trial_id,confirmation_total_removed,behavior_identical,a_behavior_hash,b_behavior_hash,b_feasible,dominance,a_cagr,b_cagr,delta_cagr,a_maximum_drawdown,b_maximum_drawdown,delta_maximum_drawdown,a_calmar,b_calmar,delta_calmar,a_frequency_median,b_frequency_median,delta_frequency_median,a_frequency_p10,b_frequency_p10,a_closed_trades,b_closed_trades,b_discovery_cagr,b_confirmation_cagr,b_confirmation_maximum_drawdown,b_entry_threshold,b_exit_threshold,b_confirmation_threshold,b_base_weights
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01890,0.10175622075444342,False,0ad757f60c51afbc5e1b136c9edc5c3dc150b74d630a8664e5acd34d049fc28c,f684cc28a0bceb5d7b724d455e02733453540ee49ba9174a8d7ab790ac70afa7,False,A_DOMINATES_B,0.2894852679183179,0.17331805239662446,-0.11616721552169346,-0.1391809588586428,-0.15201157304423385,-0.01283061418559106,2.079920057256752,1.1401635344316228,-0.9397565228251294,5.0,5.0,0.0,3.0,2.0,121,115,0.025891271010302308,0.3643965384141865,-0.1101503923421705,0.11794569481734757,0.04171231212327705,0.017079205533604584,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.05899980603888889, ""risk_chinext_turnover_z20"": 0.3123179732032377, ""risk_global_spx_return"": 0.23969410730775412, ""risk_shibor_on_change_5d"": 0.06712389384605175}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02582,0.10175622075444342,False,cecf1d530923726b9b6177507dceae7a90e773b22e260885f976fb7d48d8dd5a,68b6c2c3a1fb84810e94f6df1139117aa60592100f4d0f249cae10fa55b4c1b7,False,A_DOMINATES_B,0.27664297200257,0.16900791548234406,-0.10763505652022592,-0.134231129574823,-0.16346378724149024,-0.029232657666667244,2.060944975124893,1.0339165532281673,-1.0270284218967256,5.0,5.0,0.0,2.0,2.0,113,116,0.03233173938331069,0.3442881433308489,-0.14196668996212147,0.11759018339297923,0.0415245002215502,0.0223287746398298,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.05724835382227659, ""risk_chinext_turnover_z20"": 0.3124113708780365, ""risk_global_spx_return"": 0.23960070963295527, ""risk_shibor_on_change_5d"": 0.06887534606266404}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02751,0.10175622075444342,False,193de4a189a2b1a045257cb5d5bfa085d888919cbf23ee046a025d1236f86654,a8e55e485f822af15b4af9c9fb96dcb439637e5215041a4b7e65ec50ca6c1bab,True,B_DOMINATES_A,0.2888744975707726,0.2907548409051772,0.0018803433344046216,-0.1442579514700507,-0.14425795147005083,-1.3877787807814457e-16,2.002485787625687,2.0155203781993287,0.013034590573641758,6.0,6.0,0.0,3.0,3.0,132,135,0.07582219215723218,0.583900716991768,-0.1442579514700506,0.1096017965756869,0.0425406067701711,-0.019684951980252576,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.05283588515556638, ""risk_chinext_turnover_z20"": 0.29864012908614285, ""risk_global_spx_return"": 0.22903899641300696, ""risk_shibor_on_change_5d"": 0.13876901127471744}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02308,0.10175622075444342,False,f4cdd93617525df0fa9cab5aa45fe09258f53e1e089fbbadc335f89762204807,48c3dba4c84ef8819cf5cf7883913f90c22a9eb9cea9dd64d29ac7e771114448,False,A_DOMINATES_B,0.262599593465681,0.17094711232141435,-0.09165248114426666,-0.1316009952221004,-0.16220723608087584,-0.030606240858775446,1.9954225499776568,1.0538809269654337,-0.9415416230122231,6.0,6.0,0.0,3.0,3.0,134,136,0.0464636477683682,0.3285748914759363,-0.13138917088154867,0.11269977114462448,0.03729072783716216,-0.031042101011230262,"{""price_close_vwap_deviation"": 0.31261318929116744, ""price_intraday_range"": 0.04404009016163349, ""risk_chinext_turnover_z20"": 0.29864012908614285, ""risk_global_spx_return"": 0.22903899641300696, ""risk_shibor_on_change_5d"": 0.11566759504804927}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02677,0.10175622075444342,False,973e143611ba803526ac79b5bd3152445d14013b19805534ad2f53bf5bdc794b,733f83211c252a54c60a7c93d8121b9204cafdb76dab1677c1574e687dafe4ed,False,MIXED,0.2760641010980869,0.18017282009213087,-0.09589128100595601,-0.1387591895130417,-0.12512010875619073,0.013639080756850969,1.9895194117730128,1.4399989089141214,-0.5495205028588914,6.0,6.0,0.0,3.0,3.0,132,132,0.06664382215547393,0.3222182954996686,-0.121746766999553,0.11460335027147371,0.04011066799418999,-0.010083569623875658,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.039312478154934, ""risk_chinext_turnover_z20"": 0.34713338464395077, ""risk_global_spx_return"": 0.18843899810820502, ""risk_shibor_on_change_5d"": 0.10325091948884262}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01744,0.10175622075444342,False,ff626c6ab94be33d0487862f781d659e2c085613d82f292aac96cf90fab67310,482ccf58291fd295b083c45d0fef954ccce6ce3e5cfaa858662cf0a2844e7c1b,True,B_DOMINATES_A,0.2861233780655088,0.2900430597659771,0.003919681700468303,-0.1442579514700507,-0.14425795147005083,-1.3877787807814457e-16,1.983414953212549,2.0105862921961184,0.027171338983569493,6.0,6.0,0.0,3.0,3.0,132,135,0.07582219215723218,0.5820464231672715,-0.1442579514700506,0.1096017965756869,0.0389543202808743,-0.019684951980252576,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.05283588515556638, ""risk_chinext_turnover_z20"": 0.29864012908614285, ""risk_global_spx_return"": 0.22903899641300696, ""risk_shibor_on_change_5d"": 0.13876901127471744}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02538,0.10175622075444342,False,756ab40100a6626f4ded3275ee7b365f52a079b980008b41a96dc15a49e4d759,a967ec536abcd26fc971396390967374ca4c77dd87ac74277be216dddea81a94,True,A_DOMINATES_B,0.2513665510294252,0.24138365402152973,-0.009982897007895453,-0.127509466515329,-0.1306960674503247,-0.0031866009349957036,1.9713559933936844,1.846908317369805,-0.1244476760238793,6.0,6.0,0.0,3.0,3.0,135,140,0.05557741576553332,0.48945956081662234,-0.1204078386347679,0.1096017965756869,0.05850594877010437,-0.0168317061975306,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.05283588515556638, ""risk_chinext_turnover_z20"": 0.29864012908614285, ""risk_global_spx_return"": 0.22903899641300696, ""risk_shibor_on_change_5d"": 0.13876901127471744}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02758,0.10175622075444342,False,3f38040306240f3f4654e8e6ecec766a91eca8f01b40dc897ea0bc5b2d27c9e4,55ab0e327c64950cd5f48d897b8e439a3c5324e8e5a75237f456e9c8393c2cf5,True,A_DOMINATES_B,0.2842374789055644,0.280682682967226,-0.0035547959383384065,-0.1442579514700508,-0.15993918744157043,-0.01568123597151963,1.9703418495068157,1.7549337811270675,-0.21540806837974813,6.0,6.0,0.0,3.0,3.0,143,141,0.06082269616636182,0.5825392458224365,-0.1442579514700506,0.10956302377699317,0.0422099433169697,-0.04526660170836404,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.052406360698926464, ""risk_chinext_turnover_z20"": 0.2995216726179421, ""risk_global_spx_return"": 0.2297150872198102, ""risk_shibor_on_change_5d"": 0.13764090139275492}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01723,0.10175622075444342,False,abe947319aa7e094961a29e33e4c949a3c2a1b79645e674f87bdda8070b3188e,462954a709181ce053e4dd57031122cf8a9961f5ac764e57743a4801a70a2847,True,B_DOMINATES_A,0.2826573544563202,0.28340577812205736,0.0007484236657371857,-0.1442579514700508,-0.14425795147005072,8.326672684688674e-17,1.959388384320724,1.9645764773035406,0.005188092982816528,6.0,6.0,0.0,3.0,3.0,128,134,0.07568006233414315,0.5650429747381749,-0.1442579514700506,0.10667410175772736,0.034951054106046806,-0.016927314398764323,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.06425930141016241, ""risk_chinext_turnover_z20"": 0.28108652273706947, ""risk_global_spx_return"": 0.21557643733253906, ""risk_shibor_on_change_5d"": 0.15836176044966274}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01428,0.10175622075444342,False,abc24f2b0cb30aa6f957e075d60662b14b4041fc8e2cefdbb741c0c982f667b5,275cad7bdfc1baec44c1cf3570eb6b239a55c1fc6e617c6c9856be248f036d03,True,B_DOMINATES_A,0.2826145047144677,0.292857972766178,0.01024346805171028,-0.1442579514700506,-0.14425795147005083,-2.220446049250313e-16,1.9590913487575847,2.030099344832148,0.07100799607456332,6.0,6.0,0.0,3.0,3.0,132,136,0.07410912410253623,0.5922349794757351,-0.1442579514700506,0.1096017965756869,0.0425406067701711,-0.023846218313293175,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.05283588515556638, ""risk_chinext_turnover_z20"": 0.29864012908614285, ""risk_global_spx_return"": 0.22903899641300696, ""risk_shibor_on_change_5d"": 0.13876901127471744}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01834,0.10175622075444342,False,abc24f2b0cb30aa6f957e075d60662b14b4041fc8e2cefdbb741c0c982f667b5,98377ddd158114909c2068e84b80be09d3fb7480ff009d8f19b73e9830771fef,True,B_DOMINATES_A,0.2826145047144677,0.2900987735976568,0.0074842688831890936,-0.1442579514700506,-0.14425795147005083,-2.220446049250313e-16,1.9590913487575847,2.0109725019759743,0.0518811532183896,6.0,6.0,0.0,3.0,2.0,132,136,0.07089661956256088,0.5903709286183065,-0.1442579514700506,0.10956302377699317,0.0422099433169697,-0.023846218313293175,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.052406360698926464, ""risk_chinext_turnover_z20"": 0.2995216726179421, ""risk_global_spx_return"": 0.2297150872198102, ""risk_shibor_on_change_5d"": 0.13764090139275492}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02893,0.10175622075444342,False,abc24f2b0cb30aa6f957e075d60662b14b4041fc8e2cefdbb741c0c982f667b5,98377ddd158114909c2068e84b80be09d3fb7480ff009d8f19b73e9830771fef,True,B_DOMINATES_A,0.2826145047144677,0.2900987735976568,0.0074842688831890936,-0.1442579514700506,-0.14425795147005083,-2.220446049250313e-16,1.9590913487575847,2.0109725019759743,0.0518811532183896,6.0,6.0,0.0,3.0,2.0,132,136,0.07089661956256088,0.5903709286183065,-0.1442579514700506,0.10971612688102533,0.042669352771572314,-0.023846218313293175,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.052070064291091546, ""risk_chinext_turnover_z20"": 0.30021187760746315, ""risk_global_spx_return"": 0.230244432886124, ""risk_shibor_on_change_5d"": 0.136757647144755}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01689,0.10175622075444342,False,d4288121c466d1743d108685631bfcc9e7a05666c8471de29779ac6091a14277,8278661616afd9a41476ff031a3d5d9e87ec3ad88c6df4fe0781eceff1520b4b,False,A_DOMINATES_B,0.2767573079027132,0.12610955731750106,-0.15064775058521213,-0.1416916060787812,-0.1675339684158822,-0.025842362337100994,1.9532371434115487,0.752740226414561,-1.200496916996988,6.0,6.0,0.0,3.0,2.4000000000000057,137,131,0.021101610049349073,0.25703912599669443,-0.1504237111887491,0.1176265947060548,0.03764723952604375,-0.02272038381723413,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.06269821788029965, ""risk_chinext_turnover_z20"": 0.30561624323502823, ""risk_global_spx_return"": 0.23438925589893958, ""risk_shibor_on_change_5d"": 0.07543206338166497}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02277,0.10175622075444342,False,72644ad608f88e21e366dc4251fade882c14a3a62f22da60197b7c9958a79ab8,7345ddd6da348c774966fb405837bd4958258aaeea9bd4170f0e8470b1e42840,True,MIXED,0.2817831732357898,0.2678265432434317,-0.013956629992358083,-0.1444163981622105,-0.14425795147005072,0.00015844669215978047,1.9511854389228505,1.8565808020574517,-0.09460463686539877,6.0,6.0,0.0,3.0,3.0,140,143,0.06723067483445933,0.5385457386501764,-0.14425795147005072,0.10902753880058522,0.03676958829603231,-0.06479495129961826,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.061388727933243334, ""risk_chinext_turnover_z20"": 0.28108652273706947, ""risk_global_spx_return"": 0.21557643733253906, ""risk_shibor_on_change_5d"": 0.16123233392658182}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01928,0.10175622075444342,False,b137a6bc6509e359398fadb30a26419e4da70360257ce0d4d87b4d28bf126d5c,8cf4425ecf9ef5fd96baeaa29b419f1078d259815b995b38617359ab429b6fb7,False,A_DOMINATES_B,0.2763269297915098,0.14518069854881532,-0.13114623124269448,-0.1416916060787812,-0.17345776419892178,-0.03176615812014058,1.950199714991378,0.8369801099380121,-1.1132196050533658,6.0,6.0,0.0,3.0,3.0,137,134,0.049186822140765196,0.2635616647623895,-0.1504237111887491,0.1176265947060548,0.041497326745716115,-0.031899239490774084,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.06269821788029965, ""risk_chinext_turnover_z20"": 0.30561624323502823, ""risk_global_spx_return"": 0.23438925589893958, ""risk_shibor_on_change_5d"": 0.07543206338166497}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02404,0.10175622075444342,False,6e536f1a2aab8cfa24e0bdaa87f736b12d43a55bd4f342a5ddb5b3e7d9a2ff21,2baf5122c58e8a3354e5da530b631cf071828a9c4f67c69d541c3ec1d0ad39f6,False,A_DOMINATES_B,0.2645967689453075,0.16729917056764587,-0.09729759837766161,-0.1357746436067132,-0.15309911345910832,-0.017324469852395108,1.9487936916390831,1.0927507468051425,-0.8560429448339406,6.0,6.0,0.0,3.0,2.0,136,140,0.0655541225662788,0.293260786093559,-0.12852572733021594,0.11121226783908103,0.03377952586836923,-0.029956999671247576,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.050041921016914695, ""risk_chinext_turnover_z20"": 0.28108652273706947, ""risk_global_spx_return"": 0.21557643733253906, ""risk_shibor_on_change_5d"": 0.13143089930940924}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01871,0.10175622075444342,False,7faa76c7a1dbf91166835416a3b0fff51dcffc85be65e7d2a8ccfab33c6931b1,98377ddd158114909c2068e84b80be09d3fb7480ff009d8f19b73e9830771fef,True,B_DOMINATES_A,0.2808984952859721,0.2900987735976568,0.009200278311684684,-0.1442579514700507,-0.14425795147005083,-1.3877787807814457e-16,1.9471959252401363,2.0109725019759743,0.06377657673583803,6.0,6.0,0.0,3.0,2.0,132,136,0.07089661956256088,0.5903709286183065,-0.1442579514700506,0.10961070913648047,0.038999175602062085,-0.023846218313293175,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.05283588515556638, ""risk_chinext_turnover_z20"": 0.29855084842526336, ""risk_global_spx_return"": 0.2291282770738865, ""risk_shibor_on_change_5d"": 0.13876901127471744}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02196,0.10175622075444342,False,7faa76c7a1dbf91166835416a3b0fff51dcffc85be65e7d2a8ccfab33c6931b1,4e6e23468cc00510d7e0e2224ed4f5cbc75bb4c86fcad5f02646c87da9835fe6,True,B_DOMINATES_A,0.2808984952859721,0.2921450318640666,0.01124653657809449,-0.1442579514700507,-0.14425795147005083,-1.3877787807814457e-16,1.9471959252401363,2.0251572193212404,0.07796129408110408,6.0,6.0,0.0,3.0,3.0,132,136,0.07410912410253623,0.5903709286183065,-0.1442579514700506,0.1096017965756869,0.0389543202808743,-0.023846218313293175,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.05283588515556638, ""risk_chinext_turnover_z20"": 0.29864012908614285, ""risk_global_spx_return"": 0.22903899641300696, ""risk_shibor_on_change_5d"": 0.13876901127471744}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02299,0.10175622075444342,False,7faa76c7a1dbf91166835416a3b0fff51dcffc85be65e7d2a8ccfab33c6931b1,98377ddd158114909c2068e84b80be09d3fb7480ff009d8f19b73e9830771fef,True,B_DOMINATES_A,0.2808984952859721,0.2900987735976568,0.009200278311684684,-0.1442579514700507,-0.14425795147005083,-1.3877787807814457e-16,1.9471959252401363,2.0109725019759743,0.06377657673583803,6.0,6.0,0.0,3.0,2.0,132,136,0.07089661956256088,0.5903709286183065,-0.1442579514700506,0.10956302377699317,0.03909756302592638,-0.023846218313293175,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.052406360698926464, ""risk_chinext_turnover_z20"": 0.2995216726179421, ""risk_global_spx_return"": 0.2297150872198102, ""risk_shibor_on_change_5d"": 0.13764090139275492}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01611,0.10175622075444342,False,96f31c9bf7e136bf9c1305364124bfa97bb4389eaeb3a917f156f082379819f8,3880e7da4c6efa3cea38efb36e871d4f3747e932c2493df14a0767833db8a31e,False,A_DOMINATES_B,0.2496846303559095,0.16859307999252038,-0.08109155036338911,-0.1283074465314128,-0.17266074980318058,-0.044353303271767786,1.9459870576941192,0.9764412594333279,-0.9695457982607912,6.0,6.0,0.0,3.0,3.0,138,138,0.050859386240352356,0.3166928580059911,-0.14304597714455947,0.1148234512983918,0.039308972431491514,-0.03808041204699725,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.04148907823923774, ""risk_chinext_turnover_z20"": 0.29864012908614285, ""risk_global_spx_return"": 0.22903899641300696, ""risk_shibor_on_change_5d"": 0.10896757665754486}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02189,0.10175622075444342,False,96f31c9bf7e136bf9c1305364124bfa97bb4389eaeb3a917f156f082379819f8,3880e7da4c6efa3cea38efb36e871d4f3747e932c2493df14a0767833db8a31e,False,A_DOMINATES_B,0.2496846303559095,0.16859307999252038,-0.08109155036338911,-0.1283074465314128,-0.17266074980318058,-0.044353303271767786,1.9459870576941192,0.9764412594333279,-0.9695457982607912,6.0,6.0,0.0,3.0,3.0,138,138,0.050859386240352356,0.3166928580059911,-0.14304597714455947,0.1148234512983918,0.039478342309149504,-0.03808041204699725,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.04148907823923774, ""risk_chinext_turnover_z20"": 0.29864012908614285, ""risk_global_spx_return"": 0.22903899641300696, ""risk_shibor_on_change_5d"": 0.10896757665754486}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02704,0.10175622075444342,False,96f31c9bf7e136bf9c1305364124bfa97bb4389eaeb3a917f156f082379819f8,3880e7da4c6efa3cea38efb36e871d4f3747e932c2493df14a0767833db8a31e,False,A_DOMINATES_B,0.2496846303559095,0.16859307999252038,-0.08109155036338911,-0.1283074465314128,-0.17266074980318058,-0.044353303271767786,1.9459870576941192,0.9764412594333279,-0.9695457982607912,6.0,6.0,0.0,3.0,3.0,138,138,0.050859386240352356,0.3166928580059911,-0.14304597714455947,0.11499178528163626,0.03997972612978294,-0.03808041204699725,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.04105955378259782, ""risk_chinext_turnover_z20"": 0.2995216726179421, ""risk_global_spx_return"": 0.2297150872198102, ""risk_shibor_on_change_5d"": 0.10783946677558233}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01318,0.10175622075444342,False,a75b2ece16ed5177bf35c5503741776e225a46d48b1386605dba8a53a8431fe0,1cdf0c17707cc31bd3efb5975421d4d31b342f70ac9b4fc0505c63c171c35ef2,True,MIXED,0.2808642958333698,0.2735268103079189,-0.007337485525450882,-0.1444163981622105,-0.14425795147005072,0.00015844669215978047,1.9448227445604835,1.8960952066805525,-0.048727537879931004,6.0,6.0,0.0,3.0,3.0,140,144,0.06903426921010691,0.5503287856138945,-0.14425795147005072,0.10891854433983923,0.036073279219518674,-0.06611804008290187,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.06425930141016241, ""risk_chinext_turnover_z20"": 0.28108652273706947, ""risk_global_spx_return"": 0.21557643733253906, ""risk_shibor_on_change_5d"": 0.15836176044966274}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02660,0.10175622075444342,False,f9c2442af5793c8e3877f61078f8bc2ee1d20d85757d9581bfb46f44658ba340,98377ddd158114909c2068e84b80be09d3fb7480ff009d8f19b73e9830771fef,True,B_DOMINATES_A,0.2802874168229468,0.2900987735976568,0.009811356774710012,-0.1442579514700507,-0.14425795147005083,-1.3877787807814457e-16,1.9429599128969817,2.0109725019759743,0.06801258907899266,6.0,6.0,0.0,3.0,2.0,133,136,0.07089661956256088,0.5903709286183065,-0.1442579514700506,0.10992891470010183,0.038679169361710966,-0.023846218313293175,"{""price_close_vwap_deviation"": 0.2827527477625021, ""price_intraday_range"": 0.052274237037296035, ""risk_chinext_turnover_z20"": 0.29864012908614285, ""risk_global_spx_return"": 0.22903899641300696, ""risk_shibor_on_change_5d"": 0.13729388970105208}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01986,0.10175622075444342,False,608cdf857bc6ae8c457fe437e60cf59b46d58980839f6b6a5761358cd78e6b9b,c77a5f60d5c4867a1f33917d478f701e364b3722977393a8f21f47408906a209,False,A_DOMINATES_B,0.2741541557416009,0.1474592501893337,-0.1266949055522672,-0.1412599164951934,-0.1768708307768685,-0.03561091428167509,1.9407781240684043,0.8337115257595019,-1.1070665983089025,6.0,6.0,0.0,3.0,2.0,138,134,0.026291602163818206,0.30075808391296177,-0.14196668996212147,0.1176265947060548,0.03764723952604375,-0.016894577648143776,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.06269821788029965, ""risk_chinext_turnover_z20"": 0.30561624323502823, ""risk_global_spx_return"": 0.23438925589893958, ""risk_shibor_on_change_5d"": 0.07543206338166497}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02681,0.10175622075444342,False,84e6433b20bba6b5168cf77b7cfca547e43cef3b2d2acc34365b6afdbe46b734,1dc4e727aec95e895f565e38fd6e2cd0a657c2ec70212bb3c24e8b0a5d3a8839,True,A_DOMINATES_B,0.2778771685026773,0.27420481229687255,-0.00367235620580475,-0.1442579514700507,-0.14425795147005072,-2.7755575615628914e-17,1.926252006707354,1.900795134705625,-0.02545687200172919,6.0,6.0,0.0,3.0,2.0,131,135,0.04400725668682526,0.5939507537982658,-0.14425795147005072,0.10965004438871799,0.03626619910247996,-0.02996061015249042,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.06354176346083605, ""risk_chinext_turnover_z20"": 0.2995216726179421, ""risk_global_spx_return"": 0.2297150872198102, ""risk_shibor_on_change_5d"": 0.12650549863084531}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01926,0.10175622075444342,False,f59d9e353cefa0d8f8b54fefb43d052532d14fa9b55354b1aac1bbc9dc5e85a5,3dba3a4938af94861850f63040f563d426217cab2f77c053b3f979d32f70ae07,False,A_DOMINATES_B,0.2716297007889632,0.1624859528826792,-0.109143747906284,-0.1412599164951936,-0.17847935449212238,-0.037219437996928784,1.9229071312540764,0.9103907471261664,-1.0125163841279101,6.0,6.0,0.0,3.0,3.0,149,145,0.03911430753374345,0.3186719151556743,-0.1561572124755859,0.11552102092760318,0.037604952485079834,-0.0438229427576797,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.06993896603768619, ""risk_chinext_turnover_z20"": 0.29864012908614285, ""risk_global_spx_return"": 0.22903899641300696, ""risk_shibor_on_change_5d"": 0.08051768885909641}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02110,0.10175622075444342,False,f4a3e5b690c0a11db3348d5d2824c5dcd170f9deb011e07d669ad84654993307,d044a7e8c3b921478baca8bd9afe780fff67c769886f086a1285b0b41b8d9981,True,MIXED,0.2836159820516515,0.2953360335604238,0.011720051508772311,-0.1476180158075937,-0.15521555954406707,-0.007597543736473367,1.9212829850071853,1.9027476010004996,-0.01853538400668575,5.0,5.0,0.0,2.0,2.0,114,116,0.07236298267825325,0.6016484856920323,-0.11351254451216208,0.10888666704037439,0.03823789355854496,0.011946676770490893,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.05740578065936922, ""risk_chinext_turnover_z20"": 0.2941708935024167, ""risk_global_spx_return"": 0.22576680102909688, ""risk_shibor_on_change_5d"": 0.1419405467385509}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01526,0.10175622075444342,False,5d8231195e6d68e7fef0070578c441577f8c92c17079916257ed04ae26927f82,4780b2539ba4753f5fd75091c99aa2bd865112fd15f8549205ac174327cebd37,True,MIXED,0.2768170175898417,0.2885227055700357,0.011705687980194002,-0.1442579514700507,-0.15495182813783082,-0.010693876667780128,1.918903012062468,1.862015498864541,-0.05688751319792695,6.0,6.0,0.0,3.0,3.0,139,141,0.07201154095711626,0.5843941172772686,-0.1442579514700506,0.1096017965756869,0.0425406067701711,-0.0402430704246048,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.05283588515556638, ""risk_chinext_turnover_z20"": 0.29864012908614285, ""risk_global_spx_return"": 0.22903899641300696, ""risk_shibor_on_change_5d"": 0.13876901127471744}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02649,0.10175622075444342,False,2600a7f33b0260d69bdf1a207438b9816ce518486de588f26ffac246a55ccc2f,4e824a78dd91a2fae15ab03e9bd45a59dbb4408bbf6d802c721aa3d17126ab04,False,A_DOMINATES_B,0.2613313592571267,0.16548745018583078,-0.09584390907129592,-0.1363463449749847,-0.16220723608087584,-0.025860891105891126,1.9166730087636208,1.020222366055972,-0.8964506427076488,6.0,6.0,0.0,3.0,3.0,134,137,0.0464636477683682,0.3154541600448917,-0.13138917088154867,0.11269977114462448,0.03881805299884358,-0.031042101011230262,"{""price_close_vwap_deviation"": 0.31261318929116744, ""price_intraday_range"": 0.04404009016163349, ""risk_chinext_turnover_z20"": 0.29864012908614285, ""risk_global_spx_return"": 0.22903899641300696, ""risk_shibor_on_change_5d"": 0.11566759504804927}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02618,0.10175622075444342,False,ac20df5bbf50b5ad3fdce2aed89effa680ec3857a3ebbebe727d5915ea2531cb,e9571a15ea457265737d51584837ed2bc36cc24e024df98a7c9b1bee7996621a,True,B_DOMINATES_A,0.2763958588932762,0.2914283504227295,0.015032491529453296,-0.1442579514700508,-0.14425795147005072,8.326672684688674e-17,1.9159835286490836,2.020189164291805,0.10420563564272123,6.0,6.0,0.0,3.0,3.0,132,135,0.06971862064835643,0.59582602994051,-0.1442579514700506,0.11056625360630871,0.03948895267473394,-0.03607500199168767,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.05019731944933984, ""risk_chinext_turnover_z20"": 0.3040554447814287, ""risk_global_spx_return"": 0.2331922174684067, ""risk_shibor_on_change_5d"": 0.1318390402302585}"
