date,open,high,low,close,volume,amount
2024-10-15,0.995,1.004,0.975,0.975,1654960589.0,1643983695.0
2024-10-16,0.971,0.983,0.96,0.971,585261948.0,568518694.0
2024-10-17,0.973,0.983,0.958,0.959,641451765.0,623039071.0
2024-10-18,0.958,1.016,0.956,0.995,1179789011.0,1154920779.0
2024-10-21,1.005,1.015,0.991,1.004,860696140.0,863123166.0
2024-10-22,1.004,1.013,0.999,1.009,710175783.0,714557087.0
2024-10-23,1.01,1.025,1.004,1.013,676106919.0,685516496.0
2024-10-24,1.012,1.012,0.999,1.002,773524466.0,776272513.0
2024-10-25,1.004,1.022,1.001,1.014,972921927.0,985060326.0
2024-10-28,1.015,1.018,1.003,1.018,922716544.0,933708108.0
2024-10-29,1.019,1.024,1.006,1.007,1017257440.0,1032029324.0
2024-10-30,1.006,1.009,0.994,1.002,1111379712.0,1114560702.0
2024-10-31,1.002,1.011,0.994,1.004,941407477.0,944564079.0
2024-11-01,1.0,1.012,0.997,1.002,1247499542.0,1254225996.0
2024-11-04,1.001,1.015,0.999,1.014,841832611.9999999,847178761.0
2024-11-05,1.013,1.043,1.009,1.042,1443162786.0,1483338803.0
2024-11-06,1.049,1.055,1.032,1.039,1374980461.0,1433777898.0
2024-11-07,1.034,1.066,1.029,1.065,1086145160.0,1137368914.0
2024-11-08,1.08,1.083,1.054,1.062,1193620969.0,1271255481.0
2024-11-11,1.056,1.07,1.045,1.069,2207844425.0,2337561499.0
2024-11-12,1.067,1.082,1.05,1.058,1214265017.0,1296432749.0
2024-11-13,1.054,1.064,1.049,1.06,1875689329.0,1981796221.0
2024-11-14,1.06,1.061,1.037,1.039,2090123102.0,2196667806.0
2024-11-15,1.036,1.041,1.018,1.02,2058336989.0,2127425788.9999998
2024-11-18,1.025,1.033,1.006,1.011,2605471036.0,2658251372.0
2024-11-19,1.012,1.02,0.997,1.019,2100806678.0,2119105316.9999998
2024-11-20,1.017,1.03,1.013,1.024,1786466402.0,1825615581.0
2024-11-21,1.024,1.029,1.019,1.026,1714691250.0,1755808704.0
2024-11-22,1.022,1.026,0.992,0.995,2365218319.0,2391437249.0
2024-11-25,0.996,0.998,0.978,0.989,2099241876.0000002,2077459757.0
2024-11-26,0.989,0.995,0.983,0.983,1931389671.0,1908078072.0
2024-11-27,0.984,1.003,0.976,1.002,1980912169.0000002,1953449603.0
2024-11-28,1.0,1.002,0.991,0.991,1753790335.0000002,1747421815.0
2024-11-29,0.991,1.015,0.991,1.007,2067193825.0,2075710463.0
2024-12-02,1.006,1.018,1.001,1.014,1878578136.0,1899474391.0
2024-12-03,1.014,1.019,1.007,1.014,1641974017.0,1661520139.0
2024-12-04,1.014,1.016,1.004,1.008,1673595300.0,1690437311.0
2024-12-05,1.006,1.011,1.003,1.008,1471891750.0,1482384769.0
2024-12-06,1.007,1.027,1.006,1.02,1900483223.0,1928949563.0
2024-12-09,1.019,1.026,1.012,1.018,1932629791.0,1969062657.0
2024-12-10,1.053,1.06,1.023,1.026,2252567739.0,2336899945.0
2024-12-11,1.024,1.029,1.022,1.025,1917356627.0,1967142302.0
2024-12-12,1.025,1.036,1.023,1.034,2124499270.0,2184947584.0
2024-12-13,1.03,1.03,1.011,1.011,2635544294.0,2681310894.0
2024-12-16,1.012,1.013,1.001,1.005,2046208622.0,2058504219.0
2024-12-17,1.005,1.014,1.002,1.004,2221639501.0,2237262069.0
2024-12-18,1.006,1.014,1.006,1.01,2175568215.0,2196810070.0
2024-12-19,1.006,1.015,0.999,1.013,2708545672.0,2729391094.0
2024-12-20,1.012,1.017,1.008,1.011,2348669520.0,2376616729.0
2024-12-23,1.009,1.017,1.006,1.011,3148244476.0,3188003375.0
2024-12-24,1.009,1.02,1.007,1.018,3213511327.0,3257596218.0
2024-12-25,1.018,1.022,1.012,1.017,3194471298.0,3248558361.0
2024-12-26,1.017,1.021,1.013,1.019,2898720486.0,2951095766.0
2024-12-27,1.019,1.027,1.016,1.018,3578656157.0,3650746903.0
2024-12-30,1.019,1.024,1.018,1.021,3222707440.0,3290343683.0
2024-12-31,1.022,1.024,1.004,1.005,3876503639.0,3930813183.0
