date,open,high,low,close,volume,amount
2019-10-08,5.342,5.398,5.334,5.337,165871787.0,889927802.0
2019-10-09,5.327,5.391,5.3,5.384,180234269.0,963839709.0
2019-10-10,5.381,5.455,5.37,5.443,191568081.0,1036889861.0
2019-10-11,5.452,5.486,5.407,5.471,229142729.99999997,1246829687.0
2019-10-14,5.496,5.569,5.495,5.533,213599006.99999997,1181865948.0
2019-10-15,5.515,5.517,5.458,5.466,125132283.0,685564021.0
2019-10-16,5.475,5.5,5.432,5.434,132125115.99999999,722122401.0
2019-10-17,5.432,5.458,5.422,5.435,109710287.99999999,596888896.0
2019-10-18,5.436,5.465,5.347,5.36,168493813.0,911632389.0
2019-10-21,5.356,5.356,5.3,5.35,158439671.0,844145271.0
2019-10-22,5.356,5.418,5.349,5.4,176435459.0,947909682.0
2019-10-23,5.406,5.411,5.347,5.368,119101079.0,640605599.0
2019-10-24,5.365,5.373,5.322,5.358,178278126.0,953977625.0
2019-10-25,5.359,5.409,5.309,5.403,211373031.0,1133281870.0
2019-10-28,5.452,5.479,5.425,5.477,316163387.0,1725801647.0
2019-10-29,5.478,5.478,5.406,5.41,168480788.0,915676260.0
2019-10-30,5.392,5.394,5.337,5.343,188791734.0,1010958138.0
2019-10-31,5.347,5.364,5.307,5.315,140070068.0,747889564.0
2019-11-01,5.308,5.372,5.29,5.366,201120229.0,1074554482.0
2019-11-04,5.363,5.414,5.362,5.381,204197790.0,1100799812.0
2019-11-05,5.383,5.454,5.366,5.421,234251652.0,1267801939.0
2019-11-06,5.415,5.429,5.346,5.374,208792712.0,1124883562.0
2019-11-07,5.365,5.43,5.36,5.409,181696321.0,981280261.0
2019-11-08,5.445,5.464,5.385,5.389,222267652.0,1207253780.0
2019-11-11,5.36,5.361,5.26,5.265,246202004.0,1307602209.0
2019-11-12,5.268,5.283,5.21,5.268,207023828.0,1086820856.0
2019-11-13,5.267,5.274,5.237,5.268,139473952.0,733008256.0
2019-11-14,5.259,5.313,5.258,5.299,160482608.0,848681144.0
2019-11-15,5.299,5.335,5.262,5.267,142394247.0,753253686.0
2019-11-18,5.26,5.303,5.248,5.286,134863692.0,711802944.0
2019-11-19,5.286,5.376,5.28,5.371,211123239.0,1127611157.0
2019-11-20,5.373,5.388,5.334,5.337,235109667.0,1261321822.0
2019-11-21,5.325,5.368,5.31,5.345,124276379.0,663265604.0
2019-11-22,5.345,5.427,5.267,5.29,262720558.0,1405360165.0
2019-11-25,5.287,5.31,5.245,5.294,177313510.0,935840178.0
2019-11-26,5.3,5.319,5.266,5.276,185333761.0,979829869.0
2019-11-27,5.262,5.338,5.26,5.3,179507782.0,951970321.0
2019-11-28,5.294,5.317,5.273,5.29,144138426.0,762966163.0
2019-11-29,5.288,5.311,5.238,5.29,254598929.99999997,1344784027.0
2019-12-02,5.301,5.334,5.28,5.307,172702354.0,916465312.0
2019-12-03,5.28,5.331,5.262,5.33,193068434.0,1021347831.0
2019-12-04,5.303,5.333,5.295,5.319,146774814.0,779764104.0
2019-12-05,5.331,5.386,5.323,5.369,218991793.00000003,1173089812.0
2019-12-06,5.37,5.423,5.355,5.421,188782140.0,1016823710.0
2019-12-09,5.424,5.449,5.409,5.433,197144693.0,1069795871.0
2019-12-10,5.422,5.469,5.405,5.458,172732995.0,938605775.0
2019-12-11,5.454,5.459,5.412,5.437,130742700.0,710505570.0
2019-12-12,5.436,5.461,5.419,5.426,166155626.0,903532223.0
2019-12-13,5.47,5.514,5.446,5.5,293350843.0,1605467900.0
2019-12-16,5.501,5.597,5.497,5.587,272809205.0,1511391532.0
2019-12-17,5.587,5.701,5.58,5.675,279860880.0,1581801149.0
2019-12-18,5.664,5.71,5.655,5.67,206543825.0,1174343405.0
2019-12-19,5.67,5.698,5.652,5.684,162971230.0,924094372.0
2019-12-20,5.684,5.701,5.618,5.628,249263934.0,1409859959.0
2019-12-23,5.607,5.621,5.494,5.499,280311200.0,1559217817.0
2019-12-24,5.509,5.589,5.506,5.582,200703484.0,1113431545.0
2019-12-25,5.574,5.617,5.57,5.607,216038540.0,1208524029.0
2019-12-26,5.6,5.652,5.588,5.649,186077613.0,1044979734.0
2019-12-27,5.655,5.689,5.602,5.604,172350875.0,974018649.0
2019-12-30,5.593,5.687,5.551,5.682,211761491.0,1194030580.0
2019-12-31,5.671,5.712,5.656,5.705,171681372.0,976168589.0
