date,open,high,low,close,volume,amount
2025-01-03,1.19,1.205,1.072,1.076,524283900.0,598485368.0
2025-01-10,1.076,1.115,1.059,1.075,576694900.0,627170433.0
2025-01-17,1.064,1.142,1.055,1.132,493876693.0,544996212.0
2025-01-24,1.136,1.225,1.136,1.21,668549521.0,793392378.0
2025-01-27,1.204,1.205,1.15,1.151,116294900.0,136109828.0
2025-02-07,1.158,1.218,1.121,1.196,604988400.0,704337374.0
2025-02-14,1.197,1.23,1.188,1.202,726140101.0,874868741.0
2025-02-21,1.205,1.293,1.197,1.288,720100859.0,892398271.0
2025-02-28,1.284,1.289,1.163,1.167,626019888.0,775895474.0
2025-03-07,1.169,1.197,1.125,1.171,632985708.0,736444606.0
2025-03-14,1.17,1.193,1.145,1.181,508485300.0,593657871.0
2025-03-21,1.183,1.204,1.134,1.137,477006200.0,557610542.0
2025-03-28,1.137,1.147,1.1,1.112,377894838.0,424322499.0
2025-04-03,1.111,1.119,1.056,1.063,340478616.0,371730271.0
2025-04-11,0.995,1.0,0.855,0.976,1331226033.0,1263068380.0
2025-04-18,1.011,1.014,0.935,0.959,695254288.0,673280679.0
2025-04-25,0.959,1.0,0.952,0.991,849990958.0,835799906.0
2025-04-30,0.99,0.996,0.968,0.994,202630568.0,199273391.0
2025-05-09,1.0,1.058,0.999,1.037,512893451.0,529237711.0
2025-05-16,1.059,1.085,1.03,1.037,497711701.0,525709604.0
2025-05-23,1.035,1.045,1.008,1.009,323661589.0,333280619.0
2025-05-30,1.004,1.037,0.993,1.02,516211990.0,525159146.0
2025-06-06,1.01,1.081,1.01,1.075,492520875.0,519275054.0
2025-06-13,1.077,1.098,1.06,1.074,633064457.0,685245094.0
2025-06-20,1.07,1.129,1.07,1.097,475294800.0,525037887.0
2025-06-27,1.09,1.165,1.083,1.157,694230898.0,785107246.0
2025-07-04,1.162,1.198,1.148,1.184,747822862.0,879109653.0
2025-07-11,1.179,1.233,1.154,1.21,884588240.0,1061598636.0
2025-07-18,1.209,1.36,1.206,1.323,1248363722.0,1603378794.0
2025-07-25,1.317,1.352,1.298,1.326,888081957.0,1170526099.0
2025-08-01,1.33,1.442,1.322,1.372,1111022791.0,1536582206.0
2025-08-08,1.359,1.417,1.349,1.378,696173435.0,958871649.0
2025-08-15,1.378,1.532,1.377,1.513,1001105210.0,1473598984.0
2025-08-22,1.513,1.679,1.5,1.677,951943348.0,1525054835.0
2025-08-29,1.696,1.952,1.689,1.936,1148828401.0,2096201150.0
2025-09-05,1.953,2.052,1.755,1.894,1413129769.0,2696218576.0
2025-09-12,1.898,2.05,1.766,2.017,1144189389.0,2190461145.0
2025-09-19,1.998,2.104,1.96,2.069,1063396959.0,2156575010.0
2025-09-26,2.096,2.219,2.052,2.096,1534738244.0,3273084251.0
2025-09-30,2.07,2.186,2.07,2.126,397372601.0,847786783.0
2025-10-10,2.126,2.195,2.06,2.08,387046887.0,828545730.0
2025-10-17,1.938,2.068,1.886,1.904,975166858.0,1916075126.0
2025-10-24,1.962,2.157,1.948,2.149,1043446803.0,2140504521.0
2025-10-31,2.21,2.328,2.103,2.113,1426924210.0,3173783106.0
2025-11-07,2.097,2.152,2.025,2.105,872183852.0,1830664188.0
2025-11-14,2.1,2.119,1.955,1.957,762101750.0,1541994563.0
2025-11-21,1.95,2.046,1.867,1.874,1112826822.0,2183193864.0
2025-11-28,1.883,2.099,1.821,2.029,1138541794.0,2246383841.0
2025-12-05,2.046,2.133,2.01,2.092,686546621.0,1427655039.0
2025-12-12,2.104,2.267,2.093,2.203,1027401530.0,2266103580.0
2025-12-19,2.162,2.213,2.088,2.169,752467135.0,1622733721.0
2025-12-26,2.194,2.341,2.194,2.29,758952487.0,1725866815.0
2025-12-31,2.286,2.344,2.263,2.276,413691848.0,952761553.0
