trial_id,behavior_hash,nearest_points,neighborhood_radius,local_feasible_rate,local_feasible_points
S007-EX26-DECOUPLED-GATED-SCORE-02616,19fd82beebe19b2246970622074064aa7e10bec0c242d381e610400ba817c558,20,0.08429555796263344,0.85,17
S007-EX26-DECOUPLED-GATED-SCORE-02937,19fd82beebe19b2246970622074064aa7e10bec0c242d381e610400ba817c558,20,0.08429555796263344,0.85,17
S007-EX26-DECOUPLED-GATED-SCORE-01591,37fec9db815a226f7e126fc5c48cd14e9f446e92063ccbf689ebfad605caf765,20,0.06327880682726217,0.9,18
S007-EX26-DECOUPLED-GATED-SCORE-01967,2500cd9ee1764d6671deb4d43b4d1798cc0573a1efbde68b94cb6f94b6c4cdcf,20,0.04183582152693005,0.9,18
S007-EX26-DECOUPLED-GATED-SCORE-02061,2500cd9ee1764d6671deb4d43b4d1798cc0573a1efbde68b94cb6f94b6c4cdcf,20,0.04183582152693005,0.9,18
S007-EX26-DECOUPLED-GATED-SCORE-02712,2500cd9ee1764d6671deb4d43b4d1798cc0573a1efbde68b94cb6f94b6c4cdcf,20,0.0684435604451914,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-02219,45fceaffcce1677ae1c12a931feeabfe9e6128f2529c76b185d48f7fd9014212,20,0.0418498088222754,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01976,4d7800a456ecab5567991bca77ea1ede549789ee1029ae85559852e92198be4c,20,0.14827270579790897,0.85,17
S007-EX26-DECOUPLED-GATED-SCORE-02119,06f18527d93ef0f0252021377343d96f00e25e0655acfb22069ca44d41fab4b0,20,0.06569410440645629,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-02203,0781c42eb36d93591657567a7f32677e59d9630884818bd0d8f55111352337ee,20,0.07037435138332926,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02843,b0278210213b6583dea52b911d4a66f5f988713cab267de493ca29f08fae9402,20,0.0418498088222754,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-02013,1757348dc8e7c0fdef6e19d860f4eaf7291becc43b0dd490fb173c32f6e5b965,20,0.09342959395604478,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02315,40430bbd3ce7adef82025dcb0e59936c0b722736cf70d5277084f5a28dff138b,20,0.15670840078330694,0.85,17
S007-EX26-DECOUPLED-GATED-SCORE-02959,7c34beb225c9fa0320c91bd097fbb296e4c0ab4b199ac42edea91a5d308b648c,20,0.0450777795867886,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02485,1225686639082723bcdbc02b4e85b2b8dcc396cf107b25a13be24f5c5c9f3df0,20,0.07568754350452389,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01875,6cea60ab748057618be7938b2db913c7a9eb559f3545db313342f6a00dcf42f9,20,0.08813462370796313,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02383,afbab1d4ace7497991a796a1136b6da2db962e6de2ab3f58f61db59e472e7945,20,0.0550299239243599,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-02235,b0842815ecbeafaab058bff51e8aba55457fee765830b0fd3b3380ca29169116,20,0.0418498088222754,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01683,8f2fc0169ccb2949c334b7f156edff2dda14b6279638649d8aff62e5140a257a,20,0.0418498088222754,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02002,8f2fc0169ccb2949c334b7f156edff2dda14b6279638649d8aff62e5140a257a,20,0.0418498088222754,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02868,7c8d61ecd63254f9e12b1b5caf6fec4761305849309d8180056d4f905a031cbd,20,0.04183582152693005,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-01598,756e85626bec409e1f527173747cb6d7ff1d5edc7c4b48e4bee0e6e9d89db90c,20,0.09342959395604478,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02457,dee5c7e7c335ac7b7f90ed7afc6c16e78d0578257d87b9006d74cad6d2a12cb4,20,0.15670840078330694,0.9,18
S007-EX26-DECOUPLED-GATED-SCORE-01658,931f8e7166e4c195d8ecc55011613211ca6a4324e5349cdb94a878cec0731879,20,0.05503778834601247,0.9,18
S007-EX26-DECOUPLED-GATED-SCORE-01995,be99c8e04f907a18598983815a8cacb9345c11d8c008743e2e35953d65765c16,20,0.08273668323136915,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02502,59e588341866936bb84ccfe7bae7a999fe2f7ecc1d1de7b46317a9420f2eca3d,20,0.06327880682726217,0.9,18
S007-EX26-DECOUPLED-GATED-SCORE-01887,68fa0177cce0bf06352540605a1dc2cd6f866bb13ca643f03b5d4b71f09020a8,20,0.0418498088222754,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-00986,dffd38012919ff4369d0257a5805612edcbf19b328fa7c95517d9d7f71c43dcf,20,0.07807004917961091,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01400,64627f7cbb8fc1a5daf8b75f374dd0911f3e5ec16a684fb17bfdfdaea7dcb2a9,20,0.10781287078153545,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-01671,7a608f473f240a01024553e6c7507e97025e9e42ccff87f7d99b158871a90f9c,20,0.07037435138332926,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01992,7a608f473f240a01024553e6c7507e97025e9e42ccff87f7d99b158871a90f9c,20,0.07037435138332926,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02449,02584107bf0dd777584e8a870811077defe9f16de7f53e0092b4b5fad65a3350,20,0.1503050032468194,0.8,16
S007-EX26-DECOUPLED-GATED-SCORE-02988,8c22d55195a9d16815954065843f4083774170662a8a179a2ebb9a92d71007cd,20,0.05642593285167216,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-02091,9a7363e8a8e569440d6bff8c452fedf8e8b0ef2d439af68d47b4b197cc8d2f94,20,0.042772802112627906,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02209,b0cd7ec583a48a8d5d1e0c98ac7c670b90bb65676829ab18f63b56dda68e6f0d,20,0.07021637467322295,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01346,a0fb75ad2f89a3ea67d092e8d386bce3b19ed70c35c6ca46730f0edfef1ec4b5,20,0.08668381480785203,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01777,a0fb75ad2f89a3ea67d092e8d386bce3b19ed70c35c6ca46730f0edfef1ec4b5,20,0.09514186099518418,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-00936,3cfde7c5f3d734ff97be581f9289389c762c1c4129a2398f466ad4f1a08b9e69,20,0.09342959395604478,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01720,3cfde7c5f3d734ff97be581f9289389c762c1c4129a2398f466ad4f1a08b9e69,20,0.09342959395604478,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02347,290a94a4c38d471c1231f258bad811cb1372d343f0ce6193f10c335f502fd3d0,20,0.07992056607155484,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-02876,ec7f9b260389b91fc2e4c1b28b5aec67fb03295e11f8f653c247b8aa4a4d943a,20,0.1433471261518675,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-00693,5edb004e6bc34239220307ff27db3f8165bb8a4a11198c2acbcb4acf687034fe,20,0.0807249630609902,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02355,560d3bed963349a3592db9fd95028b2512cfe32a1e0533ebd3f087f534aa57e4,20,0.042772802112627906,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01912,93fa94d345ef9f39c6455f21972a38954a9f48b0b841b475672dc83820459abc,20,0.06503575895466207,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01407,086423ca12408519a5908657d4a57633547b28f92c5a8338487bf9f99747fb84,20,0.09188695284079729,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02345,fc711c0634f8eb23d5168f0a871b4753e5c573c2bb04a6980070f54f5c627c69,20,0.09626696502329335,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02770,fcc085df4a3c94cf399bfb358fbd2572ae78eb1dd76c699b89e60d0637453a16,20,0.07169564784463756,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02548,d44beea57388b8b17efcefddc1e2b88f7d1de703d16bfc1326341b6711e25347,20,0.13031205606753601,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02973,e836b9dd92ad3d5ecff4440df0dc971c5764204c7060c1d878f0fb50fba37b03,20,0.08902296919229213,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01663,b7a44084f5e8563d9d9b8ee3a1bcda2b92e2ff390a64bd19e1d31ddd758c6ba7,20,0.060428615137926855,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-01769,9bee5b1903b97f68fba1f2d120b3ad14a86209c44fbf14d41e1e38399cd2169c,20,0.08668381480785203,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-00993,af2713c40749e5294c4604fbea6aa17effb358f10285e2766af211d03d429435,20,0.0807249630609902,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01548,aed6556efd88283e92822623a0fde0ca66cb4b0875c3fd09b6555a2a39171b6c,20,0.08988952788091886,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02367,0d6cc77976d57eda05741c095d6cfcc7adf728b86f3d181b86859f6f4556ba6d,20,0.07568754350452389,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-02425,bfb3608918718f0e78e292de00f8a2bfa58ed44d6bec8d00ab27f586d7c64ea8,20,0.05492027310822234,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02082,4b606820505c0d79f12308587e0533fd80b53cd8ed2b66c7c4dd0acc0bfe8b01,20,0.0418498088222754,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02580,4b606820505c0d79f12308587e0533fd80b53cd8ed2b66c7c4dd0acc0bfe8b01,20,0.03410455033206139,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02291,2e78ffc126745ac4548aecc8a72707b3729745f6a9f0fe764421d9dad95756f3,20,0.09170071783636044,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-02216,4ac60c0e2743853426561b02f7625a96207d12f5ea20c3ced081e923518df170,20,0.07568754350452389,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-01754,950d9f3c5d16754cf9c01763388c17b089c2c4a117a87b3dde04784b54ce330d,20,0.10781287078153545,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02782,103dfff1c848565a1011c38d063f4b2bd3db6bb3693fb8e0d590ad4b6fd64208,20,0.15670840078330694,0.8,16
S007-EX26-DECOUPLED-GATED-SCORE-02569,8bc5a9fa0f75ef5404dd56b3b7896c2dd1f06386d58defd2c33a48f7eac8447b,20,0.06419968769937556,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01996,fbe6d67793bd100d86de7423ab7328a8c2a6033686e5de7d3fcee272d55a13d2,20,0.05535364872430154,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-02157,dfb44848c74aeacb9e88081d73982355cc1b5b8828fb88141d7253df09bca0a3,20,0.09342959395604478,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-01246,5754fe91de3ddbdd54fc44287b2fadcda42a91ccf0cfd9e7bd7f67193b40f220,20,0.06327880682726217,0.9,18
S007-EX26-DECOUPLED-GATED-SCORE-02506,fbe0588194b551ae57b576a682ad96aff65fa2a50c520a92699fc25e0bed6add,20,0.15670840078330694,0.9,18
S007-EX26-DECOUPLED-GATED-SCORE-02881,78b9c116bd30bbbae3fceb83e524181eb7e745b2607b26019b3ea107d0d6e1f6,20,0.08813462370796313,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01675,0cd6bcfab0d31ae779da653d29c4e44d336a7b3f12a43585b6dedd297d5100c2,20,0.0812906327507158,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02950,aa7af9ddb16e4fcb2f10ac3f18da53b6f29386513e59ce25cc545679bad63401,20,0.10710714888654171,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02403,382cdac0ea5db085d36e20e8fb93c9a4cbca1e695e53b83b78bde0ec32bc05b8,20,0.08813462370796313,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-01951,31175cf1883fa73f170c98cd095b31e398db8ef5ad1c243429fca5d1ffc47c5c,20,0.07037435138332926,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-00845,51d193f09c9ca0938a3a4c0873270d9f34a87da2187f886d32944002da579b33,20,0.08813462370796313,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01282,51d193f09c9ca0938a3a4c0873270d9f34a87da2187f886d32944002da579b33,20,0.08813462370796313,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02595,71806ea5d82647856012cec1ac6074affbfd6d107739212d89112f1e8fedf6a4,20,0.08701214842426963,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02366,7b3781da564a64588df5b87bb65b2f52613da99703ed17f42f89a168c7bb4127,20,0.09342959395604478,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-02153,6cb966e26e02021cdcaa9363d4e2e17f92222acd0efbbb79b0cf002b47651fc3,20,0.10316010616031901,0.85,17
S007-EX26-DECOUPLED-GATED-SCORE-02307,dd570ff9ed0aa35ae1c9e4a0d6d7546109073c8114ae1f36a45b4148a5d72936,20,0.19291332524406835,0.55,11
S007-EX26-DECOUPLED-GATED-SCORE-02217,830ab7109d63dc058521802a9b74c53f885223a594ca719269394964b90b4c65,20,0.07568754350452389,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-01237,4a338158af586a0b26b34940b2ab97aa66c69aa93ee4bdd60d640b4a29b53d9e,20,0.08429555796263344,0.9,18
S007-EX26-DECOUPLED-GATED-SCORE-02021,6d63a90e3bb2f0da159b8496437161cb25f6f9fae6e304debfe15ea49d5ef84f,20,0.07397511892331976,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01674,c9fa5f11ac02dc7c8a8b5b8741960e29d0de2c5d4a48a174d00a17e17958131c,20,0.08668381480785203,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02490,d8143708236bd2cebd88ceca03f618d1ca65757f782f76f764fdd8806784203c,20,0.07568754350452389,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02612,f705c3d4856e911c1b92e5289e6be7e229733b7cffab294d67d277595dd1d520,20,0.042772802112627906,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02500,c13a7f61ee5f1a65cedadbecc425404d0e2b29d85e318fddc0deb2a1cf644b32,20,0.09567950776948875,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02903,fb324c84f98b5558410b17feb8c9a47bcb63331f6dcf4cfc512dc4d176eb8a86,20,0.15670840078330694,0.9,18
S007-EX26-DECOUPLED-GATED-SCORE-02798,2102059cc14d2efc5afa1fccbcdc9d8a168c1420e50e2f14cedc492b6c427ece,20,0.08302856273989168,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-02076,b10123afb3fd73277d24f732cbe08d060887352b7533ce5f37e2ee983e3ae884,20,0.12208087516831712,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-01241,0c7a1f2e2262e8b67b0938f9b846172a842e780c8c6cc6c07c971d07842420e8,20,0.09677008193049774,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01622,b0b9eb895b4dd69319d28ce435958644822770d008aed1aa33d37e571e847967,20,0.10740653280015133,0.9,18
S007-EX26-DECOUPLED-GATED-SCORE-02828,30f496d057c38f463c73ba5cb675eec36dcf7fb00c04d73bb11b1826d8956216,20,0.10647905129001034,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-02032,3565b89f92e0864aa1cc1e0b389599c8ee1d2b16d80b70511a0c3019876fb906,20,0.08813462370796313,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01223,2451c8e927cb4410e107e7f0eee2ee8ecc874217692a3aa213dd2c826e1c7b72,20,0.08429555796263344,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02075,80c2bb6ab7ecee9b22214c739f4c5a25dcff345ac61b2a41672fc26e7ee625f3,20,0.08429555796263344,0.85,17
S007-EX26-DECOUPLED-GATED-SCORE-02413,9e76614b0c888b69dfcf184ad399ef22ee58013099d477ad242a9bb8d19e1d33,20,0.06569410440645629,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-02647,d6167b09628f838e3a9ff0cac7a157c4215410e2bdab84b68c87fdcd2e481060,20,0.042772802112627906,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01854,e072e036ef38061a078e22d159eaa5d07e332f6f2b88b30e607ab2b6d9d84a37,20,0.10558442106650523,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-02154,fb8114d0df6c9378657c9222dc4bc1022be3220907b72a9732488146523ed535,20,0.07647417852673383,0.9,18
S007-EX26-DECOUPLED-GATED-SCORE-02084,56cc91f0bba727be5589f85ac12139296d82d4586d7ea98dc91ca68204e33885,20,0.042772802112627906,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01178,3dc97422834e39046277ab6cc42ecdde97c009c55cf4511585a2ac8503066de5,20,0.06327880682726217,0.9,18
S007-EX26-DECOUPLED-GATED-SCORE-01721,41e17f386f93b26d6afff3b191971b30b9520c76a9ee35ccb7d00b5bffd05c5d,20,0.10439192486600901,0.9,18
S007-EX26-DECOUPLED-GATED-SCORE-01318,114fb5681496bb9e04938fa4067ff0fff5b2b146d28e6e5c79da700391da48f2,20,0.09677008193049774,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-02220,e342bb3a56c71b61703bb5047c122aafa4954c1f6a0c32fe11976f6c7c11855a,20,0.10834735925428562,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-01286,337dc452f78364c52949f79a69623b6e1a1998a8503441e51dc40635eda56821,20,0.07397511892331976,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02027,337dc452f78364c52949f79a69623b6e1a1998a8503441e51dc40635eda56821,20,0.07397511892331976,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02112,15e6f69cd202543af1d19208684c3fbb342e5481c0960286736603bf68f0b522,20,0.15670840078330694,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-01392,2a916c2c6546db0615f66b5bc467239be5ea77fa2a60cfda381d870bfd3321ce,20,0.0418498088222754,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02105,2a916c2c6546db0615f66b5bc467239be5ea77fa2a60cfda381d870bfd3321ce,20,0.0418498088222754,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-02242,2a916c2c6546db0615f66b5bc467239be5ea77fa2a60cfda381d870bfd3321ce,20,0.06002671679746585,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-02351,2a916c2c6546db0615f66b5bc467239be5ea77fa2a60cfda381d870bfd3321ce,20,0.06002671679746585,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-01250,c818dda45a41e822837d0f84053ca164652ca62f9adc1fc607d2861264865856,20,0.0604899975126848,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01711,b568bb3892fdcddf4d3301da3c1cda5b713a11d02ae86ec9e8db3e7db06b08c2,20,0.13572742426735196,0.85,17
S007-EX26-DECOUPLED-GATED-SCORE-02630,663257c706e56a5463eb80e74cc3265299eba84d4f58b4bd657809adbe0505da,20,0.042772802112627906,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01729,2799a23d932edbd71dc128992b4afc96e8d37c549603d9578744c3ce3307207f,20,0.09677008193049774,0.95,19
S007-EX26-DECOUPLED-GATED-SCORE-01010,5e0ac32fe0b99f35dcf7bc7986ef1c10eab896234642bfc85f49d7959623000a,20,0.0418498088222754,1.0,20
S007-EX26-DECOUPLED-GATED-SCORE-01129,5e0ac32fe0b99f35dcf7bc7986ef1c10eab896234642bfc85f49d7959623000a,20,0.0418498088222754,1.0,20
