path_id,trades,gross_mean,stress_mean,profit_factor,positive_years,evaluated_years,low_vol_trades,low_vol_stress_mean,low_vol_profit_factor,recent_252_trades,recent_252_stress_mean,quality_pass
POS_Q70,381,0.001830688265804051,0.0006306882658040511,1.125174318156541,3,6,177,-0.0007002677105329837,0.8472639683056614,83,0.004371887257036646,False
NEG_Q70,365,0.0008244891008479093,-0.0003755108991520908,0.9290763725386927,2,6,158,-0.0015440981134091079,0.6430002064167155,79,-0.0014932214250823128,False
