date,open,high,low,close,volume,amount
2023-01-03,5.872,5.99,5.85,5.97,244700488.0,1452603823.0
2023-01-04,5.977,5.985,5.934,5.968,263374163.0,1570656301.0
2023-01-05,5.985,6.042,5.968,6.027,231775004.99999997,1394561318.0
2023-01-06,6.027,6.071,6.015,6.04,199272551.0,1203393451.0
2023-01-09,6.048,6.091,6.048,6.052,209701416.0,1271404621.0
2023-01-10,6.051,6.073,6.03,6.067,151506194.0,917369192.0
2023-01-11,6.067,6.089,6.025,6.039,231896495.00000003,1403722847.0
2023-01-12,6.045,6.073,6.018,6.033,170119873.0,1028140511.0
2023-01-13,6.042,6.086,6.033,6.084,215455222.00000003,1304987383.0
2023-01-16,6.091,6.198,6.091,6.143,390989077.0,2409153605.0
2023-01-17,6.16,6.166,6.137,6.151,301742127.0,1856161851.0
2023-01-18,6.152,6.196,6.152,6.175,361235634.0,2233379007.0
2023-01-19,6.167,6.237,6.151,6.232,301622896.0,1871362978.0
2023-01-20,6.242,6.28,6.241,6.277,277862983.0,1740641348.0
2023-01-30,6.35,6.382,6.292,6.298,404446749.0,2562862589.0
2023-01-31,6.296,6.331,6.281,6.303,263662170.00000003,1664269034.0
2023-02-01,6.318,6.384,6.307,6.375,405654876.0,2579662458.0
2023-02-02,6.391,6.419,6.359,6.385,338292674.0,2161519790.0
2023-02-03,6.37,6.374,6.286,6.357,258303729.0,1635338319.0
2023-02-06,6.336,6.344,6.283,6.328,304667698.0,1923549544.0
2023-02-07,6.331,6.34,6.284,6.331,562754021.0,3551023755.0
2023-02-08,6.336,6.341,6.275,6.285,467137938.0,2946457122.0
2023-02-09,6.28,6.382,6.268,6.376,319843191.0,2030121218.0
2023-02-10,6.38,6.382,6.307,6.356,471355276.0,2986761533.0
2023-02-13,6.338,6.402,6.338,6.394,509438326.0,3253878462.0
2023-02-14,6.404,6.424,6.381,6.411,232379421.0,1487854766.0
2023-02-15,6.41,6.429,6.377,6.399,270255821.0,1728355320.0
2023-02-16,6.404,6.448,6.267,6.314,309968089.0,1973891842.0
2023-02-17,6.31,6.33,6.245,6.26,257134866.0,1617674608.0
2023-02-20,6.282,6.364,6.235,6.358,492217418.0,3101744006.0
2023-02-21,6.375,6.413,6.352,6.395,186274914.0,1189503911.0
2023-02-22,6.383,6.413,6.365,6.389,299347953.0,1911666367.0
2023-02-23,6.39,6.408,6.338,6.378,354664685.0,2261675776.0
2023-02-24,6.368,6.393,6.318,6.364,196814360.0,1250543753.0
2023-02-27,6.341,6.361,6.298,6.331,271088592.0,1716511047.0
2023-02-28,6.333,6.378,6.304,6.372,168964368.0,1073198959.0
2023-03-01,6.37,6.432,6.356,6.411,184066334.0,1178803881.0
2023-03-02,6.42,6.431,6.387,6.404,215661977.0,1380731369.0
2023-03-03,6.408,6.418,6.357,6.401,301792150.0,1929511268.0
2023-03-06,6.406,6.421,6.372,6.403,265155549.00000003,1696050548.0
2023-03-07,6.4,6.407,6.301,6.303,259002383.0,1648696999.0
2023-03-08,6.285,6.326,6.281,6.313,262204187.0,1653974283.0
2023-03-09,6.318,6.322,6.272,6.306,252591021.0,1591803989.0
2023-03-10,6.27,6.284,6.211,6.226,170330943.0,1063695486.0
2023-03-13,6.22,6.266,6.197,6.261,180849399.0,1127004656.0
2023-03-14,6.242,6.26,6.146,6.21,201091943.0,1247164271.0
2023-03-15,6.239,6.274,6.23,6.242,197302154.0,1232921797.0
2023-03-16,6.218,6.234,6.151,6.165,252010527.99999997,1562174915.0
2023-03-17,6.202,6.26,6.181,6.201,421830401.99999994,2626433994.0
