date,open,high,low,close,volume,amount
2026-01-05,1.56,1.635,1.555,1.635,900534118.0,1449659802.0
2026-01-06,1.632,1.729,1.621,1.693,840761877.0,1421969775.0
2026-01-07,1.742,1.828,1.741,1.82,1332519115.0,2378993895.0
2026-01-08,1.807,1.847,1.795,1.805,996837250.0,1809499334.0
2026-01-09,1.773,1.808,1.766,1.8,1223654080.0,2186414222.0
2026-01-12,1.805,1.849,1.801,1.823,1196603150.0,2180363142.0
2026-01-13,1.81,1.844,1.756,1.765,842443084.0,1510386206.0
2026-01-14,1.765,1.85,1.764,1.805,1001818752.0,1808947222.0
2026-01-15,1.783,1.901,1.778,1.901,1528141223.0,2820901320.0
2026-01-16,1.928,1.98,1.911,1.964,1888583567.0000002,3688779646.0
2026-01-19,1.984,1.992,1.933,1.954,1460109103.0,2861559858.0
2026-01-20,1.933,1.965,1.914,1.942,1059052491.0,2052541053.0
2026-01-21,1.925,1.979,1.92,1.945,1200696603.0,2335352270.0
2026-01-22,1.968,1.974,1.883,1.899,1295383424.0,2467639681.0
2026-01-23,1.889,1.946,1.869,1.946,1186637073.0,2259758442.0
2026-01-26,1.925,1.929,1.851,1.865,1366906131.0,2560922340.0
2026-01-27,1.852,1.92,1.846,1.904,1044989164.0,1980628639.0
2026-01-28,1.918,1.941,1.89,1.931,993000646.0000001,1904992712.0
2026-01-29,1.918,1.918,1.841,1.844,1513369231.0,2832246864.0
2026-01-30,1.828,1.859,1.789,1.841,984355169.0,1807068751.0
2026-02-02,1.818,1.823,1.745,1.747,1241342882.0,2205836489.0
2026-02-03,1.781,1.811,1.765,1.805,988719194.0,1770133414.0
2026-02-04,1.783,1.815,1.771,1.799,605674789.0,1085817333.0
2026-02-05,1.761,1.815,1.734,1.796,848140860.0,1501241425.0
2026-02-06,1.769,1.815,1.769,1.786,638043454.0,1146520620.0
2026-02-09,1.822,1.837,1.804,1.825,618319636.0,1125860142.0
2026-02-10,1.827,1.843,1.81,1.822,549749082.0,1001830183.0
2026-02-11,1.811,1.825,1.798,1.803,365659443.0,661651142.0
2026-02-12,1.813,1.825,1.792,1.814,584639771.0,1058264340.0000001
2026-02-13,1.802,1.861,1.802,1.832,713605190.0,1315255278.0
2026-02-24,1.854,1.855,1.795,1.843,527578971.0,965574628.0
2026-02-25,1.844,1.944,1.823,1.927,1186595669.0,2252690251.0
2026-02-26,1.918,1.965,1.885,1.947,781189961.0,1503041317.0
2026-02-27,1.91,1.918,1.886,1.905,820179176.0,1558029736.0
2026-03-02,1.855,1.915,1.855,1.869,692659256.0,1303443028.0
2026-03-03,1.869,1.894,1.762,1.767,1077991605.0,1950815803.0
2026-03-04,1.74,1.796,1.74,1.762,760162097.0,1342499154.0
2026-03-05,1.798,1.831,1.772,1.791,793205252.0,1430006975.0
2026-03-06,1.771,1.8,1.766,1.769,533183238.0,948444108.0
2026-03-09,1.707,1.728,1.665,1.72,1101247338.0,1871206092.0
2026-03-10,1.759,1.773,1.735,1.763,684191675.0,1203381880.0
2026-03-11,1.763,1.77,1.729,1.741,876098406.0,1526001499.0
2026-03-12,1.732,1.753,1.695,1.713,521717890.00000006,896211644.0
2026-03-13,1.694,1.73,1.685,1.697,476393500.0,811555993.0
2026-03-16,1.691,1.722,1.652,1.721,956579549.0,1614735173.0
2026-03-17,1.721,1.728,1.669,1.672,631157693.0,1071310379.9999999
2026-03-18,1.68,1.712,1.675,1.709,742061800.0,1258646279.0
2026-03-19,1.678,1.693,1.662,1.67,514769888.99999994,862648795.0
2026-03-20,1.679,1.704,1.659,1.66,725842456.0,1222155963.0
2026-03-23,1.631,1.646,1.572,1.584,858980613.0000001,1378600611.0
2026-03-24,1.608,1.613,1.57,1.609,613339600.0,977984695.0
2026-03-25,1.628,1.68,1.628,1.658,944571636.9999999,1570610150.0
2026-03-26,1.642,1.65,1.616,1.621,423450457.0,691675788.0
2026-03-27,1.59,1.67,1.59,1.66,537358596.0,881764839.0
2026-03-30,1.624,1.71,1.624,1.704,597173282.0,999087433.0
2026-03-31,1.69,1.696,1.632,1.638,900289933.5000001,1492017769.0
2026-04-01,1.676,1.692,1.656,1.666,573558318.0,958330095.0
2026-04-02,1.664,1.664,1.592,1.608,626711676.5,1013912561.0
2026-04-03,1.612,1.626,1.6,1.604,384513503.0,620105464.0
2026-04-07,1.612,1.632,1.606,1.612,383924841.0,621464778.0
2026-04-08,1.67,1.734,1.662,1.734,1134895310.5,1931014772.0
2026-04-09,1.714,1.776,1.704,1.75,1060323169.5,1855967028.0
2026-04-10,1.776,1.798,1.766,1.77,887396594.9999999,1580976763.0
2026-04-13,1.75,1.772,1.742,1.75,576890079.5,1012174688.0
2026-04-14,1.778,1.822,1.768,1.804,985083421.0000001,1767381895.0
2026-04-15,1.822,1.824,1.762,1.772,863291567.0,1547570080.0
2026-04-16,1.776,1.8,1.76,1.798,521926053.0,932045883.0
2026-04-17,1.784,1.812,1.764,1.798,564614228.5,1011514355.0
2026-04-20,1.778,1.824,1.764,1.816,609605316.0,1097238714.0
2026-04-21,1.816,1.816,1.772,1.792,827043468.5,1475750502.0
2026-04-22,1.782,1.848,1.782,1.844,1084811113.0,1985838095.0
2026-04-23,1.854,1.86,1.802,1.822,749231726.5,1369879663.0
2026-04-24,1.822,1.856,1.812,1.838,784766571.0,1442078447.0
2026-04-27,1.86,1.976,1.85,1.95,1220075618.5,2353180710.0
2026-04-28,1.936,2.004,1.91,1.948,1143655843.5,2242436050.0
2026-04-29,1.92,1.948,1.884,1.948,847679347.5,1631162088.0
2026-04-30,1.948,2.03,1.928,2.01,934015186.9999999,1854982265.0
2026-05-06,2.074,2.146,2.052,2.052,1100009917.5,2295582250.0
2026-05-07,2.056,2.106,2.034,2.1,659648262.5,1368432198.0
2026-05-08,2.066,2.1,2.036,2.058,763493954.5,1572815471.0
2026-05-11,2.094,2.226,2.09,2.2,1214041555.0,2637122830.0
2026-05-12,2.2,2.266,2.156,2.246,886770521.0000001,1968858092.0
2026-05-13,2.194,2.346,2.192,2.338,1023288263.5,2327766139.0
2026-05-14,2.35,2.354,2.27,2.284,999382078.9999999,2313908924.0
2026-05-15,2.288,2.5,2.22,2.388,1714589735.0000002,4056905863.0
2026-05-18,2.416,2.484,2.374,2.416,1131327603.0,2742706539.0
2026-05-19,2.368,2.538,2.342,2.538,1531446193.5,3748023999.0
2026-05-20,2.526,2.69,2.522,2.672,1660439746.0,4342043693.0
2026-05-21,2.71,2.8,2.526,2.54,2519024384.0,6692188521.0
2026-05-22,2.536,2.576,2.46,2.564,1816115127.0,4572130403.0
2026-05-25,2.534,2.746,2.462,2.7,1582567530.0,4133895027.0
2026-05-26,2.69,2.69,2.546,2.624,1545222301.0,4031694767.0
2026-05-27,2.626,2.674,2.516,2.526,1515462995.0,3926852528.0
2026-05-28,2.484,2.576,2.476,2.558,1290540173.5,3278367644.6000004
2026-05-29,2.574,2.578,2.38,2.416,1263595679.5,3098796562.0
2026-06-01,2.39,2.416,2.284,2.286,1271641073.5,2971743265.0
2026-06-02,2.296,2.372,2.266,2.328,1408650196.0,3278925981.9
2026-06-03,2.336,2.464,2.334,2.396,1056656366.4999999,2532842392.8
2026-06-04,2.35,2.502,2.35,2.486,929704515.0,2292925336.6
2026-06-05,2.438,2.496,2.39,2.41,843881743.5,2054194320.4
2026-06-08,2.29,2.396,2.288,2.332,932774367.0,2191968658.5
2026-06-09,2.39,2.53,2.378,2.524,1214787924.0,2997204645.2000003
2026-06-10,2.486,2.624,2.486,2.582,1205246700.0,3098371972.8
2026-06-11,2.58,2.718,2.58,2.718,1130780851.0,3023815587.4
2026-06-12,2.856,2.874,2.634,2.646,1396481518.0,3833639260.6000004
2026-06-15,2.682,2.772,2.586,2.772,1058082075.5000001,2864985652.2
2026-06-16,2.778,2.818,2.744,2.788,832774953.0,2315613430.6
2026-06-17,2.73,2.998,2.72,2.994,1133933061.5,3255412536.7999997
2026-06-18,2.98,3.068,2.966,3.042,1243158185.5,3751990618.9
