date,open,high,low,close,volume,amount
2025-01-03,1.001,1.001,0.951,0.953,256697400.0,249060955.0
2025-01-10,0.954,0.99,0.938,0.959,523755724.0,506400218.0
2025-01-17,0.946,1.031,0.943,1.014,677867781.0,675674104.0
2025-01-24,1.02,1.022,0.993,1.001,557034727.0,560741930.0
2025-01-27,1.005,1.005,0.979,0.98,85322500.0,84466892.0
2025-02-07,0.991,1.059,0.98,1.043,731027512.0,750271558.0
2025-02-14,1.043,1.059,1.013,1.032,1047539219.0,1083382568.0
2025-02-21,1.03,1.124,1.024,1.118,1448155723.0,1558534112.0
2025-02-28,1.118,1.147,1.078,1.078,1005263595.0,1124244977.0
2025-03-07,1.083,1.146,1.056,1.12,821001201.0,911015772.0
2025-03-14,1.12,1.125,1.055,1.084,710625514.0,773627011.0
2025-03-21,1.085,1.1,1.037,1.038,502444009.0,536695541.0
2025-03-28,1.039,1.068,1.029,1.032,513130869.0,537050317.0
2025-04-03,1.025,1.058,1.02,1.044,491377887.0,510827676.0
2025-04-11,1.007,1.075,0.939,1.05,985922799.0,992837407.0
2025-04-18,1.061,1.063,1.023,1.032,459706733.0,479001898.0
2025-04-25,1.031,1.06,1.015,1.038,493473352.0,513236993.0
2025-04-30,1.035,1.042,1.028,1.04,261527606.0,271089406.0
2025-05-09,1.047,1.079,1.031,1.031,554703766.0,583964181.0
2025-05-16,1.033,1.043,1.011,1.012,422185567.0,433499790.0
2025-05-23,1.012,1.024,0.997,0.997,345966960.0,350311367.0
2025-05-30,1.004,1.014,0.986,0.997,390022084.0,390334229.0
2025-06-06,0.994,1.021,0.992,1.018,296927231.0,300089842.0
2025-06-13,1.017,1.021,0.976,0.988,569714763.0,566743766.0
2025-06-20,0.985,1.014,0.981,1.004,506332489.0,505903917.0
2025-06-27,1.0,1.05,0.998,1.037,681069424.0,704247952.0
2025-07-04,1.047,1.071,1.03,1.048,593688053.0,624390657.0
2025-07-11,1.044,1.066,1.041,1.056,650627157.0,686595758.0
2025-07-18,1.056,1.058,1.027,1.051,609336825.0,635004410.0
2025-07-25,1.054,1.11,1.043,1.108,969163224.0,1043304303.0
2025-08-01,1.11,1.128,1.069,1.075,916540803.0,1010024039.0
2025-08-08,1.069,1.11,1.068,1.082,751132329.0,816639478.0
2025-08-15,1.079,1.136,1.078,1.126,834557287.0,921665722.0
2025-08-22,1.136,1.248,1.118,1.24,1241182103.0,1451900960.0
2025-08-29,1.259,1.288,1.211,1.247,1578693958.0,1962400940.0
2025-09-05,1.263,1.287,1.13,1.188,1456984196.0,1778422599.0
2025-09-12,1.18,1.249,1.168,1.232,1044609483.0,1260173327.0
2025-09-19,1.254,1.374,1.221,1.318,1999473021.0,2610408727.0
2025-09-26,1.317,1.566,1.306,1.528,4612216170.0,6848947131.0
2025-09-30,1.528,1.593,1.509,1.563,1903096146.0,2956565668.0
2025-10-10,1.578,1.669,1.531,1.547,2080416541.0,3307933246.0
2025-10-17,1.481,1.62,1.405,1.407,4482165116.0,6768565068.0
2025-10-24,1.431,1.484,1.395,1.48,2085646568.0,2990543319.0
2025-10-31,1.52,1.56,1.45,1.453,2786042026.0,4236925314.0
2025-11-07,1.43,1.507,1.388,1.49,2415957913.0,3494887894.0
2025-11-14,1.497,1.548,1.44,1.446,1764256833.0,2633926978.0
2025-11-21,1.455,1.494,1.355,1.356,1747654250.0,2513148879.0
2025-11-28,1.362,1.423,1.356,1.413,1661390650.0,2315146732.0
2025-12-05,1.412,1.468,1.393,1.451,1233857869.0,1764001420.0
2025-12-12,1.451,1.528,1.436,1.527,1586214688.0,2343013949.0
2025-12-19,1.516,1.539,1.467,1.482,2214800366.0,3327022721.0
2025-12-26,1.484,1.598,1.484,1.563,2265130511.0,3550759121.0
2025-12-31,1.56,1.575,1.535,1.543,1367470065.0,2121352868.0
