date,open,high,low,close,volume,amount
2022-01-04,2.3222855,2.3234067,2.3004221,2.3166795000000002,735728861.9336425,1699387519.0
2022-01-05,2.3152779999999997,2.3152779999999997,2.2679072999999996,2.2712708999999998,1013410513.7352836,2310417706.0
2022-01-06,2.2586573999999997,2.2777178,2.2544528999999995,2.2740739,728779354.2632893,1653859915.0
2022-01-07,2.2746345,2.2830435,2.2594982999999997,2.2625816,683608854.7984303,1552847587.0
2022-01-10,2.2578164999999997,2.2665058,2.2454832999999996,2.2628619,321411994.2918302,725935764.0
2022-01-11,2.2642634,2.2693088,2.2432409,2.2496878,555778819.1223689,1251807933.0
2022-01-12,2.250809,2.2670663999999996,2.250809,2.2651043,359395290.7599001,812157874.0
2022-01-13,2.2662255,2.2681876,2.2370742999999997,2.2398773,744943770.959686,1673203342.0
2022-01-14,2.228385,2.2466045,2.2241804999999997,2.2292259,800490902.6043525,1789294927.0
2022-01-17,2.2292259,2.2589376999999997,2.2289456,2.2513696,625217199.429183,1406417269.0
2022-01-18,2.2522105,2.2625816,2.2429606,2.2552937999999996,490646917.58829826,1106419477.0
2022-01-19,2.2536119999999995,2.2637028,2.2309077,2.2424,902214092.0442383,2024391712.0
2022-01-20,2.2418394,2.2494075000000002,2.2185745,2.2247411,1061781658.9368534,2365807442.0
2022-01-21,2.222779,2.2236199,2.1964308,2.2011959,1577100249.7324295,3477083561.0
2022-01-24,2.1877415,2.2076428,2.1824158,2.1983929,660266214.7698895,1450597482.0
2022-01-25,2.1941884,2.1967111,2.1243936999999997,2.1263558000000002,1091727288.6193364,2356173873.0
2022-01-26,2.13028,2.1409314,2.1193483,2.1342042,774097252.9432751,1650845863.0
2022-01-27,2.1325224,2.1342042,2.0795456999999997,2.0831896,847460895.4691402,1780796507.0
2022-01-28,2.0910379999999997,2.1047727,2.0478718,2.0688943,1351097038.8869069,2809059610.0
2022-02-07,2.088235,2.1084166,2.088235,2.0986061,1171822190.5101676,2459926184.0
2022-02-08,2.1005682,2.124674,2.0784245,2.1235527999999997,560556054.2276133,1179424303.0
2022-02-09,2.1271967000000003,2.1552267,2.1204695,2.152704,616899750.2675705,1321293966.0
2022-02-10,2.1510222,2.1602721,2.1412117,2.1524237,511997349.26864076,1101643801.0
2022-02-11,2.1459767999999997,2.1543858,2.1229922,2.1266361,692410274.7056725,1478632844.0
2022-02-14,2.1148635,2.1336436,2.1025303,2.1084166,880624331.0738494,1861943494.0
2022-02-15,2.1103787,2.1285982,2.1044924,2.1269164,769043631.8230467,1628872819.0
2022-02-16,2.1356056999999997,2.1384087,2.1241134,2.1314012,636531573.3143061,1357108872.0
2022-02-17,2.1299997,2.1428935,2.1179468,2.1319618,533744131.2879058,1137120585.0
2022-02-18,2.124674,2.152704,2.1210301,2.1510222,562964530.8597931,1206212414.0
2022-02-21,2.1513025,2.1627948,2.1473782999999997,2.1605524,580522750.6243311,1250962712.0
2022-02-22,2.1484995,2.1490601,2.121871,2.1364465999999998,585663214.4131289,1250000229.0
2022-02-23,2.1364465999999998,2.1681205,2.1364465999999998,2.1681205,799661494.8269712,1729008704.0
2022-02-24,2.1588705999999998,2.1700825999999998,2.1086969,2.1308406,1174877274.348912,2512995913.0
2022-02-25,2.1468176999999997,2.1737265,2.1420526,2.1459767999999997,856219611.130931,1847311426.0
2022-02-28,2.147098,2.15831,2.1314012,2.1569085,563167046.0221192,1208520653.0
2022-03-01,2.1599918000000002,2.1692416999999997,2.1507419,2.1625145,712710310.3817339,1538760660.0
2022-03-02,2.1574691,2.1653175,2.1473782999999997,2.1633554,503656129.14734215,1086745038.0
2022-03-03,2.1740068,2.1756886,2.1524237,2.1608327,538542582.9468427,1164653856.0
2022-03-04,2.1476585999999998,2.1675598999999997,2.1378481,2.1459767999999997,576535140.9204423,1238159476.0
2022-03-07,2.141492,2.141492,2.0873941,2.0969243,748927577.5954335,1579102028.0
2022-03-08,2.0969243,2.0991667,2.0184403,2.0192812,1657908740.6350338,3399613805.0
2022-03-09,2.0265690000000003,2.0349779999999997,1.9094036,1.9842437,2241686396.7178025,4426199771.0
2022-03-10,2.0125539999999997,2.0352583,2.006948,2.0159176,1437731255.79736,2904673021.0
2022-03-11,1.9918118,2.0456294,1.973312,2.0445081999999997,1067142479.4862647,2136478444.0000002
2022-03-14,2.0251675,2.0459097,1.9904103,1.9909709,1118345058.8655012,2257638006.0
