mechanism_id,exit_clock,terminal_equity,cagr,max_drawdown,calmar,static_terminal_equity,incremental_terminal_return_vs_static
PRESSURE_CONTINUATION,15:00,1.0667933324916903,0.011457355220568566,-0.24082899391484247,0.047574650519944896,1.1596058978112689,-0.08003802455192777
PRESSURE_REVERSAL,15:00,0.8485672386921793,-0.028517565272281553,-0.4146025767519267,-0.06878289444241624,1.1596058978112689,-0.26822790372674743
