mechanism,year,episodes,mean_return,median_return,win_rate,profit_factor,cumulative_return,annualized_return
MARGIN_DELEVERAGING_REVERSAL,2021,30,0.0008694569280727501,0.0024350708885438888,0.7,1.3668438943902657,0.0255544366006355,0.0255544366006355
MARGIN_DELEVERAGING_REVERSAL,2022,48,-0.0005039100322460401,-0.0015001224382387157,0.4583333333333333,0.8534775642519461,-0.025611715664260903,-0.025611715664260903
MARGIN_DELEVERAGING_REVERSAL,2023,46,-0.0010391306718106595,-0.0016979210339061468,0.391304347826087,0.6284283314221444,-0.04748459655625192,-0.04748459655625192
MARGIN_DELEVERAGING_REVERSAL,2024,59,0.00041745782246423754,-0.000833620274476421,0.4406779661016949,1.1091834378360006,0.021745420755007405,0.021745420755007405
MARGIN_DELEVERAGING_REVERSAL,2025,53,-0.0011301918242765364,-0.0008811910306047999,0.49056603773584906,0.7127891161108324,-0.0601784230087703,-0.0601784230087703
MARGIN_DELEVERAGING_REVERSAL,2026,38,0.00039481618672830495,0.002982005396899745,0.5526315789473685,1.0778609523241123,0.012176067174152427,0.012176067174152427
