mechanism_id,exit_clock,terminal_equity,cagr,max_drawdown,calmar,static_terminal_equity,incremental_terminal_return_vs_static
REGIME_PULLBACK,15:00,0.9159620514634617,-0.01534737306258449,-0.38615384932382946,-0.03974419286369498,1.1596058978112689,-0.21010918175535298
OPPOSITE_CONTROL,15:00,1.083654634684547,0.014255947939312952,-0.21579018511273773,0.06606393118326978,1.1596058978112689,-0.06549747916087545
