step,rounds,enter,exit,spec_id,win_count,min_return_delta,median_return_delta,mean_return_delta,mean_active_factors,weight_shift,2022H1_return,2022H1_return_delta,2022H1_sharpe,2022H1_win,2022H2_return,2022H2_return_delta,2022H2_sharpe,2022H2_win,2023H1_return,2023H1_return_delta,2023H1_sharpe,2023H1_win,2023H2_return,2023H2_return_delta,2023H2_sharpe,2023H2_win,2024H1_return,2024H1_return_delta,2024H1_sharpe,2024H1_win,2024H2_return,2024H2_return_delta,2024H2_sharpe,2024H2_win,2025H1_return,2025H1_return_delta,2025H1_sharpe,2025H1_win,2025H2_return,2025H2_return_delta,2025H2_sharpe,2025H2_win
0.05,1,0.2,0.025,step0.050_r1_en+0.200_ex+0.025,4,-0.05333091202042928,-0.004081579656079637,0.006586994791858994,15.75,0.50175293264202,0.054688063235222684,0.008380119571814726,0.8157972248151985,True,0.03868752225885719,0.007519262284773731,0.7057668451202435,True,0.1066328746481906,0.08704033535529798,1.4771912796683642,True,-0.12195174754676996,-0.05333091202042928,-3.026906842878933,False,-0.04790472401267798,-0.015682421596933005,-0.6624533371282091,False,0.24421899753192933,-0.018162911447615393,1.319394030642189,False,0.0969111569576151,0.05417832365314412,1.4469165974236557,True,0.3558676839193464,-0.017245837465180935,2.7251870653854446,False
0.025,1,0.175,0.05,step0.025_r1_en+0.175_ex+0.050,4,-0.056162282314833556,0.002728208366809537,0.003809228242368151,16.25,0.2388482944392036,0.05738088382220585,0.011072940158797895,0.8463431931500763,True,-0.0249940223407501,-0.056162282314833556,-0.3118904308788672,False,0.08958070027155984,0.06998816097866722,1.2497818847469888,True,-0.06316441879272161,0.005456416733619074,-1.4591199922717328,True,-0.032222302415744974,0.0,-0.4131995599473113,False,0.2623819089795447,0.0,1.3922634383082284,False,0.05692432947002368,0.014191496165552708,0.8818998260950702,True,0.3590406156016692,-0.014072905782858136,2.714529696763296,False
0.025,2,0.2,0.025,step0.025_r2_en+0.200_ex+0.025,4,-0.05863980510304978,0.004190059785907363,0.004052678187398032,16.0,0.25712529353459934,0.054688063235222684,0.008380119571814726,0.8157972248151985,True,-0.027471545128966324,-0.05863980510304978,-0.35328194537810065,False,0.05798541582933869,0.038392876536446074,0.8801264958836897,True,-0.059077894992471514,0.00954294053386917,-1.3471255733847263,True,-0.04020162383281167,-0.007979321417066698,-0.5406359233230692,False,0.2623819089795447,0.0,1.3922634383082284,False,0.09300893869497417,0.0502761053905032,1.3363122746902345,True,0.3655620313711949,-0.00755149001333244,2.750268102978993,False
0.025,1,0.2,0.05,step0.025_r1_en+0.200_ex+0.050,4,-0.05863980510304978,0.002728208366809537,-0.0010652117358185692,16.25,0.2388482944392036,0.054688063235222684,0.008380119571814726,0.8157972248151985,True,-0.027471545128966324,-0.05863980510304978,-0.35328194537810065,False,0.08127121923993719,0.06167867994704457,1.16843705898064,True,-0.06316441879272161,0.005456416733619074,-1.4591199922717328,True,-0.05368847933070009,-0.021466176914955115,-0.7497725835365051,False,0.2623819089795447,0.0,1.3922634383082284,False,0.052874810966307084,0.01014197766183611,0.8273003427730181,True,0.3590406156016692,-0.014072905782858136,2.714529696763296,False
0.025,2,0.2,0.05,step0.025_r2_en+0.200_ex+0.050,4,-0.05863980510304978,0.002728208366809537,-0.004163526010194832,16.0,0.25712529353459934,0.054688063235222684,0.008380119571814726,0.8157972248151985,True,-0.027471545128966324,-0.05863980510304978,-0.35328194537810065,False,0.05798541582933869,0.038392876536446074,0.8801264958836897,True,-0.06316441879272161,0.005456416733619074,-1.4591199922717328,True,-0.032222302415744974,0.0,-0.4131995599473113,False,0.2623819089795447,0.0,1.3922634383082284,False,0.052874810966307084,0.01014197766183611,0.8273003427730181,True,0.3360737279023025,-0.03703979348222486,2.580099171396632,False
0.025,1,0.125,0.05,step0.025_r1_en+0.125_ex+0.050,4,-0.062247638032184915,-0.0028063542920304108,0.007644400464990625,16.25,0.2388482944392036,0.0489793682004207,0.0026714245370127454,0.7572727431792993,True,0.0011401585037249529,-0.030028101470358504,0.10969186485369252,False,0.09719508821894429,0.07760254892605167,1.3270687500018783,True,-0.06761644469638173,0.0010043908299589566,-1.4857061211381033,True,-0.09446994044792989,-0.062247638032184915,-1.226475076356732,False,0.25576480956552494,-0.006617099414019778,1.356264785516783,False,0.035397024426951695,-0.007335808877519279,0.5895834182640112,False,0.45921900860551146,0.0861054872209841,3.223191672515295,True
0.025,2,0.125,0.025,step0.025_r2_en+0.125_ex+0.025,4,-0.0626330659939317,-0.0019728374385035163,0.012644366737909252,16.0,0.25712529353459934,0.0489793682004207,0.0026714245370127454,0.7572727431792993,True,0.0011401585037249529,-0.030028101470358504,0.10969186485369252,False,0.09488436508471443,0.07529182579182181,1.2973809636991152,True,-0.07526718017837453,-0.006646344652033842,-1.6956732111783033,False,-0.09485536840967668,-0.0626330659939317,-1.2263976900051408,False,0.25576480956552494,-0.006617099414019778,1.356264785516783,False,0.07074666675930064,0.028013833454829662,1.0407932725495332,True,0.474215983034481,0.10110246164995362,3.3120337982772705,True
0.05,2,0.125,0.025,step0.050_r2_en+0.125_ex+0.025,4,-0.06346033412232444,-0.009319865183563314,-0.00724588737319104,17.0,0.6411526731502666,0.02691494678340911,-0.019392996879998847,0.4734278074220311,False,0.031921526486955676,0.0007532665128722194,0.6079263657403788,True,0.055811493545926405,0.036218954253033786,0.8859352746865324,True,-0.13208116964866512,-0.06346033412232444,-3.3698139792914463,False,-0.01437240858675648,0.017849893828988495,-0.13085338333008545,True,0.22370446389372578,-0.03867744508581894,1.2394715384014172,False,0.08770760065309258,0.0449747673486216,1.2938765163156505,True,0.33688031654362516,-0.0362332048409022,2.5798292201458453,False
0.05,2,0.15,0.05,step0.050_r2_en+0.150_ex+0.050,4,-0.06967979326811546,-0.0009747984871270043,-0.0060723927630075,17.0,0.6411526731502666,0.05738088382220585,0.011072940158797895,0.8463431931500763,True,0.018145722841031553,-0.013022537133051904,0.3870036776987938,False,0.0692970988050079,0.049704559512115276,1.0951387363959275,True,-0.13208116964866512,-0.06346033412232444,-3.3698139792914463,False,-0.01437240858675648,0.017849893828988495,-0.13085338333008545,True,0.22370446389372578,-0.03867744508581894,1.2394715384014172,False,0.10036640730982005,0.057633574005349075,1.4703988622059558,True,0.3034337281164119,-0.06967979326811546,2.337463085642543,False
0.05,2,0.175,0.05,step0.050_r2_en+0.175_ex+0.050,4,-0.06967979326811546,-0.002321208780618589,-0.006250292808207922,17.0,0.6411526731502666,0.054688063235222684,0.008380119571814726,0.8157972248151985,True,0.018145722841031553,-0.013022537133051904,0.3870036776987938,False,0.062203979965141265,0.042611440672248646,1.018010922307434,True,-0.13313278831774,-0.06451195279139932,-3.426000988789155,False,-0.01437240858675648,0.017849893828988495,-0.13085338333008545,True,0.22649010833099914,-0.03589180064854558,1.2506791595903153,False,0.106995120606868,0.06426228730239703,1.5827151266209945,True,0.3034337281164119,-0.06967979326811546,2.337463085642543,False
