ts_code,trade_date,close,pre_close,pct_chg,vol,amount
000025.SZ,2021-02-18,14.73,14.42,2.1498,31083.39,46112.072
000027.SZ,2021-02-18,5.81,5.64,3.0142,301020.62,173795.309
000032.SZ,2021-02-18,18.95,18.42,2.8773,18863.43,35760.639
000034.SZ,2021-02-18,18.61,17.36,7.2005,155167.4,285443.57
000039.SZ,2021-02-18,14.8,14.45,2.4221,255141.84,377018.603
000050.SZ,2021-02-18,15.66,15.5,1.0323,199713.52,314829.951
000088.SZ,2021-02-18,5.64,5.48,2.9197,105174.19,59245.983
000006.SZ,2021-02-19,5.13,4.98,3.012,95773.66,48632.883
000008.SZ,2021-02-19,2.39,2.29,4.3668,209976.18,49580.04
000009.SZ,2021-02-19,9.36,8.51,9.9882,1503934.71,1373669.13
000012.SZ,2021-02-19,6.6,6.41,2.9641,315393.89,204610.147
000021.SZ,2021-02-19,21.76,21.38,1.7774,646722.94,1392727.882
000025.SZ,2021-02-19,15.01,14.73,1.9009,25031.33,37363.078
000027.SZ,2021-02-19,5.87,5.81,1.0327,219854.96,128512.528
000032.SZ,2021-02-19,19.09,18.95,0.7388,16080.81,30431.947
000034.SZ,2021-02-19,18.77,18.61,0.8598,107675.06,199401.649
000039.SZ,2021-02-19,14.65,14.8,-1.0135,195616.67,285404.228
000050.SZ,2021-02-19,16.12,15.66,2.9374,223279.6,354671.455
000088.SZ,2021-02-19,5.75,5.64,1.9504,119555.91,67865.831
000006.SZ,2021-02-22,5.2,5.13,1.3645,147337.81,77331.574
000008.SZ,2021-02-22,2.4,2.39,0.4184,303603.87,73734.155
000009.SZ,2021-02-22,10.29,9.36,9.9359,2331113.81,2355959.235
000012.SZ,2021-02-22,6.95,6.6,5.303,639297.77,444452.879
000021.SZ,2021-02-22,21.63,21.76,-0.5974,529760.86,1163781.892
000025.SZ,2021-02-22,15.29,15.01,1.8654,41992.64,64653.505
000027.SZ,2021-02-22,5.98,5.87,1.8739,381152.22,228941.013
000032.SZ,2021-02-22,21.0,19.09,10.0052,65536.03,134534.68
000034.SZ,2021-02-22,18.53,18.77,-1.2786,121884.37,230053.593
000039.SZ,2021-02-22,14.89,14.65,1.6382,282767.9,425372.527
000050.SZ,2021-02-22,16.08,16.12,-0.2481,298801.6,485989.147
000088.SZ,2021-02-22,5.92,5.75,2.9565,213128.81,127511.494
000006.SZ,2021-02-23,5.1,5.2,-1.9231,82594.2,42537.271
000008.SZ,2021-02-23,2.37,2.4,-1.25,164391.61,39231.561
000009.SZ,2021-02-23,10.8,10.29,4.9563,2484510.32,2669149.941
000012.SZ,2021-02-23,6.95,6.95,0.0,464359.67,321870.268
000021.SZ,2021-02-23,21.27,21.63,-1.6644,313657.01,666772.659
000025.SZ,2021-02-23,14.97,15.29,-2.0929,28528.54,42900.84
000027.SZ,2021-02-23,6.02,5.98,0.6689,335956.3,202987.936
000032.SZ,2021-02-23,23.1,21.0,10.0,56772.75,127838.543
000034.SZ,2021-02-23,18.18,18.53,-1.8888,73379.33,133953.436
000039.SZ,2021-02-23,14.69,14.89,-1.3432,133781.84,196737.196
000050.SZ,2021-02-23,16.08,16.08,0.0,235773.91,380599.545
000088.SZ,2021-02-23,5.82,5.92,-1.6892,111665.55,65393.019
000006.SZ,2021-02-24,5.21,5.1,2.1569,105112.52,54520.606
000008.SZ,2021-02-24,2.38,2.37,0.4219,159810.86,37995.041
000009.SZ,2021-02-24,10.27,10.8,-4.9074,1939323.18,2032530.064
000012.SZ,2021-02-24,6.68,6.95,-3.8849,379579.72,256624.986
000021.SZ,2021-02-24,21.39,21.27,0.5642,444137.82,960613.474
000025.SZ,2021-02-24,15.1,14.97,0.8684,21021.42,31772.533
000027.SZ,2021-02-24,5.98,6.02,-0.6645,280832.93,168912.844
000032.SZ,2021-02-24,23.29,23.1,0.8225,97116.36,231267.597
000034.SZ,2021-02-24,18.39,18.18,1.1551,89917.31,166418.308
000039.SZ,2021-02-24,14.74,14.69,0.3404,143578.45,212574.736
000050.SZ,2021-02-24,15.78,16.08,-1.8657,207551.42,328877.759
000088.SZ,2021-02-24,5.74,5.82,-1.3746,85827.58,49579.871
000006.SZ,2021-02-25,5.39,5.21,3.4549,323817.75,175495.428
000008.SZ,2021-02-25,2.38,2.38,0.0,121599.0,28998.444
000009.SZ,2021-02-25,9.99,10.27,-2.7264,1423424.42,1452804.047
000012.SZ,2021-02-25,6.72,6.68,0.5988,379362.46,253913.522
000021.SZ,2021-02-25,21.06,21.39,-1.5428,245430.22,521218.616
000025.SZ,2021-02-25,15.23,15.1,0.8609,50560.6,78255.511
000027.SZ,2021-02-25,5.94,5.98,-0.6689,244960.57,145848.337
000032.SZ,2021-02-25,25.62,23.29,10.0043,90266.85,216336.114
000034.SZ,2021-02-25,17.97,18.39,-2.2838,80168.37,144562.813
000039.SZ,2021-02-25,14.53,14.74,-1.4247,153638.57,225302.994
000050.SZ,2021-02-25,15.5,15.78,-1.7744,173529.65,270401.827
000088.SZ,2021-02-25,5.75,5.74,0.1742,83253.18,48056.315
000006.SZ,2021-02-26,5.16,5.39,-4.2672,164241.7,85582.107
000008.SZ,2021-02-26,2.35,2.38,-1.2605,139070.0,32751.728
000009.SZ,2021-02-26,9.68,9.99,-3.1031,1227866.74,1212210.167
000012.SZ,2021-02-26,6.52,6.72,-2.9762,279998.08,183536.37
000021.SZ,2021-02-26,20.7,21.06,-1.7094,215721.23,445794.992
000025.SZ,2021-02-26,14.92,15.23,-2.0355,32105.28,47970.527
000027.SZ,2021-02-26,5.76,5.94,-3.0303,302544.47,175231.282
000034.SZ,2021-02-26,17.73,17.97,-1.3356,57621.34,102730.985
000039.SZ,2021-02-26,14.38,14.53,-1.0323,138409.19,198763.127
000050.SZ,2021-02-26,15.02,15.5,-3.0968,166174.79,251885.713
000088.SZ,2021-02-26,5.62,5.75,-2.2609,92595.93,52265.358
000006.SZ,2021-03-01,5.19,5.16,0.5814,63842.5,33082.064
000008.SZ,2021-03-01,2.37,2.35,0.8511,115844.35,27386.6
000009.SZ,2021-03-01,9.75,9.68,0.7231,971057.48,944694.068
000012.SZ,2021-03-01,6.68,6.52,2.454,213293.47,141742.262
000021.SZ,2021-03-01,21.45,20.7,3.6232,251532.2,533951.259
000025.SZ,2021-03-01,15.14,14.92,1.4745,22179.93,33404.785
000027.SZ,2021-03-01,5.79,5.76,0.5208,226579.81,130840.136
000032.SZ,2021-03-01,23.06,25.62,-9.9922,90417.61,211826.6
000034.SZ,2021-03-01,18.49,17.73,4.2865,90491.78,166451.841
000039.SZ,2021-03-01,14.77,14.38,2.7121,145932.38,214347.246
000050.SZ,2021-03-01,15.49,15.02,3.1292,143216.12,219551.4
000088.SZ,2021-03-01,5.68,5.62,1.0676,65154.44,36838.741
000006.SZ,2021-03-02,5.12,5.19,-1.3487,101953.94,52602.55
000008.SZ,2021-03-02,2.36,2.37,-0.4219,150444.34,35612.977
000009.SZ,2021-03-02,9.43,9.75,-3.2821,1609166.66,1561117.506
000012.SZ,2021-03-02,6.56,6.68,-1.7964,253993.56,166217.002
000021.SZ,2021-03-02,21.98,21.45,2.4709,334713.78,726595.42
000025.SZ,2021-03-02,15.03,15.14,-0.7266,23083.14,34983.426
000027.SZ,2021-03-02,6.37,5.79,10.0173,1614865.05,1017504.072
000032.SZ,2021-03-02,21.62,23.06,-6.2446,63692.15,139669.972
000034.SZ,2021-03-02,18.4,18.49,-0.4867,64923.59,119452.347
000039.SZ,2021-03-02,14.35,14.77,-2.8436,155505.92,224604.717
000050.SZ,2021-03-02,15.54,15.49,0.3228,154875.75,239652.861
000088.SZ,2021-03-02,5.61,5.68,-1.2324,81295.32,45585.937
000006.SZ,2021-03-03,5.17,5.12,0.9766,65130.42,33499.609
000008.SZ,2021-03-03,2.38,2.36,0.8475,131872.07,31331.65
000009.SZ,2021-03-03,9.56,9.43,1.3786,927305.61,879471.526
000012.SZ,2021-03-03,6.84,6.56,4.2683,427473.87,290204.948
000021.SZ,2021-03-03,21.81,21.98,-0.7734,251698.8,543686.653
000025.SZ,2021-03-03,15.1,15.03,0.4657,15656.48,23596.533
000027.SZ,2021-03-03,6.59,6.37,3.4537,1800863.85,1160017.255
000032.SZ,2021-03-03,21.75,21.62,0.6013,32784.0,71901.036
000034.SZ,2021-03-03,18.46,18.4,0.3261,71240.3,131309.403
000039.SZ,2021-03-03,14.48,14.35,0.9059,125836.48,181141.437
000050.SZ,2021-03-03,15.7,15.54,1.0296,154651.8,240448.483
000088.SZ,2021-03-03,5.65,5.61,0.713,68739.02,38627.39
000006.SZ,2021-03-04,5.15,5.17,-0.3868,73555.12,38083.893
000008.SZ,2021-03-04,2.4,2.38,0.8403,149596.88,35776.106
000009.SZ,2021-03-04,9.22,9.56,-3.5565,873077.56,808171.094
000012.SZ,2021-03-04,6.7,6.84,-2.0468,261567.22,175824.917
000021.SZ,2021-03-04,21.53,21.81,-1.2838,268969.81,585937.39
000025.SZ,2021-03-04,14.94,15.1,-1.0596,17635.8,26474.733
000027.SZ,2021-03-04,6.4,6.59,-2.8832,873903.73,560138.482
000032.SZ,2021-03-04,20.93,21.75,-3.7701,41430.42,86618.652
000034.SZ,2021-03-04,18.62,18.46,0.8667,106647.13,198474.542
000039.SZ,2021-03-04,14.23,14.48,-1.7265,124146.5,176520.527
000050.SZ,2021-03-04,15.28,15.7,-2.6752,173854.41,266587.654
000088.SZ,2021-03-04,5.71,5.65,1.0619,101164.64,57855.335
000006.SZ,2021-03-05,5.18,5.15,0.5825,76700.93,39535.865
000008.SZ,2021-03-05,2.42,2.4,0.8333,156554.0,37780.553
000009.SZ,2021-03-05,9.22,9.22,0.0,590975.05,548882.694
000012.SZ,2021-03-05,6.65,6.7,-0.7463,202844.92,135134.111
000021.SZ,2021-03-05,22.24,21.53,3.2977,370387.95,811273.777
000025.SZ,2021-03-05,15.22,14.94,1.8742,22956.21,34806.778
000027.SZ,2021-03-05,7.04,6.4,10.0,1534994.23,1054447.761
000032.SZ,2021-03-05,21.8,20.93,4.1567,40032.88,85400.189
000034.SZ,2021-03-05,18.72,18.62,0.5371,80376.18,150113.163
000039.SZ,2021-03-05,14.31,14.23,0.5622,100148.33,142748.146
000050.SZ,2021-03-05,15.66,15.28,2.4869,199476.54,309167.08
000088.SZ,2021-03-05,5.78,5.71,1.2259,92788.79,53205.792
000006.SZ,2021-03-08,5.15,5.18,-0.5792,77597.9,40373.503
000008.SZ,2021-03-08,2.41,2.42,-0.4132,155578.0,37698.759
000009.SZ,2021-03-08,8.96,9.22,-2.82,710128.27,647543.645
000012.SZ,2021-03-08,6.46,6.65,-2.8571,273898.7,180303.705
000021.SZ,2021-03-08,21.46,22.24,-3.5072,551776.6,1232767.309
000025.SZ,2021-03-08,15.11,15.22,-0.7227,22453.21,34273.243
000027.SZ,2021-03-08,7.74,7.04,9.9432,1120871.04,858487.218
000032.SZ,2021-03-08,21.5,21.8,-1.3761,23767.1,51947.491
000034.SZ,2021-03-08,18.48,18.72,-1.2821,99185.75,185890.784
000039.SZ,2021-03-08,14.08,14.31,-1.6073,135160.64,193175.105
000050.SZ,2021-03-08,15.7,15.66,0.2554,264088.33,421424.64
000088.SZ,2021-03-08,5.7,5.78,-1.3841,92615.17,53377.599
000006.SZ,2021-03-09,5.1,5.15,-0.9709,115140.96,58792.06
000008.SZ,2021-03-09,2.39,2.41,-0.8299,177815.57,42377.881
000009.SZ,2021-03-09,8.83,8.96,-1.4509,662460.53,590113.991
000012.SZ,2021-03-09,6.46,6.46,0.0,359171.51,234456.446
000021.SZ,2021-03-09,20.9,21.46,-2.6095,322814.35,681973.718
000025.SZ,2021-03-09,14.7,15.11,-2.7134,26483.18,39209.297
000027.SZ,2021-03-09,7.37,7.74,-4.7804,3275515.01,2582476.237
000032.SZ,2021-03-09,22.09,21.5,2.7442,28250.86,61817.768
000034.SZ,2021-03-09,17.62,18.48,-4.6537,106017.18,189268.905
000039.SZ,2021-03-09,14.16,14.08,0.5682,176631.52,251494.592
000050.SZ,2021-03-09,15.42,15.7,-1.7834,246715.08,385459.869
000088.SZ,2021-03-09,5.75,5.7,0.8772,160919.12,92322.148
000006.SZ,2021-03-10,5.0,5.1,-1.9608,71964.0,36324.359
000008.SZ,2021-03-10,2.33,2.39,-2.5105,135210.58,32062.255
000009.SZ,2021-03-10,8.92,8.83,1.0193,630030.15,566084.005
000012.SZ,2021-03-10,6.2,6.46,-4.0248,321062.22,202276.111
000021.SZ,2021-03-10,19.85,20.9,-5.0239,357045.28,718612.473
000025.SZ,2021-03-10,14.83,14.7,0.8844,18652.99,27651.841
000027.SZ,2021-03-10,8.11,7.37,10.0407,1370558.36,1074182.71
000032.SZ,2021-03-10,21.62,22.09,-2.1277,16876.14,36764.624
000034.SZ,2021-03-10,16.88,17.62,-4.1998,108864.24,186476.002
000039.SZ,2021-03-10,13.88,14.16,-1.9774,118290.94,166092.29
000050.SZ,2021-03-10,14.79,15.42,-4.0856,217877.65,325431.607
000088.SZ,2021-03-10,5.58,5.75,-2.9565,110170.23,61932.552
000006.SZ,2021-03-11,5.12,5.0,2.4,81602.84,41563.82
000008.SZ,2021-03-11,2.37,2.33,1.7167,140153.74,32898.738
000009.SZ,2021-03-11,9.09,8.92,1.9058,462537.52,416864.486
000012.SZ,2021-03-11,6.26,6.2,0.9677,211465.02,131497.7
000021.SZ,2021-03-11,20.12,19.85,1.3602,196448.63,392970.03
000025.SZ,2021-03-11,14.9,14.83,0.472,18465.17,27267.522
000027.SZ,2021-03-11,8.67,8.11,6.9051,3196520.56,2754922.049
000032.SZ,2021-03-11,21.87,21.62,1.1563,14149.8,30773.029
000034.SZ,2021-03-11,17.0,16.88,0.7109,91788.65,155205.71
000039.SZ,2021-03-11,14.1,13.88,1.585,129228.29,180392.775
000050.SZ,2021-03-11,14.22,14.79,-3.854,620599.14,878416.242
000088.SZ,2021-03-11,5.64,5.58,1.0753,62161.96,34819.685
000006.SZ,2021-03-12,5.17,5.12,0.9766,89833.72,46257.214
000008.SZ,2021-03-12,2.38,2.37,0.4219,127853.61,30228.38
000009.SZ,2021-03-12,8.88,9.09,-2.3102,424996.01,377825.4
000012.SZ,2021-03-12,6.5,6.26,3.8339,380275.98,240576.611
000021.SZ,2021-03-12,20.3,20.12,0.8946,189567.54,384406.517
000025.SZ,2021-03-12,15.18,14.9,1.8792,46026.18,70414.251
000027.SZ,2021-03-12,8.65,8.67,-0.2307,3209823.42,2823136.593
000032.SZ,2021-03-12,22.7,21.87,3.7952,32344.79,73061.275
000034.SZ,2021-03-12,16.82,17.0,-1.0588,67883.11,114297.464
000039.SZ,2021-03-12,14.11,14.1,0.0709,93045.82,130711.036
000050.SZ,2021-03-12,14.31,14.22,0.6329,386610.54,549879.919
000088.SZ,2021-03-12,5.7,5.64,1.0638,84392.8,47916.175
000006.SZ,2021-03-15,5.29,5.17,2.3211,160059.73,84529.074
000008.SZ,2021-03-15,2.4,2.38,0.8403,134801.63,32243.284
000009.SZ,2021-03-15,8.93,8.88,0.5631,362166.14,322841.046
000012.SZ,2021-03-15,6.34,6.5,-2.4615,349533.46,224281.89
000021.SZ,2021-03-15,19.58,20.3,-3.5468,228454.45,448489.69
000025.SZ,2021-03-15,15.02,15.18,-1.054,27658.44,41508.492
000027.SZ,2021-03-15,8.39,8.65,-3.0058,2604495.6,2229921.819
000032.SZ,2021-03-15,22.5,22.7,-0.8811,20728.0,46966.435
000034.SZ,2021-03-15,16.61,16.82,-1.2485,57143.48,95363.496
000039.SZ,2021-03-15,14.45,14.11,2.4096,148867.21,213082.621
000050.SZ,2021-03-15,14.1,14.31,-1.4675,319627.88,449472.527
000088.SZ,2021-03-15,5.91,5.7,3.6842,253238.33,149660.049
000006.SZ,2021-03-16,5.44,5.29,2.8355,208545.5,112107.428
000008.SZ,2021-03-16,2.4,2.4,0.0,114042.0,27382.794
000009.SZ,2021-03-16,9.1,8.93,1.9037,454273.75,411716.642
000012.SZ,2021-03-16,6.26,6.34,-1.2618,274557.87,171768.997
000021.SZ,2021-03-16,19.59,19.58,0.0511,117828.14,229991.469
000025.SZ,2021-03-16,15.26,15.02,1.5979,32641.74,49626.216
000027.SZ,2021-03-16,9.21,8.39,9.7735,3013759.25,2634274.058
000032.SZ,2021-03-16,22.33,22.5,-0.7556,12539.96,28137.078
000034.SZ,2021-03-16,16.96,16.61,2.1072,64150.72,108047.286
000039.SZ,2021-03-16,14.35,14.45,-0.692,90234.09,129460.604
000050.SZ,2021-03-16,14.26,14.1,1.1348,163714.7,232013.622
000088.SZ,2021-03-16,5.97,5.91,1.0152,165928.67,98227.783
000006.SZ,2021-03-17,5.59,5.44,2.7574,356609.04,200277.096
000008.SZ,2021-03-17,2.37,2.4,-1.25,105724.51,25201.542
000009.SZ,2021-03-17,8.96,9.1,-1.5385,355451.04,317698.608
000012.SZ,2021-03-17,6.29,6.26,0.4792,191769.09,120151.909
000021.SZ,2021-03-17,19.63,19.59,0.2042,127375.44,249522.538
000025.SZ,2021-03-17,16.79,15.26,10.0262,92990.55,151288.076
000027.SZ,2021-03-17,8.44,9.21,-8.3605,2179546.66,1868897.807
000032.SZ,2021-03-17,21.83,22.33,-2.2391,14129.0,31054.177
000034.SZ,2021-03-17,17.01,16.96,0.2948,54325.32,92333.993
000039.SZ,2021-03-17,14.62,14.35,1.8815,152216.74,222372.794
000050.SZ,2021-03-17,14.3,14.26,0.2805,242696.94,345101.281
000088.SZ,2021-03-17,6.15,5.97,3.0151,266056.86,163923.987
000006.SZ,2021-03-18,5.36,5.59,-4.1145,228057.73,123404.391
000008.SZ,2021-03-18,2.36,2.37,-0.4219,106984.0,25315.667
000009.SZ,2021-03-18,8.71,8.96,-2.7902,519952.97,454775.159
000012.SZ,2021-03-18,6.3,6.29,0.159,181953.25,113975.017
000021.SZ,2021-03-18,19.38,19.63,-1.2736,124533.31,243010.447
000025.SZ,2021-03-18,16.18,16.79,-3.6331,133644.98,218571.586
000027.SZ,2021-03-18,8.35,8.44,-1.0664,1562190.06,1317704.755
000032.SZ,2021-03-18,22.18,21.83,1.6033,15992.17,34974.526
000034.SZ,2021-03-18,16.91,17.01,-0.5879,43366.47,73528.59
000039.SZ,2021-03-18,14.73,14.62,0.7524,143977.67,210334.17
000050.SZ,2021-03-18,14.15,14.3,-1.049,155152.43,219670.991
000088.SZ,2021-03-18,6.05,6.15,-1.626,182940.92,111201.267
000006.SZ,2021-03-19,5.36,5.36,0.0,124545.65,66669.245
000008.SZ,2021-03-19,2.33,2.36,-1.2712,168433.25,39550.265
000009.SZ,2021-03-19,8.76,8.71,0.5741,321843.0,280668.282
000012.SZ,2021-03-19,6.08,6.3,-3.4921,271966.73,167300.596
000021.SZ,2021-03-19,19.1,19.38,-1.4448,130340.13,248285.703
000025.SZ,2021-03-19,15.9,16.18,-1.7305,68290.35,108265.443
000027.SZ,2021-03-19,8.36,8.35,0.1198,1899061.98,1580123.068
000032.SZ,2021-03-19,22.24,22.18,0.2705,12234.37,27166.969
000034.SZ,2021-03-19,16.83,16.91,-0.4731,42745.12,72062.111
000039.SZ,2021-03-19,14.34,14.73,-2.6477,128422.7,184787.9
000050.SZ,2021-03-19,13.9,14.15,-1.7668,221324.06,308727.193
000088.SZ,2021-03-19,6.01,6.05,-0.6612,137056.83,82750.255
000006.SZ,2021-03-22,5.39,5.36,0.5597,84541.06,45380.855
000008.SZ,2021-03-22,2.36,2.33,1.2876,99909.31,23540.557
000009.SZ,2021-03-22,8.92,8.76,1.8265,311235.89,276282.075
000012.SZ,2021-03-22,6.31,6.08,3.7829,248829.62,155073.08
000021.SZ,2021-03-22,19.43,19.1,1.7277,107538.74,207519.444
000025.SZ,2021-03-22,15.9,15.9,0.0,53556.5,84764.565
000027.SZ,2021-03-22,9.2,8.36,10.0478,2478945.72,2218327.104
000032.SZ,2021-03-22,21.91,22.24,-1.4838,13818.43,30328.414
000034.SZ,2021-03-22,17.03,16.83,1.1884,41543.43,70385.602
000039.SZ,2021-03-22,14.63,14.34,2.0223,122172.08,179427.085
000050.SZ,2021-03-22,14.25,13.9,2.518,250077.46,355147.143
000088.SZ,2021-03-22,6.01,6.01,0.0,124069.3,74189.515
000006.SZ,2021-03-23,5.28,5.39,-2.0408,94766.77,50275.528
000008.SZ,2021-03-23,2.34,2.36,-0.8475,115153.48,27025.406
000009.SZ,2021-03-23,8.98,8.92,0.6726,348621.36,311317.646
000012.SZ,2021-03-23,6.23,6.31,-1.2678,174359.82,109156.148
000021.SZ,2021-03-23,19.43,19.43,0.0,100963.8,196173.739
000025.SZ,2021-03-23,16.03,15.9,0.8176,81711.21,132667.103
000027.SZ,2021-03-23,10.12,9.2,10.0,3123354.7,3064139.428
000032.SZ,2021-03-23,21.64,21.91,-1.2323,15717.4,34373.692
000034.SZ,2021-03-23,17.22,17.03,1.1157,64334.86,110494.161
000039.SZ,2021-03-23,14.56,14.63,-0.4785,126200.35,182889.872
000050.SZ,2021-03-23,14.13,14.25,-0.8421,178181.32,253076.087
000088.SZ,2021-03-23,5.84,6.01,-2.8286,120332.44,70742.501
000006.SZ,2021-03-24,5.27,5.28,-0.1894,62977.98,33290.861
000008.SZ,2021-03-24,2.36,2.34,0.8547,108301.0,25447.766
000009.SZ,2021-03-24,9.28,8.98,3.3408,641464.66,595411.23
000012.SZ,2021-03-24,6.09,6.23,-2.2472,199319.08,121964.231
000021.SZ,2021-03-24,19.54,19.43,0.5661,98201.58,191306.838
000025.SZ,2021-03-24,15.6,16.03,-2.6825,50747.59,79252.142
000027.SZ,2021-03-24,11.13,10.12,9.9802,2164252.66,2366600.288
000032.SZ,2021-03-24,21.8,21.64,0.7394,9189.93,19924.109
000034.SZ,2021-03-24,17.32,17.22,0.5807,63506.59,109624.36
000039.SZ,2021-03-24,14.59,14.56,0.206,116011.79,169330.841
000050.SZ,2021-03-24,14.27,14.13,0.9908,170539.89,242126.718
000088.SZ,2021-03-24,5.77,5.84,-1.1986,69445.08,40262.539
000006.SZ,2021-03-25,5.24,5.27,-0.5693,49300.36,25959.76
000008.SZ,2021-03-25,2.35,2.36,-0.4237,101495.0,23783.986
000009.SZ,2021-03-25,9.15,9.28,-1.4009,283238.1,258251.804
000012.SZ,2021-03-25,6.1,6.09,0.1642,106747.06,65042.354
000021.SZ,2021-03-25,19.6,19.54,0.3071,127285.18,251519.85
000025.SZ,2021-03-25,15.75,15.6,0.9615,36842.45,57977.448
000027.SZ,2021-03-25,10.02,11.13,-9.973,3735307.38,3866065.625
000032.SZ,2021-03-25,22.08,21.8,1.2844,16605.17,36983.734
000034.SZ,2021-03-25,17.2,17.32,-0.6928,53212.72,91404.387
000039.SZ,2021-03-25,14.51,14.59,-0.5483,75521.99,109893.316
000050.SZ,2021-03-25,14.11,14.27,-1.1212,119902.49,169366.475
000088.SZ,2021-03-25,5.76,5.77,-0.1733,49766.52,28807.768
000006.SZ,2021-03-26,5.32,5.24,1.5267,69375.52,36818.807
000008.SZ,2021-03-26,2.35,2.35,0.0,110407.0,25873.36
000009.SZ,2021-03-26,9.39,9.15,2.623,439875.1,409962.674
000012.SZ,2021-03-26,6.23,6.1,2.1311,189248.92,117028.384
000021.SZ,2021-03-26,19.79,19.6,0.9694,104935.6,207411.887
000025.SZ,2021-03-26,15.71,15.75,-0.254,28370.25,44587.701
000027.SZ,2021-03-26,11.02,10.02,9.98,2755706.02,2954302.519
000032.SZ,2021-03-26,22.24,22.08,0.7246,14885.07,33216.764
000034.SZ,2021-03-26,17.25,17.2,0.2907,50443.0,86663.907
000039.SZ,2021-03-26,14.73,14.51,1.5162,169794.62,250984.715
000050.SZ,2021-03-26,14.16,14.11,0.3544,163882.2,232353.588
000088.SZ,2021-03-26,5.82,5.76,1.0417,56630.63,32802.876
000006.SZ,2021-03-29,5.44,5.32,2.2556,118325.29,63747.85
000008.SZ,2021-03-29,2.33,2.35,-0.8511,119313.12,27851.852
000009.SZ,2021-03-29,8.91,9.39,-5.1118,664993.55,598110.127
000012.SZ,2021-03-29,6.19,6.23,-0.6421,167685.79,103751.695
000021.SZ,2021-03-29,19.32,19.79,-2.3749,141685.3,275413.576
000025.SZ,2021-03-29,15.63,15.71,-0.5092,26627.2,41358.355
000027.SZ,2021-03-29,12.12,11.02,9.9819,3644228.49,4364374.967
000032.SZ,2021-03-29,23.01,22.24,3.4622,28035.74,64405.377
000034.SZ,2021-03-29,17.23,17.25,-0.1159,50235.07,87455.933
000039.SZ,2021-03-29,14.85,14.73,0.8147,132880.2,196737.681
000050.SZ,2021-03-29,14.09,14.16,-0.4944,146853.61,207923.625
000088.SZ,2021-03-29,5.83,5.82,0.1718,65955.15,38370.265
000006.SZ,2021-03-30,5.4,5.44,-0.7353,73584.55,39621.237
000008.SZ,2021-03-30,2.28,2.33,-2.1459,142010.67,32581.382
000009.SZ,2021-03-30,8.86,8.91,-0.5612,310912.04,273008.164
000012.SZ,2021-03-30,6.29,6.19,1.6155,182771.08,114057.138
000021.SZ,2021-03-30,19.26,19.32,-0.3106,97546.71,187907.796
000025.SZ,2021-03-30,15.17,15.63,-2.9431,36038.37,55184.763
000027.SZ,2021-03-30,12.13,12.12,0.0825,4449843.85,5289350.654
000032.SZ,2021-03-30,23.08,23.01,0.3042,15053.38,34709.768
000034.SZ,2021-03-30,16.83,17.23,-2.3215,79324.37,133945.402
000039.SZ,2021-03-30,14.61,14.85,-1.6162,175623.57,254809.621
000050.SZ,2021-03-30,14.02,14.09,-0.4968,198748.17,277492.27
000088.SZ,2021-03-30,5.76,5.83,-1.2007,62988.03,36332.731
000006.SZ,2021-03-31,5.38,5.4,-0.3704,59453.66,31990.371
000008.SZ,2021-03-31,2.29,2.28,0.4386,114631.78,26204.819
000009.SZ,2021-03-31,8.68,8.86,-2.0316,267661.28,233291.75
000012.SZ,2021-03-31,6.29,6.29,0.0,184132.79,115297.493
000021.SZ,2021-03-31,19.13,19.26,-0.675,97585.27,186384.708
000025.SZ,2021-03-31,14.84,15.17,-2.1753,37419.47,55317.598
000027.SZ,2021-03-31,11.22,12.13,-7.5021,3094360.32,3546321.743
000032.SZ,2021-03-31,22.75,23.08,-1.4298,15757.84,36095.827
000034.SZ,2021-03-31,18.51,16.83,9.9822,219335.02,395456.361
000039.SZ,2021-03-31,15.99,14.61,9.4456,541103.17,850518.594
000050.SZ,2021-03-31,14.0,14.02,-0.1427,125874.53,175732.724
000088.SZ,2021-03-31,5.96,5.76,3.4722,142246.31,83782.227
000006.SZ,2021-04-01,5.42,5.38,0.7435,78890.2,42447.063
000008.SZ,2021-04-01,2.31,2.29,0.8734,106268.0,24568.112
000009.SZ,2021-04-01,8.76,8.68,0.9217,178446.05,156529.843
000012.SZ,2021-04-01,6.45,6.29,2.5437,305335.08,195449.28
000021.SZ,2021-04-01,19.49,19.13,1.8819,120732.12,234665.052
000025.SZ,2021-04-01,14.98,14.84,0.9434,24107.58,36026.906
000027.SZ,2021-04-01,10.69,11.22,-4.7237,2350515.73,2520082.889
000032.SZ,2021-04-01,22.66,22.75,-0.3956,9890.8,22466.731
000034.SZ,2021-04-01,18.28,18.51,-1.2426,187862.9,346636.185
000039.SZ,2021-04-01,16.2,15.99,1.3133,488871.77,803288.533
000050.SZ,2021-04-01,14.05,14.0,0.3571,112620.16,158176.25
000088.SZ,2021-04-01,5.9,5.96,-1.0067,94331.5,55636.684
000006.SZ,2021-04-02,5.39,5.42,-0.5535,54263.21,29246.661
000008.SZ,2021-04-02,2.29,2.31,-0.8658,98999.35,22687.335
000009.SZ,2021-04-02,9.16,8.76,4.5662,495292.72,454578.054
000012.SZ,2021-04-02,6.45,6.45,0.0,185177.23,119221.349
000021.SZ,2021-04-02,20.14,19.49,3.335,240437.53,480078.176
000025.SZ,2021-04-02,14.85,14.98,-0.8678,21313.54,31805.909
