path_id,feature,hypothesis_id,information_family,financial_role,horizon_sessions,orientation,raw_primary_discovery_ic,discovery_observations,confirmation_observations,discovery_ic,confirmation_ic,confirmation_residual_ic,hac_coefficient,hac_one_sided_pvalue,positive_confirmation_years,annual_ics,top_minus_bottom_return,bootstrap_positive_probability,bootstrap_ic_lower_90,bootstrap_ic_median,bootstrap_ic_upper_90,identifiable,global_bh_qvalue,positive_horizon_count,evidence_label
risk_sse_return_20d:H252,risk_sse_return_20d,H03-SAFE-HAVEN-RISK-APPETITE,EQUITY_RISK_APPETITE,RISK_CONTEXT,252,NEGATIVE,-0.16574167969162273,1052,1203,0.16568010768561428,0.11980917049385502,0.09754183703318696,0.015957386513588634,0.11600004640324779,4,"{""2019"": 0.06714020718215688, ""2020"": 0.06492242774604931, ""2021"": 0.276054092935785, ""2022"": -0.13464037183305272, ""2023"": 0.2912469370382347}",0.04057542791236249,0.915,-0.008705036068712358,0.12343910882326181,0.2358613005640885,True,0.7115999547738052,2,DIRECTIONALLY_STABLE
risk_sse_turnover_z20:H252,risk_sse_turnover_z20,H03-SAFE-HAVEN-RISK-APPETITE,LIQUIDITY_PRESSURE,RISK_CONTEXT,252,NEGATIVE,-0.11009641038012234,1053,1203,0.11013429521410657,0.043140533506108025,0.1455161045789577,0.005470485121373976,0.2252796077302111,4,"{""2019"": 0.27176345076232883, ""2020"": -0.08688970622968448, ""2021"": 0.1253566686339639, ""2022"": 0.18495547518234273, ""2023"": 0.06975121969535807}",0.009867948557013104,0.87,-0.02712246015132881,0.05584627919120673,0.1607009250928074,True,0.8459005544776689,2,DIRECTIONALLY_STABLE
currency_usdcnh_return_20d:H252,currency_usdcnh_return_20d,H02-CURRENCY-TRANSLATION,CURRENCY_TRANSLATION,OPPORTUNITY,252,POSITIVE,0.09293719603955666,1051,1203,0.09292046353337327,0.27034255321999623,0.23945946997680345,0.0362625927874867,0.013604527173753496,4,"{""2019"": 0.19922655861976382, ""2020"": 0.441811567523197, ""2021"": 0.15888954494995647, ""2022"": 0.27782278163859286, ""2023"": -0.1348920365737812}",0.09532207541686785,0.96,0.008672715726145178,0.2560679017851234,0.4660177453710846,True,0.14114696942769253,2,NOMINAL_SUPPORT
risk_sse_drawdown_60:H252,risk_sse_drawdown_60,H03-SAFE-HAVEN-RISK-APPETITE,EQUITY_STRESS,RISK_CONTEXT,252,NEGATIVE,-0.3865096514528574,1013,1203,0.3865083257641653,0.15336772427465062,0.2767108153720349,0.01949556098065899,0.03139394013502248,4,"{""2019"": 0.3399859157661472, ""2020"": 0.27198111047970125, ""2021"": 0.4605236627198183, ""2022"": -0.2787717187269834, ""2023"": 0.5035455012857615}",0.05399468443513067,0.93,-0.017182970008030804,0.1484069897583927,0.27346691420154406,True,0.2895218923563185,2,NOMINAL_SUPPORT
