mechanism,terminal_equity,cagr,max_drawdown,calmar,static_terminal_equity,incremental_terminal_return_vs_static,static_cagr,static_max_drawdown,static_calmar
RELATIVE_STRENGTH_CONTINUATION,1.1059131736540357,0.01789593498356523,-0.3392377253746247,0.052753375125960754,1.1596058978112689,-0.046302562153725635,0.026434177219925914,-0.21515895921604933,0.1228588264055616
RELATIVE_RESIDUAL_REVERSION,1.0345619103318278,0.006004684284331763,-0.2648979511800639,0.02266791516348909,1.1596058978112689,-0.10783317652614477,0.026434177219925914,-0.21515895921604933,0.1228588264055616
OPENING_GAP_REVERSION,1.0449994717800988,0.007785569761342037,-0.2771738050572429,0.02808912537652732,1.1596058978112689,-0.09883222071178432,0.026434177219925914,-0.21515895921604933,0.1228588264055616
