trade_date,previous_trade_date,previous_intraday_return,previous_late_session_return,opening_gap_return,PRIOR_INTRADAY_CONTINUATION_strength,PRIOR_INTRADAY_CONTINUATION_threshold,PRIOR_INTRADAY_CONTINUATION_event,LATE_SESSION_FLOW_CONTINUATION_strength,LATE_SESSION_FLOW_CONTINUATION_threshold,LATE_SESSION_FLOW_CONTINUATION_event,OPENING_GAP_REVERSION_strength,OPENING_GAP_REVERSION_threshold,OPENING_GAP_REVERSION_event
2021-01-04,2020-12-31,0.012070699813191643,0.007726427242810141,0.002839698991906836,0.012070699813191643,0.012034243606415251,True,0.007726427242810141,0.005360116697440104,True,0.002839698991906836,0.0027129692925931814,True
2021-01-05,2021-01-04,0.014158289678606772,0.0002792906018711516,-0.0016752757224627324,0.014158289678606772,0.012087268466308976,True,0.0002792906018711516,0.005360116697440104,False,0.0016752757224627324,0.0027129692925931814,False
2021-01-06,2021-01-05,0.010488043630261457,0.008654383026242218,0.00041516745087188944,0.010488043630261457,0.012150199627506159,False,0.008654383026242218,0.005360116697440104,True,0.00041516745087188944,0.0026784202075793295,False
2021-01-07,2021-01-06,-0.0015216489140958966,0.005292479108635062,-0.0018010529232475037,0.0015216489140958966,0.012087268466308976,False,0.005292479108635062,0.0054899890773241755,False,0.0018010529232475037,0.0026784202075793295,False
2021-01-08,2021-01-07,0.0059680777238029226,-0.0005515719801434393,0.0001379690949228074,0.0059680777238029226,0.012087268466308976,False,0.0005515719801434393,0.0054899890773241755,False,0.0001379690949228074,0.0026784202075793295,False
2021-01-11,2021-01-08,0.002345151055317851,0.006789524733268548,-0.0011010184420586766,0.002345151055317851,0.012087268466308976,False,0.006789524733268548,0.0054899890773241755,True,0.0011010184420586766,0.0026784202075793295,False
2021-01-12,2021-01-11,-0.014329016257922378,-0.006250868176135627,-0.0029354207436398383,0.014329016257922378,0.012087268466308976,True,0.006250868176135627,0.00596749777733363,True,0.0029354207436398383,0.0026784202075793295,True
2021-01-13,2021-01-12,0.01528108790130367,0.008635097493036037,-0.00013808340237508876,0.01528108790130367,0.012150199627506159,True,0.008635097493036037,0.0063253948678648475,True,0.00013808340237508876,0.0026784202075793295,False
2021-01-14,2021-01-13,-0.0062146112415412125,-0.002633402633402726,-0.0019455252918286758,0.0062146112415412125,0.012150199627506159,False,0.002633402633402726,0.006567127093454472,False,0.0019455252918286758,0.0026784202075793295,False
2021-01-15,2021-01-14,-0.0051517683096632405,-0.007776697680877742,-0.0009797060881733266,0.0051517683096632405,0.012150199627506159,False,0.007776697680877742,0.00634354701826681,True,0.0009797060881733266,0.0026784202075793295,False
2021-01-18,2021-01-15,-0.00266181003082111,0.008499787505312328,-0.003652198342463775,0.00266181003082111,0.012150199627506159,False,0.008499787505312328,0.006663568841812406,True,0.003652198342463775,0.002454194205563087,True
2021-01-19,2021-01-18,0.01579021570562511,-0.00041620421753607584,0.0,0.01579021570562511,0.012150199627506159,True,0.00041620421753607584,0.007012211819045433,False,0.0,0.0026784202075793295,False
2021-01-20,2021-01-19,-0.005412907702984082,-0.004722222222222183,-0.0004186435947529654,0.005412907702984082,0.012150199627506159,False,0.004722222222222183,0.006663568841812406,False,0.0004186435947529654,0.0026784202075793295,False
2021-01-21,2021-01-20,0.009493229093954891,0.004724190634986858,0.0012446411284747771,0.009493229093954891,0.012150199627506159,False,0.004724190634986858,0.006663568841812406,False,0.0012446411284747771,0.002454194205563087,False
2021-01-22,2021-01-21,0.012845303867403457,-0.0017696705690170011,-0.0020455475248876143,0.012845303867403457,0.012150199627506159,True,0.0017696705690170011,0.006663568841812406,False,0.0020455475248876143,0.002454194205563087,False
2021-01-25,2021-01-22,0.0034162339437004974,0.007132080647373584,-0.0004085523627944676,0.0034162339437004974,0.012258452270053483,False,0.007132080647373584,0.006663568841812406,True,0.0004085523627944676,0.0022206732764989134,False
2021-01-26,2021-01-25,0.002043596730245012,-0.007824092809928573,-0.005030591434398324,0.002043596730245012,0.012258452270053483,False,0.007824092809928573,0.006875163711794807,True,0.005030591434398324,0.0022206732764989134,True
2021-01-27,2021-01-26,-0.010248701831101381,0.0002762049440685477,-0.0020709650697225968,0.010248701831101381,0.012150199627506159,False,0.0002762049440685477,0.006875163711794807,False,0.0020709650697225968,0.002454194205563087,False
2021-01-28,2021-01-27,0.00456557830658566,0.00456557830658566,-0.00950282330257557,0.00456557830658566,0.012150199627506159,False,0.00456557830658566,0.006875163711794807,False,0.00950282330257557,0.0022206732764989134,True
2021-01-29,2021-01-28,-0.009454949944382562,-0.004471771939630997,0.0021055586749019195,0.009454949944382562,0.012150199627506159,False,0.004471771939630997,0.006875163711794807,False,0.0021055586749019195,0.002454194205563087,False
2021-02-01,2021-01-29,-0.016108698697296586,-0.008749647191645504,-0.00028473804100226374,0.016108698697296586,0.012150199627506159,True,0.008749647191645504,0.006875163711794807,True,0.00028473804100226374,0.0022206732764989134,False
2021-02-02,2021-02-01,0.00726288806607811,0.003831961396537187,0.00028276544606242737,0.00726288806607811,0.012258452270053483,False,0.003831961396537187,0.006875163711794807,False,0.00028276544606242737,0.0022206732764989134,False
2021-02-03,2021-02-02,0.009187279151943617,0.00421940928270037,0.0,0.009187279151943617,0.012258452270053483,False,0.00421940928270037,0.006663568841812406,False,0.0,0.0021208416914284822,False
2021-02-04,2021-02-03,-0.005882352941176561,-0.008382229673092989,-0.0039447731755423154,0.005882352941176561,0.01210049366815416,False,0.008382229673092989,0.006663568841812406,True,0.0039447731755423154,0.0020796134710174274,True
2021-02-05,2021-02-04,-0.006930693069306937,0.006162224132989502,-0.0002848597065945313,0.006930693069306937,0.01210049366815416,False,0.006162224132989502,0.006875163711794807,False,0.0002848597065945313,0.0020796134710174274,False
2021-02-08,2021-02-05,-0.014674455050577073,-0.009169054441260815,0.00043377674956635026,0.014674455050577073,0.01210049366815416,True,0.009169054441260815,0.006663568841812406,True,0.00043377674956635026,0.0020796134710174274,False
2021-02-09,2021-02-08,0.011562364503540978,-0.002565198802907176,-0.0005715102157450858,0.011562364503540978,0.0123101897047114,False,0.002565198802907176,0.006875163711794807,False,0.0005715102157450858,0.00205190191109636,False
2021-02-10,2021-02-09,0.020872051465332442,0.004360056258790435,0.001260327685197904,0.020872051465332442,0.0123101897047114,True,0.004360056258790435,0.006875163711794807,False,0.001260327685197904,0.00205190191109636,False
2021-02-18,2021-02-10,0.010069930069930288,0.0018033014287697213,0.019108280254776844,0.010069930069930288,0.012691755636891788,False,0.0018033014287697213,0.006875163711794807,False,0.019108280254776844,0.00205190191109636,True
2021-02-19,2021-02-18,-0.004211956521739113,0.00783828382838303,-0.0016373311502252408,0.004211956521739113,0.012691755636891788,False,0.00783828382838303,0.006875163711794807,True,0.0016373311502252408,0.0020796134710174274,False
2021-02-22,2021-02-19,0.01599015990159902,0.014880546075085155,0.003362927091740797,0.01599015990159902,0.012691755636891788,True,0.014880546075085155,0.00726912875462421,True,0.003362927091740797,0.0020796134710174274,True
2021-02-23,2021-02-22,-0.012602225499396824,-0.016951414842498735,-0.004887983706720944,0.012602225499396824,0.012776543358155201,False,0.016951414842498735,0.007691811617984601,True,0.004887983706720944,0.0020796134710174274,True
2021-02-24,2021-02-23,0.002183108200300099,-0.0025801195002717048,-0.002722940776037963,0.002183108200300099,0.012776543358155201,False,0.0025801195002717048,0.007738994852327041,False,0.002722940776037963,0.0021208416914284822,True
2021-02-25,2021-02-24,-0.010102389078498253,-0.00329896907216487,0.006068128533995409,0.010102389078498253,0.012776543358155201,False,0.00329896907216487,0.007738994852327041,False,0.006068128533995409,0.0022206732764989134,True
2021-02-26,2021-02-25,-0.010966415352981485,-0.0027643400138216423,-0.015523215523215561,0.010966415352981485,0.012776543358155201,False,0.0027643400138216423,0.007738994852327041,False,0.015523215523215561,0.002292246599090858,True
2021-03-01,2021-02-26,-0.006616922427143512,-0.003389830508474634,0.003401360544217802,0.006616922427143512,0.012691755636891788,False,0.003389830508474634,0.007691811617984601,False,0.003401360544217802,0.0026824208240136815,True
2021-03-02,2021-03-01,0.014265536723163885,0.0068704430734716215,0.003063640161537373,0.014265536723163885,0.012691755636891788,True,0.0068704430734716215,0.007691811617984601,False,0.003063640161537373,0.0027521303300051814,True
2021-03-03,2021-03-02,-0.010828821324448179,0.0005617188597106804,-0.0023859649122807136,0.010828821324448179,0.012776543358155201,False,0.0005617188597106804,0.00726912875462421,False,0.0023859649122807136,0.0028636294298400866,False
2021-03-04,2021-03-03,0.015756893640967995,0.0012480931909581994,-0.0041551246537397946,0.015756893640967995,0.012776543358155201,True,0.0012480931909581994,0.006935852466947112,False,0.0041551246537397946,0.0028636294298400866,True
2021-03-05,2021-03-04,-0.012795549374130744,-0.002809778027535792,-0.009016624401239737,0.012795549374130744,0.012776543358155201,True,0.002809778027535792,0.006935852466947112,False,0.009016624401239737,0.002967475598114222,True
2021-03-08,2021-03-05,0.01066249644583439,0.002255745100803619,0.0037980025320016875,0.01066249644583439,0.012807987997448922,False,0.002255745100803619,0.006935852466947112,False,0.0037980025320016875,0.0030905800562834873,True
2021-03-09,2021-03-08,-0.027606502242152553,-0.01125676831005984,-0.0015852428303789745,0.027606502242152553,0.012807987997448922,True,0.01125676831005984,0.006935852466947112,True,0.0015852428303789745,0.0031770399331498,False
2021-03-10,2021-03-09,-0.02092956120092382,-0.013955516790231104,0.006191950464396356,0.02092956120092382,0.013173550320204286,True,0.013955516790231104,0.0072806672962327235,True,0.006191950464396356,0.0031770399331498,True
2021-03-11,2021-03-10,-0.016556776556776565,-0.010613207547169767,0.0,0.016556776556776565,0.01418510143974605,True,0.010613207547169767,0.007738994852327041,True,0.0,0.0032362021562104826,False
2021-03-12,2021-03-11,0.02681764004767584,0.01159547923088211,0.0011607661056296514,0.02681764004767584,0.014281406606853508,True,0.01159547923088211,0.00778854646314045,True,0.0011607661056296514,0.0032362021562104826,False
2021-03-15,2021-03-12,-0.00043478260869567187,0.0033459412278149525,-0.006089604175728569,0.00043478260869567187,0.014281406606853508,False,0.0033459412278149525,0.00778854646314045,False,0.006089604175728569,0.0031770399331498,True
2021-03-16,2021-03-15,-0.00043763676148789177,0.0010226442658876067,-0.00029188558085235794,0.00043763676148789177,0.014281406606853508,False,0.0010226442658876067,0.00778854646314045,False,0.00029188558085235794,0.0032362021562104826,False
2021-03-17,2021-03-16,0.0007299270072991249,0.002926115581565414,-0.002042304886943791,0.0007299270072991249,0.01418510143974605,False,0.002926115581565414,0.00778854646314045,False,0.002042304886943791,0.0032362021562104826,False
2021-03-18,2021-03-17,0.007893582809530786,0.004955545838798869,0.0,0.007893582809530786,0.01418510143974605,False,0.004955545838798869,0.00778854646314045,False,0.0,0.0032362021562104826,False
2021-03-19,2021-03-18,0.007396664249456286,-0.0012940330697339686,-0.009645839331989703,0.007396664249456286,0.01418510143974605,False,0.0012940330697339686,0.00778854646314045,False,0.009645839331989703,0.0032362021562104826,True
2021-03-22,2021-03-19,0.001453699665649122,-0.0037599421547359624,-0.0015967484395413845,0.001453699665649122,0.01418510143974605,False,0.0037599421547359624,0.00778854646314045,False,0.0015967484395413845,0.0033725354548600484,False
2021-03-23,2021-03-22,0.014539110206455375,0.002442177848010374,0.0001433075379764226,0.014539110206455375,0.01418510143974605,True,0.002442177848010374,0.00778854646314045,False,0.0001433075379764226,0.0033725354548600484,False
2021-03-24,2021-03-23,-0.011606247313368678,0.0020337013364322143,-0.006958538706871464,0.011606247313368678,0.014281406606853508,False,0.0020337013364322143,0.00778854646314045,False,0.006958538706871464,0.0033725354548600484,True
2021-03-25,2021-03-24,-0.003941605839416051,0.00014658457930227797,-0.004396892862377211,0.003941605839416051,0.01418510143974605,False,0.00014658457930227797,0.00778854646314045,False,0.004396892862377211,0.003464069993779295,True
2021-03-26,2021-03-25,0.006771676726041509,0.00043885313048575014,0.00029244041526532705,0.006771676726041509,0.013173550320204286,False,0.00043885313048575014,0.007738994852327041,False,0.00029244041526532705,0.003688649389848253,False
2021-03-29,2021-03-26,0.012717438970910822,0.0002887669650593061,0.0010103926096995952,0.012717438970910822,0.013173550320204286,False,0.0002887669650593061,0.007738994852327041,False,0.0010103926096995952,0.003688649389848253,False
2021-03-30,2021-03-29,-0.0010093727469357994,-0.00043283797431825644,-0.0007217090069284726,0.0010093727469357994,0.013173550320204286,False,0.00043283797431825644,0.007738994852327041,False,0.0007217090069284726,0.003688649389848253,False
2021-03-31,2021-03-30,0.004333381482016563,0.00014384349827389897,-0.0012944052926794347,0.004333381482016563,0.013173550320204286,False,0.00014384349827389897,0.007738994852327041,False,0.0012944052926794347,0.003688649389848253,False
2021-04-01,2021-03-31,-0.00014400921658985766,0.006086074481959081,-0.0007201497911566435,0.00014400921658985766,0.013173550320204286,False,0.006086074481959081,0.007738994852327041,False,0.0007201497911566435,0.003688649389848253,False
2021-04-02,2021-04-01,0.007639089074661376,0.007493875198155475,0.0012873694750392684,0.007639089074661376,0.013173550320204286,False,0.007493875198155475,0.007738994852327041,False,0.0012873694750392684,0.003688649389848253,False
2021-04-06,2021-04-02,0.001000000000000112,-0.0022782286772033977,0.0019980019980019303,0.001000000000000112,0.013173550320204286,False,0.0022782286772033977,0.007738994852327041,False,0.0019980019980019303,0.003688649389848253,False
2021-04-07,2021-04-06,0.0,0.0027135104255926468,0.0008545791197835939,0.0,0.013173550320204286,False,0.0027135104255926468,0.007564580818836042,False,0.0008545791197835939,0.003688649389848253,False
2021-04-08,2021-04-07,0.0007115411982354658,0.004858531008859801,-0.0009954493742889703,0.0007115411982354658,0.012807987997448922,False,0.004858531008859801,0.007564580818836042,False,0.0009954493742889703,0.003688649389848253,False
2021-04-09,2021-04-08,0.003985765124555174,-0.001981038630253229,-0.0022685382106906182,0.003985765124555174,0.012807987997448922,False,0.001981038630253229,0.007222529285069057,False,0.0022685382106906182,0.003688649389848253,False
2021-04-12,2021-04-09,-0.0011368480886740917,0.0009968669894617754,-0.001849480722720287,0.0011368480886740917,0.012807987997448922,False,0.0009968669894617754,0.007222529285069057,False,0.001849480722720287,0.003688649389848253,False
2021-04-13,2021-04-12,-0.014395667046750327,-0.0036023054755043304,-0.0023138105567606093,0.014395667046750327,0.012807987997448922,True,0.0036023054755043304,0.007222529285069057,False,0.0023138105567606093,0.003688649389848253,False
2021-04-14,2021-04-13,-0.0008696912596027895,-0.0034697123030213994,-0.0001450747134774666,0.0008696912596027895,0.013200362081343564,False,0.0034697123030213994,0.007222529285069057,False,0.0001450747134774666,0.003688649389848253,False
2021-04-15,2021-04-14,0.009286128845037656,0.002305475504322807,-0.0014376078205864395,0.009286128845037656,0.012807987997448922,False,0.002305475504322807,0.007222529285069057,False,0.0014376078205864395,0.003688649389848253,False
2021-04-16,2021-04-15,0.0024474517708032995,0.009130434782608665,0.002728708889846221,0.0024474517708032995,0.012736966571715802,False,0.009130434782608665,0.006935852466947112,True,0.002728708889846221,0.003688649389848253,False
2021-04-19,2021-04-16,0.009739329704955724,0.004702864471996637,-0.0015602836879433646,0.009739329704955724,0.012736966571715802,False,0.004702864471996637,0.007222529285069057,False,0.0015602836879433646,0.003688649389848253,False
2021-04-20,2021-04-19,0.01179144764881368,-0.00014039028499224226,-0.0018253299634933828,0.01179144764881368,0.012736966571715802,False,0.00014039028499224226,0.006935852466947112,False,0.0018253299634933828,0.003688649389848253,False
2021-04-21,2021-04-20,0.0037980025320016875,-0.003351955307262511,-0.004204035874439516,0.0037980025320016875,0.012736966571715802,False,0.003351955307262511,0.006339278868110032,False,0.004204035874439516,0.0035005210411637733,True
