mechanism_id,exit_clock,terminal_equity,cagr,max_drawdown,calmar,static_terminal_equity,incremental_terminal_return_vs_static
REVERSAL,10:30,0.9532110388958401,-0.008093742615401966,-0.3276912290940245,-0.024699295851704436,1.1596058978112689,-0.17798707242261758
REVERSAL,11:30,0.849660964286606,-0.02737948777183974,-0.38314497057045105,-0.07145986473755712,1.1596058978112689,-0.2672847163934551
REVERSAL,15:00,0.7872091657665091,-0.040339626341054924,-0.4291060715010653,-0.09400851915225063,1.1596058978112689,-0.32114077097024996
CONTINUATION,10:30,0.9210394759782821,-0.014491577856848292,-0.35743931156132847,-0.04054276457043217,1.1596058978112689,-0.20573060406408405
CONTINUATION,11:30,1.0634795962371455,0.010158825188655962,-0.30760533351254193,0.03302551705671826,1.1596058978112689,-0.08289566460084385
CONTINUATION,15:00,1.2611441172626285,0.040921985644794656,-0.27408094895044977,0.14930620242486395,1.1596058978112689,0.08756269663944516
