split_id,training_blocks,validation_blocks,selected_candidate,training_sharpe,validation_sharpe,validation_rank,validation_candidate_count,validation_percentile,logit
155,"(1, 2, 5, 7, 9)","(0, 3, 4, 6, 8)",LATE_SESSION_FLOW_CONTINUATION:PRIMARY,1.0859496908053634,-0.16342316343116456,4,6,0.4,-0.4054651081081643
156,"(1, 2, 5, 8, 9)","(0, 3, 4, 6, 7)",LATE_SESSION_FLOW_CONTINUATION:PRIMARY,1.1175893340689744,-0.28652169724071613,4,6,0.4,-0.4054651081081643
157,"(1, 2, 6, 7, 8)","(0, 3, 4, 5, 9)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,0.9098219874354195,0.6468530172752495,2,6,0.8,1.3862943611198908
158,"(1, 2, 6, 7, 9)","(0, 3, 4, 5, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.5925409821468789,1.269708415188671,1,6,1.0,2.3978952727983702
159,"(1, 2, 6, 8, 9)","(0, 3, 4, 5, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.7172450562574623,1.1747041364825495,2,6,0.8,1.3862943611198908
160,"(1, 2, 7, 8, 9)","(0, 3, 4, 5, 6)",PRIOR_INTRADAY_CONTINUATION:PRIMARY,0.7279593268917923,-0.5126420742714317,6,6,0.0,-2.3978952727983707
161,"(1, 3, 4, 5, 6)","(0, 2, 7, 8, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.3025644399084808,0.46849455123172157,2,6,0.8,1.3862943611198908
162,"(1, 3, 4, 5, 7)","(0, 2, 6, 8, 9)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,1.4578926324590054,0.23412845850773423,4,6,0.4,-0.4054651081081643
163,"(1, 3, 4, 5, 8)","(0, 2, 6, 7, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.4521352256583149,0.4166061421880813,2,6,0.8,1.3862943611198908
164,"(1, 3, 4, 5, 9)","(0, 2, 6, 7, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.266716755427567,0.5748027383953156,2,6,0.8,1.3862943611198908
165,"(1, 3, 4, 6, 7)","(0, 2, 5, 8, 9)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,1.597373901696204,0.14350110620351808,4,6,0.4,-0.4054651081081643
166,"(1, 3, 4, 6, 8)","(0, 2, 5, 7, 9)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,1.4419867164468103,0.18931227985136115,4,6,0.4,-0.4054651081081643
167,"(1, 3, 4, 6, 9)","(0, 2, 5, 7, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.9762998332082093,0.8618021453929072,2,6,0.8,1.3862943611198908
168,"(1, 3, 4, 7, 8)","(0, 2, 5, 6, 9)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,1.685542023864385,0.21082826833436935,3,6,0.6,0.4054651081081642
169,"(1, 3, 4, 7, 9)","(0, 2, 5, 6, 8)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,1.0678991727333969,0.5928250548078366,3,6,0.6,0.4054651081081642
170,"(1, 3, 4, 8, 9)","(0, 2, 5, 6, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.118606028583621,0.7818240996111907,2,6,0.8,1.3862943611198908
171,"(1, 3, 5, 6, 7)","(0, 2, 4, 8, 9)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,1.3354446471676542,0.17568776996615726,4,6,0.4,-0.4054651081081643
172,"(1, 3, 5, 6, 8)","(0, 2, 4, 7, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.360717090411701,0.3660056009780599,2,6,0.8,1.3862943611198908
173,"(1, 3, 5, 6, 9)","(0, 2, 4, 7, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.204117514856013,0.5557549155663216,2,6,0.8,1.3862943611198908
174,"(1, 3, 5, 7, 8)","(0, 2, 4, 6, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.4271958402517275,0.4665623315093765,1,6,1.0,2.3978952727983702
175,"(1, 3, 5, 7, 9)","(0, 2, 4, 6, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.236311980367063,0.6216287246107376,2,6,0.8,1.3862943611198908
176,"(1, 3, 5, 8, 9)","(0, 2, 4, 6, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.3271333553118898,0.48512379819159274,2,6,0.8,1.3862943611198908
177,"(1, 3, 6, 7, 8)","(0, 2, 4, 5, 9)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,1.4820663816583157,0.15240170357201174,3,6,0.6,0.4054651081081642
178,"(1, 3, 6, 7, 9)","(0, 2, 4, 5, 8)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,0.985231393689606,0.5833104338597297,3,6,0.6,0.4054651081081642
179,"(1, 3, 6, 8, 9)","(0, 2, 4, 5, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.0474684849443303,0.78398414783151,2,6,0.8,1.3862943611198908
180,"(1, 3, 7, 8, 9)","(0, 2, 4, 5, 6)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.0842920432053544,0.8210525330200706,2,6,0.8,1.3862943611198908
181,"(1, 4, 5, 6, 7)","(0, 2, 3, 8, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.247483416357712,0.5307366679935641,2,6,0.8,1.3862943611198908
182,"(1, 4, 5, 6, 8)","(0, 2, 3, 7, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.3361478169034493,0.3709326295375487,3,6,0.6,0.4054651081081642
183,"(1, 4, 5, 6, 9)","(0, 2, 3, 7, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.1841387584412206,0.5702286187148061,2,6,0.8,1.3862943611198908
184,"(1, 4, 5, 7, 8)","(0, 2, 3, 6, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.3892496048976297,0.47109766320647684,2,6,0.8,1.3862943611198908
185,"(1, 4, 5, 7, 9)","(0, 2, 3, 6, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.2063697947728849,0.6312446500976303,2,6,0.8,1.3862943611198908
186,"(1, 4, 5, 8, 9)","(0, 2, 3, 6, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.298678039923631,0.49209163296748304,2,6,0.8,1.3862943611198908
187,"(1, 4, 6, 7, 8)","(0, 2, 3, 5, 9)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,1.2326906516448355,0.38523748699390264,3,6,0.6,0.4054651081081642
188,"(1, 4, 6, 7, 9)","(0, 2, 3, 5, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.9164940535264882,0.9187524919358304,2,6,0.8,1.3862943611198908
189,"(1, 4, 6, 8, 9)","(0, 2, 3, 5, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.0261950227854513,0.8006090623475721,3,6,0.6,0.4054651081081642
190,"(1, 4, 7, 8, 9)","(0, 2, 3, 5, 6)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.048307580401121,0.8326837170061037,2,6,0.8,1.3862943611198908
191,"(1, 5, 6, 7, 8)","(0, 2, 3, 4, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.307211340139864,0.43083477525577707,2,6,0.8,1.3862943611198908
192,"(1, 5, 6, 7, 9)","(0, 2, 3, 4, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.1522468007408244,0.6239030988681882,2,6,0.8,1.3862943611198908
193,"(1, 5, 6, 8, 9)","(0, 2, 3, 4, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.2442528344076411,0.46295858053656885,2,6,0.8,1.3862943611198908
194,"(1, 5, 7, 8, 9)","(0, 2, 3, 4, 6)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.2688579075835054,0.5434616036570488,2,6,0.8,1.3862943611198908
195,"(1, 6, 7, 8, 9)","(0, 2, 3, 4, 5)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.9896931815004432,0.8428812277118125,3,6,0.6,0.4054651081081642
196,"(2, 3, 4, 5, 6)","(0, 1, 7, 8, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.8700892650963068,1.0047690940886957,1,6,1.0,2.3978952727983702
197,"(2, 3, 4, 5, 7)","(0, 1, 6, 8, 9)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,0.8838451387645275,0.6882356014671976,2,6,0.8,1.3862943611198908
198,"(2, 3, 4, 5, 8)","(0, 1, 6, 7, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.9582138699223891,0.8751142837540725,1,6,1.0,2.3978952727983702
199,"(2, 3, 4, 5, 9)","(0, 1, 6, 7, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.795519157233757,1.0555928884889876,2,6,0.8,1.3862943611198908
200,"(2, 3, 4, 6, 7)","(0, 1, 5, 8, 9)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,1.0023875613777995,0.5869468952114113,3,6,0.6,0.4054651081081642
201,"(2, 3, 4, 6, 8)","(0, 1, 5, 7, 9)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,0.8997210148775081,0.6618198926307709,3,6,0.6,0.4054651081081642
202,"(2, 3, 4, 6, 9)","(0, 1, 5, 7, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.5152309885297137,1.3534556006024838,1,6,1.0,2.3978952727983702
203,"(2, 3, 4, 7, 8)","(0, 1, 5, 6, 9)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,1.0056348180577066,0.627078573447706,3,6,0.6,0.4054651081081642
204,"(2, 3, 4, 7, 9)","(0, 1, 5, 6, 8)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,0.47222307902410765,1.0388171315216461,2,6,0.8,1.3862943611198908
205,"(2, 3, 4, 8, 9)","(0, 1, 5, 6, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.5789441921921156,1.2124340145455992,1,6,1.0,2.3978952727983702
206,"(2, 3, 5, 6, 7)","(0, 1, 4, 8, 9)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,0.851334892057109,0.7035375178809506,2,6,0.8,1.3862943611198908
207,"(2, 3, 5, 6, 8)","(0, 1, 4, 7, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.9392261096887435,0.926163419171293,1,6,1.0,2.3978952727983702
208,"(2, 3, 5, 6, 9)","(0, 1, 4, 7, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.797542516996487,1.1563592455619065,2,6,0.8,1.3862943611198908
209,"(2, 3, 5, 7, 8)","(0, 1, 4, 6, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.9198514957392496,0.9151238352705089,1,6,1.0,2.3978952727983702
210,"(2, 3, 5, 7, 9)","(0, 1, 4, 6, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.7534852940739369,1.090924775504914,2,6,0.8,1.3862943611198908
211,"(2, 3, 5, 8, 9)","(0, 1, 4, 6, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.8701910765737357,0.9827039466504202,2,6,0.8,1.3862943611198908
212,"(2, 3, 6, 7, 8)","(0, 1, 4, 5, 9)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,0.9378684031347573,0.6233127932688689,3,6,0.6,0.4054651081081642
213,"(2, 3, 6, 7, 9)","(0, 1, 4, 5, 8)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,0.4895204375426344,1.0977700149108427,2,6,0.8,1.3862943611198908
214,"(2, 3, 6, 8, 9)","(0, 1, 4, 5, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.5996984847854888,1.2937486866778025,1,6,1.0,2.3978952727983702
215,"(2, 3, 7, 8, 9)","(0, 1, 4, 5, 6)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.5267955788049933,1.2433969459837035,1,6,1.0,2.3978952727983702
216,"(2, 4, 5, 6, 7)","(0, 1, 3, 8, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.8195770769200339,1.0760445621174963,1,6,1.0,2.3978952727983702
217,"(2, 4, 5, 6, 8)","(0, 1, 3, 7, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.9263729884672502,0.9628470651179499,2,6,0.8,1.3862943611198908
218,"(2, 4, 5, 6, 9)","(0, 1, 3, 7, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.7882075562807485,1.2096556550616686,2,6,0.8,1.3862943611198908
219,"(2, 4, 5, 7, 8)","(0, 1, 3, 6, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.9017551667645498,0.9355091962751014,2,6,0.8,1.3862943611198908
220,"(2, 4, 5, 7, 9)","(0, 1, 3, 6, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.7409871687389396,1.1185809306403234,2,6,0.8,1.3862943611198908
221,"(2, 4, 5, 8, 9)","(0, 1, 3, 6, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.8565276704842184,1.0114957426424283,2,6,0.8,1.3862943611198908
222,"(2, 4, 6, 7, 8)","(0, 1, 3, 5, 9)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,0.6972153348844378,0.8636829486941703,3,6,0.6,0.4054651081081642
223,"(2, 4, 6, 7, 9)","(0, 1, 3, 5, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.4611678547438177,1.4170258389149992,1,6,1.0,2.3978952727983702
224,"(2, 4, 6, 8, 9)","(0, 1, 3, 5, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.5925915671470057,1.3333615223134125,2,6,0.8,1.3862943611198908
225,"(2, 4, 7, 8, 9)","(0, 1, 3, 5, 6)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.5173445360631986,1.2679679219489102,2,6,0.8,1.3862943611198908
226,"(2, 5, 6, 7, 8)","(0, 1, 3, 4, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.8899384355441003,1.0014342034460921,2,6,0.8,1.3862943611198908
227,"(2, 5, 6, 7, 9)","(0, 1, 3, 4, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.7495711160123144,1.236618347960721,2,6,0.8,1.3862943611198908
228,"(2, 5, 6, 8, 9)","(0, 1, 3, 4, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.8566707872037336,1.145332280013544,2,6,0.8,1.3862943611198908
229,"(2, 5, 7, 8, 9)","(0, 1, 3, 4, 6)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.8172026195533717,1.0483730139401661,2,6,0.8,1.3862943611198908
230,"(2, 6, 7, 8, 9)","(0, 1, 3, 4, 5)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.5471425714573773,1.3600549775215258,2,6,0.8,1.3862943611198908
231,"(3, 4, 5, 6, 7)","(0, 1, 2, 8, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.1407907981165075,0.6679711396704213,2,6,0.8,1.3862943611198908
232,"(3, 4, 5, 6, 8)","(0, 1, 2, 7, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.2353048646971965,0.5236901908506446,3,6,0.6,0.4054651081081642
233,"(3, 4, 5, 6, 9)","(0, 1, 2, 7, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.0816739773359652,0.719651448036152,4,6,0.4,-0.4054651081081643
234,"(3, 4, 5, 7, 8)","(0, 1, 2, 6, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.2773365948177642,0.5961950384153074,2,6,0.8,1.3862943611198908
235,"(3, 4, 5, 7, 9)","(0, 1, 2, 6, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.0913656763313484,0.7546896420878475,3,6,0.6,0.4054651081081642
236,"(3, 4, 5, 8, 9)","(0, 1, 2, 6, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.190954674330084,0.6264897133473561,3,6,0.6,0.4054651081081642
237,"(3, 4, 6, 7, 8)","(0, 1, 2, 5, 9)",LATE_SESSION_FLOW_CONTINUATION:FIXED_LONG,1.2724428855165189,0.368664337377084,4,6,0.4,-0.4054651081081643
238,"(3, 4, 6, 7, 9)","(0, 1, 2, 5, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.7922196380591239,1.0339165818924827,2,6,0.8,1.3862943611198908
239,"(3, 4, 6, 8, 9)","(0, 1, 2, 5, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.9109030610184125,0.9247464646652664,2,6,0.8,1.3862943611198908
240,"(3, 4, 7, 8, 9)","(0, 1, 2, 5, 6)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.913978604459343,0.9408497408507145,2,6,0.8,1.3862943611198908
241,"(3, 5, 6, 7, 8)","(0, 1, 2, 4, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.204205490857346,0.5769052896561847,2,6,0.8,1.3862943611198908
242,"(3, 5, 6, 7, 9)","(0, 1, 2, 4, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.0475125481899632,0.7669076467892738,3,6,0.6,0.4054651081081642
243,"(3, 5, 6, 8, 9)","(0, 1, 2, 4, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.1450199853615006,0.6243185507695861,4,6,0.4,-0.4054651081081643
244,"(3, 5, 7, 8, 9)","(0, 1, 2, 4, 6)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.1584771706200379,0.6732195512384934,3,6,0.6,0.4054651081081642
245,"(3, 6, 7, 8, 9)","(0, 1, 2, 4, 5)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.8711251969371349,0.9632598381200859,2,6,0.8,1.3862943611198908
246,"(4, 5, 6, 7, 8)","(0, 1, 2, 3, 9)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.1825452349384318,0.5899356673204346,3,6,0.6,0.4054651081081642
247,"(4, 5, 6, 7, 9)","(0, 1, 2, 3, 8)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.0304934895985223,0.7894015530139511,3,6,0.6,0.4054651081081642
248,"(4, 5, 6, 8, 9)","(0, 1, 2, 3, 7)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.127789100689471,0.6455089638018122,4,6,0.4,-0.4054651081081643
249,"(4, 5, 7, 8, 9)","(0, 1, 2, 3, 6)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.133618073396577,0.6858598430127685,3,6,0.6,0.4054651081081642
250,"(4, 6, 7, 8, 9)","(0, 1, 2, 3, 5)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,0.8540596745721001,0.9846805494935639,3,6,0.6,0.4054651081081642
251,"(5, 6, 7, 8, 9)","(0, 1, 2, 3, 4)",PRIOR_INTRADAY_CONTINUATION:FIXED_LONG,1.0951060155452377,0.6978144692975893,3,6,0.6,0.4054651081081642
