mechanism,event_date,component_participation_score,component_flow_score,primary_market_score,pricing_efficiency_score,coordinated_demand_score,threshold
COORDINATED_DEMAND_Q50,2023-04-13,0.6499999999999999,0.55,0.09166666666666666,0.9583333333333334,0.5625,0.5088541666666666
COORDINATED_DEMAND_Q50,2023-04-26,0.08333333333333334,0.6416666666666667,0.85,0.6833333333333333,0.5645833333333334,0.5026041666666666
COORDINATED_DEMAND_Q50,2023-05-05,0.2875,0.475,0.95,0.75,0.615625,0.5036458333333333
COORDINATED_DEMAND_Q50,2023-05-11,0.4125,0.8833333333333333,0.975,0.20833333333333337,0.6197916666666667,0.5020833333333332
COORDINATED_DEMAND_Q50,2023-05-17,0.37083333333333335,0.5333333333333333,0.55,0.6833333333333333,0.534375,0.5020833333333332
COORDINATED_DEMAND_Q50,2023-05-25,0.29166666666666663,0.8583333333333333,0.8416666666666667,0.2583333333333333,0.5625,0.49895833333333334
COORDINATED_DEMAND_Q50,2023-05-31,0.9458333333333333,1.0,0.85,0.3583333333333333,0.7885416666666667,0.5020833333333332
COORDINATED_DEMAND_Q50,2023-06-06,0.6375,0.4083333333333333,0.6833333333333333,0.3916666666666667,0.5302083333333334,0.50625
COORDINATED_DEMAND_Q50,2023-06-12,0.5750000000000001,0.6,0.15,0.9083333333333333,0.5583333333333333,0.5036458333333333
COORDINATED_DEMAND_Q50,2023-06-19,0.7708333333333334,0.9166666666666666,0.225,0.42500000000000004,0.5843750000000001,0.5020833333333332
COORDINATED_DEMAND_Q50,2023-06-28,0.44583333333333336,0.49166666666666664,0.9583333333333334,0.35,0.5614583333333334,0.5020833333333332
COORDINATED_DEMAND_Q50,2023-07-04,0.8374999999999999,0.5,0.7166666666666667,0.3583333333333333,0.603125,0.5020833333333332
COORDINATED_DEMAND_Q50,2023-07-11,0.4375,0.7583333333333333,0.8416666666666667,0.45833333333333337,0.6239583333333334,0.5005208333333333
COORDINATED_DEMAND_Q50,2023-07-17,0.65,0.125,0.5,0.9333333333333333,0.5520833333333333,0.5088541666666666
COORDINATED_DEMAND_Q50,2023-07-25,0.1875,0.5583333333333333,0.65,0.7666666666666666,0.540625,0.5005208333333333
COORDINATED_DEMAND_Q50,2023-07-31,0.925,0.9583333333333334,0.6,0.975,0.8645833333333334,0.5005208333333333
COORDINATED_DEMAND_Q50,2023-08-04,0.9416666666666667,0.85,0.7833333333333333,0.8666666666666667,0.8604166666666666,0.5052083333333333
COORDINATED_DEMAND_Q50,2023-08-10,0.4708333333333333,0.4166666666666667,0.725,0.7416666666666667,0.5885416666666666,0.5119791666666667
COORDINATED_DEMAND_Q50,2023-08-17,0.09166666666666666,0.7083333333333334,0.8666666666666667,0.4083333333333333,0.51875,0.5177083333333333
COORDINATED_DEMAND_Q50,2023-08-23,0.6666666666666666,0.9333333333333333,0.7583333333333333,0.0,0.5895833333333333,0.5234375
COORDINATED_DEMAND_Q50,2023-08-29,0.8166666666666667,0.8666666666666667,0.9916666666666667,0.2416666666666667,0.7291666666666666,0.5276041666666667
COORDINATED_DEMAND_Q50,2023-09-05,0.8458333333333333,0.7083333333333334,0.9,0.5833333333333333,0.7593749999999999,0.5322916666666667
COORDINATED_DEMAND_Q50,2023-09-11,0.3875,0.5,0.38333333333333336,0.8666666666666667,0.534375,0.5322916666666667
COORDINATED_DEMAND_Q50,2023-09-25,0.6666666666666666,0.975,0.26666666666666666,0.9666666666666667,0.71875,0.5322916666666667
COORDINATED_DEMAND_Q50,2023-10-12,0.9166666666666666,0.825,0.10833333333333334,0.7666666666666666,0.6541666666666667,0.5302083333333334
COORDINATED_DEMAND_Q50,2023-10-18,0.625,0.8,0.18333333333333332,0.8166666666666667,0.60625,0.5302083333333334
COORDINATED_DEMAND_Q50,2023-10-25,0.5,0.8333333333333334,0.6666666666666666,0.8833333333333333,0.7208333333333333,0.5302083333333334
COORDINATED_DEMAND_Q50,2023-10-31,0.925,0.6083333333333333,0.20833333333333334,0.95,0.6729166666666666,0.5302083333333334
COORDINATED_DEMAND_Q50,2023-11-06,0.7708333333333334,0.8916666666666667,0.058333333333333334,0.42500000000000004,0.5364583333333334,0.5192708333333333
COORDINATED_DEMAND_Q50,2023-11-13,0.6875,0.525,0.10833333333333334,0.9,0.5552083333333333,0.51875
COORDINATED_DEMAND_Q50,2023-11-20,0.7875,0.575,0.19166666666666668,0.6083333333333334,0.5406249999999999,0.5182291666666666
COORDINATED_DEMAND_Q50,2023-11-24,0.6666666666666666,0.8666666666666667,0.25833333333333336,0.6333333333333333,0.60625,0.515625
COORDINATED_DEMAND_Q50,2023-12-04,0.6125,0.5833333333333334,0.4083333333333333,0.44999999999999996,0.5135416666666666,0.5098958333333334
COORDINATED_DEMAND_Q50,2023-12-14,0.4041666666666667,0.49166666666666664,0.48333333333333334,0.7416666666666667,0.5302083333333334,0.5041666666666667
COORDINATED_DEMAND_Q50,2023-12-22,0.8166666666666667,0.9666666666666667,0.13333333333333333,0.5833333333333333,0.625,0.5041666666666667
COORDINATED_DEMAND_Q50,2023-12-29,0.7625,0.9666666666666667,0.016666666666666666,0.8666666666666667,0.653125,0.5041666666666667
COORDINATED_DEMAND_Q50,2024-01-05,0.3125,0.275,0.6416666666666667,0.8416666666666667,0.5177083333333333,0.5041666666666667
COORDINATED_DEMAND_Q50,2024-01-12,0.5875,0.8583333333333333,0.11666666666666667,0.8333333333333334,0.5989583333333334,0.5005208333333333
COORDINATED_DEMAND_Q50,2024-01-25,0.6833333333333333,0.7416666666666667,0.5666666666666667,0.04166666666666663,0.5083333333333333,0.48906249999999996
COORDINATED_DEMAND_Q50,2024-02-06,0.4291666666666667,0.925,1.0,0.7083333333333333,0.765625,0.48072916666666665
COORDINATED_DEMAND_Q50,2024-02-20,0.8333333333333333,0.31666666666666665,0.975,0.033333333333333326,0.5395833333333333,0.4875
COORDINATED_DEMAND_Q50,2024-02-28,0.9583333333333333,0.75,0.075,0.95,0.6833333333333333,0.4859375
COORDINATED_DEMAND_Q50,2024-03-05,0.75,0.4083333333333333,0.13333333333333333,0.8416666666666667,0.5333333333333333,0.48489583333333336
COORDINATED_DEMAND_Q50,2024-03-12,0.8208333333333333,0.6333333333333333,0.1,0.6,0.5385416666666667,0.48489583333333336
COORDINATED_DEMAND_Q50,2024-03-19,0.6625,0.7416666666666667,0.08333333333333333,0.6083333333333334,0.5239583333333333,0.48072916666666665
COORDINATED_DEMAND_Q50,2024-03-29,0.4916666666666667,0.85,0.21666666666666667,0.925,0.6208333333333333,0.4666666666666667
COORDINATED_DEMAND_Q50,2024-04-10,0.6583333333333333,0.8833333333333333,0.7333333333333333,0.30000000000000004,0.64375,0.45729166666666665
COORDINATED_DEMAND_Q50,2024-04-16,0.8666666666666667,0.7666666666666667,0.24166666666666667,0.7916666666666666,0.6666666666666666,0.4395833333333333
COORDINATED_DEMAND_Q50,2024-04-23,0.47916666666666663,0.925,0.31666666666666665,0.45833333333333337,0.5447916666666667,0.4489583333333333
COORDINATED_DEMAND_Q50,2024-04-29,0.925,0.9833333333333333,0.725,0.07499999999999996,0.6770833333333333,0.4473958333333333
COORDINATED_DEMAND_Q50,2024-05-08,0.6791666666666667,0.2916666666666667,0.6833333333333333,0.4083333333333333,0.515625,0.45729166666666665
COORDINATED_DEMAND_Q50,2024-05-14,0.48750000000000004,0.2833333333333333,0.36666666666666664,0.925,0.515625,0.45572916666666663
COORDINATED_DEMAND_Q50,2024-05-20,0.5666666666666667,0.9,0.31666666666666665,0.575,0.5895833333333333,0.43281249999999993
COORDINATED_DEMAND_Q50,2024-05-28,0.44999999999999996,0.825,0.5583333333333333,0.3583333333333333,0.5479166666666666,0.4364583333333333
COORDINATED_DEMAND_Q50,2024-06-03,0.5041666666666667,0.5,0.7666666666666667,0.7083333333333333,0.6197916666666667,0.4364583333333333
COORDINATED_DEMAND_Q50,2024-06-11,0.5333333333333333,0.2833333333333333,0.6916666666666667,0.7916666666666666,0.575,0.4473958333333333
COORDINATED_DEMAND_Q50,2024-06-17,0.7333333333333334,0.525,0.8833333333333333,0.30833333333333335,0.6125,0.4666666666666667
COORDINATED_DEMAND_Q50,2024-06-21,0.7291666666666667,0.8916666666666667,0.7,0.05833333333333335,0.5947916666666668,0.47291666666666665
COORDINATED_DEMAND_Q50,2024-06-27,0.6541666666666667,0.6166666666666667,0.6333333333333333,0.5083333333333333,0.603125,0.48125
COORDINATED_DEMAND_Q50,2024-07-04,0.41250000000000003,0.7416666666666667,0.425,0.7833333333333333,0.5906250000000001,0.47291666666666665
COORDINATED_DEMAND_Q50,2024-07-10,0.8416666666666667,0.95,0.8,0.5666666666666667,0.7895833333333333,0.48125
COORDINATED_DEMAND_Q50,2024-07-16,0.7208333333333334,0.5833333333333334,0.825,0.5083333333333333,0.6593749999999999,0.48906250000000007
COORDINATED_DEMAND_Q50,2024-07-22,0.8791666666666667,0.8416666666666667,0.8833333333333333,0.17500000000000004,0.6947916666666667,0.4979166666666667
COORDINATED_DEMAND_Q50,2024-07-26,0.35416666666666663,0.8583333333333333,0.5083333333333333,0.6,0.5802083333333333,0.5119791666666667
COORDINATED_DEMAND_Q50,2024-08-01,0.8958333333333334,1.0,0.11666666666666667,0.44999999999999996,0.6156250000000001,0.515625
COORDINATED_DEMAND_Q50,2024-08-07,0.675,0.5166666666666667,0.5,0.8416666666666667,0.6333333333333334,0.5286458333333333
COORDINATED_DEMAND_Q50,2024-08-14,0.4625,0.9416666666666667,0.6416666666666667,0.4,0.6114583333333333,0.5171875
COORDINATED_DEMAND_Q50,2024-08-20,0.4291666666666667,0.6666666666666666,0.65,0.6416666666666666,0.5968749999999999,0.5213541666666667
COORDINATED_DEMAND_Q50,2024-08-26,0.3875,0.975,0.9833333333333333,0.6333333333333333,0.7447916666666666,0.5213541666666667
COORDINATED_DEMAND_Q50,2024-08-30,0.8166666666666667,0.9166666666666666,0.4083333333333333,0.625,0.6916666666666667,0.5203125
COORDINATED_DEMAND_Q50,2024-09-05,0.5708333333333333,0.6583333333333333,0.6,0.6333333333333333,0.615625,0.5203125
COORDINATED_DEMAND_Q50,2024-09-11,0.4833333333333334,0.575,0.45,0.775,0.5708333333333333,0.5229166666666667
COORDINATED_DEMAND_Q50,2024-09-19,0.37083333333333335,0.475,0.8083333333333333,0.9416666666666667,0.6489583333333333,0.5369791666666667
COORDINATED_DEMAND_Q50,2024-09-25,0.8708333333333333,0.9916666666666667,0.625,0.1333333333333333,0.6552083333333333,0.5442708333333333
COORDINATED_DEMAND_Q50,2024-10-08,1.0,1.0,1.0,0.0,0.75,0.5447916666666667
COORDINATED_DEMAND_Q50,2024-10-22,0.7083333333333333,0.8083333333333333,0.03333333333333333,0.95,0.625,0.5447916666666667
COORDINATED_DEMAND_Q50,2024-10-31,0.30000000000000004,0.475,0.7666666666666667,0.65,0.5479166666666667,0.5416666666666666
COORDINATED_DEMAND_Q50,2024-11-06,0.8999999999999999,0.925,0.058333333333333334,0.44166666666666665,0.58125,0.5442708333333333
COORDINATED_DEMAND_Q50,2024-11-12,0.9333333333333333,0.6,0.008333333333333333,0.8333333333333334,0.59375,0.5479166666666666
COORDINATED_DEMAND_Q50,2024-11-26,0.4041666666666667,0.575,0.85,0.45833333333333337,0.571875,0.5421875
COORDINATED_DEMAND_Q50,2024-12-02,0.7708333333333333,0.9416666666666667,0.15,0.30833333333333335,0.5427083333333333,0.5421875
COORDINATED_DEMAND_Q50,2024-12-09,0.7541666666666667,0.925,0.25,0.33333333333333337,0.565625,0.5291666666666666
COORDINATED_DEMAND_Q50,2024-12-13,0.6958333333333333,0.275,0.5833333333333334,0.9,0.6135416666666667,0.5161458333333334
COORDINATED_DEMAND_Q50,2024-12-19,0.5291666666666667,0.825,0.19166666666666668,0.6416666666666666,0.546875,0.5130208333333334
COORDINATED_DEMAND_Q50,2024-12-25,0.9291666666666667,0.9166666666666666,0.21666666666666667,0.9666666666666667,0.7572916666666667,0.5161458333333334
COORDINATED_DEMAND_Q50,2024-12-31,0.6708333333333334,0.36666666666666664,0.25,0.8166666666666667,0.5260416666666667,0.5213541666666666
COORDINATED_DEMAND_Q50,2025-01-07,0.18333333333333335,0.7,0.825,0.7833333333333333,0.6229166666666667,0.5161458333333334
COORDINATED_DEMAND_Q50,2025-01-14,0.5666666666666667,0.6916666666666667,0.39166666666666666,0.6083333333333334,0.5645833333333333,0.5098958333333333
COORDINATED_DEMAND_Q50,2025-01-20,0.725,0.65,0.35833333333333334,0.6166666666666667,0.5875,0.5098958333333333
COORDINATED_DEMAND_Q50,2025-01-27,0.6541666666666667,0.7833333333333333,0.7916666666666666,0.775,0.7510416666666666,0.5109375
COORDINATED_DEMAND_Q50,2025-02-11,0.8625,0.175,0.08333333333333333,0.975,0.5239583333333333,0.5046875
COORDINATED_DEMAND_Q50,2025-02-18,0.6541666666666667,0.7083333333333334,0.38333333333333336,0.675,0.6052083333333333,0.5046875
COORDINATED_DEMAND_Q50,2025-02-24,0.85,0.9,0.016666666666666666,0.5833333333333333,0.5874999999999999,0.5010416666666666
COORDINATED_DEMAND_Q50,2025-02-28,0.6583333333333333,0.13333333333333333,0.5166666666666667,0.7916666666666666,0.525,0.5057291666666667
COORDINATED_DEMAND_Q50,2025-03-06,0.45833333333333337,0.6083333333333333,0.5333333333333333,0.41666666666666663,0.5041666666666667,0.5010416666666666
COORDINATED_DEMAND_Q50,2025-03-12,0.5583333333333333,0.6166666666666667,0.6333333333333333,0.35,0.5395833333333333,0.5020833333333333
COORDINATED_DEMAND_Q50,2025-03-19,0.43333333333333335,0.2916666666666667,0.5916666666666667,0.9666666666666667,0.5708333333333334,0.490625
COORDINATED_DEMAND_Q50,2025-03-25,0.35000000000000003,0.5583333333333333,0.725,0.33333333333333337,0.4916666666666667,0.48072916666666665
COORDINATED_DEMAND_Q50,2025-04-01,0.3041666666666667,0.14166666666666666,0.725,0.9,0.5177083333333333,0.47239583333333335
COORDINATED_DEMAND_Q50,2025-04-09,0.7250000000000001,0.9416666666666667,1.0,0.08333333333333337,0.6875000000000001,0.46875
COORDINATED_DEMAND_Q50,2025-04-15,0.7458333333333333,0.20833333333333334,0.6833333333333333,0.7416666666666667,0.5947916666666667,0.4859375
COORDINATED_DEMAND_Q50,2025-04-21,0.175,0.5583333333333333,0.525,0.7416666666666667,0.5,0.49531250000000004
COORDINATED_DEMAND_Q50,2025-04-28,0.425,0.6166666666666667,0.6083333333333333,0.6416666666666666,0.5729166666666666,0.5
COORDINATED_DEMAND_Q50,2025-05-07,0.8291666666666666,0.7416666666666667,0.38333333333333336,0.9083333333333333,0.715625,0.5020833333333333
COORDINATED_DEMAND_Q50,2025-05-13,0.7124999999999999,0.7833333333333333,0.8916666666666667,0.5166666666666666,0.7260416666666666,0.5
COORDINATED_DEMAND_Q50,2025-05-30,0.6666666666666666,0.9916666666666667,0.30833333333333335,0.033333333333333326,0.5,0.4989583333333334
COORDINATED_DEMAND_Q50,2025-06-06,0.875,0.8833333333333333,0.2916666666666667,0.05833333333333335,0.5270833333333333,0.4916666666666667
COORDINATED_DEMAND_Q50,2025-06-13,0.37083333333333335,0.35833333333333334,0.7666666666666667,0.6333333333333333,0.5322916666666667,0.4916666666666667
COORDINATED_DEMAND_Q50,2025-06-19,0.6166666666666667,0.7583333333333333,0.55,0.9583333333333334,0.7208333333333333,0.49531250000000004
COORDINATED_DEMAND_Q50,2025-06-25,0.8666666666666667,0.925,0.44166666666666665,0.85,0.7708333333333334,0.49531250000000004
COORDINATED_DEMAND_Q50,2025-07-01,0.9583333333333334,0.9333333333333333,0.2,0.8,0.7229166666666667,0.4989583333333334
COORDINATED_DEMAND_Q50,2025-07-07,0.48750000000000004,0.24166666666666667,0.38333333333333336,0.9416666666666667,0.5135416666666667,0.49531250000000004
COORDINATED_DEMAND_Q50,2025-07-14,0.7916666666666667,0.9416666666666667,0.25833333333333336,0.95,0.7354166666666666,0.49531250000000004
COORDINATED_DEMAND_Q50,2025-07-18,0.8583333333333334,0.8416666666666667,0.8666666666666667,0.5833333333333333,0.7875000000000001,0.49531250000000004
COORDINATED_DEMAND_Q50,2025-07-24,0.7708333333333334,0.8416666666666667,0.8333333333333334,0.8666666666666667,0.828125,0.4994791666666667
COORDINATED_DEMAND_Q50,2025-07-30,0.8916666666666666,0.8166666666666667,0.14166666666666666,0.2583333333333333,0.5270833333333333,0.5
COORDINATED_DEMAND_Q50,2025-08-05,0.5375,0.8333333333333334,0.125,0.95,0.6114583333333333,0.5
COORDINATED_DEMAND_Q50,2025-08-12,0.5708333333333333,0.5083333333333333,0.2833333333333333,0.675,0.5093749999999999,0.5
COORDINATED_DEMAND_Q50,2025-08-21,0.925,0.9083333333333333,0.05,0.8166666666666667,0.675,0.4989583333333334
COORDINATED_DEMAND_Q50,2025-08-27,0.6666666666666666,0.25833333333333336,0.5916666666666667,0.9666666666666667,0.6208333333333333,0.4979166666666667
COORDINATED_DEMAND_Q50,2025-09-12,0.9624999999999999,1.0,0.058333333333333334,0.5166666666666666,0.6343749999999999,0.4848958333333333
COORDINATED_DEMAND_Q50,2025-09-18,0.7916666666666667,0.7833333333333333,0.25,0.775,0.65,0.4864583333333333
COORDINATED_DEMAND_Q50,2025-09-25,0.8583333333333333,0.9833333333333333,0.175,0.6,0.6541666666666667,0.4942708333333333
COORDINATED_DEMAND_Q50,2025-10-09,0.8625,0.8,0.43333333333333335,0.42500000000000004,0.6302083333333333,0.4942708333333333
COORDINATED_DEMAND_Q50,2025-10-16,0.6791666666666667,0.9166666666666666,0.041666666666666664,0.4916666666666667,0.5322916666666666,0.4864583333333333
COORDINATED_DEMAND_Q50,2025-10-22,0.825,0.9083333333333333,0.9833333333333333,0.975,0.9229166666666667,0.4864583333333333
COORDINATED_DEMAND_Q50,2025-10-28,0.9375,0.13333333333333333,0.7,0.8083333333333333,0.6447916666666667,0.4942708333333333
COORDINATED_DEMAND_Q50,2025-11-04,0.0625,0.5166666666666667,0.65,0.95,0.5447916666666667,0.4864583333333333
COORDINATED_DEMAND_Q50,2025-11-11,0.30833333333333335,0.13333333333333333,0.7083333333333334,0.9583333333333334,0.5270833333333333,0.4890625
COORDINATED_DEMAND_Q50,2025-11-19,0.5583333333333333,0.4666666666666667,0.5833333333333334,0.43333333333333335,0.5104166666666667,0.49166666666666664
COORDINATED_DEMAND_Q50,2025-12-01,0.9333333333333333,0.5833333333333334,0.30833333333333335,0.5666666666666667,0.5979166666666667,0.5114583333333333
COORDINATED_DEMAND_Q50,2025-12-05,0.7,0.9666666666666667,0.5333333333333333,0.5083333333333333,0.6770833333333333,0.5130208333333334
COORDINATED_DEMAND_Q50,2025-12-11,0.5291666666666667,0.65,0.9416666666666667,0.825,0.7364583333333334,0.5130208333333334
COORDINATED_DEMAND_Q50,2025-12-17,0.0125,0.44166666666666665,0.975,0.825,0.5635416666666666,0.5130208333333334
COORDINATED_DEMAND_Q50,2025-12-23,0.6541666666666667,0.875,0.36666666666666664,0.8166666666666667,0.6781250000000001,0.5130208333333334
COORDINATED_DEMAND_Q50,2025-12-31,0.6666666666666666,0.8833333333333333,0.3333333333333333,0.675,0.6395833333333333,0.5130208333333334
COORDINATED_DEMAND_Q50,2026-01-12,0.8458333333333333,0.8333333333333334,0.15,0.8666666666666667,0.6739583333333333,0.5151041666666667
COORDINATED_DEMAND_Q50,2026-01-23,0.42083333333333334,0.43333333333333335,0.7583333333333333,0.5916666666666667,0.5510416666666667,0.5005208333333333
COORDINATED_DEMAND_Q50,2026-02-04,0.42083333333333334,0.8166666666666667,0.9416666666666667,0.5833333333333333,0.690625,0.4973958333333333
COORDINATED_DEMAND_Q50,2026-02-10,0.725,0.8,0.25833333333333336,0.43333333333333335,0.5541666666666667,0.5005208333333333
COORDINATED_DEMAND_Q50,2026-02-27,0.5833333333333333,0.6916666666666667,0.3416666666666667,0.475,0.5229166666666667,0.503125
COORDINATED_DEMAND_Q50,2026-03-10,0.07083333333333333,0.75,0.8666666666666667,0.4083333333333333,0.5239583333333333,0.5005208333333333
COORDINATED_DEMAND_Q50,2026-03-17,0.45,0.6333333333333333,0.8833333333333333,0.4916666666666667,0.6145833333333333,0.503125
COORDINATED_DEMAND_Q50,2026-03-25,0.625,0.8416666666666667,0.9833333333333333,0.31666666666666665,0.6916666666666667,0.5005208333333333
COORDINATED_DEMAND_Q50,2026-03-31,0.5916666666666667,0.3416666666666667,0.725,0.41666666666666663,0.5187499999999999,0.5005208333333333
COORDINATED_DEMAND_Q50,2026-04-09,0.9458333333333333,0.9916666666666667,0.05,0.2416666666666667,0.5572916666666667,0.4921875
COORDINATED_DEMAND_Q50,2026-04-15,0.9541666666666666,0.5583333333333333,0.1,0.8083333333333333,0.6052083333333333,0.4953125
COORDINATED_DEMAND_Q50,2026-04-21,0.875,0.925,0.09166666666666666,0.7083333333333333,0.6499999999999999,0.5005208333333333
COORDINATED_DEMAND_Q50,2026-04-27,0.6791666666666667,0.8333333333333334,0.05,0.8833333333333333,0.6114583333333334,0.4953125
COORDINATED_DEMAND_Q50,2026-05-08,0.8708333333333333,0.75,0.058333333333333334,0.8333333333333334,0.628125,0.4921875
COORDINATED_DEMAND_Q50,2026-05-14,0.8333333333333334,0.9666666666666667,0.11666666666666667,0.6833333333333333,0.65,0.4953125
COORDINATED_DEMAND_Q50,2026-05-20,0.7875,0.95,0.15833333333333333,0.25,0.5364583333333333,0.4921875
COORDINATED_DEMAND_Q50,2026-05-26,0.9083333333333333,0.8583333333333333,0.11666666666666667,0.29166666666666663,0.54375,0.4953125
COORDINATED_DEMAND_Q50,2026-06-03,0.475,0.8833333333333333,0.5416666666666666,0.6666666666666667,0.6416666666666666,0.4953125
COORDINATED_DEMAND_Q50,2026-06-09,0.23750000000000002,0.5666666666666667,1.0,0.18333333333333335,0.496875,0.4921875
COORDINATED_DEMAND_Q50,2026-06-16,0.95,0.9583333333333334,0.25,0.275,0.6083333333333333,0.4911458333333333
COORDINATED_DEMAND_Q50,2026-06-23,0.8083333333333333,0.425,0.3333333333333333,0.7,0.5666666666666667,0.4911458333333333
COORDINATED_DEMAND_Q50,2026-06-30,0.8708333333333333,0.9666666666666667,0.6416666666666667,0.0,0.6197916666666666,0.4895833333333333
COORDINATED_DEMAND_Q50,2026-07-06,0.5041666666666667,0.8,0.9833333333333333,0.0,0.571875,0.490625
COORDINATED_DEMAND_Q50,2026-07-10,0.9791666666666667,1.0,0.8,0.0,0.6947916666666667,0.4911458333333333
COORDINATED_DEMAND_Q50,2026-07-16,0.175,0.5416666666666666,0.9916666666666667,0.5833333333333333,0.5729166666666666,0.4916666666666667
COORDINATED_DEMAND_Q50,2026-07-22,0.5791666666666666,1.0,0.5083333333333333,0.09166666666666667,0.5447916666666667,0.49739583333333337
COORDINATED_DEMAND_Q50,2026-07-28,0.6708333333333334,0.8333333333333334,0.8166666666666667,0.5083333333333333,0.7072916666666668,0.49739583333333337
COORDINATED_DEMAND_Q50,2026-08-05,0.7333333333333334,0.8666666666666667,0.25,0.5083333333333333,0.5895833333333333,0.5020833333333333
COORDINATED_DEMAND_Q50,2026-08-11,0.7,0.25,0.7,0.4666666666666667,0.5291666666666667,0.5125
COORDINATED_DEMAND_Q50,2026-08-17,0.4666666666666667,0.075,0.8083333333333333,0.9833333333333333,0.5833333333333334,0.5083333333333333
COORDINATED_DEMAND_Q50,2026-08-21,0.37916666666666665,0.3,0.875,0.9583333333333334,0.628125,0.5208333333333333
COORDINATED_DEMAND_Q50,2026-08-28,0.7708333333333333,0.9333333333333333,0.13333333333333333,0.44999999999999996,0.5718749999999999,0.5276041666666667
COORDINATED_DEMAND_Q60,2022-02-10,0.5375,0.9166666666666666,0.8833333333333333,0.9666666666666667,0.8260416666666667,0.4875
COORDINATED_DEMAND_Q60,2022-02-16,0.875,1.0,0.14166666666666666,0.8666666666666667,0.7208333333333333,0.5047916666666666
COORDINATED_DEMAND_Q60,2022-02-22,0.5583333333333333,0.25,0.775,0.9,0.6208333333333333,0.5170833333333333
COORDINATED_DEMAND_Q60,2022-02-28,0.8999999999999999,0.8083333333333333,0.275,0.6916666666666667,0.66875,0.5110416666666666
COORDINATED_DEMAND_Q60,2022-03-04,0.325,0.5416666666666666,0.7416666666666667,0.85,0.6145833333333334,0.5193749999999999
COORDINATED_DEMAND_Q60,2022-03-10,0.25416666666666665,0.75,0.9166666666666666,0.9333333333333333,0.7135416666666667,0.5222916666666667
COORDINATED_DEMAND_Q60,2022-03-17,0.8208333333333333,0.7833333333333333,0.7416666666666667,0.5,0.7114583333333333,0.5252083333333333
COORDINATED_DEMAND_Q60,2022-03-24,0.8166666666666667,0.8083333333333333,0.30833333333333335,0.8083333333333333,0.6854166666666667,0.5316666666666666
COORDINATED_DEMAND_Q60,2022-04-06,0.475,0.5416666666666666,0.6666666666666666,0.6833333333333333,0.5916666666666666,0.5233333333333333
COORDINATED_DEMAND_Q60,2022-04-13,0.39583333333333337,0.9166666666666666,0.95,0.17500000000000004,0.609375,0.5222916666666667
COORDINATED_DEMAND_Q60,2022-04-19,0.8291666666666666,0.975,0.05,0.5916666666666667,0.6114583333333333,0.5252083333333333
COORDINATED_DEMAND_Q60,2022-04-28,0.55,0.9833333333333333,0.31666666666666665,0.5833333333333333,0.6083333333333333,0.5316666666666666
