date,S001-C001,S001-v2,BuyHold-588080
2021-07-05,0.016300926301065388,0.02673252935857673,0.026734563971992475
2021-07-06,-0.016421360211379077,-0.02665642450222805,-0.026658400495970236
2021-07-07,-0.005349750450644231,-0.008775446324849057,0.022292993630573354
2021-07-08,0.016883937019437134,0.028112819089230356,0.026791277258567003
2021-07-09,-0.0077142339328840626,-0.012704398034909636,-0.012742718446601908
2021-07-12,0.004812603699693829,0.00796582840973925,0.007990165949600447
2021-07-13,-0.004789553476911013,-0.00790287545988222,-0.007926829268292579
2021-07-14,-0.010365607968571444,-0.017157168882515283,-0.017209588199139536
2021-07-15,-0.004037983122053501,-0.006729860332505888,-0.0006253908692932519
2021-07-16,0.0,0.0,-0.020650813516896127
2021-07-19,0.0,0.0,-0.008945686900958538
2021-07-20,0.0,0.0,0.007092198581560405
2021-07-21,0.0,0.0,0.02432778489116516
2021-07-22,0.0,0.0,0.013125000000000053
2021-07-23,0.0,0.0,-0.00863664404688469
2021-07-26,0.0,0.0,-0.008089607965152457
2021-07-27,0.0,0.0,-0.0031367628607277265
2021-07-28,0.0,0.0,-0.020767778477029597
2021-07-29,0.0,0.0,0.04820051413881754
2021-07-30,0.001904373838763851,0.0031762371686627766,0.0006131207847945852
2021-08-02,0.0014657829900879271,0.002441627629126142,0.002450980392156854
2021-08-03,-0.011343191516003936,-0.018876524681522122,-0.018948655256723623
2021-08-04,0.015544519417948655,0.026066694953360336,0.02616822429906529
2021-08-05,-0.0018222126066980149,-0.0030243433354780747,-0.0030358227079538835
2021-08-06,-0.004381293905062256,-0.0072804425630921266,-0.0073081607795372205
2021-08-09,-0.006600861170407368,-0.011000754203769447,-0.011042944785275899
2021-08-10,-0.0032492690864743823,-0.005439204153601107,0.008684863523573005
2021-08-11,0.0,0.0,-0.006150061500614923
2021-08-12,0.0,0.0,0.004331683168316891
2021-08-13,0.0,0.0,-0.01663585951940838
2021-08-16,0.0,0.0,-0.004385964912280826
2021-08-17,0.0,0.0,-0.02391441157960983
2021-08-18,0.0,0.0,-0.003868471953578423
2021-08-19,0.0,0.0,0.026537216828478982
2021-08-20,0.0,0.0,-0.011349306431273631
2021-08-23,0.0,0.0,0.02168367346938771
2021-08-24,0.0,0.0,0.010611735330836591
2021-08-25,-0.012521318915958424,-0.02085187473508443,-0.02100061766522554
2021-08-26,-0.01612718169627614,-0.02708524951306468,-0.02712933753943203
2021-08-27,-0.007242769464469223,-0.012301078734435311,-0.012321660181582539
2021-08-30,0.0004751745911919514,0.0008111669087409457,-0.011162179908076109
2021-08-31,0.0,0.0,-0.021912350597609653
2021-09-01,0.0,0.0,-0.006788866259334614
2021-09-02,0.0,0.0,-0.01640464798359531
2021-09-03,0.0,0.0,0.002779708130646208
2021-09-06,0.0,0.0,0.01940401940401948
2021-09-07,0.0,0.0,0.0020394289598912874
2021-09-08,0.0,0.0,-0.016960651289009587
2021-09-09,0.0,0.0,-0.007591442374051072
2021-09-10,0.0,0.0,0.018776077885952702
2021-09-13,0.0,0.0,-0.0300341296928327
2021-09-14,0.0,0.0,0.009852216748768461
2021-09-15,0.0,0.0,-0.011149825783972167
2021-09-16,0.0,0.0,-0.02114164904862581
2021-09-17,0.0,0.0,0.003599712023038215
2021-09-22,0.0,0.0,-0.000717360114777521
2021-09-23,0.0,0.0,0.004307250538406304
2021-09-24,0.0,0.0,0.010007147962830532
2021-09-27,0.0,0.0,-0.0035385704175514565
2021-09-28,0.0,0.0,-0.01278409090909105
2021-09-29,0.0,0.0,-0.005755395683453179
2021-09-30,0.0,0.0,0.01664254703328516
2021-10-08,0.0,0.0,0.0
2021-10-11,0.0,0.0,-0.012099644128113929
2021-10-12,0.0,0.0,-0.02089337175792505
2021-10-13,0.0,0.0,0.013245033112582849
2021-10-14,0.0,0.0,0.0036310820624545492
2021-10-15,0.0,0.0,0.01157742402315498
2021-10-18,-0.0050182825010903764,-0.00835581967253618,-0.007868383404864066
2021-10-19,0.0060355840187436005,0.010083527478025767,0.010093727469358438
2021-10-20,0.0029996871455746366,0.004991432492321701,0.0049964311206280865
2021-10-21,-0.005554186733518707,-0.009223763407651742,-0.009232954545454475
2021-10-22,0.004296313862936607,0.007161256355596057,0.007168458781362075
2021-10-25,0.0038501410622229226,0.006399303665987066,0.006405693950177982
2021-10-26,-0.00042615270333623556,-0.0007065125522992544,-0.0007072135785005651
2021-10-27,-0.008100353350866674,-0.013433229238760558,-0.013446567586695157
2021-10-28,-0.0015883852081871597,-0.002648338829538077,0.0007173601147776321
2021-10-29,0.0,0.0,0.02580645161290329
2021-11-01,0.00430589741052656,0.007178704577819994,0.007686932215233977
2021-11-02,0.0008337665711135589,0.0013860738173994136,0.001386962552011095
2021-11-03,-0.0045818959094835465,-0.007612854018066995,-0.0076177285318559385
2021-11-04,0.005439892916126343,0.00906602763901887,0.009071877180739651
2021-11-05,-0.0045780820375996845,-0.007602331211211011,-0.007607192254495132
2021-11-08,0.00041810338775483125,0.0006964153997301992,0.0006968641114983853
2021-11-09,0.008776501657774327,0.014614545599721529,0.014623955431754876
2021-11-10,-0.0004142926105865641,-0.0006859065305757639,-0.0006863417982155839
2021-11-11,0.007045893441559814,0.011668414461466492,0.011675824175824134
2021-11-12,0.0020578224030849412,0.003392303799600649,0.0033944331296673624
2021-11-15,-0.004107192932539583,-0.006761669960502759,-0.006765899864682012
2021-11-16,-0.00494895784372662,-0.008169241668594007,-0.008174386920980936
2021-11-17,0.007045893441559814,0.011668414461466492,0.011675824175824134
2021-11-18,-0.004938773767403926,-0.008141529119041757,-0.008146639511201537
2021-11-19,-0.0023691420013416398,-0.003918122743228669,0.013004791238877322
2021-11-22,0.015084128593666923,0.02515716742343388,0.025675675675675746
2021-11-23,-0.0007976370779980702,-0.0013172203534247418,-0.0013175230566534468
2021-11-24,-0.0027939583377581956,-0.0046163519897860494,-0.004617414248021201
2021-11-25,-0.001200765605256393,-0.001987612084050183,-0.001988071570576455
2021-11-26,-0.004007363922287288,-0.006638568512497112,-0.006640106241699972
2021-11-29,0.006437580001504628,0.010692693800372188,0.010695187165775444
2021-11-30,-0.0007995503309672358,-0.0013224462126274483,-0.001322751322751392
2021-12-01,-0.006401520985960918,-0.010593579139630993,-0.01059602649006619
2021-12-02,-0.011274837836454998,-0.018737258121120037,-0.018741633199464425
2021-12-03,0.0009226580021559627,0.0015449938876033187,0.012278308321964415
2021-12-06,-0.015245395245921278,-0.025405514595439493,-0.026280323450134757
2021-12-07,-0.003281612155452973,-0.00552561510498939,-0.00553633217993077
2021-12-08,0.005761729032070839,0.009723555056425637,0.009742519137091232
2021-12-09,0.006956304909277122,0.011693471879467232,0.011716057891109521
2021-12-10,0.006908249022686386,0.011558315047485612,0.011580381471389734
2021-12-13,-0.00040357956145886664,-0.0006721321697743532,-0.0006734006734007147
2021-12-14,-0.0016149700147253254,-0.0026903369411033218,-0.0026954177897574594
2021-12-15,-0.006874725037377405,-0.011464776110379993,-0.011486486486486425
2021-12-16,-0.0002978631013227373,-0.0004990439997701879,0.0013670539986330166
2021-12-17,-0.009713354092721005,-0.016175190260408367,-0.016382252559726918
2021-12-20,-0.013639168618217345,-0.02286184246008638,-0.022900763358778664
2021-12-21,0.0025141396137982053,0.004253951805107903,0.0042613636363637575
2021-12-22,-0.0012539172837835455,-0.0021179661765140523,-0.0021216407355021394
2021-12-23,0.00167398875514424,0.00282994863751429,0.0028348688873141015
2021-12-24,-0.00029559194347672513,-0.0004991346398663943,-0.010600706713780994
2021-12-27,0.0,0.0,-0.004999999999999893
2021-12-28,0.0,0.0,0.01005025125628145
2021-12-29,0.0,0.0,-0.009239516702203354
2021-12-30,0.0,0.0,0.015781922525107683
2021-12-31,0.0,0.0,0.01412429378531077
2022-01-04,-0.013223401993286199,-0.022064521308368223,-0.022284122562674202
2022-01-05,-0.013519959453174857,-0.02276330604391763,-0.022792022792022637
2022-01-06,-0.000721881421876569,-0.0012269146440646583,-0.006559766763848396
2022-01-07,0.0,0.0,-0.012472487160674839
2022-01-10,0.0,0.0,0.009658246656760516
2022-01-11,0.0,0.0,-0.01839587932303155
2022-01-12,0.0,0.0,0.012743628185907019
2022-01-13,0.0,0.0,-0.011102886750555041
2022-01-14,0.007322796696909606,0.012218239340377801,0.009730538922155585
2022-01-17,0.01023631399333147,0.01699690136936982,0.017049666419570064
2022-01-18,0.0030838328298645745,0.0050865149884100624,0.005102040816326481
2022-01-19,-0.00746628353083012,-0.012290449416681004,-0.01232777374909344
2022-01-20,-0.007522448262403225,-0.012443384200773289,-0.012481644640235046
2022-01-21,-0.001191090536525774,-0.001980080126727901,-0.012639405204461052
2022-01-24,0.0,0.0,0.014307228915662717
2022-01-25,0.0,0.0,-0.02375649591685225
2022-01-26,0.0,0.0,-0.003041825095057127
2022-01-27,0.0,0.0,-0.027459954233409634
2022-01-28,0.0,0.0,-0.005490196078431264
2022-02-07,0.0,0.0,0.003154574132492094
2022-02-08,0.0,0.0,-0.02358490566037741
2022-02-09,0.0,0.0,0.0024154589371980784
2022-02-10,0.0,0.0,-0.01767068273092376
2022-02-11,0.0,0.0,-0.015535568274734235
2022-02-14,0.0,0.0,0.002491694352159568
2022-02-15,0.0,0.0,0.024855012427506207
2022-02-16,0.0,0.0,-0.0056588520614390125
2022-02-17,0.0,0.0,0.008130081300813163
2022-02-18,0.0,0.0,0.0
2022-02-21,0.0,0.0,-0.00967741935483879
2022-02-22,0.0,0.0,-0.005700325732898914
2022-02-23,0.0,0.0,0.03521703521703512
2022-02-24,-0.005041374530096787,-0.008400826638238157,-0.011867088607594889
2022-02-25,0.012393799134292394,0.02072270183321545,0.02081665332265792
2022-02-28,0.0037667917958075225,0.006246766077828925,0.006274509803921635
2022-03-01,-0.003283574280670165,-0.005431987959976681,-0.005455962587685104
2022-03-02,-0.005176901180623528,-0.008582601668894574,-0.008620689655172376
2022-03-03,-0.00993460545188296,-0.016526809848219304,-0.016600790513834007
2022-03-04,-0.002685128806559578,-0.0044968135995718805,-0.003215434083601254
2022-03-07,0.0,0.0,-0.029032258064516148
2022-03-08,0.0,0.0,-0.02657807308970095
2022-03-09,0.0,0.0,-0.00767918088737185
2022-03-10,0.0,0.0,0.020636285468615734
2022-03-11,0.0,0.0,0.008424599831508006
2022-03-14,0.0,0.0,-0.03007518796992492
2022-03-15,0.0,0.0,-0.02670111972437561
2022-03-16,0.0,0.0,0.023893805309734617
2022-03-17,0.0,0.0,0.016421780466724156
2022-03-18,0.0,0.0,-0.0008503401360543394
2022-03-21,0.0,0.0,0.007659574468084962
2022-03-22,-0.006879418104460355,-0.011465024547705482,-0.016047297297297147
2022-03-23,0.006117070275605485,0.010241809570875837,0.010300429184549209
2022-03-24,-0.005066566022588481,-0.008448315272843954,-0.008496176720475757
2022-03-25,-0.000297139604843788,-0.000497159355143495,-0.02313624678663262
2022-03-28,0.0,0.0,-0.014912280701754321
2022-03-29,0.0,0.0,-0.010685663401602707
2022-03-30,0.0,0.0,0.027902790279027867
2022-03-31,0.0,0.0,-0.017513134851138257
2022-04-01,0.0,0.0,0.0
2022-04-06,0.0,0.0,-0.0267379679144385
2022-04-07,0.0,0.0,-0.02197802197802201
2022-04-08,0.0,0.0,-0.010299625468164764
2022-04-11,0.0,0.0,-0.030274361400189354
2022-04-12,0.0,0.0,0.0009756097560975618
2022-04-13,0.0,0.0,-0.03216374269005828
2022-04-14,0.0,0.0,0.011077542799597273
2022-04-15,0.0,0.0,-0.0009960159362553123
2022-04-18,0.0,0.0,0.029910269192422678
2022-04-19,0.0,0.0,-0.014520813165537216
2022-04-20,0.0,0.0,-0.015717092337917515
2022-04-21,0.0,0.0,-0.015968063872255467
2022-04-22,0.0,0.0,-0.015212981744421872
2022-04-25,0.0,0.0,-0.05973223480947476
2022-04-26,0.0,0.0,-0.019715224534501696
2022-04-27,0.0,0.0,0.04357541899441353
2022-04-28,0.0,0.0,-0.005353319057815886
2022-04-29,0.0,0.0,0.04951560818083944
2022-05-05,0.0,0.0,0.00820512820512831
2022-05-06,0.0100649300711384,0.016782875201108105,-0.011190233977619535
2022-05-09,0.0018092849204853767,0.002996978560569463,0.0030864197530864335
2022-05-10,0.01444813856464866,0.023904188145176253,0.024615384615384706
2022-05-11,0.01780295366440754,0.02918264768073575,0.03003003003003002
2022-05-12,0.007579672692834771,0.012287239804793515,0.012633624878523042
2022-05-13,-0.0005786656493818043,-0.000933699700550239,-0.0009596928982728015
2022-05-16,-0.009264011155139196,-0.01495315696698396,-0.015369836695485084
2022-05-17,0.009350635547155761,0.015180148104370739,0.01560975609756099
2022-05-18,0.0017370020915885576,0.002803716931309541,0.002881844380403731
2022-05-19,0.013871921176610735,0.022367024644776468,0.02298850574712641
2022-05-20,0.005700884930528005,0.00911570246040383,0.009363295880149725
2022-05-23,-0.0011337138141072067,-0.0018066714130359207,-0.0018552875695732052
2022-05-24,-0.027807514208621154,-0.04434356386857097,-0.04553903345724908
2022-05-25,0.004669859504292662,0.007575699023039784,0.00778967867575453
2022-05-26,-0.0023240766407568447,-0.0037593696584709013,-0.0038647342995170586
2022-05-27,-0.0029118631941766893,-0.004716944812296564,-0.004849660523763344
2022-05-30,0.002920366903075289,0.004739299828034449,0.004873294346978474
2022-05-31,0.01980066972040162,0.03207522472361801,0.032977691561590916
2022-06-01,-0.0011421303321854648,-0.0018281399259671982,-0.001877934272300652
2022-06-02,0.029729343421698973,0.04761869170667565,0.04891815616180639
2022-06-06,0.0238741182760549,0.03758714442273514,0.0385650224215246
2022-06-07,-0.007591723047095766,-0.011794358665787819,-0.012089810017271163
2022-06-08,0.0010928283137670025,0.0017050179743478555,0.0017482517482516613
2022-06-09,-0.017466165500079844,-0.027233853380042694,-0.027923211169284312
2022-06-10,0.013332491630404952,0.020997225392766383,0.021543985637342722
2022-06-13,-0.009319594818289922,-0.014567164614466055,-0.014938488576449749
2022-06-14,-0.008853898101256696,-0.013912944734541077,-0.014272970561998166
2022-06-15,-0.003908183073997873,-0.006172795078141502,-0.0063348416289592535
2022-06-16,0.0072865313788850194,0.011534965264790031,0.011839708561020013
2022-06-17,0.009459613265038858,0.014912173937868145,0.015301530153015275
2022-06-20,0.000551233384483929,0.0008642981380586612,0.0008865248226950229
2022-06-21,-0.0066111563237316595,-0.01036262126244103,-0.010628875110717528
2022-06-22,-0.011646520534410731,-0.018324476822415114,-0.018800358102058823
2022-06-23,-0.0008683509108573517,-0.0013755455760109392,0.017335766423357546
2022-06-24,0.0,0.0,0.019730941704035887
2022-06-27,-0.0008262230742004384,-0.0013781758624453744,-0.0008795074758135568
2022-06-28,0.008962325033650576,0.014957809047692727,0.014964788732394485
2022-06-29,-0.014630354533327283,-0.024273315750716562,-0.024284475281873497
2022-06-30,0.007954060655944062,0.013327053794082833,0.013333333333333197
2022-07-01,-0.00526086188939201,-0.0087678528823667,-0.00877192982456132
2022-07-04,-0.0010577369860774732,-0.0017690816238884466,-0.001769911504424737
2022-07-05,-0.00317657093479895,-0.00531665046029528,-0.005319148936170026
2022-07-06,0.007435618617847917,0.012471826080561188,0.012477718360071055
2022-07-07,0.004744760311932605,0.00791884008407262,0.007922535211267734
2022-07-08,-0.0031482359164592966,-0.0052377498194940975,-0.005240174672489162
2022-07-11,-0.013159077532428953,-0.021938867882516755,-0.021949078138718048
2022-07-12,-0.0024295546240760135,-0.004086924218673849,-0.02782764811490135
2022-07-13,0.0,0.0,0.0009233610341643494
2022-07-14,0.0,0.0,0.023985239852398754
2022-07-15,0.0,0.0,-0.005405405405405461
2022-07-18,0.0,0.0,0.0009057971014492239
2022-07-19,0.0,0.0,-0.009954751131221684
2022-07-20,0.0,0.0,0.017367458866544894
2022-07-21,0.0,0.0,0.015274034141958603
2022-07-22,-0.006656517390187577,-0.011111125740617789,-0.010619469026548423
2022-07-25,-0.005333166363339248,-0.00894227617690957,-0.008944543828264928
2022-07-26,0.005361761529576903,0.009022961995002632,0.009025270758122872
2022-07-27,0.006399799636007009,0.010730731412291084,0.010733452593917336
2022-07-28,0.006889027874259046,0.011501539103039748,0.011504424778761235
2022-07-29,-0.011052290108402363,-0.018368147355238174,-0.01837270341207342
2022-08-01,0.00745053892324532,0.012474566241067242,0.012477718360071055
2022-08-02,0.0005282456369810618,0.0008800620534090697,0.0008802816901409827
2022-08-03,-0.0015839002225611631,-0.002637864675624213,-0.0026385224274406704
2022-08-04,0.007403260397743194,0.01234259324363518,0.012345679012345734
2022-08-05,0.027295746813067012,0.045284983629094944,0.04529616724738661
2022-08-08,-0.00306582525765553,-0.00499881898293475,-0.004999999999999893
2022-08-09,0.0020501689648986243,0.003349288475433587,0.003350083752093669
2022-08-10,-0.0025574679646733767,-0.004172635235186295,-0.004173622704507496
2022-08-11,0.01025610150974754,0.016760476294691573,0.0167644593461862
2022-08-12,-0.014212774456089816,-0.02307787070764078,-0.023083264633141032
2022-08-15,-0.002059669975688516,-0.003374720024929889,-0.0033755274261602075
2022-08-16,-0.004127841943492139,-0.006772294648224042,-0.006773920406435208
2022-08-17,-0.0003038767677497889,-0.000499879180496765,-0.0034100596760444635
2022-08-18,0.006875539498498506,0.011465178288089017,0.011976047904191711
2022-08-19,-0.018833275147560058,-0.03126257431598267,-0.031276415891800635
2022-08-22,-0.002075110879843911,-0.003488806847225412,-0.003490401396160414
2022-08-23,-0.0013360311530813407,-0.0022494061428961487,0.0008756567425569628
2022-08-24,0.0,0.0,-0.034120734908136385
2022-08-25,0.0,0.0,-0.011775362318840688
2022-08-26,0.0,0.0,-0.008249312557286781
2022-08-29,0.0,0.0,0.006469500924214389
2022-08-30,0.0,0.0,-0.0036730945821855654
2022-08-31,0.0,0.0,-0.021198156682027514
2022-09-01,0.0,0.0,0.0
2022-09-02,0.0,0.0,0.00470809792843685
2022-09-05,0.0,0.0,-0.009372071227741308
2022-09-06,0.0,0.0,0.011352885525070855
2022-09-07,0.0,0.0,0.014967259120673537
2022-09-08,0.0,0.0,-0.009216589861751112
2022-09-09,0.0,0.0,-0.0046511627906976605
2022-09-13,0.0,0.0,-0.008411214953271129
2022-09-14,0.0,0.0,0.0
2022-09-15,0.0,0.0,-0.03016022620169645
2022-09-16,0.0,0.0,-0.004859086491739495
2022-09-19,0.0,0.0,-0.015625
2022-09-20,0.0,0.0,0.005952380952380931
2022-09-21,0.0,0.0,-0.013806706114398493
2022-09-22,0.0,0.0,0.004999999999999893
2022-09-23,0.0,0.0,-0.01492537313432829
2022-09-26,0.0,0.0,0.0
2022-09-27,0.0,0.0,0.014141414141414232
2022-09-28,0.0,0.0,-0.020916334661354785
2022-09-29,0.0,0.0,0.006103763987792554
2022-09-30,0.0,0.0,-0.022244691607684608
2022-10-10,0.0,0.0,-0.045501551189244926
2022-10-11,0.0,0.0,-0.005417118093174467
2022-10-12,0.0,0.0,0.03812636165577321
2022-10-13,0.0,0.0,0.0020986358866739163
2022-10-14,0.0,0.0,0.03141361256544495
2022-10-17,0.0,0.0,0.0050761421319796
2022-10-18,-0.0015107726393109866,-0.0025172295990262272,-0.0020202020202021442
2022-10-19,-0.006670799115864989,-0.011126012977398347,-0.011133603238866363
2022-10-20,0.009157632978885832,0.01534253714565903,0.015353121801433112
2022-10-21,0.0030248439158950813,0.005036900219831386,0.00504032258064524
2022-10-24,0.001206288731228522,0.002004662801427415,0.0020060180541623396
2022-10-25,0.000602417675960254,0.0010003260842232908,0.0010010010010010895
2022-10-26,0.021071924558788924,0.03497642511743826,0.03499999999999992
2022-10-27,0.0,0.0,0.0
2022-10-28,-0.005306673071916124,-0.008689992997976459,-0.008695652173913104
2022-10-31,0.01007719216682057,0.016558322928708735,0.016569200779727122
2022-11-01,0.005868620877790054,0.009581535794230156,0.009587727708533
2022-11-02,0.009335009771226144,0.015184962013699899,0.015194681861348425
2022-11-03,0.006358462904375806,0.010283506725425662,0.01028999064546321
2022-11-04,0.013785356296548201,0.022208362105312185,0.022222222222222143
2022-11-07,-0.007365531517678936,-0.011768177525896206,-0.011775362318840688
2022-11-08,-0.004566267769282928,-0.007328194899068108,-0.007332722273143855
2022-11-09,-0.009174428435432147,-0.014764587573478871,-0.014773776546629702
2022-11-10,-0.007523244572723353,-0.01217600103705796,-0.012183692596063667
2022-11-11,0.0,0.0,0.0
2022-11-14,0.0,0.0,0.0
2022-11-15,0.017492937274774967,0.02844480794268134,0.028462998102466885
2022-11-16,-0.009742243992627242,-0.015672911542134238,-0.01568265682656833
