trade_date,opening_return,opening_efficiency,late_return,late_efficiency,opening_signal_time,late_signal_time,OPENING_SELLOFF_REVERSAL_score,OPENING_BREAKOUT_CONTINUATION_score,LATE_SELLOFF_REVERSAL_score,LATE_BREAKOUT_CONTINUATION_score,OPENING_SELLOFF_REVERSAL_threshold,OPENING_SELLOFF_REVERSAL_raw_event,OPENING_BREAKOUT_CONTINUATION_threshold,OPENING_BREAKOUT_CONTINUATION_raw_event,LATE_SELLOFF_REVERSAL_threshold,LATE_SELLOFF_REVERSAL_raw_event,LATE_BREAKOUT_CONTINUATION_threshold,LATE_BREAKOUT_CONTINUATION_raw_event
2022-05-23,-0.007441860465116301,0.12859203558519136,-0.0009285051067779992,0.02565379781741849,2022-05-23 10:30:00,2022-05-23 15:00:00,0.007441860465116301,0.0,0.0009285051067779992,0.0,0.008480539728684233,False,0.0009253171426316644,False,0.004055458986094024,False,0.0002154651206112597,False
2022-05-24,-0.012115563839701693,0.17224887597950508,-0.016283524904214697,0.3585657984054124,2022-05-24 10:30:00,2022-05-24 15:00:00,0.012115563839701693,0.0,0.016283524904214697,0.0,0.008480539728684233,True,0.0008668788757102625,False,0.004055458986094024,True,0.0002154651206112597,False
2022-05-25,-0.0019474196689386325,0.026428481605377502,0.0,0.0,2022-05-25 10:30:00,2022-05-25 15:00:00,0.0019474196689386325,0.0,-0.0,0.0,0.008863511614907643,False,0.0008350439702828334,False,0.004125441285767334,False,0.0002154651206112597,False
2022-05-26,-0.0009661835748790981,0.012233531648445149,-0.005785920925747368,0.15744178622022395,2022-05-26 10:30:00,2022-05-26 15:00:00,0.0009661835748790981,0.0,0.005785920925747368,0.0,0.008863511614907643,False,0.0008350439702828334,False,0.004125441285767334,True,0.0002154651206112597,False
2022-05-27,-0.006743737957610851,0.09586608623755459,0.0029325513196483133,0.08097592870109317,2022-05-27 10:30:00,2022-05-27 15:00:00,0.006743737957610851,0.0,0.0,0.00023746606657213851,0.008863511614907643,False,0.0008350439702828334,False,0.004125441285767334,False,0.0002154651206112597,True
2022-05-30,0.007827788649706457,0.09982991695504136,0.0029182879377431803,0.10365274075972736,2022-05-30 10:30:00,2022-05-30 15:00:00,0.0,0.000781447490841811,0.0,0.00030248854307313324,0.008863511614907643,False,0.0008350439702828334,False,0.004125441285767334,False,0.00021897050367446945,True
2022-05-31,-0.0009699321047526022,0.013275957084328846,0.007568590350047311,0.28683311318026505,2022-05-31 10:30:00,2022-05-31 15:00:00,0.0009699321047526022,0.0,0.0,0.002170922332490182,0.008863511614907643,False,0.0008350439702828334,False,0.004125441285767334,False,0.00022317259021161328,True
2022-06-01,0.006635071090047573,0.10511371876903301,0.0037771482530688516,0.12509554576098822,2022-06-01 10:30:00,2022-06-01 15:00:00,0.0,0.0006974369965718019,0.0,0.00047250442213781125,0.008863511614907643,False,0.0007926252484913047,False,0.004125441285767334,False,0.00022317259021161328,True
2022-06-02,0.021718602455146563,0.244068391432606,0.006317689530685788,0.16302928366730657,2022-06-02 10:30:00,2022-06-02 15:00:00,0.0,0.005300824365391869,0.0,0.0010299683986201463,0.008863511614907643,False,0.0007926252484913047,True,0.004125441285767334,False,0.00023136686868041736,True
2022-06-06,0.022222222222222143,0.20889339239747026,0.006081668114682692,0.17122713452862376,2022-06-06 10:30:00,2022-06-06 15:00:00,0.0,0.004642075386610434,0.0,0.001041346604431215,0.008863511614907643,False,0.0008350439702828334,True,0.004125441285767334,False,0.000240743922564224,True
2022-06-07,-0.0078057241977451675,0.10810456064851195,0.005272407732864748,0.21509169267262193,2022-06-07 10:30:00,2022-06-07 15:00:00,0.0078057241977451675,0.0,0.0,0.0011340511037220998,0.008480539728684233,False,0.0008668788757102625,False,0.004104813315339628,False,0.0002521858874716523,True
2022-06-08,0.012291483757682187,0.1641271552881378,0.0052631578947368585,0.1367994591044253,2022-06-08 10:30:00,2022-06-08 15:00:00,0.0,0.002017366263418728,0.0,0.0007199971531811881,0.008480539728684233,False,0.0008668788757102625,True,0.004104813315339628,False,0.0002521858874716523,True
2022-06-09,-0.011463844797177991,0.14593492349183115,0.003603603603603567,0.0913219865356688,2022-06-09 10:30:00,2022-06-09 15:00:00,0.011463844797177991,0.0,0.0,0.0003290882397681725,0.00840715598904948,True,0.0009253171426316644,False,0.004032279977175812,False,0.0002585913012346377,True
2022-06-10,0.02083333333333326,0.287288818758163,0.0044130626654896865,0.1430910758732486,2022-06-10 10:30:00,2022-06-10 15:00:00,0.0,0.005985183724128374,0.0,0.0006314698847009854,0.00840715598904948,False,0.0009253171426316644,True,0.004032279977175812,False,0.0002585913012346377,True
2022-06-13,0.0017889087656528524,0.021346599064177175,0.0035810205908684,0.09534900567326805,2022-06-13 10:30:00,2022-06-13 15:00:00,0.0,3.8187118182783525e-05,0.0,0.0003414467526348008,0.00840715598904948,False,0.0010592976142857877,False,0.004032279977175812,False,0.0002637296833895653,True
2022-06-14,-0.020720720720720842,0.27391019027024033,0.015625,0.348792824368432,2022-06-14 10:30:00,2022-06-14 15:00:00,0.020720720720720842,0.0,0.0,0.00544988788075675,0.00840715598904948,True,0.0010592976142857877,False,0.004032279977175812,False,0.0002743142531151218,True
2022-06-15,-0.0063348416289591425,0.07854888140519482,-0.013477088948786964,0.38224439063678634,2022-06-15 10:30:00,2022-06-15 15:00:00,0.0063348416289591425,0.0,0.013477088948786964,0.0,0.008480539728684233,False,0.0010592976142857877,False,0.004032279977175812,True,0.00030913846724689307,False
2022-06-16,0.011839708561020013,0.12790610599651597,-0.0008992805755396738,0.02125170559148908,2022-06-16 10:30:00,2022-06-16 15:00:00,0.0,0.0015143710181736833,0.0008992805755396738,0.0,0.008480539728684233,False,0.0010592976142857877,True,0.004104813315339628,False,0.00030913846724689307,False
2022-06-17,0.012727272727272698,0.14778171685324193,0.008042895442359255,0.18422783135918985,2022-06-17 10:30:00,2022-06-17 15:00:00,0.0,0.001880858214495802,0.0,0.0014817251851945575,0.008480539728684233,False,0.0010592976142857877,True,0.004104813315339628,False,0.00030913846724689307,True
2022-06-20,-0.005314437555358764,0.06663163016076781,-0.003530450132391838,0.10497684211379253,2022-06-20 10:30:00,2022-06-20 15:00:00,0.005314437555358764,0.0,0.003530450132391838,0.0,0.008480539728684233,False,0.001118337117310943,False,0.0037354572958287757,False,0.0003321778679848296,False
2022-06-21,-0.0044523597506677115,0.054884392026752465,0.005400540054005365,0.13639830588880392,2022-06-21 10:30:00,2022-06-21 15:00:00,0.0044523597506677115,0.0,0.0,0.0007366245142509614,0.008480539728684233,False,0.001118337117310943,False,0.0037354572958287757,False,0.0003321778679848296,True
2022-06-22,0.0008960573476701761,0.010298430762771805,-0.01172227231740297,0.23461334219280025,2022-06-22 10:30:00,2022-06-22 15:00:00,0.0,9.227984554454252e-06,0.01172227231740297,0.0,0.00840715598904948,False,0.001118337117310943,False,0.0037354572958287757,True,0.0003447157849116228,False
2022-06-23,-0.005479452054794498,0.06544719529695478,0.006317689530685788,0.1378881640047929,2022-06-23 10:30:00,2022-06-23 15:00:00,0.005479452054794498,0.0,0.0,0.0008711346101385651,0.008138412075785167,False,0.001118337117310943,False,0.004104813315339628,False,0.0003447157849116228,True
2022-06-24,0.01611459265890791,0.23905397473588305,0.003530450132391838,0.11125794651160022,2022-06-24 10:30:00,2022-06-24 15:00:00,0.0,0.0038522574263616183,0.0,0.00039279063199152304,0.008138412075785167,False,0.001118337117310943,True,0.004104813315339628,False,0.00037315340167956654,True
2022-06-27,0.004382120946538004,0.05762086526650767,-0.0035087719298245723,0.0739968247343959,2022-06-27 10:30:00,2022-06-27 15:00:00,0.0,0.0002525016006420074,0.0035087719298245723,0.0,0.008138412075785167,False,0.001118337117310943,False,0.0037354572958287757,False,0.00040185421436664227,False
2022-06-28,-0.014084507042253391,0.21398263610176085,0.009632224168126147,0.23541023228232838,2022-06-28 10:30:00,2022-06-28 15:00:00,0.014084507042253391,0.0,0.0,0.0022675241288140336,0.008138412075785167,True,0.001118337117310943,False,0.0037354572958287757,False,0.00040185421436664227,True
2022-06-29,-0.005244755244755206,0.0653281864616555,-0.01055408970976257,0.27162214128255896,2022-06-29 10:30:00,2022-06-29 15:00:00,0.005244755244755206,0.0,0.01055408970976257,0.0,0.008138412075785167,False,0.001118337117310943,False,0.0037354572958287757,True,0.00040185421436664227,False
2022-06-30,0.008000000000000007,0.08610427206024998,-0.002624671916010568,0.07675512001824936,2022-06-30 10:30:00,2022-06-30 15:00:00,0.0,0.0006888341764820005,0.002624671916010568,0.0,0.008138412075785167,False,0.001118337117310943,False,0.004104813315339628,False,0.00040185421436664227,False
2022-07-01,-0.006156552330694898,0.07666356337018619,0.005338078291814652,0.12002108628939524,2022-07-01 10:30:00,2022-07-01 15:00:00,0.006156552330694898,0.0,0.0,0.0006406819552814339,0.008138412075785167,False,0.001118337117310943,False,0.004104813315339628,False,0.00040185421436664227,True
2022-07-04,-0.003568242640499597,0.046267753255987025,0.002666666666666595,0.07329439774053563,2022-07-04 10:30:00,2022-07-04 15:00:00,0.003568242640499597,0.0,0.0,0.00019545172730808975,0.008138412075785167,False,0.001118337117310943,False,0.004104813315339628,False,0.000429378596100029,False
2022-07-05,-0.007073386383731228,0.10250449281233555,0.008992805755395628,0.21836270520866513,2022-07-05 10:30:00,2022-07-05 15:00:00,0.007073386383731228,0.0,0.0,0.0019636933921642428,0.008138412075785167,False,0.0010592976142857877,False,0.004104813315339628,False,0.000429378596100029,True
2022-07-06,0.016042780748662944,0.17217533677258517,0.006200177147918318,0.12727001542116,2022-07-06 10:30:00,2022-07-06 15:00:00,0.0,0.0027621711781697883,0.0,0.0007890966412294882,0.008138412075785167,False,0.0009097814659368064,True,0.004104813315339628,False,0.00044091073047753987,True
2022-07-07,-0.0017605633802817433,0.021153720072086716,0.0017497812773403787,0.05006115667229367,2022-07-07 10:30:00,2022-07-07 15:00:00,0.0017605633802817433,0.0,0.0,8.759607466718283e-05,0.007901302772936464,False,0.0011025190143874692,False,0.004104813315339628,False,0.0004868409428053006,False
2022-07-08,0.003493449781659441,0.044463210065681595,0.0008787346221441616,0.027041059997110078,2022-07-08 10:30:00,2022-07-08 15:00:00,0.0,0.00015532999149583325,0.0,2.376191563893813e-05,0.007817001686091007,False,0.0011025190143874692,False,0.004104813315339628,False,0.0004868409428053006,False
2022-07-11,-0.007964601769911428,0.10272186711343377,0.00723327305605781,0.1826346772722257,2022-07-11 10:30:00,2022-07-11 15:00:00,0.007964601769911428,0.0,0.0,0.0013210464902150038,0.007735492746094447,True,0.0011025190143874692,False,0.004104813315339628,False,0.0004868409428053006,True
2022-07-12,-0.013513513513513598,0.1750273382188503,-0.004595588235294268,0.12174855686418377,2022-07-12 10:30:00,2022-07-12 15:00:00,0.013513513513513598,0.0,0.004595588235294268,0.0,0.007735492746094447,True,0.0011025190143874692,False,0.0037354572958287757,True,0.0005350812733565587,False
2022-07-13,-0.007373271889400956,0.09058301227092086,-0.002759889604415755,0.09069856312257503,2022-07-13 10:30:00,2022-07-13 15:00:00,0.007373271889400956,0.0,0.002759889604415755,0.0,0.007817001686091007,False,0.0011025190143874692,False,0.004104813315339628,False,0.0004868409428053006,False
2022-07-14,0.026802218114602594,0.30311129012048704,0.0009017132551849549,0.032245824586784204,2022-07-14 10:30:00,2022-07-14 15:00:00,0.0,0.00812405491080788,0.0,2.907648745427224e-05,0.007735492746094447,False,0.0011025190143874692,True,0.004104813315339628,False,0.0004868409428053006,False
2022-07-15,0.011743450767841113,0.1614284025489295,-0.008976660682226245,0.27713227960553344,2022-07-15 10:30:00,2022-07-15 15:00:00,0.0,0.0018957264978645904,0.008976660682226245,0.0,0.007735492746094447,False,0.001152706124351945,True,0.004104813315339628,True,0.0004868409428053006,False
2022-07-18,-0.012658227848101222,0.16896844324709098,0.0,0.0,2022-07-18 10:30:00,2022-07-18 15:00:00,0.012658227848101222,0.0,-0.0,0.0,0.007735492746094447,True,0.0014501564092282496,False,0.0042968312618967,False,0.0004868409428053006,False
2022-07-19,0.0,0.0,0.0009149130832570851,0.03036513773408386,2022-07-19 10:30:00,2022-07-19 15:00:00,-0.0,0.0,0.0,2.7781461787816723e-05,0.007817001686091007,False,0.001152706124351945,False,0.0042968312618967,False,0.0004868409428053006,False
2022-07-20,0.014585232452142272,0.21248226165744227,0.0018001800180018623,0.07695762746833543,2022-07-20 10:30:00,2022-07-20 15:00:00,0.0,0.0030991031782307125,0.0,0.0001385375832013287,0.007817001686091007,False,0.0009097814659368064,True,0.0042968312618967,False,0.0004868409428053006,False
2022-07-21,0.02707581227436795,0.325768548716513,-0.003527336860670194,0.10507186379552322,2022-07-21 10:30:00,2022-07-21 15:00:00,0.0,0.008820448069941596,0.003527336860670194,0.0,0.007817001686091007,False,0.0009097814659368064,True,0.0042968312618967,False,0.0004868409428053006,False
2022-07-22,-0.003530450132391838,0.0497054375310174,0.0026905829596413078,0.0732433783216462,2022-07-22 10:30:00,2022-07-22 15:00:00,0.003530450132391838,0.0,0.0,0.00019706738561878283,0.007817001686091007,False,0.001152706124351945,False,0.0042968312618967,False,0.0004868409428053006,False
2022-07-25,0.0008928571428570287,0.009162207979667755,0.0,0.0,2022-07-25 10:30:00,2022-07-25 15:00:00,0.0,8.18054283898802e-06,-0.0,0.0,0.007817001686091007,False,0.001152706124351945,False,0.0042968312618967,False,0.0004868409428053006,False
2022-07-26,0.006323396567299078,0.0864113480689496,0.0026905829596413078,0.11118839704933516,2022-07-26 10:30:00,2022-07-26 15:00:00,0.0,0.0005464132217548816,0.0,0.00029916160641077304,0.007817001686091007,False,0.001152706124351945,False,0.0042968312618967,False,0.0004868409428053006,False
2022-07-27,0.012567324955116588,0.19060947680440699,-0.0008841732979665284,0.028536019213298052,2022-07-27 10:30:00,2022-07-27 15:00:00,0.0,0.0023954512345257402,0.0008841732979665284,0.0,0.007817001686091007,False,0.0009097814659368064,True,0.0042968312618967,False,0.00044091073047753987,False
2022-07-28,0.0035087719298245723,0.055305987151688156,-0.002617801047120283,0.08088974108664927,2022-07-28 10:30:00,2022-07-28 15:00:00,0.0,0.00019405609526908186,0.002617801047120283,0.0,0.007735492746094447,False,0.001152706124351945,False,0.004104813315339628,False,0.00044091073047753987,False
2022-07-29,-0.012259194395796813,0.19931109741407924,-0.005319148936170026,0.14957748004222926,2022-07-29 10:30:00,2022-07-29 15:00:00,0.012259194395796813,0.0,0.005319148936170026,0.0,0.007735492746094447,True,0.001152706124351945,False,0.004104813315339628,True,0.00044091073047753987,False
2022-08-01,0.01618705035971213,0.16395054589071276,0.0017636684303350414,0.06245859413764571,2022-08-01 10:30:00,2022-08-01 15:00:00,0.0,0.002653875742835262,0.0,0.00011015625068367502,0.007735492746094447,False,0.001152706124351945,True,0.004104813315339628,False,0.00044091073047753987,False
2022-08-02,0.008928571428571175,0.08249563818532567,0.0017621145374449032,0.03705680574995945,2022-08-02 10:30:00,2022-08-02 15:00:00,0.0,0.000736568198083244,0.0,6.529833612327542e-05,0.007735492746094447,False,0.0014501564092282496,False,0.0036599833482817423,False,0.00044091073047753987,False
2022-08-03,-0.004397537379067784,0.05249309887469636,-0.01647875108412844,0.34271434555820546,2022-08-03 10:30:00,2022-08-03 15:00:00,0.004397537379067784,0.0,0.01647875108412844,0.0,0.007735492746094447,False,0.0014501564092282496,False,0.0036599833482817423,True,0.00044091073047753987,False
2022-08-04,0.01319261213720302,0.14918556328686616,0.007901668129938422,0.20979292604211092,2022-08-04 10:30:00,2022-08-04 15:00:00,0.0,0.0019681472729137796,0.0,0.0016577140775934762,0.007509415914389944,False,0.0014501564092282496,True,0.004104813315339628,False,0.00044091073047753987,True
2022-08-05,0.018340611353711678,0.22030592683008762,0.010101010101010166,0.28681133068469705,2022-08-05 10:30:00,2022-08-05 15:00:00,0.0,0.00404054538290988,0.0,0.002897084148330292,0.007509415914389944,False,0.0014567046178808338,True,0.004104813315339628,False,0.00044091073047753987,True
2022-08-08,-0.014950166112956853,0.2117115154231924,0.007594936708860578,0.24411297355154904,2022-08-08 10:30:00,2022-08-08 15:00:00,0.014950166112956853,0.0,0.0,0.0018540225839357711,0.0073904190333297926,True,0.0014763597880804416,False,0.004104813315339628,False,0.0004868409428053006,True
2022-08-09,-0.0008396305625525402,0.012003311467151091,0.008417508417508435,0.23925686231149898,2022-08-09 10:30:00,2022-08-09 15:00:00,0.0008396305625525402,0.0,0.0,0.002013946652453699,0.007509415914389944,False,0.0014763597880804416,False,0.004104813315339628,False,0.0005350812733565587,True
2022-08-10,0.010092514718250678,0.1443020871804513,-0.005004170141784781,0.12450668510519494,2022-08-10 10:30:00,2022-08-10 15:00:00,0.0,0.0014563709387429972,0.005004170141784781,0.0,0.007509415914389944,False,0.0014763597880804416,False,0.004104813315339628,True,0.0005350812733565587,False
2022-08-11,-0.001670843776106934,0.026992092015326482,0.004139072847682224,0.15175059532153531,2022-08-11 10:30:00,2022-08-11 15:00:00,0.001670843776106934,0.0,0.0,0.0006281067687149799,0.007509415914389944,False,0.0014582005485695882,False,0.0042968312618967,False,0.0004868409428053006,True
2022-08-12,-0.011570247933884281,0.23181165300570034,-0.003364171572750263,0.11093156552679787,2022-08-12 10:30:00,2022-08-12 15:00:00,0.011570247933884281,0.0,0.003364171572750263,0.0,0.007509415914389944,True,0.0014582005485695882,False,0.0042968312618967,False,0.0005350812733565587,False
2022-08-15,0.006779661016949268,0.0979790146393427,-0.0016906170752324368,0.058784001151427595,2022-08-15 10:30:00,2022-08-15 15:00:00,0.0,0.0006642645060294534,0.0016906170752324368,0.0,0.007735492746094447,False,0.0014582005485695882,False,0.0037162136676699153,False,0.0005350812733565587,False
2022-08-16,0.004248088360237823,0.06698414050687347,-0.0017021276595744483,0.06238688940559611,2022-08-16 10:30:00,2022-08-16 15:00:00,0.0,0.00028455454760778406,0.0017021276595744483,0.0,0.007735492746094447,False,0.0014582005485695882,False,0.0037162136676699153,False,0.0004868409428053006,False
2022-08-17,-0.007672634271099876,0.14709673205130636,-0.0008547008547007406,0.03441667592900215,2022-08-17 10:30:00,2022-08-17 15:00:00,0.007672634271099876,0.0,0.0008547008547007406,0.0,0.007735492746094447,False,0.0014582005485695882,False,0.0037162136676699153,False,0.0004868409428053006,False
2022-08-18,0.002566295979469446,0.05462246381656608,0.0,0.0,2022-08-18 10:30:00,2022-08-18 15:00:00,0.0,0.00014017740928116883,-0.0,0.0,0.0076824962688776255,False,0.0014582005485695882,False,0.0037162136676699153,False,0.00044091073047753987,False
2022-08-19,-0.01690617075232459,0.24905609165810721,-0.007792207792207906,0.21837065428311125,2022-08-19 10:30:00,2022-08-19 15:00:00,0.01690617075232459,0.0,0.007792207792207906,0.0,0.0076824962688776255,True,0.0014548750080542428,False,0.0037162136676699153,True,0.00044091073047753987,False
2022-08-22,0.004397537379067673,0.061843920769952904,0.0,0.0,2022-08-22 10:30:00,2022-08-22 15:00:00,0.0,0.00027196095325396753,-0.0,0.0,0.007735492746094447,False,0.0014548750080542428,False,0.0042968312618967,False,0.00044091073047753987,False
2022-08-23,0.004385964912280826,0.06368088005524034,0.0008756567425569628,0.025642154932491223,2022-08-23 10:30:00,2022-08-23 15:00:00,0.0,0.000279302105505448,0.0,2.245372586032622e-05,0.007735492746094447,False,0.0014501564092282496,False,0.0042968312618967,False,0.00044091073047753987,False
2022-08-24,-0.01748251748251728,0.29201427349635506,-0.007194244604316502,0.1898676586893725,2022-08-24 10:30:00,2022-08-24 15:00:00,0.01748251748251728,0.0,0.007194244604316502,0.0,0.007735492746094447,True,0.0014501564092282496,False,0.0042968312618967,True,0.00044091073047753987,False
2022-08-25,-0.011775362318840688,0.15560025001539868,0.010185185185185075,0.28353947963132076,2022-08-25 10:30:00,2022-08-25 15:00:00,0.011775362318840688,0.0,0.0,0.0028879021073560133,0.007735492746094447,True,0.0014501564092282496,False,0.004424006229129335,False,0.00044091073047753987,True
2022-08-26,0.0045787545787545625,0.0797577525500245,-0.0036832412523020164,0.13299308509189173,2022-08-26 10:30:00,2022-08-26 15:00:00,0.0,0.00036519117467959805,0.0036832412523020164,0.0,0.007735492746094447,False,0.0014501564092282496,False,0.004424006229129335,False,0.00044091073047753987,False
2022-08-29,0.01216089803554743,0.16249477297227233,0.0018399264029438367,0.06242269242706297,2022-08-29 10:30:00,2022-08-29 15:00:00,0.0,0.0019760823654252323,0.0,0.00011485315993939545,0.0076824962688776255,False,0.0014501564092282496,True,0.0042968312618967,False,0.00044091073047753987,False
2022-08-30,0.0009191176470586537,0.013001302297345353,0.0,0.0,2022-08-30 10:30:00,2022-08-30 15:00:00,0.0,1.194972637623433e-05,-0.0,0.0,0.0076824962688776255,False,0.0014501564092282496,False,0.0042968312618967,False,0.00044091073047753987,False
2022-08-31,-0.0092592592592593,0.11073660945547234,-0.005617977528089901,0.1491563591755272,2022-08-31 10:30:00,2022-08-31 15:00:00,0.0092592592592593,0.0,0.005617977528089901,0.0,0.007499553916612195,True,0.0014501564092282496,False,0.0042968312618967,True,0.00044091073047753987,False
2022-09-01,0.0046992481203007586,0.08818746001199754,-0.0037523452157598447,0.0994668789965769,2022-09-01 10:30:00,2022-09-01 15:00:00,0.0,0.00041441475569547776,0.0037523452157598447,0.0,0.007499553916612195,False,0.0014501564092282496,False,0.0042968312618967,False,0.00044091073047753987,False
2022-09-02,0.0037664783427495685,0.04882394036761159,0.0028195488721802775,0.1033207054050392,2022-09-02 10:30:00,2022-09-02 15:00:00,0.0,0.00018389431400230545,0.0,0.00029131777839764894,0.007499553916612195,False,0.0014501564092282496,False,0.0042968312618967,False,0.000429378596100029,False
2022-09-05,-0.0028169014084505895,0.04099718437276979,0.002846299810246533,0.08115152126400982,2022-09-05 10:30:00,2022-09-05 15:00:00,0.0028169014084505895,0.0,0.0,0.00023098155957496864,0.007499553916612195,False,0.0014501564092282496,False,0.0042968312618967,False,0.000429378596100029,False
2022-09-06,-0.000945179584121103,0.01879717772602625,0.005644402634054524,0.23119399210903815,2022-09-06 10:30:00,2022-09-06 15:00:00,0.000945179584121103,0.0,0.0,0.0013049519780378358,0.007499553916612195,False,0.0014501564092282496,False,0.0042968312618967,False,0.00040185421436664227,True
2022-09-07,0.026315789473684292,0.4062450761620971,0.0009225092250921829,0.027007457646644497,2022-09-07 10:30:00,2022-09-07 15:00:00,0.0,0.010690659899002588,0.0,2.4914628825315965e-05,0.007499553916612195,False,0.0014501564092282496,True,0.0038826349801959203,False,0.000429378596100029,False
2022-09-08,-0.002767527675276882,0.04608929193577794,-0.00278293135436003,0.10321985492900844,2022-09-08 10:30:00,2022-09-08 15:00:00,0.002767527675276882,0.0,0.00278293135436003,0.0,0.007499553916612195,False,0.0014548750080542428,False,0.0037005172431664735,False,0.000429378596100029,False
2022-09-09,-0.01207056638811499,0.18600823710829373,0.005639097744360999,0.1875981952221506,2022-09-09 10:30:00,2022-09-09 15:00:00,0.01207056638811499,0.0,0.0,0.0010578845595234237,0.0073904190333297926,True,0.0014548750080542428,False,0.0037005172431664735,False,0.00040185421436664227,True
2022-09-13,-0.0037488284910965897,0.05710135324668218,0.0,0.0,2022-09-13 10:30:00,2022-09-13 15:00:00,0.0037488284910965897,0.0,-0.0,0.0,0.007499553916612195,False,0.0014501564092282496,False,0.0035686479123693826,False,0.000429378596100029,False
2022-09-14,0.003809523809523707,0.06076568940475184,0.002835538752362865,0.12023120447160766,2022-09-14 10:30:00,2022-09-14 15:00:00,0.0,0.0002314883405895246,0.0,0.0003409202395225069,0.007499553916612195,False,0.0014501564092282496,False,0.0035686479123693826,False,0.000429378596100029,False
2022-09-15,-0.021636876763875712,0.32952131358832143,0.0058651026392961825,0.13699862714209732,2022-09-15 10:30:00,2022-09-15 15:00:00,0.021636876763875712,0.0,0.0,0.0008035110096310686,0.007499553916612195,True,0.000981806330448312,False,0.0035686479123693826,False,0.000429378596100029,True
2022-09-16,0.0165530671859786,0.2228533187957262,-0.010628019323671412,0.24332020435179907,2022-09-16 10:30:00,2022-09-16 15:00:00,0.0,0.003688905958643963,0.010628019323671412,0.0,0.0076824962688776255,False,0.000981806330448312,True,0.003528115178600605,True,0.00044091073047753987,False
2022-09-19,-0.017509727626459193,0.2234271291151743,0.008000000000000007,0.26748357739028444,2022-09-19 10:30:00,2022-09-19 15:00:00,0.017509727626459193,0.0,0.0,0.0021398686191222774,0.0076824962688776255,True,0.0014501564092282496,False,0.0035686479123693826,False,0.00044091073047753987,True
2022-09-20,0.016865079365079305,0.2345872133933869,0.0019762845849802257,0.0666270254973512,2022-09-20 10:30:00,2022-09-20 15:00:00,0.0,0.003956331971912265,0.0,0.00013167396343349963,0.0076824962688776255,False,0.0014501564092282496,True,0.0035686479123693826,False,0.0004920717113540907,False
2022-09-21,-0.003968253968253954,0.04868968793284066,-0.003984063745019917,0.12489817167946952,2022-09-21 10:30:00,2022-09-21 15:00:00,0.003968253968253954,0.0,0.003984063745019917,0.0,0.007499553916612195,False,0.0014548750080542428,False,0.003528115178600605,True,0.0004920717113540907,False
2022-09-22,0.009045226130653283,0.12437251079685327,0.006006006006005871,0.2151353130925624,2022-09-22 10:30:00,2022-09-22 15:00:00,0.0,0.0011249774845946549,0.0,0.0012921039825378833,0.007499553916612195,False,0.0014548750080542428,False,0.0035686479123693826,False,0.0004920717113540907,True
2022-09-23,-0.012935323383084452,0.1823706900171291,-0.0020161290322581182,0.06673583835119697,2022-09-23 10:30:00,2022-09-23 15:00:00,0.012935323383084452,0.0,0.0020161290322581182,0.0,0.007499553916612195,True,0.0014548750080542428,False,0.003528115178600605,False,0.0005701068764309417,False
2022-09-26,0.01831129196337722,0.2592840643155636,-0.004024144869215318,0.11075364935666415,2022-09-26 10:30:00,2022-09-26 15:00:00,0.0,0.004747826203133362,0.004024144869215318,0.0,0.007705906752761199,False,0.0014501564092282496,True,0.003528115178600605,True,0.0005701068764309417,False
2022-09-27,0.002014098690835908,0.025070610628632237,0.007021063189568633,0.18955203199085804,2022-09-27 10:30:00,2022-09-27 15:00:00,0.0,5.0494684045584995e-05,0.0,0.0013308567943189492,0.007499553916612195,False,0.0014548750080542428,False,0.0035686479123693826,False,0.0005701068764309417,True
2022-09-28,-0.008000000000000007,0.11728387708581126,-0.006066734074823055,0.19967535454493002,2022-09-28 10:30:00,2022-09-28 15:00:00,0.008000000000000007,0.0,0.006066734074823055,0.0,0.007499553916612195,True,0.0014548750080542428,False,0.0035686479123693826,True,0.0006289475477114813,False
2022-09-29,0.0030364372469635637,0.042380147435748375,0.0010121457489877805,0.028557284764812726,2022-09-29 10:30:00,2022-09-29 15:00:00,0.0,0.00012868465820571373,0.0,2.890413437733871e-05,0.007499553916612195,False,0.0014548750080542428,False,0.0037005172431664735,False,0.0006289475477114813,False
2022-09-30,-0.009109311740890691,0.13767679685923617,-0.008205128205128198,0.2842160627269418,2022-09-30 10:30:00,2022-09-30 15:00:00,0.009109311740890691,0.0,0.008205128205128198,0.0,0.0073904190333297926,True,0.0014548750080542428,False,0.0035686479123693826,True,0.0006289475477114813,False
2022-10-10,-0.03209109730848858,0.3073503775302248,-0.008592910848549962,0.23372982526985558,2022-10-10 10:30:00,2022-10-10 15:00:00,0.03209109730848858,0.0,0.008592910848549962,0.0,0.0073904190333297926,True,0.0014548750080542428,False,0.0035686479123693826,True,0.0006289475477114813,False
2022-10-11,-0.006493506493506551,0.08807606343997647,-0.005417118093174467,0.26227160573020525,2022-10-11 10:30:00,2022-10-11 15:00:00,0.006493506493506551,0.0,0.005417118093174467,0.0,0.0073904190333297926,False,0.0014548750080542428,False,0.0037005172431664735,True,0.0006289475477114813,False
2022-10-12,-0.009793253536452662,0.10224965239572281,0.02253218884120156,0.34755324819452915,2022-10-12 10:30:00,2022-10-12 15:00:00,0.009793253536452662,0.0,0.0,0.007831135420692126,0.00714835776014866,True,0.0014548750080542428,False,0.0038102748480748627,False,0.0005114050087821034,True
