mechanism_id,trade_date,opening_return,opening_efficiency,late_return,late_efficiency,opening_signal_time,late_signal_time,OPENING_SELLOFF_REVERSAL_score,OPENING_BREAKOUT_CONTINUATION_score,LATE_SELLOFF_REVERSAL_score,LATE_BREAKOUT_CONTINUATION_score,score,threshold,signal_time,planned_entry,planned_exit,OPENING_SELLOFF_REVERSAL_threshold,OPENING_SELLOFF_REVERSAL_raw_event,OPENING_BREAKOUT_CONTINUATION_threshold,OPENING_BREAKOUT_CONTINUATION_raw_event,LATE_SELLOFF_REVERSAL_threshold,LATE_SELLOFF_REVERSAL_raw_event
OPENING_SELLOFF_REVERSAL,2021-08-31,-0.014666666666666717,0.22243917007224495,0.002722940776038074,0.1332816007045988,2021-08-31 10:30:00,2021-08-31 15:00:00,0.014666666666666717,0.0,0.0,0.000362917905254177,0.014666666666666717,0.004254205848510051,2021-08-31 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-09-02,-0.008885850991114275,0.14862265394056973,0.004187020237264472,0.21461125897018773,2021-09-02 10:30:00,2021-09-02 15:00:00,0.008885850991114275,0.0,0.0,0.0008985816844529824,0.008885850991114275,0.004254205848510051,2021-09-02 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-09-08,-0.012898845892736044,0.25874487560675585,-0.001378359751895264,0.06662528978416604,2021-09-08 10:30:00,2021-09-08 15:00:00,0.012898845892736044,0.0,0.001378359751895264,0.0,0.012898845892736044,0.004254205848510051,2021-09-08 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-09-13,-0.015017064846416406,0.20931418920382558,-0.0007032348804499877,0.018848381811218503,2021-09-13 10:30:00,2021-09-13 15:00:00,0.015017064846416406,0.0,0.0007032348804499877,0.0,0.015017064846416406,0.004980597372345297,2021-09-13 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-09-15,-0.0076655052264809065,0.11249011230927661,-0.0014074595355383357,0.049952462864691065,2021-09-15 10:30:00,2021-09-15 15:00:00,0.0076655052264809065,0.0,0.0014074595355383357,0.0,0.0076655052264809065,0.005171830004339406,2021-09-15 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-09-17,-0.013669064748201398,0.2905596244484122,0.00071787508973431,0.03449718580638189,2021-09-17 10:30:00,2021-09-17 15:00:00,0.013669064748201398,0.0,0.0,2.4764670356337567e-05,0.013669064748201398,0.005328841408454771,2021-09-17 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-09-28,-0.005669737774627981,0.07797062638425664,-0.004297994269340966,0.23004399130339123,2021-09-28 10:30:00,2021-09-28 15:00:00,0.005669737774627981,0.0,0.004297994269340966,0.0,0.005669737774627981,0.00550750112414658,2021-09-28 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-10-08,-0.006364922206506307,0.1231712722319171,0.0007122507122507837,0.03221281121976599,2021-10-08 10:30:00,2021-10-08 15:00:00,0.006364922206506307,0.0,0.0,2.2943597734878365e-05,0.006364922206506307,0.005585547092130494,2021-10-08 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-10-18,-0.012160228898426273,0.18538076760670757,0.0065312046444123695,0.19237553285510706,2021-10-18 10:30:00,2021-10-18 15:00:00,0.012160228898426273,0.0,0.0,0.0012564439736545796,0.012160228898426273,0.005585547092130494,2021-10-18 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-10-27,-0.009922041105598911,0.24002718391052846,0.00071787508973431,0.028591306616500507,2021-10-27 10:30:00,2021-10-27 15:00:00,0.009922041105598911,0.0,0.0,2.0524986802941473e-05,0.009922041105598911,0.005665389132140292,2021-10-27 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-11-03,-0.01308539944903575,0.22726727675865582,0.006320224719101208,0.23207296228035865,2021-11-03 10:30:00,2021-11-03 15:00:00,0.01308539944903575,0.0,0.0,0.0014667532728393651,0.01308539944903575,0.005665389132140292,2021-11-03 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-11-10,-0.006868131868131844,0.1385003723039364,0.004137931034482678,0.14314052114685566,2021-11-10 10:30:00,2021-11-10 15:00:00,0.006868131868131844,0.0,0.0,0.0005923056047455981,0.006868131868131844,0.005585547092130494,2021-11-10 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-11-18,-0.008843537414965907,0.2116812099524283,-0.003410641200545683,0.1349406753365729,2021-11-18 10:30:00,2021-11-18 15:00:00,0.008843537414965907,0.0,0.003410641200545683,0.0,0.008843537414965907,0.005585547092130494,2021-11-18 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-12-02,-0.010709504685408322,0.2409916306532174,-0.0040760869565217295,0.15743148997573653,2021-12-02 10:30:00,2021-12-02 15:00:00,0.010709504685408322,0.0,0.0040760869565217295,0.0,0.010709504685408322,0.005665389132140292,2021-12-02 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-12-06,-0.015519568151147078,0.28809033906500076,-0.00550584996558845,0.20982686616792948,2021-12-06 10:30:00,2021-12-06 15:00:00,0.015519568151147078,0.0,0.00550584996558845,0.0,0.015519568151147078,0.00581480333097098,2021-12-06 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-12-13,-0.006064690026954089,0.18295308298267374,-0.004026845637583931,0.14242780820705755,2021-12-13 10:30:00,2021-12-13 15:00:00,0.006064690026954089,0.0,0.004026845637583931,0.0,0.006064690026954089,0.00581480333097098,2021-12-13 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-12-17,-0.0143442622950819,0.3944137997087641,0.001389854065323215,0.043446032867161685,2021-12-17 10:30:00,2021-12-17 15:00:00,0.0143442622950819,0.0,0.0,6.038364540259068e-05,0.0143442622950819,0.005768475837709508,2021-12-17 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2021-12-24,-0.01272084805653706,0.3194998274470782,0.004304160688665792,0.18776023650885482,2021-12-24 10:30:00,2021-12-24 15:00:00,0.01272084805653706,0.0,0.0,0.0008081502288760046,0.01272084805653706,0.00627873055162656,2021-12-24 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
