dt,symbol,open,high,low,close,vol,amount
2019-10-08,510500.SH,1.4973625999999998,1.5130594,1.4951202,1.4959611,591765205.1373528,889927802.0
2019-10-09,510500.SH,1.4931581,1.5110973,1.48559,1.5091352,643004884.0528005,963839709.0
2019-10-10,510500.SH,1.5082943,1.5290365,1.505211,1.5256728999999998,683439461.2914734,1036889861.0
2019-10-11,510500.SH,1.5281956,1.5377257999999998,1.5155821,1.5335213,817491009.6325365,1246829687.0
2019-10-14,510500.SH,1.5405288,1.5609906999999998,1.5402485,1.5508999,762037128.0770602,1181865948.0
2019-10-15,510500.SH,1.5458545,1.5464151000000002,1.5298774,1.5321198,446422700.6778452,685564021.0
2019-10-16,510500.SH,1.5346425,1.54165,1.5225896,1.5231502,471370374.59864426,722122401.0
2019-10-17,510500.SH,1.5225896,1.5298774,1.5197866,1.5234305,391403096.6821262,596888896.0
2019-10-18,510500.SH,1.5237108,1.5318395,1.4987641,1.502408,601119561.1844453,911632389.0
2019-10-21,510500.SH,1.5012868,1.5012868,1.48559,1.499605,565250342.4901891,844145271.0
2019-10-22,510500.SH,1.5012868,1.5186654,1.4993247,1.51362,629452226.1862291,947909682.0
2019-10-23,510500.SH,1.5153017999999998,1.5167033,1.4987641,1.5046504,424905740.2782733,640605599.0
2019-10-24,510500.SH,1.5038095,1.5060519,1.4917566,1.5018474,636026136.2825544,953977625.0
2019-10-25,510500.SH,1.5021277,1.5161426999999998,1.4881127,1.5144608999999998,754095722.4402426,1133281870.0
2019-10-28,510500.SH,1.5281956,1.5357637,1.5206275,1.5352031000000002,1127946439.529076,1725801647.0
2019-10-29,510500.SH,1.5354834,1.5354834,1.5153017999999998,1.516423,601073093.1145202,915676260.0
2019-10-30,510500.SH,1.5113776,1.5119382,1.4959611,1.4976429,673534548.6978238,1010958138.0
2019-10-31,510500.SH,1.4987641,1.5035292,1.4875521,1.4897945,499714834.10631466,747889564.0
2019-11-01,510500.SH,1.4878323999999998,1.5057716,1.482787,1.5040897999999998,717517763.1109526,1074554482.0
2019-11-04,510500.SH,1.5032489,1.5175442,1.5029686,1.5082943,728497288.6193365,1100799812.0
2019-11-05,510500.SH,1.5088549,1.5287562,1.5040897999999998,1.5195063,835717631.1095256,1267801939.0
2019-11-06,510500.SH,1.5178245,1.5217487,1.4984838,1.5063322,744890160.5422761,1124883562.0
2019-11-07,510500.SH,1.5038095,1.522029,1.502408,1.5161426999999998,648220909.7395648,981280261.0
2019-11-08,510500.SH,1.5262335,1.5315592,1.5094154999999998,1.5105367,792963439.1723154,1207253780.0
2019-11-11,510500.SH,1.502408,1.5026883,1.474378,1.4757794999999998,878351780.2354621,1307602209.0
2019-11-12,510500.SH,1.4766203999999998,1.4808249,1.460363,1.4766203999999998,738579479.1295041,1086820856.0
2019-11-13,510500.SH,1.4763401,1.4783022,1.4679311,1.4766203999999998,497588127.0067785,733008256.0
2019-11-14,510500.SH,1.4740977,1.4892339,1.4738174,1.4853097000000002,572538737.0674278,848681144.0
2019-11-15,510500.SH,1.4853097000000002,1.4954005,1.4749385999999998,1.4763401,508006589.3685337,753253686.0
2019-11-18,510500.SH,1.474378,1.4864309,1.4710144,1.4816657999999998,481140535.14092046,711802944.0
2019-11-19,510500.SH,1.4816657999999998,1.5068928,1.479984,1.5054913,753204562.9682484,1127611157.0
2019-11-20,510500.SH,1.5060519,1.5102563999999998,1.4951202,1.4959611,838778690.688548,1261321822.0
2019-11-21,510500.SH,1.4925975,1.5046504,1.488393,1.4982034999999998,443369172.3153764,663265604.0
2019-11-22,510500.SH,1.4982034999999998,1.5211880999999998,1.4763401,1.482787,937283474.8483768,1405360165.0
2019-11-25,510500.SH,1.4819461,1.488393,1.4701735,1.4839082,632584766.3217981,935840178.0
2019-11-26,510500.SH,1.48559,1.4909157,1.4760598,1.4788628,661197863.0039244,979829869.0
2019-11-27,510500.SH,1.4749385999999998,1.4962414,1.474378,1.48559,640413064.5736711,951970321.0
2019-11-28,510500.SH,1.4839082,1.4903551,1.4780219,1.482787,514229133.0717089,762966163.0
2019-11-29,510500.SH,1.4822264,1.4886733,1.4682114000000002,1.482787,908308704.9589725,1344784027.0
2019-12-02,510500.SH,1.4858703,1.4951202,1.479984,1.4875521,616133977.880842,916465312.0
2019-12-03,510500.SH,1.479984,1.4942793,1.4749385999999998,1.493999,688792129.8608633,1021347831.0
2019-12-04,510500.SH,1.4864309,1.4948399,1.4841885,1.4909157,523634727.0781306,779764104.0
2019-12-05,510500.SH,1.4942793,1.5096958,1.4920369,1.5049306999999998,781276464.5023191,1173089812.0
2019-12-06,510500.SH,1.505211,1.5200669,1.5010065,1.5195063,673500321.0845523,1016823710.0
2019-12-09,510500.SH,1.5203472,1.5273546999999998,1.5161426999999998,1.5228699,703334616.4823403,1069795871.0
2019-12-10,510500.SH,1.5197866,1.5329607,1.5150215,1.5298774,616243292.9004638,938605775.0
2019-12-11,510500.SH,1.5287562,1.5301577,1.5169836,1.5239911,466438458.7941492,710505570.0
2019-12-12,510500.SH,1.5237108,1.5307183,1.5189457,1.5209078,592777830.8954692,903532223.0
2019-12-13,510500.SH,1.533241,1.5455742,1.5265137999999998,1.54165,1046560267.5704602,1605467900.0
2019-12-16,510500.SH,1.5419303,1.5688391000000002,1.5408091,1.5660360999999998,973275793.7923652,1511391532.0
2019-12-17,510500.SH,1.5660360999999998,1.5979902999999998,1.564074,1.5907025,998433392.7934356,1581801149.0
2019-12-18,510500.SH,1.5876191999999998,1.600513,1.5850965,1.589301,736867017.4812701,1174343405.0
2019-12-19,510500.SH,1.589301,1.5971494000000002,1.5842556,1.5932252,581417160.1855155,924094372.0
2019-12-20,510500.SH,1.5932252,1.5979902999999998,1.5747254000000002,1.5775284,889275540.4923297,1409859959.0
2019-12-23,510500.SH,1.5716421,1.5755663000000002,1.5399682,1.5413697,1000039957.1887264,1559217817.0
2019-12-24,510500.SH,1.5441727,1.5665967,1.5433318,1.5646346,716030981.0916874,1113431545.0
2019-12-25,510500.SH,1.5623922,1.5744451,1.561271,1.5716421,770740420.977524,1208524029.0
2019-12-26,510500.SH,1.56968,1.5842556,1.5663164,1.5834147,663851633.9636104,1044979734.0
2019-12-27,510500.SH,1.5850965,1.5946267,1.5702406,1.5708012,614880039.2436675,974018649.0
2019-12-30,510500.SH,1.5677179,1.5940661,1.5559453,1.5926646,755481594.7199429,1194030580.0
2019-12-31,510500.SH,1.5895813,1.6010736,1.5853768,1.5991115,612491516.232608,976168589.0
2020-01-02,510500.SH,1.6139674,1.6338686999999998,1.6041569,1.6293839,840460028.5408491,1364273246.0
2020-01-03,510500.SH,1.6293839,1.6386338,1.62574,1.6324672,551174081.3414199,899177189.0
2020-01-06,510500.SH,1.6279823999999998,1.6672244,1.6243385,1.650967,792898972.5294327,1307521802.0
2020-01-07,510500.SH,1.6504063999999998,1.6728304,1.6504063999999998,1.6722698,758674034.96254,1260248672.0
2020-01-08,510500.SH,1.6616184,1.6711486,1.6439595,1.6490049,900869311.452016,1493383829.0
2020-01-09,510500.SH,1.6616184,1.6700274,1.6557321,1.6697471,836652272.5651088,1392247755.0
2020-01-10,510500.SH,1.673391,1.6761940000000002,1.6540503,1.6627396,725737417.0531573,1206982366.0
2020-01-13,510500.SH,1.6635805,1.6916105,1.6515276,1.6904893,726165387.0852658,1214042241.0
2020-01-14,510500.SH,1.6918908,1.6972165,1.6815197,1.6832015,670912668.5693899,1133293950.0
2020-01-15,510500.SH,1.6809591,1.6840424,1.6666637999999998,1.6781561,627061755.2622191,1051323131.0
2020-01-16,510500.SH,1.678997,1.6860045,1.6736713,1.6803985,694583492.6864074,1166818467.0
2020-01-17,510500.SH,1.6823606,1.6871257,1.6663835,1.6708683,926992604.3524796,1555189615.0
2020-01-20,510500.SH,1.673391,1.6994589,1.6680653,1.6988983,604899650.3745986,1019522729.0
2020-01-21,510500.SH,1.693012,1.6941331999999998,1.6717092,1.678997,1052103057.4384588,1769694739.0
2020-01-22,510500.SH,1.670588,1.7025422,1.6495654999999998,1.6918908,974653774.5272924,1629372732.0
2020-01-23,510500.SH,1.6753531000000002,1.6854439,1.6156492,1.6288233,1473489475.561898,2437769704.0
2020-02-03,510500.SH,1.4982034999999998,1.5088549,1.48559,1.4965217000000002,2349553606.849804,3514496248.0
2020-02-04,510500.SH,1.4965217000000002,1.5270744,1.4811052,1.5217487,1922167345.7010343,2888335988.0
2020-02-05,510500.SH,1.5225896,1.56968,1.519226,1.5545438,1125055950.7670352,1740890473.0
2020-02-06,510500.SH,1.558468,1.6083614000000002,1.5436120999999998,1.6007933,1049846582.2333214,1663316614.0
2020-02-07,510500.SH,1.5991115,1.6170507,1.5876191999999998,1.6162098,805346778.451659,1290381152.0
2020-02-10,510500.SH,1.6106038,1.6324672,1.6035963,1.6319066,996892311.8087764,1613834079.0
2020-02-11,510500.SH,1.631346,1.6361111,1.6148083,1.6246188,740905140.9204423,1203818558.0
2020-02-12,510500.SH,1.6218157999999998,1.6579745,1.6187325,1.6576942,686098665.7153051,1125374751.0
2020-02-13,510500.SH,1.6551715,1.6607775,1.6383534999999998,1.6428383,732733621.1202283,1207034639.0
2020-02-14,510500.SH,1.636952,1.6607775,1.6319066,1.6448004,757347445.5940064,1247143624.0
2020-02-17,510500.SH,1.6520882,1.701421,1.6520882,1.7005801,1401198908.3125224,2350608365.0
2020-02-18,510500.SH,1.701421,1.715436,1.6899286999999998,1.7143148,1450417827.327863,2472829238.0
2020-02-19,510500.SH,1.7137542,1.7196405,1.6974968,1.7005801,972500206.921156,1661627541.0
2020-02-20,510500.SH,1.7011406999999998,1.7364585,1.6932923,1.7325343,962189115.2336782,1650190834.0
2020-02-21,510500.SH,1.7280495,1.7692536,1.7272086,1.7600037,1071211202.283268,1873835181.0
2020-02-24,510500.SH,1.7535568,1.7843897999999998,1.7429054,1.7762611,1092228704.9589725,1929619663.0
2020-02-25,510500.SH,1.7482311,1.7925185,1.7137542,1.7880336999999995,1105389457.7238674,1942785465.0
2020-02-26,510500.SH,1.7653294,1.7815868,1.7381402999999995,1.7426251,1016920203.3535498,1794776126.0
2020-02-27,510500.SH,1.7448674999999998,1.7650491,1.7283298,1.7420645,911419179.4505888,1592163916.0
2020-02-28,510500.SH,1.6988983,1.7106709,1.6532094,1.6554517999999998,1946120328.2197645,3263750655.0
2020-03-02,510500.SH,1.6691865,1.7246859,1.6691865,1.7159966,1362315330.0035677,2318785971.0
2020-03-03,510500.SH,1.743466,1.7661703,1.712633,1.7277691999999998,1372890424.5451305,2394565855.0
2020-03-04,510500.SH,1.7159966,1.735057,1.6988983,1.7333752,661445900.8205494,1135715329.0
