candidate_id,entry_signal_date,entry_date,exit_signal_date,exit_date,size,entry_price,exit_price,entry_fees,exit_fees,net_return,entry_regime,exit_regime,regime_path,holding_sessions,fees,short_loss
124,2022-02-23,2022-02-24,2022-03-03,2022-03-04,740408.7608646832,1.259,1.239,466.0873149642721,458.6832273556713,-0.016869246075929212,trend,trend,trend_to_trend,6,924.7705423199434,True
124,2022-03-21,2022-03-22,2022-03-24,2022-03-25,777970.7527254937,1.178,1.167,458.224773355294,453.9459342153256,-0.010328027836675746,trend,trend,trend_to_trend,3,912.1707075706197,True
124,2022-05-05,2022-05-06,2022-06-22,2022-06-23,949721.9165249167,0.955,1.095,453.4922151406063,519.9727492973918,0.14545083479202825,trend,range,trend_to_range,33,973.4649644379981,False
124,2022-06-23,2022-06-24,2022-07-11,2022-07-12,930086.0096768861,1.117,1.11,519.4530364044476,516.1977353706718,-0.0072600226296877235,range,range,range_to_range,12,1035.6507717751194,False
124,2022-07-21,2022-07-22,2022-08-19,2022-08-22,910294.431783202,1.133,1.137,515.6817956051091,517.5023844687504,0.002527421196727442,trend,trend,trend_to_trend,21,1033.1841800738594,False
124,2022-10-17,2022-10-18,2022-11-21,2022-11-22,1038122.7725023351,0.996,1.061,516.9851407060632,550.7241308124887,0.06419631549686988,trend,trend,trend_to_trend,25,1067.709271518552,False
124,2022-12-02,2022-12-05,2022-12-07,2022-12-08,1052963.9845093389,1.045,1.026,550.1736819059588,540.1705240532908,-0.019163145699876982,range,range,range_to_range,3,1090.3442059592496,True
124,2022-12-12,2022-12-13,2022-12-15,2022-12-16,1049865.026224756,1.028,1.01,539.6306234793738,530.1818382435017,-0.018491726899196093,range,range,range_to_range,3,1069.8124617228755,True
124,2022-12-27,2022-12-28,2023-01-13,2023-01-16,1076528.2954546711,0.984,0.999,529.6519213635474,537.7258835796083,0.014229165904852792,range,range,range_to_range,12,1067.3778049431558,False
124,2023-01-18,2023-01-19,2023-02-08,2023-02-09,1045113.6700867825,1.028,1.032,537.1884264245164,539.2786537647798,0.0028876612277519698,range,range,range_to_range,10,1076.4670801892962,False
124,2023-02-09,2023-02-10,2023-02-14,2023-02-15,1014575.6019125981,1.062,1.047,538.7396446154453,531.1303276012452,-0.015109676800017957,range,range,range_to_range,3,1069.8699722166905,True
124,2023-02-23,2023-02-24,2023-03-07,2023-03-08,1042435.0937251305,1.018,1.012,530.59946270613,527.4721574249161,-0.006887518912449653,range,range,range_to_range,8,1058.071620131046,True
124,2023-03-09,2023-03-10,2023-03-16,2023-03-17,1037293.2064404876,1.016,1.019,526.94494887162,528.5008886814284,0.001950304375371248,range,range,range_to_range,5,1055.4458375530485,False
124,2023-03-17,2023-03-20,2023-04-21,2023-04-24,1018269.3383049801,1.037,1.136,527.9726519109681,578.3769841572287,0.09437277503967412,range,trend,range_to_trend,24,1106.3496360681968,False
124,2023-04-28,2023-05-04,2023-05-08,2023-05-09,1046737.1308279737,1.104,1.082,577.7988962170202,566.2847877779338,-0.020907118904315958,range,range,range_to_range,3,1144.083683994954,True
124,2023-05-16,2023-05-17,2023-05-23,2023-05-24,1080647.155665806,1.047,1.038,565.7187859909609,560.8558737905533,-0.009586897095864466,range,range,range_to_range,5,1126.5746597815141,True
124,2023-05-25,2023-05-26,2023-06-06,2023-06-07,1072335.4989560877,1.045,1.052,560.2952982045244,564.0484724509022,0.005692369126441887,range,range,range_to_range,8,1124.3437706554266,False
124,2023-06-09,2023-06-12,2023-06-26,2023-06-27,1070246.3549130978,1.053,1.035,563.4847058616579,553.8524886675281,-0.018076431869535337,range,range,range_to_range,9,1117.337194529186,True
