hypothesis_id,terminal_equity,cagr,max_drawdown,calmar,static_terminal_equity,static_cagr,static_max_drawdown,static_calmar,full_buyhold_terminal_equity,full_buyhold_cagr,full_buyhold_max_drawdown,full_buyhold_calmar,incremental_terminal_return_vs_static
M01,0.7245058788857384,-0.05519923575715324,-0.4995816758179449,-0.11049091355638248,1.1596058978112689,0.026434177219925914,-0.21515895921604933,0.1228588264055616,1.3192117956225378,0.050022700401032516,-0.3947213062817094,0.1267291620820988,-0.37521369953944905
M02,1.47048211382379,0.07029966491816642,-0.1399175346108893,0.5024364180920555,1.1596058978112689,0.026434177219925914,-0.21515895921604933,0.1228588264055616,1.3192117956225378,0.050022700401032516,-0.3947213062817094,0.1267291620820988,0.2680878189730609
M03,1.028259475181292,0.0049221659382747696,-0.26609769876720646,0.018497589272956805,1.1596058978112689,0.026434177219925914,-0.21515895921604933,0.1228588264055616,1.3192117956225378,0.050022700401032516,-0.3947213062817094,0.1267291620820988,-0.11326815677454771
M04,0.7997355377638776,-0.03860968062200032,-0.4322424419153327,-0.08932413126974503,1.1596058978112689,0.026434177219925914,-0.21515895921604933,0.1228588264055616,1.3192117956225378,0.050022700401032516,-0.3947213062817094,0.1267291620820988,-0.310338504423476
M05,2.6019111637885226,0.18351020768098447,-0.10464564934261467,1.7536343730847674,1.1596058978112689,0.026434177219925914,-0.21515895921604933,0.1228588264055616,1.3192117956225378,0.050022700401032516,-0.3947213062817094,0.1267291620820988,1.2437891775986771
M06,0.7200482000815728,-0.0562260724782615,-0.5121350752207743,-0.10978758378153113,1.1596058978112689,0.026434177219925914,-0.21515895921604933,0.1228588264055616,1.3192117956225378,0.050022700401032516,-0.3947213062817094,0.1267291620820988,-0.3790578321129202
M07,0.7167410125816511,-0.05770882420455559,-0.5051873269061639,-0.11423252550291058,1.1596058978112689,0.026434177219925914,-0.21515895921604933,0.1228588264055616,1.3192117956225378,0.050022700401032516,-0.3947213062817094,0.1267291620820988,-0.38190982476504787
