factor,exact_match,closest_reference,max_abs_correlation
state__raw__30m__cxt_fx_power_V221107__di_1__v1::弱顶,False,raw__30m__cxt_bi_status_V230101,0.10317863039646502
state__raw__30m__cxt_fx_power_V221107__di_1__v1::强底,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.15920231062838094
state__raw__30m__cxt_fx_power_V221107__di_1__v1::强顶,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.22709793771525444
state__raw__30m__cxt_fx_power_V221107__di_1__v2::无中枢,False,raw__30m__cxt_third_buy_V230228__di_1,0.046519544385545744
state__raw__30m__cxt_fx_power_V221107__di_1__v2::有中枢,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.11820179606445538
state__raw__30m__cxt_fx_power_V221107__di_1__joint::中底|无中枢|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.04391909511961289
state__raw__30m__cxt_fx_power_V221107__di_1__joint::中底|有中枢|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.12407616294459892
state__raw__30m__cxt_fx_power_V221107__di_1__joint::中顶|无中枢|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.07405779205951146
state__raw__30m__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意,False,raw__30m__cxt_third_buy_V230228__di_1,0.07383256859230651
state__raw__30m__cxt_fx_power_V221107__di_1__joint::弱底|无中枢|任意,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.03806416841887463
state__raw__30m__cxt_fx_power_V221107__di_1__joint::弱底|有中枢|任意,False,raw__30m__cxt_third_buy_V230228__di_1,0.1636427696943494
state__raw__30m__cxt_fx_power_V221107__di_1__joint::弱顶|无中枢|任意,False,raw__30m__cxt_bi_status_V230101,0.078571725081583
state__raw__30m__cxt_fx_power_V221107__di_1__joint::弱顶|有中枢|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.08370148219709082
state__raw__30m__cxt_fx_power_V221107__di_1__joint::强底|无中枢|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.10238875063739449
state__raw__30m__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.1190062003697223
state__raw__30m__cxt_fx_power_V221107__di_1__joint::强顶|无中枢|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.1003482079103433
state__raw__30m__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.2001718172688958
state__raw__30m__cxt_overlap_V240526__di_1__v1::顶重合0次,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.4102338962130145
state__raw__30m__cxt_overlap_V240526__di_1__v1::顶重合1次,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.28362934483673896
state__raw__30m__cxt_overlap_V240526__di_1__v1::顶重合2次,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.22034667870354321
state__raw__30m__cxt_overlap_V240526__di_1__v1::顶重合3次,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.12292587775966882
state__raw__30m__cxt_overlap_V240526__di_1__v1::顶重合5次,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.03134659136445517
state__raw__30m__cxt_overlap_V240526__di_1__v2::底重合0次,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.29781871513692254
state__raw__30m__cxt_overlap_V240526__di_1__v2::底重合1次,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.2386164879548109
state__raw__30m__cxt_overlap_V240526__di_1__v2::底重合2次,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.20086894685879747
state__raw__30m__cxt_overlap_V240526__di_1__v2::底重合3次,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.08093010463197785
state__raw__30m__cxt_overlap_V240526__di_1__v2::底重合4次,False,raw__weekly__cxt_bi_status_V230101,0.05140232816374426
state__raw__30m__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.17197840109145754
state__raw__30m__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合1次|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.2745836225667306
state__raw__30m__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合2次|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.20785404538646532
state__raw__30m__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合0次|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.33075288186193363
state__raw__30m__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合1次|任意,False,raw__daily__cxt_bi_status_V230101,0.04841047821281661
state__raw__30m__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合2次|任意,False,raw__daily__cxt_five_bi_V230619__di_1,0.0643634595230499
state__raw__30m__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合0次|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.20723263476015608
state__raw__30m__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合1次|任意,False,raw__daily__cxt_bi_status_V230101,0.07837848105572437
state__raw__30m__cxt_overlap_V240526__di_1__joint::顶重合3次|底重合0次|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.11897411570958899
state__raw__30m__cxt_overlap_V240526__di_1__joint::顶重合3次|底重合1次|任意,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.04285632052859818
state__raw__30m__cxt_overlap_V240612__di_1__v1::压力,False,raw__30m__cxt_bi_status_V230101,0.24898543177031626
state__raw__30m__cxt_overlap_V240612__di_1__v1::支撑,False,raw__30m__cxt_bi_status_V230101,0.15382298343223408
state__raw__30m__cxt_overlap_V240612__di_1__v2::顺畅笔底分型,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.10766673067350734
state__raw__30m__cxt_overlap_V240612__di_1__v2::顺畅笔顶分型,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.10129832752827717
state__raw__30m__cxt_overlap_V240612__di_1__joint::压力|顺畅笔底分型|任意,False,raw__30m__cxt_bi_status_V230101,0.1758070365516295
state__raw__30m__cxt_overlap_V240612__di_1__joint::压力|顺畅笔顶分型|任意,False,raw__30m__cxt_bi_status_V230101,0.17244991426542167
state__raw__30m__cxt_overlap_V240612__di_1__joint::支撑|顺畅笔底分型|任意,False,raw__30m__cxt_bi_status_V230101,0.12497774462154626
state__raw__30m__cxt_overlap_V240612__di_1__joint::支撑|顺畅笔顶分型|任意,False,raw__30m__cxt_third_buy_V230228__di_1,0.09185665282020836
state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::10笔震荡,False,raw__daily__cxt_seven_bi_V230620__di_1,0.04215232247718212
state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::11笔震荡,False,raw__daily__cxt_five_bi_V230619__di_1,0.15438770938575505
state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::12笔震荡,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.0695269830566575
state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::2笔震荡,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.10346846482762477
state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::3笔震荡,False,raw__weekly__cxt_bi_status_V230101,0.10786593506638231
state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::4笔震荡,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.04830027264647445
state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::5笔震荡,False,raw__daily__pressure_support_V240406__di_1__w_20,0.06372014045374506
state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::6笔震荡,False,raw__daily__cxt_bi_status_V230101,0.08447661429417189
state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::7笔震荡,False,raw__daily__cxt_seven_bi_V230620__di_1,0.11723918123564714
state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::8笔震荡,False,raw__weekly__cxt_bi_status_V230101,0.09594183502140828
state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::9笔震荡,False,raw__weekly__cxt_bi_status_V230101,0.08749243512066619
state__raw__30m__cxt_range_oscillation_V230620__di_1__v2::向上,False,raw__30m__cxt_bi_status_V230101,0.2481185415488407
state__raw__30m__cxt_range_oscillation_V230620__di_1__v2::向下,False,raw__30m__cxt_third_buy_V230228__di_1,0.3361208602811295
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::10笔震荡|向上|任意,False,raw__daily__cxt_five_bi_V230619__di_1,0.06639970713223863
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::10笔震荡|向下|任意,False,raw__daily__cxt_seven_bi_V230620__di_1,0.05111065616950426
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::12笔震荡|向上|任意,False,raw__30m__cxt_bi_status_V230101,0.04736538064478164
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::12笔震荡|向下|任意,False,raw__daily__pressure_support_V240406__di_1__w_20,0.08099245507300512
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::2笔震荡|向上|任意,False,raw__30m__cxt_bi_status_V230101,0.15640637847683989
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::2笔震荡|向下|任意,False,raw__30m__cxt_third_buy_V230228__di_1,0.1349191449010382
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::3笔震荡|向上|任意,False,raw__30m__cxt_third_buy_V230228__di_1,0.0910014763087024
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::3笔震荡|向下|任意,False,raw__30m__cxt_third_buy_V230228__di_1,0.16120385800974565
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::4笔震荡|向上|任意,False,raw__weekly__cxt_bi_status_V230101,0.08197446368208461
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::4笔震荡|向下|任意,False,raw__30m__cxt_third_buy_V230228__di_1,0.12143978424669102
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向上|任意,False,raw__30m__cxt_bi_status_V230101,0.08909754198950874
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向下|任意,False,raw__30m__cxt_third_buy_V230228__di_1,0.13325864059608655
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::6笔震荡|向上|任意,False,target_position,0.09585760239372902
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::6笔震荡|向下|任意,False,raw__daily__cxt_seven_bi_V230620__di_1,0.11901207418772473
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::7笔震荡|向上|任意,False,raw__weekly__cxt_bi_status_V230101,0.11652087707054765
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::7笔震荡|向下|任意,False,raw__daily__cxt_bi_status_V230101,0.11682666649205008
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::8笔震荡|向上|任意,False,raw__daily__cxt_five_bi_V230619__di_1,0.09546791305730067
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::8笔震荡|向下|任意,False,raw__30m__cxt_bi_status_V230101,0.09844173699414034
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::9笔震荡|向上|任意,False,raw__daily__cxt_seven_bi_V230620__di_1,0.03965052209109378
state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::9笔震荡|向下|任意,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.11366137984580782
state__raw__30m__cxt_seven_bi_V230620__di_1__v1::向上中枢完成,False,raw__30m__cxt_third_buy_V230228__di_1,0.20307960569015765
state__raw__30m__cxt_seven_bi_V230620__di_1__v1::向下中枢完成,False,raw__30m__cxt_bi_status_V230101,0.21513574059051485
state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上不重合,False,raw__30m__cxt_bi_status_V230101,0.23645496292616125
state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上奔走型,False,raw__30m__cxt_bi_status_V230101,0.2610129172275669
state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上扩张,False,raw__30m__cxt_bi_status_V230101,0.2562576014977936
state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上收敛,False,raw__30m__cxt_bi_status_V230101,0.2586441885106462
state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上无背,False,raw__30m__cxt_bi_status_V230101,0.24898543177031626
state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上盘背,False,raw__30m__cxt_bi_status_V230101,0.23645496292616128
state__raw__30m__cxt_three_bi_V230618__di_1__v1::向下不重合,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.19117493969787838
state__raw__30m__cxt_three_bi_V230618__di_1__v1::向下奔走型,False,raw__30m__cxt_third_buy_V230228__di_1,0.2714521141115112
state__raw__30m__cxt_three_bi_V230618__di_1__v1::向下扩张,False,raw__30m__cxt_bi_status_V230101,0.21259016250997118
state__raw__30m__cxt_three_bi_V230618__di_1__v1::向下收敛,False,raw__30m__cxt_bi_status_V230101,0.2428191285389519
state__raw__30m__cxt_three_bi_V230618__di_1__v1::向下无背,False,raw__30m__cxt_bi_status_V230101,0.25620453096053875
state__raw__30m__cxt_three_bi_V230618__di_1__v1::向下盘背,False,raw__30m__cxt_bi_status_V230101,0.20058384210398975
state__raw__30m__cxt_ubi_end_V230816__di_1__v1::新低,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.3394252821398871
state__raw__30m__cxt_ubi_end_V230816__di_1__v1::新高,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.21955294642388884
state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第2次,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.05124412719493213
state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第3次,False,raw__30m__cxt_bi_status_V230101,0.09105085001396507
state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第4次,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.084290183067893
state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第5次,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.07448269962397838
state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第6次,False,target_position,0.051272918043624674
state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第7次,False,raw__30m__cxt_third_buy_V230228__di_1,0.03545579768954519
state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第8次,False,raw__weekly__cxt_bi_status_V230101,0.04195295290520369
state__raw__30m__cxt_ubi_end_V230816__di_1__v2::第9次,False,raw__daily__cxt_bi_status_V230101,0.03172314151844095
state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新低|第2次|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.16411368739799156
state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新低|第3次|任意,False,raw__30m__cxt_bi_status_V230101,0.19704637131545907
state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新低|第4次|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.15254237409336527
state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新低|第5次|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.11270527084861898
state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新低|第6次|任意,False,target_position,0.07862223370714347
state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新低|第7次|任意,False,raw__weekly__cxt_bi_status_V230101,0.0514023281637444
state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第2次|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.12869191667086624
state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第3次|任意,False,raw__30m__cxt_bi_status_V230101,0.14573822192674857
state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第4次|任意,False,raw__30m__cxt_bi_status_V230101,0.10625441602910443
state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第5次|任意,False,raw__daily__pressure_support_V240406__di_1__w_20,0.10497967302630866
state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第6次|任意,False,raw__30m__cxt_third_buy_V230228__di_1,0.06194613115566054
state__raw__30m__cxt_ubi_end_V230816__di_1__joint::新高|第7次|任意,False,raw__30m__cxt_third_buy_V230228__di_1,0.09594174939570585
state__raw__30m__zdy_bi_end_V230406__di_1__v1::看多,False,raw__30m__cxt_bi_status_V230101,0.29380516402547824
state__raw__30m__zdy_bi_end_V230406__di_1__v1::看空,False,raw__30m__cxt_bi_status_V230101,0.34514240258160034
state__raw__30m__zdy_bi_end_V230406__di_1__v3::底分区间,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.07427628231123037
state__raw__30m__zdy_bi_end_V230406__di_1__v3::顶分区间,False,raw__30m__cxt_bi_status_V230101,0.05803383721296371
state__raw__30m__zdy_bi_end_V230406__di_1__joint::看多|任意|任意,False,raw__30m__cxt_bi_status_V230101,0.23977242967772125
state__raw__30m__zdy_bi_end_V230406__di_1__joint::看空|任意|任意,False,raw__30m__cxt_bi_status_V230101,0.29254213319031075
state__raw__30m__zdy_bi_end_V230406__di_1__joint::看空|任意|顶分区间,False,raw__30m__cxt_bi_status_V230101,0.04736538064478184
state__raw__30m__zdy_bi_end_V230407__di_1__v1::看多,False,raw__30m__cxt_bi_status_V230101,0.2591125914969441
state__raw__30m__zdy_bi_end_V230407__di_1__v1::看空,False,raw__30m__cxt_bi_status_V230101,0.29469220487059294
state__raw__30m__zdy_bi_end_V230407__di_1__joint::看多|任意|任意,False,raw__30m__cxt_bi_status_V230101,0.21757451507693992
state__raw__30m__zdy_bi_end_V230407__di_1__joint::看空|任意|任意,False,raw__30m__cxt_bi_status_V230101,0.25142877321820634
state__raw__30m__zdy_zs_V230423__di_1__v1::上涨,False,raw__30m__cxt_bi_status_V230101,0.22601139118850627
state__raw__30m__zdy_zs_V230423__di_1__v1::下跌,False,raw__30m__cxt_bi_status_V230101,0.20058384210398983
state__raw__30m__zdy_zs_V230423__di_1__v2::5笔,False,raw__weekly__cxt_bi_status_V230101,0.06912092314026726
state__raw__30m__zdy_zs_V230423__di_1__v2::7笔,False,raw__daily__pressure_support_V240406__di_1__w_20,0.06172315986773365
state__raw__30m__zdy_zs_V230423__di_1__v2::9笔,False,raw__daily__pressure_support_V240406__di_1__w_20,0.156566048299249
state__raw__30m__zdy_zs_V230423__di_1__joint::上涨|5笔|任意,False,raw__30m__cxt_bi_status_V230101,0.15837143637789164
state__raw__30m__zdy_zs_V230423__di_1__joint::上涨|7笔|任意,False,raw__30m__cxt_bi_status_V230101,0.12129596723966922
state__raw__30m__zdy_zs_V230423__di_1__joint::上涨|9笔|任意,False,raw__daily__pressure_support_V240406__di_1__w_20,0.163508965455358
state__raw__30m__zdy_zs_V230423__di_1__joint::下跌|5笔|任意,False,raw__30m__cxt_bi_status_V230101,0.14478658037738307
state__raw__30m__zdy_zs_V230423__di_1__joint::下跌|7笔|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.12666105726430033
state__raw__30m__zdy_zs_V230423__di_1__joint::下跌|9笔|任意,False,raw__weekly__cxt_bi_status_V230101,0.0624081838015805
state__raw__30m__zdy_zs_space_V230421__di_1__v1::上涨,False,raw__30m__cxt_bi_status_V230101,0.22601139118850636
state__raw__30m__zdy_zs_space_V230421__di_1__v1::下跌,False,raw__30m__cxt_bi_status_V230101,0.19882148419265552
state__raw__30m__zdy_zs_space_V230421__di_1__v2::5笔,False,raw__weekly__cxt_bi_status_V230101,0.06459760168279491
state__raw__30m__zdy_zs_space_V230421__di_1__v2::7笔,False,raw__daily__pressure_support_V240406__di_1__w_20,0.10739243373661528
state__raw__30m__zdy_zs_space_V230421__di_1__v2::9笔,False,raw__daily__pressure_support_V240406__di_1__w_20,0.12832014476565282
state__raw__30m__zdy_zs_space_V230421__di_1__joint::上涨|5笔|任意,False,raw__30m__cxt_bi_status_V230101,0.1469977689286227
state__raw__30m__zdy_zs_space_V230421__di_1__joint::上涨|7笔|任意,False,raw__30m__cxt_bi_status_V230101,0.12129596723966914
state__raw__30m__zdy_zs_space_V230421__di_1__joint::上涨|9笔|任意,False,raw__daily__pressure_support_V240406__di_1__w_20,0.14273051144383953
state__raw__30m__zdy_zs_space_V230421__di_1__joint::下跌|5笔|任意,False,raw__30m__cxt_bi_status_V230101,0.13272193181925857
state__raw__30m__zdy_zs_space_V230421__di_1__joint::下跌|7笔|任意,False,raw__daily__pressure_support_V240406__di_1__w_20,0.16377492730509105
state__raw__30m__zdy_zs_space_V230421__di_1__joint::下跌|9笔|任意,False,raw__weekly__cxt_bi_status_V230101,0.08840096734024284
state__raw__daily__byi_bi_end_V230106__di_1__v1::nan,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.23751628790319612
state__raw__daily__byi_bi_end_V230106__di_1__v1::看多,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.11446441523258609
state__raw__daily__byi_bi_end_V230106__di_1__v1::看空,False,raw__daily__cxt_bi_status_V230101,0.12355987702862865
state__raw__daily__byi_bi_end_V230106__di_1__v2::弱,False,raw__daily__cxt_seven_bi_V230620__di_1,0.0744228319997761
state__raw__daily__byi_bi_end_V230106__di_1__v2::强,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.03446662242669887
state__raw__daily__byi_bi_end_V230106__di_1__joint::看多|弱|任意,False,raw__daily__cxt_seven_bi_V230620__di_1,0.08753348952106668
state__raw__daily__byi_bi_end_V230106__di_1__joint::看多|强|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.1022555606059498
state__raw__daily__byi_bi_end_V230106__di_1__joint::看空|弱|任意,False,raw__daily__cxt_bi_status_V230101,0.03172314151844098
state__raw__daily__byi_bi_end_V230106__di_1__joint::看空|强|任意,False,raw__daily__cxt_bi_status_V230101,0.11932172639024194
state__raw__daily__byi_bi_end_V230107__di_1__v1::看多,False,raw__daily__cxt_bi_status_V230101,0.16444371579304107
state__raw__daily__byi_bi_end_V230107__di_1__v1::看空,False,raw__daily__cxt_bi_status_V230101,0.19029300089870524
state__raw__daily__byi_bi_end_V230107__di_1__v2::弱,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.10029983865050383
state__raw__daily__byi_bi_end_V230107__di_1__v2::强,False,target_position,0.08772607137502382
state__raw__daily__byi_bi_end_V230107__di_1__joint::看多|弱|任意,False,raw__daily__cxt_bi_status_V230101,0.14057701650414225
state__raw__daily__byi_bi_end_V230107__di_1__joint::看多|强|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.09694527503845299
state__raw__daily__byi_bi_end_V230107__di_1__joint::看空|弱|任意,False,raw__daily__cxt_bi_status_V230101,0.15686674400790798
state__raw__daily__byi_bi_end_V230107__di_1__joint::看空|强|任意,False,raw__daily__cxt_bi_status_V230101,0.10563886541074499
state__raw__daily__byi_fx_num_V230628__di_1__v1::向上,False,raw__daily__cxt_bi_status_V230101,0.7121086787404362
state__raw__daily__byi_fx_num_V230628__di_1__v1::向下,False,raw__daily__cxt_bi_status_V230101,0.6518098483321878
state__raw__daily__byi_fx_num_V230628__di_1__v2::满足,False,target_position,0.09836261115586138
state__raw__daily__byi_fx_num_V230628__di_1__joint::向上|其他|任意,False,raw__daily__cxt_bi_status_V230101,0.34482727571882266
state__raw__daily__byi_fx_num_V230628__di_1__joint::向上|满足|任意,False,raw__daily__cxt_bi_status_V230101,0.5621939720503132
state__raw__daily__byi_fx_num_V230628__di_1__joint::向下|其他|任意,False,raw__daily__cxt_five_bi_V230619__di_1,0.45354143503043653
state__raw__daily__byi_fx_num_V230628__di_1__joint::向下|满足|任意,False,raw__daily__cxt_bi_status_V230101,0.5028831903398866
state__raw__daily__byi_symmetry_zs_V221107__di_1__v1::否,False,raw__weekly__cxt_bi_status_V230101,0.1558225688608473
state__raw__daily__byi_symmetry_zs_V221107__di_1__v1::是,False,raw__daily__cxt_seven_bi_V230620__di_1,0.17336667549580626
state__raw__daily__byi_symmetry_zs_V221107__di_1__v2::向上,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.4544967752992816
state__raw__daily__byi_symmetry_zs_V221107__di_1__v2::向下,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.46311855879800834
state__raw__daily__byi_symmetry_zs_V221107__di_1__v3::3笔,False,raw__weekly__cxt_bi_status_V230101,0.1822099950940417
state__raw__daily__byi_symmetry_zs_V221107__di_1__v3::5笔,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.13405189878579438
state__raw__daily__byi_symmetry_zs_V221107__di_1__v3::7笔,False,raw__daily__cxt_five_bi_V230619__di_1,0.15144212692014353
state__raw__daily__byi_symmetry_zs_V221107__di_1__joint::否|向上|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.32196012823324993
state__raw__daily__byi_symmetry_zs_V221107__di_1__joint::否|向下|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.33155657001822425
state__raw__daily__byi_symmetry_zs_V221107__di_1__joint::是|向上|3笔,False,raw__daily__cxt_seven_bi_V230620__di_1,0.2965931001454882
state__raw__daily__byi_symmetry_zs_V221107__di_1__joint::是|向上|5笔,False,raw__30m__cxt_bi_status_V230101,0.1446477869512374
state__raw__daily__byi_symmetry_zs_V221107__di_1__joint::是|向上|7笔,False,raw__daily__cxt_five_bi_V230619__di_1,0.16214644809193665
state__raw__daily__byi_symmetry_zs_V221107__di_1__joint::是|向下|3笔,False,raw__weekly__cxt_bi_status_V230101,0.15861650894522375
state__raw__daily__byi_symmetry_zs_V221107__di_1__joint::是|向下|5笔,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.19666584390737749
state__raw__daily__byi_symmetry_zs_V221107__di_1__joint::是|向下|7笔,False,raw__daily__pressure_support_V240406__di_1__w_20,0.12508197623110445
state__raw__daily__cxt_bi_base_V230228__di_1__v1::向上,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.47398274968366383
state__raw__daily__cxt_bi_base_V230228__di_1__v1::向下,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.490186466423677
state__raw__daily__cxt_bi_base_V230228__di_1__v2::中继,False,target_position,0.18606462517167624
state__raw__daily__cxt_bi_base_V230228__di_1__v2::转折,False,target_position,0.23326212318797163
state__raw__daily__cxt_bi_base_V230228__di_1__joint::向上|中继|任意,False,raw__daily__cxt_bi_status_V230101,0.40621055689237007
