candidate_id,period,max_drawdown,calmar,win_loss_ratio,win_loss_ratio_status,strategy_return,sharpe,trade_count,pareto_layer
0,full_2021_2026,-0.2307227984713201,0.9575801085647728,5.070468801536233,VALID,1.9694899816896905,0.907889159479798,140,10
0,rolling_2021_2023,-0.2307227984713201,0.0087822071246279,2.30400888654446,VALID,0.0058567558127797,0.0933299662262917,77,32
0,rolling_2022_2024,-0.2245110384574629,0.3359303644071322,3.8347493170931295,VALID,0.2330341796983353,0.4038007001502954,75,20
0,rolling_2023_2025,-0.2245110384574631,0.9292990449878556,6.016370938447217,VALID,0.727499871167242,0.8144203355109694,79,13
0,rolling_2024_2026,-0.1848384517156349,2.835810086554982,7.792011270849618,VALID,1.95072430696362,1.443394720734058,64,2
1,full_2021_2026,-0.2307227984713201,0.8735544185181205,4.151054178877353,VALID,1.721327457702356,0.8433255160342982,134,18
1,rolling_2021_2023,-0.2307227984713201,0.1002968942671213,2.132915569096054,VALID,0.0682252175509721,0.2215810802874626,73,30
1,rolling_2022_2024,-0.2138054075084511,0.4667840818160822,3.4418213872601915,VALID,0.3152973335135458,0.4902219698379493,71,22
1,rolling_2023_2025,-0.2138054075084509,1.0232149361648033,5.040118222127966,VALID,0.769604853341237,0.8435327678727517,73,16
1,rolling_2024_2026,-0.1848384517156346,2.3756478979269966,6.065987833726283,VALID,1.5462490767641777,1.2652134602326115,62,21
2,full_2021_2026,-0.2478312148049894,0.7975431966521815,4.354986778768419,VALID,1.673601133017998,0.8234638120282795,150,20
2,rolling_2021_2023,-0.2404604845666198,0.0328492722755064,2.110738020485344,VALID,0.0229578875666129,0.1299197299898102,77,36
2,rolling_2022_2024,-0.2478312148049894,0.310201875361359,3.444689435012462,VALID,0.2378551517837948,0.4076658645122338,77,27
2,rolling_2023_2025,-0.2478312148049894,0.8369260027806338,5.335751271862845,VALID,0.7224679082342618,0.8083807048923709,81,19
2,rolling_2024_2026,-0.1856532058868333,2.4429203190124165,6.628877980920144,VALID,1.6122922878814276,1.283768137718539,74,18
3,full_2021_2026,-0.2223669588613603,0.8718022587962603,3.8988731944683264,VALID,1.6277212572313011,0.8190474363695136,156,21
3,rolling_2021_2023,-0.20338840003266,0.09176349577565,2.020086439690839,VALID,0.0547953897173412,0.1952728394009623,77,25
3,rolling_2022_2024,-0.2223669588613609,0.32478682402745,3.2952318518412453,VALID,0.2224993962024966,0.3928063792390738,81,26
3,rolling_2023_2025,-0.2223669588613602,0.8459970308530507,4.403534054453343,VALID,0.6442502914906727,0.7548013844998974,93,22
3,rolling_2024_2026,-0.1856532058868335,2.2980335667070197,5.5320051478942736,VALID,1.489969219441233,1.2361747075026843,80,26
4,full_2021_2026,-0.2404604845666198,0.9462177729494204,4.150073577487195,VALID,2.057969280214312,0.931321459366068,136,17
4,rolling_2021_2023,-0.2404604845666198,0.028999033995382,1.8781008758618176,VALID,0.0202493808363721,0.123500847117684,77,38
4,rolling_2022_2024,-0.1837461900416435,0.4934222965220667,3.1751210206039597,VALID,0.2840633483395833,0.4589882578055099,75,23
4,rolling_2023_2025,-0.1848384517156349,1.2176790536933149,4.090773296184087,VALID,0.7961442541802743,0.865894877559056,79,11
4,rolling_2024_2026,-0.1848384517156349,2.8846224270500715,6.553191441536843,VALID,1.995778401922561,1.4647097554461506,60,4
5,full_2021_2026,-0.3296322095996046,0.3709603095648383,3.536429513906908,VALID,0.8757369815306009,0.5645915961416266,148,33
5,rolling_2021_2023,-0.2968910537980175,-0.1451125060890634,1.743196672563166,VALID,-0.1193074867898289,-0.1807689870368875,81,47
5,rolling_2022_2024,-0.2734266731098822,0.1989617871748847,3.7460137347914046,VALID,0.1648746276420389,0.3267818557408849,79,30
5,rolling_2023_2025,-0.2734266731098822,0.5806823348745026,4.520765290727728,VALID,0.5297882961692113,0.658481310237039,73,27
5,rolling_2024_2026,-0.2263024021577732,1.5119490809835978,5.45614464039653,VALID,1.128778834403835,1.0256138694048622,68,38
6,full_2021_2026,-0.2307227984713201,0.9289193676684718,3.819481734256468,VALID,1.8828500803554244,0.8868186111714649,144,21
6,rolling_2021_2023,-0.2307227984713201,0.1303595085941998,1.97896184630978,VALID,0.0892508964327427,0.2637642573502087,73,29
6,rolling_2022_2024,-0.1823154056517775,0.7240013458642521,3.628710784693327,VALID,0.4293060520816221,0.6024368112411929,71,13
6,rolling_2023_2025,-0.2022397214574531,1.1751581214847988,4.943227978454965,VALID,0.8499127962503463,0.8992728032021385,81,14
6,rolling_2024_2026,-0.202239721457453,2.2778156174606115,5.537393912497636,VALID,1.6453128338972252,1.312623559288302,72,26
7,full_2021_2026,-0.2307227984713201,0.8484143078145954,3.971491129649239,VALID,1.6504648978456538,0.8206889547724091,158,21
7,rolling_2021_2023,-0.2307227984713201,-0.0020705788097574,1.8138450187762616,VALID,-0.0013775919367479,0.0780727373904304,83,37
7,rolling_2022_2024,-0.2202577218338614,0.3622640549674982,3.109631445747043,VALID,0.247528929408703,0.419328793603514,83,27
7,rolling_2023_2025,-0.2202577218338618,0.8836088101733569,4.406140825597798,VALID,0.6703348194375669,0.773378165475316,91,21
7,rolling_2024_2026,-0.1856532058868332,2.489978640915487,6.36607004509031,VALID,1.652794796403184,1.305380552757617,76,18
8,full_2021_2026,-0.3048791417198149,0.4642460892709951,3.872270621187438,VALID,1.0580758852051284,0.6377667210008414,166,29
8,rolling_2021_2023,-0.2302789608442714,-0.1281291935152144,1.912237184692671,VALID,-0.0827745033454986,-0.0989773265008672,89,30
8,rolling_2022_2024,-0.2928085031091488,0.1360099960533897,3.5462334922296104,VALID,0.1190810610513148,0.2731770479325457,87,34
8,rolling_2023_2025,-0.2928085031091491,0.5311735676459387,4.8200550787245335,VALID,0.517473687522386,0.6518011992867612,93,28
8,rolling_2024_2026,-0.2084229198136777,1.773724962366719,5.724244151815652,VALID,1.2426844533075707,1.10565275361741,78,31
9,full_2021_2026,-0.2299689362398403,0.8841758494298397,4.394380521738739,VALID,1.7434314380578693,0.8495521429528907,148,16
9,rolling_2021_2023,-0.1998878262722533,0.1067860052488518,2.3874028521573893,VALID,0.0628258595333646,0.2118324067024347,73,20
9,rolling_2022_2024,-0.2299689362398409,0.3398014981969902,3.965216970156476,VALID,0.2420525606882244,0.4146399975343129,77,19
9,rolling_2023_2025,-0.2299689362398411,0.8255624524807349,5.038500384292568,VALID,0.6511744687588887,0.7602601149796324,89,19
9,rolling_2024_2026,-0.2022397214574532,2.207799574965416,5.947521409485571,VALID,1.5799714819301125,1.2764566984124963,76,27
10,full_2021_2026,-0.233939051330304,0.9317173695145008,4.290864731196117,VALID,1.9303112259784176,0.8966846305744337,136,16
10,rolling_2021_2023,-0.233939051330304,0.1396800707574688,2.0144784782690457,VALID,0.0972005834728635,0.2789955522888492,73,27
10,rolling_2022_2024,-0.1823154056517775,0.7325125204414764,3.500390241090508,VALID,0.4349578784078027,0.6057556814858417,69,14
10,rolling_2023_2025,-0.1848384517156348,1.2901503278284396,5.715593379860339,VALID,0.8533893001911934,0.8997975790692923,75,8
10,rolling_2024_2026,-0.1848384517156347,2.520183361940449,6.926179330252909,VALID,1.669381375378725,1.3204008584887896,64,14
11,full_2021_2026,-0.3664337255346003,0.3113598844547047,3.959470961549802,VALID,0.8023249335666713,0.5444522525963277,158,29
11,rolling_2021_2023,-0.3204230566006629,-0.1893988630425936,1.9813240139367667,VALID,-0.1652451494321311,-0.2931252980475289,87,46
11,rolling_2022_2024,-0.276793221497621,0.1873025795105378,4.370144221363364,VALID,0.1567535692002006,0.3175682439070956,81,23
11,rolling_2023_2025,-0.276793221497622,0.5328900313944415,5.811150005214072,VALID,0.4872437791141986,0.6252944990223019,83,22
11,rolling_2024_2026,-0.2090511709716058,1.6709324580308982,5.783976382217903,VALID,1.1580278571971947,1.065430090864435,72,32
12,full_2021_2026,-0.3140434048111812,0.4376152462921141,4.46979556505407,VALID,1.0180086880059194,0.6144675472182627,138,26
12,rolling_2021_2023,-0.2796844056498428,-0.1063898427095219,2.137550003649568,VALID,-0.0834563142854105,-0.0944543311919005,75,40
12,rolling_2022_2024,-0.2926209259488068,0.1844232994560945,4.559880002706496,VALID,0.1634895565278045,0.324884795651333,75,23
12,rolling_2023_2025,-0.2926209259488074,0.511375237854449,7.094974962474327,VALID,0.4952547520980237,0.6295277965489604,75,16
12,rolling_2024_2026,-0.2263024021577734,1.5891585018151857,7.250304024158501,VALID,1.2006590840668956,1.0637015026586474,64,25
13,full_2021_2026,-0.3056583516894905,0.573730766570527,4.231430708153951,VALID,1.4132915807812014,0.7492321410932031,144,25
13,rolling_2021_2023,-0.2236505153853896,0.0420614035684317,2.623201189816652,VALID,0.0273798781376457,0.1388960116444549,75,19
13,rolling_2022_2024,-0.3056583516894908,0.2254223927060685,4.030229498483823,VALID,0.2116270472169041,0.3794983872856383,73,29
13,rolling_2023_2025,-0.3056583516894904,0.5813167171620495,4.852649080951522,VALID,0.6029231728272029,0.7168025272100605,77,27
13,rolling_2024_2026,-0.2101269565507315,1.8766795887693757,5.005680844714378,VALID,1.347802978567806,1.1545986209677408,70,34
14,full_2021_2026,-0.3195893187370165,0.4871154423997608,3.8480701443711687,VALID,1.2009397416864314,0.669770758057281,144,29
14,rolling_2021_2023,-0.3057911670410809,-0.1381353300730811,1.700634077702871,VALID,-0.1170699143349931,-0.1694101400010238,79,47
14,rolling_2022_2024,-0.2732907403113164,0.2190261900272012,3.670878815864675,VALID,0.1823258073101736,0.3463032885619423,77,31
14,rolling_2023_2025,-0.2732907403113161,0.6588235165040696,5.099534162181475,VALID,0.612231356029469,0.7213581096697191,73,24
14,rolling_2024_2026,-0.2263024021577732,1.8867840970779908,6.737323832457276,VALID,1.491522100664027,1.1940618618050414,66,29
15,full_2021_2026,-0.2766238508767553,0.5538777167435206,2.981169453840002,VALID,1.1755048799202257,0.6794216352017927,172,34
15,rolling_2021_2023,-0.2534246785984048,-0.0374385764411085,1.7895948980025866,VALID,-0.0271276499374538,0.0210136473138646,85,42
15,rolling_2022_2024,-0.2586350038746741,0.2314021147521269,2.788946633759176,VALID,0.1822964240402096,0.3476624452457353,87,32
15,rolling_2023_2025,-0.2586350038746736,0.6578610011374797,3.2304862471203903,VALID,0.5735009501838917,0.7010658826727695,99,29
15,rolling_2024_2026,-0.2165654031458111,1.698640821107131,3.750446448899862,VALID,1.2350493062577943,1.1012755553825686,88,42
16,full_2021_2026,-0.2383475538213575,0.8632119524387094,4.042221068321873,VALID,1.7735417599374317,0.8556470697426741,132,20
16,rolling_2021_2023,-0.1998878262722533,0.1047141847120687,2.0160468426890894,VALID,0.0615830747583765,0.2090995168190985,71,23
16,rolling_2022_2024,-0.2383475538213573,0.3107392528834646,3.1715236231368515,VALID,0.2285599266886742,0.398913484963488,73,28
16,rolling_2023_2025,-0.238347553821358,0.8565314868292451,4.2214188901121,VALID,0.7090681156433176,0.8017712964394818,75,23
16,rolling_2024_2026,-0.1848384517156348,2.452573336682846,5.99840891723793,VALID,1.611341258174586,1.2881764808691183,62,20
17,full_2021_2026,-0.2700748032076089,0.6937668076857346,4.529429317702886,VALID,1.550759729244866,0.7914666617424071,140,22
17,rolling_2021_2023,-0.2700748032076089,0.0079861351195337,2.304347505901744,VALID,0.0062350087664579,0.094956003846249,77,33
17,rolling_2022_2024,-0.2662019170886326,0.286601296122646,4.259745727014461,VALID,0.2359225098003268,0.406930190310126,73,24
17,rolling_2023_2025,-0.2662019170886321,0.7293001616068023,4.718080231527885,VALID,0.6683970945640372,0.7714326290539287,75,23
17,rolling_2024_2026,-0.1874552124188839,2.327711429909489,6.575528655573655,VALID,1.533687423454784,1.2497431941700867,64,23
18,full_2021_2026,-0.2700748032076089,0.6946677269883035,4.487003499000405,VALID,1.5536109979327457,0.7911619619828152,146,22
18,rolling_2021_2023,-0.2700748032076089,-0.0265558411922155,2.0146148183430994,VALID,-0.0205512728462214,0.0371783940833776,79,40
18,rolling_2022_2024,-0.2255221076832743,0.3433395243022304,3.4075727259588167,VALID,0.239687177672621,0.4110963909009805,75,24
18,rolling_2023_2025,-0.2255221076832739,0.8544644120659501,4.774320001207146,VALID,0.6625975639762225,0.7676721687663366,83,19
18,rolling_2024_2026,-0.1848384517156347,2.446175334322568,7.335255904024345,VALID,1.6058891698541735,1.278721091814938,68,15
19,full_2021_2026,-0.2079203220307289,1.0795462032290646,4.393203028360866,VALID,2.016523341884061,0.92207349546434,138,11
19,rolling_2021_2023,-0.2079203220307289,0.1406093949088015,2.4088866836766267,VALID,0.086686178443522,0.2590403760299041,71,20
19,rolling_2022_2024,-0.2038153355207154,0.5040549333563994,3.999381373424924,VALID,0.3254287729838299,0.5024647710025884,71,17
19,rolling_2023_2025,-0.2038153355207157,1.1888491589715526,5.267858132232911,VALID,0.8700002747911753,0.9168800115054496,79,12
19,rolling_2024_2026,-0.1856532058868337,2.6288032095992406,5.823838560066613,VALID,1.7745046304771548,1.3735633673886576,68,13
20,full_2021_2026,-0.1896299778911283,1.151949948494683,4.361609881141425,VALID,1.9366023931380405,0.9010702973316436,144,10
20,rolling_2021_2023,-0.1896299778911283,0.1617314326866527,2.242699128460293,VALID,0.0910585224534596,0.2685662423651496,73,19
20,rolling_2022_2024,-0.1895943950450463,0.5396226239674504,3.953385198324742,VALID,0.3239586724576861,0.4993779930952662,77,15
20,rolling_2023_2025,-0.1895943950450466,1.2204861062867411,5.141684138531165,VALID,0.8230209070614454,0.8817686596987635,85,11
20,rolling_2024_2026,-0.1856532058868338,2.533017885935976,6.282250888380128,VALID,1.690171760104079,1.3312898076501516,72,18
21,full_2021_2026,-0.2248370721082394,0.7786208080955894,3.730776939767886,VALID,1.409903936727153,0.7609210542028912,164,23
21,rolling_2021_2023,-0.2170897279011364,0.009877394815298,2.1263778071058472,VALID,0.0061985897226342,0.092849085917045,85,26
21,rolling_2022_2024,-0.2248370721082391,0.3176047039333295,3.606525248807141,VALID,0.2198322992891836,0.3901598202727774,87,24
21,rolling_2023_2025,-0.2248370721082394,0.7758585110443217,4.12570238803359,VALID,0.5902239439497983,0.7140311360114182,99,23
21,rolling_2024_2026,-0.1856532058868336,2.181119063873221,4.79254360440902,VALID,1.3938610245892562,1.1977000945954153,80,29
22,full_2021_2026,-0.2172148168731661,0.8501376458573752,3.561812552242261,VALID,1.5192194828998793,0.7893799459249156,162,23
22,rolling_2021_2023,-0.20338840003266,0.0719049402722114,1.968487473451182,VALID,0.042774929435662,0.1705188351326724,77,26
22,rolling_2022_2024,-0.2172148168731662,0.3438180113607672,3.2979346580129043,VALID,0.2305989626258757,0.4021069731001805,81,25
22,rolling_2023_2025,-0.2172148168731659,0.7866945741055035,3.725740023492293,VALID,0.576357217375318,0.702823913755183,99,23
22,rolling_2024_2026,-0.2022397214574534,2.025697735879365,4.779339101324088,VALID,1.4146730340086409,1.2001757524987526,86,33
23,full_2021_2026,-0.2395225859568869,0.8663358050988078,4.461104403310128,VALID,1.7957194724616703,0.8708006556125357,132,18
23,rolling_2021_2023,-0.222921543079674,0.0289360625731523,2.273646108843506,VALID,0.018722444733032,0.1199292471518942,75,26
23,rolling_2022_2024,-0.2395225859568873,0.2931536638325959,3.710989075083456,VALID,0.2159252961165281,0.3852408200297032,75,26
23,rolling_2023_2025,-0.2395225859568873,0.8286430050010094,4.708521808157211,VALID,0.6859405197366244,0.785791230127329,75,22
23,rolling_2024_2026,-0.1848384517156347,2.604624496575118,6.296093459331628,VALID,1.7429672584059983,1.3662189631968815,58,14
24,full_2021_2026,-0.2378968040555418,0.7991823576792196,3.8338425706434154,VALID,1.5831844176162568,0.8102556761395985,150,24
24,rolling_2021_2023,-0.2378968040555418,-0.0187676001182942,1.9000423971129403,VALID,-0.0128263277708414,0.0521332350054117,81,39
24,rolling_2022_2024,-0.2041426247951735,0.3961846177567985,3.398229962641209,VALID,0.2511494614819809,0.4251188724557995,81,22
24,rolling_2023_2025,-0.2041426247951726,0.9953978218958432,4.213397341356936,VALID,0.7051849746699235,0.8033335858168137,87,17
24,rolling_2024_2026,-0.1848384517156347,2.457377779066836,5.570754896466729,VALID,1.6154399610866732,1.3031288726422128,70,20
25,full_2021_2026,-0.2712422688523405,0.6903100597906983,5.000771957345354,VALID,1.5492647142838385,0.795043934558494,146,18
25,rolling_2021_2023,-0.2645268909166972,-0.0919760463091567,2.410044941384367,VALID,-0.0685925930877958,-0.0683539924128545,81,30
25,rolling_2022_2024,-0.2393718991869063,0.2668513288330257,4.307220857406599,VALID,0.1952879975855674,0.3616095328738262,77,22
25,rolling_2023_2025,-0.2393718991869063,0.686671484865043,6.203630759363606,VALID,0.5511977187625072,0.677981067109204,83,16
