candidate_id,first_front_count,mean_pareto_layer,worst_pareto_layer
0,1,3.2,4
36,1,2.2,3
977,1,2.2,3
1010,4,1.2,2
1036,1,3.4,7
1157,1,2.4,3
1205,1,2.2,3
1236,2,1.8,3
1239,4,1.2,2
1245,1,2.6,5
1250,3,1.8,4
1259,3,2.6,6
1264,3,1.4,2
1265,3,1.4,2
1273,3,2.0,4
1278,3,1.4,2
1298,4,1.2,2
1319,3,1.6,3
1401,1,2.0,3
1420,0,3.6,5
1455,2,1.8,3
1479,2,1.6,2
1485,4,1.2,2
1500,4,1.4,3
