candidate_id,stage,anchor_name,sample_index,is_anchor,weight__raw__30m__cxt_bi_status_V230101,weight__raw__30m__cxt_third_buy_V230228__di_1,weight__raw__daily__cxt_bi_status_V230101,weight__raw__daily__cxt_five_bi_V230619__di_1,weight__raw__daily__cxt_seven_bi_V230620__di_1,weight__raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,weight__raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,weight__raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,weight__raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,weight__raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,weight__raw__daily__pressure_support_V240406__di_1__w_20,weight__raw__weekly__cxt_bi_status_V230101,parent_seed_id,structure_share,trend_share,volume_position_share,minimum_factor_weight
1250,3,seed_923,18,False,0.07385396509921234,0.09305053974826,0.10091492781930039,0.1380456791367723,0.10334683772831983,0.012714368157078791,0.02122888121711144,0.05987259200552295,0.08048676948258493,0.06836449107828345,0.16665361203279147,0.08146733649476202,923.0,0.5906792860266269,0.17430261086229812,0.2350181031110749,0.012714368157078791
1259,3,seed_923,27,False,0.09788677906245333,0.0984624408337327,0.07623010490148091,0.14138414954390957,0.10001146215831061,0.01935311925389116,0.014398674091491925,0.062094376042631,0.07058208376008834,0.06700098014837211,0.152313967224616,0.10028186297902227,923.0,0.6142567994789094,0.16642825314810245,0.2193149473729881,0.014398674091491925
1264,3,seed_495,1,False,0.04093215472342363,0.19731868102182357,0.03132289782654868,0.15896125250464882,0.012168977151802762,0.08921135985961573,0.061402451960747464,0.16178772497660965,0.19776516287498316,0.028156253411158877,0.009785260668187017,0.011187823020450557,495.0,0.451891786248698,0.510166699671956,0.037941514079345894,0.009785260668187017
1265,3,seed_495,2,False,0.053542595213021814,0.21711073167817233,0.028360864690720407,0.1348810241440523,0.013050573561747561,0.09766471794653485,0.04388299048850294,0.15496642485214857,0.20420313139244298,0.03406655422943165,0.005050009237958617,0.01322038256526601,495.0,0.4601661718529804,0.5007172646796293,0.03911656346739027,0.005050009237958617
1273,3,seed_495,10,False,0.035808355019536976,0.1899492384784226,0.016508450159497732,0.18197060471911575,0.010212806667780627,0.12181851807810257,0.045668811334628,0.1433687357302156,0.19857696221376459,0.04021259529013565,0.008685108792016987,0.007219813516782638,495.0,0.4416692685611363,0.5094330273567107,0.04889770408215263,0.007219813516782638
1278,3,seed_495,15,False,0.04481853709403633,0.23272920218904197,0.03499454666162136,0.16556186910387974,0.00985322030322716,0.10232799140861963,0.0477256530866499,0.14130414014819356,0.18783659591061988,0.01882220337964117,0.006150887924766083,0.007875152789703148,495.0,0.4958325281415097,0.4791943805540829,0.024973091304407252,0.006150887924766083
1298,3,seed_1077,4,False,0.0803582836694899,0.1487263542038206,0.06090787918302269,0.257279363736319,0.04987369486381148,0.04193942913197423,0.029684287710975366,0.024174366570301534,0.08006908236232489,0.10284939587951702,0.06847459122615294,0.05566327146229035,1077.0,0.652808847118754,0.17586716577557604,0.17132398710566998,0.024174366570301534
1319,3,seed_1077,25,False,0.08474737090360904,0.13984550699689066,0.05181333251385855,0.24666652342242282,0.04747121353216369,0.04251431146554456,0.025209345657638958,0.032435344855732594,0.0795157114270319,0.11310589046510956,0.07138249460219216,0.06529295415780545,1077.0,0.6358369015267502,0.179674713405948,0.18448838506730172,0.025209345657638958
1401,3,seed_965,14,False,0.019176994266411087,0.029033293723590346,0.03364953890010178,0.09699344273526452,0.07498805531282064,0.07692076483880969,0.05509021566978407,0.14196724039766875,0.12890817530622992,0.16937537498891422,0.14808543895717302,0.025811464903231825,965.0,0.2796527898414202,0.40288639621249245,0.3174608139460873,0.019176994266411087
1420,3,seed_758,2,False,0.074142529204727,0.14198410360083993,0.0814284140328296,0.11189555241354096,0.05820515610280647,0.060669727908794456,0.032981926720239085,0.02443276240245584,0.09367707771897542,0.14111508338553613,0.1154540704208105,0.06401359608844454,758.0,0.5316693514431885,0.2117614947504648,0.25656915380634665,0.02443276240245584
