candidate_id,stage,anchor_name,sample_index,is_anchor,weight__raw__30m__cxt_bi_status_V230101,weight__raw__30m__cxt_third_buy_V230228__di_1,weight__raw__daily__cxt_bi_status_V230101,weight__raw__daily__cxt_five_bi_V230619__di_1,weight__raw__daily__cxt_seven_bi_V230620__di_1,weight__raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,weight__raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,weight__raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,weight__raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,weight__raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,weight__raw__daily__pressure_support_V240406__di_1__w_20,weight__raw__weekly__cxt_bi_status_V230101,parent_seed_id,structure_share,trend_share,volume_position_share,minimum_factor_weight
18,1,control,18,False,0.0298331643260835,0.0530669330974231,0.0651632967512197,0.0413067404658977,0.0423116092411095,0.1084313248763883,0.0848106027612858,0.0544626608685796,0.0633040000774362,0.2183335500776764,0.2117632840952459,0.027212833361654,,0.2588945772433876,0.31100858858369,0.4300968341729223,0.027212833361654
19,1,control,19,False,0.0362097298973404,0.0700166044238084,0.0303760921836481,0.0471788040120169,0.0261727788755508,0.0927454904933178,0.0746985460195037,0.1130299572629135,0.0725476185113097,0.1690454494960173,0.2526704862453418,0.0153084425792313,,0.2252624519715961,0.3530216122870448,0.4217159357413591,0.0153084425792313
20,1,control,20,False,0.0382166292697701,0.0210606165228143,0.0533613496480588,0.0780953802566695,0.0380865668356112,0.1143265011168066,0.0708880358509392,0.0974735655323788,0.076300678944758,0.1967997076626425,0.1972862171365437,0.0181047512230067,,0.246925293755931,0.3589887814448827,0.3940859247991862,0.0181047512230067
21,1,control,21,False,0.0769881584809568,0.02000944758704,0.0540323423366675,0.0266492553062483,0.0833386212539352,0.1382705471452869,0.0558612548736846,0.0649001946771669,0.0827826892531081,0.1436445652040716,0.2127996581149174,0.0407232657669162,,0.3017410907317642,0.3418146859492466,0.3564442233189892,0.02000944758704
22,1,control,22,False,0.0696582522371224,0.0329286383185381,0.0431862604504225,0.0477644966774379,0.0182923591501411,0.130289408894059,0.0804806979592462,0.0714775065252406,0.0591268230257321,0.1655262789595581,0.2554390317515624,0.0258302460509393,,0.2376602528846015,0.341374436404278,0.4209653107111205,0.0182923591501411
23,1,control,23,False,0.0598687807022201,0.0580717736110725,0.0307347637408083,0.0435650278563463,0.0438741373496503,0.0464387609285495,0.102748305147152,0.0500010160696101,0.1209550054801972,0.1973299638165919,0.2038388687081281,0.0425735965896732,,0.2786880798497709,0.3201430876255089,0.4011688325247201,0.0307347637408083
24,1,control,24,False,0.0336381991778383,0.0664715787394222,0.0386501800583418,0.040598641793821,0.0557404036102583,0.0849917134038276,0.1023090718901075,0.0772816311791255,0.063836938702995,0.1578659108728948,0.2344109775995601,0.0442047529718074,,0.2793037563514893,0.3284193551760558,0.3922768884724549,0.0336381991778383
25,1,control,25,False,0.0274266047406005,0.0514155221467089,0.0224298098528737,0.0489917849933461,0.0775522028840486,0.10094715597044,0.0805018138476728,0.0698166099874991,0.0679011153774938,0.2539969603123946,0.1662510761612033,0.0327693437257181,,0.2605852683432962,0.3191666951831058,0.4202480364735979,0.0224298098528737
26,1,control,26,False,0.0589187269685298,0.0338427374661893,0.0361056867844261,0.0257697461827743,0.103574515155539,0.0690493223448343,0.0467321309453186,0.0572293016192258,0.0898897550990515,0.217656512133698,0.2211188875729192,0.0401126777274937,,0.2983240902849525,0.2629005100084303,0.4387753997066173,0.0257697461827743
27,1,control,27,False,0.050409211409187,0.0511178298325181,0.0724439287559969,0.0758594572067097,0.0422609532129363,0.0848316694767645,0.0859080094752034,0.0620731361954874,0.1217421760938034,0.1666166763252114,0.1500423593974147,0.0366945926187662,,0.3287859730361145,0.354554991241259,0.3166590357226262,0.0366945926187662
28,1,control,28,False,0.0207167922015754,0.0608024336900063,0.054211976139562,0.0419030486934689,0.0573418378913659,0.129061117501475,0.0223426053620217,0.0987526071707617,0.083959891325247,0.1840333064660219,0.2275290835081271,0.0193453000503665,,0.2543213886663452,0.3341162213595055,0.4115623899741491,0.0193453000503665
29,1,control,29,False,0.0307210024273634,0.0544780043306911,0.02541228762755,0.0452840638997825,0.0524264820870209,0.1051349530649196,0.1005202642320928,0.0889576667554835,0.0809132612823664,0.2161524967967923,0.1584840505918022,0.0415154669041347,,0.2498373072765428,0.3755261453348624,0.3746365473885946,0.02541228762755
30,1,control,30,False,0.0759441303150387,0.075400775364664,0.0358112121033684,0.0380685136571375,0.0348428343520743,0.0798225765619802,0.0488059863277344,0.0803912558625475,0.0326973332553965,0.2303530712669816,0.220512752241249,0.0473495586918275,,0.3074170244841106,0.2417171520076587,0.4508658235082306,0.0326973332553965
31,1,control,31,False,0.0513410603679972,0.0468542299210256,0.0505503498712186,0.0803776075512868,0.0588693337760945,0.0751863481775556,0.0929753782667777,0.0465008001149875,0.0616524454430285,0.2134137068610421,0.1625884944674656,0.0596902451815198,,0.3476828266691429,0.2763149720023495,0.3760022013285077,0.0465008001149875
32,1,control,32,False,0.0506166776851563,0.0610673960796235,0.0427875933198422,0.0225783134309846,0.0620969198981366,0.1169272123326467,0.0895444004259154,0.0618496063833306,0.085607006964939,0.2085707975107776,0.1626185073087883,0.0357355686598587,,0.2748824690736021,0.3539282261068318,0.3711893048195659,0.0225783134309846
33,1,control,33,False,0.0360945437925078,0.0436647750868032,0.0337603620728128,0.0324344075196988,0.0215936788810621,0.1431948976929831,0.0871086900792624,0.046386834832315,0.0907011949852798,0.1994836407203256,0.2031364673377939,0.062440506999155,,0.22998827435204,0.3673916175898404,0.4026201080581195,0.0215936788810621
34,1,control,34,False,0.0685421274536907,0.0485285319624598,0.0128789205469131,0.0487182181607464,0.0392487279982983,0.1309699342140937,0.1092658616601796,0.0582550663319984,0.0373340193262513,0.1861377726347075,0.1971777487168725,0.0629430709937883,,0.2808595971158968,0.3358248815325232,0.3833155213515801,0.0128789205469131
35,1,control,35,False,0.0405205215597431,0.0587961251723455,0.0287617756948709,0.0464064572311182,0.0463758133717295,0.0833333868810596,0.0919317555858253,0.0630129961923749,0.0597737497133141,0.1790151713412213,0.2509104690464793,0.051161778209918,,0.2720224712397254,0.298051888372574,0.4299256403877006,0.0287617756948709
36,1,control,36,False,0.0180162040792136,0.044220888465378,0.0299182398464099,0.0817682116499746,0.0783549503043507,0.0741387973849962,0.0674195023180743,0.1342405995652101,0.0710705364805501,0.2004642590064969,0.16002750168921,0.0403603092101349,,0.292638803555462,0.3468694357488309,0.360491760695707,0.0180162040792136
38,1,control,38,False,0.0117132529213199,0.048059935084591,0.0202516449084617,0.0474116053808738,0.0303969667174119,0.1102223844214821,0.0768750368672902,0.0377683391643908,0.0590597075405025,0.1883538169605417,0.2779805623369573,0.0919067476961764,,0.2497401527088349,0.2839254679936658,0.466334379297499,0.0117132529213199
39,1,control,39,False,0.0384798917410687,0.0611860841113664,0.052659322352166,0.0792314514968357,0.0547898886618549,0.0413985040349997,0.1080672500754772,0.1044286109342289,0.0764153932387194,0.1943542988969874,0.1605652194276145,0.0284240850286805,,0.3147707233919725,0.3303097582834254,0.354919518324602,0.0284240850286805
40,1,control,40,False,0.0784889591411377,0.0201905350547287,0.0171421353888821,0.0463622443324731,0.0269826535607391,0.0791594218491652,0.1050455340961454,0.1028342375463584,0.0600026570479224,0.1946363383128724,0.2202622394865398,0.0488930441830352,,0.2380595716609961,0.3470418505395915,0.4148985777994122,0.0171421353888821
41,1,control,41,False,0.06789504288966,0.0593970188591666,0.035388732552424,0.0356340166702773,0.0205844336216981,0.077446480035817,0.0758904893160959,0.0732948809448023,0.1191459320914499,0.2286237666147912,0.1753242062218355,0.0313750001819817,,0.250274244775208,0.3457777823881653,0.4039479728366267,0.0205844336216981
42,1,control,42,False,0.0700801520804446,0.0398753217099476,0.0110802529501527,0.0624581283172909,0.0488658929919446,0.1086054719924349,0.0618499511511541,0.0938907936318342,0.0875111770747284,0.191882989012515,0.1946101274748598,0.0292897416126929,,0.2616494896624735,0.3518573938501517,0.3864931164873748,0.0110802529501527
43,1,control,43,False,0.0658206770204218,0.0438260238608033,0.0484451591729851,0.0495229677178657,0.0489424126332055,0.0642636700816573,0.0548526749085981,0.1045225505248732,0.0714807590962303,0.2111979511210349,0.2105590616903305,0.0265660921719936,,0.2831233325772753,0.2951196546113591,0.4217570128113656,0.0265660921719936
44,1,control,44,False,0.0332842182326072,0.0302264581647774,0.0287681147536331,0.0234851635132025,0.02558241118125,0.0754663986571783,0.1151314100878532,0.0670803347977924,0.0633647691063514,0.2854635591004557,0.2066468553433128,0.0455003070615854,,0.1868466729070559,0.3210429126491754,0.4921104144437686,0.0234851635132025
45,1,control,45,False,0.0620821485847699,0.0525899531480902,0.0164258134800377,0.046039660560842,0.0293076284520801,0.0852984105911865,0.0861776340750444,0.0847932330345109,0.0915915890789241,0.2221150012161668,0.1718135587693405,0.0517653690090064,,0.2582105732348264,0.347860866779666,0.3939285599855074,0.0164258134800377
46,1,control,46,False,0.0420735505885446,0.0561670951792187,0.0236458167909334,0.0680313258723007,0.0536598791452199,0.0791835353978068,0.0633917342861636,0.0542764301925055,0.0786285280066306,0.2500416641421301,0.1964809544094684,0.0344194859890774,,0.2779971535652948,0.2754802278831066,0.4465226185515984,0.0236458167909334
47,1,control,47,False,0.0400993870608918,0.0772849000833735,0.0201771631816457,0.0606885692007656,0.0399291925165552,0.0728892323793014,0.0701824098087106,0.0753056425599866,0.0978214774766674,0.1705196014902053,0.2170374048808189,0.0580650193610774,,0.2962442314043095,0.3161987622246661,0.3875570063710243,0.0201771631816457
48,1,control,48,False,0.0529738913041446,0.0588559195758764,0.059846048136781,0.0558255363252389,0.0590366974650381,0.0514053379025578,0.0577953362798241,0.0577744863141346,0.091215850436455,0.20959633548741,0.2096952031187787,0.0359793576537604,,0.3225174504608396,0.2581910109329717,0.4192915386061887,0.0359793576537604
49,1,control,49,False,0.0319315718648167,0.0951152450530105,0.0438791111013996,0.0806869606666427,0.0319496173468747,0.1080637375996775,0.0820548037111071,0.046761445346258,0.0516535047290498,0.1985796653799828,0.2015956153435162,0.0277287218576642,,0.3112912278904086,0.2885334913860924,0.400175280723499,0.0277287218576642
50,1,control,50,False,0.0717243159094851,0.0574497227484511,0.0381731925944631,0.0650437731472171,0.0429825741588931,0.0461902611356692,0.0974605203357199,0.0768884048833741,0.1303912716834326,0.1011990254392489,0.2384182484024575,0.0340786895615879,,0.3094522681200976,0.3509304580381959,0.3396172738417065,0.0340786895615879
51,1,control,51,False,0.07569454508919,0.0434516328343778,0.0917601080794288,0.0540809306552201,0.0487202838259689,0.1157707238895743,0.0477521648333329,0.0344353764216376,0.0475252581690319,0.1944433944614985,0.2072572711374207,0.039108310603318,,0.3528158110875038,0.2454835233135768,0.4017006655989192,0.0344353764216376
52,1,control,52,False,0.0293071047523671,0.0598134882898356,0.0285494543205417,0.0148062249135477,0.0181358351466999,0.102068720170656,0.049153624826106,0.1064226969139218,0.0910477395938563,0.1790497244181278,0.2812140917148044,0.0404312949395353,,0.1910434023625275,0.3486927815045402,0.4602638161329322,0.0148062249135477
53,1,control,53,False,0.0558611239801239,0.0423970777620327,0.052466212856917,0.1038550919562299,0.0381301936429986,0.0818990975384113,0.0896389261155466,0.0903225795421475,0.0651044946227229,0.1941718860276305,0.1593851382035706,0.026768177751668,,0.3194778779499704,0.3269650978188285,0.3535570242312011,0.026768177751668
54,1,control,54,False,0.0688219102567121,0.0370696509949952,0.0579736796089179,0.0777904174613424,0.0416470561106478,0.0760835607529648,0.0419053344343244,0.0569409104350406,0.0780230911048571,0.2176912491434941,0.2246604599523134,0.0213926797443895,,0.3046953941770052,0.2529528967271871,0.4423517090958075,0.0213926797443895
55,1,control,55,False,0.0442531175938681,0.0715197723383643,0.0240185012588888,0.066668085823607,0.0431939447721063,0.0466372125012866,0.0774234047639185,0.0679179652126311,0.050032739938883,0.2232491935190901,0.2420153597854083,0.0430707024919474,,0.2927241242787822,0.2420113224167193,0.4652645533044984,0.0240185012588888
56,1,control,56,False,0.0364260242820756,0.0669253302996555,0.0651040153819296,0.031176795318106,0.0321577714398293,0.1062518351556699,0.067503612184697,0.0790611674814025,0.0981691871831206,0.1873710976673591,0.2052744133154168,0.0245787502907375,,0.2563686870123338,0.3509858020048902,0.392645510982776,0.0245787502907375
57,1,control,57,False,0.0447092284282216,0.086581826971025,0.0376567324823204,0.0435087313491082,0.0249011973715166,0.1066166788667641,0.096635016939188,0.0570084680627205,0.0913594232029047,0.1577810684027332,0.2178644923366877,0.0353771355868095,,0.2727348521890017,0.3516195870715775,0.3756455607394209,0.0249011973715166
58,1,control,58,False,0.0317654758251145,0.0469438403983785,0.0515656785538162,0.0674259719959649,0.0289746250041567,0.0623657804704178,0.035770796035308,0.1007087959874365,0.0696067123084154,0.2472729184849272,0.2226884906223725,0.0349109143136912,,0.2615865060911221,0.2684520848015779,0.4699614091072998,0.0289746250041567
59,1,control,59,False,0.043885821283647,0.08288690838566,0.1099765121287029,0.0495214050242952,0.0342762898850979,0.0482564444546161,0.0740256121112544,0.0622159793065988,0.0764280746025993,0.2311614552637644,0.1508509073472816,0.0365145902064822,,0.3570615269138854,0.2609261104750687,0.382012362611046,0.0342762898850979
60,1,control,60,False,0.103651974093039,0.0607497731076125,0.0588983174128563,0.0228014414371235,0.0537185038239569,0.0825112977755861,0.084418531315037,0.0796521716097309,0.0534728126035011,0.1852393467130798,0.1834082327488914,0.031477597359585,,0.3312976072341734,0.3000548133038553,0.3686475794619713,0.0228014414371235
61,1,control,61,False,0.0425585140267035,0.0481972392335664,0.0914003390622533,0.0415980121640249,0.0605645917784786,0.065843160574207,0.0456001611968058,0.1308475253060537,0.0517882378217694,0.2191447804211152,0.1381814425866386,0.0642759958283832,,0.3485946920934101,0.294079084898836,0.3573262230077538,0.0415980121640249
62,1,control,62,False,0.0345252767352424,0.0353261273748016,0.0395486422728264,0.0611353031834861,0.0474693145664699,0.1025154270622059,0.0432195408077212,0.0978288588485367,0.0484344260105994,0.2104425079141764,0.2187255713791314,0.0608290038448021,,0.2788336679776288,0.2919982527290633,0.4291680792933078,0.0345252767352424
63,1,control,63,False,0.1479817746535126,0.0911701354797565,0.0261351762610385,0.02490402702805,0.0184866501129248,0.1062168108228819,0.0838501415104334,0.0488596996521891,0.0444092193154939,0.1720798539938507,0.1882166104718649,0.0476899006980033,,0.356367664233286,0.2833358713009984,0.3602964644657156,0.0184866501129248
64,1,control,64,False,0.0361012195295125,0.0295328300115696,0.0147971044945541,0.0567411213360186,0.0407918897968396,0.1375625848097501,0.0509432431549009,0.0804269130951696,0.0894157221494112,0.1745457108893946,0.248314273052229,0.0408273876806495,,0.2187915528491442,0.3583484632092319,0.4228599839416236,0.0147971044945541
65,1,control,65,False,0.0331592460562201,0.0402563511697652,0.0480473661046727,0.04177945268096,0.0689714936908615,0.0790000108424923,0.0630538131083467,0.0866262539081949,0.0750915150520579,0.2496521005380176,0.1748537150827712,0.0395086817656393,,0.271722591468119,0.3037715929110919,0.4245058156207889,0.0331592460562201
66,1,control,66,False,0.0281021070434251,0.0157905340373529,0.0342282089599043,0.0443132616858706,0.0302747581875994,0.0508599955754462,0.0462282689529394,0.0582760838244681,0.0952289063990069,0.2684645873761903,0.2869411832736364,0.0412921046841602,,0.1940009745983126,0.2505932547518608,0.5554057706498267,0.0157905340373529
67,1,control,67,False,0.0494159859035643,0.0288884113455935,0.0428800548861427,0.0356916230836347,0.0325312289445023,0.1079113841286143,0.0447915970772614,0.1396709033958527,0.0535767559377583,0.1903523421748279,0.2296555450015551,0.0446341681206921,,0.23404147228413,0.3459506405394868,0.420007887176383,0.0288884113455935
68,1,control,68,False,0.1115812747605527,0.0732655190234247,0.0372896787652347,0.0575779866655521,0.0344849239955911,0.0960228281548762,0.088618059010875,0.0469366397879451,0.0558338991749725,0.1784054451408662,0.1925907823919856,0.0273929631281236,,0.3415923463384792,0.2874114261286689,0.3709962275328519,0.0273929631281236
69,1,control,69,False,0.0277326175859129,0.0357057942110536,0.0182918797655062,0.0635378474756333,0.043388002564419,0.1139259467884792,0.0966296205909645,0.0351703162238456,0.0563581135450329,0.2055597589478395,0.2772661314537892,0.0264339708475235,,0.2150901124500487,0.3020839971483224,0.4828258904016288,0.0182918797655062
70,1,control,70,False,0.0498487215868355,0.0224746607778454,0.0254643125030886,0.0427784301331862,0.0430921941824794,0.1216186277942081,0.0589074329735135,0.0639199764487719,0.1045301672120388,0.186525631926749,0.243970124674831,0.0368697197864522,,0.2205280389698875,0.3489762044285324,0.43049575660158,0.0224746607778454
71,1,control,71,False,0.0475193917687511,0.0429796462998793,0.0150905703064839,0.059524762634788,0.0491890115869659,0.0632777937984536,0.0555511274176089,0.0444205363293665,0.0911274483707562,0.2408298919805205,0.243188445543679,0.0473013739627466,,0.2616047565596151,0.2543769059161854,0.4840183375241995,0.0150905703064839
72,1,control,72,False,0.0391271768731661,0.0342563066382168,0.0423357090761492,0.0616012704582109,0.0617275666442184,0.0594033535067731,0.0513190194141523,0.0991713517239433,0.0677522336094107,0.2527938310174777,0.208936446854924,0.0215757341833571,,0.2606237638733188,0.2776459582542795,0.4617302778724017,0.0215757341833571
73,1,control,73,False,0.0425843859259225,0.0460770671785197,0.0557214842337096,0.0468786086074343,0.01987857231147,0.0970002506239659,0.0722003337685457,0.0945919469284577,0.1018580736162495,0.2003670962684909,0.1838106188046002,0.0390315617326334,,0.2501716799896898,0.3656506049372188,0.3841777150730912,0.01987857231147
74,1,control,74,False,0.0483356434282048,0.0226830243072703,0.0163282240757838,0.075177621490712,0.0545330080885169,0.064677916357585,0.1517250818499438,0.0928535567727103,0.0928025045007655,0.1661275936092842,0.1737045680740458,0.0410512574451769,,0.2581087788356651,0.4020590594810047,0.3398321616833301,0.0163282240757838
75,1,control,75,False,0.0508405735906728,0.0485114383939385,0.0390045589519893,0.0460666229021807,0.0447611878616801,0.0913635348272385,0.0817965894308361,0.0512501638205198,0.0846997984894732,0.2511035830823866,0.1658262185252251,0.0447757301238587,,0.2739601118243203,0.3091100865680677,0.4169298016076118,0.0390045589519893
76,1,control,76,False,0.0355210591940148,0.1180501942666575,0.0234008323146095,0.0602630433794016,0.0207801691792436,0.0567385408472755,0.1230449858474245,0.0418927290310414,0.0730540360477559,0.2047576565149535,0.1918268927556952,0.0506698606219265,,0.3086851589558538,0.2947302917734976,0.3965845492706488,0.0207801691792436
77,1,control,77,False,0.0772042251877739,0.0507108396910805,0.0486864618515904,0.0612385903084247,0.0472746481108558,0.0849761143628603,0.0844086776481268,0.0523715591362192,0.0633307689246543,0.2311964907922762,0.1594014305476756,0.0392001934384617,,0.3243149585881872,0.2850871200718608,0.3905979213399519,0.0392001934384617
78,1,control,78,False,0.064125965539342,0.0277688126664629,0.0168001849160703,0.0343859498593322,0.063152084573029,0.0708435471333539,0.0837996488696813,0.0701713610860973,0.1060590049998689,0.2234525422213595,0.1990819848502016,0.0403589132852006,,0.2465919108394372,0.3308735620890016,0.4225345270715611,0.0168001849160703
79,1,control,79,False,0.0899549158832496,0.0695242350692797,0.0455025291899184,0.0307436731892552,0.0448752272252697,0.1029225215925167,0.1087578891034086,0.096771627897269,0.0512200955623106,0.1892189159532976,0.1543272719101459,0.0161810974240784,,0.2967816779810513,0.359672134155505,0.3435461878634435,0.0161810974240784
80,1,control,80,False,0.0235755820377367,0.0855585220901319,0.0344135074510922,0.0769902788306832,0.0414999923182331,0.0849791091790337,0.0880096639739849,0.061903297764075,0.0672051493034138,0.1458468766859419,0.2724672307444912,0.0175507896211817,,0.2795886723490592,0.3020972202205075,0.4183141074304332,0.0175507896211817
81,1,control,81,False,0.1013807671326147,0.0421261120238295,0.0391169743538676,0.0244291759374742,0.0208786814292804,0.1295610612600157,0.0639923139489704,0.0690564963664138,0.1043376471876773,0.1705111029792053,0.2120531487155853,0.0225565186650652,,0.2504882295421319,0.3669475187630774,0.3825642516947906,0.0208786814292804
82,1,control,82,False,0.0702671091451187,0.0688013226245253,0.0367118568897509,0.0339784585079159,0.0300729216986087,0.0552549313499171,0.1406561076518133,0.0543980404444614,0.0718492027896777,0.2338048865694422,0.1667250644580917,0.0374800978706768,,0.2773117667365966,0.3221582822358696,0.4005299510275339,0.0300729216986087
83,1,control,83,False,0.0797772986646712,0.0298548133187311,0.0626156484801244,0.112015874814066,0.0540940924048271,0.0964841705611754,0.0936628521541576,0.0398565871502138,0.039576509781432,0.2235633453052694,0.1466060775085968,0.0218927298567346,,0.3602504575391546,0.269580119646979,0.3701694228138663,0.0218927298567346
84,1,control,84,False,0.0342159847456981,0.0387143981067363,0.0883364165261652,0.0869261143903567,0.0377759271891418,0.0937683214518709,0.056404072322697,0.0554386352714386,0.0603930606390756,0.2121386362151337,0.1792338257027212,0.0566546074389644,,0.3426234483970626,0.2660040896850822,0.3913724619178549,0.0342159847456981
85,1,control,85,False,0.0554826598321975,0.0819526118661172,0.0236200400832297,0.0648889456299594,0.0257016969878936,0.0507665065312992,0.1108112599330339,0.0896346440014981,0.052581559984052,0.2439169553629719,0.1738538827651181,0.0267892370226289,,0.2784351914220266,0.3037939704498834,0.41777083812809,0.0236200400832297
