object_type,object_id,counterfactual,window,champion_return,counterfactual_return,return_delta,champion_sharpe,counterfactual_sharpe,sharpe_delta,dominant_share,trade_count,exposure,max_drawdown,local_classification,value
state_machine,min_hold_days,min_hold_days=2,2023H1,0.0509484040161825,0.0369107682959402,-0.014037635720242303,0.7678236149964333,0.592425359536968,-0.1753982554594653,0.9999999999999553,17,0.8220338983050848,-0.09545207377356213,inconclusive,2
state_machine,min_hold_days,min_hold_days=2,2023H2,-0.10632026926329408,-0.11053077447288995,-0.004210505209595872,-2.295242649962902,-2.4029367908729355,-0.10769414091003338,0.0,15,0.46774193548387094,-0.12099160975498391,inconclusive,2
state_machine,min_hold_days,min_hold_days=2,2024H1,-0.09485536840967668,-0.06051691771933676,0.03433845069033992,-1.2263976900051408,-0.7655205461781935,0.4608771438269472,0.0,16,0.5384615384615384,-0.08484284562133948,inconclusive,2
state_machine,min_hold_days,min_hold_days=2,2024H2,0.18015949433488965,0.17503579175456419,-0.005123702580325462,1.0655359885390128,1.0448750824954811,-0.020660906043531657,0.0,15,0.496,-0.18357160128619576,inconclusive,2
state_machine,min_hold_days,min_hold_days=2,2025H1,0.03483459850082471,0.007041822003817311,-0.0277927764970074,0.5727132492529325,0.20867158298670233,-0.36404166626623025,0.0,15,0.6324786324786325,-0.12839821921081496,inconclusive,2
state_machine,min_hold_days,min_hold_days=2,2025H2,0.466221134770592,0.422584141307049,-0.043636993463542995,3.257468496072225,3.0357377538138555,-0.22173074225836942,0.0,13,0.7619047619047619,-0.10762651461154682,inconclusive,2
state_machine,min_hold_days,min_hold_days=4,2021,0.0029406556554447683,-0.0026354449020600246,-0.005576100557504793,0.13294054781997158,0.09935668887299623,-0.03358385894697535,0.674914505006432,29,0.691358024691358,-0.22452100814717002,inconclusive,4
state_machine,min_hold_days,min_hold_days=4,2022,-0.07098337536211052,-0.03362003788777701,0.03736333747433351,-0.3925555936985177,-0.11591745868664803,0.2766381350118697,0.9999999999998704,23,0.5661157024793388,-0.14303071979273785,inconclusive,4
state_machine,min_hold_days,min_hold_days=4,2023,-0.06031910763728798,-0.058524988108024645,0.0017941195292633383,-0.3898777490492146,-0.36185540924675413,0.02802233980246044,0.0,25,0.6652892561983471,-0.2082468496858514,inconclusive,4
state_machine,min_hold_days,min_hold_days=4,2024,0.06821503071757551,0.0014200756118347702,-0.06679495510574074,0.429718323504386,0.22375683417698655,-0.20596148932739944,0.9999999999998396,31,0.5537190082644629,-0.2244434616615849,inconclusive,4
state_machine,min_hold_days,min_hold_days=4,2025,0.5165797353772803,0.5279486753009066,0.011368939923626309,2.1935321360904703,2.23050829198831,0.036976155897839647,1.0,19,0.7407407407407407,-0.13831474896693718,inconclusive,4
state_machine,min_hold_days,min_hold_days=4,2021H1,0.24893799167194453,0.24893799167194453,0.0,3.071835242807882,3.071835242807882,0.0,0.0,5,0.6440677966101694,-0.070445854346318,inconclusive,4
state_machine,min_hold_days,min_hold_days=4,2021H2,-0.19785984963082448,-0.20231954932935514,-0.004459699698530661,-2.7932256547119008,-2.7315081522874274,0.06171750242447338,0.6749145050064247,25,0.736,-0.22452100814717113,inconclusive,4
state_machine,min_hold_days,min_hold_days=4,2022H1,-0.06477702515250938,-0.037438236859897,0.02733878829261238,-0.7230789850675907,-0.33912541105563915,0.38395357401195157,1.0,11,0.5470085470085471,-0.14303071979273785,inconclusive,4
state_machine,min_hold_days,min_hold_days=4,2022H2,-0.004512956055262585,0.006112637779334795,0.01062559383459738,0.027823439228323324,0.187456008771876,0.15963256954355265,1.0,13,0.584,-0.08909674359813724,inconclusive,4
state_machine,min_hold_days,min_hold_days=4,2023H1,0.0509484040161825,0.027693041785798123,-0.02325536223038438,0.7678236149964333,0.47134717001170556,-0.2964764449847277,0.0,13,0.8559322033898306,-0.11053555439396678,inconclusive,4
state_machine,min_hold_days,min_hold_days=4,2023H2,-0.10632026926329408,-0.08435255336360459,0.02196771589968949,-2.295242649962902,-1.6894931808510707,0.6057494691118315,0.0,13,0.4838709677419355,-0.12099160975498391,inconclusive,4
state_machine,min_hold_days,min_hold_days=4,2024H1,-0.09485536840967668,-0.14708611481445,-0.05223074640477332,-1.2263976900051408,-2.049719965690212,-0.8233222756850711,0.9999999999999679,16,0.5726495726495726,-0.13575751645093947,inconclusive,4
state_machine,min_hold_days,min_hold_days=4,2024H2,0.18015949433488965,0.1741162771596545,-0.006043217175235149,1.0655359885390128,1.0407359442736874,-0.02480004426532534,1.0,15,0.536,-0.18539451022223663,inconclusive,4
state_machine,min_hold_days,min_hold_days=4,2025H1,0.03483459850082471,0.03923896478747846,0.004404366286653749,0.5727132492529325,0.6299941876811763,0.05728093842824378,1.0,11,0.6923076923076923,-0.13831474896693718,inconclusive,4
state_machine,min_hold_days,min_hold_days=4,2025H2,0.466221134770592,0.47095203620857484,0.004730901437982826,3.257468496072225,3.2825912184525463,0.025122722380321427,0.0,9,0.7857142857142857,-0.10762651461154682,inconclusive,4
state_machine,exit_confirm_days,exit_confirm_days=2,2021,0.0029406556554447683,0.049071406477629864,0.046130750822185096,0.13294054781997158,0.4199825702734792,0.28704202245350763,0.4310841743464904,21,0.7489711934156379,-0.21109570874570482,inconclusive,2
state_machine,exit_confirm_days,exit_confirm_days=2,2022,-0.07098337536211052,-0.082002719098071,-0.011019343735960474,-0.3925555936985177,-0.433242655245061,-0.04068706154654328,0.7556984574911007,21,0.6074380165289256,-0.15586330124719605,inconclusive,2
state_machine,exit_confirm_days,exit_confirm_days=2,2023,-0.06031910763728798,-0.10349022359704574,-0.043171115959757755,-0.3898777490492146,-0.6798315774874247,-0.28995382843821016,0.6202363080445369,19,0.7479338842975206,-0.2751441501010423,inconclusive,2
state_machine,exit_confirm_days,exit_confirm_days=2,2024,0.06821503071757551,0.004630507079988799,-0.06358452363758671,0.429718323504386,0.23635122537654765,-0.19336709812783834,0.2222222222222222,29,0.5909090909090909,-0.2208681242011633,inconclusive,2
state_machine,exit_confirm_days,exit_confirm_days=2,2025,0.5165797353772803,0.42015307519690626,-0.09642666018037405,2.1935321360904703,1.8250939039820604,-0.36843823210840987,0.9999999999999323,19,0.7695473251028807,-0.12458333633566487,inconclusive,2
