symbol,family,configuration,cost_bps_one_way,period,annualized_return,max_drawdown,calmar,entries,exposure,annual_turnover,positive_years,evaluated_years,worst_year,top2_positive_year_concentration
518800.SH,BUY_HOLD,always_long,10,P2,0.07251410452129492,0.20919540229885003,0.3466333567776195,0,1.0,0.0,3,4,-0.06775700934579398,0.9111413217658814
518800.SH,BUY_HOLD,always_long,10,P3,0.17707789251949846,0.10847288177955416,1.6324623225127177,0,1.0,0.0,3,3,0.09746588693957192,0.8179715183693408
518800.SH,BUY_HOLD,always_long,30,FULL,0.07196013915370014,0.23232682060390508,0.30973668458359044,1,1.0,0.08756892831455286,9,12,-0.10326244178022992,0.41172218280889294
518800.SH,BUY_HOLD,always_long,30,P1,0.006112132987174279,0.23232682060390508,0.026308339998311597,1,1.0,0.22644141351518907,3,5,-0.10326244178022992,0.999999999999995
518800.SH,BUY_HOLD,always_long,30,P2,0.07251410452129492,0.20919540229885003,0.3466333567776195,0,1.0,0.0,3,4,-0.06775700934579398,0.9111413217658814
518800.SH,BUY_HOLD,always_long,30,P3,0.17707789251949846,0.10847288177955416,1.6324623225127177,0,1.0,0.0,3,3,0.09746588693957192,0.8179715183693408
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.05;recovery_return=0,10,FULL,0.01176798833100201,0.21186419796932998,0.05554495966659537,36,0.45591939546599497,6.217393910333254,7,12,-0.08331412419724449,0.5238706461074136
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.05;recovery_return=0,10,P1,0.05740586473247733,0.13568296724265805,0.42308821732805685,14,0.49306197964847365,6.113918164910105,4,5,0.0,0.6585616770573817
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.05;recovery_return=0,10,P2,-0.04255884363858431,0.19955097040036907,-0.21327304774913586,16,0.538540596094553,8.010966415352982,1,4,-0.08331412419724449,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.05;recovery_return=0,10,P3,0.020571415027852646,0.07575337235937885,0.2715577457101255,6,0.2896551724137931,4.017415215398717,2,3,-0.0024400596026492583,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.05;recovery_return=0,30,FULL,-0.0007613922593914246,0.2712108906124664,-0.00280738084548153,36,0.45591939546599497,6.217393910333254,6,12,-0.10521031111789791,0.5793474426004537
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.05;recovery_return=0,30,P1,0.044556157202776614,0.14257525480714872,0.31250974976719853,14,0.49306197964847365,6.113918164910105,4,5,0.0,0.7068833113649698
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.05;recovery_return=0,30,P2,-0.05783666965194334,0.23871005281399482,-0.2422883702221382,16,0.538540596094553,8.010966415352982,0,4,-0.10521031111789791,0.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.05;recovery_return=0,30,P3,0.012387118348120785,0.0776037159582591,0.15962017018339011,6,0.2896551724137931,4.017415215398717,2,3,-0.006431176600441679,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.05;recovery_return=0.02,10,FULL,0.011167269925337342,0.14231538787486941,0.07846846424756364,27,0.33141417776178483,4.641153200671302,6,12,-0.05519311443950736,0.5243991000530779
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.05;recovery_return=0.02,10,P1,0.03128540577434591,0.11178650095234965,0.27986747512279403,12,0.4431082331174838,5.434593924364538,4,5,0.0,0.6925648450753527
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.05;recovery_return=0.02,10,P2,-0.010937409987021973,0.11418903464332941,-0.0957833650243658,11,0.27646454265159304,5.257196710075394,1,4,-0.05519311443950736,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.05;recovery_return=0.02,10,P3,0.011686505793332858,0.08139896131273028,0.14357069924312613,4,0.2386206896551724,2.678276810265811,1,3,-0.002793076832703134,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.05;recovery_return=0.02,30,FULL,0.0018132731025790605,0.18268449870884107,0.009925708614549826,27,0.33141417776178483,4.641153200671302,6,12,-0.07020415612559827,0.6020673244799435
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.05;recovery_return=0.02,30,P1,0.02011627550120787,0.11533322053259865,0.17441874429858703,12,0.4431082331174838,5.434593924364538,4,5,0.0,0.8392406195383785
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.05;recovery_return=0.02,30,P2,-0.021298028187372142,0.1212517726652178,-0.17565127271315908,11,0.27646454265159304,5.257196710075394,1,4,-0.07020415612559827,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.05;recovery_return=0.02,30,P3,0.006289462024139381,0.08505375477478228,0.07394690617473072,4,0.2386206896551724,2.678276810265811,1,3,-0.01269541335733837,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.08;recovery_return=0,10,FULL,0.01965379838961545,0.13568296724265727,0.14485088872257879,18,0.22813961856783016,3.152481419323903,6,12,-0.05869610130705338,0.4782219424348051
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.08;recovery_return=0,10,P1,0.04711018483553353,0.13568296724265727,0.3472078020764466,8,0.3071230342275671,3.623062616243025,4,5,0.0,0.6478460458716536
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.08;recovery_return=0,10,P2,-0.009496902372452931,0.12146237948795324,-0.07818801519029062,9,0.2394655704008222,4.506168608636052,1,4,-0.05869610130705338,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.08;recovery_return=0,10,P3,0.01929460706197772,0.01940457203615098,0.994333037906304,1,0.09517241379310344,0.6695692025664528,1,3,0.0,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.08;recovery_return=0,30,FULL,0.013224706147471066,0.14444528939785606,0.09155512237609428,18,0.22813961856783016,3.152481419323903,6,12,-0.07552265488354049,0.527092666304503
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.08;recovery_return=0,30,P1,0.03954253817004716,0.14257525480714894,0.27734502893600604,8,0.3071230342275671,3.623062616243025,4,5,0.0,0.67539125040028
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.08;recovery_return=0,30,P2,-0.018434954476206133,0.14444528939785506,-0.12762586134207216,9,0.2394655704008222,4.506168608636052,1,4,-0.07552265488354049,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.08;recovery_return=0,30,P3,0.017934314791573147,0.01940457203615087,0.9242314006287476,1,0.09517241379310344,0.6695692025664528,1,3,0.0,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.08;recovery_return=0.02,10,FULL,0.016283098720847766,0.11398635583052608,0.14285129656269857,15,0.19179560993163008,2.627067849436586,6,12,-0.06559690014461483,0.5361490131348774
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.08;recovery_return=0.02,10,P1,0.03558023620333395,0.11178650095234888,0.3182874130616245,7,0.2765957446808511,3.170179789212647,3,5,-0.006453755448747711,0.8590846396052372
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.08;recovery_return=0.02,10,P2,-0.002680115660724902,0.11014408253862573,-0.024332815698791893,7,0.17163412127440905,3.504797806716929,2,4,-0.06559690014461483,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.08;recovery_return=0.02,10,P3,0.01374326656241398,0.01940457203615109,0.7082488877780974,1,0.09241379310344827,0.6695692025664528,1,3,0.0,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.08;recovery_return=0.02,30,FULL,0.010961824233281403,0.1245391374414383,0.0880191115699348,15,0.19179560993163008,2.627067849436586,6,12,-0.07858739043736118,0.5635760146204534
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.08;recovery_return=0.02,30,P1,0.02904516105950794,0.11533322053259842,0.25183690289215893,7,0.2765957446808511,3.170179789212647,3,5,-0.018261298329399933,0.8705901004240973
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.08;recovery_return=0.02,30,P2,-0.009648202109995396,0.11741061219479565,-0.08217487269368878,7,0.17163412127440905,3.504797806716929,2,4,-0.07858739043736118,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.08;recovery_return=0.02,30,P3,0.012391178527001223,0.019404572036151313,0.6385700495695591,1,0.09241379310344827,0.6695692025664528,1,3,0.0,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.12;recovery_return=0,10,FULL,0.02728138064020258,0.08028566174477891,0.3398038958304622,8,0.08960057574667146,1.4011028530328458,4,12,-0.02508004948685638,0.7728961017254904
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.12;recovery_return=0,10,P1,0.06583962349703287,0.04296235679214444,1.5324956173975885,4,0.12950971322849214,1.8115313081215125,3,5,0.0,0.9086503683311494
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.12;recovery_return=0,10,P2,0.006475030457635755,0.08028566174477814,0.08064989833700784,4,0.11202466598150052,2.0027416038382455,1,4,-0.02508004948685638,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.12;recovery_return=0,10,P3,0.0,-0.0,0.0,0,0.0,0.0,0,3,0.0,0.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.12;recovery_return=0,30,FULL,0.024402304407874054,0.08761447057377159,0.27851911046277744,8,0.08960057574667146,1.4011028530328458,4,12,-0.03478500684862407,0.7881698178221136
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.12;recovery_return=0,30,P1,0.06198761695005128,0.04396369565217384,1.4099728430584344,4,0.12950971322849214,1.8115313081215125,3,5,0.0,0.9175011666359125
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.12;recovery_return=0,30,P2,0.00243649625524478,0.08761447057377092,0.027809290397905938,4,0.11202466598150052,2.0027416038382455,1,4,-0.03478500684862407,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.12;recovery_return=0,30,P3,0.0,-0.0,0.0,0,0.0,0.0,0,3,0.0,0.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.12;recovery_return=0.02,10,FULL,0.024951109894908674,0.057504169463928,0.4339008827970352,7,0.08024469233537243,1.22596499640374,4,12,-4.801534161902321e-05,0.6822277542910096
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.12;recovery_return=0.02,10,P1,0.04963293620596354,0.04296235679214411,1.1552656770226157,4,0.11933395004625347,1.8115313081215125,3,5,0.0,0.8953628847778684
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.12;recovery_return=0.02,10,P2,0.01704520160039502,0.05667108630507056,0.30077421683144845,3,0.09660842754367935,1.502056202878684,1,4,-4.801534161902321e-05,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.12;recovery_return=0.02,10,P3,0.0,-0.0,0.0,0,0.0,0.0,0,3,0.0,0.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.12;recovery_return=0.02,30,FULL,0.022443576908071305,0.06128795464095216,0.3661988238888735,7,0.08024469233537243,1.22596499640374,4,12,-0.006034412766116715,0.6932629220277806
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.12;recovery_return=0.02,30,P1,0.045844383554597856,0.043282828282828256,1.0591817904096128,4,0.11933395004625347,1.8115313081215125,3,5,0.0,0.9064180306323592
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.12;recovery_return=0.02,30,P2,0.013993559175237813,0.060437493227364136,0.2315377165395401,3,0.09660842754367935,1.502056202878684,1,4,-0.006034412766116715,1.0
518800.SH,DRAWDOWN_RECOVERY,drawdown_trigger=0.12;recovery_return=0.02,30,P3,0.0,-0.0,0.0,0,0.0,0.0,0,3,0.0,0.0
