trial_id,behavior_hash,nearest_points,neighborhood_radius,local_feasible_rate,local_feasible_points
S007-EX22-JOINT-GATED-SCORE-02680,1f09df308b74540334baf02cba668d85b71127019a18a29fb5bfd3fe9ed3f028,20,0.05170924034933222,0.8,16
S007-EX22-JOINT-GATED-SCORE-02109,718b2ba71d20d0548f2a7e75f288f5c485cdfea89a98ed4152dafad64d626c6f,20,0.04655479251176087,0.85,17
S007-EX22-JOINT-GATED-SCORE-01804,6b979d2c765a4ae2114f6dade0e59cf1c4d110febfbcdefb4c52ea5de1ac8b6a,20,0.03520717915216176,1.0,20
S007-EX22-JOINT-GATED-SCORE-02323,6b979d2c765a4ae2114f6dade0e59cf1c4d110febfbcdefb4c52ea5de1ac8b6a,20,0.03520717915216176,1.0,20
S007-EX22-JOINT-GATED-SCORE-02552,6b979d2c765a4ae2114f6dade0e59cf1c4d110febfbcdefb4c52ea5de1ac8b6a,20,0.03520717915216176,1.0,20
S007-EX22-JOINT-GATED-SCORE-02788,6b979d2c765a4ae2114f6dade0e59cf1c4d110febfbcdefb4c52ea5de1ac8b6a,20,0.03520717915216176,1.0,20
S007-EX22-JOINT-GATED-SCORE-02496,81f294cff12a5311c3cf8813d4e2f577afdff20b804e10a72141b209317aeb3a,20,0.04655479251176087,0.85,17
S007-EX22-JOINT-GATED-SCORE-02815,81f294cff12a5311c3cf8813d4e2f577afdff20b804e10a72141b209317aeb3a,20,0.04655479251176087,0.85,17
S007-EX22-JOINT-GATED-SCORE-02093,15bc74c61304c95b10d7d63429a38fa6d75b07e7c0aa5c77133fe6f7855ab7d5,20,0.03520717915216176,1.0,20
S007-EX22-JOINT-GATED-SCORE-02846,0f062ef27d4a97e7c2558cc366c3ac8f5b3527520d0f549c1e86260209fe3e91,20,0.03520717915216176,1.0,20
S007-EX22-JOINT-GATED-SCORE-02704,bf7b1235bb0f993e96bbaa262ce8c1abd1c56618205d3e98ff229bcf45b3fcb7,20,0.1582880758249252,0.4,8
S007-EX22-JOINT-GATED-SCORE-02640,c649f86e39f680da245199965225913d4cecef987f5880eae729b0e02beb591d,20,0.03520717915216176,1.0,20
S007-EX22-JOINT-GATED-SCORE-02408,c472df0025191185277359d75b276d33fd615818575d3cffc415daeb23b6b370,20,0.08469501678871016,0.85,17
S007-EX22-JOINT-GATED-SCORE-02793,00f06bb44e75052396906afc00110862706dd2e82ba78905e3d14637f9b1f7ac,20,0.12630159458184087,0.6,12
S007-EX22-JOINT-GATED-SCORE-02824,f3b6e0a53444aa2c648f33bc83911a0fcb58f30c043d3140e4b550be1595a4cb,20,0.04213638194141778,1.0,20
S007-EX22-JOINT-GATED-SCORE-02212,0ea7927c639948e03dddbfbc90a61adfac1d09bf810705f55224f9596d0c5366,20,0.04355729001814135,0.8,16
S007-EX22-JOINT-GATED-SCORE-02926,4ab69c06f4ff1ee13e0102a35382d25f47564cf36e1e7b1bf346568b4c3a974b,20,0.16316489076949825,0.3,6
S007-EX22-JOINT-GATED-SCORE-02855,37db5de5138663c3250baa2306706141fd0458bdecce6575b360b16899e2f10f,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02247,d8e713620f3270c376a16269fab72d7687d3152b3d32ee2d3490257f3c6137e1,20,0.06304540912671874,0.8,16
S007-EX22-JOINT-GATED-SCORE-01509,e4547c1d8238f1ae616b96f911df761071ec741a393b83a4d6b6cac1690b0568,20,0.11898342351672264,0.35,7
S007-EX22-JOINT-GATED-SCORE-02168,5f0d5ef1e78f5371c0fc8fb25f82411e03785e25699d25510c83c98707181671,20,0.04655479251176087,0.85,17
S007-EX22-JOINT-GATED-SCORE-02216,259d61ebde99e47e30c7deb99731eaba22698604f7e773371997bac13ace6921,20,0.05170924034933222,0.8,16
S007-EX22-JOINT-GATED-SCORE-00455,a477017aa1049edf98c2644ee6d7c3cb0838a05aceb188baa6a030a9812c5329,20,0.0381241188980741,0.9,18
S007-EX22-JOINT-GATED-SCORE-02544,7b2facaed14a4158e17c6242250b19c37526f7f626ba389c778b15bf513ddd41,20,0.07822924707167567,0.9,18
S007-EX22-JOINT-GATED-SCORE-02042,59c642dbe3baac5a48962fc0cc9007a5e0c0ff1b82d89f619dc1b56e452cc4da,20,0.04801408226500781,0.8,16
S007-EX22-JOINT-GATED-SCORE-01837,48958b44cb48f0edc4ed98df495d13d0e6bfb38df5c8b11084417178ceda2d7c,20,0.036775529464326606,0.9,18
S007-EX22-JOINT-GATED-SCORE-01382,f45ea090db63181e7df6a235f0f9014bf07e32111f6a0f0dab8e291aae11b5a1,20,0.0401362131941112,0.9,18
S007-EX22-JOINT-GATED-SCORE-02829,f45ea090db63181e7df6a235f0f9014bf07e32111f6a0f0dab8e291aae11b5a1,20,0.0401362131941112,0.9,18
S007-EX22-JOINT-GATED-SCORE-02714,0a5329bd8df38658d75f17ad307d1f462c75fe9764a14783d6702f3f612a6356,20,0.0401362131941112,0.9,18
S007-EX22-JOINT-GATED-SCORE-02899,f255f62b745f81c6083c14501f9bad92c5dbe65a6cbfbd2a4bbc6f2625fcc881,20,0.03520717915216176,1.0,20
S007-EX22-JOINT-GATED-SCORE-02064,65bf8c651ff0a97bd0f2d389f0e2ce2b4fdb9e8ba7f181641e415fb8745b8b27,20,0.036775529464326606,0.95,19
S007-EX22-JOINT-GATED-SCORE-01965,71111cb8aed1f1987c67f2d20e49f8361f12c7c91664879ab987c7105dfcaad6,20,0.036775529464326606,0.9,18
S007-EX22-JOINT-GATED-SCORE-02218,ae610b1b6628edccd77f038b4cc23deac75cb87d8b21b913ab7a3033e7777a70,20,0.036775529464326606,0.95,19
S007-EX22-JOINT-GATED-SCORE-01941,6e8c887bc0bab9cff68af5578aa64dfa17f7124b78a570bb059821e171f3aca6,20,0.09091571677653176,0.8,16
S007-EX22-JOINT-GATED-SCORE-02155,ca66cc85e54da439b8efe6bdf59dd77f1e2b04bde24e576d43f25fb2190c8aa2,20,0.03520717915216176,0.95,19
S007-EX22-JOINT-GATED-SCORE-02811,1b8f8f107d9b6ea705438a20f255271291f0a50d8c6e36ea7ae7fc85b465483b,20,0.04655479251176087,1.0,20
S007-EX22-JOINT-GATED-SCORE-01946,0bf1495473f68ce5832654271b753b2f46f772d4cc2659f6841ce40d8a5e3ca1,20,0.04270134226855815,0.8,16
S007-EX22-JOINT-GATED-SCORE-02583,a678436127b511d10c1c09c9a7040c5204d1cd07ccfde88e8514ccab7e5efe4d,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02663,a678436127b511d10c1c09c9a7040c5204d1cd07ccfde88e8514ccab7e5efe4d,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02078,3934125aa1dc0917cedea5fa38169980b5746856fec132b8b9759b427042ef39,20,0.06472897652350018,0.9,18
S007-EX22-JOINT-GATED-SCORE-02443,b982be7aafe19a883b3611d08147b812cef97bfb00827a1457cb03542e99cae8,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02462,414ee51befa09696c4e2dc16b019d8b07f1e0e081dab0a55f3267c39d05d3f2c,20,0.04270134226855815,0.85,17
S007-EX22-JOINT-GATED-SCORE-01738,001af0ae8d615b68a380862acc7dafd6ba3cd4d33c0f682f5fadac7c8dc9df7d,20,0.0871991784644679,0.4,8
S007-EX22-JOINT-GATED-SCORE-02578,e6a3d0ab346401ad0c95bd869f294ba6b1c1ccffdd047537f6d8a4dc67ca5ca2,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02949,430062f34aac80bce6a32845f138cc68848e1afcd02aa15b4e97a3a414102773,20,0.04655479251176087,1.0,20
S007-EX22-JOINT-GATED-SCORE-02512,daa24452ac3e8c881eaaf1a27a6b491fc645e8e73b6f895a0687b781505dc74d,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02743,e0b6200f833ba4126e5ee0743671cab358f6cd32f00a3372e500503ddb8144bd,20,0.0871991784644679,0.8,16
S007-EX22-JOINT-GATED-SCORE-01577,70d172fac822701ab91642eca51631098a3abd9fd442912838e087dc2a874b7e,20,0.04270134226855815,1.0,20
S007-EX22-JOINT-GATED-SCORE-02912,e291497a4ab5b259fcfc8bd473cb2a81556a6966b288b3462a5ea3434c04f71f,20,0.03520717915216176,1.0,20
S007-EX22-JOINT-GATED-SCORE-02347,5a5fcb933bed9e8a931511004c5495b24e108d8dace4dfd93d7d334f8982b74b,20,0.10661855711718404,0.8,16
S007-EX22-JOINT-GATED-SCORE-01750,3f37d0410641d1f59280ec95cd75784466ba3cc65c486614479235e15fb35c22,20,0.03520717915216176,1.0,20
S007-EX22-JOINT-GATED-SCORE-02012,c4a13fa9c33d992f07ec3f45ecf998045a65ed3a8e75f6662d1babfeb1286a69,20,0.14145874271083336,0.35,7
S007-EX22-JOINT-GATED-SCORE-01799,4a4f459eae26c0f305936d3bf68807b286bb0abbd572df127b636d91ad2a6c51,20,0.04270134226855815,0.9,18
S007-EX22-JOINT-GATED-SCORE-02059,96231a5f73fec9cc41c1bef62c36f58d1b0635ed1ef3ada591770a5f6c82fd07,20,0.07936392664817271,0.9,18
S007-EX22-JOINT-GATED-SCORE-02267,110a997963bf082cf9c750c1f3b7d9a25d9091edc30c0e904a0ccc0e8cb56767,20,0.08672737430172761,0.9,18
S007-EX22-JOINT-GATED-SCORE-02994,4eea5c51bdf289e814aaa6b94ea48cdddf1b0e1dd9bf2f4e859487b301ac77ae,20,0.07485665188281654,0.95,19
S007-EX22-JOINT-GATED-SCORE-01726,308e38a9f8fe65c8ed3f951118fd0256d72f5d73a3baa25e94e0cb38f7015932,20,0.060357988453470846,0.75,15
S007-EX22-JOINT-GATED-SCORE-01780,308e38a9f8fe65c8ed3f951118fd0256d72f5d73a3baa25e94e0cb38f7015932,20,0.0381241188980741,0.95,19
S007-EX22-JOINT-GATED-SCORE-02238,2fc7ba6308721799e582cab18effb88c67d3a397211573256d25432d7033d4c7,20,0.03520717915216176,1.0,20
S007-EX22-JOINT-GATED-SCORE-01274,0cea811a7f455cb656da136625d5efc205dd97cefadf210572a322a1dd7da416,20,0.0381241188980741,0.95,19
S007-EX22-JOINT-GATED-SCORE-01486,184bc0c4c7233d54527e9524c6833dc9c84a97fabfca6057302d881136ae1f94,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02151,184bc0c4c7233d54527e9524c6833dc9c84a97fabfca6057302d881136ae1f94,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02565,621ffe44b037e8771e6a7f5ef17d962b80a89f5d441a6681c5504603a7fa8ba7,20,0.03520717915216176,0.95,19
S007-EX22-JOINT-GATED-SCORE-02975,b6cb634a83c9c175ab1cbaace18ac86f74fa09b9f125de433c7b1f2a0d869af1,20,0.0386769816616781,1.0,20
S007-EX22-JOINT-GATED-SCORE-01471,a8ef63b34d982ec9dde0f9722905e730c41a96371031959a4a9a2c8ee5f264d4,20,0.0381241188980741,0.95,19
S007-EX22-JOINT-GATED-SCORE-01450,3728707a247c485ddfed620ad793913ae6c7053356b5baa43fbb30083236c1ac,20,0.08471392898089602,0.4,8
S007-EX22-JOINT-GATED-SCORE-01589,7fefe5c469a4e285198e2b70a94d9864364c1ffbb6e81c2bd3b3fd13f682ced6,20,0.0381241188980741,0.9,18
S007-EX22-JOINT-GATED-SCORE-02289,60c3217b91a641a4b925d5a1b718417f829e62cf73ae695119d67fae471e7408,20,0.11178529344155352,0.9,18
S007-EX22-JOINT-GATED-SCORE-01815,82d9fe5a92fa3332760ac0a2fb2f676c357b95feeaa02e7857a96d0cf2f1e4f0,20,0.0381241188980741,0.95,19
S007-EX22-JOINT-GATED-SCORE-02813,10b24f96f96855b0d094d963c4da271bbb9d5f4e0c695590827104e4a16b50f5,20,0.041560490895893976,0.95,19
S007-EX22-JOINT-GATED-SCORE-02119,0977d2230c98544a2bb6e48027005ab39dea77bf4c3c44fb5ba66674d3e24b2f,20,0.036775529464326606,0.95,19
S007-EX22-JOINT-GATED-SCORE-01752,550d851450e365babf28ee294acbaf49b9ec974ff7032ce0e1cfeb3008b6b843,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02633,b7c0a6981512389afc96755a4a758ec30472e054a2792b33f56356bafc8fb340,20,0.04655479251176087,1.0,20
S007-EX22-JOINT-GATED-SCORE-01812,9bbdf8b2aa5ea3512eaa99f1305bef2d672d4da8c3a27f7aa0d6edb39d5f0cfa,20,0.058238111178811836,0.7,14
S007-EX22-JOINT-GATED-SCORE-01766,fd34b4ea461cf9a21e912fd3f9051e1ebbe42be04fb4cf858759b3d2ff3c5450,20,0.0401362131941112,0.9,18
S007-EX22-JOINT-GATED-SCORE-01659,72c54dd78665a2f72bf2229e2999fd35d44584d5de44fbe1dcf3481da6e36c08,20,0.04270134226855815,0.8,16
S007-EX22-JOINT-GATED-SCORE-01469,82803ab9ffff2704077e6616d9731f88eded72bc74f7a987176acaff5adcad5b,20,0.04270134226855815,0.8,16
S007-EX22-JOINT-GATED-SCORE-02764,652bf6327cbb757697dd84edc59509c1166e4a9932e8818289a6890070b7d68d,20,0.04474968738808083,1.0,20
S007-EX22-JOINT-GATED-SCORE-02705,e56d967717bf34d2f4a827f5745c984c96d44c617b3736b89278e69b3d08ca40,20,0.0871991784644679,0.8,16
S007-EX22-JOINT-GATED-SCORE-02632,bd10c5adedf3906daa259a80b4485aa125f136d90ed8942e7c2232f4ab1fc657,20,0.03520717915216176,1.0,20
S007-EX22-JOINT-GATED-SCORE-01364,5ac7a608d932be0e01a214d0f533e5958cd9a84f8800c08fe30ad14dfb2e2e0e,20,0.06304933977363503,0.85,17
S007-EX22-JOINT-GATED-SCORE-02011,fe591d09dbfbd28678c024ec73004180fe656b8134162be56cdd3c0f49c6a31c,20,0.12779964115841813,0.45,9
S007-EX22-JOINT-GATED-SCORE-02456,1ef01f8ad5bbedb31833a1fee19bd8264a8978a174b76ec77c5c0f342051b56c,20,0.0871991784644679,0.4,8
S007-EX22-JOINT-GATED-SCORE-01793,5d5d240fb802fa72e16c3fcb0780015854b7e38b96917af0f44ff6357acc7de1,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02432,5d5d240fb802fa72e16c3fcb0780015854b7e38b96917af0f44ff6357acc7de1,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02758,191f5ec16ebdea08a156f2c7bc79c820927dd4ea9d7d59bf02c7dd8d785fd64c,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02110,ab831b44902631c516715711c9fb3d5c6d2dd900b940c42d1416e4cd728d79a0,20,0.06823007201333076,0.5,10
S007-EX22-JOINT-GATED-SCORE-01348,c596ba06652b6e5aef7c727847d107db851f98e905d67096c8f4e19392f3255f,20,0.04270134226855815,0.8,16
S007-EX22-JOINT-GATED-SCORE-01753,c596ba06652b6e5aef7c727847d107db851f98e905d67096c8f4e19392f3255f,20,0.03548993811513568,0.8,16
S007-EX22-JOINT-GATED-SCORE-02363,d8aa8ec156f3500ff175502518bc3de6f53ff0ac15c4359cc32cb5cadd4c9fed,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02839,e9a774c607b5464e4cfb7941cf7c1a29057f0a141b86d4857381aa1c24003380,20,0.04655479251176087,1.0,20
S007-EX22-JOINT-GATED-SCORE-02617,37c5cf799b6c03c415f0a8157639a1968d8fecfb2d2ccff69e846440be4f3701,20,0.04655479251176087,0.85,17
S007-EX22-JOINT-GATED-SCORE-01769,ff5a9f0f2d86b424127d51ac99410af15077b99b181d9ced3aa95914792a675c,20,0.036775529464326606,1.0,20
S007-EX22-JOINT-GATED-SCORE-01858,9e660f85d45e4c4269ffe6b07eacb06479e9ed84cbc5b9e7e1d7e9c3cf9c6cee,20,0.0401362131941112,0.9,18
S007-EX22-JOINT-GATED-SCORE-02906,281c4cf3a612886481b5c53e451fb882fd5aab0457806060b7dad5932a7d41d0,20,0.03520717915216176,1.0,20
S007-EX22-JOINT-GATED-SCORE-01901,a18db607ac3786a1ae9172c360ef8ddc3a0fb7b526cffea9a5fb028871d42fb0,20,0.04270134226855815,1.0,20
S007-EX22-JOINT-GATED-SCORE-01863,2f386ce1bc9cbce834d419ff08084c7e93e6117cc8c633c6afa05223f94a57b2,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-01950,b8e9523eb919c0e1d45dcec47b1eba6f94ed586d926c5cc7991c12300d11e739,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02088,b8e9523eb919c0e1d45dcec47b1eba6f94ed586d926c5cc7991c12300d11e739,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02934,f27b465db381cc34c10f7bc71ce4b67a051c73f4e1b562015dda81babc10dd30,20,0.0871991784644679,0.8,16
S007-EX22-JOINT-GATED-SCORE-01574,a3c074257e275593bfc171cd3416248240897eb527ee65942f122d4005c93c37,20,0.08032595507211515,0.35,7
S007-EX22-JOINT-GATED-SCORE-01989,29c3ca1d2e0dc0b14c79e316873a5b086560e17a305f9393b5dd074f97bd14fb,20,0.04655479251176087,0.8,16
S007-EX22-JOINT-GATED-SCORE-01132,f168e667aed37d8528a5bab69dfad5bdf8c010fd49083500f25985430f0e005e,20,0.0871991784644679,0.4,8
S007-EX22-JOINT-GATED-SCORE-02932,2e279dc7928c7efe60faab20746c035d6242b3f88770657b556c96bec2622ebc,20,0.04655479251176087,1.0,20
S007-EX22-JOINT-GATED-SCORE-01998,98d0ac4e76e92ab5bc24521bed9f1d1bdbf375e16a66e1203115bba05ac80f74,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-01380,6e5aee2b8a247821dfd9f25da717b01b775f8635fd94df452e86f52958dc2b7f,20,0.0871991784644679,0.5,10
S007-EX22-JOINT-GATED-SCORE-02273,fa4de0dda2d594229072ec4bab560212dd4e15f6f03592ccf592988a32f7ff3c,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02044,2d155096035d02cb5584b9e015ac693ba805b032e3dab26609015d5f2f1e7eef,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02507,517f114b23bad82d6ad99a9e8d73802521d60f2b6009b662dd4f2c7e7331d617,20,0.05170924034933222,0.8,16
S007-EX22-JOINT-GATED-SCORE-02638,60ab6ed9daf0a67d0a2f1529ec32682476dc3c92f508f0a87c1b1a4d830c46ca,20,0.05170924034933222,0.9,18
S007-EX22-JOINT-GATED-SCORE-02628,cfc90915e18623e2cbf276daea539b92d7697ba4c769f2f079a30f79f6d26dd5,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-01416,1140f9fedf7079426a5322f9c95d894e451282c7a9a53e5b56cd4f58b72e23f4,20,0.04270134226855815,0.8,16
S007-EX22-JOINT-GATED-SCORE-02062,1815b2f364ef399407fdb42f3f08c69d64c8d4eb0f7b4243149da98de68447f5,20,0.0871991784644679,0.8,16
S007-EX22-JOINT-GATED-SCORE-02142,f6de57cd8c1a4528c0f09263c50a3d2b9aac4b06cd612dfd2527d211b4911ffb,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-02739,5a9dc8c2484bdff5db3155818143c73b4fb2108597057641760b42657033beb4,20,0.0871991784644679,0.7,14
S007-EX22-JOINT-GATED-SCORE-01840,7be857c5ed9de49dd930348c7524fb512f1d3a6b0784eaeede8a71b38a237c11,20,0.036775529464326606,1.0,20
S007-EX22-JOINT-GATED-SCORE-01952,b993e585e04f6c3bea16af6a1c3e41d364d78c4b74365ae2837d3239782a65b9,20,0.04655479251176087,0.9,18
S007-EX22-JOINT-GATED-SCORE-01705,21f99a8f6ad09f0cfdc69e95551649cfa9cf647d13a72cfcbd4b434dc192df75,20,0.04270134226855815,1.0,20
S007-EX22-JOINT-GATED-SCORE-02200,cbde8fd0ed28b4eb717a4a6e114a2210e5376692a37cb5effb9b72e4efb492cc,20,0.03548993811513568,1.0,20
S007-EX22-JOINT-GATED-SCORE-01790,9091932ec402935b67e08f890984d0cdfe8eecb3829fac7d1bef6d7374ce7bd8,20,0.05444548180427633,1.0,20
S007-EX22-JOINT-GATED-SCORE-02490,ff74362bada28ab6a6c816bd5bf90116f46d6961a54ce2c5238d78aaa10dd50e,20,0.05170924034933222,0.8,16
S007-EX22-JOINT-GATED-SCORE-01988,653144e910eded567c3536fd41459defe33dff46aac5b749fd959943b2e31668,20,0.047829188803703016,0.75,15
S007-EX22-JOINT-GATED-SCORE-02641,9745e538120785f1895809aa64b0db8e0dec63928a4e488a1483ba6d24e96914,20,0.05170924034933222,0.8,16
S007-EX22-JOINT-GATED-SCORE-02414,6ef3c52ed1a45ff10280fe03f61b62fdeec401e6c8c7eedbb68eaddc5152351f,20,0.04970215095094099,1.0,20
S007-EX22-JOINT-GATED-SCORE-01394,ed341db8659f5c7ab7f4b0bbd487d19887c6c8a9baf3cd15586087f7b07586d5,20,0.11898342351672264,0.35,7
S007-EX22-JOINT-GATED-SCORE-01712,9fc7d316ecda4f9c4cae1410604a03d3d48dd1cce78c1901437127216793b615,20,0.06823007201333076,0.55,11
S007-EX22-JOINT-GATED-SCORE-00818,cdfbcbdf81fb58bd2c33be1aedc51e34f32b5e3282e3f9c7f8d42f97b3be20a3,20,0.06304933977363503,0.85,17
S007-EX22-JOINT-GATED-SCORE-02359,1f49a18e70f9d4f8744f682c13226459187c9fcdaa484f5b97dc41a1f6b3442f,20,0.0789953245097198,0.95,19
S007-EX22-JOINT-GATED-SCORE-02116,b1ef49810a09c35816be2e3f452f83c4f041df5dcd0ce44139d1945e8a4ee153,20,0.05886101803280863,1.0,20
S007-EX22-JOINT-GATED-SCORE-02203,51df40a68103ad1a9af7f7755696ad0477af240c890d534f770d11a82aceb875,20,0.04655479251176087,0.85,17
S007-EX22-JOINT-GATED-SCORE-01934,6315f6fa5bc0fb48dee5d893754d774a3af64a08d3e7a7d9b3dcec95f692f990,20,0.05170924034933222,1.0,20
S007-EX22-JOINT-GATED-SCORE-02256,56eec2ac508c7521c71e4951184c5abab3ac851a35fb1df404a7eafb751c47a6,20,0.14701153942119005,0.55,11
S007-EX22-JOINT-GATED-SCORE-02072,3b05f63f509dfa03cf63ffccd90b92232a344b48261d35d22d9d5db4b7e6f377,20,0.05170924034933222,0.95,19
S007-EX22-JOINT-GATED-SCORE-01438,f897dda8119580518a68a98c0df841242974616a7e0b648c9fd485b56515c9ed,20,0.036775529464326606,1.0,20
S007-EX22-JOINT-GATED-SCORE-02881,7e6ac76928bae48d02295e7c8b30877350c3306e8fd687827ca6e1926f1fc994,20,0.04655479251176087,0.85,17
S007-EX22-JOINT-GATED-SCORE-01484,c96e650d5dbb0c3059db5c4a07af7aeffcd7413b9695c4298c47015fb1cacf10,20,0.0871991784644679,0.5,10
S007-EX22-JOINT-GATED-SCORE-02690,e0e6184ee26f4fdfef3730b9f32ae982fef8328307d4cf9c4b51aee5608ab75f,20,0.08114266160114392,1.0,20
S007-EX22-JOINT-GATED-SCORE-02850,34083265da3b5d1911cfd8d4f099d43490c24c827b51aa0e8a2e8730e00d4201,20,0.04270134226855815,1.0,20
S007-EX22-JOINT-GATED-SCORE-01727,426ec08d469b3c4ea9f9589ee912e19f80873572d2be0c62c02c0aa3481e1018,20,0.12833008961582681,0.95,19
S007-EX22-JOINT-GATED-SCORE-02509,ca20c357969754bf5754de7a617d25b13312b3f658eb5a61e1b43d3074dc91e9,20,0.08469501678871016,0.8,16
S007-EX22-JOINT-GATED-SCORE-01742,4f3c4191681ed3baa9e57235cda027f0d5d36fe5c8a8d088818b3342b75db6ac,20,0.06823007201333076,0.55,11
S007-EX22-JOINT-GATED-SCORE-02478,8d4e9e7a6f01c126384712e4f7885cdfeb2d2a7018374ae6210a5bee73521d6b,20,0.055485257074328165,0.9,18
S007-EX22-JOINT-GATED-SCORE-01968,a5e6385159a3b0d0b3ad460abd9cecb3b8424a71424c7f33c7db5551afbb1bf8,20,0.12833008961582681,0.95,19
S007-EX22-JOINT-GATED-SCORE-01267,55b93514bbbc09df2bce0dfa75a16c541f52172d9a7655d826045bdce5e492a5,20,0.06823007201333076,0.55,11
S007-EX22-JOINT-GATED-SCORE-01675,facd154eea1fddca404035c93bf0c73db817a59222f011505e194c82e29336c7,20,0.036775529464326606,1.0,20
S007-EX22-JOINT-GATED-SCORE-02248,facd154eea1fddca404035c93bf0c73db817a59222f011505e194c82e29336c7,20,0.03597372594185444,1.0,20
S007-EX22-JOINT-GATED-SCORE-01669,698bb60c9a3bd3a7860732ad97bc0bc09ac44b741debf0d2624ee82c110cff78,20,0.04270134226855815,0.95,19
