component_id,parameter_points,unique_behaviors,cagr_min,cagr_median,cagr_max,maximum_drawdown_worst,maximum_drawdown_median,calmar_median,frequency_median_min,parameter_ranges_normalized,trial_ids
PARAM-COMPONENT-01,343,323,0.2408203144815923,0.2575144987240501,0.3210794199376254,-0.1999404287218841,-0.1839244208883111,1.509551437678774,6.0,"{""confirm_share_fraction"": {""maximum"": 0.9562441820124752, ""minimum"": 0.5083616800118849}, ""confirmation_gate_quantile"": {""maximum"": 0.8905830320458034, ""minimum"": 0.08710865111145805}, ""confirmation_total"": {""maximum"": 0.14486398237108522, ""minimum"": 0.0028290422391675785}, ""entry_quantile"": {""maximum"": 0.9947670920398258, ""minimum"": 0.8387634397276412}, ""entry_timing_total"": {""maximum"": 0.9930781509309308, ""minimum"": 0.9409765564206543}, ""exit_quantile"": {""maximum"": 0.9978137183948054, ""minimum"": 0.7762354359315076}, ""opp_spx_fraction"": {""maximum"": 0.9751501891823624, ""minimum"": 0.40799214204237644}, ""opportunity_total"": {""maximum"": 0.2552258973103183, ""minimum"": 0.002368585403901724}, ""risk_shibor_fraction"": {""maximum"": 0.949851170879273, ""minimum"": 0.5337661374136529}}","[""S007-EX22-JOINT-GATED-SCORE-02784"", ""S007-EX22-JOINT-GATED-SCORE-02722"", ""S007-EX22-JOINT-GATED-SCORE-01735"", ""S007-EX22-JOINT-GATED-SCORE-01838"", ""S007-EX22-JOINT-GATED-SCORE-02081"", ""S007-EX22-JOINT-GATED-SCORE-02806"", ""S007-EX22-JOINT-GATED-SCORE-02913"", ""S007-EX22-JOINT-GATED-SCORE-02585"", ""S007-EX22-JOINT-GATED-SCORE-02972"", ""S007-EX22-JOINT-GATED-SCORE-01870"", ""S007-EX22-JOINT-GATED-SCORE-02335"", ""S007-EX22-JOINT-GATED-SCORE-02963"", ""S007-EX22-JOINT-GATED-SCORE-02958"", ""S007-EX22-JOINT-GATED-SCORE-02320"", ""S007-EX22-JOINT-GATED-SCORE-01829"", ""S007-EX22-JOINT-GATED-SCORE-01392"", ""S007-EX22-JOINT-GATED-SCORE-02135"", ""S007-EX22-JOINT-GATED-SCORE-02586"", ""S007-EX22-JOINT-GATED-SCORE-02680"", ""S007-EX22-JOINT-GATED-SCORE-02109"", ""S007-EX22-JOINT-GATED-SCORE-01804"", ""S007-EX22-JOINT-GATED-SCORE-02323"", ""S007-EX22-JOINT-GATED-SCORE-02552"", ""S007-EX22-JOINT-GATED-SCORE-02788"", ""S007-EX22-JOINT-GATED-SCORE-02496"", ""S007-EX22-JOINT-GATED-SCORE-02815"", ""S007-EX22-JOINT-GATED-SCORE-02093"", ""S007-EX22-JOINT-GATED-SCORE-02846"", ""S007-EX22-JOINT-GATED-SCORE-02704"", ""S007-EX22-JOINT-GATED-SCORE-02640"", ""S007-EX22-JOINT-GATED-SCORE-02408"", ""S007-EX22-JOINT-GATED-SCORE-02793"", ""S007-EX22-JOINT-GATED-SCORE-02824"", ""S007-EX22-JOINT-GATED-SCORE-02212"", ""S007-EX22-JOINT-GATED-SCORE-02926"", ""S007-EX22-JOINT-GATED-SCORE-02855"", ""S007-EX22-JOINT-GATED-SCORE-02247"", ""S007-EX22-JOINT-GATED-SCORE-01509"", ""S007-EX22-JOINT-GATED-SCORE-02168"", ""S007-EX22-JOINT-GATED-SCORE-02216"", ""S007-EX22-JOINT-GATED-SCORE-00455"", ""S007-EX22-JOINT-GATED-SCORE-02544"", ""S007-EX22-JOINT-GATED-SCORE-02042"", ""S007-EX22-JOINT-GATED-SCORE-01837"", ""S007-EX22-JOINT-GATED-SCORE-01382"", ""S007-EX22-JOINT-GATED-SCORE-02829"", ""S007-EX22-JOINT-GATED-SCORE-02714"", ""S007-EX22-JOINT-GATED-SCORE-02899"", ""S007-EX22-JOINT-GATED-SCORE-02064"", ""S007-EX22-JOINT-GATED-SCORE-01965"", ""S007-EX22-JOINT-GATED-SCORE-02218"", ""S007-EX22-JOINT-GATED-SCORE-01941"", ""S007-EX22-JOINT-GATED-SCORE-02155"", ""S007-EX22-JOINT-GATED-SCORE-02811"", ""S007-EX22-JOINT-GATED-SCORE-01946"", ""S007-EX22-JOINT-GATED-SCORE-02583"", ""S007-EX22-JOINT-GATED-SCORE-02663"", ""S007-EX22-JOINT-GATED-SCORE-02078"", ""S007-EX22-JOINT-GATED-SCORE-02443"", ""S007-EX22-JOINT-GATED-SCORE-02462"", ""S007-EX22-JOINT-GATED-SCORE-01738"", ""S007-EX22-JOINT-GATED-SCORE-02578"", ""S007-EX22-JOINT-GATED-SCORE-02949"", ""S007-EX22-JOINT-GATED-SCORE-02512"", ""S007-EX22-JOINT-GATED-SCORE-02743"", ""S007-EX22-JOINT-GATED-SCORE-01577"", ""S007-EX22-JOINT-GATED-SCORE-02912"", ""S007-EX22-JOINT-GATED-SCORE-02347"", ""S007-EX22-JOINT-GATED-SCORE-01750"", ""S007-EX22-JOINT-GATED-SCORE-02012"", ""S007-EX22-JOINT-GATED-SCORE-01799"", ""S007-EX22-JOINT-GATED-SCORE-02059"", ""S007-EX22-JOINT-GATED-SCORE-02267"", ""S007-EX22-JOINT-GATED-SCORE-02994"", ""S007-EX22-JOINT-GATED-SCORE-01726"", ""S007-EX22-JOINT-GATED-SCORE-01780"", ""S007-EX22-JOINT-GATED-SCORE-02238"", ""S007-EX22-JOINT-GATED-SCORE-01274"", ""S007-EX22-JOINT-GATED-SCORE-01486"", ""S007-EX22-JOINT-GATED-SCORE-02151"", ""S007-EX22-JOINT-GATED-SCORE-02565"", ""S007-EX22-JOINT-GATED-SCORE-02975"", ""S007-EX22-JOINT-GATED-SCORE-01471"", ""S007-EX22-JOINT-GATED-SCORE-01450"", ""S007-EX22-JOINT-GATED-SCORE-01589"", ""S007-EX22-JOINT-GATED-SCORE-02289"", ""S007-EX22-JOINT-GATED-SCORE-01815"", ""S007-EX22-JOINT-GATED-SCORE-02813"", ""S007-EX22-JOINT-GATED-SCORE-02119"", ""S007-EX22-JOINT-GATED-SCORE-01752"", ""S007-EX22-JOINT-GATED-SCORE-02633"", ""S007-EX22-JOINT-GATED-SCORE-01812"", ""S007-EX22-JOINT-GATED-SCORE-01766"", ""S007-EX22-JOINT-GATED-SCORE-01659"", ""S007-EX22-JOINT-GATED-SCORE-01469"", ""S007-EX22-JOINT-GATED-SCORE-02764"", ""S007-EX22-JOINT-GATED-SCORE-02705"", ""S007-EX22-JOINT-GATED-SCORE-02632"", ""S007-EX22-JOINT-GATED-SCORE-01364"", ""S007-EX22-JOINT-GATED-SCORE-02011"", ""S007-EX22-JOINT-GATED-SCORE-02456"", ""S007-EX22-JOINT-GATED-SCORE-01793"", ""S007-EX22-JOINT-GATED-SCORE-02432"", ""S007-EX22-JOINT-GATED-SCORE-02758"", ""S007-EX22-JOINT-GATED-SCORE-02110"", ""S007-EX22-JOINT-GATED-SCORE-01348"", ""S007-EX22-JOINT-GATED-SCORE-01753"", ""S007-EX22-JOINT-GATED-SCORE-02363"", ""S007-EX22-JOINT-GATED-SCORE-02839"", ""S007-EX22-JOINT-GATED-SCORE-02617"", ""S007-EX22-JOINT-GATED-SCORE-01769"", ""S007-EX22-JOINT-GATED-SCORE-01858"", ""S007-EX22-JOINT-GATED-SCORE-02906"", ""S007-EX22-JOINT-GATED-SCORE-01901"", ""S007-EX22-JOINT-GATED-SCORE-01863"", ""S007-EX22-JOINT-GATED-SCORE-01950"", ""S007-EX22-JOINT-GATED-SCORE-02088"", ""S007-EX22-JOINT-GATED-SCORE-02934"", ""S007-EX22-JOINT-GATED-SCORE-01574"", ""S007-EX22-JOINT-GATED-SCORE-01989"", ""S007-EX22-JOINT-GATED-SCORE-01132"", ""S007-EX22-JOINT-GATED-SCORE-02932"", ""S007-EX22-JOINT-GATED-SCORE-01998"", ""S007-EX22-JOINT-GATED-SCORE-01380"", ""S007-EX22-JOINT-GATED-SCORE-02273"", ""S007-EX22-JOINT-GATED-SCORE-02044"", ""S007-EX22-JOINT-GATED-SCORE-02507"", ""S007-EX22-JOINT-GATED-SCORE-02638"", ""S007-EX22-JOINT-GATED-SCORE-02628"", ""S007-EX22-JOINT-GATED-SCORE-01416"", ""S007-EX22-JOINT-GATED-SCORE-02062"", ""S007-EX22-JOINT-GATED-SCORE-02142"", ""S007-EX22-JOINT-GATED-SCORE-02739"", ""S007-EX22-JOINT-GATED-SCORE-01840"", ""S007-EX22-JOINT-GATED-SCORE-01952"", ""S007-EX22-JOINT-GATED-SCORE-01705"", ""S007-EX22-JOINT-GATED-SCORE-02200"", ""S007-EX22-JOINT-GATED-SCORE-01790"", ""S007-EX22-JOINT-GATED-SCORE-02490"", ""S007-EX22-JOINT-GATED-SCORE-01988"", ""S007-EX22-JOINT-GATED-SCORE-02641"", ""S007-EX22-JOINT-GATED-SCORE-02414"", ""S007-EX22-JOINT-GATED-SCORE-01394"", ""S007-EX22-JOINT-GATED-SCORE-01712"", ""S007-EX22-JOINT-GATED-SCORE-00818"", ""S007-EX22-JOINT-GATED-SCORE-02359"", ""S007-EX22-JOINT-GATED-SCORE-02116"", ""S007-EX22-JOINT-GATED-SCORE-02203"", ""S007-EX22-JOINT-GATED-SCORE-01934"", ""S007-EX22-JOINT-GATED-SCORE-02256"", ""S007-EX22-JOINT-GATED-SCORE-02072"", ""S007-EX22-JOINT-GATED-SCORE-01438"", ""S007-EX22-JOINT-GATED-SCORE-02881"", ""S007-EX22-JOINT-GATED-SCORE-01484"", ""S007-EX22-JOINT-GATED-SCORE-02690"", ""S007-EX22-JOINT-GATED-SCORE-02850"", ""S007-EX22-JOINT-GATED-SCORE-01727"", ""S007-EX22-JOINT-GATED-SCORE-02509"", ""S007-EX22-JOINT-GATED-SCORE-01742"", ""S007-EX22-JOINT-GATED-SCORE-02478"", ""S007-EX22-JOINT-GATED-SCORE-01968"", ""S007-EX22-JOINT-GATED-SCORE-01267"", ""S007-EX22-JOINT-GATED-SCORE-01675"", ""S007-EX22-JOINT-GATED-SCORE-02248"", ""S007-EX22-JOINT-GATED-SCORE-01669"", ""S007-EX22-JOINT-GATED-SCORE-01340"", ""S007-EX22-JOINT-GATED-SCORE-01349"", ""S007-EX22-JOINT-GATED-SCORE-01489"", ""S007-EX22-JOINT-GATED-SCORE-02688"", ""S007-EX22-JOINT-GATED-SCORE-02039"", ""S007-EX22-JOINT-GATED-SCORE-02550"", ""S007-EX22-JOINT-GATED-SCORE-02400"", ""S007-EX22-JOINT-GATED-SCORE-01502"", ""S007-EX22-JOINT-GATED-SCORE-01733"", ""S007-EX22-JOINT-GATED-SCORE-01289"", ""S007-EX22-JOINT-GATED-SCORE-01619"", ""S007-EX22-JOINT-GATED-SCORE-02019"", ""S007-EX22-JOINT-GATED-SCORE-02842"", ""S007-EX22-JOINT-GATED-SCORE-01239"", ""S007-EX22-JOINT-GATED-SCORE-02427"", ""S007-EX22-JOINT-GATED-SCORE-01558"", ""S007-EX22-JOINT-GATED-SCORE-01476"", ""S007-EX22-JOINT-GATED-SCORE-02287"", ""S007-EX22-JOINT-GATED-SCORE-02390"", ""S007-EX22-JOINT-GATED-SCORE-01217"", ""S007-EX22-JOINT-GATED-SCORE-01754"", ""S007-EX22-JOINT-GATED-SCORE-01885"", ""S007-EX22-JOINT-GATED-SCORE-02821"", ""S007-EX22-JOINT-GATED-SCORE-02141"", ""S007-EX22-JOINT-GATED-SCORE-01198"", ""S007-EX22-JOINT-GATED-SCORE-01290"", ""S007-EX22-JOINT-GATED-SCORE-02446"", ""S007-EX22-JOINT-GATED-SCORE-02619"", ""S007-EX22-JOINT-GATED-SCORE-02473"", ""S007-EX22-JOINT-GATED-SCORE-01559"", ""S007-EX22-JOINT-GATED-SCORE-01777"", ""S007-EX22-JOINT-GATED-SCORE-02258"", ""S007-EX22-JOINT-GATED-SCORE-02475"", ""S007-EX22-JOINT-GATED-SCORE-02286"", ""S007-EX22-JOINT-GATED-SCORE-02114"", ""S007-EX22-JOINT-GATED-SCORE-01644"", ""S007-EX22-JOINT-GATED-SCORE-01504"", ""S007-EX22-JOINT-GATED-SCORE-01354"", ""S007-EX22-JOINT-GATED-SCORE-02987"", ""S007-EX22-JOINT-GATED-SCORE-02570"", ""S007-EX22-JOINT-GATED-SCORE-01715"", ""S007-EX22-JOINT-GATED-SCORE-01481"", ""S007-EX22-JOINT-GATED-SCORE-01763"", ""S007-EX22-JOINT-GATED-SCORE-02727"", ""S007-EX22-JOINT-GATED-SCORE-02986"", ""S007-EX22-JOINT-GATED-SCORE-01654"", ""S007-EX22-JOINT-GATED-SCORE-01529"", ""S007-EX22-JOINT-GATED-SCORE-02712"", ""S007-EX22-JOINT-GATED-SCORE-01243"", ""S007-EX22-JOINT-GATED-SCORE-01646"", ""S007-EX22-JOINT-GATED-SCORE-02338"", ""S007-EX22-JOINT-GATED-SCORE-01899"", ""S007-EX22-JOINT-GATED-SCORE-02660"", ""S007-EX22-JOINT-GATED-SCORE-01479"", ""S007-EX22-JOINT-GATED-SCORE-02790"", ""S007-EX22-JOINT-GATED-SCORE-02061"", ""S007-EX22-JOINT-GATED-SCORE-01895"", ""S007-EX22-JOINT-GATED-SCORE-01878"", ""S007-EX22-JOINT-GATED-SCORE-01990"", ""S007-EX22-JOINT-GATED-SCORE-01437"", ""S007-EX22-JOINT-GATED-SCORE-01628"", ""S007-EX22-JOINT-GATED-SCORE-01531"", ""S007-EX22-JOINT-GATED-SCORE-01462"", ""S007-EX22-JOINT-GATED-SCORE-01942"", ""S007-EX22-JOINT-GATED-SCORE-02545"", ""S007-EX22-JOINT-GATED-SCORE-02393"", ""S007-EX22-JOINT-GATED-SCORE-02040"", ""S007-EX22-JOINT-GATED-SCORE-01547"", ""S007-EX22-JOINT-GATED-SCORE-02219"", ""S007-EX22-JOINT-GATED-SCORE-02172"", ""S007-EX22-JOINT-GATED-SCORE-02377"", ""S007-EX22-JOINT-GATED-SCORE-01444"", ""S007-EX22-JOINT-GATED-SCORE-01897"", ""S007-EX22-JOINT-GATED-SCORE-01960"", ""S007-EX22-JOINT-GATED-SCORE-02384"", ""S007-EX22-JOINT-GATED-SCORE-02125"", ""S007-EX22-JOINT-GATED-SCORE-01432"", ""S007-EX22-JOINT-GATED-SCORE-02673"", ""S007-EX22-JOINT-GATED-SCORE-01598"", ""S007-EX22-JOINT-GATED-SCORE-01569"", ""S007-EX22-JOINT-GATED-SCORE-02656"", ""S007-EX22-JOINT-GATED-SCORE-02921"", ""S007-EX22-JOINT-GATED-SCORE-01713"", ""S007-EX22-JOINT-GATED-SCORE-01426"", ""S007-EX22-JOINT-GATED-SCORE-02786"", ""S007-EX22-JOINT-GATED-SCORE-02278"", ""S007-EX22-JOINT-GATED-SCORE-01851"", ""S007-EX22-JOINT-GATED-SCORE-01238"", ""S007-EX22-JOINT-GATED-SCORE-02435"", ""S007-EX22-JOINT-GATED-SCORE-02993"", ""S007-EX22-JOINT-GATED-SCORE-02551"", ""S007-EX22-JOINT-GATED-SCORE-01866"", ""S007-EX22-JOINT-GATED-SCORE-02950"", ""S007-EX22-JOINT-GATED-SCORE-02112"", ""S007-EX22-JOINT-GATED-SCORE-02797"", ""S007-EX22-JOINT-GATED-SCORE-01600"", ""S007-EX22-JOINT-GATED-SCORE-01944"", ""S007-EX22-JOINT-GATED-SCORE-01724"", ""S007-EX22-JOINT-GATED-SCORE-01499"", ""S007-EX22-JOINT-GATED-SCORE-02897"", ""S007-EX22-JOINT-GATED-SCORE-02005"", ""S007-EX22-JOINT-GATED-SCORE-01225"", ""S007-EX22-JOINT-GATED-SCORE-02606"", ""S007-EX22-JOINT-GATED-SCORE-01128"", ""S007-EX22-JOINT-GATED-SCORE-01636"", ""S007-EX22-JOINT-GATED-SCORE-02370"", ""S007-EX22-JOINT-GATED-SCORE-02149"", ""S007-EX22-JOINT-GATED-SCORE-02204"", ""S007-EX22-JOINT-GATED-SCORE-01455"", ""S007-EX22-JOINT-GATED-SCORE-02925"", ""S007-EX22-JOINT-GATED-SCORE-01357"", ""S007-EX22-JOINT-GATED-SCORE-02167"", ""S007-EX22-JOINT-GATED-SCORE-01280"", ""S007-EX22-JOINT-GATED-SCORE-01363"", ""S007-EX22-JOINT-GATED-SCORE-01474"", ""S007-EX22-JOINT-GATED-SCORE-01955"", ""S007-EX22-JOINT-GATED-SCORE-01185"", ""S007-EX22-JOINT-GATED-SCORE-01365"", ""S007-EX22-JOINT-GATED-SCORE-02281"", ""S007-EX22-JOINT-GATED-SCORE-02424"", ""S007-EX22-JOINT-GATED-SCORE-01141"", ""S007-EX22-JOINT-GATED-SCORE-01412"", ""S007-EX22-JOINT-GATED-SCORE-01850"", ""S007-EX22-JOINT-GATED-SCORE-02145"", ""S007-EX22-JOINT-GATED-SCORE-01265"", ""S007-EX22-JOINT-GATED-SCORE-01250"", ""S007-EX22-JOINT-GATED-SCORE-01622"", ""S007-EX22-JOINT-GATED-SCORE-02315"", ""S007-EX22-JOINT-GATED-SCORE-01983"", ""S007-EX22-JOINT-GATED-SCORE-02147"", ""S007-EX22-JOINT-GATED-SCORE-01832"", ""S007-EX22-JOINT-GATED-SCORE-01457"", ""S007-EX22-JOINT-GATED-SCORE-01561"", ""S007-EX22-JOINT-GATED-SCORE-02801"", ""S007-EX22-JOINT-GATED-SCORE-01295"", ""S007-EX22-JOINT-GATED-SCORE-01725"", ""S007-EX22-JOINT-GATED-SCORE-02452"", ""S007-EX22-JOINT-GATED-SCORE-02964"", ""S007-EX22-JOINT-GATED-SCORE-02104"", ""S007-EX22-JOINT-GATED-SCORE-01111"", ""S007-EX22-JOINT-GATED-SCORE-01145"", ""S007-EX22-JOINT-GATED-SCORE-00809"", ""S007-EX22-JOINT-GATED-SCORE-01292"", ""S007-EX22-JOINT-GATED-SCORE-01811"", ""S007-EX22-JOINT-GATED-SCORE-02113"", ""S007-EX22-JOINT-GATED-SCORE-01568"", ""S007-EX22-JOINT-GATED-SCORE-01818"", ""S007-EX22-JOINT-GATED-SCORE-01613"", ""S007-EX22-JOINT-GATED-SCORE-02261"", ""S007-EX22-JOINT-GATED-SCORE-01000"", ""S007-EX22-JOINT-GATED-SCORE-01075"", ""S007-EX22-JOINT-GATED-SCORE-01525"", ""S007-EX22-JOINT-GATED-SCORE-01874"", ""S007-EX22-JOINT-GATED-SCORE-01241"", ""S007-EX22-JOINT-GATED-SCORE-01691"", ""S007-EX22-JOINT-GATED-SCORE-01670"", ""S007-EX22-JOINT-GATED-SCORE-01383"", ""S007-EX22-JOINT-GATED-SCORE-01372"", ""S007-EX22-JOINT-GATED-SCORE-02575"", ""S007-EX22-JOINT-GATED-SCORE-01603"", ""S007-EX22-JOINT-GATED-SCORE-01737"", ""S007-EX22-JOINT-GATED-SCORE-02520"", ""S007-EX22-JOINT-GATED-SCORE-01458"", ""S007-EX22-JOINT-GATED-SCORE-01170"", ""S007-EX22-JOINT-GATED-SCORE-01567"", ""S007-EX22-JOINT-GATED-SCORE-01321"", ""S007-EX22-JOINT-GATED-SCORE-02386"", ""S007-EX22-JOINT-GATED-SCORE-01681"", ""S007-EX22-JOINT-GATED-SCORE-02316"", ""S007-EX22-JOINT-GATED-SCORE-01452"", ""S007-EX22-JOINT-GATED-SCORE-02235"", ""S007-EX22-JOINT-GATED-SCORE-01905"", ""S007-EX22-JOINT-GATED-SCORE-01563"", ""S007-EX22-JOINT-GATED-SCORE-00929"", ""S007-EX22-JOINT-GATED-SCORE-01242"", ""S007-EX22-JOINT-GATED-SCORE-01969"", ""S007-EX22-JOINT-GATED-SCORE-02556"", ""S007-EX22-JOINT-GATED-SCORE-01856""]"
PARAM-COMPONENT-02,3,3,0.2443975643917306,0.2588990732889864,0.2648159551729332,-0.1833642701149409,-0.1833642701149406,1.4119385043045591,5.0,"{""confirm_share_fraction"": {""maximum"": 0.2007430362522481, ""minimum"": 0.11263773057332283}, ""confirmation_gate_quantile"": {""maximum"": 0.3404491984738669, ""minimum"": 0.3404491984738669}, ""confirmation_total"": {""maximum"": 0.07883417405725712, ""minimum"": 0.0028290422391675785}, ""entry_quantile"": {""maximum"": 0.9096751398018368, ""minimum"": 0.8999090499493628}, ""entry_timing_total"": {""maximum"": 0.8100561803054129, ""minimum"": 0.7159203046666848}, ""exit_quantile"": {""maximum"": 0.9926507789854017, ""minimum"": 0.9926507789854017}, ""opp_spx_fraction"": {""maximum"": 0.16592091403041564, ""minimum"": 0.16592091403041564}, ""opportunity_total"": {""maximum"": 0.8094219248448629, ""minimum"": 0.7447167099781775}, ""risk_shibor_fraction"": {""maximum"": 0.8308677473625503, ""minimum"": 0.8308677473625503}}","[""S007-EX22-JOINT-GATED-SCORE-01071"", ""S007-EX22-JOINT-GATED-SCORE-01581"", ""S007-EX22-JOINT-GATED-SCORE-00789""]"
PARAM-COMPONENT-03,2,2,0.250522231942059,0.25130605313207466,0.2520898743220903,-0.1833642701149409,-0.18283983788335922,1.3744590637939758,5.0,"{""confirm_share_fraction"": {""maximum"": 0.3577501277996705, ""minimum"": 0.3577501277996705}, ""confirmation_gate_quantile"": {""maximum"": 0.3404491984738669, ""minimum"": 0.3404491984738669}, ""confirmation_total"": {""maximum"": 0.07883417405725712, ""minimum"": 0.07883417405725712}, ""entry_quantile"": {""maximum"": 0.9599846922399703, ""minimum"": 0.9177922471662778}, ""entry_timing_total"": {""maximum"": 0.7159203046666848, ""minimum"": 0.7159203046666848}, ""exit_quantile"": {""maximum"": 0.9926507789854017, ""minimum"": 0.9926507789854017}, ""opp_spx_fraction"": {""maximum"": 0.16592091403041564, ""minimum"": 0.16592091403041564}, ""opportunity_total"": {""maximum"": 0.8094219248448629, ""minimum"": 0.8094219248448629}, ""risk_shibor_fraction"": {""maximum"": 0.4178980757170465, ""minimum"": 0.4178980757170465}}","[""S007-EX22-JOINT-GATED-SCORE-00675"", ""S007-EX22-JOINT-GATED-SCORE-01216""]"
PARAM-COMPONENT-04,2,2,0.2571668940748086,0.2592161061375598,0.261265318200311,-0.1964641760896116,-0.1964641760896116,1.3194064755058736,7.0,"{""confirm_share_fraction"": {""maximum"": 0.3577501277996705, ""minimum"": 0.3577501277996705}, ""confirmation_gate_quantile"": {""maximum"": 0.3404491984738669, ""minimum"": 0.3404491984738669}, ""confirmation_total"": {""maximum"": 0.07883417405725712, ""minimum"": 0.07883417405725712}, ""entry_quantile"": {""maximum"": 0.9179167395587849, ""minimum"": 0.9177922471662778}, ""entry_timing_total"": {""maximum"": 0.9754144635375158, ""minimum"": 0.9754144635375158}, ""exit_quantile"": {""maximum"": 0.9926507789854017, ""minimum"": 0.9926507789854017}, ""opp_spx_fraction"": {""maximum"": 0.4221118838311091, ""minimum"": 0.4221118838311091}, ""opportunity_total"": {""maximum"": 0.05605043468265425, ""minimum"": 0.05605043468265425}, ""risk_shibor_fraction"": {""maximum"": 0.8308677473625503, ""minimum"": 0.8308677473625503}}","[""S007-EX22-JOINT-GATED-SCORE-01232"", ""S007-EX22-JOINT-GATED-SCORE-01511""]"
PARAM-COMPONENT-05,2,2,0.2475453186272571,0.25375557264518706,0.259965826663117,-0.1987137827466245,-0.19871378274662443,1.2769902979943026,5.0,"{""confirm_share_fraction"": {""maximum"": 0.3577501277996705, ""minimum"": 0.3577501277996705}, ""confirmation_gate_quantile"": {""maximum"": 0.3404491984738669, ""minimum"": 0.3404491984738669}, ""confirmation_total"": {""maximum"": 0.07883417405725712, ""minimum"": 0.07883417405725712}, ""entry_quantile"": {""maximum"": 0.9599846922399703, ""minimum"": 0.8999090499493628}, ""entry_timing_total"": {""maximum"": 0.2140418046830563, ""minimum"": 0.2140418046830563}, ""exit_quantile"": {""maximum"": 0.9926507789854017, ""minimum"": 0.9926507789854017}, ""opp_spx_fraction"": {""maximum"": 0.16592091403041564, ""minimum"": 0.16592091403041564}, ""opportunity_total"": {""maximum"": 0.8191412820792681, ""minimum"": 0.8191412820792681}, ""risk_shibor_fraction"": {""maximum"": 0.16341440654925732, ""minimum"": 0.16341440654925732}}","[""S007-EX22-JOINT-GATED-SCORE-00909"", ""S007-EX22-JOINT-GATED-SCORE-01123""]"
PARAM-COMPONENT-06,1,1,0.2552235821155206,0.2552235821155206,0.2552235821155206,-0.1958806352306441,-0.1958806352306441,1.302954637731299,7.0,"{""confirm_share_fraction"": {""maximum"": 0.7624283676735564, ""minimum"": 0.7624283676735564}, ""confirmation_gate_quantile"": {""maximum"": 0.3404491984738669, ""minimum"": 0.3404491984738669}, ""confirmation_total"": {""maximum"": 0.05848617655218025, ""minimum"": 0.05848617655218025}, ""entry_quantile"": {""maximum"": 0.9179167395587849, ""minimum"": 0.9179167395587849}, ""entry_timing_total"": {""maximum"": 0.9754144635375158, ""minimum"": 0.9754144635375158}, ""exit_quantile"": {""maximum"": 0.9926507789854017, ""minimum"": 0.9926507789854017}, ""opp_spx_fraction"": {""maximum"": 0.16592091403041564, ""minimum"": 0.16592091403041564}, ""opportunity_total"": {""maximum"": 0.040492704301975824, ""minimum"": 0.040492704301975824}, ""risk_shibor_fraction"": {""maximum"": 0.9111937024346655, ""minimum"": 0.9111937024346655}}","[""S007-EX22-JOINT-GATED-SCORE-01257""]"
