core_fraction,event_fraction,role,core_quantity,event_count,average_event_notional_fraction,event_fees,account_total_return,account_annual_return,account_maximum_drawdown,account_calmar,static_core_total_return,static_core_maximum_drawdown,event_alpha_terminal_return_on_account,event_alpha_terminal_return_on_event_budget,event_alpha_maximum_drawdown_on_account
0.5,0.5,FROZEN_AUTHORITY,7100,276,0.4677115652173913,3101.243292,0.2881573019599988,0.048016753895288256,-0.1879988786368879,0.2554097888425741,0.05901273488000003,-0.25848670997025136,0.2291445670799988,0.4582891341599976,-0.025877580632464592
0.6,0.4,DIAGNOSTIC_ONLY,8600,276,0.4854519130434783,3218.975028,0.31775346380000014,0.05243540789489942,-0.23447753261135174,0.22362657654629753,0.07148021407999994,-0.30639639812840214,0.24627324972000003,0.6156831243,-0.025446230865439512
0.7,0.3,DIAGNOSTIC_ONLY,10000,276,0.3881622355072464,2573.955,0.28807297799999865,0.04800404683133985,-0.2940820791299372,0.1632334992100275,0.08311652800000013,-0.3492983199702112,0.20495644999999843,0.6831881666666615,-0.02273273112037355
