hypothesis_id,exit_clock,year,episodes,mean_return,median_return,win_rate,profit_factor,cagr,max_drawdown,calmar
M06,09:45,2024,82,-0.0013013931450322576,-0.00012645596398747072,0.4878048780487805,0.7442239308406143,-0.10669562428365831,-0.15194694269767128,-0.7021900038880711
M06,09:45,2025,55,-0.0010242410514559339,-0.001199280431740779,0.45454545454545453,0.7799850931909756,-0.05820458018971475,-0.07685710350425867,-0.7573090519406527
M06,09:45,2026,41,-0.008192999713615328,-0.01029306543539732,0.2926829268292683,0.3776063526330736,-0.29356243881924926,-0.28674300412126386,-1.023782392595362
M07,09:45,2021,89,-0.0023846564241341755,0.0011181226299024072,0.5393258426966292,0.6135917826900211,-0.1989454790887638,-0.2568394780185671,-0.7745907312363479
M07,09:45,2022,99,-0.004140627820016604,-0.004204698845687527,0.3333333333333333,0.49804061614515815,-0.3454820971338942,-0.3852329062766392,-0.8968135678570522
M07,09:45,2023,76,-0.0019241724594086928,-0.003292559006353446,0.3026315789473684,0.6173213596631734,-0.1407487222392323,-0.15910183927586807,-0.8846454753749694
M07,09:45,2024,107,-0.0015117512269306492,-0.0025100425309118046,0.40186915887850466,0.7511152796089586,-0.15839738267745374,-0.23330343817227372,-0.6789329120837535
M07,09:45,2025,67,-0.0008803409649696335,-0.00119928043174089,0.4626865671641791,0.8122506906187181,-0.061514452509333184,-0.09201571819325705,-0.6685211365751312
M07,09:45,2026,53,-0.007765422536690826,-0.008212509591962847,0.32075471698113206,0.45634484918716506,-0.3518635719252938,-0.351085341273213,-1.0022166423960015
M01,11:30,2021,52,-0.0028157363050001364,-0.003982708193521645,0.40384615384615385,0.6366510952301146,-0.14235530732942603,-0.1936607878643899,-0.7350755354207776
M01,11:30,2022,57,-0.005423576165994334,-0.0065788175209774424,0.3333333333333333,0.5180205206572497,-0.2750798815465241,-0.29744145301566094,-0.9248202587688426
M01,11:30,2023,48,-0.004218794907009031,-0.005281251740422377,0.2916666666666667,0.34549397156570366,-0.18558404164819275,-0.20538724878909165,-0.9035811265906072
M01,11:30,2024,63,-0.00037858546787235557,-0.0038105241430306247,0.3968253968253968,0.9431813749564976,-0.032895518466124596,-0.12245708807429079,-0.2686289457264241
M01,11:30,2025,49,-0.0015185922934359626,-0.001199280431741001,0.4489795918367347,0.7874710354773893,-0.07789788354689131,-0.10749040319082326,-0.724696170397672
M01,11:30,2026,35,-0.01045467802394442,-0.010515209861424402,0.2571428571428571,0.4159882338330031,-0.3197177411763832,-0.3008106311565183,-1.0628538624023136
M02,11:30,2021,55,-0.002122426461716163,-0.0027746758884732436,0.43636363636363634,0.7465584024515363,-0.1183750877217774,-0.17319343158486933,-0.6834848564321593
M02,11:30,2022,57,-0.006983226057093891,-0.009553561543371503,0.2807017543859649,0.373178530536526,-0.3345954674950822,-0.33183708062623596,-1.0083124732885205
M02,11:30,2023,40,-0.004165316411047576,-0.006493214746959797,0.3,0.35948840466445026,-0.15550367215382965,-0.1666915778521707,-0.932882597654316
M02,11:30,2024,60,-0.0016040866196138906,-0.0025478994589864246,0.36666666666666664,0.7735452612547897,-0.09949327114977702,-0.2130855209817114,-0.46691708892936123
M02,11:30,2025,49,-0.0035139225748698254,-0.002181385367402755,0.3673469387755102,0.5776038675480213,-0.16542726060454294,-0.14793927203218016,-1.118210589603001
M02,11:30,2026,32,-0.01620671944956079,-0.011083464506246199,0.25,0.24886307411160707,-0.417230116002392,-0.41498064036447635,-1.0054206760969377
M03,11:30,2021,46,-0.005057124329654676,-0.004643420844045343,0.32608695652173914,0.4108222776287593,-0.21202056238806777,-0.22357027896134773,-0.9483396602315071
M03,11:30,2022,53,-0.009225897654469486,-0.008226019162371978,0.2641509433962264,0.2450222244540856,-0.39241113586717113,-0.3938994236651746,-0.9962216553044044
M03,11:30,2023,46,-0.004150408851727977,-0.005923210034458948,0.2608695652173913,0.33961050817791727,-0.1757922866129753,-0.19817165532790215,-0.8870707888174163
M03,11:30,2024,55,0.00012869073148106763,-0.0025545052886856157,0.43636363636363634,1.0203745383878082,-0.0006958441384244951,-0.11969262109891943,-0.00581359261778901
M03,11:30,2025,39,-0.0042661848159168585,-0.002181385367402755,0.41025641025641024,0.5187949151726621,-0.16034627192629292,-0.16220924551999039,-0.9885149974791796
M03,11:30,2026,31,-0.014481506256393883,-0.015400238529867938,0.16129032258064516,0.2150105436146022,-0.371236400507587,-0.3542743135818536,-1.0478783989565599
M04,11:30,2021,45,-0.0017068496881809682,-0.002579792829209282,0.4444444444444444,0.7773416925093006,-0.07991702978611737,-0.13612743034001373,-0.5870751367781185
M04,11:30,2022,60,-0.005972194456600601,-0.008466234104003822,0.31666666666666665,0.45030108696615634,-0.3086804912053126,-0.31589154976293954,-0.9771723600614247
M04,11:30,2023,44,-0.005139277898253727,-0.0052190915096205215,0.29545454545454547,0.24662912347484522,-0.20437055491713385,-0.2294825253766093,-0.8905713172788927
M04,11:30,2024,62,-0.0029328190561866653,-0.00545349956670893,0.41935483870967744,0.6422078219472234,-0.17383381899316308,-0.19856118552647128,-0.8754672698606966
M04,11:30,2025,42,-0.0025019627417116343,-0.0027368579093079437,0.40476190476190477,0.6445650277050801,-0.10418650393454354,-0.11490904265796031,-0.9066867282557247
M04,11:30,2026,35,-0.0025609325911400303,-0.0017892395100446157,0.4,0.7946365990535071,-0.1007457475476986,-0.1601213920784723,-0.6291835602973344
M05,11:30,2021,49,-0.004185068467297873,-0.0027784120041809413,0.42857142857142855,0.5271853238257006,-0.19123435966324698,-0.21185069818809033,-0.902684585412415
M05,11:30,2022,60,-0.00636389053449527,-0.00904164087120457,0.3333333333333333,0.3762641894265451,-0.3235507674060678,-0.32708161181704254,-0.989205004856862
M05,11:30,2023,45,-0.003388780758958005,-0.005267715134666617,0.3111111111111111,0.5051164426569273,-0.14468002669822144,-0.15758774026440148,-0.9180918925258817
M05,11:30,2024,62,-0.0027337553219460137,-0.002589481196174581,0.41935483870967744,0.6391265736407171,-0.1631888633950328,-0.20180551661541923,-0.8086442141520929
M05,11:30,2025,42,-0.007082772122618518,-0.004150556872830613,0.30952380952380953,0.30546348857281064,-0.26280429040916053,-0.2589065494558691,-1.01505462477285
M05,11:30,2026,31,-0.012163696476253748,-0.01216963281841188,0.2903225806451613,0.3433072895980619,-0.32498009444267073,-0.3129869190624215,-1.0383184556599867
M06,11:30,2021,51,-0.0025555106180866084,-0.001199280431741001,0.43137254901960786,0.6489686248087252,-0.12752008514376267,-0.16184823421118733,-0.7878991436963616
M06,11:30,2022,61,-0.006104986975172501,-0.008227588857162682,0.2786885245901639,0.45596111195128414,-0.31954675144531697,-0.3338517470706208,-0.9571516526397633
M06,11:30,2023,48,-0.004007655432411762,-0.004825980084649739,0.3333333333333333,0.35794108041433925,-0.17709910647337002,-0.19524144270194543,-0.9070774320374624
M06,11:30,2024,66,-0.002401628341741691,-0.0045950497599470674,0.3787878787878788,0.6771728868163569,-0.1542586399149557,-0.23079949225200092,-0.6683664613374745
M06,11:30,2025,46,-0.000575444525916682,-0.0008475900375267686,0.4782608695652174,0.914054463272829,-0.03225819252654416,-0.1084665195244775,-0.2974023013549771
M06,11:30,2026,35,-0.005497649451814863,-0.004032757650374252,0.3142857142857143,0.6193267306604058,-0.19186496128086894,-0.16940443421318896,-1.1325852370511995
M07,11:30,2021,58,-0.0018584557235051717,-0.00260049211561586,0.46551724137931033,0.7568779137086853,-0.11002083782860372,-0.1578177961534668,-0.6971383488438536
M07,11:30,2022,64,-0.004041075264396657,-0.0057031574327662815,0.34375,0.5783941710279283,-0.2370387327377217,-0.25424623996280893,-0.9323195213128644
M07,11:30,2023,52,-0.0026305410404702267,-0.0038476113378620447,0.3269230769230769,0.5777708654903897,-0.1321670008621435,-0.16497287941968553,-0.8011438081644623
M07,11:30,2024,69,-0.0017652719719183395,-0.004081822190956763,0.36231884057971014,0.7769670472802199,-0.1254029051425969,-0.21697826022699762,-0.5779514731632712
M07,11:30,2025,47,-0.0024921998133810917,-0.003223192730764768,0.3617021276595745,0.632880932403568,-0.11592745558881723,-0.13057015912648762,-0.8878556659834846
M07,11:30,2026,36,-0.00548551070761512,-0.009788213133234303,0.3888888888888889,0.6373985291836555,-0.19399636998077385,-0.1931538989835877,-1.0043616566976872
M01,15:00,2021,45,-0.002792636615303559,-0.0035661067814288794,0.4444444444444444,0.690751173858985,-0.12524579330552466,-0.1528052626230223,-0.8196431926203476
M01,15:00,2022,49,-0.006606050852194055,-0.008529927914810664,0.32653061224489793,0.46222710776081033,-0.2848869974931817,-0.2733898377353542,-1.042054086037232
M01,15:00,2023,41,-0.005049870807596381,-0.004635521439429913,0.36585365853658536,0.3635916139602605,-0.1898736558914239,-0.20238665755976493,-0.9381727935071712
M01,15:00,2024,53,-0.0010770273235871297,-0.002624103141538714,0.4528301886792453,0.855341555976884,-0.06477904873516704,-0.1876489653762501,-0.3452139936145145
M01,15:00,2025,39,-0.0014303394424492338,-0.000223889104037589,0.46153846153846156,0.7953207678483442,-0.05924004866452892,-0.07389886072651608,-0.8016368328567839
M01,15:00,2026,28,-0.010131168453402391,-0.007220995107746375,0.39285714285714285,0.48840300430592126,-0.26528290521107434,-0.24852283636767913,-1.067438747635245
M02,15:00,2021,47,-0.001390038619317739,-0.004648177944062248,0.44680851063829785,0.8503843693076206,-0.07310000751596879,-0.1657659123971834,-0.4409833509124452
M02,15:00,2022,46,-0.006993517949525663,-0.007056304592741647,0.30434782608695654,0.4569122105404818,-0.2839622598996743,-0.28558428882911646,-0.9943203145519929
M02,15:00,2023,35,-0.005817222126625816,-0.005844865173918912,0.2571428571428571,0.33203911538396036,-0.1870706080394794,-0.1978403142854025,-0.9455636416428916
M02,15:00,2024,51,-0.0019642455541828115,-0.0038486192104364436,0.39215686274509803,0.7872283172980457,-0.10589304679544165,-0.1867108550811688,-0.5671499214622887
M02,15:00,2025,38,-0.005438436172472267,-0.00370545945422307,0.39473684210526316,0.47142849170717244,-0.19472453876031337,-0.17699583238598593,-1.1001645413642585
M02,15:00,2026,27,-0.00744291357518571,-0.009200354286760248,0.37037037037037035,0.5518554236344038,-0.1976781754322603,-0.2117477692603995,-0.933554937191159
M03,15:00,2021,39,-0.0026281095543959944,-0.003707254617725142,0.46153846153846156,0.6877597738469419,-0.10262554285541148,-0.1542796198101909,-0.6651918314400239
M03,15:00,2022,50,-0.005782457028587967,-0.008102912500374593,0.36,0.5471404779162411,-0.26233351482746026,-0.2739773620165351,-0.9575006960306008
M03,15:00,2023,41,-0.006342354937612644,-0.00647277947909175,0.34146341463414637,0.2447627329466494,-0.23167687206861087,-0.24574354313395808,-0.942758735851386
M03,15:00,2024,50,-0.001783766665250457,-0.006116211853071263,0.42,0.8265916801795904,-0.09794668182006427,-0.18365890541875562,-0.5333075550937143
M03,15:00,2025,33,-0.0038615435752448225,-0.0031053886751917226,0.36363636363636365,0.6141200591044155,-0.12865600587016557,-0.15052102402111456,-0.8547377797012473
M03,15:00,2026,27,-0.014480160250832496,-0.011094928247806557,0.25925925925925924,0.1641746385708437,-0.33048887437500274,-0.32866893138961617,-1.0055373137268917
M04,15:00,2021,43,-0.0014826106808191392,0.0009333901438495218,0.5116279069767442,0.8306198376257564,-0.06879958967686939,-0.13188019299917764,-0.5216825067680816
M04,15:00,2022,50,-0.003796128486035226,-0.006620253812318566,0.34,0.6314688153441931,-0.18260829966707914,-0.23918766488154275,-0.7634519938873753
M04,15:00,2023,39,-0.003234457428409961,-0.004488415622415753,0.358974358974359,0.5408681584720305,-0.12224332254782355,-0.14221946378045514,-0.8595400326957437
M04,15:00,2024,53,-0.005005598257505417,-0.006483940323636417,0.37735849056603776,0.5163206462956316,-0.24287793963417925,-0.2314884704550706,-1.0492010213585097
M04,15:00,2025,38,-0.0021201040407837503,-0.0035991219165826815,0.42105263157894735,0.7137417209752407,-0.0827024149640545,-0.10593974798401562,-0.780655198240917
M04,15:00,2026,30,-0.0031815490064482253,-0.0026414962164171274,0.36666666666666664,0.7532751153930809,-0.10603352022316648,-0.19279082296136751,-0.5499925701567966
M05,15:00,2021,43,-0.003337227194167547,-0.0040227453633826515,0.4186046511627907,0.6471353715636222,-0.14053102207029455,-0.17615411953605742,-0.7977731229926128
M05,15:00,2022,51,-0.00661976564352253,-0.00878031056129136,0.3137254901960784,0.4551157252517018,-0.2964843861267047,-0.2902463903672733,-1.0214920700703218
M05,15:00,2023,39,-0.005774121931341958,-0.004577411388567154,0.41025641025641024,0.3417568043221867,-0.20488721995463577,-0.22898387168871182,-0.8947670350913018
M05,15:00,2024,55,-0.0020051712164408817,-0.003750495551966382,0.36363636363636365,0.7593108338933476,-0.11494866584790853,-0.16040204041483674,-0.7166284515497727
M05,15:00,2025,37,-0.006746811104438995,-0.004023410647296721,0.35135135135135137,0.3022861757110238,-0.2267277817246618,-0.2319601064122141,-0.9774429975547002
M05,15:00,2026,28,-0.006627591831333495,-0.005658886295926535,0.39285714285714285,0.6015168202473742,-0.18703813912294853,-0.20244543710108776,-0.9238940714161622
M06,15:00,2021,46,-0.002850931915024113,-0.002662342333208667,0.45652173913043476,0.6815316215498268,-0.12996200467580443,-0.15919253943346534,-0.8163825084913742
M06,15:00,2022,50,-0.007151085257257463,-0.00582740410279442,0.36,0.406883110748729,-0.3086132554898331,-0.2969832752896572,-1.0391603876980373
M06,15:00,2023,41,-0.004765094997134855,-0.005658212215527869,0.36585365853658536,0.38478361358968644,-0.18046127260777645,-0.19172358370062392,-0.9412575601005166
M06,15:00,2024,55,0.00014695043154870508,-0.002624103141538714,0.4727272727272727,1.0198419745379756,-0.003385775356589127,-0.13430784961675069,-0.025209065339445787
M06,15:00,2025,38,-0.0003684924694378726,-0.002171822515059596,0.42105263157894735,0.9414318299607581,-0.018810773980266315,-0.07531861643398574,-0.2497493298586191
M06,15:00,2026,29,-0.01181779844247955,-0.005997911205233075,0.3793103448275862,0.43133050456384814,-0.30829184233309226,-0.30732148440101315,-1.0031574685836573
M07,15:00,2021,51,-0.0038046793335714236,-0.005137769073571774,0.43137254901960786,0.6115791504132009,-0.18455531982216467,-0.2280148507401476,-0.8094004369587721
M07,15:00,2022,57,-0.0066915599503172005,-0.00805799781933425,0.2807017543859649,0.4125280661818737,-0.32613041001421617,-0.35699223331263197,-0.9135504349435275
M07,15:00,2023,47,-0.002363936666336164,-0.002113096277640336,0.425531914893617,0.6085335576313273,-0.10907053564032532,-0.1371416817742216,-0.7953128051899624
M07,15:00,2024,61,-0.0013033546729836686,-0.005437473018310657,0.4426229508196721,0.8533349713522143,-0.0917841349526003,-0.1678048062743861,-0.5469696428272706
M07,15:00,2025,45,-0.001441752860628561,-0.001199280431741001,0.4,0.7850738140100502,-0.06843044792516162,-0.11161414896199084,-0.6130983263462858
M07,15:00,2026,31,-0.01375833087410758,-0.011134688408721893,0.3870967741935484,0.3885348784276087,-0.36586273638900435,-0.3697345459988508,-0.989528136735542
