hypothesis_id,exit_clock,regime,episodes,mean_return,median_return,win_rate,profit_factor,cagr,max_drawdown,calmar
M06,09:45,trend_up,48,-0.0015972821258087137,-9.701782530979752e-05,0.5,0.7924179212508937,-0.01503875225926421,-0.14231674193828636,-0.10567099874859102
M06,09:45,warmup,8,0.0006115534499520348,0.00021818517816013516,0.5,1.230306559946927,0.0008338578962590049,-0.014644691583371783,0.056939259629462134
M07,09:45,range,223,-0.003309829853258313,-0.003144364598378191,0.3811659192825112,0.5140295113521606,-0.12632851130832434,-0.5422675647245218,-0.23296342899007927
M07,09:45,trend_down,190,-0.0022981822123450866,-0.002419316231329016,0.37894736842105264,0.6576073590583241,-0.07812332454506865,-0.4134478398194079,-0.1889556965134769
M07,09:45,trend_up,66,-0.004036475432678318,-0.0021409530146148104,0.45454545454545453,0.5874348746936403,-0.048660006686157,-0.2722379493089705,-0.1787407185870747
M07,09:45,warmup,12,0.0033710627462612184,0.005660634049021285,0.6666666666666666,2.3796967158327114,0.00708268307023463,-0.019804215617565957,0.3576351220874624
M01,11:30,range,143,-0.004938140445359417,-0.006196853724791507,0.34965034965034963,0.47941973110115904,-0.12122341770921718,-0.5067696825628811,-0.23920810948309937
M01,11:30,trend_down,111,-0.0026817406649772293,-0.0036869534568175766,0.36036036036036034,0.6324233067295938,-0.05354423868671765,-0.3353260753557199,-0.15967812413608742
M01,11:30,trend_up,43,-0.0014480895687800617,-0.001199280431741001,0.3953488372093023,0.8753963568782827,-0.01404037153975235,-0.19257752287901886,-0.07290763392243237
M01,11:30,warmup,7,-0.0080206819420116,-0.004010823625458904,0.42857142857142855,0.3331022026388738,-0.010125084400385065,-0.07590126268816899,-0.13339810224215543
M02,11:30,range,139,-0.006768618134876811,-0.006480447488281582,0.302158273381295,0.35535575899512056,-0.15759280382136065,-0.6153847273994203,-0.25608825959548687
M02,11:30,trend_down,106,-0.003872565043550975,-0.00448628392272149,0.36792452830188677,0.5389104782441752,-0.0722171782620542,-0.4403205797047115,-0.16401045417973562
M02,11:30,trend_up,40,-0.0018105746703692555,-0.003158215961343358,0.4,0.8393094526542842,-0.015293865761946579,-0.20596091563244234,-0.07425615542144898
M02,11:30,warmup,8,-0.005584952580374211,-0.003268618939133716,0.375,0.4300026897227251,-0.008104225953232791,-0.056789152352578975,-0.1427072885842212
M03,11:30,range,130,-0.005591866506091678,-0.005596076726541777,0.3230769230769231,0.40154097141826245,-0.12437722844980137,-0.5193250147879058,-0.23949785761927425
M03,11:30,trend_down,95,-0.00620382972198639,-0.006153649080393064,0.28421052631578947,0.32304206194563295,-0.10072969716578906,-0.4595575100081245,-0.21918844752207023
M03,11:30,trend_up,38,-0.0049026662657598525,-0.006204175334368622,0.39473684210526316,0.6089346717252466,-0.03444526991049435,-0.2628805354344662,-0.13103012687328175
M03,11:30,warmup,7,-0.002591603726927762,-0.0032474022080258846,0.2857142857142857,0.4809452712561275,-0.0032604941491723993,-0.020513106500740452,-0.1589468737489715
M04,11:30,range,134,-0.0033760731245154464,-0.005474916076057212,0.3880597014925373,0.5972469109582658,-0.08033207161614797,-0.4182581641190214,-0.19206336781339747
M04,11:30,trend_down,105,-0.004654829890909902,-0.0056226671437348275,0.3142857142857143,0.45941986649684413,-0.08512223097444571,-0.4398153664541111,-0.19354082978209694
M04,11:30,trend_up,41,-0.0013926457536369997,0.0008516450704525447,0.5121951219512195,0.8671376250707176,-0.012223147054820305,-0.13275493900979285,-0.09207301171611135
M04,11:30,warmup,8,-0.004946071885372508,-0.005079460859046592,0.375,0.5063589349830464,-0.007265115429698432,-0.07349634128897908,-0.09885002848145653
M05,11:30,range,135,-0.0060562817595804655,-0.005906164124333979,0.3333333333333333,0.36973615919094155,-0.13786787694652092,-0.5612592534635907,-0.24564027425066676
M05,11:30,trend_down,103,-0.003977872314142315,-0.003879425475305287,0.3592233009708738,0.5181173014248206,-0.07202993843467143,-0.381905710039665,-0.18860660247051647
M05,11:30,trend_up,44,-0.0071994365134897065,-0.005772515470905626,0.38636363636363635,0.48499305716767016,-0.05705434382126073,-0.2940078253145896,-0.19405722878366366
M05,11:30,warmup,7,-0.005620954071621521,0.00018505874991969762,0.5714285714285714,0.38181157074012223,-0.007126139414818544,-0.0471423112450976,-0.1511622834478571
M06,11:30,range,147,-0.004144541686773006,-0.0048578911261302204,0.35374149659863946,0.5254855694402685,-0.10632613722427864,-0.4575437015982491,-0.2323846593295243
M06,11:30,trend_down,111,-0.0027477783473579434,-0.004543479269581097,0.36936936936936937,0.6280563266630483,-0.05474337075689917,-0.32084087863788224,-0.17062467535094053
M06,11:30,trend_up,43,-0.003515629511821915,-0.0031909069911990606,0.3953488372093023,0.7081176008300686,-0.029144181577968054,-0.19611492296907418,-0.1486076690990204
M06,11:30,warmup,6,-0.001179210633939572,0.0026334132838211066,0.5,0.8137013342827654,-0.0013307280778438457,-0.02846777894189778,-0.04674506151533063
M07,11:30,range,151,-0.003877293177680061,-0.0045622458174926495,0.36423841059602646,0.5273593903297138,-0.10209650531462,-0.4688856393376317,-0.21774287107373552
M07,11:30,trend_down,120,-0.0025105397438800322,-0.003993939820248926,0.35833333333333334,0.6871297374664316,-0.05535290814735405,-0.32022137333315426,-0.17285825605952163
M07,11:30,trend_up,47,-0.0003902353505196157,-0.004241313080172171,0.425531914893617,0.9644771716720842,-0.005984841789353212,-0.19662533101386426,-0.030437796384084486
M07,11:30,warmup,8,-0.00431822814810548,-0.002546093886079681,0.5,0.524269962948883,-0.006352558037107103,-0.06311747580986593,-0.10064657934426033
M01,15:00,range,119,-0.005533706891209188,-0.005147109362840907,0.3865546218487395,0.44897333941180323,-0.11391404883128275,-0.4904561968638116,-0.2322614120480041
M01,15:00,trend_down,93,-0.002045074060866852,-0.0035661067814288794,0.3978494623655914,0.7512851925975071,-0.03578262659827958,-0.27192877963578344,-0.13158822926431762
M01,15:00,trend_up,37,-0.004897243839309256,-0.0018204251578407549,0.4864864864864865,0.6560622580733355,-0.03488998616264605,-0.23706014152759947,-0.14717778340052168
M01,15:00,warmup,6,-0.003841202648262043,-0.003459189355048631,0.5,0.6642910607278435,-0.0043011777644414995,-0.062363588046139395,-0.06896937618886351
M02,15:00,range,114,-0.005700973602806861,-0.005771623973028661,0.3333333333333333,0.469066617628881,-0.11296175810936993,-0.49960962170739853,-0.2261000453180366
M02,15:00,trend_down,89,-0.002612443410635404,-0.004090165293009318,0.39325842696629215,0.721966523540675,-0.043540632164835835,-0.35872039319815074,-0.12137763280378867
M02,15:00,trend_up,35,-0.004849316929398958,-0.004718662812178698,0.42857142857142855,0.6763976794889736,-0.03277066955580166,-0.2525006341023227,-0.1297845039966187
M02,15:00,warmup,6,-0.007714605461634143,-0.005389034207992416,0.16666666666666666,0.21832109919196852,-0.008263082570019509,-0.041415130640578224,-0.19951844753867334
M03,15:00,range,112,-0.0059810567444165685,-0.0048596292972610255,0.3482142857142857,0.38153484849550845,-0.11478956269588902,-0.493689097643944,-0.23251387005243732
M03,15:00,trend_down,86,-0.005170562336285471,-0.007949166573115451,0.37209302325581395,0.5592825182518002,-0.07945755850434932,-0.3941369016125287,-0.20159888145277782
M03,15:00,trend_up,35,-0.004092162711742321,-0.004893980997344838,0.42857142857142855,0.703330795146483,-0.027352061452110665,-0.22302117576821978,-0.1226433380502709
M03,15:00,warmup,7,-0.00020955190069320878,0.00017837573318080224,0.5714285714285714,0.9697272164957564,-0.00045974401435799894,-0.03584235120168078,-0.012826837496543472
M04,15:00,range,121,-0.0033928610493259483,-0.005793579969773366,0.36363636363636365,0.6058680333718056,-0.073253695467844,-0.424135628264829,-0.1727129026333638
M04,15:00,trend_down,89,-0.0020865734696367314,-0.004216805264273482,0.39325842696629215,0.7604684984112159,-0.0360268089160829,-0.3141914124959826,-0.11466516105542367
M04,15:00,trend_up,36,-0.005889376860667687,-0.0039936757905693065,0.4722222222222222,0.5741210772978612,-0.03941075758087831,-0.22080766114120998,-0.17848455699947163
M04,15:00,warmup,7,-0.0018215517036919465,0.0022520005619295347,0.5714285714285714,0.813072410979788,-0.002512169937328834,-0.05592933113627652,-0.04491686001407242
M05,15:00,range,124,-0.004218383125267701,-0.004026077436924291,0.3629032258064516,0.5514982823451926,-0.09297021668352756,-0.45563217838110825,-0.20404664353131727
M05,15:00,trend_down,89,-0.0033834241762281643,-0.004216805264273482,0.4044943820224719,0.6616709410856739,-0.0556249503991566,-0.37139922108026424,-0.14977131679857594
M05,15:00,trend_up,34,-0.011787841258920828,-0.007980184902118326,0.3235294117647059,0.265146186742506,-0.07073539539454499,-0.3300074213455617,-0.21434486262803043
M05,15:00,warmup,6,-0.004466284919368235,-0.0036471132290640806,0.3333333333333333,0.4457612085728244,-0.004832821141893762,-0.029796597929142243,-0.1621937226990291
M06,15:00,range,121,-0.005836706887042678,-0.005013576687593502,0.39669421487603307,0.43396593184969273,-0.1216723874712985,-0.5137660939512644,-0.23682447888988228
M06,15:00,trend_down,94,-0.0013244085829350646,-0.0025367253955611013,0.425531914893617,0.8319497874372718,-0.02471992202944262,-0.26306613453541583,-0.09396846946148688
M06,15:00,trend_up,38,-0.005292931247240755,-0.0037895843383286554,0.42105263157894735,0.6299046208892165,-0.03824315045717708,-0.2231655148536308,-0.1713667565629927
M06,15:00,warmup,6,-0.00013921554144500728,-0.002031395302340422,0.5,0.9830555710792152,-0.0003086660464216573,-0.04088723425723739,-0.0075492033645445395
M07,15:00,range,136,-0.0052548039528237415,-0.005458663981243506,0.375,0.44904874123168376,-0.12324374521192216,-0.5338747528102218,-0.23084767459631494
M07,15:00,trend_down,107,-0.0024474384292311013,-0.0027526252522203087,0.411214953271028,0.7333601299175705,-0.04984281731749063,-0.3523346833538743,-0.14146440777001226
M07,15:00,trend_up,42,-0.0070685571207932925,-0.008875567043066468,0.40476190476190477,0.5422397732597041,-0.054638494238225865,-0.2777900917520151,-0.19668985993568835
M07,15:00,warmup,7,0.002279184458489752,-0.0018866862951739671,0.42857142857142855,1.3446593586678024,0.002611897568549182,-0.03248601852251609,0.08040066734367196
