mechanism,signal_date,event_date,signal_clock,execution_clock,relative_strength_5,relative_amount_impulse,composite_score,threshold
PRICE_VOLUME_ROTATION_CONFIRMATION,2023-11-14,2023-11-15,15:00,NEXT_OPEN,0.0031109971116339,0.379722946298156,0.9876222069082838,0.6742263742653042
PRICE_VOLUME_ROTATION_CONFIRMATION,2023-11-15,2023-11-16,15:00,NEXT_OPEN,0.005367691668605,0.060176039060108,0.7674870075151454,0.6896826067785121
PRICE_VOLUME_ROTATION_CONFIRMATION,2023-11-24,2023-11-27,15:00,NEXT_OPEN,0.0025747955217055,0.484315531283977,1.131345693421107,0.5339072890595827
PRICE_VOLUME_ROTATION_CONFIRMATION,2023-11-28,2023-11-29,15:00,NEXT_OPEN,0.0048204632557047,0.0271408347419534,0.6824210744851495,0.6247575202295447
PRICE_VOLUME_ROTATION_CONFIRMATION,2023-12-04,2023-12-05,15:00,NEXT_OPEN,0.0071916275332898,-0.054556615351205,0.8071542063736853,0.6247575202295447
PRICE_VOLUME_ROTATION_CONFIRMATION,2023-12-07,2023-12-08,15:00,NEXT_OPEN,0.0105199246532239,0.1073953149813788,1.3919942149596034,0.6725106033022783
PRICE_VOLUME_ROTATION_CONFIRMATION,2023-12-08,2023-12-11,15:00,NEXT_OPEN,0.0106205426062603,0.1318493956655652,1.3706625228644456,0.6818145846010305
PRICE_VOLUME_ROTATION_CONFIRMATION,2023-12-11,2023-12-12,15:00,NEXT_OPEN,0.0095371134303784,0.2876873540825191,1.4180644680345196,0.6997345989280571
PRICE_VOLUME_ROTATION_CONFIRMATION,2023-12-13,2023-12-14,15:00,NEXT_OPEN,0.0092177615159156,0.2594288546990403,1.2803596791381326,0.6997345989280571
PRICE_VOLUME_ROTATION_CONFIRMATION,2023-12-14,2023-12-15,15:00,NEXT_OPEN,0.0072000125190234,0.346880242171237,1.161122105646907,0.6997345989280571
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-02-06,2024-02-07,15:00,NEXT_OPEN,0.0289111328590065,0.0566712603115955,2.5270282191404903,0.48148558332250596
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-02-07,2024-02-08,15:00,NEXT_OPEN,0.0685933170247031,0.240771301899302,5.330678485406224,0.48148558332250596
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-02-08,2024-02-19,15:00,NEXT_OPEN,0.0486440689852251,0.8168243874601723,3.6859692486922104,0.48148558332250596
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-02-19,2024-02-20,15:00,NEXT_OPEN,0.0426746376908764,0.860099925753681,3.1106011118421906,0.48148558332250596
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-02-20,2024-02-21,15:00,NEXT_OPEN,0.0337979902254734,0.4900612679622984,1.913388609001268,0.5795654873115222
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-02-29,2024-03-01,15:00,NEXT_OPEN,0.0093580031119423,0.6195283796902217,1.2124934963643128,0.5795654873115222
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-03-04,2024-03-05,15:00,NEXT_OPEN,0.0077657130737454,0.3893373187526482,0.752166814262699,0.5795654873115222
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-04-02,2024-04-03,15:00,NEXT_OPEN,0.0051366973558292,0.1488530322162284,0.3372904740119328,0.1697727913179211
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-04-03,2024-04-08,15:00,NEXT_OPEN,0.0096159521483909,0.3419868174725222,0.7617301935949613,0.20169483255529608
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-04-08,2024-04-09,15:00,NEXT_OPEN,0.0106071702318507,0.2805683727671344,0.6776299545144833,0.20169483255529608
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-04-11,2024-04-12,15:00,NEXT_OPEN,0.0104891098367246,0.2520500967419963,0.6038953066711126,0.2126978172325985
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-04-12,2024-04-15,15:00,NEXT_OPEN,0.0103009886132621,0.2089446152206917,0.512918572194606,0.23423821086604363
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-05-29,2024-05-30,15:00,NEXT_OPEN,0.0025191268851388,0.5416644087646079,1.1767429326860903,0.21939852362171985
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-05-31,2024-06-03,15:00,NEXT_OPEN,0.0026063744198417,0.2024919218093574,0.5197207084192711,0.21939852362171985
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-06-13,2024-06-14,15:00,NEXT_OPEN,0.0028714639998226,0.0775367335193127,0.3293594289082312,0.20169483255529608
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-06-14,2024-06-17,15:00,NEXT_OPEN,5.904598979022957e-05,0.1499559898352261,0.2818911249174151,0.21847825426469317
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-07-11,2024-07-12,15:00,NEXT_OPEN,0.0039709336568453,-0.1694371482424703,0.19468830118100602,0.13292326148455075
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-07-26,2024-07-29,15:00,NEXT_OPEN,0.0007430327260235,0.037166543998151,0.5267924369520887,0.11405769585632217
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-07-30,2024-07-31,15:00,NEXT_OPEN,0.0041875030843669,0.1372663001754132,1.013056399534035,0.13292326148455075
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-07-31,2024-08-01,15:00,NEXT_OPEN,0.0151539272765823,0.253841420698223,2.238614758808578,0.14125983950295867
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-08-01,2024-08-02,15:00,NEXT_OPEN,0.0118326267588781,0.3885700014523942,2.021338825756782,0.14836005844954825
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-08-02,2024-08-05,15:00,NEXT_OPEN,0.0047654925736795,-0.0511511507534147,0.5865704184130074,0.16934814409858256
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-08-05,2024-08-06,15:00,NEXT_OPEN,0.0054466141886575,-0.147945397213622,0.4708240322734354,0.1924420989771616
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-08-06,2024-08-07,15:00,NEXT_OPEN,0.0088865262981277,-0.1264264520585848,0.7833578783554496,0.2164890071151083
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-08-07,2024-08-08,15:00,NEXT_OPEN,0.0018165914641728,0.2738701514228954,0.8858969071824617,0.282223309492293
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-08-08,2024-08-09,15:00,NEXT_OPEN,0.0050191583366498,0.2841128105777222,1.1470409035878444,0.29475475463975287
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-08-09,2024-08-12,15:00,NEXT_OPEN,0.0046371564498234,0.4463777543002186,1.3766624713415554,0.33093374945428944
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-08-12,2024-08-13,15:00,NEXT_OPEN,0.0078141892830202,0.6323518264789596,1.8842714860685916,0.36944854138770694
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-08-13,2024-08-14,15:00,NEXT_OPEN,0.0040045419718787,0.2073508500806894,0.8351769290770954,0.48304820130989434
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-08-29,2024-08-30,15:00,NEXT_OPEN,0.004725835157779,0.1366793755961875,0.8210014860399165,0.4848161334430987
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-08-30,2024-09-02,15:00,NEXT_OPEN,0.007909622826299,0.2473328978771682,1.1834112357402204,0.5417369323173183
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-09-02,2024-09-03,15:00,NEXT_OPEN,0.0081812320395968,0.2645888061203048,1.2034539706877316,0.6357672833986179
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-09-03,2024-09-04,15:00,NEXT_OPEN,0.0146480761494477,-0.1772575382641813,1.0326441748366306,0.7903259086839023
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-09-04,2024-09-05,15:00,NEXT_OPEN,0.014471834750448,0.1176894422286082,1.3509245903184972,0.8136728712619244
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-09-27,2024-09-30,15:00,NEXT_OPEN,0.0108502584326856,0.184778960648827,1.0344662886909413,0.8136728712619244
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-09-30,2024-10-08,15:00,NEXT_OPEN,0.0078732986846646,0.2225149236458068,0.8619166660467942,0.8245453467992112
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-10-09,2024-10-10,15:00,NEXT_OPEN,0.0247006006898319,0.3791612263879744,2.0775225206357226,0.8369902700774101
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-10-28,2024-10-29,15:00,NEXT_OPEN,0.0084436678654916,0.3703873704371089,0.8819915666367206,0.8473018863204642
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-10-30,2024-10-31,15:00,NEXT_OPEN,0.0113667640739574,0.5716890876037782,1.3085272682563658,0.8669353911942758
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-10-31,2024-11-01,15:00,NEXT_OPEN,0.0150507086779853,0.3834083302464789,1.220775041879508,0.8829679017731559
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-12-11,2024-12-12,15:00,NEXT_OPEN,0.0005685921809585,0.6416762504001192,1.1801245115377461,0.2807012433893188
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-12-12,2024-12-13,15:00,NEXT_OPEN,0.0027159971419699,0.2882738813649714,0.6437284231128563,0.2807012433893188
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-12-13,2024-12-16,15:00,NEXT_OPEN,0.0073911248640499,0.2186595645545265,0.7981831474228179,0.2807012433893188
PRICE_VOLUME_ROTATION_CONFIRMATION,2024-12-16,2024-12-17,15:00,NEXT_OPEN,0.0018756371875291,0.5872270962428433,1.092216668672207,0.3387249042755508
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-01-15,2025-01-16,15:00,NEXT_OPEN,0.0003805171944458,0.2843981991810175,0.6249777313177617,0.20317853883481599
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-01-16,2025-01-17,15:00,NEXT_OPEN,0.0020574254334243,0.2859866717100826,0.7352250325950069,0.23920709337787793
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-01-17,2025-01-20,15:00,NEXT_OPEN,0.0032187665298774,-0.0376188464420187,0.28331101195015984,0.24124283653680176
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-01-20,2025-01-21,15:00,NEXT_OPEN,0.0003333525114251,0.1348216117089659,0.3601679789971329,0.2628158843119373
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-01-21,2025-01-22,15:00,NEXT_OPEN,0.0016456187386425,0.2122959480480931,0.5786967608515162,0.26719064753671395
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-01-22,2025-01-23,15:00,NEXT_OPEN,0.0077622448153557,0.0381567912352918,0.760493137065722,0.26719064753671395
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-01-23,2025-01-24,15:00,NEXT_OPEN,0.0039010389678112,0.1661533358051795,0.685091303282882,0.273224653964247
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-02-05,2025-02-06,15:00,NEXT_OPEN,0.0034665831859164,-0.1318017878860777,0.28205501241767417,0.273224653964247
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-02-06,2025-02-07,15:00,NEXT_OPEN,0.0028525249219568,0.1594154282228073,0.7579189028168081,0.2823690123007956
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-02-07,2025-02-10,15:00,NEXT_OPEN,0.0062558498048422,-0.2567852124903046,0.3842988624566982,0.3025252537119031
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-02-10,2025-02-11,15:00,NEXT_OPEN,0.0107501569517518,-0.1690402960617526,0.9889115490412956,0.3662006998620242
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-02-11,2025-02-12,15:00,NEXT_OPEN,0.0096354125603055,-0.172756896876015,0.8037361822984737,0.3851442634041024
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-02-12,2025-02-13,15:00,NEXT_OPEN,0.0072626701230988,-0.1985154546845108,0.4994263473048322,0.42099728161734007
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-02-14,2025-02-17,15:00,NEXT_OPEN,0.0058905029011845,0.0124343417806209,0.716159597892006,0.504806692411228
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-03-06,2025-03-07,15:00,NEXT_OPEN,0.0011900356687305,0.263160103278429,0.6558406264476738,0.5317757428933191
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-03-17,2025-03-18,15:00,NEXT_OPEN,0.0014389421731857,0.1397610276841942,0.511832312555665,0.504806692411228
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-03-26,2025-03-27,15:00,NEXT_OPEN,0.0033002522293051,-0.0287741096361858,0.4695827710303323,0.3662006998620242
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-03-27,2025-03-28,15:00,NEXT_OPEN,0.0048575627738269,0.0899744045989875,0.9093087610195827,0.4056198396001067
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-04-02,2025-04-03,15:00,NEXT_OPEN,0.000503661824211,0.3522181065302168,0.9603145191664916,0.4770436650989573
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-04-14,2025-04-15,15:00,NEXT_OPEN,0.0111938288602441,-0.0854777543973511,1.1653919436500613,0.5141111663493525
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-04-15,2025-04-16,15:00,NEXT_OPEN,0.0037149477257182,0.3944360657251623,1.3037238615706763,0.5317757428933191
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-04-25,2025-04-28,15:00,NEXT_OPEN,0.0022050476484166,0.1852487423676404,0.6762847408832979,0.5025278386175404
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-04-30,2025-05-06,15:00,NEXT_OPEN,0.0044321426113901,0.2118150348641277,1.0128379528122962,0.4725355265702263
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-05-27,2025-05-28,15:00,NEXT_OPEN,0.0021228236777045,0.2796926938097425,1.1050228191154332,0.27660465740592843
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-05-29,2025-05-30,15:00,NEXT_OPEN,0.0065218696369669,0.1800964453502129,1.3634179770428307,0.30473934314694506
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-05-30,2025-06-03,15:00,NEXT_OPEN,0.0049326350656386,0.2894988973645152,1.3896680597422464,0.38601405390651644
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-06-05,2025-06-06,15:00,NEXT_OPEN,0.0033050754435428,0.2271909010541168,1.0188775485253518,0.4290793939750416
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-06-09,2025-06-10,15:00,NEXT_OPEN,0.0029779701142975,0.207550819684486,0.9355017721015129,0.4290793939750416
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-06-16,2025-06-17,15:00,NEXT_OPEN,0.0008369286461178,0.1468053453305366,0.5103731484972016,0.4643316114780299
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-06-17,2025-06-18,15:00,NEXT_OPEN,0.0004615325675717,0.4536127507890619,1.1770858052053403,0.4643316114780299
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-06-30,2025-07-01,15:00,NEXT_OPEN,0.0086870598716601,-0.1816567024410201,0.6554123003609154,0.4659401407317875
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-07-16,2025-07-17,15:00,NEXT_OPEN,0.0028197191282328,0.2824992515800235,1.1262875821357508,0.3511768454887053
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-07-21,2025-07-22,15:00,NEXT_OPEN,0.002735872642706,0.1943581642052318,0.865618535138446,0.3777612199089756
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-07-22,2025-07-23,15:00,NEXT_OPEN,0.0036267215948085,0.2926366859916101,1.1699770257058968,0.42863131854632947
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-07-23,2025-07-24,15:00,NEXT_OPEN,0.003400967307471,0.4213510251019834,1.4180789335635564,0.42863131854632947
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-07-24,2025-07-25,15:00,NEXT_OPEN,0.0068413410961956,0.0364700306629942,0.9241052935792172,0.47318497955861083
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-07-25,2025-07-28,15:00,NEXT_OPEN,0.0118269483316363,0.6139554248967138,2.76604362980822,0.47318497955861083
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-07-28,2025-07-29,15:00,NEXT_OPEN,0.0104318102714434,0.1004237315901748,1.342569825175577,0.5316253195050838
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-07-29,2025-07-30,15:00,NEXT_OPEN,0.0076783584125554,0.2523630607318818,1.3045407438278713,0.6103894494867769
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-08-18,2025-08-19,15:00,NEXT_OPEN,0.007380807081729,0.2930655682199937,1.373484978087966,0.6103894494867769
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-08-19,2025-08-20,15:00,NEXT_OPEN,0.0071347671408485,0.4245921929917619,1.5634409743482087,0.707963859055298
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-08-21,2025-08-22,15:00,NEXT_OPEN,0.0080050797486312,0.1063485204536575,0.9809591366944577,0.7161503211048927
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-08-26,2025-08-27,15:00,NEXT_OPEN,0.0028913110923169,1.0224585092717609,1.7204026740946046,0.8802402247486388
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-08-27,2025-08-28,15:00,NEXT_OPEN,0.0044812885412427,0.5725969389820065,1.1103479719669709,0.9269544132097911
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-08-28,2025-08-29,15:00,NEXT_OPEN,0.0124086203029375,0.1865128546401435,1.46870431201087,0.9468661132497491
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-08-29,2025-09-01,15:00,NEXT_OPEN,0.0147148879820491,0.2604550419546658,1.7602883700773018,0.9468661132497491
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-09-11,2025-09-12,15:00,NEXT_OPEN,0.0150150448599644,0.5443266625224478,1.9325663455610314,0.9383187543580274
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-09-12,2025-09-15,15:00,NEXT_OPEN,0.0131388745840712,0.0866701174486939,1.044703442734321,1.013306345512586
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-09-15,2025-09-16,15:00,NEXT_OPEN,0.005948156216619,0.6298759818530508,1.126223281547623,1.0611145750424833
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-11-28,2025-12-01,15:00,NEXT_OPEN,0.0045737921194397,0.2326675702085527,0.5862147311366152,0.3657480960308581
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-12-05,2025-12-08,15:00,NEXT_OPEN,0.0026878917455054,0.1559484620606666,0.36977461591179844,0.3063429247026439
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-12-10,2025-12-11,15:00,NEXT_OPEN,0.0053917244389138,0.2078289538246806,0.5925173184882963,0.34332806328434257
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-12-12,2025-12-15,15:00,NEXT_OPEN,0.0082663847864133,0.1594219382198627,0.6678366032251716,0.392194648658314
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-12-16,2025-12-17,15:00,NEXT_OPEN,0.0078038557649321,0.0612996110949626,0.49495632771393444,0.34332806328434257
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-12-18,2025-12-19,15:00,NEXT_OPEN,0.0059846399383124,0.117031877124132,0.5350846773869604,0.3063429247026439
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-12-22,2025-12-23,15:00,NEXT_OPEN,0.0056762510771027,0.1263276585513214,0.5646319840601669,0.28945241671013155
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-12-24,2025-12-25,15:00,NEXT_OPEN,0.0075180470253899,0.5556281706477189,1.6918868957217525,0.27945439097815133
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-12-25,2025-12-26,15:00,NEXT_OPEN,0.0117757738619111,0.3883800913172998,1.5349941641971068,0.28945241671013155
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-12-26,2025-12-29,15:00,NEXT_OPEN,0.0115875744511182,0.1907675975856062,1.071527993428865,0.28945241671013155
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-12-29,2025-12-30,15:00,NEXT_OPEN,0.0081553039550197,0.0572945192081031,0.5393804116141839,0.3063429247026439
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-12-30,2025-12-31,15:00,NEXT_OPEN,0.0107237674512884,0.2022526945244562,1.021416394340927,0.3063429247026439
PRICE_VOLUME_ROTATION_CONFIRMATION,2025-12-31,2026-01-05,15:00,NEXT_OPEN,0.0105416789469261,0.490439899915835,1.6093216701736095,0.34332806328434257
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-01-06,2026-01-07,15:00,NEXT_OPEN,0.0171231244039378,-0.0755124037278933,0.7966167777157895,0.34332806328434257
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-01-07,2026-01-08,15:00,NEXT_OPEN,0.0236867471624794,0.1759740598435597,1.6673277457409432,0.39590210036564305
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-01-08,2026-01-09,15:00,NEXT_OPEN,0.023520641958084,0.4472260780473561,2.1316542126663953,0.47945249722386624
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-01-09,2026-01-12,15:00,NEXT_OPEN,0.0304029744414094,0.0268180836693385,1.538137275971382,0.504988415132191
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-01-12,2026-01-13,15:00,NEXT_OPEN,0.0308970612058101,-0.018565577851857,1.3253000271772366,0.5361586109437663
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-01-13,2026-01-14,15:00,NEXT_OPEN,0.0230243254338401,-0.1199303107862989,0.6418679582002429,0.5456933047256797
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-01-14,2026-01-15,15:00,NEXT_OPEN,0.0266338998785568,0.2743062988930489,1.6139274232004868,0.570027670829279
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-01-15,2026-01-16,15:00,NEXT_OPEN,0.0199364645622174,0.9113774159826308,2.5759526874920073,0.5877903779745355
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-01-16,2026-01-19,15:00,NEXT_OPEN,0.0150806865567865,0.1050424070192841,0.603132169020441,0.5955949930730116
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-01-20,2026-01-21,15:00,NEXT_OPEN,0.0175877405174603,0.2196739736860207,0.921456654811517,0.60355613097212
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-01-27,2026-01-28,15:00,NEXT_OPEN,0.0242504811466587,0.2201342637840273,1.0535202463559197,0.6128161163153915
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-01-28,2026-01-29,15:00,NEXT_OPEN,0.0216385252029018,0.3816119678560865,1.1223784705156525,0.6483601194564751
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-01-29,2026-01-30,15:00,NEXT_OPEN,0.0084853652423546,0.5771676313856748,0.790864814696855,0.700031646847826
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-04-08,2026-04-09,15:00,NEXT_OPEN,0.0062222818295125,0.3726366652407521,0.5052066416242638,0.39819496266796894
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-04-13,2026-04-14,15:00,NEXT_OPEN,0.0016710674036994,0.4402973509718969,0.45738085104987314,0.3627138011177525
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-04-20,2026-04-21,15:00,NEXT_OPEN,0.0077937731651565,0.4125770587375827,0.7216910434453163,0.15371919153759508
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-05-06,2026-05-07,15:00,NEXT_OPEN,0.0126667389868406,-0.0140273668993121,0.5672949055144715,0.06820877050263092
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-05-07,2026-05-08,15:00,NEXT_OPEN,0.0110799543107347,0.4213461730905532,1.2439387323336648,0.06820877050263092
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-05-08,2026-05-11,15:00,NEXT_OPEN,0.0154803294167988,0.3376677125129772,1.313424882817062,0.06820877050263092
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-05-12,2026-05-13,15:00,NEXT_OPEN,0.0099768860936944,-0.0595748613663074,0.3940836521412239,0.06820877050263092
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-05-22,2026-05-25,15:00,NEXT_OPEN,0.0059674466480506,-0.0060115710900637,0.39286480140519153,0.08147428092212079
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-06-15,2026-06-16,15:00,NEXT_OPEN,0.0116504940768603,0.1805602150753716,1.252851682653021,0.15371919153759508
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-06-16,2026-06-17,15:00,NEXT_OPEN,0.0122546992442993,-0.2702148849505033,0.4599749625954182,0.17797152878927808
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-06-17,2026-06-18,15:00,NEXT_OPEN,0.0204114472234115,-0.4834422371835215,0.5099969470484049,0.23024286732564592
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-06-18,2026-06-22,15:00,NEXT_OPEN,0.0202672930057888,-0.191379707901138,0.9900899249728405,0.34355995612435036
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-06-22,2026-06-23,15:00,NEXT_OPEN,0.0218429487846534,-0.209603280589147,1.0302235612064259,0.3535932652972672
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-06-23,2026-06-24,15:00,NEXT_OPEN,0.0186754557415638,-0.258150700678894,0.7088103417935532,0.37229310096329027
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-06-26,2026-06-29,15:00,NEXT_OPEN,0.0200536357356575,0.1072911880704028,1.2739893683723469,0.3886672167852783
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-07-01,2026-07-02,15:00,NEXT_OPEN,0.0135951762077866,0.0666274965830119,0.8290460245105429,0.39316951408919965
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-07-09,2026-07-10,15:00,NEXT_OPEN,0.0081607443627447,0.3941576825821972,1.0266278045809898,0.4307291639680759
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-07-10,2026-07-13,15:00,NEXT_OPEN,0.0076605213243226,0.3920121477886694,0.96874754468146,0.4580293789362594
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-07-22,2026-07-23,15:00,NEXT_OPEN,0.0017698148674377,0.2679959662334769,0.571218333809054,0.4604449318118414
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-07-27,2026-07-28,15:00,NEXT_OPEN,0.0091620146966537,0.2566230281087671,0.8029498687589824,0.47389036635793447
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-08-06,2026-08-07,15:00,NEXT_OPEN,0.0113033236155578,0.0270494664399309,0.6177199060237,0.4313776918544622
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-08-10,2026-08-11,15:00,NEXT_OPEN,0.019053846367943,-0.0922441596305663,0.7259571874943787,0.4313776918544622
PRICE_VOLUME_ROTATION_CONFIRMATION,2026-08-31,2026-09-01,15:00,NEXT_OPEN,0.0050640065634531,0.5663855047747162,1.0558557590237925,0.5116383089170579
