trade_date,late_return,previous_hour_return,late_efficiency,late_volume_share,session_vwap,close,LATE_PATH_SELLING_score,CLOSE_VWAP_DISLOCATION_score,LATE_VOLUME_PRESSURE_score,LATE_ACCELERATION_score,LATE_PATH_SELLING_threshold,LATE_PATH_SELLING_raw_event,CLOSE_VWAP_DISLOCATION_threshold,CLOSE_VWAP_DISLOCATION_raw_event,LATE_VOLUME_PRESSURE_threshold,LATE_VOLUME_PRESSURE_raw_event,LATE_ACCELERATION_threshold,LATE_ACCELERATION_raw_event
2020-12-03,0.0021246458923513956,-0.004231311706629048,0.09690898939329816,0.21775246445457844,1.4120941290467879,1.415,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2020-12-04,-0.0007092198581559739,0.0014204545454545858,0.030264584120261555,0.21931610310639618,1.409122136585864,1.409,2.1464244056921438e-05,8.66831695272019e-05,0.00015554333553643925,1.5104073784470895e-06,,False,,False,,False,,False
2020-12-07,-0.0035360678925034916,0.0007077140835101137,0.14257682461000348,0.23006839708739626,1.4144846222002232,1.409,0.000504161331718535,0.0038925636623301507,0.0008135374720204858,1.5006301188166733e-05,,False,,False,,False,,False
2020-12-08,-0.002132196162046962,0.0007112375533429027,0.1033441783536754,0.2507146820748984,1.4058779225066642,1.404,0.00022035006045560343,0.0013375516429232626,0.0005345728828889226,6.062758454989203e-06,,False,,False,,False,,False
2020-12-09,-0.00435097897026826,-0.007199424046076319,0.16654520573157855,0.2407663667193164,1.3877313905056607,1.373,0.0007246346877370992,0.010729344869381485,0.0010475693983436414,0.0,,False,,False,,False,,False
2020-12-10,-0.0007304601899196239,-0.0029112081513827937,0.034464488473860015,0.20544174409219715,1.370554706368297,1.368,2.5174936796098475e-05,0.0018674754154217599,0.0001500670154070051,0.0,,False,,False,,False,,False
2020-12-11,0.005843681519357213,-0.0036416605972322547,0.25010175565037607,0.2089049170067208,1.373768209747386,1.377,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2020-12-14,0.004301075268817289,-0.005702066999287214,0.14327880620278433,0.16278278081203656,1.3944198561693446,1.401,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2020-12-15,0.0007183908045977905,0.0014398848092151972,0.03228568888061994,0.15721030449800064,1.3967080244142085,1.393,0.0,0.0026618983590871448,0.0,0.0,,False,,False,,False,,False
2020-12-16,0.0007272727272726875,0.0,0.030341719128468687,0.16985902599717073,1.3755581769119174,1.376,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2020-12-17,0.0014388489208632116,0.007251631617113841,0.06248305403108385,0.16466426215643717,1.3811222524770332,1.392,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2020-12-18,0.0,-0.0042918454935622075,0.0,0.1544430486517483,1.3959647919736269,1.393,-0.0,0.0021283503041111818,-0.0,-0.0,,False,,False,,False,,False
2020-12-21,0.0021216407355022504,0.0007077140835101137,0.06984084257799353,0.22644396349950766,1.4115187632197415,1.417,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2020-12-22,-0.007857142857142785,-0.008498583569405138,0.2145518590255898,0.314047637786819,1.4026441693340441,1.389,0.0016857646066296185,0.009823016079225422,0.0024675171540392694,0.0,,False,,False,,False,,False
2020-12-23,0.0042918454935623185,0.0021505376344084226,0.187843503776213,0.23605662926933002,1.3958952231206667,1.404,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2020-12-24,-0.003607503607503504,-0.0028776978417266452,0.19964182572029973,0.2943726061627905,1.390837537103512,1.381,0.0007202086064945671,0.007123488127090516,0.001061950238682475,2.6327769328168745e-06,,False,,False,,False,,False
2020-12-25,-0.0007230657989878431,-0.0014440433212996595,0.030253208077423304,0.2578856359654078,1.3789774679729963,1.382,2.1875060070447548e-05,0.0,0.00018646828341681564,0.0,,False,,False,,False,,False
2020-12-28,-0.0007299270072993469,-0.001457725947521915,0.039922889183075544,0.21756660390453647,1.369910950467438,1.369,2.91407950241458e-05,0.0006654130514522905,0.00015880774007632071,0.0,,False,,False,,False,,False
2020-12-29,-0.0007299270072993469,0.0,0.03220867675321204,0.3046876370664052,1.3708364050037565,1.369,2.350998303154411e-05,0.0013414207478132933,0.00022239973508499073,5.327934359849809e-07,,False,,False,,False,,False
2020-12-30,0.0,0.00868935553946426,0.0,0.18845377208657182,1.3829534465343438,1.392,-0.0,0.0,-0.0,-0.0,,False,,False,,False,,False
2020-12-31,0.004957507082153034,0.004267425320056972,0.17126188698228925,0.33869896834187485,1.4107594677461628,1.419,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-01-04,0.0006901311249136732,-0.0006896551724137057,0.025639634114124423,0.16525384726485093,1.44131023883066,1.45,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-01-05,0.0,0.005540166204986097,0.0,0.2283089401561855,1.4482489837390506,1.452,-0.0,0.0,-0.0,-0.0,,False,,False,,False,,False
2021-01-06,0.002083333333333437,-0.000693962526023717,0.09096631739225906,0.201206540955702,1.4460444169891502,1.443,0.0,0.0021097830832641495,0.0,0.0,,False,,False,,False,,False
2021-01-07,0.005698005698005604,-0.010563380281690127,0.23582526931241207,0.21608960331522162,1.4176549025480256,1.412,0.0,0.0040048884901031645,0.0,0.0,,False,,False,,False,,False
2021-01-08,0.002846975088967918,0.0042887776983560055,0.10010818384034809,0.17192733737890192,1.4045459892649472,1.409,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-01-11,0.0021156558533146352,-0.0035161744022502717,0.04913999795332643,0.1694192843016151,1.4224487623692232,1.421,0.0,0.0010195372056460705,0.0,0.0,,False,,False,,False,,False
2021-01-12,0.0006978367062107083,0.0042046250875964475,0.02699336544377944,0.21271362866221755,1.4277127790904391,1.434,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-01-13,0.009122807017543755,-0.005582693649685999,0.2776351336288577,0.1424332996977431,1.4348204539003027,1.438,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-01-14,-0.012040133779264273,-0.0006684491978609097,0.33024027486413154,0.13615451339470028,1.4742341473801752,1.477,0.003976137088665148,0.0,0.0016393185559228206,0.00013691660365569333,,False,,False,,False,,False
2021-01-15,0.005438477226376692,-0.0027137042062415073,0.18276971354383062,0.15501265983555831,1.4799082954657599,1.479,0.0,0.0006141281039619972,0.0,0.0,,False,,False,,False,,False
2021-01-18,0.0,-0.001984126984127088,0.0,0.14735342712149035,1.49989603907186,1.509,-0.0,0.0,-0.0,-0.0,,False,,False,,False,,False
2021-01-19,-0.007392473118279508,-0.004018754186202234,0.23287240119044528,0.2514736426444301,1.4942354330050966,1.477,0.0017215029657895676,0.011669216658833248,0.001859012143204777,2.4940126514011898e-05,,False,,False,,False,,False
2021-01-20,0.004657351962741307,0.007372654155495928,0.13758771876660914,0.3280804696698089,1.499888743224693,1.51,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-01-21,-0.0026385224274406704,-0.0019749835418036987,0.11085652848287351,0.18923340798984628,1.5108537233743886,1.512,0.00029249743663027725,0.0,0.00049929659100224,1.7507622312321401e-06,,False,,False,,False,,False
2021-01-22,0.00998668442077233,0.002001334222815121,0.2740979424110685,0.29119481514797196,1.5023088823763173,1.517,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-01-25,-0.007152145643693153,0.002609262883235486,0.2143526295659989,0.13953655336984466,1.5251500179727053,1.527,0.001533081225764631,0.0,0.0009979857523200917,6.981501547218187e-05,,False,,False,,False,,False
2021-01-26,0.0,-0.0019893899204245225,0.0,0.1863392039306993,1.517980087600224,1.505,-0.0,0.008624642923737103,-0.0,-0.0,,False,,False,,False,,False
2021-01-27,0.0013449899125757003,0.0,0.04160823154843058,0.1981272828402532,1.4854700025456555,1.489,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-01-28,-0.010224948875255713,-0.0040760869565217295,0.2815844292016558,0.2935626682292872,1.4721183008926781,1.452,0.002879186392654992,0.013855579127188822,0.0030016632743281165,6.287179876006173e-05,,False,,False,,False,,False
2021-01-29,0.003455425017277136,-0.012960436562073574,0.07904252963295937,0.21849266761289138,1.4511862320458473,1.452,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-02-01,0.0048442906574392985,0.0,0.12746932372214478,0.18234548118731408,1.4515582260663042,1.452,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-02-02,0.004106776180698102,0.002057613168724437,0.1667646780580157,0.22616447348885552,1.458541881384285,1.467,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-02-03,-0.006882312456985562,-0.005475701574264247,0.23744208228240296,0.20929224344800662,1.4586231013378168,1.443,0.0016341506007047726,0.010826820053926989,0.001440414614232671,9.680735600284365e-06,,False,,False,,False,,False
2021-02-04,0.007801418439716379,0.005702066999287325,0.19458140994260612,0.1449799173064239,1.415424394966345,1.421,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-02-05,-0.009187279151943506,-0.002115655853314413,0.26397987687943475,0.2805900918767293,1.4193166566394622,1.402,0.0024252568193870445,0.012351395605893156,0.002577859501340988,6.496897730189302e-05,,False,,False,,False,,False
2021-02-08,0.0007092198581561959,-0.005641748942172065,0.028568519714742786,0.19396856290657502,1.4101463523344082,1.411,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-02-09,0.010402219140083213,0.0027816411682892728,0.35100252150988215,0.24205577544309562,1.4355095100453514,1.457,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-02-10,0.002734107997265811,0.0006839945280439075,0.08701828709483687,0.20335503391270313,1.4554201442530985,1.467,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-02-18,-0.0006839945280436854,0.0,0.028557447670177587,0.1620453845264063,1.4704536019414896,1.461,1.9533137941295363e-05,0.006470637879185226,0.0001108381563107968,4.67848514393704e-07,,False,,False,,False,,False
2021-02-19,0.0006877579092159358,0.00832755031228305,0.025653659845822827,0.1806331894113691,1.4451784637075873,1.455,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-02-22,-0.010452961672474004,-0.007607192254495132,0.3174437691315283,0.27321578959536963,1.4423924834899495,1.42,0.0033182275518975515,0.015769354570386973,0.0028559141769551205,2.97467186548318e-05,,False,,False,,False,,False
2021-02-23,-0.0014064697609000865,0.0021126760563381364,0.0434143474568265,0.1746465613616548,1.4183332183069624,1.42,6.106096688723605e-05,0.0,0.0002456351074003489,4.949572176143583e-06,,False,,False,,False,,False
2021-02-24,-0.0014285714285714457,-0.004267425320056861,0.04153568381959877,0.28453654874716555,1.4058488136679135,1.398,5.933669117085609e-05,0.005614315928407443,0.0004064807839245271,0.0,,False,,False,,False,,False
2021-02-25,-0.004322766570605152,-0.002873563218390829,0.272110658262199,0.28395593671411057,1.3891742639256401,1.382,0.0011762708570411964,0.005191218470072645,0.0012274752307526293,6.264567804961001e-06,,False,,False,,False,,False
2021-02-26,0.0,-0.0014738393515106862,0.0,0.19285711919965073,1.360600562528099,1.356,-0.0,0.0033927452272115577,-0.0,-0.0,,False,,False,,False,,False
2021-03-01,0.005065123010130401,0.002902757619738683,0.18940704105281156,0.23847060084097835,1.376375358797734,1.389,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-03-02,0.005818181818181722,-0.0072202166064981865,0.22292585522129243,0.15630032844654554,1.387830695238151,1.383,0.0,0.003492910512039815,0.0,0.0,,False,,False,,False,,False
2021-03-03,0.004341534008682979,-0.0007230657989878431,0.18784741146521483,0.28060596302008817,1.379215982554115,1.388,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-03-04,0.0,-0.0036710719530104186,0.0,0.26762597179663794,1.3636688799581995,1.357,-0.0,0.004914428856447772,-0.0,-0.0,,False,,False,,False,,False
2021-03-05,-0.0021994134897361795,0.007385524372230501,0.0696637716096783,0.19666031721600788,1.353219188179935,1.361,0.0001532194390242267,0.0,0.0004325373545806839,2.1081241631892572e-05,,False,,False,,False,,False
2021-03-08,-0.013615733736762503,-0.006015037593984918,0.49718373576196234,0.26968373362172016,1.3334060728844979,1.304,0.006769521364383764,0.022550669389952205,0.003671941910129327,0.0001034890548940974,,False,,False,,False,,False
2021-03-09,-0.014051522248243575,-0.008507347254446906,0.330805057639919,0.2046565084860279,1.2794895009952463,1.263,0.00464831462725882,0.013055820265436502,0.002875735482239271,7.790409827348958e-05,,False,,False,,False,,False
2021-03-10,0.0007911392405062223,-0.00784929356357933,0.025668041644444927,0.22712500417339906,1.2697200073602404,1.265,0.0,0.0037312311148145483,0.0,0.0,,False,,False,,False,,False
2021-03-11,0.0,0.008566978193146335,0.0,0.1335657227031379,1.2814279362196386,1.295,-0.0,0.0,-0.0,-0.0,,False,,False,,False,,False
2021-03-12,0.0,-0.0015503875968991832,0.0,0.17152285508091772,1.2877178370260078,1.288,-0.0,0.0,-0.0,-0.0,,False,,False,,False,,False
2021-03-15,0.002405773857257376,-0.009531374106433566,0.08557450962480609,0.22338525446655885,1.257285862855737,1.25,0.0,0.005828690284589655,0.0,0.0,,False,,False,,False,,False
2021-03-16,-0.0008025682182984939,0.0008032128514054993,0.03446553610301583,0.2205286465759874,1.246602954718453,1.245,2.766094390289983e-05,0.0012875138300825206,0.00017698928296626845,1.2887488520897834e-06,,False,,False,,False,,False
2021-03-17,0.000794281175536149,0.0023885350318471055,0.03703372971116284,0.27003674564837304,1.254267619470089,1.26,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-03-18,0.002373417721518889,-0.003940110323088941,0.09683581038023198,0.21514273221502256,1.2684709827854583,1.267,0.0,0.0011609966736056965,0.0,0.0,,False,,False,,False,,False
2021-03-19,0.0023961661341851404,-0.0087094220110846,0.07318476121107588,0.2111648615171774,1.2566865595612124,1.255,0.0,0.0013438721603287185,0.0,0.0,,False,,False,,False,,False
2021-03-22,0.0,0.0,0.0,0.18474678699050434,1.265677779883171,1.268,-0.0,0.0,-0.0,-0.0,,False,,False,,False,,False
2021-03-23,-0.0023696682464455776,0.0,0.0964855357348458,0.17817245614350014,1.270759017752351,1.263,0.0002286387102721542,0.006143323636065734,0.00042220961171446955,5.6153275982124585e-06,,False,,False,,False,,False
2021-03-24,0.0,-0.0023961661341852514,0.0,0.2086647572480357,1.25455394132392,1.249,-0.0,0.004446710427477907,-0.0,-0.0,,False,,False,,False,,False
2021-03-25,-0.0016012810248198228,0.0008012820512821595,0.05548507856434777,0.14781306348123413,1.2478327000056024,1.247,8.884720346572717e-05,0.0006677626348052801,0.00023669025377298812,3.847178664694848e-06,,False,,False,,False,,False
2021-03-26,0.0023474178403755097,0.006299212598425141,0.07701866081964372,0.21814679451586713,1.2680594428716143,1.281,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-03-29,-0.0007836990595612159,-0.006230529595015577,0.02326468401610216,0.12400641559437764,1.2815997686985134,1.275,1.823251098440811e-05,0.00517628917530466,9.718371128087106e-05,0.0,,False,,False,,False,,False
2021-03-30,0.0007867820613691734,-0.003918495297805746,0.028582977963609986,0.20391622660811964,1.276038902194447,1.272,0.0,0.0031752375742506445,0.0,0.0,,False,,False,,False,,False
2021-03-31,0.0047355958958168465,-0.002360346184106965,0.21463566236151244,0.13792183697796484,1.2669766142781886,1.273,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-04-01,0.0015515903801397446,-0.0007751937984497026,0.058903941055264405,0.15745134462869187,1.2875792599640659,1.291,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-04-02,0.001512859304084735,-0.0015117157974300355,0.045491251190327334,0.08580381406567154,1.3167745170346281,1.324,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-04-06,0.0,0.0030326004548901775,0.0,0.1861574115575918,1.323392503654456,1.324,-0.0,0.0,-0.0,-0.0,,False,,False,,False,,False
2021-04-07,0.0060606060606061,0.003041825095057016,0.17422486533219234,0.18115429208936007,1.3165929350522754,1.328,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-04-08,-0.005287009063444148,-0.0007552870090635766,0.2117369826327492,0.17646341423375406,1.32089126618168,1.317,0.0011194553462456612,0.0029546440255734385,0.0009329636704201568,2.3959255574519815e-05,,False,,False,,False,,False
2021-04-09,-0.0023112480739599928,-0.0038372985418264616,0.09671157676269593,0.16928102140113602,1.3043170822183592,1.295,0.00022352444552241495,0.007194658083675032,0.0003912504346713559,0.0,,False,,False,,False,,False
2021-04-12,-0.007818608287724738,-0.0031201248049922414,0.22612837194636118,0.21743558251326114,1.2844145036104442,1.269,0.0017680091629895215,0.012146968960160986,0.0017000436474844396,3.6735601897830086e-05,,False,,False,,False,,False
2021-04-13,-0.002358490566037874,-0.006249999999999978,0.09070755272037732,0.1683811099335244,1.274538159144393,1.269,0.00021393290735939304,0.0043641916031464945,0.00039712525927720346,0.0,,False,,False,,False,,False
2021-04-14,0.0007818608287726292,0.0023510971786833146,0.03227594292580846,0.20419291894064445,1.2771580458148586,1.28,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-04-15,0.0015527950310558758,0.008613938919342257,0.05553274710518018,0.1582300597215493,1.2782969932495563,1.29,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-04-16,-0.002302379125095899,0.009295120061967532,0.09074828227425075,0.13547681657075394,1.2922243324115013,1.3,0.00020893695074654514,0.0,0.00031191899440695007,2.6701840031611505e-05,,False,,False,,False,,False
2021-04-19,0.0022692889561271024,0.0,0.09687802737269507,0.21455050627757383,1.3157440847711237,1.325,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-04-20,-0.0060422960725075026,0.0,0.22120051238025223,0.19066458138790776,1.3227043011700577,1.316,0.0013365589871918453,0.005094453776639529,0.0011520518512864422,3.650934182783959e-05,,False,,False,,False,,False
2021-04-21,0.0007627765064837089,-0.003041825095057016,0.03452445998204842,0.09007432784720897,1.310026728372518,1.312,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-04-22,0.0,0.0007530120481926694,0.0,0.19675202862141483,1.325657061816045,1.33,-0.0,0.0,-0.0,-0.0,,False,,False,,False,,False
2021-04-23,0.0014992503748125774,0.0,0.07144761650855168,0.17021422209159653,1.335542074378387,1.336,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-04-26,-0.004457652303120341,-0.004437869822485174,0.10715495054039594,0.21420906996430608,1.3496761990957054,1.34,0.0004776595120671421,0.007221044101272556,0.0009548695540756553,8.818342036478358e-08,,False,,False,,False,,False
2021-04-27,-0.005216095380029873,0.009789156626506035,0.17897259477528482,0.1406518633096076,1.3323088430584633,1.335,0.0009335381247593217,0.0,0.0007336535344018374,7.826882566747592e-05,,False,,False,,False,,False
2021-04-28,0.002971768202080227,-0.0007423904974015461,0.14325102591313282,0.2592661433608206,1.344701240745164,1.35,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-04-29,0.000741289844329307,0.0022288261515601704,0.032314295373285847,0.11318772016226643,1.3521608910538507,1.35,0.0,0.0016006600398894566,0.0,0.0,,False,,False,,False,,False
2021-04-30,0.0029739776951673846,-0.0037091988130564246,0.091126989153934,0.15305457130590305,1.344986457925102,1.349,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-05-06,-0.002989536621823663,0.0029985007496251548,0.1111086025201822,0.08633344114775414,1.3382763790376033,1.334,0.00033216323623373365,0.003205681437483676,0.0002580969839992689,1.7901457014794945e-05,,False,,False,,False,,False
2021-05-07,-0.005376344086021612,-0.009885931558935246,0.16999247736591344,0.19365473052909865,1.3165299502453516,1.295,0.0009139380503543914,0.01662544420490475,0.0010411544652102283,0.0,,False,,False,,False,,False
2021-05-10,0.0015649452269170805,-0.0062208398133748455,0.07694157608401603,0.20287114640161602,1.2819116887069828,1.28,0.0,0.001493506802330291,0.0,0.0,,False,,False,,False,,False
2021-05-11,-0.0015552099533436836,0.007047768206734695,0.05871316747748234,0.17593817443512488,1.2744913275589878,1.284,9.13113024533152e-05,0.0,0.00027362080005462343,1.3379437262952224e-05,,False,,False,,False,,False
2021-05-12,0.005413766434648304,0.004662004662004726,0.21262282479175526,0.15940398628149458,1.2871243118082556,1.3,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-05-13,0.0007692307692306333,-0.006116207951070374,0.0232562021481602,0.2049357729205233,1.2987498105415003,1.301,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-05-14,0.003023431594860071,0.005319148936170137,0.1177096925683496,0.21771428248084293,1.3154670443726024,1.327,0.0,0.0,0.0,0.0,,False,,False,,False,,False
2021-05-17,-0.0022123893805310324,-0.004405286343612369,0.1110775835223015,0.1027883277616775,1.3545865680208262,1.353,0.00024574686619978863,0.0011726297271443809,0.0002274078047824784,0.0,0.00010678833659604308,True,0.0036106621811903827,False,0.00028319534864270507,False,7.217822900111815e-07,False
2021-05-18,0.0,-0.00222717149220486,0.0,0.18348169431640862,1.3480477768486763,1.345,-0.0,0.0022660050919527386,-0.0,-0.0,0.00010678833659604308,False,0.00351230101819211,False,0.00026197793801310755,False,4.840847447915232e-07,False
2021-05-19,-0.001477104874446078,0.0,0.07133054804647221,0.1489142353127811,1.3533447039967663,1.352,0.00010536270021635426,0.0009946035479040383,0.00021996194285491926,2.1818388101123636e-06,0.00010678833659604308,False,0.00351230101819211,False,0.00026197793801310755,False,4.840847447915232e-07,True
2021-05-20,-0.005873715124816492,0.0007347538574578039,0.1900492349284881,0.1700730431070551,1.3586643239692011,1.354,0.0011162950656592634,0.0034448478354511813,0.0009989606056214767,3.881626421306518e-05,0.00011732688491832237,True,0.003417786548418622,True,0.00026197793801310755,True,7.217822900111815e-07,True
2021-05-21,-0.0029761904761904656,-0.0014858841010401136,0.09986778611518224,0.17775788695623734,1.3517238149192377,1.34,0.0002972255539142318,0.008749115611371261,0.0005290413302268949,4.435435640328413e-06,0.00016714881695480631,True,0.00345686350459834,True,0.00028319534864270507,True,1.34416348367911e-06,True
2021-05-24,0.0007374631268435294,0.0,0.023254203389387745,0.24401209245016217,1.3455973143988547,1.357,0.0,0.0,0.0,0.0,0.0002101859398997571,False,0.0035524906627334984,False,0.00033175185447305153,False,1.520240829356219e-06,False
2021-05-25,0.0007183908045977905,0.0043290043290042934,0.03454159077388021,0.21782871928084893,1.3832243799819826,1.393,0.0,0.0,0.0,0.0,0.0002101859398997571,False,0.0035524906627334984,False,0.00033175185447305153,False,1.520240829356219e-06,False
2021-05-26,-0.002153625269203263,0.004322766570605152,0.11111100500900752,0.17496542144860516,1.3944335317477106,1.39,0.00023929146807396892,0.0031895911854034065,0.0003768099528685147,1.3947721119473216e-05,0.0002101859398997571,True,0.0035524906627334984,False,0.00033175185447305153,True,1.520240829356219e-06,True
2021-05-27,0.0007042253521127861,0.000704721634954053,0.037065017598887084,0.16800976629956357,1.4135839068842144,1.421,0.0,0.0,0.0,0.0,0.00021553719563344563,False,0.00345686350459834,False,0.000380420073319225,False,1.5999964443707405e-06,False
2021-05-28,0.0014164305949009304,-0.010511562718991008,0.04759080733643182,0.17559219830489778,1.4268705990813306,1.414,0.0,0.009102262433755781,0.0,0.0,0.00021553719563344563,False,0.00345686350459834,True,0.000380420073319225,False,1.5704960916433522e-06,False
2021-05-31,0.008236101578586119,0.0013745704467353903,0.3009819410055272,0.286614968674919,1.4520636990495206,1.469,0.0,0.0,0.0,0.0,0.00021553719563344563,False,0.0035524906627334984,False,0.000380420073319225,False,1.5704960916433522e-06,False
2021-06-01,0.0013449899125757003,-0.0026845637583892135,0.058789738013006104,0.1378437091950102,1.4841899172661972,1.489,0.0,0.0,0.0,0.0,0.0002101859398997571,False,0.0035524906627334984,False,0.00032814173402234123,False,1.34416348367911e-06,False
2021-06-02,0.0,-0.007508532423208258,0.0,0.17966291280955224,1.469281076747825,1.453,-0.0,0.011205145731469246,-0.0,-0.0,0.0002101859398997571,False,0.0035524906627334984,True,0.00032814173402234123,False,1.34416348367911e-06,False
2021-06-03,-0.01098901098901095,-0.0034199726402187602,0.34614927312219335,0.25151579071139846,1.4521937118658188,1.44,0.0038038381661779355,0.008467855462374274,0.002763909788037336,8.317624559112267e-05,0.0002101859398997571,True,0.003771564251693449,True,0.00032814173402234123,True,1.34416348367911e-06,True
2021-06-04,-0.001367989056087593,0.001370801919122755,0.039922240260302895,0.17879912650988597,1.459643427143782,1.46,5.461318777059386e-05,0.0,0.000244595248303545,3.7466360809992218e-06,0.00021553719563344563,False,0.003920644869273404,False,0.000380420073319225,False,1.5704960916433522e-06,True
2021-06-07,0.00205479452054802,0.0013726835964309458,0.09098073717599023,0.13716619262092244,1.468746802137927,1.463,0.0,0.003928094421002726,0.0,0.0,0.00021553719563344563,False,0.003920644869273404,True,0.000380420073319225,False,1.858531375952196e-06,False
2021-06-08,0.004158004158004269,-0.008247422680412342,0.15819113883920896,0.20287865380819767,1.458229421154544,1.449,0.0,0.006369510803687861,0.0,0.0,0.0002101859398997571,False,0.0039472929382778355,True,0.00032814173402234123,False,1.4042521968753726e-06,False
