event_date,control_date,calendar_year,prior_return_distance_sd,standardized_distance,event_return_1130,control_return_1130,paired_effect
2022-07-27,2022-07-05,2022,0.0037387148727567876,1.4904508757612644,0.003616133518776321,-0.004573580844767222,0.008189714363543543
2022-08-23,2022-06-27,2022,0.0726973224811881,0.8917384686071703,0.000540540540540535,0.004267033723331259,-0.0037264931827907244
2022-08-30,2022-08-31,2022,0.07375736924628722,0.6380633634808539,-0.005396825396825511,-0.019298245614035148,0.013901420217209637
2022-09-06,2022-08-26,2022,0.02723690448040894,0.6104528831503697,0.013754045307443397,0.002767017155506535,0.010987028151936862
2022-09-07,2022-03-11,2022,0.08699452069317326,3.047811405918287,0.0031928480204341803,-0.0071770334928230595,0.01036988151325724
2022-09-13,2022-01-13,2022,0.05802513925248565,1.2523111211762896,-0.002527246880429601,-0.005689548546691459,0.0031623016662618575
2022-09-22,2022-09-21,2022,0.0018564538703962907,0.6793645230381236,0.005554620434270241,-0.0011804384485666342,0.006735058882836875
2022-10-12,2022-11-01,2022,0.010282659505716885,1.2263636666872995,-0.01372514516980472,0.000858516483516647,-0.014583661653321367
2022-12-26,2022-12-22,2022,0.09405678235593246,1.087767386536271,0.011561691113028516,-0.006448328525369029,0.018010019638397545
2023-01-16,2023-04-10,2023,0.06015707275539095,0.757102717920617,0.016581842062058927,-0.00570811477938904,0.022289956841447967
2023-01-19,2023-01-31,2023,0.04040263807832786,0.4188539932739617,0.005999675693205919,0.001905972045743054,0.004093703647462865
2023-01-20,2023-04-04,2023,0.06055458793814028,0.5834654070600472,0.001922460749759658,-0.0018665422305179646,0.0037890029802776226
2023-01-30,2023-02-14,2023,0.09022419966430245,1.9311612337245194,-0.00031496062992109053,-0.0015615240474702308,0.0012465634175491402
2023-03-20,2023-03-31,2023,0.04240329642322005,0.37112897963589864,-0.0017713365539453463,0.0030101394169834705,-0.004781475970928817
2023-03-22,2023-02-02,2023,0.06600416110979623,1.231484602506819,0.0030375699440445825,0.0042246909716789904,-0.001187121027634408
2023-04-27,2023-08-23,2023,0.029561594451436468,0.5936744911906312,-0.00016241676140971162,-0.008741858073363029,0.008579441311953317
2023-04-28,2023-07-11,2023,0.05475286790006684,0.9300310616219644,0.007261578182991668,0.0029561504352111356,0.0043054277477805325
2023-05-31,2023-11-14,2023,0.0017666244231436257,0.7358500716683434,-0.004105090311986914,0.0012272089761571348,-0.005332299288144049
2023-06-02,2023-01-18,2023,0.024637239520768642,0.9200290626346164,0.007843137254901933,0.004713914174252265,0.003129223080649668
2023-06-05,2023-04-03,2023,0.07812853871122394,0.8323884597258338,-0.00032546786004883366,0.006436420722135017,-0.00676188858218385
2023-06-13,2023-12-07,2023,0.05880062394817143,0.3503229419680379,0.0029571217348447476,-0.0023347701149424305,0.005291891849787178
2023-06-16,2023-10-31,2023,0.057538631751222424,1.0073210887724418,0.006810442678774065,-0.004788932245477162,0.011599374924251227
2023-06-19,2023-05-09,2023,0.051253175227992054,0.6475540871846241,-0.0027331189710610992,0.001756627275630862,-0.004489746246691961
2023-06-28,2023-03-01,2023,0.07692516850832892,1.8895901760043126,-0.007151172459670674,0.007535321821036112,-0.014686494280706786
2023-07-04,2023-03-24,2023,0.05914960532233321,0.6191038516301943,0.0034319333224384074,-0.0001582278481013777,0.003590161170539785
2023-08-01,2023-08-07,2023,0.020239150406453355,0.5387032698127389,0.003389283408650634,-0.0038498556304138454,0.007239139039064479
2023-08-18,2023-03-14,2023,0.03151705056612375,1.0109975662269854,-0.004351464435146446,-0.008651073373918461,0.004299608938772015
2023-09-12,2023-10-25,2023,0.026653600292488644,2.3728397409852278,0.0028941096356827067,0.0009120758847136479,0.001982033750969059
2023-09-19,2023-12-08,2023,0.08482075476916778,0.816317564811588,-0.004297747980058442,0.005555555555555536,-0.009853303535613978
2023-09-28,2023-11-20,2023,0.07348909565829764,0.7956617387457324,-0.00034542314335073154,0.006632920230406736,-0.006978343373757467
2023-10-13,2023-11-16,2023,0.07617725717451929,0.9390514418368837,-0.00295857988165682,-0.006258692628650864,0.003300112746994044
2023-10-27,2023-10-26,2023,0.041637524273242466,0.6093571345696764,0.012431444241316258,-0.002019831068674205,0.014451275309990463
2023-11-06,2023-03-02,2023,0.09066574441260833,1.905023994189908,0.011702127659574568,-0.002336448598130869,0.014038576257705437
2023-11-29,2023-12-04,2023,0.014187438246820283,0.3834469639448743,-0.0008802816901407606,0.00035292041644607863,-0.0012332021065868393
2023-12-12,2023-08-29,2023,0.0002511870985676401,0.9263463830922548,-0.00106194690265482,0.024033437826541215,-0.025095384729196035
2023-12-22,2023-06-29,2023,0.01889207115432809,0.5192173535640475,0.006271905552480916,-0.0009970089730807485,0.007268914525561665
2023-12-28,2023-10-18,2023,0.07638859910354802,0.4452865639732835,0.01805995159188223,-0.0070372976776917895,0.025097249269574018
2024-01-02,2024-12-27,2024,0.032725181840869255,1.0859949800718864,-0.0012671976828384501,0.014077425842131674,-0.015344623524970125
2024-01-12,2024-11-01,2024,0.06391270409338878,6.223504847483248,0.003210576015108657,0.0043398430979804115,-0.0011292670828717544
2024-01-25,2024-03-11,2024,0.06597046661554917,2.913879418541606,0.018931845356715993,0.006259204712812938,0.012672640643903055
2024-02-06,2024-06-25,2024,0.07600660630171707,8.79060058773738,0.04483604728976154,-0.006930693069306937,0.051766740359068475
2024-02-19,2024-02-26,2024,0.0020308175597302802,6.016869429117504,-0.021509433962264124,0.0030360531309296945,-0.02454548709319382
2024-02-28,2024-10-15,2024,0.04095974898270671,4.227033067063558,-0.005186145582515178,0.007250221043324512,-0.01243636662583969
2024-04-12,2024-05-21,2024,0.07478207281258917,1.186859901259221,-0.0025993316004456757,-0.002179440610243333,-0.0004198909902023429
2024-05-20,2024-03-18,2024,0.03801146113362386,0.9781985516485827,-0.00018158707100068838,0.0028818443804035088,-0.003063431451404197
2024-06-05,2024-03-19,2024,0.04476450939021315,1.394074222072112,-0.002236719478098781,-0.005704099821746911,0.00346738034364813
2024-06-17,2024-06-19,2024,0.027202841943451628,1.0526081252631339,0.0019058509624547693,-0.01078116133913365,0.012687012301588418
2024-06-27,2024-03-29,2024,0.07232049038645982,1.2661172607893565,-0.00672867603403926,0.002266288951841444,-0.008994964985880705
2024-07-01,2024-06-24,2024,0.010537738262868565,0.9044246083836514,0.0030024019215373343,-0.009533073929961056,0.01253547585149839
2024-07-02,2024-08-07,2024,0.08117635532617795,0.9718256929047288,-0.007521773555027367,0.0010377750103778283,-0.008559548565405195
2024-07-19,2024-07-17,2024,0.0892899870712012,1.198811483393834,0.005681818181818121,-0.002216848045143105,0.007898666226961226
2024-07-29,2024-05-07,2024,0.03482025603737959,3.353037255401627,-0.0012497396375754644,-0.002495543672014322,0.0012458040344388577
2024-08-01,2024-10-09,2024,0.04877974459002843,17.13414033958279,-0.011256281407035496,-0.018539976825028948,0.007283695417993452
2024-08-09,2024-08-20,2024,0.02816477327003873,0.7415055484627836,-0.007822149032523762,-0.018689626207475718,0.010867477174951956
2024-08-16,2024-07-08,2024,0.04798844154051124,1.922568561353213,-0.0037720033528920727,-0.008341810783316417,0.004569807430424344
2024-08-29,2024-09-11,2024,0.047635197078135925,0.569027145251488,0.017120280948200284,0.005048287971905152,0.012071992976295132
2024-08-30,2024-04-01,2024,0.08625730983786462,1.8208528731678455,0.027225583405358522,0.01410803786894399,0.013117545536414532
2024-09-02,2024-11-12,2024,0.03739968107658043,5.330728021726834,-0.010212765957446801,0.0026397515527949444,-0.012852517510241745
2024-09-04,2024-05-28,2024,0.06236883858152387,1.8711402910865444,0.0060344827586207295,-0.0035335689045935537,0.009568051663214283
2024-09-20,2024-04-16,2024,0.045914285941016764,1.659733068566639,-0.00414394765539805,-0.011489992587101594,0.007346044931703544
2024-11-05,2024-11-20,2024,0.07616576062553748,2.9277429058022486,0.02585349685117677,0.011480865224625658,0.014372631626551113
2024-12-02,2024-12-03,2024,0.057889537578767136,0.6086836990681991,0.01664984863773955,-0.003312355084465035,0.019962203722204586
2024-12-09,2024-04-25,2024,0.09278556850668718,2.0691564230659787,-0.0095473251028807,0.004502814258911858,-0.014050139361792557
2024-12-25,2024-11-21,2024,0.08723022311019102,2.6962196658049584,-0.013371218452281397,-0.0006585446163978048,-0.012712673835883592
2025-01-14,2025-05-27,2025,0.004293283325666544,1.4029423830446959,0.0222587119138844,-0.0056417489421719536,0.027900460856056353
2025-01-20,2025-02-11,2025,0.058092904681127155,1.6364331772832332,0.0028495102404273442,-0.0037408603978914545,0.006590370638318799
2025-01-27,2025-12-23,2025,0.06705404302562212,1.1503372749604754,-0.00883548330093653,0.004888647474198704,-0.013724130775135235
2025-02-10,2025-10-27,2025,0.050868440149611116,1.5576944359683755,0.0013691596782474669,0.0037669850665948967,-0.00239782538834743
2025-03-05,2025-12-09,2025,0.01859651581458943,1.2415790830420204,-0.0035401213755900107,-0.0002756339581035938,-0.003264487417486417
2025-03-07,2025-10-28,2025,0.08649198431265259,1.6169511073055371,0.0028234512539444534,0.0049544724156400655,-0.002131021161695612
2025-04-09,2025-12-29,2025,0.010484255870728598,13.428248309283898,0.02302568981921982,0.0013194352816996435,0.021706254537520175
2025-04-28,2025-04-24,2025,0.06509756727045618,0.1754659502550089,-0.002846975088968029,-0.007107320540156281,0.004260345451188252
2025-05-13,2025-07-18,2025,0.0774758204780891,1.4998291276237075,-0.009957081545064361,0.0013012361743656164,-0.011258317719429978
2025-06-05,2025-12-26,2025,0.036438052212630634,1.2731100158144448,0.0,-0.0005302226935313126,0.0005302226935313126
2025-06-10,2025-06-06,2025,0.06002525739983994,0.25824702701911245,-0.0022317596566523434,-0.001556285664879864,-0.0006754739917724795
2025-06-12,2025-07-11,2025,0.06604430076227685,0.9579609714382917,0.0025822000344293272,0.012758906379453094,-0.010176706345023767
2025-06-24,2025-04-02,2025,0.02502456596737157,0.6954841899595421,0.012406080726891533,0.005273005613199544,0.007133075113691989
2025-07-14,2025-07-01,2025,0.025837581890962413,0.7968566863737984,-0.002135348226018352,0.0003361344537815558,-0.002471482679799908
2025-07-25,2025-08-21,2025,0.09565876879735169,0.9697932521539612,-0.002355897596984402,-0.0029256875365711865,0.0005697899395867845
2025-08-07,2025-08-05,2025,0.037825918383280754,0.6592839321716937,-0.0031113876789048422,0.0017355632691702372,-0.004846950948075079
2025-08-12,2025-07-22,2025,0.0420612910180187,0.7497237524905667,0.0013918960717598239,0.006582115909455677,-0.005190219837695853
2025-08-14,2025-08-19,2025,0.03156713396864563,1.7166519588472509,-0.0012193263222068929,0.0029638411381149865,-0.004183167460321879
2025-08-18,2025-08-29,2025,0.02825339126028803,1.4314356040239418,0.015251196172248793,0.004792782633211035,0.010458413539037759
2025-08-25,2025-08-26,2025,0.09928352547194841,1.8708931801673347,0.004883654122378678,0.010699001426533572,-0.005815347304154894
2025-09-18,2025-09-02,2025,0.08694181960683578,1.479326864749513,0.012513601741022784,-0.018536585365853675,0.03105018710687646
2025-10-14,2025-08-22,2025,0.05605664650644937,1.3640133464867803,-0.01597869507323557,0.010759027266028065,-0.026737722339263637
2025-11-25,2025-10-21,2025,0.034013224755449156,1.6234220421787366,0.011545039908779975,0.013645224171539905,-0.00210018426275993
2025-12-01,2025-02-13,2025,0.07883853051617129,1.2482592713884968,0.005033557046979942,-0.004381530165149972,0.009415087212129913
2025-12-08,2025-11-26,2025,0.052316087210852014,1.7245768905286767,0.004973749654600734,0.007795889440113557,-0.0028221397855128227
2025-12-15,2025-07-23,2025,0.07730618955108826,1.994834938168577,-0.00013793103448278554,0.003812549642573382,-0.003950480677056167
2025-12-18,2025-04-11,2025,0.07615963177082152,2.7482721610710485,0.0034602076124568004,0.007441016333938233,-0.0039808087214814325
2025-12-22,2025-02-17,2025,0.0881875284297663,0.9673629225367892,0.008060109289617312,-0.0046877615938388795,0.012747870883456192
2025-12-25,2025-02-27,2025,0.07005236821139482,0.9619474922307899,0.003079394831972282,-0.007954922108054263,0.011034316940026545
2026-01-12,2026-01-13,2026,0.030108592935672363,0.8152963054962705,0.012575574365175202,-0.009600568922602748,0.02217614328777795
2026-01-20,2026-01-28,2026,0.0023853694427057315,1.8568474975467533,-0.0114887505983724,0.00219780219780219,-0.01368655279617459
2026-01-22,2026-05-08,2026,0.005591402561677339,2.359898794870499,-0.004491725768321686,-0.0016064257028109985,-0.0028853000655106875
2026-02-26,2026-03-11,2026,0.05411323673897095,1.0285400593310678,0.0015075959642816272,-0.0012957945576630436,0.002803390521944671
2026-03-30,2026-03-02,2026,0.07103607838416193,3.054061225208786,0.016091357383856808,-0.0004607233356369589,0.016552080719493767
2026-04-02,2026-06-18,2026,0.08888498103267439,2.924249318560819,-0.00862179899626836,0.007105202842081049,-0.015727001838349408
2026-04-17,2026-04-15,2026,0.0863752861557685,2.0041734212620534,0.0018221574344021718,-0.006326034063260599,0.008148191497662771
2026-05-25,2026-06-25,2026,0.07673303694015354,1.6410638075713988,-0.00034451079467157086,0.0067898486197683905,-0.007134359414439961
2026-06-15,2026-09-08,2026,0.0457682845110392,2.020682652333015,0.013938956981494943,0.004498714652956037,0.009440242328538906
2026-06-23,2026-08-10,2026,0.03528442974710022,2.9164635258969622,-0.0050111358574610465,-0.007248187953011631,0.0022370520955505846
2026-06-30,2026-02-25,2026,0.09348494379208527,1.152360378549679,0.02280858676207509,0.01580188679245298,0.00700669996962211
2026-07-06,2026-05-21,2026,0.051259966984297856,1.6611530172773044,-0.00739081746920478,-0.005681818181818343,-0.0017089992873864368
2026-07-15,2026-05-26,2026,0.01391913964373992,2.9910125374857452,-0.009553754988511298,-0.010751458309504969,0.0011977033209936705
2026-07-21,2026-08-04,2026,0.010194104776641955,3.1414061711708636,0.034487404014549305,0.016733601070950455,0.01775380294359885
2026-07-30,2026-03-19,2026,0.048062071104943094,2.9278395845661382,-0.030307076101468655,-0.0029850746268657025,-0.027322001474602953
2026-08-03,2026-03-26,2026,0.02786536398033368,2.0563239048732123,-0.0006701514542286624,-0.0038501026694046647,0.0031799512151760023
2026-08-26,2026-06-05,2026,0.07124374897777047,1.95371579803559,0.012027935851008698,0.005109922756981744,0.0069180130940269535
