state_id,signal_id,name,namespace,state_primary,event_days,coverage_years,max_year_share,rolling_30d_median_event_days,rolling_30d_p10_event_days,rolling_30d_min_event_days,rolling_30d_max_event_days,density_capable,regime_counts_json,behavior_hash
STATE-51BE15F9446FF67E,SIG-15M-07F42D175281AD79,cxt_bi_zdf_V230601,cxt,向上,900,6,0.19444444444444445,20.0,14.0,9,30,True,"{""range"":447,""trend_down"":208,""trend_up"":224,""warmup"":21}",e8ecb05853e9d6fac789a7f166987c1bac2fb172184166bbfe90d1ebc2852c52
STATE-43A74D8070365709,SIG-15M-8C26926A2987A907,bar_volatility_V241013,bar,高波动,797,6,0.18695106649937265,18.0,14.0,9,24,True,"{""range"":407,""trend_down"":210,""trend_up"":168,""warmup"":12}",5e0acea95aee6f9ceb29741e05fb2d45e88becaa5de42dd77bb6c68a1a8c80dd
STATE-7EF86FD4841CBF66,SIG-15M-A6F1B108FFD0B554,kcatr_up_dw_line_V230823,kcatr,其他,843,6,0.19454329774614473,18.0,14.0,11,27,True,"{""range"":422,""trend_down"":221,""trend_up"":183,""warmup"":17}",a2fc422531cf8e3d364bd70a8a9db32562d6b0abea24aa485a27cf4412cbbd06
STATE-336A89DAFB3DCF64,SIG-15M-BF63AD76D1619E6E,zdy_bi_end_V230406,zdy,其他,849,6,0.19081272084805653,18.0,14.0,10,27,True,"{""range"":422,""trend_down"":205,""trend_up"":199,""warmup"":23}",91fcd7e5ce8005f4746637f181a9d3067446713d5ebfa448c6d925d43712f56f
STATE-9519515612C4F7BE,SIG-15M-A6F55C840CCDA079,zdy_bi_end_V230407,zdy,其他,823,6,0.1859052247873633,18.0,14.0,9,26,True,"{""range"":412,""trend_down"":195,""trend_up"":193,""warmup"":23}",f24ba307dd50cb30a09212eb87e9fd40fc73ab4cfb3314ed957d7ebf52a445da
STATE-9508B516BA7038C6,SIG-15M-7DD2322BECD744FC,bar_polyfit_V240428,bar,减速下跌,770,6,0.19480519480519481,17.0,14.0,7,24,True,"{""range"":388,""trend_down"":212,""trend_up"":153,""warmup"":17}",1f46ae60332ec1b9280c2e0a1b2c5b9fcdabb365a33f8d1f61b4ff559d67e6ec
STATE-F528FBEA79665837,SIG-15M-7DD2322BECD744FC,bar_polyfit_V240428,bar,加速下跌,775,6,0.1896774193548387,17.0,14.0,6,22,True,"{""range"":397,""trend_down"":205,""trend_up"":157,""warmup"":16}",63c9f78d66538a3caa56881d4ddb02e25df844508497383335235124e6b75720
STATE-F8E34C8F01AE618E,SIG-15M-1FF73A0E54E84577,bar_window_ps_V230731,bar,压力N4,761,6,0.19316688567674112,17.0,14.0,10,24,True,"{""range"":375,""trend_down"":208,""trend_up"":161,""warmup"":17}",8f94953562e2f207b7313d369caca8afb6c8b8a5b274d99f57a19a41ddc7e894
STATE-B47A5913BD893C71,SIG-15M-B65079FFAD4400AC,cci_decision_V240620,cci,开空,798,6,0.19423558897243107,17.0,14.0,9,24,True,"{""range"":396,""trend_down"":212,""trend_up"":176,""warmup"":14}",04a03a4a7cc07a0fa21433abc1cff011c049100f5f5edc2f13e58228a6279f0a
STATE-C7FAF027BBC2EF4E,SIG-15M-0BCF22291B0DFA1F,cxt_bi_status_V230101,cxt,向上,787,6,0.193138500635324,17.0,14.0,10,23,True,"{""range"":382,""trend_down"":201,""trend_up"":185,""warmup"":19}",8ad472b4da092ef958228b2c55899138e4da69eb28d1cbd7fcae492638da5da6
STATE-8672D92751C89704,SIG-15M-0BCF22291B0DFA1F,cxt_bi_status_V230101,cxt,向下,771,6,0.1828793774319066,17.0,14.0,9,23,True,"{""range"":386,""trend_down"":182,""trend_up"":185,""warmup"":18}",44aec50cd6134aefe5c0fd55cf6e97b944740f3e4eec1dc8713a44ffd1b20a9d
STATE-49260D32D6D72B4F,SIG-15M-C6F0EEA358DCB16A,tas_hlma_V230301,tas,看多,770,6,0.18831168831168832,17.0,14.0,10,24,True,"{""range"":381,""trend_down"":205,""trend_up"":166,""warmup"":18}",e99c16368afe8d4006c3b9a0f28cdff64ba149280e6eff7b9c48a18ecb9a7cf4
STATE-2FAB31D5183C093D,SIG-15M-11130A28677917A4,tas_macd_xt_V221208,tas,红缩头,780,6,0.18076923076923077,17.0,14.0,12,23,True,"{""range"":406,""trend_down"":198,""trend_up"":159,""warmup"":17}",985432bb9e7931242d01fd34c4f0c9b784986c9b36bbc6107c75a8aa8d641973
STATE-535143E605DA3A6C,SIG-15M-642CAE67EACD97C5,tas_slope_V231019,tas,其他,775,6,0.18451612903225806,17.0,14.0,10,23,True,"{""range"":393,""trend_down"":207,""trend_up"":157,""warmup"":18}",02df51c324f96aaca381273f446e22c409139b54097b6f2e7bd6dd9f1a68cc29
STATE-0C5BB2A2D066D81F,SIG-15M-E49F58ED2924E435,jcc_ten_mo_V221028,jcc,其他,829,6,0.195416164053076,19.0,13.0,5,26,True,"{""range"":397,""trend_down"":215,""trend_up"":199,""warmup"":18}",ce85d647b26e472fae9f014ea39db34917e1cf4b88fc6707085614f8439de844
STATE-01EDD0E9059F56AC,SIG-15M-E49F58ED2924E435,jcc_ten_mo_V221028,jcc,满足,824,6,0.1953883495145631,19.0,13.0,5,26,True,"{""range"":398,""trend_down"":211,""trend_up"":196,""warmup"":19}",733697e10f2964ffe4d4be1229e68f0ccba2e5582f46a509110d6a820f1260e1
STATE-08EF32AA2498C848,SIG-15M-34866D3146D3CD25,cxt_bi_trend_V230913,cxt,上升趋势,818,6,0.18337408312958436,18.0,13.0,10,25,True,"{""range"":408,""trend_down"":218,""trend_up"":176,""warmup"":16}",ae7c82431d7ee6f6527d9e76352008d1a2d40d3ccdca1285b4f33626acbd8bf0
STATE-68E14A67603B5227,SIG-15M-5551AF02E13ACFBC,obv_up_dw_line_V230719,obv,其他,805,6,0.17888198757763976,18.0,13.0,9,25,True,"{""range"":398,""trend_down"":202,""trend_up"":186,""warmup"":19}",d47685739d356b141953d14f62d73b883b14848110a0dd8996e7a0df872d6a77
STATE-B24AFDFBE0FB0406,SIG-15M-D468F5955DDCF3B3,cxt_second_bs_V230320,cxt,其他,786,6,0.19592875318066158,17.0,13.0,7,25,True,"{""range"":369,""trend_down"":213,""trend_up"":187,""warmup"":17}",ce59080888fb7d944801e05510e693d3472b599d00cc0b03080115bb69e0cab0
STATE-BEAE8E5AD686BC76,SIG-15M-C82693BA52FE9EB4,bar_tnr_V230629,bar,第9层,755,6,0.1880794701986755,16.0,13.0,9,24,True,"{""range"":391,""trend_down"":184,""trend_up"":166,""warmup"":14}",20c3a02b1362ceee6b7ad7a67c38c9bc92e3e9d527f12b054a665fc9d6345d88
STATE-C839F5E05C479D44,SIG-15M-B74D2BEBB6930143,tas_ma_system_V230513,tas,空头排列,726,6,0.1859504132231405,16.0,13.0,8,23,True,"{""range"":376,""trend_down"":187,""trend_up"":147,""warmup"":16}",d90d6cd7ea0f2b5f1544a873a63bb9c5126df2125d21e008bda0286a01c52ea9
STATE-DEA33C899805BCF0,SIG-15M-FD10CF273060F047,tas_macd_base_V221028,tas,多头,714,6,0.19187675070028012,16.0,13.0,9,21,True,"{""range"":363,""trend_down"":185,""trend_up"":154,""warmup"":12}",dddb5c2572d0b47fbd504cdfc5dd7e9b244be8e83e62dcff59c99a9e6639c22f
STATE-3CB8862A789DC075,SIG-15M-FD10CF273060F047,tas_macd_base_V221028,tas,空头,720,6,0.19166666666666668,16.0,13.0,9,21,True,"{""range"":382,""trend_down"":174,""trend_up"":153,""warmup"":11}",0523ef402eb189921a0131b90a44996dd11eb14c5a5fa07ce91af596d61cabc8
STATE-EDF90DFD9653A007,SIG-15M-09E1C8F6D25F5691,tas_macd_base_V230320,tas,多头,713,6,0.19214586255259467,16.0,13.0,9,21,True,"{""range"":363,""trend_down"":185,""trend_up"":154,""warmup"":11}",8f9245bb261fc6e8e5a2c5da7c6e783a3c44701ad6addf8a0d50a124260faced
STATE-D6570B230A08DF9B,SIG-15M-09E1C8F6D25F5691,tas_macd_base_V230320,tas,空头,720,6,0.19166666666666668,16.0,13.0,9,21,True,"{""range"":382,""trend_down"":174,""trend_up"":153,""warmup"":11}",0523ef402eb189921a0131b90a44996dd11eb14c5a5fa07ce91af596d61cabc8
STATE-B20E41FB54895E57,SIG-15M-11130A28677917A4,tas_macd_xt_V221208,tas,多翻空,716,6,0.19134078212290503,16.0,13.0,9,21,True,"{""range"":380,""trend_down"":173,""trend_up"":152,""warmup"":11}",74ebccb84317fc054e5fea99f0ef68277d05544e2380b9047cd6cf47976275db
STATE-89893AD8A14EC7BA,SIG-15M-11130A28677917A4,tas_macd_xt_V221208,tas,空翻多,709,6,0.19040902679830748,16.0,13.0,9,21,True,"{""range"":360,""trend_down"":185,""trend_up"":154,""warmup"":10}",10187a9a458ab4ce276f596e8898baa3cdb50d910598ef2dff2b99176c3483cc
STATE-17C6E5084BE0E6DC,SIG-15M-1441910B7B3996E1,zdy_macd_V230518,zdy,死叉,720,6,0.19166666666666668,16.0,13.0,9,21,True,"{""range"":382,""trend_down"":174,""trend_up"":153,""warmup"":11}",0523ef402eb189921a0131b90a44996dd11eb14c5a5fa07ce91af596d61cabc8
STATE-C02B7E7F029C5E81,SIG-15M-1441910B7B3996E1,zdy_macd_V230518,zdy,金叉,714,6,0.19187675070028012,16.0,13.0,9,21,True,"{""range"":363,""trend_down"":185,""trend_up"":154,""warmup"":12}",dddb5c2572d0b47fbd504cdfc5dd7e9b244be8e83e62dcff59c99a9e6639c22f
STATE-B10D28B474F0631C,SIG-15M-17EC0A3DCAF14107,zdy_macd_dif_iqr_V230521,zdy,看多,731,6,0.19015047879616964,16.0,13.0,9,22,True,"{""range"":386,""trend_down"":178,""trend_up"":156,""warmup"":11}",734b968aa8833e221dc8ca365abcf99c313ca1d25aec8c55c9787f3bdb7768a2
STATE-3872C52AC57ECC6C,SIG-15M-17EC0A3DCAF14107,zdy_macd_dif_iqr_V230521,zdy,看空,733,6,0.19236016371077763,16.0,13.0,9,22,True,"{""range"":372,""trend_down"":191,""trend_up"":158,""warmup"":12}",a069e5d220d1b5ba7b7ab844d9a8efbc1edd8d39f9371d7b9f79b687c61fead7
STATE-D4BC0439F7A98CEE,SIG-15M-DB146C3B124581F2,cxt_decision_V240526,cxt,开空,777,6,0.19176319176319176,17.0,12.0,8,27,True,"{""range"":406,""trend_down"":196,""trend_up"":160,""warmup"":15}",965276c5cada920f0d2b9cc94355dc77efa9a5191a267f793c63501b429bd736
STATE-90C3D068F567E3F9,SIG-15M-BF06D9DE629E53ED,cxt_five_bi_V230619,cxt,其他,757,6,0.19154557463672392,17.0,12.0,7,28,True,"{""range"":383,""trend_down"":192,""trend_up"":170,""warmup"":12}",c13e36d2501697461faeb79aad3e195c59dd8ef8b1263ca03527a15da4efe935
STATE-A87AAFBE584B7DCC,SIG-15M-B8562128519B4309,tas_atr_V230630,tas,第2层,762,6,0.1889763779527559,17.0,12.0,7,26,True,"{""range"":404,""trend_down"":193,""trend_up"":158,""warmup"":7}",e6d10e9ce02ce8182e9d5f1aaa5de16332c51cee3759f93f2ac1252f20935352
STATE-C2C1205E2F1E837D,SIG-15M-B8562128519B4309,tas_atr_V230630,tas,第3层,776,6,0.19845360824742267,17.0,12.0,6,27,True,"{""range"":413,""trend_down"":204,""trend_up"":148,""warmup"":11}",146b13f6256effacfc703182aac4a18f5847401278d97232e1749ec932567f59
STATE-0C074F547F78F8F2,SIG-15M-7A5970D45EB71AB9,vol_window_V230731,vol,高量N6,755,6,0.1986754966887417,17.0,12.0,9,23,True,"{""range"":381,""trend_down"":197,""trend_up"":159,""warmup"":18}",6991201349422df03c39b2959e83c7f7275d2f9743a5d822b2c1561b0832331f
STATE-56B9D411D768FA0A,SIG-15M-3549337D5A9880B5,xl_bar_trend_V240623,xl,做空,756,6,0.1970899470899471,17.0,12.0,7,24,True,"{""range"":396,""trend_down"":204,""trend_up"":143,""warmup"":13}",888a74a5dc60b70f6874983b7d81cc4f5467fc2155c5831215c861a493ede5e9
STATE-6B273636045E04E1,SIG-15M-3CAE8A92B11B138D,cxt_ubi_end_V230816,cxt,新低,715,6,0.206993006993007,16.0,12.0,8,23,True,"{""range"":364,""trend_down"":185,""trend_up"":154,""warmup"":12}",5c2e456399749fa12980e46458108be5f64c2515bedca8fef28c105b65ef341a
STATE-7EA533A9F6975549,SIG-15M-B8562128519B4309,tas_atr_V230630,tas,第4层,758,6,0.20844327176781002,16.0,12.0,5,26,True,"{""range"":410,""trend_down"":197,""trend_up"":137,""warmup"":14}",60a93c2a1d119944487afd22b97ecf8d4be53533bc8280ad5705043e0b86447f
STATE-1C64546E745CD0AD,SIG-15M-B8562128519B4309,tas_atr_V230630,tas,第6层,733,6,0.1882673942701228,16.0,12.0,4,25,True,"{""range"":376,""trend_down"":195,""trend_up"":148,""warmup"":14}",ebf05d9c4e548547fa5892f993ddbc37fd319e4c463cf6d938788721aeb98618
STATE-DDE12F44D94E56C1,SIG-15M-C6F0EEA358DCB16A,tas_hlma_V230301,tas,看空,711,6,0.18846694796061886,16.0,12.0,9,22,True,"{""range"":363,""trend_down"":173,""trend_up"":158,""warmup"":17}",e2b892a02c0016803d4f246792b5524646d39830d0b857bbabc316dd4ea7148b
STATE-F72B189DFE1F3E3A,SIG-15M-C8BB984D84A90157,tas_macd_bc_V221201,tas,其他,730,6,0.19041095890410958,16.0,12.0,9,23,True,"{""range"":378,""trend_down"":183,""trend_up"":157,""warmup"":12}",e46ede8f0d472d7bed38ee74c3af1c3a1be3dba45ebdeaa1586967d97c031141
STATE-3FAD5D929C1814A2,SIG-15M-7CD3AFDC5A6A7228,xl_bar_trend_V240331,xl,做空,737,6,0.19810040705563092,16.0,12.0,6,24,True,"{""range"":384,""trend_down"":198,""trend_up"":142,""warmup"":13}",19f4fd5bfb8b0d70ec75f616546a73ad5e02099a0a5e612e8201920f9b75941d
STATE-EA8C09DDDBF6C696,SIG-15M-3549337D5A9880B5,xl_bar_trend_V240623,xl,做多,734,6,0.19346049046321526,16.0,12.0,8,25,True,"{""range"":370,""trend_down"":179,""trend_up"":171,""warmup"":14}",1ecebfb4a4c8b5a3ff38c6f5d75e43b56aafc19f7d8007a11ef87b3a30017635
STATE-53A07F0F01D8F9E8,SIG-15M-3DD584E7F010CA4A,bar_bpm_V230227,bar,弱势,696,6,0.1810344827586207,15.0,12.0,8,22,True,"{""range"":357,""trend_down"":167,""trend_up"":157,""warmup"":15}",1e73a971116131697450d291fc46cb886ff707813fe1173d532cb40ad2ae91b2
STATE-25F307CCEEBAE592,SIG-15M-3DD584E7F010CA4A,bar_bpm_V230227,bar,强势,702,6,0.18945868945868946,15.0,12.0,9,21,True,"{""range"":358,""trend_down"":181,""trend_up"":147,""warmup"":16}",e2450617ded7de1dea7a5f69fbb063c628372189b0bf9b5cf6e2ed8ea69eddd0
STATE-BD55188BFE38E829,SIG-15M-7DD2322BECD744FC,bar_polyfit_V240428,bar,减速上涨,700,6,0.1957142857142857,15.0,12.0,8,24,True,"{""range"":359,""trend_down"":168,""trend_up"":157,""warmup"":16}",c4cc6b82953f4b711955754cf1d670f3c08eb06e3262592ab26e7d8671be94fa
STATE-BB90E5B3E8E65252,SIG-15M-7DD2322BECD744FC,bar_polyfit_V240428,bar,加速上涨,690,6,0.18115942028985507,15.0,12.0,8,23,True,"{""range"":347,""trend_down"":176,""trend_up"":152,""warmup"":15}",5f57a14d9ef253678ee2b44e007b7d0528a11576dc57b78ade45483d429ddd2e
STATE-66428043301C8E1A,SIG-15M-1FF73A0E54E84577,bar_window_ps_V230731,bar,压力N3,698,6,0.1819484240687679,15.0,12.0,8,21,True,"{""range"":362,""trend_down"":178,""trend_up"":145,""warmup"":13}",203ab47dd1986f744f238f6f5947a6079d299eb2df4c252aa4d2df199024871c
STATE-13E372BBFE4455F0,SIG-15M-FF62380CE9101213,bar_window_std_V230731,bar,高波N6,711,6,0.19268635724331926,15.0,12.0,6,23,True,"{""range"":365,""trend_down"":180,""trend_up"":149,""warmup"":17}",752b9711bd0ae6aee212d3ff13bced931c82f496f5fa5e4513d63d5457ab1f6e
STATE-2F4053842A0896D4,SIG-15M-FF62380CE9101213,bar_window_std_V230731,bar,高波N8,681,6,0.1894273127753304,15.0,12.0,7,21,True,"{""range"":338,""trend_down"":184,""trend_up"":146,""warmup"":13}",11818d8554a4f57be4e0e98fa88fc081670ad5ddbca4bda157b2164470c1b449
STATE-DE26166B92816B84,SIG-15M-08D9EF7F814115DB,tas_macd_bc_V240307,tas,其他,671,6,0.18181818181818182,15.0,12.0,8,23,True,"{""range"":342,""trend_down"":172,""trend_up"":147,""warmup"":10}",f8bb98f194e979b283e03a015369d932c68bc84f425eeb7726ef46103311d31f
STATE-FF1FF87C8154E43E,SIG-15M-B8562128519B4309,tas_atr_V230630,tas,第5层,760,6,0.20394736842105263,17.0,11.0,7,25,True,"{""range"":389,""trend_down"":215,""trend_up"":143,""warmup"":13}",8ef01703a9f1399deba02e0ec816fc971bc45ecfba8d35451cf1990f712d75bb
STATE-28C3D95D5E582A9B,SIG-15M-FE6E8A96169C59B9,bar_single_V230506,bar,第1层,738,6,0.2005420054200542,16.0,11.0,6,24,True,"{""range"":381,""trend_down"":183,""trend_up"":156,""warmup"":18}",13a34250e27e60e91369fd640e8f17bf4d18a6ceb94a2b6e80fd5a17b60b46b5
STATE-8BEF63C8F9D76C76,SIG-15M-FE6E8A96169C59B9,bar_single_V230506,bar,第5层,742,6,0.1967654986522911,16.0,11.0,5,27,True,"{""range"":375,""trend_down"":184,""trend_up"":168,""warmup"":15}",cbafbcdf644734722ca9173d031421b8672be03283162a8d8287b6f51be10d41
STATE-2BFC532484CB2555,SIG-15M-221F3C846183182B,cxt_bi_end_V230320,cxt,看多,707,6,0.20226308345120225,16.0,11.0,6,24,True,"{""range"":368,""trend_down"":194,""trend_up"":131,""warmup"":14}",d2e5ab77ccad1e7f7a952b3467f0fd0534c4c81c8823f3feb25ce1fac118b4ed
STATE-6195D6973686E8D9,SIG-15M-B8562128519B4309,tas_atr_V230630,tas,第7层,719,6,0.20027816411682892,16.0,11.0,5,24,True,"{""range"":365,""trend_down"":194,""trend_up"":141,""warmup"":19}",726b24c0dede958b3f6be0bea15513e1888b3de1864ae7ce23125d7028d0cfe6
STATE-4D1BEAAB110BA4F4,SIG-15M-FF62380CE9101213,bar_window_std_V230731,bar,高波N7,698,6,0.19054441260744986,15.0,11.0,7,22,True,"{""range"":340,""trend_down"":191,""trend_up"":151,""warmup"":16}",c23373d20e250bdfa0a091ae28ffc4a36b179cc410f196d068d4652cfe61dab4
STATE-289EC41F3AC7DA35,SIG-15M-0038BE659B791F14,cxt_bi_end_V230324,cxt,看多,674,6,0.1913946587537092,15.0,11.0,7,21,True,"{""range"":338,""trend_down"":176,""trend_up"":142,""warmup"":18}",5421cef0f4324c5929d5bcd6a92cf209560bfab21b8b98e970b7d79373a99bc6
STATE-FB6B47EF764CF4EA,SIG-15M-B74D2BEBB6930143,tas_ma_system_V230513,tas,多头排列,679,6,0.18851251840942562,15.0,11.0,7,22,True,"{""range"":342,""trend_down"":175,""trend_up"":148,""warmup"":14}",753687ae58ce08aa631b9a71eaca5a44e4ade6e7a172ec438c53262b64de9ad6
STATE-78B129A1317D2AAE,SIG-15M-7CD3AFDC5A6A7228,xl_bar_trend_V240331,xl,做多,700,6,0.19428571428571428,15.0,11.0,7,24,True,"{""range"":351,""trend_down"":172,""trend_up"":163,""warmup"":14}",d04a8feb826dff2d9b057e3c8b6422ef96395c3f82d2c58b885a2c176cea1709
STATE-961BD4EFF5F620DB,SIG-15M-F2DE0419BE5755F2,bar_accelerate_V240428,bar,其他,662,6,0.18731117824773413,14.0,11.0,7,24,True,"{""range"":341,""trend_down"":163,""trend_up"":146,""warmup"":12}",1d51944fbc26908addd86fd8dbc675a8728989945aab8833f18eb8dc46029b9e
STATE-F30525DA8CBC1D12,SIG-15M-1FF73A0E54E84577,bar_window_ps_V230731,bar,压力N2,649,6,0.1864406779661017,14.0,11.0,4,22,True,"{""range"":337,""trend_down"":153,""trend_up"":145,""warmup"":14}",b168691b6c8a41875a715d9230b158b329fdce3a473b71b06a1bf8bb5e60e130
STATE-58F53F7C2A137519,SIG-15M-FF62380CE9101213,bar_window_std_V230731,bar,高波N5,669,6,0.20029895366218237,14.0,11.0,7,22,True,"{""range"":349,""trend_down"":173,""trend_up"":131,""warmup"":16}",b279b38ba5293898676dd2e2dddc4837d3005b618920078020b40c6a03a71894
STATE-F18096ABC7084B61,SIG-15M-8409A764B15ABB4C,pressure_support_V240222,pressure,其他,646,6,0.18885448916408668,14.0,11.0,7,20,True,"{""range"":314,""trend_down"":175,""trend_up"":141,""warmup"":16}",54dff1cae788141c3de8bafb02b57a77b01339fd4c77d058a8bb36a4f037ac00
STATE-AC9B9740B6698DD2,SIG-15M-B36D9A91995507FB,tas_cci_base_V230402,tas,空头,638,6,0.19905956112852666,14.0,11.0,6,22,True,"{""range"":337,""trend_down"":163,""trend_up"":125,""warmup"":13}",931ca0c56c4073ce867ce4583fe7177c840450cb5adbc2ce4ecf4c2b1cb15b32
STATE-37003A1A6FD31C62,SIG-15M-1CEFA9EFC94AB5EF,tas_low_trend_V230627,tas,其他,655,6,0.18625954198473282,14.0,11.0,8,21,True,"{""range"":351,""trend_down"":164,""trend_up"":126,""warmup"":14}",d1cb3c93aaab3a65bdc21ce393cbc960d675391b17241ea32d37436f4ce87d00
STATE-FA04CAF92F1BD939,SIG-15M-37FF2489F43B8D99,xl_bar_trend_V240330,xl,看多,584,6,0.1780821917808219,13.0,11.0,8,17,True,"{""range"":286,""trend_down"":164,""trend_up"":121,""warmup"":13}",f4be4024e0620219435627c6b63d5dd6a4416b8fc74fa22d0f5ee8627568aa7b
STATE-AC30EAF6982316A6,SIG-15M-37FF2489F43B8D99,xl_bar_trend_V240330,xl,看空,587,6,0.18057921635434412,13.0,11.0,8,18,True,"{""range"":301,""trend_down"":144,""trend_up"":130,""warmup"":12}",eed3945fab36d3cb47b25ab8f603a90be64a2df3f29cdc4e9ae945259ceda292
STATE-975B00118B61E2B7,SIG-15M-01A122B81BD6AD26,bar_decision_V240608,bar,其他,754,6,0.23342175066312998,16.0,10.0,6,28,True,"{""range"":371,""trend_down"":222,""trend_up"":146,""warmup"":15}",3e609d79aabb0894a864d1c4a94e875a3b1820e1edc449f927fb4424e6cb3004
STATE-C23E5F99CF6AE8BA,SIG-15M-8CF7AF47BA69C689,cvolp_up_dw_line_V230612,cvolp,其他,720,6,0.2263888888888889,16.0,10.0,4,27,True,"{""range"":349,""trend_down"":212,""trend_up"":148,""warmup"":11}",b1148857df3952130df6f01e398e79f1bf557b940c5a08857e4d53b21bc5b166
STATE-79CC27F4CABBF390,SIG-15M-3DD8991CFBFF74CA,pressure_support_V240402,pressure,其他,692,6,0.18352601156069365,15.0,10.0,5,25,True,"{""range"":358,""trend_down"":166,""trend_up"":156,""warmup"":12}",5cb5e5f5e1faa61fa64100d612f5c6215ee8b5a5c31cdf320597a7f4b11cac0e
STATE-0FC461447F358059,SIG-15M-B8562128519B4309,tas_atr_V230630,tas,第8层,667,6,0.1934032983508246,15.0,10.0,6,22,True,"{""range"":336,""trend_down"":180,""trend_up"":135,""warmup"":16}",63c17d0fe92a8bdcf70bdd0c43de24f2b7640b501524322780460c3c073f72c6
STATE-85CC6DD619E91A93,SIG-15M-C62DE0B96F296846,tas_macd_bc_V230803,tas,其他,670,6,0.191044776119403,15.0,10.0,7,21,True,"{""range"":346,""trend_down"":159,""trend_up"":152,""warmup"":13}",326a4972ecc9b4682c9593fa15545447671979637003112bf7523a76e3fa8bd7
STATE-0C5597040F7B557B,SIG-15M-1809FA24770DA720,xl_bar_trend_V240329,xl,底部十字孕线,714,6,0.21708683473389356,15.0,10.0,2,27,True,"{""range"":388,""trend_down"":201,""trend_up"":115,""warmup"":10}",a0ce7a923a904e5cade8ace9e040b55ff1a8a380f6ee9fea17d04ca2f2a1efdb
STATE-7789ADC8EC82A534,SIG-15M-FF62380CE9101213,bar_window_std_V230731,bar,高波N4,613,6,0.19412724306688417,14.0,10.0,6,20,True,"{""range"":318,""trend_down"":148,""trend_up"":132,""warmup"":15}",a76c4763907fdac66288e55e4299af6514b5adbfa7489569bede42f4cb509b7e
STATE-7CCBAACE468D8E5D,SIG-15M-9002E86C65FC1156,cxt_fx_power_V221107,cxt,强底,644,6,0.19875776397515527,14.0,10.0,6,22,True,"{""range"":314,""trend_down"":171,""trend_up"":144,""warmup"":15}",fc197f69306ef72fce47693070b550f6f85a53d8ef96fb71bb0d0813740c50a4
STATE-7D081758D49324BA,SIG-15M-4E4FB8E6B6C95B3B,tas_macd_change_V221105,tas,3次,658,6,0.1899696048632219,14.0,10.0,7,24,True,"{""range"":341,""trend_down"":157,""trend_up"":143,""warmup"":17}",2022764fa54e3df2f4abb7541b73b7dc3404114d46e1fb4e3f01be131da20730
STATE-FE9D5CDFA020E16A,SIG-15M-B13D9E09CB73C316,bar_eight_V230702,bar,双中枢下跌,608,6,0.19901315789473684,13.0,10.0,4,22,True,"{""range"":305,""trend_down"":165,""trend_up"":123,""warmup"":15}",ec4ba3d6742e9e113697f371a748e57a75f85d3202ec8001c30978c8e5906596
STATE-DBB5E6B5C144EADB,SIG-15M-11130A28677917A4,tas_macd_xt_V221208,tas,杀多棒,587,6,0.18739352640545145,13.0,10.0,8,20,True,"{""range"":300,""trend_down"":141,""trend_up"":134,""warmup"":12}",409a22a1926397d5d2f5d855fc737a10049fd9d5c81b201447d9937dbdaae1d1
STATE-09A16197F1528F91,SIG-15M-7A5970D45EB71AB9,vol_window_V230731,vol,高量N5,594,6,0.18686868686868688,13.0,10.0,7,19,True,"{""range"":297,""trend_down"":143,""trend_up"":142,""warmup"":12}",657baaddb7cf13f3fb2f508a88eeb1dcf5dc7e1fd9d59c6f6bc974bea42a5f1d
STATE-73394B1AFD76540F,SIG-15M-1FF73A0E54E84577,bar_window_ps_V230731,bar,压力N5,566,6,0.19257950530035337,12.0,10.0,7,18,True,"{""range"":282,""trend_down"":159,""trend_up"":113,""warmup"":12}",bde1472628289c130cd4ef4aeb12b62d65ffd6ee60fa1048f533a4de9e1d3b14
STATE-F258FD434406254B,SIG-15M-FF62380CE9101213,bar_window_std_V230731,bar,高波N9,572,6,0.19405594405594406,12.0,10.0,7,18,True,"{""range"":292,""trend_down"":146,""trend_up"":121,""warmup"":13}",7b7a50d87cdf18c18b27cfe8678b86b2c3ca80fc5493a23ff191f34fd8375c45
STATE-7E4F214C7A8D9344,SIG-15M-4F52BD906596AA73,tas_macd_dist_V230408,tas,第5层,579,6,0.19170984455958548,12.0,10.0,7,21,True,"{""range"":303,""trend_down"":147,""trend_up"":119,""warmup"":10}",f9e0fa87348ac45a3d2a3e03f6d7e9ce5eb448e2972453290a1d165b3dccfa8c
STATE-5E94F00E101C54B5,SIG-15M-4F52BD906596AA73,tas_macd_dist_V230408,tas,第6层,577,6,0.1923743500866551,12.0,10.0,6,22,True,"{""range"":299,""trend_down"":155,""trend_up"":111,""warmup"":12}",28a2a3ba517c7f9ab9548279b86223d84d8b9c6aac1090d00f2374478bb97e33
STATE-369C91FB0DA27C16,SIG-15M-C7AEE26AAC44983F,bar_triple_V230506,bar,新低跌,635,6,0.2078740157480315,14.0,9.0,4,24,True,"{""range"":314,""trend_down"":161,""trend_up"":147,""warmup"":13}",9be547691c2ec4517f949768075fbe71177b076a29ce25850ec7ac44f8245ea2
STATE-496C6C1AE0D7546E,SIG-15M-EA38C1A119D9ED93,tas_dma_bs_V240608,tas,卖点,629,6,0.22257551669316375,14.0,9.0,4,23,True,"{""range"":326,""trend_down"":156,""trend_up"":135,""warmup"":12}",c336ab009b6381978074b72b8195382c72bdfae9e1fe66b0611b36dd4af09323
