mechanism_id,variant,terminal_equity,cagr,max_drawdown,calmar,static_terminal_equity,incremental_terminal_return_vs_static
VWAP_DEVIATION_REVERSION,PRIMARY,0.8893852212628055,-0.019699339799029048,-0.3289855235788377,-0.05987904751774988,1.1596058978112689,-0.23302802879711038
VWAP_DEVIATION_REVERSION,OPPOSITE,1.1072939622650673,0.01756054013256092,-0.28541822547251516,0.061525644003599,1.1596058978112689,-0.04511182259847013
DIRECTIONAL_EFFICIENCY_CONTINUATION,PRIMARY,1.154944385586329,0.02570596373938172,-0.2240011294879598,0.11475818804191981,1.1596058978112689,-0.00401991075911079
DIRECTIONAL_EFFICIENCY_CONTINUATION,OPPOSITE,0.8692842601874237,-0.02438002897634728,-0.3937799244119615,-0.06191282862567055,1.1596058978112689,-0.25036233273030173
ABNORMAL_ACTIVITY_CONTINUATION,PRIMARY,1.0243902315704174,0.0037032779633030533,-0.3141363515039878,0.011788759707601182,1.1596058978112689,-0.1166048452289421
ABNORMAL_ACTIVITY_CONTINUATION,OPPOSITE,0.9484565501503408,-0.00852913562122759,-0.299886776398018,-0.028441186115880906,1.1596058978112689,-0.1820871625950402
