trade_date,event_time,first_hour_open,first_hour_close,first_hour_return,signed_volume_imbalance,imbalance_magnitude,imbalance_threshold,pressure_side,price_direction_agrees,is_volume_imbalance_event
2021-01-04,2021-01-04 10:30:00,1.9797589,1.9926527,0.006512813252159244,0.15576066441553163,0.15576066441553163,0.19550670562378028,buy_pressure,True,False
2021-01-05,2021-01-05 10:30:00,2.0044253,2.0142358,0.004894420360788576,0.15242065988946557,0.15242065988946557,0.18331429548055533,buy_pressure,True,False
2021-01-06,2021-01-06 10:30:00,2.0262887,2.020963,-0.002628302669802074,0.14841049198052722,0.14841049198052722,0.1632990924976196,buy_pressure,False,False
2021-01-07,2021-01-07 10:30:00,2.0195615,2.015357,-0.002081887578070818,0.051603168388669386,0.051603168388669386,0.15358966147358868,buy_pressure,False,False
2021-01-08,2021-01-08 10:30:00,2.0318947,2.0335765,0.0008277003724652676,0.13264321229356857,0.13264321229356857,0.15358966147358868,buy_pressure,True,False
2021-01-11,2021-01-11 10:30:00,2.0344174,2.0330159,-0.0006888950124001036,0.06073200267218979,0.06073200267218979,0.15358966147358868,buy_pressure,False,False
2021-01-12,2021-01-12 10:30:00,1.9993799,2.0086298,0.0046263844104863505,0.35681542241770053,0.35681542241770053,0.1503957182241398,buy_pressure,True,True
2021-01-13,2021-01-13 10:30:00,2.0296523,2.0190009,-0.005247893937301518,-0.14833977309557933,0.14833977309557933,0.1503957182241398,sell_pressure,True,False
2021-01-14,2021-01-14 10:30:00,2.0131146,2.001342,-0.005847953216374324,-0.10287213803792791,0.10287213803792791,0.1503957182241398,sell_pressure,True,False
2021-01-15,2021-01-15 10:30:00,2.0007814,1.9968572,-0.0019613337069207537,-0.1895186258237495,0.1895186258237495,0.14872369754424947,sell_pressure,True,True
2021-01-18,2021-01-18 10:30:00,1.9881679,2.0150767,0.013534470604821491,0.05157679954797402,0.05157679954797402,0.14872369754424947,buy_pressure,True,False
2021-01-19,2021-01-19 10:30:00,2.0195615,2.0150767,-0.0022206800832755835,0.16809666109314642,0.16809666109314642,0.14872369754424947,buy_pressure,False,True
2021-01-20,2021-01-20 10:30:00,2.0077889,2.0226448,0.007399134440876809,0.08153852754419082,0.08153852754419082,0.1503957182241398,buy_pressure,True,False
2021-01-21,2021-01-21 10:30:00,2.029372,2.0425461,0.0064917127071824066,0.28220243053702126,0.28220243053702126,0.1503957182241398,buy_pressure,True,True
2021-01-22,2021-01-22 10:30:00,2.0512354,2.0470309,-0.0020497403662201874,-0.07049875658160693,0.07049875658160693,0.15358966147358868,sell_pressure,True,False
2021-01-25,2021-01-25 10:30:00,2.057402,2.0725382,0.007356948228882665,0.17593646584669506,0.17593646584669506,0.15358966147358868,buy_pressure,True,True
2021-01-26,2021-01-26 10:30:00,2.0512354,2.0380613,-0.0064225198141568685,0.08824581318322475,0.08824581318322475,0.16007826325269683,buy_pressure,False,False
2021-01-27,2021-01-27 10:30:00,2.0260084,2.0232054,-0.0013835085777530454,-0.043013436773349525,0.043013436773349525,0.15358966147358868,sell_pressure,True,False
2021-01-28,2021-01-28 10:30:00,2.0159176,2.0136752,-0.0011123470522801382,0.17799389888209927,0.17799389888209927,0.15358966147358868,buy_pressure,False,True
2021-01-29,2021-01-29 10:30:00,2.0010617,1.9909709,-0.005042723070458166,-0.1043973700408756,0.1043973700408756,0.16007826325269683,sell_pressure,True,False
2021-02-01,2021-02-01 10:30:00,1.9682666,1.9769559,0.00441469666761618,0.161514202818775,0.161514202818775,0.16007826325269683,buy_pressure,True,True
2021-02-02,2021-02-02 10:30:00,1.9831225,1.9923724,0.004664310954063611,0.07341903582337841,0.07341903582337841,0.1577744028566668,buy_pressure,True,False
2021-02-03,2021-02-03 10:30:00,2.001342,1.9974178,-0.0019607843137255943,0.18520637976416693,0.18520637976416693,0.15358966147358868,buy_pressure,False,True
