candidate_id,metric,window_id,candidate_value,incumbent_value,normalized_score,comparable,passed,reason_code
R0002,max_drawdown,2024,-0.18231540565177762,-0.1823154056517775,-5.551115123125786e-15,True,True,PASS
R0002,calmar,2024,1.1125174042057369,1.2021330835591189,-0.7454721992016028,True,True,PASS
R0002,net_cagr,2025,0.4600161889846819,0.46602809433033254,-0.12900306695650132,True,True,PASS
R0002,max_drawdown,2025,-0.14568361694808507,-0.14568361694808496,-5.551115123125786e-15,True,True,PASS
R0002,calmar,2025,3.157638440213977,3.198905299670064,-0.1290030669565094,True,True,PASS
R0002,net_cagr,2026_ytd,0.9059764432383925,1.2438158013261207,-2.716152646778837,True,False,NONINFERIORITY_NET_CAGR_2026_YTD
R0002,max_drawdown,2026_ytd,-0.16818806269923514,-0.12086776859504123,-2.6100310366301858,True,False,NONINFERIORITY_MAX_DRAWDOWN_2026_YTD
R0002,calmar,2026_ytd,5.386686954463104,10.29071534772381,-4.765488333466944,True,False,NONINFERIORITY_CALMAR_2026_YTD
R0003,net_cagr,full,0.19386001701698907,0.22093556240853496,-1.2254951215812027,True,False,NONINFERIORITY_NET_CAGR_FULL
R0003,max_drawdown,full,-0.22236695886136038,-0.23072279847132016,0.41779198049798866,True,True,PASS
R0003,calmar,full,0.8718022587962603,0.9575801085647728,-0.8957772723273976,True,True,PASS
R0003,profit_factor,full,2.183368988902263,2.481293243304965,-0.8004542394886548,True,True,PASS
R0003,net_cagr,2021,0.023372630156495378,-0.013019863353179506,279.5151724905598,True,True,PASS
R0003,max_drawdown,2021,-0.13659551129343117,-0.16507345700706844,1.423897285681864,True,True,PASS
R0003,calmar,2021,0.17110833244210244,-0.07887314889529451,316.94117052338277,True,True,PASS
R0003,net_cagr,2022,0.028240743166807247,0.028240743166807247,0.0,True,True,PASS
R0003,max_drawdown,2022,-0.11414143881329675,-0.11414143881329675,0.0,True,True,PASS
R0003,calmar,2022,0.24741884683091434,0.24741884683091434,0.0,True,True,PASS
R0003,net_cagr,2023,0.004195873327639932,-0.008884775680944257,147.22542783650786,True,True,PASS
R0003,max_drawdown,2023,-0.13508407885167695,-0.13939122511269275,0.2153573130507903,True,True,PASS
R0003,calmar,2023,0.031061198057596585,-0.06373984928937412,148.7312072493003,True,True,PASS
R0003,net_cagr,2024,0.19258296427204535,0.21916738077650288,-1.2129732266850022,True,False,NONINFERIORITY_NET_CAGR_2024
R0003,max_drawdown,2024,-0.18231540565177762,-0.1823154056517775,-5.551115123125786e-15,True,True,PASS
R0003,calmar,2024,1.0563175590321685,1.2021330835591189,-1.2129732266850093,True,False,NONINFERIORITY_CALMAR_2024
R0003,net_cagr,2025,0.4052779378102054,0.46602809433033254,-1.3035728373291144,True,False,NONINFERIORITY_NET_CAGR_2025
R0003,max_drawdown,2025,-0.1456836169480853,-0.14568361694808496,-1.6653345369377358e-14,True,True,PASS
R0003,calmar,2025,2.7819046938862533,3.198905299670064,-1.3035728373291346,True,False,NONINFERIORITY_CALMAR_2025
R0003,net_cagr,2026_ytd,0.8974133088138625,1.2438158013261207,-2.7849983264638856,True,False,NONINFERIORITY_NET_CAGR_2026_YTD
R0003,max_drawdown,2026_ytd,-0.1600974282311366,-0.12086776859504123,-2.1637783776490234,True,False,NONINFERIORITY_MAX_DRAWDOWN_2026_YTD
R0003,calmar,2026_ytd,5.605419891681488,10.29071534772381,-4.552934657821096,True,False,NONINFERIORITY_CALMAR_2026_YTD
R0004,net_cagr,full,0.22752798418896547,0.22093556240853496,0.2983866295024238,True,True,PASS
R0004,max_drawdown,full,-0.24046048456661984,-0.23072279847132016,-0.48688430476498357,True,True,PASS
R0004,calmar,full,0.9462177729494203,0.9575801085647728,-0.11865676316504145,True,True,PASS
R0004,profit_factor,full,2.5690931670158825,2.481293243304965,0.23589828663693704,True,True,PASS
R0004,net_cagr,2021,-0.013019863353179506,-0.013019863353179506,0.0,True,True,PASS
R0004,max_drawdown,2021,-0.16507345700706844,-0.16507345700706844,0.0,True,True,PASS
R0004,calmar,2021,-0.07887314889529451,-0.07887314889529451,0.0,True,True,PASS
R0004,net_cagr,2022,0.028949261695697226,0.028240743166807247,0.2508852280214553,True,True,PASS
R0004,max_drawdown,2022,-0.10219058444476348,-0.11414143881329675,0.6980143520637592,True,True,PASS
R0004,calmar,2022,0.2832869765153855,0.24741884683091434,1.4496927030374274,True,True,PASS
R0004,net_cagr,2023,0.005194643336822624,-0.008884775680944257,158.46679222260957,True,True,PASS
R0004,max_drawdown,2023,-0.1342579891466642,-0.13939122511269275,0.25666179830142755,True,True,PASS
R0004,calmar,2023,0.038691502605092395,-0.06373984928937412,160.70221852806063,True,True,PASS
R0004,net_cagr,2024,0.25307550428316916,0.21916738077650288,1.547133674113862,True,True,PASS
R0004,max_drawdown,2024,-0.18231540565177762,-0.1823154056517775,-5.551115123125786e-15,True,True,PASS
R0004,calmar,2024,1.3881191409931826,1.2021330835591189,1.5471336741138557,True,True,PASS
R0004,net_cagr,2025,0.46462546822938333,0.46602809433033254,-0.030097458029107464,True,True,PASS
R0004,max_drawdown,2025,-0.1456836169480853,-0.14568361694808496,-1.6653345369377358e-14,True,True,PASS
R0004,calmar,2025,3.189277407870466,3.198905299670064,-0.0300974580291303,True,True,PASS
R0004,net_cagr,2026_ytd,1.2082622257441855,1.2438158013261207,-0.2858427714459728,True,True,PASS
R0004,max_drawdown,2026_ytd,-0.12086776859504123,-0.12086776859504123,0.0,True,True,PASS
R0004,calmar,2026_ytd,9.996562688208313,10.29071534772381,-0.2858427714459715,True,True,PASS
R0005,net_cagr,full,0.12228046651561097,0.22093556240853496,-4.465333458200791,True,False,NONINFERIORITY_NET_CAGR_FULL
R0005,max_drawdown,full,-0.3296322095996046,-0.23072279847132016,-4.945470556414218,True,False,NONINFERIORITY_MAX_DRAWDOWN_FULL
R0005,calmar,full,0.3709603095648383,0.9575801085647728,-6.126065002323033,True,False,NONINFERIORITY_CALMAR_FULL
R0005,profit_factor,full,1.697486166675316,2.481293243304965,-2.1059101035169734,True,False,NONINFERIORITY_PROFIT_FACTOR_FULL
R0005,net_cagr,2021,-0.13278558585275047,-0.013019863353179506,-919.869273976087,True,False,NONINFERIORITY_NET_CAGR_2021
R0005,max_drawdown,2021,-0.23688844459023195,-0.16507345700706844,-3.5907493791581775,True,False,NONINFERIORITY_MAX_DRAWDOWN_2021
R0005,calmar,2021,-0.5605405788469002,-0.07887314889529451,-610.6861925736321,True,False,NONINFERIORITY_CALMAR_2021
R0005,net_cagr,2022,0.04328755052814248,0.028240743166807247,5.3280493620368,True,True,PASS
R0005,max_drawdown,2022,-0.11328936761191943,-0.11414143881329675,0.049766979765695954,True,True,PASS
R0005,calmar,2022,0.3820972033000218,0.24741884683091434,5.443334579970232,True,True,PASS
R0005,net_cagr,2023,-0.03142692335248065,-0.008884775680944257,-253.71656506628491,True,False,NONINFERIORITY_NET_CAGR_2023
R0005,max_drawdown,2023,-0.15341781711586766,-0.13939122511269275,-0.7013296001587458,True,True,PASS
R0005,calmar,2023,-0.2048453298533488,-0.06373984928937412,-221.37717948369536,True,False,NONINFERIORITY_CALMAR_2023
R0005,net_cagr,2024,0.1588559365640796,0.21916738077650288,-2.751844001545385,True,False,NONINFERIORITY_NET_CAGR_2024
R0005,max_drawdown,2024,-0.18700738565820496,-0.1823154056517775,-0.23459900032137282,True,True,PASS
R0005,calmar,2024,0.8494634369918522,1.2021330835591189,-2.9336988673760525,True,False,NONINFERIORITY_CALMAR_2024
R0005,net_cagr,2025,0.38945346942183146,0.46602809433033254,-1.6431332325261718,True,False,NONINFERIORITY_NET_CAGR_2025
R0005,max_drawdown,2025,-0.13315983505238393,-0.14568361694808496,0.6261890947850516,True,True,PASS
R0005,calmar,2025,2.9247067576242025,3.198905299670064,-0.8571636743174069,True,True,PASS
R0005,net_cagr,2026_ytd,0.5761555243130922,1.2438158013261207,-5.367838841580791,True,False,NONINFERIORITY_NET_CAGR_2026_YTD
R0005,max_drawdown,2026_ytd,-0.22630240215777297,-0.12086776859504123,-5.815425942377462,True,False,NONINFERIORITY_MAX_DRAWDOWN_2026_YTD
R0005,calmar,2026_ytd,2.5459540809973795,10.29071534772381,-7.525969774724634,True,False,NONINFERIORITY_CALMAR_2026_YTD
R0006,net_cagr,full,0.21432287606267897,0.22093556240853496,-0.2993038455994867,True,True,PASS
R0006,max_drawdown,full,-0.23072279847132016,-0.23072279847132016,0.0,True,True,PASS
R0006,calmar,full,0.9289193676684718,0.9575801085647728,-0.29930384559948614,True,True,PASS
R0006,profit_factor,full,2.4305792854359347,2.481293243304965,-0.13625679003174898,True,True,PASS
R0006,net_cagr,2021,-0.013019863353179506,-0.013019863353179506,0.0,True,True,PASS
R0006,max_drawdown,2021,-0.16507345700706844,-0.16507345700706844,0.0,True,True,PASS
R0006,calmar,2021,-0.07887314889529451,-0.07887314889529451,0.0,True,True,PASS
R0006,net_cagr,2022,0.06981487176932766,0.028240743166807247,14.721329519183683,True,True,PASS
R0006,max_drawdown,2022,-0.09510777232405687,-0.11414143881329675,1.1117006342965774,True,True,PASS
R0006,calmar,2022,0.7340606352491389,0.24741884683091434,19.668743697233168,True,True,PASS
R0006,net_cagr,2023,0.03551785161249987,-0.008884775680944257,499.7608143183318,True,True,PASS
R0006,max_drawdown,2023,-0.14494067054567517,-0.13939122511269275,-0.2774722716491208,True,True,PASS
R0006,calmar,2023,0.24505096794972483,-0.06373984928937412,484.4548907500735,True,True,PASS
R0006,net_cagr,2024,0.30870897686853493,0.21916738077650288,4.085534798782057,True,True,PASS
R0006,max_drawdown,2024,-0.1823154056517775,-0.1823154056517775,0.0,True,True,PASS
R0006,calmar,2024,1.6932687381239147,1.2021330835591189,4.085534798782059,True,True,PASS
R0006,net_cagr,2025,0.40400469280816975,0.46602809433033254,-1.3308940443019524,True,False,NONINFERIORITY_NET_CAGR_2025
R0006,max_drawdown,2025,-0.1498288426516977,-0.14568361694808496,-0.2072612851806378,True,True,PASS
R0006,calmar,2025,2.6964413904427365,3.198905299670064,-1.5707370558270424,True,False,NONINFERIORITY_CALMAR_2025
R0006,net_cagr,2026_ytd,0.8169985796921324,1.2438158013261207,-3.431514708037381,True,False,NONINFERIORITY_NET_CAGR_2026_YTD
R0006,max_drawdown,2026_ytd,-0.15340878431488847,-0.12086776859504123,-1.7948548841488414,True,False,NONINFERIORITY_MAX_DRAWDOWN_2026_YTD
R0006,calmar,2026_ytd,5.325631014813028,10.29071534772381,-4.824819427163537,True,False,NONINFERIORITY_CALMAR_2026_YTD
R0007,net_cagr,full,0.19574852336209148,0.22093556240853496,-1.1400174228117153,True,False,NONINFERIORITY_NET_CAGR_FULL
R0007,max_drawdown,full,-0.23072279847132016,-0.23072279847132016,0.0,True,True,PASS
R0007,calmar,full,0.8484143078145954,0.9575801085647728,-1.140017422811715,True,False,NONINFERIORITY_CALMAR_FULL
R0007,profit_factor,full,2.1804265025525233,2.481293243304965,-0.808360026407577,True,True,PASS
R0007,net_cagr,2021,-0.013019863353179506,-0.013019863353179506,0.0,True,True,PASS
R0007,max_drawdown,2021,-0.16507345700706844,-0.16507345700706844,0.0,True,True,PASS
R0007,calmar,2021,-0.07887314889529451,-0.07887314889529451,0.0,True,True,PASS
R0007,net_cagr,2022,0.045076046638677036,0.028240743166807247,5.9613528484112885,True,True,PASS
R0007,max_drawdown,2022,-0.11182965973082926,-0.11414143881329675,0.13502423580793257,True,True,PASS
R0007,calmar,2022,0.40307774115716505,0.24741884683091434,6.291311123627851,True,True,PASS
R0007,net_cagr,2023,-0.03215303325756114,-0.008884775680944257,-261.8890832159307,True,False,NONINFERIORITY_NET_CAGR_2023
R0007,max_drawdown,2023,-0.15545489360910703,-0.13939122511269275,-0.8031834248207141,True,True,PASS
R0007,calmar,2023,-0.20683191446137603,-0.06373984928937412,-224.49388689699387,True,False,NONINFERIORITY_CALMAR_2023
R0007,net_cagr,2024,0.2434059607118495,0.21916738077650288,1.1059392072611405,True,True,PASS
R0007,max_drawdown,2024,-0.18231540565177762,-0.1823154056517775,-5.551115123125786e-15,True,True,PASS
R0007,calmar,2024,1.335081694504494,1.2021330835591189,1.105939207261133,True,True,PASS
R0007,net_cagr,2025,0.4215007553106396,0.46602809433033254,-0.9554646932536833,True,True,PASS
R0007,max_drawdown,2025,-0.14568361694808496,-0.14568361694808496,0.0,True,True,PASS
R0007,calmar,2025,2.89326119258038,3.198905299670064,-0.9554646932536845,True,True,PASS
R0007,net_cagr,2026_ytd,0.9337611854445111,1.2438158013261207,-2.492769552782963,True,False,NONINFERIORITY_NET_CAGR_2026_YTD
R0007,max_drawdown,2026_ytd,-0.16818806269923514,-0.12086776859504123,-2.6100310366301858,True,False,NONINFERIORITY_MAX_DRAWDOWN_2026_YTD
R0007,calmar,2026_ytd,5.551887395922527,10.29071534772381,-4.604954846845955,True,False,NONINFERIORITY_CALMAR_2026_YTD
R0008,net_cagr,full,0.14153894924372157,0.22093556240853496,-3.593654742553399,True,False,NONINFERIORITY_NET_CAGR_FULL
R0008,max_drawdown,full,-0.3048791417198149,-0.23072279847132016,-3.7078171624247336,True,False,NONINFERIORITY_MAX_DRAWDOWN_FULL
R0008,calmar,full,0.46424608927099514,0.9575801085647728,-5.151882488799709,True,False,NONINFERIORITY_CALMAR_FULL
R0008,profit_factor,full,1.7662988798398838,2.481293243304965,-1.921026103072881,True,False,NONINFERIORITY_PROFIT_FACTOR_FULL
R0008,net_cagr,2021,-0.062312074505859294,-0.013019863353179506,-378.59238469382564,True,False,NONINFERIORITY_NET_CAGR_2021
R0008,max_drawdown,2021,-0.17737860380477233,-0.16507345700706844,-0.6152573398851949,True,True,PASS
R0008,calmar,2021,-0.35129419878872,-0.07887314889529451,-345.3913704587466,True,False,NONINFERIORITY_CALMAR_2021
R0008,net_cagr,2022,0.06199742676097153,0.028240743166807247,11.953185295010302,True,True,PASS
R0008,max_drawdown,2022,-0.11182965973082948,-0.11414143881329675,0.1350242358079196,True,True,PASS
R0008,calmar,2022,0.554391624817579,0.24741884683091434,12.40700867854458,True,True,PASS
R0008,net_cagr,2023,-0.08225477993145403,-0.008884775680944257,-825.7946726541569,True,False,NONINFERIORITY_NET_CAGR_2023
R0008,max_drawdown,2023,-0.17704652890031147,-0.13939122511269275,-1.882765189380937,True,False,NONINFERIORITY_MAX_DRAWDOWN_2023
R0008,calmar,2023,-0.4645941405480405,-0.06373984928937412,-628.8911814629777,True,False,NONINFERIORITY_CALMAR_2023
R0008,net_cagr,2024,0.15234599010038852,0.21916738077650288,-3.0488748115421345,True,False,NONINFERIORITY_NET_CAGR_2024
R0008,max_drawdown,2024,-0.1903636830738017,-0.1823154056517775,-0.4024138711012095,True,True,PASS
R0008,calmar,2024,0.8002891499074738,1.2021330835591189,-3.342757462941775,True,False,NONINFERIORITY_CALMAR_2024
R0008,net_cagr,2025,0.46354009959197184,0.46602809433033254,-0.053387226406078986,True,True,PASS
R0008,max_drawdown,2025,-0.14570334872439195,-0.14568361694808496,-0.000986588815349299,True,True,PASS
R0008,calmar,2025,3.181396334745815,3.198905299670064,-0.054734239635212505,True,True,PASS
R0008,net_cagr,2026_ytd,0.596991223689046,1.2438158013261207,-5.200324492963099,True,False,NONINFERIORITY_NET_CAGR_2026_YTD
R0008,max_drawdown,2026_ytd,-0.2084229198136779,-0.12086776859504123,-4.8292527851646945,True,False,NONINFERIORITY_MAX_DRAWDOWN_2026_YTD
R0008,calmar,2026_ytd,2.864326170186721,10.29071534772381,-7.216591778704403,True,False,NONINFERIORITY_CALMAR_2026_YTD
R0009,net_cagr,full,0.20333297954233753,0.22093556240853496,-0.7967292668641662,True,True,PASS
R0009,max_drawdown,full,-0.22996893623984038,-0.23072279847132016,0.03769311157398866,True,True,PASS
R0009,calmar,full,0.8841758494298397,0.9575801085647728,-0.7665599825893613,True,True,PASS
R0009,profit_factor,full,2.242030878438132,2.481293243304965,-0.6428431773428672,True,True,PASS
R0009,net_cagr,2021,0.041707937196298506,-0.013019863353179506,420.3408212891362,True,True,PASS
R0009,max_drawdown,2021,-0.12735678266717454,-0.16507345700706844,1.8858337169946957,True,True,PASS
R0009,calmar,2021,0.32748893559360054,-0.07887314889529451,515.2096628325919,True,True,PASS
R0009,net_cagr,2022,0.014690757618183392,0.028240743166807247,-4.798027257494356,True,False,NONINFERIORITY_NET_CAGR_2022
R0009,max_drawdown,2022,-0.11414143881329675,-0.11414143881329675,0.0,True,True,PASS
R0009,calmar,2022,0.1287066097196596,0.24741884683091434,-4.798027257494352,True,False,NONINFERIORITY_CALMAR_2022
R0009,net_cagr,2023,0.007547414760596505,-0.008884775680944257,184.947724417893,True,True,PASS
R0009,max_drawdown,2023,-0.16502540941784782,-0.13939122511269275,-1.2817092152577543,True,False,NONINFERIORITY_MAX_DRAWDOWN_2023
R0009,calmar,2023,0.04573486463218698,-0.06373984928937412,171.7523890346118,True,True,PASS
R0009,net_cagr,2024,0.22455622679473652,0.21916738077650288,0.24587810463131568,True,True,PASS
R0009,max_drawdown,2024,-0.18231540565177762,-0.1823154056517775,-5.551115123125786e-15,True,True,PASS
R0009,calmar,2024,1.2316909039691295,1.2021330835591189,0.24587810463130857,True,True,PASS
R0009,net_cagr,2025,0.3701588125565236,0.46602809433033254,-2.0571567023565405,True,False,NONINFERIORITY_NET_CAGR_2025
R0009,max_drawdown,2025,-0.1456836169480853,-0.14568361694808496,-1.6653345369377358e-14,True,True,PASS
R0009,calmar,2025,2.5408403519280456,3.198905299670064,-2.0571567023565587,True,False,NONINFERIORITY_CALMAR_2025
R0009,net_cagr,2026_ytd,1.0020400582568394,1.2438158013261207,-1.9438227333300238,True,False,NONINFERIORITY_NET_CAGR_2026_YTD
R0009,max_drawdown,2026_ytd,-0.15340878431488847,-0.12086776859504123,-1.7948548841488414,True,False,NONINFERIORITY_MAX_DRAWDOWN_2026_YTD
R0009,calmar,2026_ytd,6.531829730167482,10.29071534772381,-3.6526961348588363,True,False,NONINFERIORITY_CALMAR_2026_YTD
R0010,net_cagr,full,0.21796507753218863,0.22093556240853496,-0.13445028242459042,True,True,PASS
R0010,max_drawdown,full,-0.23393905133030402,-0.23072279847132016,-0.1608126429491928,True,True,PASS
R0010,calmar,full,0.9317173695145008,0.9575801085647728,-0.27008433883443206,True,True,PASS
R0010,profit_factor,full,2.494688797207045,2.481293243304965,0.03599078541864875,True,True,PASS
R0010,net_cagr,2021,-0.013769571245673018,-0.013019863353179506,-5.758185567365651,True,False,NONINFERIORITY_NET_CAGR_2021
R0010,max_drawdown,2021,-0.15608286250247838,-0.16507345700706844,0.44952972522950296,True,True,PASS
R0010,calmar,2021,-0.08821962273695727,-0.07887314889529451,-11.850007223713574,True,False,NONINFERIORITY_CALMAR_2021
R0010,net_cagr,2022,0.06575236973596832,0.028240743166807247,13.282804332589372,True,True,PASS
R0010,max_drawdown,2022,-0.09510777232405687,-0.11414143881329675,1.1117006342965774,True,True,PASS
R0010,calmar,2022,0.6913459134752197,0.24741884683091434,17.942330276386922,True,True,PASS
R0010,net_cagr,2023,0.04795086284245875,-0.008884775680944257,639.6969441254664,True,True,PASS
R0010,max_drawdown,2023,-0.13508407885167695,-0.13939122511269275,0.2153573130507903,True,True,PASS
R0010,calmar,2023,0.3549704987447785,-0.06373984928937412,656.905142861633,True,True,PASS
R0010,net_cagr,2024,0.3034573323209062,0.21916738077650288,3.8459168168988813,True,True,PASS
R0010,max_drawdown,2024,-0.1823154056517775,-0.1823154056517775,0.0,True,True,PASS
R0010,calmar,2024,1.6644634677801713,1.2021330835591189,3.8459168168988844,True,True,PASS
R0010,net_cagr,2025,0.39569727665677745,0.46602809433033254,-1.5091540301796234,True,False,NONINFERIORITY_NET_CAGR_2025
R0010,max_drawdown,2025,-0.14982884265169782,-0.14568361694808496,-0.20726128518064335,True,True,PASS
R0010,calmar,2025,2.6409953494511194,3.198905299670064,-1.7440652284282627,True,False,NONINFERIORITY_CALMAR_2025
R0010,net_cagr,2026_ytd,0.8704586298234243,1.2438158013261207,-3.001707898425425,True,False,NONINFERIORITY_NET_CAGR_2026_YTD
R0010,max_drawdown,2026_ytd,-0.1600974282311367,-0.12086776859504123,-2.1637783776490296,True,False,NONINFERIORITY_MAX_DRAWDOWN_2026_YTD
R0010,calmar,2026_ytd,5.437055669418506,10.29071534772381,-4.716542547626562,True,False,NONINFERIORITY_CALMAR_2026_YTD
R0011,net_cagr,full,0.11409276244276012,0.22093556240853496,-4.835925860057349,True,False,NONINFERIORITY_NET_CAGR_FULL
R0011,max_drawdown,full,-0.3664337255346003,-0.23072279847132016,-6.785546353164001,True,False,NONINFERIORITY_MAX_DRAWDOWN_FULL
R0011,calmar,full,0.3113598844547047,0.9575801085647728,-6.748471676992404,True,False,NONINFERIORITY_CALMAR_FULL
R0011,profit_factor,full,1.626211287779383,2.481293243304965,-2.297409379383828,True,False,NONINFERIORITY_PROFIT_FACTOR_FULL
R0011,net_cagr,2021,-0.1761501254625164,-0.013019863353179506,-1252.9337496426165,True,False,NONINFERIORITY_NET_CAGR_2021
R0011,max_drawdown,2021,-0.27371800228505216,-0.16507345700706844,-5.432227263899189,True,False,NONINFERIORITY_MAX_DRAWDOWN_2021
R0011,calmar,2021,-0.6435459998684055,-0.07887314889529451,-715.9253293192645,True,False,NONINFERIORITY_CALMAR_2021
R0011,net_cagr,2022,0.06199742676097153,0.028240743166807247,11.953185295010302,True,True,PASS
R0011,max_drawdown,2022,-0.11182965973082948,-0.11414143881329675,0.1350242358079196,True,True,PASS
R0011,calmar,2022,0.554391624817579,0.24741884683091434,12.40700867854458,True,True,PASS
R0011,net_cagr,2023,-0.052549150618600216,-0.008884775680944257,-491.45163035804853,True,False,NONINFERIORITY_NET_CAGR_2023
R0011,max_drawdown,2023,-0.15945715695424723,-0.13939122511269275,-1.0032965920777241,True,False,NONINFERIORITY_MAX_DRAWDOWN_2023
R0011,calmar,2023,-0.3295502793498197,-0.06373984928937412,-417.02393875091576,True,False,NONINFERIORITY_CALMAR_2023
R0011,net_cagr,2024,0.15537196436250644,0.21916738077650288,-2.9108079946920635,True,False,NONINFERIORITY_NET_CAGR_2024
R0011,max_drawdown,2024,-0.1893547072241898,-0.1823154056517775,-0.35196507862061427,True,True,PASS
R0011,calmar,2024,0.820533942040063,1.2021330835591189,-3.174350217442374,True,False,NONINFERIORITY_CALMAR_2024
R0011,net_cagr,2025,0.3835017169171884,0.46602809433033254,-1.7708455438020738,True,False,NONINFERIORITY_NET_CAGR_2025
R0011,max_drawdown,2025,-0.154458951299691,-0.14568361694808496,-0.4387667175803025,True,True,PASS
R0011,calmar,2025,2.4828714275878654,3.198905299670064,-2.238371583416524,True,False,NONINFERIORITY_CALMAR_2025
R0011,net_cagr,2026_ytd,0.6276757621247597,1.2438158013261207,-4.953627687833282,True,False,NONINFERIORITY_NET_CAGR_2026_YTD
R0011,max_drawdown,2026_ytd,-0.2084229198136779,-0.12086776859504123,-4.8292527851646945,True,False,NONINFERIORITY_MAX_DRAWDOWN_2026_YTD
R0011,calmar,2026_ytd,3.0115486467893158,10.29071534772381,-7.073528374822419,True,False,NONINFERIORITY_CALMAR_2026_YTD
R0012,net_cagr,full,0.13743018194285916,0.22093556240853496,-3.779626039164527,True,False,NONINFERIORITY_NET_CAGR_FULL
R0012,max_drawdown,full,-0.3140434048111812,-0.23072279847132016,-4.166030316993049,True,False,NONINFERIORITY_MAX_DRAWDOWN_FULL
R0012,calmar,full,0.4376152462921141,0.9575801085647728,-5.429988129682282,True,False,NONINFERIORITY_CALMAR_FULL
R0012,profit_factor,full,1.824406353083294,2.481293243304965,-1.7649046305297602,True,False,NONINFERIORITY_PROFIT_FACTOR_FULL
R0012,net_cagr,2021,-0.11076698821967801,-0.013019863353179506,-750.7538459889306,True,False,NONINFERIORITY_NET_CAGR_2021
R0012,max_drawdown,2021,-0.21821339842182486,-0.16507345700706844,-2.6569970707378223,True,False,NONINFERIORITY_MAX_DRAWDOWN_2021
R0012,calmar,2021,-0.5076085566732987,-0.07887314889529451,-543.575873136697,True,False,NONINFERIORITY_CALMAR_2021
