step,rounds,allow_sign_flip,enter,exit,spec_id,factor_count,win_count,min_return_delta,median_return_delta,mean_return_delta,weight_shift,2022H1_return,2022H1_return_delta,2022H1_sharpe,2022H1_win,2022H2_return,2022H2_return_delta,2022H2_sharpe,2022H2_win,2023H1_return,2023H1_return_delta,2023H1_sharpe,2023H1_win,2023H2_return,2023H2_return_delta,2023H2_sharpe,2023H2_win,2024H1_return,2024H1_return_delta,2024H1_sharpe,2024H1_win,2024H2_return,2024H2_return_delta,2024H2_sharpe,2024H2_win,2025H1_return,2025H1_return_delta,2025H1_sharpe,2025H1_win,2025H2_return,2025H2_return_delta,2025H2_sharpe,2025H2_win
0.0125,2,False,0.175,0.0,step0.0125_r2_keep_en+0.175_ex+0.000,12,6,-0.1318596171536217,0.03780212998757482,0.022286830308883232,0.04218642210115691,0.04630794366340796,0.11108496881591734,0.7254985472584836,True,-0.011840506691653707,-0.0073275506363911225,-0.0968403945432924,False,0.057785187184133946,0.0068367831679514435,0.8636426523168939,True,-0.06316441879272161,0.043155850470572465,-1.4591199922717328,True,-0.06240695890509951,0.03244840950457717,-0.9446876874115361,True,0.2554362038407305,0.07527670950584087,1.3645863110290186,True,0.08351368729704411,0.048679088796219405,1.2128720517143976,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.025,2,True,0.175,-0.025,step0.0250_r2_flip_en+0.175_ex-0.025,12,6,-0.1318596171536217,0.02633053715246303,0.008606604599974449,0.22286205828983102,-0.022935549127406807,0.041841476025102575,-0.1629500123702049,True,0.018861774944818777,0.02337473100008136,0.3878302471839168,True,0.0511421900500737,0.00019378603389119675,0.827824570057961,True,-0.10966911896441023,-0.003348849701116152,-2.6201785739001218,False,-0.06076711062490392,0.03408825778477276,-0.9193270528810674,True,0.2554362038407305,0.07527670950584087,1.3645863110290186,True,0.0641209418056694,0.029286343304844697,0.9744626175221014,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.0125,1,False,0.175,-0.025,step0.0125_r1_keep_en+0.175_ex-0.025,12,6,-0.1318596171536217,0.021270949009823237,0.0051224367474486665,0.03978640902707858,-0.05055319640768419,0.014223828744825195,-0.5347462370533154,True,-0.011840506691653707,-0.0073275506363911225,-0.0968403945432924,False,0.07926647329100378,0.028318069274821278,1.1218000650652395,True,-0.06316441879272161,0.043155850470572465,-1.4591199922717328,True,-0.06240695890509951,0.03244840950457717,-0.9446876874115361,True,0.22984117420075578,0.049681679865866135,1.2635087605199542,True,0.04717342240976463,0.012338823908939922,0.736698818331059,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.025,2,True,0.175,0.0,step0.0250_r2_flip_en+0.175_ex+0.000,12,6,-0.1318596171536217,0.01978653334263647,0.004442177669190681,0.22286205828983102,-0.022935549127406807,0.041841476025102575,-0.1629500123702049,True,0.0026250070604341147,0.007137963115696699,0.13234785802435933,True,0.02042796940664382,-0.030520434609538682,0.40288677672308915,False,-0.09603354588286583,0.010286723380428242,-2.5024539988009193,True,-0.06076711062490392,0.03408825778477276,-0.9193270528810674,True,0.2554362038407305,0.07527670950584087,1.3645863110290186,True,0.0641209418056694,0.029286343304844697,0.9744626175221014,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.0125,2,False,0.175,-0.025,step0.0125_r2_keep_en+0.175_ex-0.025,12,6,-0.1318596171536217,0.013281326326882559,0.0002613578790959664,0.04218642210115691,-0.05055319640768419,0.014223828744825195,-0.5347462370533154,True,-0.011840506691653707,-0.0073275506363911225,-0.0968403945432924,False,0.07926647329100378,0.028318069274821278,1.1218000650652395,True,-0.10205304973954321,0.004267219523750865,-2.303550128831378,True,-0.06240695890509951,0.03244840950457717,-0.9446876874115361,True,0.22984117420075578,0.049681679865866135,1.2635087605199542,True,0.04717342240976463,0.012338823908939922,0.736698818331059,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.025,2,False,0.125,-0.025,step0.0250_r2_keep_en+0.125_ex-0.025,12,6,-0.1318596171536217,0.01027489424601552,-0.0029537667600463557,0.10169711798013142,-0.04536514931331803,0.01941187583919135,-0.4536033459814355,True,0.0054919388587546525,0.010004894914017237,0.17814774335983474,True,0.06487836280732595,0.013929958791143449,0.9279328491249729,True,-0.09577537568528027,0.010544893578013803,-2.060363243512352,True,-0.11579626634452023,-0.02094089793484355,-1.5892535210812497,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.05,1,False,0.175,-0.025,step0.0500_r1_keep_en+0.175_ex-0.025,12,6,-0.1331933118239037,0.05365764061611833,0.01865493985542062,0.3324075301888406,-0.00523756317505919,0.05953946197745019,0.050364771387360424,True,0.05825651268064358,0.06276946873590616,1.0219004579211304,True,0.10913268700170242,0.05818428298551992,1.5961096202481422,True,-0.14927380844134563,-0.04295353917805156,-3.7587669953618064,False,-0.04065626193886618,0.0541991064708105,-0.5936453519634949,True,0.2332756690963158,0.05311617476142616,1.278027879422716,True,0.07241247341503199,0.03757787491420728,1.0961160321734338,True,0.3330278229466883,-0.1331933118239037,2.5140449438487504,False
0.05,2,False,0.175,-0.025,step0.0500_r2_keep_en+0.175_ex-0.025,12,6,-0.1331933118239037,0.048699792392465135,0.02692011892878035,0.33804207618630167,0.05520590599194275,0.11998293114445213,0.8330356069387582,True,0.03868752225885719,0.04320047831411977,0.7057668451202435,True,0.1161683368228712,0.0652199328066887,1.759392112253639,True,-0.13443211007412115,-0.02811184081082707,-3.5115728340920827,False,-0.04065626193886618,0.0541991064708105,-0.5936453519634949,True,0.23664527474958486,0.05648578041469521,1.2908743584179478,True,0.07241247341503199,0.03757787491420728,1.0961160321734338,True,0.3330278229466883,-0.1331933118239037,2.5140449438487504,False
0.0125,1,True,0.175,0.05,step0.0125_r1_flip_en+0.175_ex+0.050,12,6,-0.13824167781624808,0.035676361287613645,0.019571687067582652,0.1575807397871014,0.027819561956318184,0.09259658710882757,0.4834228878577988,True,0.028228117980211076,0.03274107403547366,0.548617005417677,True,-0.019080746375671254,-0.07002915039185376,-0.1532779687955274,False,-0.07413816464127432,0.03218210462201976,-1.9042384486713755,True,-0.054612242411436696,0.04024312599823998,-0.8136527413010883,True,0.3086292787793381,0.12846978444444845,1.5550881325484753,True,0.07344624704057834,0.03861164853975363,1.0986628116210189,True,0.32797945695434394,-0.13824167781624808,2.5153585255059303,False
0.05,2,False,0.175,0.025,step0.0500_r2_keep_en+0.175_ex+0.025,12,6,-0.14201645325496348,0.048699792392465135,0.02878456399528781,0.33804207618630167,0.05520590599194275,0.11998293114445213,0.8330356069387582,True,0.03868752225885719,0.04320047831411977,0.7057668451202435,True,0.11505677045730511,0.06410836644112261,1.749362272837373,True,-0.10747700862783993,-0.0011567393645458557,-2.93788128329246,False,-0.04065626193886618,0.0541991064708105,-0.5936453519634949,True,0.23664527474958486,0.05648578041469521,1.2908743584179478,True,0.0703076402974363,0.03547304179661159,1.0683918368604937,True,0.32420468151562853,-0.14201645325496348,2.503737458323789,False
0.05,1,True,0.15,0.025,step0.0500_r1_flip_en+0.150_ex+0.025,12,6,-0.14201645325496348,0.008599951142402418,0.013870730874430345,0.4795713702028024,0.04369831843405825,0.10847534358656763,0.6779152490183691,True,0.0661549552059364,0.07066791126119898,1.1585626206451736,True,0.059575689369100404,0.008627285352917902,0.9039309852400977,True,-0.09774765233140714,0.008572616931886934,-2.662374409142292,True,-0.14907844856239172,-0.05422308015271504,-2.2186196348078147,False,0.2903515821483946,0.11019208781350498,1.499034564830747,True,0.03550473395786957,0.0006701354570448625,0.5788404508352796,True,0.32420468151562853,-0.14201645325496348,2.503737458323789,False
