left_signal_id,left_name,left_family,right_signal_id,right_name,right_family,nmi,near_redundant
SIG-30M-F66D4BEF6AEF637A,xl_bar_position_V240328,OTHER_TECHNICAL,SIG-30M-503B24C255FFAADB,bar_single_V230506,TREND_MOMENTUM,0.06778811179571928,False
SIG-30M-757887E0D0A362BB,zdy_macd_V230519,OTHER_TECHNICAL,SIG-30M-F2AEB6424AC435E2,cxt_decision_V240526,STRUCTURE,0.06764864181851209,False
SIG-30M-7ED6D047D7193E5A,bar_plr_V240427,TREND_MOMENTUM,SIG-30M-1BCB885FB8958A9F,tas_double_ma_V221203,TREND_MOMENTUM,0.06756150131623505,False
SIG-30M-6FD7E2EE42E77B3A,xl_bar_trend_V240331,OTHER_TECHNICAL,SIG-30M-0517713D25F3ACB8,cxt_second_bs_V230320,STRUCTURE,0.0669934391978129,False
SIG-30M-88366CEFFFE7FEE2,coo_cci_V230323,OTHER_TECHNICAL,SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,0.06681635158150911,False
SIG-30M-757887E0D0A362BB,zdy_macd_V230519,OTHER_TECHNICAL,SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,STRUCTURE,0.06671673731792753,False
SIG-30M-60939B2E4DA16C0D,bar_eight_V230702,TREND_MOMENTUM,SIG-30M-E5AE9A83EB877E10,tas_ma_base_V221101,TREND_MOMENTUM,0.06670532413345447,False
SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,SIG-30M-5AB8F67776EBF508,tas_ma_system_V230513,TREND_MOMENTUM,0.06668146021331699,False
SIG-30M-CC8A74C77A1634F3,xl_bar_trend_V240623,OTHER_TECHNICAL,SIG-30M-F5690EDBCA698E49,vol_double_ma_V230214,VOLUME_FLOW,0.06646535347517346,False
SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,SIG-30M-4D26215BA9B6CE1A,bar_classify_V240607,TREND_MOMENTUM,0.06612405483260822,False
SIG-30M-0556412A129AF090,cxt_bi_base_V230228,STRUCTURE,SIG-30M-0BE44721879919A1,cci_decision_V240620,TREND_MOMENTUM,0.06612110267351454,False
SIG-30M-0DF4ABB160CC5463,cxt_ubi_end_V230816,STRUCTURE,SIG-30M-DA548B97A6FD0647,pressure_support_V240530,STRUCTURE,0.06607098038520336,False
SIG-30M-341F4E12849B6CEA,jcc_fen_shou_xian_V20221113,STRUCTURE,SIG-30M-5DFFC57AC894B9C0,tas_kdj_base_V221101,TREND_MOMENTUM,0.0658021495415147,False
SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,SIG-30M-0BE44721879919A1,cci_decision_V240620,TREND_MOMENTUM,0.06559366840232232,False
SIG-30M-434D1F82B1DFDC23,cxt_bi_end_V230312,STRUCTURE,SIG-30M-791D6B8746F45A30,tas_sar_base_V230425,TREND_MOMENTUM,0.06552348046566506,False
SIG-30M-88366CEFFFE7FEE2,coo_cci_V230323,OTHER_TECHNICAL,SIG-30M-DBD1A139C1B2920B,cxt_overlap_V240526,STRUCTURE,0.06542562661905149,False
SIG-30M-8794C6C4D68E5FB6,cxt_bi_status_V230101,STRUCTURE,SIG-30M-0BE44721879919A1,cci_decision_V240620,TREND_MOMENTUM,0.06536584824973384,False
SIG-30M-8496D83608BCE4DC,byi_fx_num_V230628,OTHER_TECHNICAL,SIG-30M-DBCF1773F1530589,tas_macd_power_V221108,TREND_MOMENTUM,0.06531292954116381,False
SIG-30M-CB5BD470E25B32F0,adtm_up_dw_line_V230603,OTHER_TECHNICAL,SIG-30M-0DF4ABB160CC5463,cxt_ubi_end_V230816,STRUCTURE,0.06521378696493513,False
SIG-30M-DA548B97A6FD0647,pressure_support_V240530,STRUCTURE,SIG-30M-60939B2E4DA16C0D,bar_eight_V230702,TREND_MOMENTUM,0.06516242621957069,False
SIG-30M-CC8A74C77A1634F3,xl_bar_trend_V240623,OTHER_TECHNICAL,SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,0.06475086126462015,False
SIG-30M-0BE44721879919A1,cci_decision_V240620,TREND_MOMENTUM,SIG-30M-039F9079025E17D2,tas_macd_direct_V221106,TREND_MOMENTUM,0.06459029471022035,False
SIG-30M-7FAE8A62E8BD6292,cxt_bi_trend_V230913,STRUCTURE,SIG-30M-4280E17AC005EE54,cxt_decision_V240612,STRUCTURE,0.06458449334202832,False
SIG-30M-DBD1A139C1B2920B,cxt_overlap_V240526,STRUCTURE,SIG-30M-0D20B698553AEE56,bar_polyfit_V240428,TREND_MOMENTUM,0.06450555433728594,False
SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,SIG-30M-BF09ECD9ABCE55A0,xl_bar_trend_V240330,OTHER_TECHNICAL,0.06442291721659212,False
SIG-30M-88366CEFFFE7FEE2,coo_cci_V230323,OTHER_TECHNICAL,SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,STRUCTURE,0.06437710564119137,False
SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,STRUCTURE,SIG-30M-E5AE9A83EB877E10,tas_ma_base_V221101,TREND_MOMENTUM,0.06432983151951774,False
SIG-30M-8496D83608BCE4DC,byi_fx_num_V230628,OTHER_TECHNICAL,SIG-30M-4280E17AC005EE54,cxt_decision_V240612,STRUCTURE,0.06425734733396822,False
SIG-30M-341F4E12849B6CEA,jcc_fen_shou_xian_V20221113,STRUCTURE,SIG-30M-039F9079025E17D2,tas_macd_direct_V221106,TREND_MOMENTUM,0.06423308355804472,False
SIG-30M-EDA4CA09BFFD9B6B,zdy_macd_dif_iqr_V230521,OTHER_TECHNICAL,SIG-30M-B2E77F23E0A17066,dema_up_dw_line_V230605,TREND_MOMENTUM,0.06408392397101105,False
SIG-30M-EDA4CA09BFFD9B6B,zdy_macd_dif_iqr_V230521,OTHER_TECHNICAL,SIG-30M-F2AEB6424AC435E2,cxt_decision_V240526,STRUCTURE,0.06398734001740466,False
SIG-30M-F2AEB6424AC435E2,cxt_decision_V240526,STRUCTURE,SIG-30M-AEBAB3F5E7699053,bar_window_ps_V230731,TREND_MOMENTUM,0.0638085403912131,False
SIG-30M-B2E77F23E0A17066,dema_up_dw_line_V230605,TREND_MOMENTUM,SIG-30M-FCF161C964C5C292,tas_macd_base_V221028,TREND_MOMENTUM,0.0637986171580812,False
SIG-30M-60939B2E4DA16C0D,bar_eight_V230702,TREND_MOMENTUM,SIG-30M-791D6B8746F45A30,tas_sar_base_V230425,TREND_MOMENTUM,0.06378686475515037,False
SIG-30M-F2AEB6424AC435E2,cxt_decision_V240526,STRUCTURE,SIG-30M-FCF161C964C5C292,tas_macd_base_V221028,TREND_MOMENTUM,0.06360351915184066,False
SIG-30M-F66D4BEF6AEF637A,xl_bar_position_V240328,OTHER_TECHNICAL,SIG-30M-791D6B8746F45A30,tas_sar_base_V230425,TREND_MOMENTUM,0.06358714745492107,False
SIG-30M-88366CEFFFE7FEE2,coo_cci_V230323,OTHER_TECHNICAL,SIG-30M-1DD7B73BA2D00606,bar_volatility_V241013,TREND_MOMENTUM,0.06349851239768814,False
SIG-30M-4280E17AC005EE54,cxt_decision_V240612,STRUCTURE,SIG-30M-DBCF1773F1530589,tas_macd_power_V221108,TREND_MOMENTUM,0.06329251732169648,False
SIG-30M-770956D737EC6834,bar_big_solid_V230215,TREND_MOMENTUM,SIG-30M-4D26215BA9B6CE1A,bar_classify_V240607,TREND_MOMENTUM,0.06328728273119887,False
SIG-30M-945C914C75D7CF9F,cxt_bi_end_V230324,STRUCTURE,SIG-30M-0517713D25F3ACB8,cxt_second_bs_V230320,STRUCTURE,0.06323481495855061,False
SIG-30M-945C914C75D7CF9F,cxt_bi_end_V230324,STRUCTURE,SIG-30M-039F9079025E17D2,tas_macd_direct_V221106,TREND_MOMENTUM,0.06311829935543274,False
SIG-30M-4280E17AC005EE54,cxt_decision_V240612,STRUCTURE,SIG-30M-0D20B698553AEE56,bar_polyfit_V240428,TREND_MOMENTUM,0.06307668839395186,False
SIG-30M-A4E0E0C62CBC2773,bar_dual_thrust_V230403,TREND_MOMENTUM,SIG-30M-5DFFC57AC894B9C0,tas_kdj_base_V221101,TREND_MOMENTUM,0.0629249213859422,False
SIG-30M-88366CEFFFE7FEE2,coo_cci_V230323,OTHER_TECHNICAL,SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,0.06283257161220632,False
SIG-30M-D9D10E2B1B6B6E74,bar_single_V230214,TREND_MOMENTUM,SIG-30M-B2E77F23E0A17066,dema_up_dw_line_V230605,TREND_MOMENTUM,0.06282686278899842,False
SIG-30M-E2C296C19B5DA4F1,zdy_macd_dif_V230516,OTHER_TECHNICAL,SIG-30M-503B24C255FFAADB,bar_single_V230506,TREND_MOMENTUM,0.06279298123959734,False
SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,SIG-30M-A4E0E0C62CBC2773,bar_dual_thrust_V230403,TREND_MOMENTUM,0.06279130697139505,False
SIG-30M-CC8A74C77A1634F3,xl_bar_trend_V240623,OTHER_TECHNICAL,SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,STRUCTURE,0.0626164515663265,False
SIG-30M-0517713D25F3ACB8,cxt_second_bs_V230320,STRUCTURE,SIG-30M-7ED6D047D7193E5A,bar_plr_V240427,TREND_MOMENTUM,0.06256415856129814,False
SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,SIG-30M-DBCF1773F1530589,tas_macd_power_V221108,TREND_MOMENTUM,0.06253277347531223,False
SIG-30M-8794C6C4D68E5FB6,cxt_bi_status_V230101,STRUCTURE,SIG-30M-7ED6D047D7193E5A,bar_plr_V240427,TREND_MOMENTUM,0.06247931192197263,False
SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,STRUCTURE,SIG-30M-F0D83E53E4EF7922,cxt_fx_power_V221107,STRUCTURE,0.06226985380422436,False
SIG-30M-757887E0D0A362BB,zdy_macd_V230519,OTHER_TECHNICAL,SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,0.06219486514420755,False
SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,STRUCTURE,SIG-30M-A7271D31A8FD954E,tas_boll_power_V221112,TREND_MOMENTUM,0.062179632794503885,False
SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,SIG-30M-5AB8F67776EBF508,tas_ma_system_V230513,TREND_MOMENTUM,0.062137265031461976,False
SIG-30M-8496D83608BCE4DC,byi_fx_num_V230628,OTHER_TECHNICAL,SIG-30M-B2E77F23E0A17066,dema_up_dw_line_V230605,TREND_MOMENTUM,0.062030438205086365,False
SIG-30M-EDA4CA09BFFD9B6B,zdy_macd_dif_iqr_V230521,OTHER_TECHNICAL,SIG-30M-DA548B97A6FD0647,pressure_support_V240530,STRUCTURE,0.06200799847016555,False
SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,STRUCTURE,SIG-30M-DBD1A139C1B2920B,cxt_overlap_V240526,STRUCTURE,0.06192417933453954,False
SIG-30M-F66D4BEF6AEF637A,xl_bar_position_V240328,OTHER_TECHNICAL,SIG-30M-4280E17AC005EE54,cxt_decision_V240612,STRUCTURE,0.06172097896856144,False
SIG-30M-E5AE9A83EB877E10,tas_ma_base_V221101,TREND_MOMENTUM,SIG-30M-791D6B8746F45A30,tas_sar_base_V230425,TREND_MOMENTUM,0.06149666116891421,False
SIG-30M-DA548B97A6FD0647,pressure_support_V240530,STRUCTURE,SIG-30M-FCF161C964C5C292,tas_macd_base_V221028,TREND_MOMENTUM,0.06140246852741494,False
SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,SIG-30M-0D20B698553AEE56,bar_polyfit_V240428,TREND_MOMENTUM,0.061350246703262605,False
SIG-30M-8496D83608BCE4DC,byi_fx_num_V230628,OTHER_TECHNICAL,SIG-30M-DBD1A139C1B2920B,cxt_overlap_V240526,STRUCTURE,0.06133958066106059,False
SIG-30M-1DD7B73BA2D00606,bar_volatility_V241013,TREND_MOMENTUM,SIG-30M-0EBDC289C363AE05,tas_slope_V231019,TREND_MOMENTUM,0.06132879286291184,False
SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,SIG-30M-1BCB885FB8958A9F,tas_double_ma_V221203,TREND_MOMENTUM,0.06127280928469628,False
SIG-30M-88366CEFFFE7FEE2,coo_cci_V230323,OTHER_TECHNICAL,SIG-30M-F5690EDBCA698E49,vol_double_ma_V230214,VOLUME_FLOW,0.06118989557803871,False
SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,SIG-30M-60939B2E4DA16C0D,bar_eight_V230702,TREND_MOMENTUM,0.061114161524244925,False
SIG-30M-7ED6D047D7193E5A,bar_plr_V240427,TREND_MOMENTUM,SIG-30M-0BE44721879919A1,cci_decision_V240620,TREND_MOMENTUM,0.06111313652510847,False
SIG-30M-8794C6C4D68E5FB6,cxt_bi_status_V230101,STRUCTURE,SIG-30M-60939B2E4DA16C0D,bar_eight_V230702,TREND_MOMENTUM,0.061060837618138096,False
SIG-30M-6FD7E2EE42E77B3A,xl_bar_trend_V240331,OTHER_TECHNICAL,SIG-30M-1DD7B73BA2D00606,bar_volatility_V241013,TREND_MOMENTUM,0.06069907105303883,False
SIG-30M-7FAE8A62E8BD6292,cxt_bi_trend_V230913,STRUCTURE,SIG-30M-A7271D31A8FD954E,tas_boll_power_V221112,TREND_MOMENTUM,0.06064173584648845,False
SIG-30M-7FAE8A62E8BD6292,cxt_bi_trend_V230913,STRUCTURE,SIG-30M-D5D7A8AC665E6603,bar_bpm_V230227,TREND_MOMENTUM,0.06056712456924762,False
SIG-30M-B2E77F23E0A17066,dema_up_dw_line_V230605,TREND_MOMENTUM,SIG-30M-DBCF1773F1530589,tas_macd_power_V221108,TREND_MOMENTUM,0.06043072102137217,False
SIG-30M-A4E0E0C62CBC2773,bar_dual_thrust_V230403,TREND_MOMENTUM,SIG-30M-A7271D31A8FD954E,tas_boll_power_V221112,TREND_MOMENTUM,0.06031759334132107,False
SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,SIG-30M-A7271D31A8FD954E,tas_boll_power_V221112,TREND_MOMENTUM,0.060275271461021955,False
SIG-30M-F0D83E53E4EF7922,cxt_fx_power_V221107,STRUCTURE,SIG-30M-1BCB885FB8958A9F,tas_double_ma_V221203,TREND_MOMENTUM,0.05999383831862873,False
SIG-30M-F0D83E53E4EF7922,cxt_fx_power_V221107,STRUCTURE,SIG-30M-60939B2E4DA16C0D,bar_eight_V230702,TREND_MOMENTUM,0.059864285871014174,False
SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,SIG-30M-B2E77F23E0A17066,dema_up_dw_line_V230605,TREND_MOMENTUM,0.059813017693678465,False
SIG-30M-945C914C75D7CF9F,cxt_bi_end_V230324,STRUCTURE,SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,0.059753953361710646,False
SIG-30M-F4D660C3603EB1FE,ntmdk_V230824,OTHER_TECHNICAL,SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,0.05963535392683741,False
SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,STRUCTURE,SIG-30M-DBCF1773F1530589,tas_macd_power_V221108,TREND_MOMENTUM,0.05916606333315948,False
SIG-30M-945C914C75D7CF9F,cxt_bi_end_V230324,STRUCTURE,SIG-30M-A7271D31A8FD954E,tas_boll_power_V221112,TREND_MOMENTUM,0.05912023101580905,False
SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,SIG-30M-DBCF1773F1530589,tas_macd_power_V221108,TREND_MOMENTUM,0.05911778921456081,False
SIG-30M-945C914C75D7CF9F,cxt_bi_end_V230324,STRUCTURE,SIG-30M-F0D83E53E4EF7922,cxt_fx_power_V221107,STRUCTURE,0.05894908533035867,False
SIG-30M-0BE44721879919A1,cci_decision_V240620,TREND_MOMENTUM,SIG-30M-791D6B8746F45A30,tas_sar_base_V230425,TREND_MOMENTUM,0.058837143211631686,False
SIG-30M-CB5BD470E25B32F0,adtm_up_dw_line_V230603,OTHER_TECHNICAL,SIG-30M-60939B2E4DA16C0D,bar_eight_V230702,TREND_MOMENTUM,0.05875728129679661,False
SIG-30M-E5AE9A83EB877E10,tas_ma_base_V221101,TREND_MOMENTUM,SIG-30M-DBCF1773F1530589,tas_macd_power_V221108,TREND_MOMENTUM,0.058582809738997155,False
SIG-30M-37DE76F11A7573E6,bar_section_momentum_V221112,TREND_MOMENTUM,SIG-30M-AB6ADC510F2D5223,emv_up_dw_line_V230605,VOLUME_FLOW,0.05851081058963142,False
SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,SIG-30M-757887E0D0A362BB,zdy_macd_V230519,OTHER_TECHNICAL,0.05844595009044471,False
SIG-30M-DBD1A139C1B2920B,cxt_overlap_V240526,STRUCTURE,SIG-30M-AEBAB3F5E7699053,bar_window_ps_V230731,TREND_MOMENTUM,0.05823773932383415,False
SIG-30M-945C914C75D7CF9F,cxt_bi_end_V230324,STRUCTURE,SIG-30M-5DFFC57AC894B9C0,tas_kdj_base_V221101,TREND_MOMENTUM,0.05804551516165819,False
SIG-30M-F4D660C3603EB1FE,ntmdk_V230824,OTHER_TECHNICAL,SIG-30M-B2E77F23E0A17066,dema_up_dw_line_V230605,TREND_MOMENTUM,0.05803915226855126,False
SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,SIG-30M-770956D737EC6834,bar_big_solid_V230215,TREND_MOMENTUM,0.05765616361302163,False
SIG-30M-4D26215BA9B6CE1A,bar_classify_V240607,TREND_MOMENTUM,SIG-30M-0BE44721879919A1,cci_decision_V240620,TREND_MOMENTUM,0.05761851922528859,False
SIG-30M-4280E17AC005EE54,cxt_decision_V240612,STRUCTURE,SIG-30M-E5AE9A83EB877E10,tas_ma_base_V221101,TREND_MOMENTUM,0.05746986902900545,False
SIG-30M-757887E0D0A362BB,zdy_macd_V230519,OTHER_TECHNICAL,SIG-30M-68FE774111288F07,tas_ma_base_V230313,TREND_MOMENTUM,0.057294769700791205,False
SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,SIG-30M-DBD1A139C1B2920B,cxt_overlap_V240526,STRUCTURE,0.05726113642124839,False
SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,STRUCTURE,SIG-30M-0BE44721879919A1,cci_decision_V240620,TREND_MOMENTUM,0.05725036884202059,False
SIG-30M-37DE76F11A7573E6,bar_section_momentum_V221112,TREND_MOMENTUM,SIG-30M-B2E77F23E0A17066,dema_up_dw_line_V230605,TREND_MOMENTUM,0.0570313244545972,False
SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,STRUCTURE,SIG-30M-37DE76F11A7573E6,bar_section_momentum_V221112,TREND_MOMENTUM,0.056924524671463896,False
SIG-30M-0517713D25F3ACB8,cxt_second_bs_V230320,STRUCTURE,SIG-30M-DBCF1773F1530589,tas_macd_power_V221108,TREND_MOMENTUM,0.056854116611937594,False
SIG-30M-CC8A74C77A1634F3,xl_bar_trend_V240623,OTHER_TECHNICAL,SIG-30M-757887E0D0A362BB,zdy_macd_V230519,OTHER_TECHNICAL,0.056676776867698196,False
SIG-30M-BF09ECD9ABCE55A0,xl_bar_trend_V240330,OTHER_TECHNICAL,SIG-30M-7FAE8A62E8BD6292,cxt_bi_trend_V230913,STRUCTURE,0.05667362093452387,False
SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,SIG-30M-37DE76F11A7573E6,bar_section_momentum_V221112,TREND_MOMENTUM,0.05662971714830371,False
SIG-30M-88366CEFFFE7FEE2,coo_cci_V230323,OTHER_TECHNICAL,SIG-30M-945C914C75D7CF9F,cxt_bi_end_V230324,STRUCTURE,0.05652288983763719,False
SIG-30M-A4E0E0C62CBC2773,bar_dual_thrust_V230403,TREND_MOMENTUM,SIG-30M-039F9079025E17D2,tas_macd_direct_V221106,TREND_MOMENTUM,0.056169689621395236,False
SIG-30M-6FD7E2EE42E77B3A,xl_bar_trend_V240331,OTHER_TECHNICAL,SIG-30M-434D1F82B1DFDC23,cxt_bi_end_V230312,STRUCTURE,0.056025381119344686,False
SIG-30M-0DF4ABB160CC5463,cxt_ubi_end_V230816,STRUCTURE,SIG-30M-A4E0E0C62CBC2773,bar_dual_thrust_V230403,TREND_MOMENTUM,0.05601878190460627,False
SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,SIG-30M-60939B2E4DA16C0D,bar_eight_V230702,TREND_MOMENTUM,0.055898019516433924,False
SIG-30M-8496D83608BCE4DC,byi_fx_num_V230628,OTHER_TECHNICAL,SIG-30M-D5D7A8AC665E6603,bar_bpm_V230227,TREND_MOMENTUM,0.055702677771395814,False
SIG-30M-A9E943E431C115D2,bar_classify_V240606,TREND_MOMENTUM,SIG-30M-5DFFC57AC894B9C0,tas_kdj_base_V221101,TREND_MOMENTUM,0.05561789402873826,False
SIG-30M-434D1F82B1DFDC23,cxt_bi_end_V230312,STRUCTURE,SIG-30M-5AB8F67776EBF508,tas_ma_system_V230513,TREND_MOMENTUM,0.05545491636704591,False
SIG-30M-E2C296C19B5DA4F1,zdy_macd_dif_V230516,OTHER_TECHNICAL,SIG-30M-4280E17AC005EE54,cxt_decision_V240612,STRUCTURE,0.05543375375935343,False
SIG-30M-0517713D25F3ACB8,cxt_second_bs_V230320,STRUCTURE,SIG-30M-E5AE9A83EB877E10,tas_ma_base_V221101,TREND_MOMENTUM,0.0553343330355934,False
SIG-30M-F4D660C3603EB1FE,ntmdk_V230824,OTHER_TECHNICAL,SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,STRUCTURE,0.05501549811697184,False
SIG-30M-0556412A129AF090,cxt_bi_base_V230228,STRUCTURE,SIG-30M-791D6B8746F45A30,tas_sar_base_V230425,TREND_MOMENTUM,0.054892097190330925,False
SIG-30M-CB5BD470E25B32F0,adtm_up_dw_line_V230603,OTHER_TECHNICAL,SIG-30M-757887E0D0A362BB,zdy_macd_V230519,OTHER_TECHNICAL,0.05463927850380733,False
SIG-30M-F4D660C3603EB1FE,ntmdk_V230824,OTHER_TECHNICAL,SIG-30M-A4E0E0C62CBC2773,bar_dual_thrust_V230403,TREND_MOMENTUM,0.05456859703288913,False
SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,SIG-30M-6FD7E2EE42E77B3A,xl_bar_trend_V240331,OTHER_TECHNICAL,0.054477173329308425,False
SIG-30M-0DF4ABB160CC5463,cxt_ubi_end_V230816,STRUCTURE,SIG-30M-0EBDC289C363AE05,tas_slope_V231019,TREND_MOMENTUM,0.054146001289828376,False
SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,STRUCTURE,SIG-30M-60939B2E4DA16C0D,bar_eight_V230702,TREND_MOMENTUM,0.053863374869560034,False
SIG-30M-F2AEB6424AC435E2,cxt_decision_V240526,STRUCTURE,SIG-30M-7ED6D047D7193E5A,bar_plr_V240427,TREND_MOMENTUM,0.053762004713031115,False
SIG-30M-6FD7E2EE42E77B3A,xl_bar_trend_V240331,OTHER_TECHNICAL,SIG-30M-D9D10E2B1B6B6E74,bar_single_V230214,TREND_MOMENTUM,0.0535621171304196,False
SIG-30M-757887E0D0A362BB,zdy_macd_V230519,OTHER_TECHNICAL,SIG-30M-60939B2E4DA16C0D,bar_eight_V230702,TREND_MOMENTUM,0.05351469514400348,False
SIG-30M-F66D4BEF6AEF637A,xl_bar_position_V240328,OTHER_TECHNICAL,SIG-30M-5AB8F67776EBF508,tas_ma_system_V230513,TREND_MOMENTUM,0.05316428540104065,False
SIG-30M-945C914C75D7CF9F,cxt_bi_end_V230324,STRUCTURE,SIG-30M-5AB8F67776EBF508,tas_ma_system_V230513,TREND_MOMENTUM,0.05306149193535741,False
SIG-30M-CC8A74C77A1634F3,xl_bar_trend_V240623,OTHER_TECHNICAL,SIG-30M-DBD1A139C1B2920B,cxt_overlap_V240526,STRUCTURE,0.05305787986139935,False
SIG-30M-EDA4CA09BFFD9B6B,zdy_macd_dif_iqr_V230521,OTHER_TECHNICAL,SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,0.053006047951752316,False
SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,SIG-30M-D5D7A8AC665E6603,bar_bpm_V230227,TREND_MOMENTUM,0.052917629827636176,False
SIG-30M-E2C296C19B5DA4F1,zdy_macd_dif_V230516,OTHER_TECHNICAL,SIG-30M-5AB8F67776EBF508,tas_ma_system_V230513,TREND_MOMENTUM,0.052894888980782796,False
SIG-30M-F2AEB6424AC435E2,cxt_decision_V240526,STRUCTURE,SIG-30M-DA548B97A6FD0647,pressure_support_V240530,STRUCTURE,0.05287418960997341,False
SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,SIG-30M-E2C296C19B5DA4F1,zdy_macd_dif_V230516,OTHER_TECHNICAL,0.0528499452558031,False
SIG-30M-60939B2E4DA16C0D,bar_eight_V230702,TREND_MOMENTUM,SIG-30M-7ED6D047D7193E5A,bar_plr_V240427,TREND_MOMENTUM,0.052682931772814134,False
SIG-30M-AEBAB3F5E7699053,bar_window_ps_V230731,TREND_MOMENTUM,SIG-30M-B2E77F23E0A17066,dema_up_dw_line_V230605,TREND_MOMENTUM,0.05265429353259007,False
SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,SIG-30M-FCF161C964C5C292,tas_macd_base_V221028,TREND_MOMENTUM,0.05239371388640316,False
SIG-30M-BF09ECD9ABCE55A0,xl_bar_trend_V240330,OTHER_TECHNICAL,SIG-30M-039F9079025E17D2,tas_macd_direct_V221106,TREND_MOMENTUM,0.052160613639224016,False
SIG-30M-60939B2E4DA16C0D,bar_eight_V230702,TREND_MOMENTUM,SIG-30M-1DD7B73BA2D00606,bar_volatility_V241013,TREND_MOMENTUM,0.052128852212667005,False
SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,STRUCTURE,SIG-30M-60939B2E4DA16C0D,bar_eight_V230702,TREND_MOMENTUM,0.05207829200280373,False
SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,SIG-30M-1BCB885FB8958A9F,tas_double_ma_V221203,TREND_MOMENTUM,0.051925682768296434,False
SIG-30M-945C914C75D7CF9F,cxt_bi_end_V230324,STRUCTURE,SIG-30M-DBCF1773F1530589,tas_macd_power_V221108,TREND_MOMENTUM,0.05187493215983683,False
SIG-30M-6FD7E2EE42E77B3A,xl_bar_trend_V240331,OTHER_TECHNICAL,SIG-30M-A4E0E0C62CBC2773,bar_dual_thrust_V230403,TREND_MOMENTUM,0.05168436428810818,False
SIG-30M-0517713D25F3ACB8,cxt_second_bs_V230320,STRUCTURE,SIG-30M-AB6ADC510F2D5223,emv_up_dw_line_V230605,VOLUME_FLOW,0.05154683333896482,False
SIG-30M-DA548B97A6FD0647,pressure_support_V240530,STRUCTURE,SIG-30M-68FE774111288F07,tas_ma_base_V230313,TREND_MOMENTUM,0.051456606626958286,False
SIG-30M-4D26215BA9B6CE1A,bar_classify_V240607,TREND_MOMENTUM,SIG-30M-37DE76F11A7573E6,bar_section_momentum_V221112,TREND_MOMENTUM,0.05140217004128912,False
SIG-30M-4280E17AC005EE54,cxt_decision_V240612,STRUCTURE,SIG-30M-DBD1A139C1B2920B,cxt_overlap_V240526,STRUCTURE,0.05130721042747891,False
SIG-30M-DA548B97A6FD0647,pressure_support_V240530,STRUCTURE,SIG-30M-E5AE9A83EB877E10,tas_ma_base_V221101,TREND_MOMENTUM,0.05113140773850762,False
