trial_number,trial_id,state,params,feasible,candidate_id,strategy_hash,behavior_hash,metadata,rejection_code,rejection_message,datetime_start_utc,datetime_complete_utc,duration_seconds,objective.cagr,objective.max_drawdown,objective.calmar,constraint_violation.full_cagr_shortfall,constraint_violation.full_drawdown_loss,constraint_violation.s001_drawdown_loss,constraint_violation.frequency_median_shortfall,constraint_violation.frequency_p10_shortfall,constraint_violation.discovery_cagr_shortfall,constraint_violation.confirmation_cagr_shortfall,constraint_violation.confirmation_drawdown_loss,metric.entry_threshold,metric.exit_threshold,metric.confirmation.cagr,metric.confirmation.calmar,metric.confirmation.closed_trades,metric.confirmation.exposure_ratio,metric.confirmation.maximum_drawdown,metric.confirmation.order_count,metric.confirmation.rolling_60_closed_trades_median,metric.confirmation.rolling_60_closed_trades_p10,metric.confirmation.total_return,metric.discovery.cagr,metric.discovery.calmar,metric.discovery.closed_trades,metric.discovery.exposure_ratio,metric.discovery.maximum_drawdown,metric.discovery.order_count,metric.discovery.rolling_60_closed_trades_median,metric.discovery.rolling_60_closed_trades_p10,metric.discovery.total_return,metric.full.cagr,metric.full.calmar,metric.full.closed_trades,metric.full.exposure_ratio,metric.full.maximum_drawdown,metric.full.order_count,metric.full.rolling_60_closed_trades_median,metric.full.rolling_60_closed_trades_p10,metric.full.total_return,metric.weights.micro_share_change_5d_lag1,metric.weights.price_close_vwap_deviation,metric.weights.price_intraday_range,metric.weights.risk_chinext_turnover_z20,metric.weights.risk_global_spx_return,metric.weights.risk_shibor_on_change_5d,metric.weights.tsfresh__log_volume_change__mean__lb20,pareto
896,S007-EX09-WEIGHTED-SCORE-00896,COMPLETE,"{""confirm_share_fraction"": 0.7423883834173866, ""confirmation_total"": 0.2629038254689534, ""entry_quantile"": 0.7126882588944086, ""entry_timing_total"": 0.13786657725087936, ""exit_quantile"": 0.4846657372279909, ""opp_spx_fraction"": 0.6620456275880582, ""opportunity_total"": 0.4165533269336094, ""risk_shibor_fraction"": 0.5093793084597256}",True,,f2429eb7c8078f3b6e9dc34d4765264130809cf367bbd6666b735f19a2fae224,f83d53b021bc41cefef858785a140245c498ad3412a22b6df77e2de9ce414ef9,"{""confirmation"": {""cagr"": 0.6789593640396934, ""calmar"": 3.753494361664631, ""closed_trades"": 79, ""exposure_ratio"": 0.49149922720247297, ""maximum_drawdown"": -0.1808872742621046, ""order_count"": 158, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 5.0, ""total_return"": 2.7825244577181887}, ""discovery"": {""cagr"": 0.024497611008386988, ""calmar"": 0.13430651748342512, ""closed_trades"": 88, ""exposure_ratio"": 0.34800550206327374, ""maximum_drawdown"": -0.182400761090468, ""order_count"": 177, ""rolling_60_closed_trades_median"": 8.0, ""rolling_60_closed_trades_p10"": 4.0, ""total_return"": 0.0723171616527738}, ""entry_threshold"": 0.06824811034739071, ""exit_threshold"": -0.011832847636285202, ""full"": {""cagr"": 0.2929150508576326, ""calmar"": 1.5191721460822747, ""closed_trades"": 167, ""exposure_ratio"": 0.4155749636098981, ""maximum_drawdown"": -0.19281228372506576, ""order_count"": 334, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 4.0, ""total_return"": 3.058093923327754}, ""weights"": {""micro_share_change_5d_lag1"": 0.19517674598414306, ""price_close_vwap_deviation"": 0.13786657725087936, ""price_intraday_range"": 0.08962475808542629, ""risk_chinext_turnover_z20"": 0.1407760181799544, ""risk_global_spx_return"": 0.275777308753655, ""risk_shibor_on_change_5d"": 0.09305151226113147, ""tsfresh__log_volume_change__mean__lb20"": 0.06772707948481035}}",,,2026-09-15T01:03:10.104917+00:00,2026-09-15T01:03:10.117565+00:00,0.012648,0.2929150508576326,-0.19281228372506576,1.5191721460822747,-0.05213317339986706,-0.007187716274934253,-0.022521517280779002,0.0,-1.0,-0.024497611008386988,-0.6789593640396934,-0.01911272573789541,0.06824811034739071,-0.011832847636285202,0.6789593640396934,3.753494361664631,79.0,0.49149922720247297,-0.1808872742621046,158.0,7.0,5.0,2.7825244577181887,0.024497611008386988,0.13430651748342512,88.0,0.34800550206327374,-0.182400761090468,177.0,8.0,4.0,0.0723171616527738,0.2929150508576326,1.5191721460822747,167.0,0.4155749636098981,-0.19281228372506576,334.0,7.0,4.0,3.058093923327754,0.19517674598414306,0.13786657725087936,0.08962475808542629,0.1407760181799544,0.275777308753655,0.09305151226113147,0.06772707948481035,True
911,S007-EX09-WEIGHTED-SCORE-00911,COMPLETE,"{""confirm_share_fraction"": 0.698299768394608, ""confirmation_total"": 0.26981243636611896, ""entry_quantile"": 0.729010987373294, ""entry_timing_total"": 0.15193377752410425, ""exit_quantile"": 0.4846657372279909, ""opp_spx_fraction"": 0.6620456275880582, ""opportunity_total"": 0.4415609363801544, ""risk_shibor_fraction"": 0.5093793084597256}",True,,7dabda728085bfcb94297f9da4532492d732e0796811297eb1c5e060e99bc3d8,d8c8d9e01e96d1e1af1f7a57b442f10298f68def01ba597ef42afed739d1a73c,"{""confirmation"": {""cagr"": 0.657365238458872, ""calmar"": 3.6341154519601724, ""closed_trades"": 77, ""exposure_ratio"": 0.4667697063369397, ""maximum_drawdown"": -0.1808872742621046, ""order_count"": 154, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 5.0, ""total_return"": 2.658875124244608}, ""discovery"": {""cagr"": 0.02499274517406347, ""calmar"": 0.13703302725053015, ""closed_trades"": 86, ""exposure_ratio"": 0.33012379642365886, ""maximum_drawdown"": -0.18238482850101945, ""order_count"": 173, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 4.0, ""total_return"": 0.07381293871765715}, ""entry_threshold"": 0.07585169653142243, ""exit_threshold"": -0.010245391415689599, ""full"": {""cagr"": 0.2853864222391813, ""calmar"": 1.5025374044264028, ""closed_trades"": 163, ""exposure_ratio"": 0.39446870451237265, ""maximum_drawdown"": -0.189936317990119, ""order_count"": 326, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 5.0, ""total_return"": 2.930911923290813}, ""weights"": {""micro_share_change_5d_lag1"": 0.18840996182444575, ""price_close_vwap_deviation"": 0.15193377752410425, ""price_intraday_range"": 0.06706434046295812, ""risk_chinext_turnover_z20"": 0.14922744913598446, ""risk_global_spx_return"": 0.29233348724416997, ""risk_shibor_on_change_5d"": 0.0696285092666642, ""tsfresh__log_volume_change__mean__lb20"": 0.0814024745416732}}",,,2026-09-15T01:03:10.244087+00:00,2026-09-15T01:03:10.258133+00:00,0.014046,0.2853864222391813,-0.189936317990119,1.5025374044264028,-0.04460454478141579,-0.010063682009881003,-0.025397483015725753,0.0,-2.0,-0.02499274517406347,-0.657365238458872,-0.01911272573789541,0.07585169653142243,-0.010245391415689599,0.657365238458872,3.6341154519601724,77.0,0.4667697063369397,-0.1808872742621046,154.0,7.0,5.0,2.658875124244608,0.02499274517406347,0.13703302725053015,86.0,0.33012379642365886,-0.18238482850101945,173.0,7.0,4.0,0.07381293871765715,0.2853864222391813,1.5025374044264028,163.0,0.39446870451237265,-0.189936317990119,326.0,7.0,5.0,2.930911923290813,0.18840996182444575,0.15193377752410425,0.06706434046295812,0.14922744913598446,0.29233348724416997,0.0696285092666642,0.0814024745416732,True
1055,S007-EX09-WEIGHTED-SCORE-01055,COMPLETE,"{""confirm_share_fraction"": 0.698299768394608, ""confirmation_total"": 0.27571539324347055, ""entry_quantile"": 0.7126882588944086, ""entry_timing_total"": 0.13786657725087936, ""exit_quantile"": 0.4846657372279909, ""opp_spx_fraction"": 0.6707752881834187, ""opportunity_total"": 0.4165533269336094, ""risk_shibor_fraction"": 0.5093793084597256}",True,,41185970cf40532a4f87f6d24c1318832e4d9c235d4d1b0492ec0d22627ebe75,17840ccd1134936ecc8f98edc8a7371705bf01c9b821a20cc60059b9e26a4706,"{""confirmation"": {""cagr"": 0.7043659482663367, ""calmar"": 3.8939497050838114, ""closed_trades"": 79, ""exposure_ratio"": 0.48377125193199383, ""maximum_drawdown"": -0.1808872742621046, ""order_count"": 158, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 5.0, ""total_return"": 2.9312297459810135}, ""discovery"": {""cagr"": 0.020295825268515255, ""calmar"": 0.11099407882037489, ""closed_trades"": 88, ""exposure_ratio"": 0.34112792297111416, ""maximum_drawdown"": -0.18285502690067468, ""order_count"": 177, ""rolling_60_closed_trades_median"": 8.0, ""rolling_60_closed_trades_p10"": 4.0, ""total_return"": 0.05967852651820582}, ""entry_threshold"": 0.06776036334120492, ""exit_threshold"": -0.012873453721036848, ""full"": {""cagr"": 0.2992629496362911, ""calmar"": 1.544662007134113, ""closed_trades"": 167, ""exposure_ratio"": 0.40829694323144106, ""maximum_drawdown"": -0.193740085697795, ""order_count"": 334, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 5.0, ""total_return"": 3.167922664498014}, ""weights"": {""micro_share_change_5d_lag1"": 0.19253199524474374, ""price_close_vwap_deviation"": 0.13786657725087936, ""price_intraday_range"": 0.0833391378441776, ""risk_chinext_turnover_z20"": 0.13713964901595574, ""risk_global_spx_return"": 0.2794136779176537, ""risk_shibor_on_change_5d"": 0.08652556472786302, ""tsfresh__log_volume_change__mean__lb20"": 0.08318339799872682}}",,,2026-09-15T01:03:11.798026+00:00,2026-09-15T01:03:11.808648+00:00,0.010622,0.2992629496362911,-0.193740085697795,1.544662007134113,-0.05848107217852555,-0.006259914302205016,-0.021593715308049766,0.0,-2.0,-0.020295825268515255,-0.7043659482663367,-0.01911272573789541,0.06776036334120492,-0.012873453721036848,0.7043659482663367,3.8939497050838114,79.0,0.48377125193199383,-0.1808872742621046,158.0,7.0,5.0,2.9312297459810135,0.020295825268515255,0.11099407882037489,88.0,0.34112792297111416,-0.18285502690067468,177.0,8.0,4.0,0.05967852651820582,0.2992629496362911,1.544662007134113,167.0,0.40829694323144106,-0.193740085697795,334.0,7.0,5.0,3.167922664498014,0.19253199524474374,0.13786657725087936,0.0833391378441776,0.13713964901595574,0.2794136779176537,0.08652556472786302,0.08318339799872682,True
1056,S007-EX09-WEIGHTED-SCORE-01056,COMPLETE,"{""confirm_share_fraction"": 0.698299768394608, ""confirmation_total"": 0.26981243636611896, ""entry_quantile"": 0.729010987373294, ""entry_timing_total"": 0.15193377752410425, ""exit_quantile"": 0.4846657372279909, ""opp_spx_fraction"": 0.6620456275880582, ""opportunity_total"": 0.4415609363801544, ""risk_shibor_fraction"": 0.5093793084597256}",True,,7dabda728085bfcb94297f9da4532492d732e0796811297eb1c5e060e99bc3d8,d8c8d9e01e96d1e1af1f7a57b442f10298f68def01ba597ef42afed739d1a73c,"{""confirmation"": {""cagr"": 0.657365238458872, ""calmar"": 3.6341154519601724, ""closed_trades"": 77, ""exposure_ratio"": 0.4667697063369397, ""maximum_drawdown"": -0.1808872742621046, ""order_count"": 154, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 5.0, ""total_return"": 2.658875124244608}, ""discovery"": {""cagr"": 0.02499274517406347, ""calmar"": 0.13703302725053015, ""closed_trades"": 86, ""exposure_ratio"": 0.33012379642365886, ""maximum_drawdown"": -0.18238482850101945, ""order_count"": 173, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 4.0, ""total_return"": 0.07381293871765715}, ""entry_threshold"": 0.07585169653142243, ""exit_threshold"": -0.010245391415689599, ""full"": {""cagr"": 0.2853864222391813, ""calmar"": 1.5025374044264028, ""closed_trades"": 163, ""exposure_ratio"": 0.39446870451237265, ""maximum_drawdown"": -0.189936317990119, ""order_count"": 326, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 5.0, ""total_return"": 2.930911923290813}, ""weights"": {""micro_share_change_5d_lag1"": 0.18840996182444575, ""price_close_vwap_deviation"": 0.15193377752410425, ""price_intraday_range"": 0.06706434046295812, ""risk_chinext_turnover_z20"": 0.14922744913598446, ""risk_global_spx_return"": 0.29233348724416997, ""risk_shibor_on_change_5d"": 0.0696285092666642, ""tsfresh__log_volume_change__mean__lb20"": 0.0814024745416732}}",,,2026-09-15T01:03:11.808648+00:00,2026-09-15T01:03:11.820795+00:00,0.012147,0.2853864222391813,-0.189936317990119,1.5025374044264028,-0.04460454478141579,-0.010063682009881003,-0.025397483015725753,0.0,-2.0,-0.02499274517406347,-0.657365238458872,-0.01911272573789541,0.07585169653142243,-0.010245391415689599,0.657365238458872,3.6341154519601724,77.0,0.4667697063369397,-0.1808872742621046,154.0,7.0,5.0,2.658875124244608,0.02499274517406347,0.13703302725053015,86.0,0.33012379642365886,-0.18238482850101945,173.0,7.0,4.0,0.07381293871765715,0.2853864222391813,1.5025374044264028,163.0,0.39446870451237265,-0.189936317990119,326.0,7.0,5.0,2.930911923290813,0.18840996182444575,0.15193377752410425,0.06706434046295812,0.14922744913598446,0.29233348724416997,0.0696285092666642,0.0814024745416732,True
1073,S007-EX09-WEIGHTED-SCORE-01073,COMPLETE,"{""confirm_share_fraction"": 0.698299768394608, ""confirmation_total"": 0.26981243636611896, ""entry_quantile"": 0.729010987373294, ""entry_timing_total"": 0.15193377752410425, ""exit_quantile"": 0.4846657372279909, ""opp_spx_fraction"": 0.6620456275880582, ""opportunity_total"": 0.4415609363801544, ""risk_shibor_fraction"": 0.5093793084597256}",True,,7dabda728085bfcb94297f9da4532492d732e0796811297eb1c5e060e99bc3d8,d8c8d9e01e96d1e1af1f7a57b442f10298f68def01ba597ef42afed739d1a73c,"{""confirmation"": {""cagr"": 0.657365238458872, ""calmar"": 3.6341154519601724, ""closed_trades"": 77, ""exposure_ratio"": 0.4667697063369397, ""maximum_drawdown"": -0.1808872742621046, ""order_count"": 154, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 5.0, ""total_return"": 2.658875124244608}, ""discovery"": {""cagr"": 0.02499274517406347, ""calmar"": 0.13703302725053015, ""closed_trades"": 86, ""exposure_ratio"": 0.33012379642365886, ""maximum_drawdown"": -0.18238482850101945, ""order_count"": 173, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 4.0, ""total_return"": 0.07381293871765715}, ""entry_threshold"": 0.07585169653142243, ""exit_threshold"": -0.010245391415689599, ""full"": {""cagr"": 0.2853864222391813, ""calmar"": 1.5025374044264028, ""closed_trades"": 163, ""exposure_ratio"": 0.39446870451237265, ""maximum_drawdown"": -0.189936317990119, ""order_count"": 326, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 5.0, ""total_return"": 2.930911923290813}, ""weights"": {""micro_share_change_5d_lag1"": 0.18840996182444575, ""price_close_vwap_deviation"": 0.15193377752410425, ""price_intraday_range"": 0.06706434046295812, ""risk_chinext_turnover_z20"": 0.14922744913598446, ""risk_global_spx_return"": 0.29233348724416997, ""risk_shibor_on_change_5d"": 0.0696285092666642, ""tsfresh__log_volume_change__mean__lb20"": 0.0814024745416732}}",,,2026-09-15T01:03:11.981311+00:00,2026-09-15T01:03:11.994351+00:00,0.01304,0.2853864222391813,-0.189936317990119,1.5025374044264028,-0.04460454478141579,-0.010063682009881003,-0.025397483015725753,0.0,-2.0,-0.02499274517406347,-0.657365238458872,-0.01911272573789541,0.07585169653142243,-0.010245391415689599,0.657365238458872,3.6341154519601724,77.0,0.4667697063369397,-0.1808872742621046,154.0,7.0,5.0,2.658875124244608,0.02499274517406347,0.13703302725053015,86.0,0.33012379642365886,-0.18238482850101945,173.0,7.0,4.0,0.07381293871765715,0.2853864222391813,1.5025374044264028,163.0,0.39446870451237265,-0.189936317990119,326.0,7.0,5.0,2.930911923290813,0.18840996182444575,0.15193377752410425,0.06706434046295812,0.14922744913598446,0.29233348724416997,0.0696285092666642,0.0814024745416732,True
1129,S007-EX09-WEIGHTED-SCORE-01129,COMPLETE,"{""confirm_share_fraction"": 0.698299768394608, ""confirmation_total"": 0.26981243636611896, ""entry_quantile"": 0.729010987373294, ""entry_timing_total"": 0.15193377752410425, ""exit_quantile"": 0.4846657372279909, ""opp_spx_fraction"": 0.6620456275880582, ""opportunity_total"": 0.4415609363801544, ""risk_shibor_fraction"": 0.5093793084597256}",True,,7dabda728085bfcb94297f9da4532492d732e0796811297eb1c5e060e99bc3d8,d8c8d9e01e96d1e1af1f7a57b442f10298f68def01ba597ef42afed739d1a73c,"{""confirmation"": {""cagr"": 0.657365238458872, ""calmar"": 3.6341154519601724, ""closed_trades"": 77, ""exposure_ratio"": 0.4667697063369397, ""maximum_drawdown"": -0.1808872742621046, ""order_count"": 154, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 5.0, ""total_return"": 2.658875124244608}, ""discovery"": {""cagr"": 0.02499274517406347, ""calmar"": 0.13703302725053015, ""closed_trades"": 86, ""exposure_ratio"": 0.33012379642365886, ""maximum_drawdown"": -0.18238482850101945, ""order_count"": 173, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 4.0, ""total_return"": 0.07381293871765715}, ""entry_threshold"": 0.07585169653142243, ""exit_threshold"": -0.010245391415689599, ""full"": {""cagr"": 0.2853864222391813, ""calmar"": 1.5025374044264028, ""closed_trades"": 163, ""exposure_ratio"": 0.39446870451237265, ""maximum_drawdown"": -0.189936317990119, ""order_count"": 326, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 5.0, ""total_return"": 2.930911923290813}, ""weights"": {""micro_share_change_5d_lag1"": 0.18840996182444575, ""price_close_vwap_deviation"": 0.15193377752410425, ""price_intraday_range"": 0.06706434046295812, ""risk_chinext_turnover_z20"": 0.14922744913598446, ""risk_global_spx_return"": 0.29233348724416997, ""risk_shibor_on_change_5d"": 0.0696285092666642, ""tsfresh__log_volume_change__mean__lb20"": 0.0814024745416732}}",,,2026-09-15T01:03:12.508767+00:00,2026-09-15T01:03:12.520825+00:00,0.012058,0.2853864222391813,-0.189936317990119,1.5025374044264028,-0.04460454478141579,-0.010063682009881003,-0.025397483015725753,0.0,-2.0,-0.02499274517406347,-0.657365238458872,-0.01911272573789541,0.07585169653142243,-0.010245391415689599,0.657365238458872,3.6341154519601724,77.0,0.4667697063369397,-0.1808872742621046,154.0,7.0,5.0,2.658875124244608,0.02499274517406347,0.13703302725053015,86.0,0.33012379642365886,-0.18238482850101945,173.0,7.0,4.0,0.07381293871765715,0.2853864222391813,1.5025374044264028,163.0,0.39446870451237265,-0.189936317990119,326.0,7.0,5.0,2.930911923290813,0.18840996182444575,0.15193377752410425,0.06706434046295812,0.14922744913598446,0.29233348724416997,0.0696285092666642,0.0814024745416732,True
1176,S007-EX09-WEIGHTED-SCORE-01176,COMPLETE,"{""confirm_share_fraction"": 0.7423883834173866, ""confirmation_total"": 0.2629038254689534, ""entry_quantile"": 0.7126882588944086, ""entry_timing_total"": 0.13786657725087936, ""exit_quantile"": 0.4846657372279909, ""opp_spx_fraction"": 0.6620456275880582, ""opportunity_total"": 0.4165533269336094, ""risk_shibor_fraction"": 0.5093793084597256}",True,,f2429eb7c8078f3b6e9dc34d4765264130809cf367bbd6666b735f19a2fae224,f83d53b021bc41cefef858785a140245c498ad3412a22b6df77e2de9ce414ef9,"{""confirmation"": {""cagr"": 0.6789593640396934, ""calmar"": 3.753494361664631, ""closed_trades"": 79, ""exposure_ratio"": 0.49149922720247297, ""maximum_drawdown"": -0.1808872742621046, ""order_count"": 158, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 5.0, ""total_return"": 2.7825244577181887}, ""discovery"": {""cagr"": 0.024497611008386988, ""calmar"": 0.13430651748342512, ""closed_trades"": 88, ""exposure_ratio"": 0.34800550206327374, ""maximum_drawdown"": -0.182400761090468, ""order_count"": 177, ""rolling_60_closed_trades_median"": 8.0, ""rolling_60_closed_trades_p10"": 4.0, ""total_return"": 0.0723171616527738}, ""entry_threshold"": 0.06824811034739071, ""exit_threshold"": -0.011832847636285202, ""full"": {""cagr"": 0.2929150508576326, ""calmar"": 1.5191721460822747, ""closed_trades"": 167, ""exposure_ratio"": 0.4155749636098981, ""maximum_drawdown"": -0.19281228372506576, ""order_count"": 334, ""rolling_60_closed_trades_median"": 7.0, ""rolling_60_closed_trades_p10"": 4.0, ""total_return"": 3.058093923327754}, ""weights"": {""micro_share_change_5d_lag1"": 0.19517674598414306, ""price_close_vwap_deviation"": 0.13786657725087936, ""price_intraday_range"": 0.08962475808542629, ""risk_chinext_turnover_z20"": 0.1407760181799544, ""risk_global_spx_return"": 0.275777308753655, ""risk_shibor_on_change_5d"": 0.09305151226113147, ""tsfresh__log_volume_change__mean__lb20"": 0.06772707948481035}}",,,2026-09-15T01:03:13.014139+00:00,2026-09-15T01:03:13.025557+00:00,0.011418,0.2929150508576326,-0.19281228372506576,1.5191721460822747,-0.05213317339986706,-0.007187716274934253,-0.022521517280779002,0.0,-1.0,-0.024497611008386988,-0.6789593640396934,-0.01911272573789541,0.06824811034739071,-0.011832847636285202,0.6789593640396934,3.753494361664631,79.0,0.49149922720247297,-0.1808872742621046,158.0,7.0,5.0,2.7825244577181887,0.024497611008386988,0.13430651748342512,88.0,0.34800550206327374,-0.182400761090468,177.0,8.0,4.0,0.0723171616527738,0.2929150508576326,1.5191721460822747,167.0,0.4155749636098981,-0.19281228372506576,334.0,7.0,4.0,3.058093923327754,0.19517674598414306,0.13786657725087936,0.08962475808542629,0.1407760181799544,0.275777308753655,0.09305151226113147,0.06772707948481035,True
