order_id,decision_id,cycle_id,signal_date,execution_date,side,quantity,order_type,limit_price,status,checkpoint
ORD-34A678BDE6B91D4D80CC,DEC-1A484FABD6C34394FD29,CYC-58A0FABFC193DF82056D,2022-05-20,2022-05-23,SELL,7100,MARKETABLE_LIMIT,6.664000000000001,FILLED,11:30_CLOSE
ORD-CBDCB9533D02B82D9715,DEC-A699ADDC0D6AD6DA5DB3,CYC-7F40F6F9DF8E7C163125,2022-05-25,2022-05-26,BUY,7100,MARKETABLE_LIMIT,6.582,FILLED,OPEN
ORD-18F5A4140093DE7F6C83,DEC-A699ADDC0D6AD6DA5DB3,CYC-7F40F6F9DF8E7C163125,2022-05-25,2022-05-26,SELL,7100,MARKETABLE_LIMIT,6.671,FILLED,11:30_CLOSE
ORD-90CB95E2ABFD0E8F0F99,DEC-51879E08CBAC8DE500E5,CYC-732AE0F78EEFC0832181,2022-05-26,2022-05-27,BUY,7100,MARKETABLE_LIMIT,6.68,FILLED,OPEN
ORD-11B00FD2B1E4A2AB571F,DEC-51879E08CBAC8DE500E5,CYC-732AE0F78EEFC0832181,2022-05-26,2022-05-27,SELL,7100,MARKETABLE_LIMIT,6.68,FILLED,11:30_CLOSE
ORD-AE08B8D50E2283D5D8A1,DEC-3C82B0BD34BD272EDAB8,CYC-41DCD86E70759055A74F,2022-05-31,2022-06-01,BUY,7100,MARKETABLE_LIMIT,6.795,FILLED,OPEN
ORD-0DA4750A7120292B465D,DEC-3C82B0BD34BD272EDAB8,CYC-41DCD86E70759055A74F,2022-05-31,2022-06-01,SELL,7100,MARKETABLE_LIMIT,6.808000000000001,FILLED,11:30_CLOSE
ORD-158C67C64FD5794951BE,DEC-FD2C2FBF6FA04C980136,CYC-FC2B452167A0D98396BB,2022-06-02,2022-06-06,BUY,7100,MARKETABLE_LIMIT,6.863999999999999,FILLED,OPEN
ORD-92608FFD081B0C700564,DEC-FD2C2FBF6FA04C980136,CYC-FC2B452167A0D98396BB,2022-06-02,2022-06-06,SELL,7100,MARKETABLE_LIMIT,7.013999999999999,FILLED,11:30_CLOSE
ORD-F7D3D4928E15FA403A67,DEC-86B605DB0BB7433C479E,CYC-EA9D7F2209060EC3B813,2022-06-06,2022-06-07,BUY,7100,MARKETABLE_LIMIT,6.989000000000001,FILLED,OPEN
ORD-ECA94A4801691E54AC19,DEC-86B605DB0BB7433C479E,CYC-EA9D7F2209060EC3B813,2022-06-06,2022-06-07,SELL,7100,MARKETABLE_LIMIT,7.009,FILLED,11:30_CLOSE
ORD-9CEF3CCD29D020D55DEA,DEC-690A9366E198F682CD9E,CYC-3621CA7830877834A985,2022-06-10,2022-06-13,BUY,7100,MARKETABLE_LIMIT,7.039,FILLED,OPEN
ORD-3E3488F5812C237565E6,DEC-690A9366E198F682CD9E,CYC-3621CA7830877834A985,2022-06-10,2022-06-13,SELL,7100,MARKETABLE_LIMIT,7.026,FILLED,11:30_CLOSE
ORD-CCEE9CD31A422FD7EAA9,DEC-0BED8A5D8E392FA5AAE5,CYC-320F33A54EE5073EFC38,2022-06-23,2022-06-24,BUY,7100,MARKETABLE_LIMIT,7.180000000000001,FILLED,OPEN
ORD-8BAA14839112D12F7C66,DEC-0BED8A5D8E392FA5AAE5,CYC-320F33A54EE5073EFC38,2022-06-23,2022-06-24,SELL,7100,MARKETABLE_LIMIT,7.208,FILLED,11:30_CLOSE
ORD-1C5DACC4C7E46BB49083,DEC-353236F8918949AC6163,CYC-182A8FE7E4C10D52B76C,2022-06-28,2022-06-29,BUY,7100,MARKETABLE_LIMIT,7.388,FILLED,OPEN
ORD-425878852EB2BAAABC1C,DEC-353236F8918949AC6163,CYC-182A8FE7E4C10D52B76C,2022-06-28,2022-06-29,SELL,7100,MARKETABLE_LIMIT,7.32,FILLED,11:30_CLOSE
ORD-E4DC3F7F00D2182D403C,DEC-0E02E27A66010FBE9C9C,CYC-11CE8F13E270049D8862,2022-07-18,2022-07-19,BUY,7100,MARKETABLE_LIMIT,7.205,FILLED,OPEN
ORD-C7C186E2A69CA848695E,DEC-0E02E27A66010FBE9C9C,CYC-11CE8F13E270049D8862,2022-07-18,2022-07-19,SELL,7100,MARKETABLE_LIMIT,7.208,FILLED,11:30_CLOSE
ORD-B7F98698F7634CB4B354,DEC-03775B18F2BF00FB9EA3,CYC-F36863F5F56B40DC4C38,2022-07-26,2022-07-27,BUY,7100,MARKETABLE_LIMIT,7.1899999999999995,FILLED,OPEN
ORD-3085399C02FD4D25FDD5,DEC-03775B18F2BF00FB9EA3,CYC-F36863F5F56B40DC4C38,2022-07-26,2022-07-27,SELL,7100,MARKETABLE_LIMIT,7.216,FILLED,11:30_CLOSE
ORD-624D604207964C40EDAD,DEC-E6250534BE9051C4CF50,CYC-84F4EED7083303169188,2022-08-05,2022-08-08,BUY,7100,MARKETABLE_LIMIT,7.1690000000000005,FILLED,OPEN
ORD-38D25B78CC7776D4DE6F,DEC-E6250534BE9051C4CF50,CYC-84F4EED7083303169188,2022-08-05,2022-08-08,SELL,7100,MARKETABLE_LIMIT,7.215000000000001,FILLED,11:30_CLOSE
ORD-6384501B024ADEE7207D,DEC-1AB99AA6F61D02FE7B1A,CYC-FB0B1F72F36D31AAD5BB,2022-08-11,2022-08-12,BUY,7100,MARKETABLE_LIMIT,7.37,FILLED,OPEN
ORD-1F95A164E1DB5F475BBB,DEC-1AB99AA6F61D02FE7B1A,CYC-FB0B1F72F36D31AAD5BB,2022-08-11,2022-08-12,SELL,7100,MARKETABLE_LIMIT,7.373,FILLED,11:30_CLOSE
ORD-7F9D8D40802F1F541D27,DEC-875C0211EC4CC6B6EFC9,CYC-A3DB2851E11DB74CEA0E,2022-08-22,2022-08-23,BUY,7100,MARKETABLE_LIMIT,7.4,FILLED,OPEN
ORD-8AF78A6DEEA981A437E0,DEC-875C0211EC4CC6B6EFC9,CYC-A3DB2851E11DB74CEA0E,2022-08-22,2022-08-23,SELL,7100,MARKETABLE_LIMIT,7.404,FILLED,11:30_CLOSE
ORD-DB64AA42763C18B30695,DEC-0FEF4D8B6EB4762FF01B,CYC-C067822B8D5F6DE76515,2022-08-29,2022-08-30,BUY,7100,MARKETABLE_LIMIT,6.300000000000001,FILLED,OPEN
ORD-29D9A48597688A5442F6,DEC-0FEF4D8B6EB4762FF01B,CYC-C067822B8D5F6DE76515,2022-08-29,2022-08-30,SELL,7100,MARKETABLE_LIMIT,6.265999999999999,FILLED,11:30_CLOSE
ORD-D18DF26D9879571CAB9C,DEC-7D098BFD8628D27E3092,CYC-DE6673189D3AAB4FE2DF,2022-09-05,2022-09-06,BUY,7100,MARKETABLE_LIMIT,6.180000000000001,FILLED,OPEN
ORD-38D672F59F89CFD8CE35,DEC-7D098BFD8628D27E3092,CYC-DE6673189D3AAB4FE2DF,2022-09-05,2022-09-06,SELL,7100,MARKETABLE_LIMIT,6.265,FILLED,11:30_CLOSE
ORD-111F5BD048BF2E34E81C,DEC-5E1D795FBD4DDB10C9C5,CYC-D09C34DE7187583C3A49,2022-09-06,2022-09-07,BUY,7100,MARKETABLE_LIMIT,6.264,FILLED,OPEN
ORD-8345B7789EF2D05A0C60,DEC-5E1D795FBD4DDB10C9C5,CYC-D09C34DE7187583C3A49,2022-09-06,2022-09-07,SELL,7100,MARKETABLE_LIMIT,6.284,FILLED,11:30_CLOSE
ORD-110D794C709CA99366AD,DEC-FAEAC6B815054B71B336,CYC-04EFA1356311D477FCEE,2022-09-09,2022-09-13,BUY,7100,MARKETABLE_LIMIT,6.331,FILLED,OPEN
ORD-5294642C2F665A80D553,DEC-FAEAC6B815054B71B336,CYC-04EFA1356311D477FCEE,2022-09-09,2022-09-13,SELL,7100,MARKETABLE_LIMIT,6.315,FILLED,11:30_CLOSE
ORD-C02C105669102CAD27A7,DEC-F822AFD0500674D1CF61,CYC-6660BDE0B10681245AF9,2022-09-21,2022-09-22,BUY,7100,MARKETABLE_LIMIT,5.940999999999999,FILLED,OPEN
ORD-699470B203F51C58E231,DEC-F822AFD0500674D1CF61,CYC-6660BDE0B10681245AF9,2022-09-21,2022-09-22,SELL,7100,MARKETABLE_LIMIT,5.973999999999998,FILLED,11:30_CLOSE
ORD-F4174215FD48455B94D2,DEC-E8B2D5977EE2EDFCB495,CYC-FF7996AC0C66CB22DCD4,2022-09-27,2022-09-28,BUY,7100,MARKETABLE_LIMIT,5.8950000000000005,FILLED,OPEN
ORD-99A6B97915E67A24B291,DEC-E8B2D5977EE2EDFCB495,CYC-FF7996AC0C66CB22DCD4,2022-09-27,2022-09-28,SELL,7100,MARKETABLE_LIMIT,5.82,FILLED,11:30_CLOSE
ORD-7938D28AEF89291460F4,DEC-FC932A3FBD1314963138,CYC-A68F7EBBBAB820794485,2022-10-11,2022-10-12,BUY,7100,MARKETABLE_LIMIT,5.683,FILLED,OPEN
ORD-614BA7234C6BD665AA85,DEC-FC932A3FBD1314963138,CYC-A68F7EBBBAB820794485,2022-10-11,2022-10-12,SELL,7100,MARKETABLE_LIMIT,5.6049999999999995,FILLED,11:30_CLOSE
ORD-179D72181C3F8233755C,DEC-8F422B5350682A9D4D3B,CYC-D8B13CA8EB61882F18FA,2022-10-12,2022-10-13,BUY,7100,MARKETABLE_LIMIT,5.79,FILLED,OPEN
ORD-658E2B326D0FF9491DF6,DEC-8F422B5350682A9D4D3B,CYC-D8B13CA8EB61882F18FA,2022-10-12,2022-10-13,SELL,7100,MARKETABLE_LIMIT,5.865,FILLED,11:30_CLOSE
ORD-5095191504D89332528E,DEC-4B6E66F12F23AC9787EC,CYC-9D432F478B7C2F11B40B,2022-10-14,2022-10-17,BUY,7100,MARKETABLE_LIMIT,5.954,FILLED,OPEN
ORD-0CC5B592D83443895A1B,DEC-4B6E66F12F23AC9787EC,CYC-9D432F478B7C2F11B40B,2022-10-14,2022-10-17,SELL,7100,MARKETABLE_LIMIT,5.986,FILLED,11:30_CLOSE
ORD-F802AF7893870B7B2AB1,DEC-EC6DFDFEF0F6AB9AB0CC,CYC-63D941CD2ADE9D193249,2022-10-26,2022-10-27,BUY,7100,MARKETABLE_LIMIT,6.011,FILLED,OPEN
ORD-41CF4AB30F0749A9D5D0,DEC-EC6DFDFEF0F6AB9AB0CC,CYC-63D941CD2ADE9D193249,2022-10-26,2022-10-27,SELL,7100,MARKETABLE_LIMIT,6.008,FILLED,11:30_CLOSE
ORD-C0763321F37B1511080B,DEC-F72ECC688BC6EF5D5DDC,CYC-EBE1F00BC0347F1D17A8,2022-11-01,2022-11-02,BUY,7100,MARKETABLE_LIMIT,5.95,FILLED,OPEN
ORD-A4562A9A0171FFCE48D7,DEC-F72ECC688BC6EF5D5DDC,CYC-EBE1F00BC0347F1D17A8,2022-11-01,2022-11-02,SELL,7100,MARKETABLE_LIMIT,5.998,FILLED,11:30_CLOSE
ORD-26134BFD2B1C6AB91D3E,DEC-BF15315B9A209B9C2470,CYC-866B18140DE6AC5E3F29,2022-11-04,2022-11-07,BUY,7100,MARKETABLE_LIMIT,6.154,FILLED,OPEN
ORD-09B71D0407EB6855AC1D,DEC-BF15315B9A209B9C2470,CYC-866B18140DE6AC5E3F29,2022-11-04,2022-11-07,SELL,7100,MARKETABLE_LIMIT,6.164000000000001,FILLED,11:30_CLOSE
ORD-4E575B3943B3C1E735D8,DEC-D2FA3A384D43C4ADFF17,CYC-193CF1EA72618587CE6F,2022-11-15,2022-11-16,BUY,7100,MARKETABLE_LIMIT,6.2379999999999995,FILLED,OPEN
ORD-EF1E7AFEB6C12D268310,DEC-D2FA3A384D43C4ADFF17,CYC-193CF1EA72618587CE6F,2022-11-15,2022-11-16,SELL,7100,MARKETABLE_LIMIT,6.226,FILLED,11:30_CLOSE
ORD-05EFC8499037D6B7EB64,DEC-3C33ED2C81A17AB208F8,CYC-9EF48628287BC16D3479,2022-11-29,2022-11-30,BUY,7100,MARKETABLE_LIMIT,6.169,FILLED,OPEN
ORD-B805C770CEA2149EA4D1,DEC-3C33ED2C81A17AB208F8,CYC-9EF48628287BC16D3479,2022-11-29,2022-11-30,SELL,7100,MARKETABLE_LIMIT,6.174,FILLED,11:30_CLOSE
ORD-0E4E6E3BAE81FC91FBF1,DEC-F8CDB045AE2A7EA5AF65,CYC-8333C403779FA35E7B55,2022-12-23,2022-12-26,BUY,7100,MARKETABLE_LIMIT,5.795,FILLED,OPEN
ORD-66C81080D5158120064F,DEC-F8CDB045AE2A7EA5AF65,CYC-8333C403779FA35E7B55,2022-12-23,2022-12-26,SELL,7100,MARKETABLE_LIMIT,5.862,FILLED,11:30_CLOSE
ORD-B8731F42D8357904B566,DEC-C44869FD39170BF2DEBD,CYC-9E44C40880B7A4E2C77D,2022-12-26,2022-12-27,BUY,7100,MARKETABLE_LIMIT,5.8839999999999995,FILLED,OPEN
ORD-01B1E1C9CBB8C4C9BF0B,DEC-C44869FD39170BF2DEBD,CYC-9E44C40880B7A4E2C77D,2022-12-26,2022-12-27,SELL,7100,MARKETABLE_LIMIT,5.882,FILLED,11:30_CLOSE
ORD-7B42311A9BA4FC0F9DAC,DEC-369C3903EC9C6E920540,CYC-D086130784A8BA7B752D,2023-01-03,2023-01-04,BUY,7100,MARKETABLE_LIMIT,5.977,FILLED,OPEN
ORD-53ACDA49B144A3DDCDDB,DEC-369C3903EC9C6E920540,CYC-D086130784A8BA7B752D,2023-01-03,2023-01-04,SELL,7100,MARKETABLE_LIMIT,5.976,FILLED,11:30_CLOSE
ORD-3754011FC59891E312A2,DEC-9C5E82877A63765F36C4,CYC-06741467FA1E739D9627,2023-01-05,2023-01-06,BUY,7100,MARKETABLE_LIMIT,6.027,FILLED,OPEN
ORD-AAD579ED34E3EBC19664,DEC-9C5E82877A63765F36C4,CYC-06741467FA1E739D9627,2023-01-05,2023-01-06,SELL,7100,MARKETABLE_LIMIT,6.062,FILLED,11:30_CLOSE
ORD-9A68296B0F4222D75E9F,DEC-3487F16C13FFA3BBD92E,CYC-7A9D958CE4BEF3570A9D,2023-01-13,2023-01-16,BUY,7100,MARKETABLE_LIMIT,6.091,FILLED,OPEN
ORD-52381FCEDE9C764B0387,DEC-3487F16C13FFA3BBD92E,CYC-7A9D958CE4BEF3570A9D,2023-01-13,2023-01-16,SELL,7100,MARKETABLE_LIMIT,6.192,FILLED,11:30_CLOSE
ORD-297C17EF602508F2C6C0,DEC-5BF22D94B4A12E38880C,CYC-13EE13417D30521A0F9B,2023-01-16,2023-01-17,BUY,7100,MARKETABLE_LIMIT,6.16,FILLED,OPEN
ORD-48BB0A6F50CA91D949E5,DEC-5BF22D94B4A12E38880C,CYC-13EE13417D30521A0F9B,2023-01-16,2023-01-17,SELL,7100,MARKETABLE_LIMIT,6.152,FILLED,11:30_CLOSE
ORD-3F2E8309EE5633EEB101,DEC-6103F20A86550556AEF0,CYC-33935C2DA85BDB8D3B52,2023-01-18,2023-01-19,BUY,7100,MARKETABLE_LIMIT,6.167,FILLED,OPEN
ORD-5631AFFBFB5EE9C73377,DEC-6103F20A86550556AEF0,CYC-33935C2DA85BDB8D3B52,2023-01-18,2023-01-19,SELL,7100,MARKETABLE_LIMIT,6.204000000000001,FILLED,11:30_CLOSE
ORD-B3228D402AD2FE666164,DEC-CAEC1F10101D29DE29CA,CYC-5C811D4DFDF72219F3D4,2023-01-19,2023-01-20,BUY,7100,MARKETABLE_LIMIT,6.241999999999999,FILLED,OPEN
ORD-95DB60FED55974D4E6C7,DEC-CAEC1F10101D29DE29CA,CYC-5C811D4DFDF72219F3D4,2023-01-19,2023-01-20,SELL,7100,MARKETABLE_LIMIT,6.254,FILLED,11:30_CLOSE
ORD-728AE19A4563606339FF,DEC-CF28F54BE436B4D81EF4,CYC-CD50B48A5B8E8BAB25F3,2023-01-20,2023-01-30,BUY,7100,MARKETABLE_LIMIT,6.35,FILLED,OPEN
ORD-27AD6C0A775BF90E1C6A,DEC-CF28F54BE436B4D81EF4,CYC-CD50B48A5B8E8BAB25F3,2023-01-20,2023-01-30,SELL,7100,MARKETABLE_LIMIT,6.348000000000001,FILLED,11:30_CLOSE
ORD-88797F215C3172A36E78,DEC-74F056BF12584F874ACB,CYC-BEE7DED2ECCC21B0449F,2023-02-09,2023-02-10,BUY,7100,MARKETABLE_LIMIT,6.38,FILLED,OPEN
ORD-D5B03B9CD2A2F3580A42,DEC-74F056BF12584F874ACB,CYC-BEE7DED2ECCC21B0449F,2023-02-09,2023-02-10,SELL,7100,MARKETABLE_LIMIT,6.313,FILLED,11:30_CLOSE
ORD-4504B557339C0D0D1C29,DEC-1AE43496F88956F63061,CYC-C44E20C15C6EE162C641,2023-02-20,2023-02-21,BUY,7100,MARKETABLE_LIMIT,6.375000000000001,FILLED,OPEN
ORD-50D996033FC251B9B26C,DEC-1AE43496F88956F63061,CYC-C44E20C15C6EE162C641,2023-02-20,2023-02-21,SELL,7100,MARKETABLE_LIMIT,6.368000000000001,FILLED,11:30_CLOSE
ORD-83DCEF83123419C1DB5E,DEC-EE8B6EB652CD49F33A19,CYC-42BE75713128346EF79F,2023-03-17,2023-03-20,BUY,7100,MARKETABLE_LIMIT,6.21,FILLED,OPEN
ORD-C568BEE8ECB904DDC24C,DEC-EE8B6EB652CD49F33A19,CYC-42BE75713128346EF79F,2023-03-17,2023-03-20,SELL,7100,MARKETABLE_LIMIT,6.199,FILLED,11:30_CLOSE
ORD-BA5E0AF0466AC2F53A1F,DEC-125975FB6A61D7CF7C1C,CYC-37840215751E27E06E84,2023-03-21,2023-03-22,BUY,7100,MARKETABLE_LIMIT,6.255000000000001,FILLED,OPEN
ORD-D07498B3EC7A1C397E4A,DEC-125975FB6A61D7CF7C1C,CYC-37840215751E27E06E84,2023-03-21,2023-03-22,SELL,7100,MARKETABLE_LIMIT,6.274,FILLED,11:30_CLOSE
ORD-DEF598C95F0AE5CFA373,DEC-25BAB311C6B93C8CACAE,CYC-19D81403782434D399EB,2023-04-26,2023-04-27,BUY,7100,MARKETABLE_LIMIT,6.156999999999999,FILLED,OPEN
ORD-69F1E659B7A8EBE00281,DEC-25BAB311C6B93C8CACAE,CYC-19D81403782434D399EB,2023-04-26,2023-04-27,SELL,7100,MARKETABLE_LIMIT,6.156,FILLED,11:30_CLOSE
ORD-46DCB7876C329958D43F,DEC-279B3E5760D749050E63,CYC-860E0F1E298650D7C335,2023-04-27,2023-04-28,BUY,7100,MARKETABLE_LIMIT,6.197,FILLED,OPEN
ORD-3F349970B8750D547506,DEC-279B3E5760D749050E63,CYC-860E0F1E298650D7C335,2023-04-27,2023-04-28,SELL,7100,MARKETABLE_LIMIT,6.241999999999999,FILLED,11:30_CLOSE
ORD-B7DF815C220CE7B027D3,DEC-077AF46A1A9C4EB5F8C0,CYC-4B64C7EB339D8CBAF1D6,2023-04-28,2023-05-04,BUY,7100,MARKETABLE_LIMIT,6.26,FILLED,OPEN
ORD-DA5A88A28EF5ECDD3D68,DEC-077AF46A1A9C4EB5F8C0,CYC-4B64C7EB339D8CBAF1D6,2023-04-28,2023-05-04,SELL,7100,MARKETABLE_LIMIT,6.264,FILLED,11:30_CLOSE
ORD-F17B28D27B107579EE71,DEC-D24772B91817CA25D158,CYC-8CD962624160362B3342,2023-05-15,2023-05-16,BUY,7100,MARKETABLE_LIMIT,6.182,FILLED,OPEN
ORD-A44E78CD3478F682B091,DEC-D24772B91817CA25D158,CYC-8CD962624160362B3342,2023-05-15,2023-05-16,SELL,7100,MARKETABLE_LIMIT,6.167,FILLED,11:30_CLOSE
ORD-5A1BDE964F33197C8BCF,DEC-865F2359E5CFFCC1755B,CYC-F1F83C022764818BB330,2023-05-26,2023-05-29,BUY,7100,MARKETABLE_LIMIT,6.089999999999999,FILLED,OPEN
ORD-11FE851C9F7EBA85BFA3,DEC-865F2359E5CFFCC1755B,CYC-F1F83C022764818BB330,2023-05-26,2023-05-29,SELL,7100,MARKETABLE_LIMIT,6.060999999999999,FILLED,11:30_CLOSE
ORD-AB5171A362995AD5D970,DEC-A562C4D1CFFAC23F8EAF,CYC-E3B25D2829D195DF0381,2023-05-30,2023-05-31,BUY,7100,MARKETABLE_LIMIT,6.090000000000001,FILLED,OPEN
ORD-8CEEF30233E8D5ADBFCF,DEC-A562C4D1CFFAC23F8EAF,CYC-E3B25D2829D195DF0381,2023-05-30,2023-05-31,SELL,7100,MARKETABLE_LIMIT,6.065,FILLED,11:30_CLOSE
ORD-C2A627ADCBBB5D262CCB,DEC-F9AF1CF6356C73E7A2B4,CYC-588102CA19978D25E8FC,2023-06-01,2023-06-02,BUY,7100,MARKETABLE_LIMIT,6.12,FILLED,OPEN
ORD-7B6A21E7B06D2FC6FA99,DEC-F9AF1CF6356C73E7A2B4,CYC-588102CA19978D25E8FC,2023-06-01,2023-06-02,SELL,7100,MARKETABLE_LIMIT,6.168,FILLED,11:30_CLOSE
ORD-12ABBC7539EF4A1F1A7C,DEC-815F7228625DCFFD1EAB,CYC-B2E4064F39C5EC657956,2023-06-02,2023-06-05,BUY,7100,MARKETABLE_LIMIT,6.145,FILLED,OPEN
ORD-97197E688C1A28AEEB64,DEC-815F7228625DCFFD1EAB,CYC-B2E4064F39C5EC657956,2023-06-02,2023-06-05,SELL,7100,MARKETABLE_LIMIT,6.143,FILLED,11:30_CLOSE
ORD-58A27A925A7DAEB9E735,DEC-5A045F08DBC360044678,CYC-1773A57DB2D6A0AFE7D7,2023-06-09,2023-06-12,BUY,7100,MARKETABLE_LIMIT,6.074999999999999,FILLED,OPEN
ORD-844BC207478730AC8D7D,DEC-5A045F08DBC360044678,CYC-1773A57DB2D6A0AFE7D7,2023-06-09,2023-06-12,SELL,7100,MARKETABLE_LIMIT,6.089999999999999,FILLED,11:30_CLOSE
ORD-471D3872B9AA1B7FE8FC,DEC-7B4D6B2C5E69D7269BF3,CYC-FFE0EDBFCAAB9BC969A2,2023-06-12,2023-06-13,BUY,7100,MARKETABLE_LIMIT,6.087000000000001,FILLED,OPEN
ORD-7E1D99BFA489D8277CA9,DEC-7B4D6B2C5E69D7269BF3,CYC-FFE0EDBFCAAB9BC969A2,2023-06-12,2023-06-13,SELL,7100,MARKETABLE_LIMIT,6.105,FILLED,11:30_CLOSE
ORD-20444B77CFE21DE5537F,DEC-4FEF5012B90DB53A6FCC,CYC-1246E0084F750809C86D,2023-06-15,2023-06-16,BUY,7100,MARKETABLE_LIMIT,6.166999999999999,FILLED,OPEN
ORD-8C3F1F6495DAF1582ED0,DEC-4FEF5012B90DB53A6FCC,CYC-1246E0084F750809C86D,2023-06-15,2023-06-16,SELL,7100,MARKETABLE_LIMIT,6.208999999999999,FILLED,11:30_CLOSE
ORD-BB9EBB6F6D79688058C9,DEC-92DB0D2CAF6E5B889447,CYC-96792BF24B5EBAC75150,2023-06-16,2023-06-19,BUY,7100,MARKETABLE_LIMIT,6.219999999999999,FILLED,OPEN
ORD-F563C286B422D24AEAE0,DEC-92DB0D2CAF6E5B889447,CYC-96792BF24B5EBAC75150,2023-06-16,2023-06-19,SELL,7100,MARKETABLE_LIMIT,6.202999999999999,FILLED,11:30_CLOSE
ORD-70C66B52FDA73011F799,DEC-D1DA2BC7E0EEE3D203E8,CYC-95EF60D2EF8A3AF1E29E,2023-06-27,2023-06-28,BUY,7100,MARKETABLE_LIMIT,6.013,FILLED,OPEN
ORD-1170FFFAE9D919CA04A7,DEC-D1DA2BC7E0EEE3D203E8,CYC-95EF60D2EF8A3AF1E29E,2023-06-27,2023-06-28,SELL,7100,MARKETABLE_LIMIT,5.970000000000001,FILLED,11:30_CLOSE
ORD-E46023EB799C0EAC875E,DEC-ECF92D53120A5B44CBEE,CYC-00680F0AEE6EE2C3908B,2023-06-30,2023-07-03,BUY,7100,MARKETABLE_LIMIT,6.104,FILLED,OPEN
ORD-691B834F880048F25219,DEC-ECF92D53120A5B44CBEE,CYC-00680F0AEE6EE2C3908B,2023-06-30,2023-07-03,SELL,7100,MARKETABLE_LIMIT,6.141,FILLED,11:30_CLOSE
ORD-4A787502EBE61CDE4759,DEC-6271B9DCEF90F42A5BB1,CYC-59A44A26542800306B89,2023-07-03,2023-07-04,BUY,7100,MARKETABLE_LIMIT,6.119,FILLED,OPEN
ORD-82D736EC0ED03E1FA821,DEC-6271B9DCEF90F42A5BB1,CYC-59A44A26542800306B89,2023-07-03,2023-07-04,SELL,7100,MARKETABLE_LIMIT,6.140000000000001,FILLED,11:30_CLOSE
ORD-5C2A9FF0D324B0BCB4AE,DEC-51A8A7B634DA948B60E7,CYC-037CFF3C9C1DB20DA6E3,2023-07-11,2023-07-12,BUY,7100,MARKETABLE_LIMIT,6.129,FILLED,OPEN
ORD-B997429A03069B03B1CC,DEC-51A8A7B634DA948B60E7,CYC-037CFF3C9C1DB20DA6E3,2023-07-11,2023-07-12,SELL,7100,MARKETABLE_LIMIT,6.109999999999999,FILLED,11:30_CLOSE
ORD-1422B66651F00FE37D66,DEC-EB5187E011E726998BFE,CYC-C4AEB725D5E650608268,2023-07-13,2023-07-14,BUY,7100,MARKETABLE_LIMIT,6.155,FILLED,OPEN
ORD-2CDD93BC296FA2E17167,DEC-EB5187E011E726998BFE,CYC-C4AEB725D5E650608268,2023-07-13,2023-07-14,SELL,7100,MARKETABLE_LIMIT,6.145,FILLED,11:30_CLOSE
ORD-71D2810872F06631C9E0,DEC-9819457DABE3F1F07AB4,CYC-AFB783626696FCF635B2,2023-07-25,2023-07-26,BUY,7100,MARKETABLE_LIMIT,6.117,FILLED,OPEN
ORD-53AA09F3B3E20945F3C2,DEC-9819457DABE3F1F07AB4,CYC-AFB783626696FCF635B2,2023-07-25,2023-07-26,SELL,7100,MARKETABLE_LIMIT,6.109,FILLED,11:30_CLOSE
ORD-B94071D8BFED6B46EDBF,DEC-1A23590FA1B3E1708815,CYC-C1FE6F12F0A8C85A0E5F,2023-07-28,2023-07-31,BUY,7100,MARKETABLE_LIMIT,6.166,FILLED,OPEN
ORD-7EC7FF5E357B681E4B27,DEC-1A23590FA1B3E1708815,CYC-C1FE6F12F0A8C85A0E5F,2023-07-28,2023-07-31,SELL,7100,MARKETABLE_LIMIT,6.22,FILLED,11:30_CLOSE
ORD-FD5DBA02B71411AB3FA6,DEC-9820294F1B59C4D8495C,CYC-E4626144A7090A350E89,2023-07-31,2023-08-01,BUY,7100,MARKETABLE_LIMIT,6.195999999999999,FILLED,OPEN
ORD-3679E8AEC2D2E3EEFBF5,DEC-9820294F1B59C4D8495C,CYC-E4626144A7090A350E89,2023-07-31,2023-08-01,SELL,7100,MARKETABLE_LIMIT,6.216999999999999,FILLED,11:30_CLOSE
ORD-2A79822795F95FC8367D,DEC-8F8A3CE722CFF29A6B04,CYC-941E3052FEDD2941E742,2023-08-17,2023-08-18,BUY,7100,MARKETABLE_LIMIT,5.9750000000000005,FILLED,OPEN
ORD-134851E61903AE116FD2,DEC-8F8A3CE722CFF29A6B04,CYC-941E3052FEDD2941E742,2023-08-17,2023-08-18,SELL,7100,MARKETABLE_LIMIT,5.949000000000001,FILLED,11:30_CLOSE
ORD-A56538242A5D7E10E8F8,DEC-106A974862871CA1D8B8,CYC-EFE09EC27A0093C4FABD,2023-08-29,2023-08-30,BUY,7100,MARKETABLE_LIMIT,5.8740000000000006,FILLED,OPEN
ORD-5069961A725A123D7CFC,DEC-106A974862871CA1D8B8,CYC-EFE09EC27A0093C4FABD,2023-08-29,2023-08-30,SELL,7100,MARKETABLE_LIMIT,5.882,FILLED,11:30_CLOSE
ORD-5B1239377DA9002ED30B,DEC-C88D078FB7F771AD0E8A,CYC-9868C5AC9D982328B96A,2023-09-04,2023-09-05,BUY,7100,MARKETABLE_LIMIT,5.9270000000000005,FILLED,OPEN
