cycle_id,status,entry_date,exit_date,quantity,entry_price,exit_price,net_return
CYC-3621CA7830877834A985,CLOSED,2022-06-13 09:30:00,2022-06-13 11:30:00,7100,7.039,7.026,-0.0020863812580590446
CYC-320F33A54EE5073EFC38,CLOSED,2022-06-24 09:30:00,2022-06-24 11:30:00,7100,7.180000000000001,7.208,0.0036588144241631593
CYC-182A8FE7E4C10D52B76C,CLOSED,2022-06-29 09:30:00,2022-06-29 11:30:00,7100,7.388,7.32,-0.009441877261680331
CYC-11CE8F13E270049D8862,CLOSED,2022-07-19 09:30:00,2022-07-19 11:30:00,7100,7.205,7.208,0.00017630639354515587
CYC-F36863F5F56B40DC4C38,CLOSED,2022-07-27 09:30:00,2022-07-27 11:30:00,7100,7.1899999999999995,7.216,0.0033752945474083695
CYC-84F4EED7083303169188,CLOSED,2022-08-08 09:30:00,2022-08-08 11:30:00,7100,7.1690000000000005,7.215000000000001,0.006175004570661002
CYC-FB0B1F72F36D31AAD5BB,CLOSED,2022-08-12 09:30:00,2022-08-12 11:30:00,7100,7.37,7.373,0.0001669867458511387
CYC-A3DB2851E11DB74CEA0E,CLOSED,2022-08-23 09:30:00,2022-08-23 11:30:00,7100,7.4,7.404,0.00030043962292092274
CYC-C067822B8D5F6DE76515,CLOSED,2022-08-30 09:30:00,2022-08-30 11:30:00,7100,6.300000000000001,6.265999999999999,-0.005635501517595731
CYC-DE6673189D3AAB4FE2DF,CLOSED,2022-09-06 09:30:00,2022-09-06 11:30:00,7100,6.180000000000001,6.265,0.01351077352918284
CYC-D09C34DE7187583C3A49,CLOSED,2022-09-07 09:30:00,2022-09-07 11:30:00,7100,6.264,6.284,0.0029521106253966867
CYC-04EFA1356311D477FCEE,CLOSED,2022-09-13 09:30:00,2022-09-13 11:30:00,7100,6.331,6.315,-0.0027666116174097644
CYC-6660BDE0B10681245AF9,CLOSED,2022-09-22 09:30:00,2022-09-22 11:30:00,7100,5.940999999999999,5.973999999999998,0.0053133162818643775
CYC-FF7996AC0C66CB22DCD4,CLOSED,2022-09-28 09:30:00,2022-09-28 11:30:00,7100,5.8950000000000005,5.82,-0.012959564445141902
CYC-A68F7EBBBAB820794485,CLOSED,2022-10-12 09:30:00,2022-10-12 11:30:00,7100,5.683,5.6049999999999995,-0.013961822733656204
CYC-D8B13CA8EB61882F18FA,CLOSED,2022-10-13 09:30:00,2022-10-13 11:30:00,7100,5.79,5.865,0.012710288236914113
CYC-9D432F478B7C2F11B40B,CLOSED,2022-10-17 09:30:00,2022-10-17 11:30:00,7100,5.954,5.986,0.005133277187792329
CYC-63D941CD2ADE9D193249,CLOSED,2022-10-27 09:30:00,2022-10-27 11:30:00,7100,6.011,6.008,-0.0007389364482383032
CYC-EBE1F00BC0347F1D17A8,CLOSED,2022-11-02 09:30:00,2022-11-02 11:30:00,7100,5.95,5.998,0.007825319785155216
CYC-866B18140DE6AC5E3F29,CLOSED,2022-11-07 09:30:00,2022-11-07 11:30:00,7100,6.154,6.164000000000001,0.0013845982291034176
CYC-193CF1EA72618587CE6F,CLOSED,2022-11-16 09:30:00,2022-11-16 11:30:00,7100,6.2379999999999995,6.226,-0.0021632030639168187
CYC-9EF48628287BC16D3479,CLOSED,2022-11-30 09:30:00,2022-11-30 11:30:00,7100,6.169,6.174,0.0005703384324633465
CYC-8333C403779FA35E7B55,CLOSED,2022-12-26 09:30:00,2022-12-26 11:30:00,7100,5.795,5.862,0.011318945436642691
CYC-9E44C40880B7A4E2C77D,CLOSED,2022-12-27 09:30:00,2022-12-27 11:30:00,7100,5.8839999999999995,5.882,-0.000579794462733707
CYC-D086130784A8BA7B752D,CLOSED,2023-01-04 09:30:00,2023-01-04 11:30:00,7100,5.977,5.976,-0.00040723906840389734
CYC-06741467FA1E739D9627,CLOSED,2023-01-06 09:30:00,2023-01-06 11:30:00,7100,6.027,6.062,0.005565836164701077
CYC-7A9D958CE4BEF3570A9D,CLOSED,2023-01-16 09:30:00,2023-01-16 11:30:00,7100,6.091,6.192,0.016337891694008233
CYC-13EE13417D30521A0F9B,CLOSED,2023-01-17 09:30:00,2023-01-17 11:30:00,7100,6.16,6.152,-0.001538360851243259
CYC-33935C2DA85BDB8D3B52,CLOSED,2023-01-19 09:30:00,2023-01-19 11:30:00,7100,6.167,6.204000000000001,0.005758264740354013
CYC-5C811D4DFDF72219F3D4,CLOSED,2023-01-20 09:30:00,2023-01-20 11:30:00,7100,6.241999999999999,6.254,0.0016820282110845408
CYC-CD50B48A5B8E8BAB25F3,CLOSED,2023-01-30 09:30:00,2023-01-30 11:30:00,7100,6.35,6.348000000000001,-0.0005548562518952194
CYC-BEE7DED2ECCC21B0449F,CLOSED,2023-02-10 09:30:00,2023-02-10 11:30:00,7100,6.38,6.313,-0.010739018527808009
CYC-C44E20C15C6EE162C641,CLOSED,2023-02-21 09:30:00,2023-02-21 11:30:00,7100,6.375000000000001,6.368000000000001,-0.0013377469213496918
CYC-42BE75713128346EF79F,CLOSED,2023-03-20 09:30:00,2023-03-20 11:30:00,7100,6.21,6.199,-0.002010882687636051
CYC-37840215751E27E06E84,CLOSED,2023-03-22 09:30:00,2023-03-22 11:30:00,7100,6.255000000000001,6.274,0.0027968698112741386
CYC-19D81403782434D399EB,CLOSED,2023-04-27 09:30:00,2023-04-27 11:30:00,7100,6.156999999999999,6.156,-0.0004023489895195187
CYC-860E0F1E298650D7C335,CLOSED,2023-04-28 09:30:00,2023-04-28 11:30:00,7100,6.197,6.241999999999999,0.007019864409880672
CYC-4B64C7EB339D8CBAF1D6,CLOSED,2023-05-04 09:30:00,2023-05-04 11:30:00,7100,6.26,6.264,0.00039885309609499764
CYC-8CD962624160362B3342,CLOSED,2023-05-16 09:30:00,2023-05-16 11:30:00,7100,6.182,6.167,-0.002665788161065996
CYC-F1F83C022764818BB330,CLOSED,2023-05-29 09:30:00,2023-05-29 11:30:00,7100,6.089999999999999,6.060999999999999,-0.00500073324534378
CYC-E3B25D2829D195DF0381,CLOSED,2023-05-31 09:30:00,2023-05-31 11:30:00,7100,6.090000000000001,6.065,-0.00434407641197998
CYC-588102CA19978D25E8FC,CLOSED,2023-06-02 09:30:00,2023-06-02 11:30:00,7100,6.12,6.168,0.007601283924360436
CYC-B2E4064F39C5EC657956,CLOSED,2023-06-05 09:30:00,2023-06-05 11:30:00,7100,6.145,6.143,-0.0005653609605902332
CYC-1773A57DB2D6A0AFE7D7,CLOSED,2023-06-12 09:30:00,2023-06-12 11:30:00,7100,6.074999999999999,6.089999999999999,0.002228572077523472
CYC-FFE0EDBFCAAB9BC969A2,CLOSED,2023-06-13 09:30:00,2023-06-13 11:30:00,7100,6.087000000000001,6.105,0.0027164409073276996
CYC-1246E0084F750809C86D,CLOSED,2023-06-16 09:30:00,2023-06-16 11:30:00,7100,6.166999999999999,6.208999999999999,0.0065688371651930755
CYC-96792BF24B5EBAC75150,CLOSED,2023-06-19 09:30:00,2023-06-19 11:30:00,7100,6.219999999999999,6.202999999999999,-0.0029724343046678703
CYC-95EF60D2EF8A3AF1E29E,CLOSED,2023-06-28 09:30:00,2023-06-28 11:30:00,7100,6.013,5.970000000000001,-0.00738942758766481
CYC-00680F0AEE6EE2C3908B,CLOSED,2023-07-03 09:30:00,2023-07-03 11:30:00,7100,6.104,6.141,0.005820173138856521
CYC-59A44A26542800306B89,CLOSED,2023-07-04 09:30:00,2023-07-04 11:30:00,7100,6.119,6.140000000000001,0.0031911385538132553
CYC-037CFF3C9C1DB20DA6E3,CLOSED,2023-07-12 09:30:00,2023-07-12 11:30:00,7100,6.129,6.109999999999999,-0.0033392436046848495
CYC-C4AEB725D5E650608268,CLOSED,2023-07-14 09:30:00,2023-07-14 11:30:00,7100,6.155,6.145,-0.0018642766929707344
CYC-AFB783626696FCF635B2,CLOSED,2023-07-26 09:30:00,2023-07-26 11:30:00,7100,6.117,6.109,-0.0015474879976964395
CYC-C1FE6F12F0A8C85A0E5F,CLOSED,2023-07-31 09:30:00,2023-07-31 11:30:00,7100,6.166,6.22,0.008515630735404844
CYC-E4626144A7090A350E89,CLOSED,2023-08-01 09:30:00,2023-08-01 11:30:00,7100,6.195999999999999,6.216999999999999,0.0031484988747767506
CYC-941E3052FEDD2941E742,CLOSED,2023-08-18 09:30:00,2023-08-18 11:30:00,7100,5.9750000000000005,5.949000000000001,-0.00459039141244455
CYC-EFE09EC27A0093C4FABD,CLOSED,2023-08-30 09:30:00,2023-08-30 11:30:00,7100,5.8740000000000006,5.882,0.0011216359178198854
CYC-9868C5AC9D982328B96A,CLOSED,2023-09-05 09:30:00,2023-09-05 11:30:00,7100,5.9270000000000005,5.8950000000000005,-0.005637697021152466
CYC-9F786AD64A931BCEAB97,CLOSED,2023-09-12 09:30:00,2023-09-12 11:30:00,7100,5.8740000000000006,5.891,0.0026534439292549283
CYC-BF081F0D1E6E0B55493D,CLOSED,2023-09-19 09:30:00,2023-09-19 11:30:00,7100,5.817,5.792,-0.004536687847759069
CYC-3614BF82B7DDFCE755E6,CLOSED,2023-09-25 09:30:00,2023-09-25 11:30:00,7100,5.799999999999999,5.772999999999999,-0.004894026509922211
CYC-3063DE47E772CB64D9AE,CLOSED,2023-09-28 09:30:00,2023-09-28 11:30:00,7100,5.79,5.788,-0.0005853114551988003
CYC-1000AC4C0A55DAA1D2C8,CLOSED,2023-10-13 09:30:00,2023-10-13 11:30:00,7100,5.7459999999999996,5.729,-0.0031978411111374117
CYC-0182A4432FFB4BDE2F8E,CLOSED,2023-10-27 09:30:00,2023-10-27 11:30:00,7100,5.47,5.538,0.012188489849225714
CYC-C5F8A97CCB9F911FD84A,CLOSED,2023-10-30 09:30:00,2023-10-30 11:30:00,7100,5.574999999999998,5.644999999999999,0.012313069516860065
CYC-2A7FE820DFE1BF09C950,CLOSED,2023-11-06 09:30:00,2023-11-06 11:30:00,7100,5.640000000000001,5.706,0.011459348282461645
CYC-BE14E6D48E1057064B5E,CLOSED,2023-11-07 09:30:00,2023-11-07 11:30:00,7100,5.686999999999999,5.685999999999999,-0.0004157686412604722
CYC-B37946AE727009F09762,CLOSED,2023-11-24 09:30:00,2023-11-24 11:30:00,7100,5.72,5.6739999999999995,-0.008279999407064031
CYC-5CEBC3C51450B72F1256,CLOSED,2023-11-29 09:30:00,2023-11-29 11:30:00,7100,5.68,5.675,-0.0011200416513397204
CYC-1570E24C0BECC776A437,CLOSED,2023-12-12 09:30:00,2023-12-12 11:30:00,7100,5.6499999999999995,5.644,-0.001301663269434039
CYC-8882DFB6BAA9A03E4554,CLOSED,2023-12-22 09:30:00,2023-12-22 11:30:00,7100,5.421,5.455,0.006030429272302129
CYC-AB3DA1613B97CC76420B,CLOSED,2023-12-28 09:30:00,2023-12-28 11:30:00,7100,5.371,5.468,0.01781564652010892
CYC-15A61E15AD4B37CF4881,CLOSED,2023-12-29 09:30:00,2023-12-29 11:30:00,7100,5.478,5.503,0.00432264302069818
CYC-54E9AE4B0E92E1BA979D,CLOSED,2024-01-02 09:30:00,2024-01-02 11:30:00,7100,5.524,5.517,-0.001506864795340901
CYC-FFDE179807C1E3B9FA38,CLOSED,2024-01-12 09:30:00,2024-01-12 11:30:00,7100,5.295,5.312,0.0029698343658630666
CYC-888C51F694A47780E5D9,CLOSED,2024-01-24 09:30:00,2024-01-24 11:30:00,7100,4.951,4.901,-0.010336517646563292
CYC-0007A40F88D157F4B440,CLOSED,2024-01-25 09:30:00,2024-01-25 11:30:00,7100,5.018,5.113,0.018687331055546652
CYC-62403EE7867EFAE67F55,CLOSED,2024-01-26 09:30:00,2024-01-26 11:30:00,7100,5.145,5.132,-0.0027660898379268106
CYC-12B913D0D6B3D735B0B5,CLOSED,2024-02-06 09:30:00,2024-02-06 11:30:00,7100,4.4830000000000005,4.684000000000001,0.04458531672607946
CYC-64D53F2D89AFBB227E54,CLOSED,2024-02-07 09:30:00,2024-02-07 11:30:00,7100,4.941,5.19,0.050142592482101955
CYC-6B38CFF94BBDC0FD12C4,CLOSED,2024-02-08 09:30:00,2024-02-08 11:30:00,7100,5.297,5.367,0.012971884944507073
CYC-21AEF2B0CD2082648602,CLOSED,2024-02-19 09:30:00,2024-02-19 11:30:00,7100,5.299999999999999,5.185999999999999,-0.021744243520965933
CYC-2769DEC7BC198D399235,CLOSED,2024-02-28 09:30:00,2024-02-28 11:30:00,7100,5.399,5.371,-0.005424872260374025
CYC-670A487BBA55DE856467,CLOSED,2024-03-01 09:30:00,2024-03-01 11:30:00,7100,5.423,5.436999999999999,0.002341006189712891
CYC-6A6AB8E4C57127633B98,CLOSED,2024-03-12 09:30:00,2024-03-12 11:30:00,7100,5.535,5.492,-0.008006851282633787
CYC-F45F0E3620D9482AD42A,CLOSED,2024-04-02 09:30:00,2024-04-02 11:30:00,7100,5.483,5.47,-0.0026103670404709067
CYC-6BF39885C64CFE6B7FD7,CLOSED,2024-04-12 09:30:00,2024-04-12 11:30:00,7100,5.386,5.372,-0.00283867903916879
CYC-AF1504DEB12A758CD395,CLOSED,2024-04-18 09:30:00,2024-04-18 11:30:00,7100,5.41,5.47,0.010847940391330413
CYC-04C33C00DEB7EFF3E2CA,CLOSED,2024-04-29 09:30:00,2024-04-29 11:30:00,7100,5.469,5.551,0.014750031056796287
CYC-FF2FDE0C66CE34F5DC44,CLOSED,2024-04-30 09:30:00,2024-04-30 11:30:00,7100,5.565,5.536,-0.005449861739861728
CYC-9A62A0ABC24C31B92507,CLOSED,2024-05-10 09:30:00,2024-05-10 11:30:00,7100,5.646999999999999,5.601999999999999,-0.008206891921685444
CYC-3112136930C9275C54D0,CLOSED,2024-05-20 09:30:00,2024-05-20 11:30:00,7100,5.507000000000001,5.506,-0.00042151469878803915
CYC-CE68C7678012DE1B0699,CLOSED,2024-06-05 09:30:00,2024-06-05 11:30:00,7100,5.365,5.353,-0.002476153933289371
CYC-10FAADB4D778B8333DD1,CLOSED,2024-06-17 09:30:00,2024-06-17 11:30:00,7100,5.247,5.257,0.0016654224096499526
CYC-71F87E6B23283FF55020,CLOSED,2024-06-27 09:30:00,2024-06-27 11:30:00,7100,5.053000000000001,5.019,-0.006967032549009322
CYC-3F9CDD0C579C816456ED,CLOSED,2024-07-01 09:30:00,2024-07-01 11:30:00,7100,4.996,5.011,0.0027617102280792505
CYC-4E679E7AEC80D6AF275B,CLOSED,2024-07-02 09:30:00,2024-07-02 11:30:00,7100,5.051999999999999,5.014,-0.007759939749430789
CYC-27FE9723B74CEF65EB3D,CLOSED,2024-07-10 09:30:00,2024-07-10 11:30:00,7100,4.926000000000001,4.936000000000001,0.0017895863052665995
CYC-7FB5E0DE624512554A48,CLOSED,2024-07-12 09:30:00,2024-07-12 11:30:00,7100,4.999,4.977,-0.004639795294978488
CYC-9692469486A6BC14E330,CLOSED,2024-07-19 09:30:00,2024-07-19 11:30:00,7100,4.928000000000001,4.956,0.005440483505615656
CYC-06314C02D3B06128D405,CLOSED,2024-07-29 09:30:00,2024-07-29 11:30:00,7100,4.801,4.795000000000001,-0.0014894109395060529
CYC-569D2183B3B8FE4911ED,CLOSED,2024-08-01 09:30:00,2024-08-01 11:30:00,7100,4.9750000000000005,4.918999999999999,-0.011493551427095294
CYC-9D31269BB819791FE6A2,CLOSED,2024-08-09 09:30:00,2024-08-09 11:30:00,7100,4.8580000000000005,4.82,-0.008060243145462276
CYC-B457F3432B722E5E9E80,CLOSED,2024-08-16 09:30:00,2024-08-16 11:30:00,7100,4.772,4.754,-0.004011069384163624
CYC-52E74A643C9B2FF648BC,CLOSED,2024-08-29 09:30:00,2024-08-29 11:30:00,7100,4.556,4.634,0.016876201370322308
CYC-9F4C5BA2238F2495D9A4,CLOSED,2024-08-30 09:30:00,2024-08-30 11:30:00,7100,4.628,4.754,0.02697907884588835
CYC-AD40FC71B078F8C7CAC5,CLOSED,2024-09-02 09:30:00,2024-09-02 11:30:00,7100,4.7,4.652,-0.010450286391164965
CYC-2222E1EBE280971C7CB5,CLOSED,2024-09-04 09:30:00,2024-09-04 11:30:00,7100,4.64,4.668,0.00579306345307562
CYC-526BEE926F6BD643E3FE,CLOSED,2024-09-20 09:30:00,2024-09-20 11:30:00,7100,4.585,4.566,-0.0043829244307475035
CYC-6E35164B67FD4C6BC61F,CLOSED,2024-09-25 09:30:00,2024-09-25 11:30:00,7100,4.8500000000000005,4.856,0.000996845327014384
CYC-BCCC1509EE631FB3BA61,CLOSED,2024-09-27 09:30:00,2024-09-27 11:30:00,7100,5.143000000000001,5.42,0.05360671905060688
CYC-6E0FB5DBFF025737CC2E,CLOSED,2024-09-30 09:30:00,2024-09-30 11:30:00,7100,5.789000000000001,5.835000000000001,0.007704226641533474
CYC-8CCFE3C82638141F8099,CLOSED,2024-10-08 09:30:00,2024-10-08 11:30:00,7100,6.595,6.265,-0.05026587105225899
CYC-480669989D5FDEEE4F3E,CLOSED,2024-10-21 09:30:00,2024-10-21 11:30:00,7100,5.761,5.858,0.01659334294222492
CYC-249FA5BFC39FC400E1C3,CLOSED,2024-10-28 09:30:00,2024-10-28 11:30:00,7100,5.9,5.963,0.010435432493863583
CYC-700B3450BD9580AB58BB,CLOSED,2024-11-05 09:30:00,2024-11-05 11:30:00,7100,6.034,6.19,0.02560732155296841
CYC-298AEB8DA809B33D1759,CLOSED,2024-11-06 09:30:00,2024-11-06 11:30:00,7100,6.220000000000001,6.248,0.004260556257364989
CYC-D088E595E4E0487EFE58,CLOSED,2024-11-08 09:30:00,2024-11-08 11:30:00,7100,6.401000000000001,6.331,-0.011173138211072797
CYC-FF5DED33999E89CB4D20,CLOSED,2024-11-28 09:30:00,2024-11-28 11:30:00,7100,5.889,5.867,-0.003974853294391956
