fill_id,order_id,decision_id,cycle_id,signal_date,fill_time,side,quantity,price,fees,trigger
FIL-08D1004F3641610E32C1,ORD-111F5BD048BF2E34E81C,DEC-5E1D795FBD4DDB10C9C5,CYC-D09C34DE7187583C3A49,2022-09-06,2022-09-07 09:30:00,BUY,7100,6.264,5.336928,OPEN
FIL-62AB2E40B9F101E5B1D6,ORD-8345B7789EF2D05A0C60,DEC-5E1D795FBD4DDB10C9C5,CYC-D09C34DE7187583C3A49,2022-09-06,2022-09-07 11:30:00,SELL,7100,6.284,5.353968,11:30_CLOSE
FIL-11F0082FE1B003271D0B,ORD-110D794C709CA99366AD,DEC-FAEAC6B815054B71B336,CYC-04EFA1356311D477FCEE,2022-09-09,2022-09-13 09:30:00,BUY,7100,6.331,5.394012000000001,OPEN
FIL-3140D75FC4CDCAA280D2,ORD-5294642C2F665A80D553,DEC-FAEAC6B815054B71B336,CYC-04EFA1356311D477FCEE,2022-09-09,2022-09-13 11:30:00,SELL,7100,6.315,5.38038,11:30_CLOSE
FIL-86A242D022F46C151E58,ORD-C02C105669102CAD27A7,DEC-F822AFD0500674D1CF61,CYC-6660BDE0B10681245AF9,2022-09-21,2022-09-22 09:30:00,BUY,7100,5.940999999999999,5.061731999999999,OPEN
FIL-B1BEA9A02660BD07FC99,ORD-699470B203F51C58E231,DEC-F822AFD0500674D1CF61,CYC-6660BDE0B10681245AF9,2022-09-21,2022-09-22 11:30:00,SELL,7100,5.973999999999998,5.089847999999998,11:30_CLOSE
FIL-87992CF4A27FDEE18581,ORD-F4174215FD48455B94D2,DEC-E8B2D5977EE2EDFCB495,CYC-FF7996AC0C66CB22DCD4,2022-09-27,2022-09-28 09:30:00,BUY,7100,5.8950000000000005,5.02254,OPEN
FIL-2EF8C137285906D104D4,ORD-99A6B97915E67A24B291,DEC-E8B2D5977EE2EDFCB495,CYC-FF7996AC0C66CB22DCD4,2022-09-27,2022-09-28 11:30:00,SELL,7100,5.82,4.95864,11:30_CLOSE
FIL-5EDBFA67503C1C27D2FE,ORD-7938D28AEF89291460F4,DEC-FC932A3FBD1314963138,CYC-A68F7EBBBAB820794485,2022-10-11,2022-10-12 09:30:00,BUY,7100,5.683,4.841915999999999,OPEN
FIL-221C74257BF5CFA47145,ORD-614BA7234C6BD665AA85,DEC-FC932A3FBD1314963138,CYC-A68F7EBBBAB820794485,2022-10-11,2022-10-12 11:30:00,SELL,7100,5.6049999999999995,4.77546,11:30_CLOSE
FIL-D30D2CB7A36B843F0B28,ORD-179D72181C3F8233755C,DEC-8F422B5350682A9D4D3B,CYC-D8B13CA8EB61882F18FA,2022-10-12,2022-10-13 09:30:00,BUY,7100,5.79,4.93308,OPEN
FIL-73DAB9610745F662B314,ORD-658E2B326D0FF9491DF6,DEC-8F422B5350682A9D4D3B,CYC-D8B13CA8EB61882F18FA,2022-10-12,2022-10-13 11:30:00,SELL,7100,5.865,4.99698,11:30_CLOSE
FIL-A93F328C382258F45448,ORD-5095191504D89332528E,DEC-4B6E66F12F23AC9787EC,CYC-9D432F478B7C2F11B40B,2022-10-14,2022-10-17 09:30:00,BUY,7100,5.954,5.072808,OPEN
FIL-5ED5EDBABCDB11EF6014,ORD-0CC5B592D83443895A1B,DEC-4B6E66F12F23AC9787EC,CYC-9D432F478B7C2F11B40B,2022-10-14,2022-10-17 11:30:00,SELL,7100,5.986,5.100072,11:30_CLOSE
FIL-C1B6225180D66BB99776,ORD-F802AF7893870B7B2AB1,DEC-EC6DFDFEF0F6AB9AB0CC,CYC-63D941CD2ADE9D193249,2022-10-26,2022-10-27 09:30:00,BUY,7100,6.011,5.121372,OPEN
FIL-AEB55DA7AC6588977081,ORD-41CF4AB30F0749A9D5D0,DEC-EC6DFDFEF0F6AB9AB0CC,CYC-63D941CD2ADE9D193249,2022-10-26,2022-10-27 11:30:00,SELL,7100,6.008,5.118816000000001,11:30_CLOSE
FIL-691AE652CF36C6188BC9,ORD-C0763321F37B1511080B,DEC-F72ECC688BC6EF5D5DDC,CYC-EBE1F00BC0347F1D17A8,2022-11-01,2022-11-02 09:30:00,BUY,7100,5.95,5.0694,OPEN
FIL-FA613C11C7C0C5C351B8,ORD-A4562A9A0171FFCE48D7,DEC-F72ECC688BC6EF5D5DDC,CYC-EBE1F00BC0347F1D17A8,2022-11-01,2022-11-02 11:30:00,SELL,7100,5.998,5.110296000000001,11:30_CLOSE
FIL-12BFBAB64E86C7D80A88,ORD-26134BFD2B1C6AB91D3E,DEC-BF15315B9A209B9C2470,CYC-866B18140DE6AC5E3F29,2022-11-04,2022-11-07 09:30:00,BUY,7100,6.154,5.243208,OPEN
FIL-237A46948B3571771408,ORD-09B71D0407EB6855AC1D,DEC-BF15315B9A209B9C2470,CYC-866B18140DE6AC5E3F29,2022-11-04,2022-11-07 11:30:00,SELL,7100,6.164000000000001,5.251728,11:30_CLOSE
FIL-69DF029B45E9E8DE6636,ORD-4E575B3943B3C1E735D8,DEC-D2FA3A384D43C4ADFF17,CYC-193CF1EA72618587CE6F,2022-11-15,2022-11-16 09:30:00,BUY,7100,6.2379999999999995,5.314775999999999,OPEN
FIL-0DF81B1742DE414782C3,ORD-EF1E7AFEB6C12D268310,DEC-D2FA3A384D43C4ADFF17,CYC-193CF1EA72618587CE6F,2022-11-15,2022-11-16 11:30:00,SELL,7100,6.226,5.304552,11:30_CLOSE
FIL-CD543363779241140A40,ORD-05EFC8499037D6B7EB64,DEC-3C33ED2C81A17AB208F8,CYC-9EF48628287BC16D3479,2022-11-29,2022-11-30 09:30:00,BUY,7100,6.169,5.255987999999999,OPEN
FIL-B26EEEA78BA7497D98AB,ORD-B805C770CEA2149EA4D1,DEC-3C33ED2C81A17AB208F8,CYC-9EF48628287BC16D3479,2022-11-29,2022-11-30 11:30:00,SELL,7100,6.174,5.260248000000001,11:30_CLOSE
FIL-742057356FE81E5C1B18,ORD-0E4E6E3BAE81FC91FBF1,DEC-F8CDB045AE2A7EA5AF65,CYC-8333C403779FA35E7B55,2022-12-23,2022-12-26 09:30:00,BUY,7100,5.795,4.93734,OPEN
FIL-7A9171768B192A1C47A6,ORD-66C81080D5158120064F,DEC-F8CDB045AE2A7EA5AF65,CYC-8333C403779FA35E7B55,2022-12-23,2022-12-26 11:30:00,SELL,7100,5.862,4.9944239999999995,11:30_CLOSE
FIL-26476693B2204DAAA844,ORD-B8731F42D8357904B566,DEC-C44869FD39170BF2DEBD,CYC-9E44C40880B7A4E2C77D,2022-12-26,2022-12-27 09:30:00,BUY,7100,5.8839999999999995,5.013167999999999,OPEN
FIL-FF184C5E67F9AFD766BC,ORD-01B1E1C9CBB8C4C9BF0B,DEC-C44869FD39170BF2DEBD,CYC-9E44C40880B7A4E2C77D,2022-12-26,2022-12-27 11:30:00,SELL,7100,5.882,5.011464,11:30_CLOSE
FIL-013912F78782E800592C,ORD-7B42311A9BA4FC0F9DAC,DEC-369C3903EC9C6E920540,CYC-D086130784A8BA7B752D,2023-01-03,2023-01-04 09:30:00,BUY,7100,5.977,5.092404000000001,OPEN
FIL-C2EAE7E86BD78BA1F265,ORD-53ACDA49B144A3DDCDDB,DEC-369C3903EC9C6E920540,CYC-D086130784A8BA7B752D,2023-01-03,2023-01-04 11:30:00,SELL,7100,5.976,5.091552,11:30_CLOSE
FIL-755302A6C85F1F3C8AE3,ORD-3754011FC59891E312A2,DEC-9C5E82877A63765F36C4,CYC-06741467FA1E739D9627,2023-01-05,2023-01-06 09:30:00,BUY,7100,6.027,5.135004,OPEN
FIL-3138716261EEB35D3072,ORD-AAD579ED34E3EBC19664,DEC-9C5E82877A63765F36C4,CYC-06741467FA1E739D9627,2023-01-05,2023-01-06 11:30:00,SELL,7100,6.062,5.164824,11:30_CLOSE
FIL-65B31485387E9AB7BE14,ORD-9A68296B0F4222D75E9F,DEC-3487F16C13FFA3BBD92E,CYC-7A9D958CE4BEF3570A9D,2023-01-13,2023-01-16 09:30:00,BUY,7100,6.091,5.189532,OPEN
FIL-E821AC2C5C6DCBC596B2,ORD-52381FCEDE9C764B0387,DEC-3487F16C13FFA3BBD92E,CYC-7A9D958CE4BEF3570A9D,2023-01-13,2023-01-16 11:30:00,SELL,7100,6.192,5.275584,11:30_CLOSE
FIL-B6252315B0B73B459B9F,ORD-297C17EF602508F2C6C0,DEC-5BF22D94B4A12E38880C,CYC-13EE13417D30521A0F9B,2023-01-16,2023-01-17 09:30:00,BUY,7100,6.16,5.2483200000000005,OPEN
FIL-A768A0BA7E4147DE3AD6,ORD-48BB0A6F50CA91D949E5,DEC-5BF22D94B4A12E38880C,CYC-13EE13417D30521A0F9B,2023-01-16,2023-01-17 11:30:00,SELL,7100,6.152,5.241504000000001,11:30_CLOSE
FIL-9AFD0962DF1D8A0701C3,ORD-3F2E8309EE5633EEB101,DEC-6103F20A86550556AEF0,CYC-33935C2DA85BDB8D3B52,2023-01-18,2023-01-19 09:30:00,BUY,7100,6.167,5.254284,OPEN
FIL-B8F059C8CCD9971FD714,ORD-5631AFFBFB5EE9C73377,DEC-6103F20A86550556AEF0,CYC-33935C2DA85BDB8D3B52,2023-01-18,2023-01-19 11:30:00,SELL,7100,6.204000000000001,5.285808,11:30_CLOSE
FIL-B14E80AC9D86A451CE4F,ORD-B3228D402AD2FE666164,DEC-CAEC1F10101D29DE29CA,CYC-5C811D4DFDF72219F3D4,2023-01-19,2023-01-20 09:30:00,BUY,7100,6.241999999999999,5.318184,OPEN
FIL-FF10DF233AE63D8DFC12,ORD-95DB60FED55974D4E6C7,DEC-CAEC1F10101D29DE29CA,CYC-5C811D4DFDF72219F3D4,2023-01-19,2023-01-20 11:30:00,SELL,7100,6.254,5.328408,11:30_CLOSE
FIL-27CDC8CE2EC873C5AB7F,ORD-728AE19A4563606339FF,DEC-CF28F54BE436B4D81EF4,CYC-CD50B48A5B8E8BAB25F3,2023-01-20,2023-01-30 09:30:00,BUY,7100,6.35,5.410200000000001,OPEN
FIL-7A7F9C54F164E305E964,ORD-27AD6C0A775BF90E1C6A,DEC-CF28F54BE436B4D81EF4,CYC-CD50B48A5B8E8BAB25F3,2023-01-20,2023-01-30 11:30:00,SELL,7100,6.348000000000001,5.408496,11:30_CLOSE
FIL-30C9CF38155BC61144C1,ORD-88797F215C3172A36E78,DEC-74F056BF12584F874ACB,CYC-BEE7DED2ECCC21B0449F,2023-02-09,2023-02-10 09:30:00,BUY,7100,6.38,5.43576,OPEN
FIL-C35CDFC8EE26D1AB4DA0,ORD-D5B03B9CD2A2F3580A42,DEC-74F056BF12584F874ACB,CYC-BEE7DED2ECCC21B0449F,2023-02-09,2023-02-10 11:30:00,SELL,7100,6.313,5.378676,11:30_CLOSE
FIL-B46A5591D73A536DF940,ORD-4504B557339C0D0D1C29,DEC-1AE43496F88956F63061,CYC-C44E20C15C6EE162C641,2023-02-20,2023-02-21 09:30:00,BUY,7100,6.375000000000001,5.431500000000001,OPEN
FIL-10BA3CC9390221DC8E38,ORD-50D996033FC251B9B26C,DEC-1AE43496F88956F63061,CYC-C44E20C15C6EE162C641,2023-02-20,2023-02-21 11:30:00,SELL,7100,6.368000000000001,5.425536000000001,11:30_CLOSE
FIL-837131D2D7D62DE8D7C0,ORD-83DCEF83123419C1DB5E,DEC-EE8B6EB652CD49F33A19,CYC-42BE75713128346EF79F,2023-03-17,2023-03-20 09:30:00,BUY,7100,6.21,5.29092,OPEN
FIL-3C29928B7C38EE02F115,ORD-C568BEE8ECB904DDC24C,DEC-EE8B6EB652CD49F33A19,CYC-42BE75713128346EF79F,2023-03-17,2023-03-20 11:30:00,SELL,7100,6.199,5.281548,11:30_CLOSE
FIL-B517FC3FF50DFDC71D51,ORD-BA5E0AF0466AC2F53A1F,DEC-125975FB6A61D7CF7C1C,CYC-37840215751E27E06E84,2023-03-21,2023-03-22 09:30:00,BUY,7100,6.255000000000001,5.329260000000001,OPEN
FIL-F33F26489D8C5087D604,ORD-D07498B3EC7A1C397E4A,DEC-125975FB6A61D7CF7C1C,CYC-37840215751E27E06E84,2023-03-21,2023-03-22 11:30:00,SELL,7100,6.274,5.345448,11:30_CLOSE
FIL-81205DAFBF4D6529C028,ORD-DEF598C95F0AE5CFA373,DEC-25BAB311C6B93C8CACAE,CYC-19D81403782434D399EB,2023-04-26,2023-04-27 09:30:00,BUY,7100,6.156999999999999,5.245763999999999,OPEN
FIL-507BF7F358A64752994F,ORD-69F1E659B7A8EBE00281,DEC-25BAB311C6B93C8CACAE,CYC-19D81403782434D399EB,2023-04-26,2023-04-27 11:30:00,SELL,7100,6.156,5.244912,11:30_CLOSE
FIL-AA31AEDF979FBD7F115B,ORD-46DCB7876C329958D43F,DEC-279B3E5760D749050E63,CYC-860E0F1E298650D7C335,2023-04-27,2023-04-28 09:30:00,BUY,7100,6.197,5.279844,OPEN
FIL-175503AB312261117C90,ORD-3F349970B8750D547506,DEC-279B3E5760D749050E63,CYC-860E0F1E298650D7C335,2023-04-27,2023-04-28 11:30:00,SELL,7100,6.241999999999999,5.318184,11:30_CLOSE
FIL-B7F9EEE19F6BCFE0A276,ORD-B7DF815C220CE7B027D3,DEC-077AF46A1A9C4EB5F8C0,CYC-4B64C7EB339D8CBAF1D6,2023-04-28,2023-05-04 09:30:00,BUY,7100,6.26,5.33352,OPEN
FIL-D87B382C2C952E0E40FD,ORD-DA5A88A28EF5ECDD3D68,DEC-077AF46A1A9C4EB5F8C0,CYC-4B64C7EB339D8CBAF1D6,2023-04-28,2023-05-04 11:30:00,SELL,7100,6.264,5.336928,11:30_CLOSE
FIL-58E48BB63742E2E17B4E,ORD-F17B28D27B107579EE71,DEC-D24772B91817CA25D158,CYC-8CD962624160362B3342,2023-05-15,2023-05-16 09:30:00,BUY,7100,6.182,5.267064,OPEN
FIL-3AE51E259DCD0900EB7D,ORD-A44E78CD3478F682B091,DEC-D24772B91817CA25D158,CYC-8CD962624160362B3342,2023-05-15,2023-05-16 11:30:00,SELL,7100,6.167,5.254284,11:30_CLOSE
FIL-231B9F5B0DDB05B78B62,ORD-5A1BDE964F33197C8BCF,DEC-865F2359E5CFFCC1755B,CYC-F1F83C022764818BB330,2023-05-26,2023-05-29 09:30:00,BUY,7100,6.089999999999999,5.188679999999999,OPEN
FIL-C371CEFABF92B1F31A34,ORD-11FE851C9F7EBA85BFA3,DEC-865F2359E5CFFCC1755B,CYC-F1F83C022764818BB330,2023-05-26,2023-05-29 11:30:00,SELL,7100,6.060999999999999,5.163971999999999,11:30_CLOSE
FIL-0FD8194F9C76B83DFDB4,ORD-AB5171A362995AD5D970,DEC-A562C4D1CFFAC23F8EAF,CYC-E3B25D2829D195DF0381,2023-05-30,2023-05-31 09:30:00,BUY,7100,6.090000000000001,5.188680000000001,OPEN
FIL-0A6737DA835598CD059C,ORD-8CEEF30233E8D5ADBFCF,DEC-A562C4D1CFFAC23F8EAF,CYC-E3B25D2829D195DF0381,2023-05-30,2023-05-31 11:30:00,SELL,7100,6.065,5.1673800000000005,11:30_CLOSE
FIL-8DD70C3BFFCC097488BE,ORD-C2A627ADCBBB5D262CCB,DEC-F9AF1CF6356C73E7A2B4,CYC-588102CA19978D25E8FC,2023-06-01,2023-06-02 09:30:00,BUY,7100,6.12,5.21424,OPEN
FIL-E969CBB23FD1F2D4BE47,ORD-7B6A21E7B06D2FC6FA99,DEC-F9AF1CF6356C73E7A2B4,CYC-588102CA19978D25E8FC,2023-06-01,2023-06-02 11:30:00,SELL,7100,6.168,5.255136,11:30_CLOSE
FIL-E299846E1A01F99F01FA,ORD-12ABBC7539EF4A1F1A7C,DEC-815F7228625DCFFD1EAB,CYC-B2E4064F39C5EC657956,2023-06-02,2023-06-05 09:30:00,BUY,7100,6.145,5.23554,OPEN
FIL-02F686F82B8466629FCA,ORD-97197E688C1A28AEEB64,DEC-815F7228625DCFFD1EAB,CYC-B2E4064F39C5EC657956,2023-06-02,2023-06-05 11:30:00,SELL,7100,6.143,5.233835999999999,11:30_CLOSE
FIL-755D0830CF612D0E2EB0,ORD-58A27A925A7DAEB9E735,DEC-5A045F08DBC360044678,CYC-1773A57DB2D6A0AFE7D7,2023-06-09,2023-06-12 09:30:00,BUY,7100,6.074999999999999,5.1758999999999995,OPEN
FIL-69B7423106364BEE2DD9,ORD-844BC207478730AC8D7D,DEC-5A045F08DBC360044678,CYC-1773A57DB2D6A0AFE7D7,2023-06-09,2023-06-12 11:30:00,SELL,7100,6.089999999999999,5.188679999999999,11:30_CLOSE
FIL-3D51F5EB27999A8F06CB,ORD-471D3872B9AA1B7FE8FC,DEC-7B4D6B2C5E69D7269BF3,CYC-FFE0EDBFCAAB9BC969A2,2023-06-12,2023-06-13 09:30:00,BUY,7100,6.087000000000001,5.186124,OPEN
FIL-261B69943C8CC97C1954,ORD-7E1D99BFA489D8277CA9,DEC-7B4D6B2C5E69D7269BF3,CYC-FFE0EDBFCAAB9BC969A2,2023-06-12,2023-06-13 11:30:00,SELL,7100,6.105,5.20146,11:30_CLOSE
FIL-CDD1B95870E84DA96E14,ORD-20444B77CFE21DE5537F,DEC-4FEF5012B90DB53A6FCC,CYC-1246E0084F750809C86D,2023-06-15,2023-06-16 09:30:00,BUY,7100,6.166999999999999,5.254283999999999,OPEN
FIL-D76DE2EF6983ADD0F9E7,ORD-8C3F1F6495DAF1582ED0,DEC-4FEF5012B90DB53A6FCC,CYC-1246E0084F750809C86D,2023-06-15,2023-06-16 11:30:00,SELL,7100,6.208999999999999,5.290068,11:30_CLOSE
FIL-BBCB442AB7DBDC895897,ORD-BB9EBB6F6D79688058C9,DEC-92DB0D2CAF6E5B889447,CYC-96792BF24B5EBAC75150,2023-06-16,2023-06-19 09:30:00,BUY,7100,6.219999999999999,5.299439999999999,OPEN
FIL-1BC1D0F32E7393E8241C,ORD-F563C286B422D24AEAE0,DEC-92DB0D2CAF6E5B889447,CYC-96792BF24B5EBAC75150,2023-06-16,2023-06-19 11:30:00,SELL,7100,6.202999999999999,5.284955999999999,11:30_CLOSE
FIL-AF6B2749A1BE999A68AE,ORD-70C66B52FDA73011F799,DEC-D1DA2BC7E0EEE3D203E8,CYC-95EF60D2EF8A3AF1E29E,2023-06-27,2023-06-28 09:30:00,BUY,7100,6.013,5.123076,OPEN
FIL-BC25DEE377E3C76792B3,ORD-1170FFFAE9D919CA04A7,DEC-D1DA2BC7E0EEE3D203E8,CYC-95EF60D2EF8A3AF1E29E,2023-06-27,2023-06-28 11:30:00,SELL,7100,5.970000000000001,5.086440000000001,11:30_CLOSE
FIL-D98F09403CC2ACABF3B1,ORD-E46023EB799C0EAC875E,DEC-ECF92D53120A5B44CBEE,CYC-00680F0AEE6EE2C3908B,2023-06-30,2023-07-03 09:30:00,BUY,7100,6.104,5.200608,OPEN
FIL-C2DC6859CB39094CA837,ORD-691B834F880048F25219,DEC-ECF92D53120A5B44CBEE,CYC-00680F0AEE6EE2C3908B,2023-06-30,2023-07-03 11:30:00,SELL,7100,6.141,5.232132,11:30_CLOSE
FIL-33E10B0E7F0DDF87A017,ORD-4A787502EBE61CDE4759,DEC-6271B9DCEF90F42A5BB1,CYC-59A44A26542800306B89,2023-07-03,2023-07-04 09:30:00,BUY,7100,6.119,5.213388,OPEN
FIL-DA513F2C14F336147B72,ORD-82D736EC0ED03E1FA821,DEC-6271B9DCEF90F42A5BB1,CYC-59A44A26542800306B89,2023-07-03,2023-07-04 11:30:00,SELL,7100,6.140000000000001,5.231280000000001,11:30_CLOSE
FIL-49488EF288CFA4D880E5,ORD-5C2A9FF0D324B0BCB4AE,DEC-51A8A7B634DA948B60E7,CYC-037CFF3C9C1DB20DA6E3,2023-07-11,2023-07-12 09:30:00,BUY,7100,6.129,5.221907999999999,OPEN
FIL-4FECDE6EC7982DC7126D,ORD-B997429A03069B03B1CC,DEC-51A8A7B634DA948B60E7,CYC-037CFF3C9C1DB20DA6E3,2023-07-11,2023-07-12 11:30:00,SELL,7100,6.109999999999999,5.2057199999999995,11:30_CLOSE
FIL-9F363F64B02AD5D51D90,ORD-1422B66651F00FE37D66,DEC-EB5187E011E726998BFE,CYC-C4AEB725D5E650608268,2023-07-13,2023-07-14 09:30:00,BUY,7100,6.155,5.24406,OPEN
FIL-5812BF626D5387F17A0E,ORD-2CDD93BC296FA2E17167,DEC-EB5187E011E726998BFE,CYC-C4AEB725D5E650608268,2023-07-13,2023-07-14 11:30:00,SELL,7100,6.145,5.23554,11:30_CLOSE
FIL-4DDDA0C6587C77EE47EB,ORD-71D2810872F06631C9E0,DEC-9819457DABE3F1F07AB4,CYC-AFB783626696FCF635B2,2023-07-25,2023-07-26 09:30:00,BUY,7100,6.117,5.211684,OPEN
FIL-BF1F4D325A1E7F770F6C,ORD-53AA09F3B3E20945F3C2,DEC-9819457DABE3F1F07AB4,CYC-AFB783626696FCF635B2,2023-07-25,2023-07-26 11:30:00,SELL,7100,6.109,5.204868,11:30_CLOSE
FIL-D94976D955B074D11C9C,ORD-B94071D8BFED6B46EDBF,DEC-1A23590FA1B3E1708815,CYC-C1FE6F12F0A8C85A0E5F,2023-07-28,2023-07-31 09:30:00,BUY,7100,6.166,5.253432000000001,OPEN
FIL-9B5103C2E9DF77FEA741,ORD-7EC7FF5E357B681E4B27,DEC-1A23590FA1B3E1708815,CYC-C1FE6F12F0A8C85A0E5F,2023-07-28,2023-07-31 11:30:00,SELL,7100,6.22,5.29944,11:30_CLOSE
FIL-FD8B1D3280F18BF06D56,ORD-FD5DBA02B71411AB3FA6,DEC-9820294F1B59C4D8495C,CYC-E4626144A7090A350E89,2023-07-31,2023-08-01 09:30:00,BUY,7100,6.195999999999999,5.278991999999999,OPEN
FIL-55B434C0D26E87AA0BC7,ORD-3679E8AEC2D2E3EEFBF5,DEC-9820294F1B59C4D8495C,CYC-E4626144A7090A350E89,2023-07-31,2023-08-01 11:30:00,SELL,7100,6.216999999999999,5.296883999999999,11:30_CLOSE
FIL-328CEFD0E6A1D9734FA9,ORD-2A79822795F95FC8367D,DEC-8F8A3CE722CFF29A6B04,CYC-941E3052FEDD2941E742,2023-08-17,2023-08-18 09:30:00,BUY,7100,5.9750000000000005,5.090700000000001,OPEN
FIL-E80A8D4556AA8DE65062,ORD-134851E61903AE116FD2,DEC-8F8A3CE722CFF29A6B04,CYC-941E3052FEDD2941E742,2023-08-17,2023-08-18 11:30:00,SELL,7100,5.949000000000001,5.068548000000002,11:30_CLOSE
FIL-6E33C02C241D822CB2DE,ORD-A56538242A5D7E10E8F8,DEC-106A974862871CA1D8B8,CYC-EFE09EC27A0093C4FABD,2023-08-29,2023-08-30 09:30:00,BUY,7100,5.8740000000000006,5.004648,OPEN
FIL-7B3C75E88BE67D69DF80,ORD-5069961A725A123D7CFC,DEC-106A974862871CA1D8B8,CYC-EFE09EC27A0093C4FABD,2023-08-29,2023-08-30 11:30:00,SELL,7100,5.882,5.011464,11:30_CLOSE
FIL-A5107E03CC667E1A8B12,ORD-5B1239377DA9002ED30B,DEC-C88D078FB7F771AD0E8A,CYC-9868C5AC9D982328B96A,2023-09-04,2023-09-05 09:30:00,BUY,7100,5.9270000000000005,5.049804000000001,OPEN
FIL-217289905B55645E4A51,ORD-26752D71D9BDF593C3EC,DEC-C88D078FB7F771AD0E8A,CYC-9868C5AC9D982328B96A,2023-09-04,2023-09-05 11:30:00,SELL,7100,5.8950000000000005,5.02254,11:30_CLOSE
FIL-5329E9B13D9907989CFC,ORD-14AFF18464CFBD8FE493,DEC-5787485BFCAE42778283,CYC-9F786AD64A931BCEAB97,2023-09-11,2023-09-12 09:30:00,BUY,7100,5.8740000000000006,5.004648,OPEN
FIL-E196CEFCBA0472BB6EEB,ORD-167FB3413CB954374718,DEC-5787485BFCAE42778283,CYC-9F786AD64A931BCEAB97,2023-09-11,2023-09-12 11:30:00,SELL,7100,5.891,5.019132,11:30_CLOSE
FIL-72E710DD664E38BBCEB9,ORD-9E9C8BC02A4AEE4973B3,DEC-FC4214B5C6D05AB10A82,CYC-BF081F0D1E6E0B55493D,2023-09-18,2023-09-19 09:30:00,BUY,7100,5.817,4.956084000000001,OPEN
FIL-E2D8C42C2AA17E02E732,ORD-BC9A67B507D9D737B6CB,DEC-FC4214B5C6D05AB10A82,CYC-BF081F0D1E6E0B55493D,2023-09-18,2023-09-19 11:30:00,SELL,7100,5.792,4.934784,11:30_CLOSE
FIL-E383E07B722DA6556600,ORD-A861EA99181D8D2B2A7B,DEC-D86B0D19E1B98A97537A,CYC-3614BF82B7DDFCE755E6,2023-09-22,2023-09-25 09:30:00,BUY,7100,5.799999999999999,4.941599999999999,OPEN
FIL-E94B90E99DC8D4909D46,ORD-31AC0D5898CB1AA7CAE0,DEC-D86B0D19E1B98A97537A,CYC-3614BF82B7DDFCE755E6,2023-09-22,2023-09-25 11:30:00,SELL,7100,5.772999999999999,4.918595999999999,11:30_CLOSE
FIL-EEC4E5F3B1958060E37A,ORD-F719D44FF119822AE862,DEC-4987AC76EB05DBB490FC,CYC-3063DE47E772CB64D9AE,2023-09-27,2023-09-28 09:30:00,BUY,7100,5.79,4.93308,OPEN
FIL-B9AB665DC93F119B33D8,ORD-7929158C93058EF1F560,DEC-4987AC76EB05DBB490FC,CYC-3063DE47E772CB64D9AE,2023-09-27,2023-09-28 11:30:00,SELL,7100,5.788,4.931376,11:30_CLOSE
FIL-0C118CCCB18CB89DDD66,ORD-60FB370961CA8A84CF26,DEC-2E77085A8270682F24B1,CYC-1000AC4C0A55DAA1D2C8,2023-10-12,2023-10-13 09:30:00,BUY,7100,5.7459999999999996,4.895592,OPEN
FIL-67399290537CCC49D7F3,ORD-35E360CDEE01EFDDF103,DEC-2E77085A8270682F24B1,CYC-1000AC4C0A55DAA1D2C8,2023-10-12,2023-10-13 11:30:00,SELL,7100,5.729,4.881108,11:30_CLOSE
FIL-E1212A82F6E6D7BB6B07,ORD-5746500CDDCC1D569950,DEC-55EB77A88F632A14234E,CYC-0182A4432FFB4BDE2F8E,2023-10-26,2023-10-27 09:30:00,BUY,7100,5.47,4.66044,OPEN
FIL-945898BFF691F1657FC4,ORD-2E867CF8B82390448C95,DEC-55EB77A88F632A14234E,CYC-0182A4432FFB4BDE2F8E,2023-10-26,2023-10-27 11:30:00,SELL,7100,5.538,4.718376,11:30_CLOSE
FIL-4145529F0DC18D1D0499,ORD-7B3CA68272F81C90F250,DEC-67FAAD2A25DD84ACA4FE,CYC-C5F8A97CCB9F911FD84A,2023-10-27,2023-10-30 09:30:00,BUY,7100,5.574999999999998,4.7498999999999985,OPEN
FIL-1DA252564BF51DAC381A,ORD-E489EE861111A05C2F1A,DEC-67FAAD2A25DD84ACA4FE,CYC-C5F8A97CCB9F911FD84A,2023-10-27,2023-10-30 11:30:00,SELL,7100,5.644999999999999,4.809539999999999,11:30_CLOSE
FIL-99BAE28BE0486CBB51C7,ORD-AA9FE6998D3EB911D0BA,DEC-519382A52ABCB1FB1DFF,CYC-2A7FE820DFE1BF09C950,2023-11-03,2023-11-06 09:30:00,BUY,7100,5.640000000000001,4.805280000000001,OPEN
FIL-C01046BDAF4199216EA7,ORD-1FE7899EA50B0FE1EBE1,DEC-519382A52ABCB1FB1DFF,CYC-2A7FE820DFE1BF09C950,2023-11-03,2023-11-06 11:30:00,SELL,7100,5.706,4.861512000000001,11:30_CLOSE
FIL-5F06A72A75C15D5F2806,ORD-96083711CF6B4E3A2149,DEC-18D2E480C935D860A283,CYC-BE14E6D48E1057064B5E,2023-11-06,2023-11-07 09:30:00,BUY,7100,5.686999999999999,4.845324,OPEN
FIL-8A3477139F681EAC02DE,ORD-9539C850ADB256EB1961,DEC-18D2E480C935D860A283,CYC-BE14E6D48E1057064B5E,2023-11-06,2023-11-07 11:30:00,SELL,7100,5.685999999999999,4.844471999999999,11:30_CLOSE
