mechanism_id,variant,terminal_equity,cagr,max_drawdown,calmar,static_terminal_equity,incremental_terminal_return_vs_static
PRIOR_INTRADAY_CONTINUATION,PRIMARY,1.0143796737550597,0.0014172284347873099,-0.2691197185233667,0.005266163485022585,1.1596058978112689,-0.1252375693589698
PRIOR_INTRADAY_CONTINUATION,OPPOSITE,0.9530642580971931,-0.00714201879253018,-0.35253784888200335,-0.02025887096996686,1.1596058978112689,-0.1781136505979477
PRIOR_INTRADAY_CONTINUATION,FIXED_LONG,1.1900247783017432,0.029994890526006346,-0.26597150840898653,0.11277482579029842,1.1596058978112689,0.026232085010855277
LATE_SESSION_FLOW_CONTINUATION,PRIMARY,1.09774892095637,0.01545094327059382,-0.2373750156404153,0.06509085730403699,1.1596058978112689,-0.053343103007368775
LATE_SESSION_FLOW_CONTINUATION,OPPOSITE,0.8893740332736364,-0.019167913987360174,-0.3833081325835196,-0.05000654136442996,1.1596058978112689,-0.2330376768932353
LATE_SESSION_FLOW_CONTINUATION,FIXED_LONG,1.1624770357280192,0.025753228037495468,-0.23696089362857142,0.10868134249131768,1.1596058978112689,0.0024759600845163376
OPENING_GAP_REVERSION,PRIMARY,0.9829974077880846,-0.0014329880668968453,-0.2784608718217243,-0.005146102062821488,1.1596058978112689,-0.1523004413452268
OPENING_GAP_REVERSION,OPPOSITE,0.9739072966484119,-0.006028883568039767,-0.35016882970460317,-0.017217076611660827,1.1596058978112689,-0.1601394072877338
OPENING_GAP_REVERSION,FIXED_LONG,0.9605725898099541,-0.008440417891004581,-0.30259483989245506,-0.02789346273718475,1.1596058978112689,-0.1716387510420444
