symbol,family,configuration,cost_bps_one_way,period,annualized_return,max_drawdown,calmar,entries,exposure,annual_turnover,positive_years,evaluated_years,worst_year,top2_positive_year_concentration
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=5;shock_score=1.5,30,FULL,0.025764572631710836,0.146938035380216,0.17534311361277277,23,0.31126304426052537,3.940601774154879,6,12,-0.06474695146020537,0.6434877047529174
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=5;shock_score=1.5,30,P1,0.021554166196106284,0.10575767618352738,0.20380710860838222,6,0.18131359851988899,2.717296962182269,2,5,-0.06474695146020537,1.0
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=5;shock_score=1.5,30,P2,0.02461133013912531,0.14693803538021555,0.1674946182276172,9,0.3545734840698869,4.506168608636052,2,4,-0.03617413898091704,1.0
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=5;shock_score=1.5,30,P3,0.03376780370124122,0.07476601522665194,0.4516464278439165,8,0.44689655172413795,5.021769019248396,2,3,-0.0021757049123437566,1.0
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=10;shock_score=1,10,FULL,0.02760197689215005,0.16948820135203513,0.16285485757689658,31,0.3317740194314502,5.341704627187725,6,12,-0.05446614286449236,0.6262653363384121
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=10;shock_score=1,10,P1,0.012363103589118518,0.11622761699017181,0.10636975883420151,12,0.2072155411655874,5.434593924364538,2,5,-0.05446614286449236,1.0
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=10;shock_score=1,10,P2,0.02607121346493746,0.16948820135203457,0.1538231762268005,11,0.3473792394655704,5.507539410555174,2,4,-0.014318812880836918,1.0
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=10;shock_score=1,10,P3,0.052859979377843924,0.08514279790286428,0.6208391159302702,8,0.496551724137931,5.021769019248396,2,3,-0.012172436913878926,1.0
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=10;shock_score=1,30,FULL,0.016654990896660893,0.17449273859019843,0.09544804575378722,31,0.3317740194314502,5.341704627187725,4,12,-0.06202791834322774,0.6520490392640973
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=10;shock_score=1,30,P1,0.0013940814147388458,0.14411691750430133,0.009673266947978109,12,0.2072155411655874,5.434593924364538,1,5,-0.06202791834322774,1.0
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=10;shock_score=1,30,P2,0.014801981852800017,0.1744927385902003,0.08482864084999416,11,0.3473792394655704,5.507539410555174,1,4,-0.028052460528917744,1.0
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=10;shock_score=1,30,P3,0.04231049765663775,0.09607862468478234,0.4403736814036557,8,0.496551724137931,5.021769019248396,2,3,-0.025971393302847146,1.0
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=10;shock_score=1.5,10,FULL,0.026249359272095374,0.16948820135203546,0.15487425710285369,19,0.2961496941345808,3.3276192759530088,6,12,-0.05446614286449236,0.6528971116009632
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=10;shock_score=1.5,10,P1,0.014946658464475515,0.12015921336563196,0.12439044868739604,6,0.19611470860314523,2.717296962182269,1,5,-0.05446614286449236,1.0
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=10;shock_score=1.5,10,P2,0.024867471774447925,0.16948820135203524,0.14672096096410261,7,0.33093525179856115,3.504797806716929,2,4,-0.01736464039189889,1.0
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=10;shock_score=1.5,10,P3,0.0452710253861861,0.061943397394476296,0.7308450503269147,6,0.3986206896551724,4.017415215398717,3,3,0.005588905444563919,0.9592848251445335
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=10;shock_score=1.5,30,FULL,0.01941972850662088,0.17449273859019965,0.11129247362108619,19,0.2961496941345808,3.3276192759530088,4,12,-0.06202791834322774,0.6824799717889436
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=10;shock_score=1.5,30,P1,0.009419855152440926,0.13418863894539246,0.07019860419237353,6,0.19611470860314523,2.717296962182269,1,5,-0.06202791834322774,1.0
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=10;shock_score=1.5,30,P2,0.017685522513752217,0.17449273859019931,0.10135391682565727,7,0.33093525179856115,3.504797806716929,1,4,-0.02717102110858427,1.0
518800.SH,SAFE_HAVEN_SHOCK,shock_horizon=10;shock_score=1.5,30,P3,0.036890054536122374,0.06756982825042812,0.5459545405295394,6,0.3986206896551724,4.017415215398717,2,3,-0.0024814661174946684,1.0
