trial_number,min_return_delta,win_count,median_return_delta,mean_return_delta,active_factor_count
2734,-0.04200787298921316,4,0.010479496830555046,0.011961808575717423,7
3294,-0.04200787298921316,4,0.007252213232171845,0.013024573683049559,6
3429,-0.04200787298921316,4,-0.009717208857025095,-0.008239561767911893,6
1836,-0.04292691162961415,4,-0.006222267996286723,0.009640045088173455,10
1522,-0.04379570392765775,3,-0.01162284762364063,-0.005940207224741728,8
3036,-0.04403858025083296,4,-0.01052261080897815,-0.0035417620086366786,6
3439,-0.04448943010007511,5,0.016134239744946877,0.009864405122935418,11
1267,-0.04462476006478133,2,-0.016261993549308074,-0.016517123017969274,16
2979,-0.0449450199309549,3,-0.0192792997684732,-0.005724283937130384,10
1372,-0.045476001021820256,4,0.007252213232171845,0.015600316047579582,7
2296,-0.04698862956578853,4,-0.006434443735638284,0.011177217686974994,6
3533,-0.04740495557875346,6,0.017753864500043015,0.01613965785644003,7
3939,-0.047533498339556335,4,-0.00045650909745653667,-0.0008467660967787366,7
3714,-0.04787795260249261,5,0.0036992410348322124,-0.0017159127393430035,6
2728,-0.04795964936450747,5,0.011259743726480753,0.004479548333836958,7
3543,-0.0480932132009011,4,0.011884867008119526,0.006663076979340529,6
3134,-0.04810618252869514,6,0.018901082759726684,0.02006633107149773,9
3416,-0.048149175245666975,4,-0.0011319924953738236,-0.0018338631529503518,7
3377,-0.04847602783637284,5,0.029601855485956008,0.01829597114238625,8
2229,-0.04847602783637284,1,-0.025827857401804044,-0.025779014280447918,8
3495,-0.048512802083933604,5,0.01541630328142668,0.009096577798668487,7
1870,-0.048512802083933604,5,0.004675108991117227,0.003081563533277487,9
2828,-0.04935002845930092,5,0.008639073531175545,0.003011421445055673,14
1995,-0.05079412684366025,3,-0.007344036285206412,-0.0060179465330341825,16
3772,-0.05111413954698518,5,0.022296356964534803,0.022579388797446157,7
850,-0.05124418175743495,3,-0.019820687773780488,-0.006810438456850865,7
3946,-0.051751451612143784,4,-0.005341678250852355,-0.0057383798765534705,8
1982,-0.051875882072957236,1,-0.02907089707643218,-0.02314166129030365,15
3126,-0.05217066445606178,3,-0.008353382340031745,-0.012047392892397105,6
2628,-0.054005926372873714,4,-0.00022775910953753975,0.007156761447846341,13
3842,-0.05408243742792462,5,0.0049063679235761826,0.016341466199893268,7
3261,-0.05429529760207319,4,0.0003929910976594453,-0.008796400921897332,7
1999,-0.05490560496289998,2,-0.023603242183124762,-0.01897342979423612,10
1082,-0.05521943269188645,2,-0.01017518083184582,-0.011757434363594874,14
950,-0.05552004652824849,3,-0.010391491582440737,-0.01349433059128477,11
129,-0.05571291178614146,3,-0.016560063720786222,-0.015394778601565351,10
1504,-0.05620618387168019,5,0.013452814176076355,0.0027937031837131504,9
3191,-0.056217365500047856,5,0.024334944387805146,0.020507233192725863,8
3153,-0.056381675084579586,4,0.006185120916083087,0.006103937502485168,7
3742,-0.05644007995690381,6,0.032793887331016514,0.023938712498964537,7
2693,-0.05666769287733775,3,-0.026538562385127418,-0.01202751082396461,16
3071,-0.05694897152137479,2,-0.01630044272013409,-0.018037269211282306,12
3234,-0.05703578843956503,3,-0.006732284187094373,0.001323511937597055,7
3217,-0.05778784062762932,2,-0.021753328963492025,-0.015470753163936896,8
3169,-0.05778784062762932,1,-0.026896837300175114,-0.02753312579645613,8
2477,-0.0578428574939287,5,0.011233373729057472,0.004089419665256291,8
234,-0.058216392371743475,5,0.011676536963793005,0.006154435971520364,8
2534,-0.0582979961617246,4,-0.0033434030658924807,0.01617147043678341,10
1741,-0.0582979961617246,3,-0.027748956373626954,-0.008919631746038062,16
2863,-0.05844276913974156,1,-0.04395319442476869,-0.03568911753785013,11
1308,-0.05857573041088382,0,-0.036563488378180575,-0.036421718413028215,14
3528,-0.0586755777393857,1,-0.013746479928782362,-0.017697854764044382,12
2879,-0.05869827658603233,3,-0.019761338952409557,-0.014354469463890906,7
3901,-0.059055699106619675,2,-0.042892945970912644,-0.022422836867868556,6
1682,-0.05917064100761349,3,-0.00963999644214708,-0.0020183807190736897,13
2272,-0.05929862213301473,4,-0.003498976105355711,-0.010782651091918297,11
3906,-0.05940371630905483,1,-0.02098341388773778,-0.028248896935916187,10
3451,-0.059408413923128345,1,-0.020989861107410523,-0.021830449228620957,6
3751,-0.06003291226406693,5,0.009692681053200813,0.0018279702528276182,6
1069,-0.06004851160659308,4,-0.01130908612671766,-0.00902999753703354,15
2902,-0.06111116996869459,3,-0.010158398388371515,-0.010224481977443758,9
3340,-0.06139750112658493,4,-0.004547637175368824,-0.011665110726177985,11
3611,-0.06148214977257194,4,0.010184385959745301,0.015477118985070065,8
2830,-0.06151655842212056,3,-0.008993165780239898,-0.013433056637629781,12
2929,-0.06272726405178353,5,0.02480877956719635,0.023957994806477367,6
1281,-0.0628436578556879,1,-0.0111148574346156,-0.015272434728886314,16
3105,-0.06308455695691106,3,-0.014851187999371185,-0.011444143510219273,11
2228,-0.0638555541721233,3,-0.039310011601065176,-0.023631047395112154,16
3193,-0.06432334733853073,3,-0.002792778704686749,-0.008917508954290623,7
2574,-0.06456777163199545,1,-0.030625984879047885,-0.023727367994337015,7
1659,-0.0645694354879297,4,-0.004921493249773312,0.0007758623179937862,18
3173,-0.06458963548432806,3,-0.02272052686926901,-0.0053701030393044635,6
3510,-0.06467697540426731,4,0.0011532851140138023,0.0014872427281624329,9
3203,-0.06480717444287643,3,-0.0019657868611638873,-0.006377079993306473,8
1978,-0.06538994865502357,5,0.04895437543190362,0.029399311297566497,7
2317,-0.0654628282830978,4,-0.004931973209338469,-0.004297121855204505,6
933,-0.06548596077743185,1,-0.023403234630086978,-0.022757075134165347,6
4043,-0.06561662913929212,4,-0.009972958155633815,0.011659063724088647,11
3882,-0.06578602455572757,2,-0.009939094905655366,-0.005015651821971209,7
3402,-0.0660746006344064,4,0.0003929910976594453,-0.010436998784156798,6
3629,-0.0660746006344064,4,-0.007684587408911203,-0.004307984676486951,7
2771,-0.0660746006344064,3,-0.01556565436234636,-0.02046279695927239,8
1534,-0.0660746006344064,3,-0.018657179422776338,-0.005885810392435645,17
1864,-0.0660746006344064,2,-0.0167767462085065,-0.02040291354964864,8
2642,-0.0660746006344064,2,-0.02798431386871525,-0.01929864110667362,7
1250,-0.06677873253474398,2,-0.044688559426567576,-0.03222685518932383,16
888,-0.0669619370269805,4,-0.007684587408911203,-0.007116008852314407,8
3183,-0.06717554344459442,3,-0.01733879631520957,-0.01078113361277551,7
463,-0.06738175514810263,5,0.007622878627248808,-0.001151480638355698,17
266,-0.06756480576836632,4,0.0026448438438194666,-0.0004894019386026544,7
2951,-0.06774013831463255,1,-0.03332230545844772,-0.02464059693771714,6
1589,-0.06787635221312593,2,-0.022945770915639485,-0.016895129149435167,15
3515,-0.06789600525259254,3,-0.015116718400680518,-0.00898398688409964,8
3622,-0.06798587089811958,2,-0.01810679018323591,-0.012909471975951894,10
2696,-0.06803057789849598,5,0.006626161024566757,-0.007083762155250389,6
2044,-0.06809238156961928,2,-0.014713004541808683,-0.013164693889994125,15
3374,-0.068249572044082,4,0.0010235961141970007,0.032625798587129926,6
3177,-0.06826532277032471,3,-0.032727054998445915,-0.02194640404877933,7
1236,-0.06829403586494975,4,-0.0005318002140163869,0.0021454838367205437,12
1396,-0.06836363585926364,2,-0.023366945400339123,-0.023250564417467118,13
3861,-0.06838206226230925,4,-0.013049811738918393,0.004757462208143437,8
1562,-0.06849893588628297,4,-0.0038104390289918078,0.010173593197379968,14
3446,-0.06867222595817613,1,-0.015238524845171963,-0.02798702377868599,18
3818,-0.06871397533635681,5,0.0015142553445023355,-0.00791115935667594,9
590,-0.06871397533635681,4,-0.0032976791008872963,-0.01439317706256732,6
977,-0.06882514082793223,5,0.0063676172130094355,0.005429769799469894,11
2825,-0.06903934544463519,4,0.004341087166622737,0.0007465337414510193,6
501,-0.06936802908722395,2,-0.02453388885207497,-0.017489080715627187,10
3249,-0.06954682779090504,5,0.01746957406542604,0.0010073080563197806,8
4028,-0.06981224148215848,3,-0.01779790638046186,-0.013847748877078014,8
3770,-0.06992571019595506,5,0.029020411619627096,0.019675498968503305,8
2396,-0.07019111914897902,5,0.006071096927303454,0.004273304602814484,7
1468,-0.07055876149067142,3,-0.008808058726752499,-0.005578017784068759,12
2801,-0.07069777937658994,6,0.012423047578237423,0.011469203211274842,6
387,-0.07069777937658994,4,0.005699328893894295,0.0044713286866251145,6
3013,-0.07071788017284197,6,0.023760565143079337,0.02705472540140201,6
3657,-0.07075407299474401,5,0.013009633699273881,-0.013062132853858405,9
1637,-0.07083949360708963,5,0.0042764793117505695,-0.0061094967974631015,15
1181,-0.07083949360708963,4,-0.0010972739895374062,-0.0052246824760658755,15
2052,-0.07083949360708963,4,-0.004715372110943139,-0.008197700214116824,8
565,-0.07083949360708963,4,-0.012055439658471667,-0.010649551792505,13
3275,-0.07141218768787516,2,-0.02436199401751965,-0.017794984375088974,18
2778,-0.07143553339339581,3,-0.03618760022792078,-0.023025282651735368,14
3124,-0.07155926213891484,1,-0.039323741622836694,-0.03421133036887994,11
3112,-0.07157271107020491,3,-0.018741046492140923,-0.011837919650793699,6
2458,-0.07164222765332084,3,-0.021255807693035478,-0.0012745723334932207,11
4065,-0.07164222765332084,1,-0.030559305523027935,-0.027496915658660137,11
841,-0.07196763469779188,5,0.005429530695065132,0.0059889578574690155,12
2540,-0.0728149459050369,2,-0.0159651705491618,-0.011971983155583302,6
3696,-0.07302013515306816,5,0.009062568116282033,-0.004570195411296815,10
3875,-0.07320081389221422,4,-0.005233092163228592,-0.0015402245676803678,8
3991,-0.07348118359215738,3,-0.008468881741368062,-0.010367798089028268,6
3473,-0.07354833582575349,4,0.0041716436715728555,0.007913295558554204,7
1034,-0.07355671424843524,5,0.01894281377112539,-0.0020055946457214896,11
1242,-0.07358485064096221,4,-0.00905058037268558,-0.012748924538299886,9
3325,-0.07365199452985993,3,-0.0017931082716058921,-0.0140763308926342,8
1224,-0.07370120924073231,4,0.0021236566657326095,-0.005377200447527972,6
3046,-0.07370120924073231,3,-0.009896207756990072,-0.010581171877820539,8
3801,-0.07370721850604767,3,-0.0034436349566817626,-0.015504196392063352,7
1691,-0.07428557209117181,4,0.008615768114754951,0.0019400117890276403,13
2194,-0.07471745025617671,2,-0.03781537157189013,-0.03301157383429175,13
1713,-0.07477370604190714,5,0.0032385779102618306,-0.004461488812133374,17
1433,-0.07480875944263654,3,-0.018513368241553363,-0.011777339088400535,17
891,-0.07487148896052631,5,0.012958450600093041,0.003667605786857417,10
3200,-0.07493160147497191,6,0.030308876578527544,0.01641989822269936,8
2037,-0.07493160147497191,5,0.008256003318150795,0.008646538456699424,13
1392,-0.07504764248313622,0,-0.028720259574729512,-0.03687177288124455,14
3131,-0.0751333171865256,4,-0.017470905698544426,-0.013560310662600342,12
2745,-0.07528161183508142,4,-0.000812864735895924,-0.0007024614587965855,7
972,-0.07528161183508142,4,-0.0021338912892562845,-0.010530598123987933,12
1080,-0.07528161183508142,4,-0.00783026134624809,-0.010398760592016082,13
3986,-0.07528161183508142,3,-0.009828994533157387,-0.012331719408789854,10
1431,-0.07528161183508142,1,-0.02061652355956528,-0.02720592479893648,14
1018,-0.07542593557246235,4,-0.013295469557575212,-0.021897135482210367,13
1196,-0.0754503401448039,1,-0.02452039448907406,-0.02486970414906345,7
491,-0.07560443119770144,3,-0.04232776766897284,-0.021746812188274706,6
2345,-0.07573621046861168,1,-0.04424354382025719,-0.041842027871458035,6
3976,-0.07577532444426338,2,-0.03903177476090691,-0.021489566848714586,11
1497,-0.07585262640281842,3,-0.0022902697743190092,-0.0152225245774716,17
2134,-0.07604417856278811,3,-0.022331992173467263,-0.02092357948552831,6
2449,-0.07604417856278811,3,-0.02256005648520526,-0.015875169396774677,9
3794,-0.07604417856278811,3,-0.023156098607352904,-0.02248035457885461,6
3744,-0.07604417856278811,3,-0.029200752621106885,-0.02228441572472764,6
3908,-0.07604417856278811,2,-0.01630044272013409,-0.019533847596973852,6
3949,-0.07604417856278811,2,-0.029200752621106885,-0.025405411991309995,6
3181,-0.07604417856278811,2,-0.03536790461150752,-0.026634461537264703,9
3554,-0.07604417856278811,1,-0.01600993780426685,-0.021598095884693316,6
63,-0.07604417856278811,1,-0.026280916986912373,-0.027716737350492487,6
3909,-0.07604417856278811,1,-0.03288611054897406,-0.031075521805206688,8
3849,-0.07629463945053916,4,0.002041312031076825,0.006435278573065126,11
3612,-0.07632462302407172,4,0.00083177343862606,0.0170035720279495,7
3884,-0.07634029418976085,5,0.004823238525247353,0.015069926202247286,7
51,-0.07691142403348472,5,0.010085377153478625,-0.0068737222154247185,7
3268,-0.07691142403348472,4,0.003748896492588638,-0.012312539115933566,6
1435,-0.07691142403348472,3,-0.008470454042658448,-0.0016292755491853633,10
1606,-0.07691142403348472,3,-0.01850847416062773,-0.007344904751507453,14
4055,-0.07696157249401159,3,-0.04371619734716009,-0.029022381520036764,12
2252,-0.07697530581146639,3,-0.014411505715345108,-0.015380184525980459,8
1219,-0.07703556511215359,4,0.002845217951221446,-0.0014036194433688642,15
2476,-0.07709598728592792,3,-0.010831308716172328,-0.007606910342844331,10
2556,-0.07726680531466679,3,-0.01153028984773763,-0.0069193689655831225,6
2405,-0.07780944844211757,3,-0.016585352794500463,0.031967940744545134,7
293,-0.07807665291185706,5,0.010844668958214676,-0.0028751319463647534,14
2593,-0.07826829130770041,2,-0.05289278550921678,-0.026238818329733904,13
3877,-0.07828186704319395,4,-0.00607856203972712,-0.008674647173403507,14
550,-0.07828186704319395,3,-0.014181274278974532,-0.016977065256084597,15
588,-0.07828348608447444,3,-0.026104552842621975,-0.020665495518942964,8
996,-0.07876930124651194,5,0.017640658472262427,0.01896108795090612,11
2313,-0.0788575089638498,2,-0.022977690923114857,-0.0281586763067522,10
1831,-0.07886014870261193,2,-0.03430975086437826,-0.02196774340898426,18
2258,-0.07901023318697853,2,-0.03572926448088998,-0.03049320075791155,7
1822,-0.07906723353185474,4,0.0020960769297753146,-0.014045351220334054,12
1929,-0.0792279284234354,3,-0.029373594171904605,-0.004544429447261508,9
3219,-0.07925884236223757,2,-0.021317707692739885,-0.022541741573403856,8
3556,-0.08003998392120781,4,0.0002531125015394764,0.0028552888667637832,6
1485,-0.08014616408682707,5,0.008187071633307397,0.014143016123236277,13
2817,-0.08051543751607793,5,0.006794103031874998,0.0036279231500119524,6
2369,-0.08061870218003553,2,-0.03160362628743174,-0.025155012569641783,9
2155,-0.08079187015437617,4,-0.0020799766591822477,-0.009221827615878975,6
471,-0.08079187015437617,2,-0.007659520796520769,-0.01844911265019665,16
831,-0.08079187015437617,2,-0.043391667621748176,-0.029620270807719867,14
2157,-0.0809484530788116,2,-0.0347957656689829,-0.03159641939349815,12
1556,-0.08095582799865242,1,-0.026036739389440067,-0.033158966631308656,16
3803,-0.08111262561871468,3,-0.05390716136963486,-0.018383058660422155,12
1890,-0.08113508902262212,4,0.0003402269727708629,0.0018888368673428968,10
2532,-0.08113508902262212,3,-0.016710371999437035,-0.016311622585026553,6
2725,-0.08152153965621145,5,0.01839973826658786,0.024729369925994532,7
1645,-0.08159821776837806,3,-0.02157173168335913,-0.010942763929998711,10
2070,-0.08166318364636038,5,0.0050766106498078,0.0056987062109857545,15
3942,-0.08172551473997136,4,-0.005238149763346134,0.0004959934729090593,8
945,-0.0821381662601528,1,-0.02838541797451577,-0.03597089227140789,16
259,-0.08213833564496098,1,-0.04539823936644727,-0.037806333873653286,12
3894,-0.0826260588709129,3,-0.03191115960623986,-0.017181774288047347,9
3457,-0.0826442315650634,2,-0.008462415005409896,-0.020675332337657046,7
3019,-0.08345140650966476,2,-0.0265037455878101,-0.029893608345056638,8
1303,-0.08345140650966476,2,-0.03127507301186949,-0.02615870311890728,14
2627,-0.08351338254754215,2,-0.014369491115918898,-0.027175303773550416,18
2912,-0.0837752558737892,2,-0.047521997292575224,-0.03835993330883432,7
2024,-0.08419113297032599,3,-0.021782557618818643,-0.020780939144673063,14
1294,-0.08421920848407793,3,-0.01121191193997989,-0.006861573834963747,16
3436,-0.0844443617966224,2,-0.03974530989835362,-0.03220699258507981,6
708,-0.08453209507419979,4,0.0031902870134582484,-0.006965062082094062,7
3467,-0.08481175407453978,5,0.015458076615731509,0.009624377489289335,6
2048,-0.08535277120395834,2,-0.030781289549392188,-0.018856777319707835,13
3687,-0.08542361640165597,1,-0.03013621409125883,-0.03474334631945651,6
2136,-0.08546941323666779,3,-0.005629623854332078,-0.017331586385508427,7
2326,-0.0855049323397521,2,-0.014800799395930986,-0.023713316324737846,8
3741,-0.08565204363218804,4,-0.017729863258058143,-0.010472204426122178,7
3232,-0.08570602171546815,2,-0.05710225542598468,-0.03739379689593081,11
2361,-0.0857406134489348,3,-0.0017682067789096534,-0.0019704352172292966,6
1112,-0.08623456865658596,2,-0.013232404628578054,-0.022954668509274023,7
988,-0.08629545494699165,1,-0.0460780981230251,-0.03820700531604594,10
2583,-0.08677217640281043,2,-0.051319359402713205,-0.0387989317299786,8
3512,-0.0867858457565076,2,-0.029140079551041476,-0.035826900933541614,7
3179,-0.0869315711601717,6,0.02787070698881855,0.026214814861471633,10
586,-0.08694445021739905,1,-0.03050141320309213,-0.030897114974524215,16
2005,-0.08694559898997922,5,0.020198192911391133,0.006215501525402137,12
524,-0.08697240426020603,2,-0.01378263682420744,-0.0099760523797143,18
717,-0.08702867280777238,4,-0.004520663924648893,-0.0031072106391928367,6
631,-0.08730801193082549,3,-0.05658351322622868,-0.034979335578762594,7
3748,-0.08765587054135238,4,-0.00290658003887595,-0.011941312136636531,18
1808,-0.08767892955512635,2,-0.0362394189000283,-0.0360251884325736,15
2063,-0.0880120398440527,4,-0.011266983043591028,-0.013895128920132921,16
1712,-0.08810093688224296,3,-0.017779802652275745,-0.01766457956785243,17
689,-0.08833727510323874,2,-0.01627921624004841,-0.026127665598108918,6
838,-0.0885130419056348,3,-0.003862208854264304,-0.015283686453314987,16
1527,-0.0885839485228821,3,-0.01940004583097732,-0.014993899914037906,17
3686,-0.08859360870772881,2,-0.018631328631824207,-0.01993990781842496,10
2504,-0.08868095066800219,3,-0.029957170539265665,-0.023243807540210146,6
3264,-0.08907492767188219,4,0.0043804581436781564,-0.011006280018693165,14
1293,-0.08907945497018388,2,-0.03752969414295426,-0.024037028249372885,18
627,-0.08930199780916048,3,-0.020596477829378235,-0.02169062583896779,14
3781,-0.0897679104609076,3,-0.01746095452559454,-0.01323305823654268,9
3616,-0.09007548868647963,4,0.016406327688314515,-0.0007935326688306293,8
808,-0.09030407417568509,2,-0.024132753261438933,-0.023349597436371994,8
2035,-0.09095778012977862,3,-0.010477179318107543,-0.009510115313555209,17
3306,-0.09104630330034946,2,-0.02852041380170367,-0.030241040434735342,12
3983,-0.09131420808724444,4,-0.0030245177759776753,-0.020211346173457323,11
1022,-0.09132727195791468,3,-0.028055969111012047,-0.028673281928712185,16
3501,-0.09136388734601786,2,-0.03710334227790446,-0.01418957167001951,11
2007,-0.09158049815060298,2,-0.04021105125670715,-0.030882979437932126,12
3609,-0.09172609727346126,4,-0.012195557378367916,-0.007341786850894358,9
2036,-0.09194393105989629,2,-0.014346000128515168,-0.012031887650515397,13
1094,-0.0919633932610957,4,-0.00036980435671130074,-0.006268693539261197,18
1385,-0.0919633932610957,3,-0.019523580826218856,-0.009365226887497649,18
2972,-0.09218656836712324,4,-0.004485061208565899,0.012720504166094437,7
2619,-0.09224865801143589,2,-0.02970713032819572,-0.028536880811774953,6
2699,-0.09244004688064522,3,-0.012224653908397776,-0.01565240108068232,6
3728,-0.0925417954091814,3,-0.05068862698409221,-0.03026521293871659,6
837,-0.09254286655236565,2,-0.04395622866997845,-0.03686398549801684,13
734,-0.09265399500140892,2,-0.0556087463391452,-0.04142846342553731,13
2384,-0.09285813236579066,5,0.01724651701991564,-0.002607612345428223,8
3982,-0.09285813236579066,5,0.005972021820119189,0.0034308246635242207,6
3640,-0.09285813236579066,4,0.0019842632205959165,0.0014887266827789125,9
1464,-0.09288631620530863,5,0.012630455668745433,0.006245281927308444,8
1940,-0.09314920687798045,3,-0.03708348567058928,-0.0232415832353563,7
533,-0.093211572836152,2,-0.05969853682083537,-0.04310914706693611,18
798,-0.09321791899039256,2,-0.03224288932222796,-0.03482706317789609,7
2592,-0.0932606481404763,2,-0.01743066481567629,-0.013268617910300609,8
2832,-0.09332613633417197,5,0.009699485262869345,-0.002031965263412275,12
1323,-0.09332613633417197,4,-0.007056307581106647,-0.008945297315249207,18
2014,-0.0933473288582235,3,-0.04030657469477594,-0.015607629460464609,14
1723,-0.09339156287854355,2,-0.02533616466039068,-0.034197116889106344,17
3028,-0.09378131286690305,2,-0.03089707243758122,-0.028232332342449,16
1747,-0.09382348239809812,1,-0.04716598701412017,-0.03518613213452451,17
1763,-0.09404691533323761,2,-0.02681607801776814,-0.025721363422437846,15
1375,-0.09414221967575598,3,-0.029397568502064098,-0.036228230400834366,6
488,-0.09422692605369609,4,-0.00121773983760598,-0.021211047105240285,15
1010,-0.09436646426989337,4,0.011809687193913176,0.010263060798654133,17
2017,-0.09474991758697693,3,-0.006766664814461865,-0.01142356571545422,7
3233,-0.09480686998180055,1,-0.02640374843438037,-0.03147783399632993,14
4080,-0.09523516152176759,5,0.0033684189833558253,-0.0011130682405153663,9
1361,-0.0953760379259545,3,-0.01193517631037816,-0.014789895514073684,6
1597,-0.09558727841111492,3,-0.05068903664222629,-0.016966338618810778,16
2737,-0.09563509199368814,4,0.007460720400278897,-0.0009117064313025197,7
1609,-0.0956534498090631,3,-0.010391491582440737,-0.010675936462583024,11
1779,-0.096303027030894,2,-0.027941397024590087,-0.015431961880625608,10
2351,-0.09662996658077994,4,0.015245139844122346,0.03717361830506763,7
958,-0.09684448287395409,3,-0.017481817701980595,-0.007833947202459557,12
3573,-0.09704967615186622,4,-0.011813222462309314,-0.021539500013306095,13
3081,-0.09705275613183062,3,-0.012866741501921852,-0.015460399373145597,9
572,-0.0972546522976061,4,-0.0008675314755519081,-0.014199620452204034,16
3150,-0.09730107823000567,3,-0.007231077922137952,-0.012980123007819463,12
3431,-0.09756072143757377,4,0.0025302566552971584,0.005740242118109931,7
2161,-0.09761701684117474,6,0.011364252875417868,0.008987552702504675,13
551,-0.09762372781307294,4,0.008263124019238621,-0.011517901473718395,17
3098,-0.09770775778106544,0,-0.022484320705310645,-0.03784582023802513,9
3006,-0.09773037912210336,3,-0.035292121019388556,-0.022696019993161592,11
2082,-0.0979869103690143,1,-0.052656813215997356,-0.045988479948562616,13
1561,-0.09805629729413823,4,-0.01271530473841087,-0.0016065277266578276,7
1277,-0.098105103722961,2,-0.00925160386482532,-0.01329344275585427,11
3407,-0.09813076771953111,5,0.001703747244492515,-0.009757242496039764,8
3928,-0.09813076771953111,3,-0.004190726660670441,-0.023751834470081196,6
2143,-0.09813076771953111,2,-0.018490988271945008,-0.02795676708229536,6
1137,-0.09813076771953111,1,-0.009548590377225441,-0.023323079222188195,8
1502,-0.09821171155484809,3,-0.06261285819091111,-0.03356205299761013,15
3333,-0.0982177949194285,4,0.004745657128987224,-0.006907751344803703,9
3692,-0.09826593724174204,3,-0.026930123914973847,-0.02546732573017174,8
2303,-0.09833452298639445,2,-0.05045167099342307,-0.03898899252926166,9
1546,-0.09843453102864852,4,-0.008381706584131954,0.007805577066377592,17
1551,-0.09846404337244208,2,-0.04051786125110168,-0.03279868202863455,6
2483,-0.0985517789904462,4,0.003775390924773414,0.005477902781102967,6
1827,-0.0985554306745906,4,-0.010336858341736754,-0.020840259330574692,8
940,-0.09867445684392329,1,-0.05098827872510958,-0.04848011618483372,15
4006,-0.09868554792525785,5,0.01411865583444849,0.009344206880143965,6
4085,-0.0987903024292911,2,-0.02655784952997592,-0.021622387130090834,8
2850,-0.09920239943162912,4,-0.002879280870136558,-0.01022014783497846,8
1832,-0.09920239943162912,3,-0.00798255317508001,-0.016828729351011887,10
580,-0.09923700583202522,6,0.03396242606266764,0.015717740205735048,10
685,-0.09929187559598585,2,-0.05557485874835877,-0.04359382400887414,18
956,-0.0993155826877663,3,-0.02669981729742721,-0.011390081012039394,7
3980,-0.0993736222157704,3,-0.01630044272013409,-0.018862478289637497,14
1154,-0.09940039036777404,2,-0.025071346285802376,-0.026377850144323783,10
3273,-0.09955231278184284,2,-0.02313070501480813,-0.033540265268119165,11
2269,-0.09982529648625516,4,-0.013677620591429296,-0.018088104284197104,6
2481,-0.0998253646970152,3,-0.008353382340031745,-0.014844660217483485,6
2861,-0.09999496786664963,3,-0.009465635989930776,-0.018883187706923266,10
3948,-0.10044896759148969,3,-0.02512492885833567,-0.01925992255815133,7
