event_id,window,outcome_label,block_label,signal_date,date,offset,normalized_close,ex04_score,source_ex04_score,raw::raw__30m__cxt_bi_status_V230101,mapped::raw__30m__cxt_bi_status_V230101,contribution::raw__30m__cxt_bi_status_V230101,raw::raw__30m__cxt_third_buy_V230228__di_1,mapped::raw__30m__cxt_third_buy_V230228__di_1,contribution::raw__30m__cxt_third_buy_V230228__di_1,raw::raw__daily__cxt_bi_status_V230101,mapped::raw__daily__cxt_bi_status_V230101,contribution::raw__daily__cxt_bi_status_V230101,raw::raw__daily__cxt_five_bi_V230619__di_1,mapped::raw__daily__cxt_five_bi_V230619__di_1,contribution::raw__daily__cxt_five_bi_V230619__di_1,raw::raw__daily__cxt_seven_bi_V230620__di_1,mapped::raw__daily__cxt_seven_bi_V230620__di_1,contribution::raw__daily__cxt_seven_bi_V230620__di_1,raw::raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,mapped::raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,contribution::raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,raw::raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,mapped::raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,contribution::raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,raw::raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,mapped::raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,contribution::raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,raw::raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,mapped::raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,contribution::raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,raw::raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,mapped::raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,contribution::raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,raw::raw__daily__pressure_support_V240406__di_1__w_20,mapped::raw__daily__pressure_support_V240406__di_1__w_20,contribution::raw__daily__pressure_support_V240406__di_1__w_20,raw::raw__weekly__cxt_bi_status_V230101,mapped::raw__weekly__cxt_bi_status_V230101,contribution::raw__weekly__cxt_bi_status_V230101
2021H1:early_ex04_exit:20210616,2021H1,false_exit,joint_margin_block,2021-06-16,2021-06-01,-10,1.1070631970260223,0.5951542975828519,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N10,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H1:early_ex04_exit:20210616,2021H1,false_exit,joint_margin_block,2021-06-16,2021-06-02,-9,1.0802973977695167,0.47621376318070774,0.0233364813082976,向下,-1.0,-0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N10,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H1:early_ex04_exit:20210616,2021H1,false_exit,joint_margin_block,2021-06-16,2021-06-03,-8,1.070631970260223,0.3087937638734435,0.0233364813082976,向下,-1.0,-0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,空头,-1.0,-0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N10,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H1:early_ex04_exit:20210616,2021H1,false_exit,joint_margin_block,2021-06-16,2021-06-04,-7,1.0855018587360594,0.36841270674251814,0.0233364813082976,向下,-1.0,-0.05947026720107206,三买,1.0,0.05961894286907473,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,空头,-1.0,-0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N10,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H1:early_ex04_exit:20210616,2021H1,false_exit,joint_margin_block,2021-06-16,2021-06-07,-6,1.087732342007435,0.5358327060497825,0.0233364813082976,向下,-1.0,-0.05947026720107206,三买,1.0,0.05961894286907473,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N10,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H1:early_ex04_exit:20210616,2021H1,false_exit,joint_margin_block,2021-06-16,2021-06-08,-5,1.0773234200743496,0.3087937638734435,0.0233364813082976,向下,-1.0,-0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,空头,-1.0,-0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N9,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H1:early_ex04_exit:20210616,2021H1,false_exit,joint_margin_block,2021-06-16,2021-06-09,-4,1.0840148698884757,0.5951542975828519,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N9,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H1:early_ex04_exit:20210616,2021H1,false_exit,joint_margin_block,2021-06-16,2021-06-10,-3,1.100371747211896,0.5951542975828519,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N9,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H1:early_ex04_exit:20210616,2021H1,false_exit,joint_margin_block,2021-06-16,2021-06-11,-2,1.0929368029739777,0.5000018700611366,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向下,-1.0,-0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N8,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H1:early_ex04_exit:20210616,2021H1,false_exit,joint_margin_block,2021-06-16,2021-06-15,-1,1.100371747211896,0.40484944253942123,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N9,1.0,0.19030485504343062,压力位,-1.0,-0.19030485504343062,其他,0.0,0.0
2021H1:early_ex04_exit:20210616,2021H1,false_exit,joint_margin_block,2021-06-16,2021-06-16,0,1.0698884758364313,0.023336481308297602,0.0233364813082976,向下,-1.0,-0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,空头,-1.0,-0.08370999965363214,空头,-1.0,-0.07136432064128646,多头,1.0,0.07136432064128646,空头,-1.0,-0.07136432064128646,高量N9,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-07,-20,1.0,0.5358327060497825,0.0233364813082976,向下,-1.0,-0.05947026720107206,三买,1.0,0.05961894286907473,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N10,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-08,-19,0.9904306220095693,0.3087937638734435,0.0233364813082976,向下,-1.0,-0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,空头,-1.0,-0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N9,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-09,-18,0.9965823650034176,0.5951542975828519,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N9,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-10,-17,1.01161995898838,0.5951542975828519,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N9,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-11,-16,1.0047846889952152,0.5000018700611366,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向下,-1.0,-0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N8,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-15,-15,1.01161995898838,0.40484944253942123,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N9,1.0,0.19030485504343062,压力位,-1.0,-0.19030485504343062,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-16,-14,0.9835953520164047,0.023336481308297602,0.0233364813082976,向下,-1.0,-0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,空头,-1.0,-0.08370999965363214,空头,-1.0,-0.07136432064128646,多头,1.0,0.07136432064128646,空头,-1.0,-0.07136432064128646,高量N9,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-17,-13,1.0287081339712918,0.40484944253942123,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N9,1.0,0.19030485504343062,压力位,-1.0,-0.19030485504343062,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-18,-12,1.045112781954887,0.5951542975828519,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N9,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-21,-11,1.0683526999316473,0.5951542975828519,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N9,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-22,-10,1.063568010936432,0.5951542975828519,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N9,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-23,-9,1.06971975393028,0.5951542975828519,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N9,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-24,-8,1.0526315789473684,0.3087937638734435,0.0233364813082976,向下,-1.0,-0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,空头,-1.0,-0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N9,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-25,-7,1.075187969924812,0.47621376318070774,0.0233364813082976,向下,-1.0,-0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N9,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-28,-6,1.0915926179084072,0.5951542975828519,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N7,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-29,-5,1.0922761449077238,0.5358327060497825,0.0233364813082976,向下,-1.0,-0.05947026720107206,三买,1.0,0.05961894286907473,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N7,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-06-30,-4,1.111414900888585,0.5951542975828519,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N7,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-07-01,-3,1.102529049897471,0.5951542975828519,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N8,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-07-02,-2,1.073820915926179,0.16606512259087053,0.0233364813082976,向下,-1.0,-0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,空头,-1.0,-0.08370999965363214,空头,-1.0,-0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N8,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-07-05,-1,1.102529049897471,0.5951542975828519,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N8,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20210706,2021H2,false_exit,joint_margin_block,2021-07-06,2021-07-06,0,1.0731373889268625,0.023336481308297602,0.0233364813082976,向下,-1.0,-0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,其他,0.0,0.0,其他,0.0,0.0,空头,-1.0,-0.08370999965363214,空头,-1.0,-0.07136432064128646,多头,1.0,0.07136432064128646,空头,-1.0,-0.07136432064128646,高量N8,1.0,0.19030485504343062,其他,0.0,0.0,其他,0.0,0.0
2021H2:early_ex04_exit:20211223,2021H2,protective_exit,joint_margin_block,2021-12-23,2021-11-25,-20,1.0,0.5475780838219942,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,类三卖,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N10,1.0,0.19030485504343062,其他,0.0,0.0,向下,-1.0,-0.04757621376085765
2021H2:early_ex04_exit:20211223,2021H2,protective_exit,joint_margin_block,2021-12-23,2021-11-26,-19,0.9933598937583001,0.3208364929816605,0.0233364813082976,向下,-1.0,-0.05947026720107206,三买,1.0,0.05961894286907473,向上,1.0,0.04757621376085765,类三卖,0.0,0.0,其他,0.0,0.0,空头,-1.0,-0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N10,1.0,0.19030485504343062,其他,0.0,0.0,向下,-1.0,-0.04757621376085765
2021H2:early_ex04_exit:20211223,2021H2,protective_exit,joint_margin_block,2021-12-23,2021-11-29,-18,1.00398406374502,0.5475780838219942,0.0233364813082976,向上,1.0,0.05947026720107206,其他,0.0,0.0,向上,1.0,0.04757621376085765,类三卖,0.0,0.0,其他,0.0,0.0,多头,1.0,0.08370999965363214,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,多头,1.0,0.07136432064128646,高量N10,1.0,0.19030485504343062,其他,0.0,0.0,向下,-1.0,-0.04757621376085765
