mechanism_id,variant,episodes,gross_mean_return,baseline_mean_return,baseline_profit_factor,stress_mean_return,stress_profit_factor,stress_win_rate,stress_cumulative_return,positive_years,incremental_terminal_return_vs_static,unconditional_opponent,unconditional_baseline_mean_return,opposite_stress_mean_return,fixed_long_stress_mean_return,evidence
PRIOR_INTRADAY_CONTINUATION,PRIMARY,365,0.0003150191530914013,7.497235411063086e-05,1.0212450154203445,-0.0008846390749554613,0.7821353666079376,0.4246575342465753,-0.2904524481124182,2,-0.1252375693589698,OPEN_TO_1130,0.0005624209826857,-0.0014040285392037486,0.00021593519381575186,DIRECTION_FAIL
PRIOR_INTRADAY_CONTINUATION,OPPOSITE,365,-0.00020499395269891067,-0.0004449159635088759,0.8820400708988805,-0.0014040285392037486,0.6709269250357626,0.4465753424657534,-0.4130832794281515,1,-0.1781136505979477,OPEN_TO_1130,0.0005624209826857,-0.0014040285392037486,0.00021593519381575186,CONTROL
PRIOR_INTRADAY_CONTINUATION,FIXED_LONG,365,0.001416914903874341,0.0011766036816441667,1.3977170699155932,0.00021593519381575186,1.0634444268072316,0.5095890410958904,0.06083776098094895,3,0.026232085010855277,OPEN_TO_1130,0.0005624209826857,-0.0014040285392037486,0.00021593519381575186,TIMING_FAIL
LATE_SESSION_FLOW_CONTINUATION,PRIMARY,379,0.0009129020656821402,0.0006727117920193201,1.1815627161975988,-0.0002874731916422639,0.9313420015222377,0.47493403693931396,-0.12371395370979776,2,-0.053343103007368775,OPEN_TO_1130,0.0005624209826857,-0.0019888613125078067,7.553014696641162e-05,DIRECTION_FAIL
LATE_SESSION_FLOW_CONTINUATION,OPPOSITE,379,-0.000790528946663331,-0.001030310445936138,0.7736402544083809,-0.0019888613125078067,0.607983610218606,0.42744063324538256,-0.540463729075265,0,-0.2330376768932353,OPEN_TO_1130,0.0005624209826857,-0.0019888613125078067,7.553014696641162e-05,CONTROL
LATE_SESSION_FLOW_CONTINUATION,FIXED_LONG,379,0.0012763412698164605,0.0010360637812104284,1.295559205042934,7.553014696641162e-05,1.0192191851833525,0.5382585751978892,0.005742275833500621,4,0.0024759600845163376,OPEN_TO_1130,0.0005624209826857,-0.0019888613125078067,7.553014696641162e-05,FEASIBLE_TIMING
OPENING_GAP_REVERSION,PRIMARY,375,8.64843782782255e-05,-0.00015350757893759978,0.9574103636913257,-0.001112899772485224,0.7285337263842313,0.45066666666666666,-0.3532169800463685,0,-0.1523004413452268,SIGNAL_0935_TO_1130,0.0001890649384241,-0.001188742989390562,-0.0013042680187863901,DIRECTION_FAIL
OPENING_GAP_REVERSION,OPPOSITE,375,1.055009487270553e-05,-0.00022942364030175473,0.9373208338132211,-0.001188742989390562,0.7177297533709264,0.392,-0.37139720232571405,1,-0.1601394072877338,SIGNAL_0935_TO_1130,0.0001890649384241,-0.001188742989390562,-0.0013042680187863901,CONTROL
OPENING_GAP_REVERSION,FIXED_LONG,375,-0.00010511364778635457,-0.0003450596269932887,0.9070464606486347,-0.0013042680187863901,0.6928593681745665,0.408,-0.3980666160026296,0,-0.1716387510420444,SIGNAL_0935_TO_1130,0.0001890649384241,-0.001188742989390562,-0.0013042680187863901,TIMING_FAIL
