factor,factor_kind,year,horizon,active_n,control_n,active_return,control_return,return_delta,active_mae,control_mae,mae_delta,active_max_drawdown,control_max_drawdown,max_drawdown_delta
joint__cxt_bi_zdf::向上::第2层,state,2021,60,2,61,0.008745951333713586,-0.09745149636688924,0.10619744770060283,-0.061554752577138605,-0.12999645836673526,0.06844170578959666,-0.11686130563955643,-0.16250245329097004,0.04564114765141361
joint__cxt_bi_zdf::向上::第2层,state,2022,5,2,51,0.051356089246211156,0.003911101745300461,0.047444987500910696,0.010196722191039065,-0.01747764532572596,0.027674367516765025,0.0,-0.028417200334032132,0.028417200334032132
joint__cxt_bi_zdf::向上::第2层,state,2022,20,2,51,0.08638194604946026,-0.011071223505478537,0.0974531695549388,0.010196722191039065,-0.0494007625746634,0.059597484765702466,-0.04528985507246386,-0.07468293432804603,0.02939307925558217
joint__cxt_bi_zdf::向上::第2层,state,2022,60,2,51,0.013755901872090304,-0.021906853863581186,0.035662755735671486,-0.03905037639911513,-0.11448924785757035,0.07543887145845522,-0.1431159420289856,-0.15359835550837658,0.010482413479390995
joint__cxt_bi_zdf::向上::第2层,state,2023,5,21,50,0.011832162161947036,-0.0060702586818207945,0.01790242084376783,-0.008501426457061931,-0.018927993034820338,0.010426566577758407,-0.014804017152351827,-0.026087005420224987,0.01128298826787316
joint__cxt_bi_zdf::向上::第2层,state,2023,20,21,50,-0.017335847673241672,-0.00575371704347619,-0.011582130629765482,-0.030592309709403027,-0.04575404461645787,0.015161734907054844,-0.05366397844409406,-0.06078248738212738,0.00711850893803332
joint__cxt_bi_zdf::向上::第2层,state,2023,60,12,39,0.0453568821626672,-0.07848201982226606,0.12383890198493326,-0.029793590338259363,-0.10340120407687792,0.07360761373861856,-0.08967842986830325,-0.13348695918926795,0.0438085293209647
joint__cxt_bi_zdf::向上::第3层,state,2021,5,6,57,0.016326867524613303,0.0021961611653899273,0.014130706359223375,0.0012877633454800308,-0.01515081690871623,0.016438580254196263,-0.008739430929414779,-0.02553751162750086,0.016798080698086082
joint__cxt_bi_zdf::向上::第3层,state,2021,20,6,57,0.013275357793197143,-0.008360871069692234,0.02163622886288938,-0.004337255295597346,-0.04415896261140733,0.03982170731580999,-0.03985507246376815,-0.06354950130366607,0.023694428839897926
joint__cxt_bi_zdf::向上::第3层,state,2021,60,6,57,-0.13126244641287713,-0.09016622275851849,-0.04109622365435864,-0.13207019338631706,-0.1273767071088987,-0.004693486277418363,-0.17457180500658764,-0.1596305514383993,-0.014941253568188345
joint__cxt_bi_zdf::向上::第3层,state,2022,5,12,41,0.009304617963681752,0.004646901266794264,0.004657716696887488,-0.020647431286264933,-0.01519993394621382,-0.005447497340051113,-0.032842599244781535,-0.025735756734103908,-0.007106842510677627
joint__cxt_bi_zdf::向上::第3层,state,2022,20,12,41,-0.022786348068815965,-0.002888593411090081,-0.019897754657725884,-0.056953797088836015,-0.044282923947798127,-0.012670873141037889,-0.09346883449588733,-0.06775081333962504,-0.02571802115626229
joint__cxt_bi_zdf::向上::第3层,state,2022,60,12,41,-0.023421910357720677,-0.01972377607331248,-0.003698134284408197,-0.18061030284433408,-0.09145679900981245,-0.08915350383452163,-0.21789562926116682,-0.13426830399637016,-0.08362732526479666
joint__cxt_bi_zdf::向上::第3层,state,2023,5,6,65,-0.03256874591286646,0.0021596145659545656,-0.034728360478821024,-0.0355488514771965,-0.0140251768996329,-0.021523674577563597,-0.03967068045900533,-0.021187854591640087,-0.01848282586736524
joint__cxt_bi_zdf::向上::第3层,state,2023,20,6,65,-0.039319652919401725,-0.006397242089161143,-0.032922410830240584,-0.06797595697472751,-0.03880438450572296,-0.02917157246900455,-0.07197282071362791,-0.05744970757154734,-0.014523113142080574
joint__cxt_bi_zdf::向上::第3层,state,2023,60,6,45,-0.07078290562657263,-0.046484861185709644,-0.02429804444086299,-0.09228043882232533,-0.08525527578052,-0.007025163041805324,-0.09617307595578957,-0.12677986913480782,0.030606793179018252
joint__cxt_bi_zdf::向上::第4层,state,2021,5,41,22,0.00648396792031547,-0.0019409224162740268,0.008424890336589497,-0.011831731026901764,-0.016853136891862394,0.0050214058649606305,-0.023890047606166268,-0.024026490749600945,0.0001364431434346773
joint__cxt_bi_zdf::向上::第4层,state,2021,20,41,22,-0.0050854572041571875,-0.00856426176558317,0.0034788045614259824,-0.04177201745676779,-0.037746894768014676,-0.004025122688753116,-0.0638170384130031,-0.05658879246174762,-0.007228245951255478
joint__cxt_bi_zdf::向上::第4层,state,2021,60,41,22,-0.09775108177517979,-0.08723886467865662,-0.010512217096523169,-0.13018743560015647,-0.12341857299630514,-0.0067688626038513305,-0.1642072959922687,-0.15517605119751224,-0.009031244794756449
joint__cxt_bi_zdf::向上::第4层,state,2022,5,14,39,0.03202799641862968,-0.003749066214309479,0.035777062632939165,-0.00717372856433357,-0.019757288905878866,0.012583560341545296,-0.020423828167663156,-0.029829323658675754,0.009405495491012598
joint__cxt_bi_zdf::向上::第4层,state,2022,20,14,39,0.04073931093894143,-0.02467227845706833,0.06541158939600976,-0.011743530668819589,-0.05986246198877645,0.048118931319956856,-0.051693439185730494,-0.08142823621218073,0.029734797026450238
joint__cxt_bi_zdf::向上::第4层,state,2022,60,14,39,0.049021479294211585,-0.04553944752352364,0.09456092681773523,-0.03346599019963671,-0.13970585976254887,0.10623986956291216,-0.09787625182681316,-0.1730636022925588,0.07518735046574564
joint__cxt_bi_zdf::向上::第4层,state,2023,5,4,67,0.012736244092062532,-0.0015818284337074944,0.014318072525770026,-0.008102527067393811,-0.016306261180145405,0.008203734112751594,-0.024612071891886855,-0.022638602143926725,-0.00197346974796013
joint__cxt_bi_zdf::向上::第4层,state,2023,20,4,67,-0.08631601946384967,-0.004574247394872924,-0.08174177206897675,-0.0954719179528821,-0.038033627804609386,-0.05743829014827271,-0.12794612794612792,-0.05454154335295273,-0.0734045845931752
joint__cxt_bi_zdf::向上::第4层,state,2023,60,4,47,-0.11203369710178043,-0.04400811486615422,-0.06802558223562621,-0.11729727452053026,-0.0834251264888347,-0.03387214803169557,-0.14898989898989906,-0.12098240363492539,-0.02800749535497367
joint__cxt_bi_zdf::向上::第5层,state,2021,5,0,63,,0.0035419427234112013,,,-0.013585237836888015,,,-0.023937694418159332,
joint__cxt_bi_zdf::向上::第5层,state,2021,20,0,63,,-0.00630027784465515,,,-0.040366419057520676,,,-0.0612928890331996,
joint__cxt_bi_zdf::向上::第5层,state,2021,60,0,63,,-0.09408014882083837,,,-0.12782370580198615,,,-0.16105352796870295,
joint__cxt_bi_zdf::向上::第5层,state,2022,5,10,43,-0.016250695352693478,0.01080663537278327,-0.027057330725476746,-0.022032179092842063,-0.015131271541895933,-0.00690090755094613,-0.03166938474566322,-0.026339148129744337,-0.005330236615918884
joint__cxt_bi_zdf::向上::第5层,state,2022,20,10,43,-0.07403879612371334,0.008105103594340662,-0.082143899718054,-0.08263378449964838,-0.03890017678905283,-0.04373360771059555,-0.0940897988830425,-0.06880259004755464,-0.025287208835487865
joint__cxt_bi_zdf::向上::第5层,state,2022,60,10,43,-0.06485221633312048,-0.010260827441098951,-0.05459138889202153,-0.17891841210243067,-0.09599693657000029,-0.08292147553243039,-0.18929591972646415,-0.1448090422725706,-0.04448687745389354
joint__cxt_bi_zdf::向上::第5层,state,2023,5,0,71,,-0.000775176460424676,,,-0.015844078976610103,,,-0.022749783538177994,
joint__cxt_bi_zdf::向上::第5层,state,2023,20,0,71,,-0.009179417652280066,,,-0.04126958781296277,,,-0.05867701290749781,
joint__cxt_bi_zdf::向上::第5层,state,2023,60,0,51,,-0.04934345464934059,,,-0.08608176555014413,,,-0.12317906993727624,
joint__cxt_bi_zdf::向下::第1层,state,2021,5,0,46,,-0.012629879708825719,,,-0.02433385935438532,,,-0.03173686522770657,
joint__cxt_bi_zdf::向下::第1层,state,2021,20,0,46,,-0.006836681705223733,,,-0.04902992266155505,,,-0.06341549762181037,
joint__cxt_bi_zdf::向下::第1层,state,2021,60,0,46,,-0.039075473198341266,,,-0.10304539956152839,,,-0.13470399958210638,
joint__cxt_bi_zdf::向下::第1层,state,2022,5,18,65,-0.012073750657376604,-0.00542796690605464,-0.006645783751321964,-0.020559986174264647,-0.022813918743319117,0.0022539325690544704,-0.03174295216880866,-0.030491560296286118,-0.0012513918725225413
joint__cxt_bi_zdf::向下::第1层,state,2022,20,18,65,-0.030921977753606642,-0.023515751526371483,-0.00740622622723516,-0.051439034167087345,-0.0716075907599924,0.020168556592905056,-0.06554305456822164,-0.09285531489228531,0.02731226032406367
joint__cxt_bi_zdf::向下::第1层,state,2022,60,18,65,-0.0583881416271136,-0.04530037629971887,-0.01308776532739473,-0.10200742171234113,-0.14928637306452763,0.0472789513521865,-0.13992064687963873,-0.18391767349202642,0.04399702661238769
joint__cxt_bi_zdf::向下::第1层,state,2023,5,46,50,-0.002781565081537422,-0.01076279419928383,0.007981229117746408,-0.014085725314249859,-0.018674983492303364,0.004589258178053505,-0.01981881740139223,-0.0264260567318209,0.006607239330428668
joint__cxt_bi_zdf::向下::第1层,state,2023,20,45,42,-0.00296485750634041,-0.02577519432032032,0.022810336813979912,-0.031687843974230426,-0.05617333766476751,0.024485493690537083,-0.04816037973946026,-0.07295750512546537,0.024797125386005106
joint__cxt_bi_zdf::向下::第1层,state,2023,60,43,34,-0.038696678449845014,-0.06755618182123756,0.028859503371392543,-0.08249095406388415,-0.10035330374943038,0.01786234968554623,-0.13121977328394416,-0.1174837251194521,-0.01373604816449206
joint__cxt_bi_zdf::向下::第2层,state,2021,5,10,36,-0.03241773361581076,-0.007133253623552095,-0.025284479992258666,-0.03569543047818151,-0.02117786737555304,-0.014517563102628469,-0.04288990407198211,-0.028638798882074483,-0.014251105189907624
joint__cxt_bi_zdf::向下::第2层,state,2021,20,10,36,-0.05000661597004495,0.00515496670167105,-0.055161582671716,-0.06977138681093256,-0.043268404842283524,-0.026502981968649038,-0.0793494734694015,-0.058989393219701744,-0.02036008024969975
joint__cxt_bi_zdf::向下::第2层,state,2021,60,10,36,-0.1831357758489305,0.0009412775379335245,-0.18407705338686403,-0.1931092283929526,-0.07802766933057721,-0.1150815590623754,-0.20307054518160822,-0.11571329247113366,-0.08735725271047456
joint__cxt_bi_zdf::向下::第2层,state,2022,5,16,67,-0.0029628275832707315,-0.007802091334238787,0.004839263750968056,-0.016141316731985933,-0.02380184181702584,0.007660525085039907,-0.02262151004276934,-0.032707170113624534,0.010085660070855193
joint__cxt_bi_zdf::向下::第2层,state,2022,20,16,67,-0.021772898267510228,-0.025921687708938844,0.004148789441428616,-0.05570421984824637,-0.06998699249007666,0.01428277264183029,-0.07026057198698064,-0.09091345221544544,0.0206528802284648
joint__cxt_bi_zdf::向下::第2层,state,2022,60,16,67,-0.06300661410124352,-0.04458813706193843,-0.018418477039305083,-0.11497715423167444,-0.1447778115270096,0.029800657295335167,-0.15443211053850697,-0.179138905256703,0.024706794718196035
joint__cxt_bi_zdf::向下::第2层,state,2023,5,19,77,-0.020894123401755383,-0.0034948488192410466,-0.017399274582514335,-0.029057579552757923,-0.013371409448938458,-0.015686170103819466,-0.036674105412898776,-0.019950135509220916,-0.01672396990367786
joint__cxt_bi_zdf::向下::第2层,state,2023,20,12,75,-0.041949031134797775,-0.009501178341615985,-0.03244785279318179,-0.05439987308530805,-0.04176579578315876,-0.012634077302149285,-0.07674260842446451,-0.05747361336602244,-0.019268995058442068
joint__cxt_bi_zdf::向下::第2层,state,2023,60,7,70,-0.12092480708610483,-0.044491338652323985,-0.07643346843378085,-0.13104943535788074,-0.08631110435317839,-0.044738331004702356,-0.14536131576295502,-0.12313382421328983,-0.02222749154966519
joint__cxt_bi_zdf::向下::第3层,state,2021,5,12,34,0.011209266400931442,-0.021043695982857658,0.0322529623837891,-0.010183456328546225,-0.029328119245857938,0.019144662917311712,-0.017729698573305346,-0.036680571105730544,0.018950872532425198
joint__cxt_bi_zdf::向下::第3层,state,2021,20,12,34,0.04860632904872892,-0.02640480314779526,0.07501113219652418,-0.03047833679214122,-0.05557754120370111,0.025099204411559894,-0.054406875432182644,-0.06659501133579664,0.012188135903613992
joint__cxt_bi_zdf::向下::第3层,state,2021,60,12,34,0.06995085300945939,-0.07755535303638854,0.1475062060458479,-0.07419022597877038,-0.11322957847309004,0.039039352494319654,-0.11507679852538492,-0.14163124701389043,0.026554448488505508
joint__cxt_bi_zdf::向下::第3层,state,2022,5,5,78,0.024217682519745855,-0.008861971452885382,0.03307965397263124,0.0030573348931215217,-0.02395219415279633,0.027009529045917854,-0.007583964675104649,-0.03224877865284142,0.02466481397773677
joint__cxt_bi_zdf::向下::第3层,state,2022,20,5,78,0.07140322454031325,-0.03130943040359785,0.1027126549439111,0.0028547006479340943,-0.07172653227752242,0.07458123292545651,-0.017751479289940808,-0.0913668340227799,0.07361535473283909
joint__cxt_bi_zdf::向下::第3层,state,2022,60,5,78,0.11524127188141384,-0.058611761130472326,0.17385303301188615,0.0028547006479340943,-0.14812847875969373,0.15098317940762782,-0.04891815616180628,-0.18241832871802793,0.13350017255622165
joint__cxt_bi_zdf::向下::第3层,state,2023,5,26,70,-0.004333435181571532,-0.007906034128486472,0.0035725989469149403,-0.011439827233393617,-0.018346529014320392,0.006906701780926776,-0.019461430044761883,-0.024671017941303976,0.005209587896542092
joint__cxt_bi_zdf::向下::第3层,state,2023,20,25,62,-0.023656124643594404,-0.010073768276595355,-0.01358235636699905,-0.06378969956443431,-0.035330494704028166,-0.028459204860406144,-0.07683502959762273,-0.05339607360652724,-0.023438955991095488
joint__cxt_bi_zdf::向下::第3层,state,2023,60,22,55,-0.04694719068466173,-0.05323689382187009,0.006289703137208363,-0.09328630794562098,-0.08921499231679982,-0.004071315628821168,-0.11050189239930153,-0.1310155504088425,0.02051365800954097
joint__cxt_bi_zdf::向下::第4层,state,2021,5,8,38,-0.025281343676194834,-0.00996641361043222,-0.015314930065762613,-0.04083107281245639,-0.020860761784265092,-0.019970311028191298,-0.049941589900262096,-0.02790429161243173,-0.022037298287830364
joint__cxt_bi_zdf::向下::第4层,state,2021,20,8,38,-0.07036064363345149,0.006536783963876846,-0.07689742759732833,-0.0826153797461581,-0.0419593001174281,-0.040656079628729996,-0.10199689254762723,-0.055293098690059474,-0.04670379385756775
joint__cxt_bi_zdf::向下::第4层,state,2021,60,8,38,-0.08703402318177254,-0.028978936359724157,-0.058055086822048386,-0.15000251356732253,-0.09315969134978226,-0.056842822217540265,-0.16772817329728595,-0.12775154195785804,-0.039976631339427915
joint__cxt_bi_zdf::向下::第4层,state,2022,5,19,64,-0.016105369554274107,-0.004127239674923788,-0.011978129879350319,-0.02978678325262632,-0.02010993105707197,-0.00967685219555435,-0.035878135386591035,-0.029244374780498808,-0.0066337606060922275
joint__cxt_bi_zdf::向下::第4层,state,2022,20,19,64,-0.06544100020456098,-0.01315219445144386,-0.05228880575311712,-0.09205202364913934,-0.05986574320427235,-0.03218628044486699,-0.11165258702864231,-0.07959330151066142,-0.03205928551798089
joint__cxt_bi_zdf::向下::第4层,state,2022,60,19,64,-0.1241676441154261,-0.025567590165260567,-0.09860005395016554,-0.20977312748331936,-0.1180321627786464,-0.09174096470467297,-0.23119370150352794,-0.1575084389413779,-0.07368526256215005
joint__cxt_bi_zdf::向下::第4层,state,2023,5,5,91,-0.0056964101219958655,-0.0070066994846695995,0.001310289362673734,-0.016843931008906732,-0.0164557459783091,-0.0003881850305976313,-0.023699530516431856,-0.023235942686515694,-0.0004635878299161615
joint__cxt_bi_zdf::向下::第4层,state,2023,20,5,82,0.002446665650795943,-0.014978171676740875,0.01742483732753682,-0.02234784315713616,-0.04479870664603564,0.02245086348889948,-0.04448563484708068,-0.061085416211095776,0.016599781364015097
joint__cxt_bi_zdf::向下::第4层,state,2023,60,5,72,-0.08351966745135711,-0.049212069694564264,-0.034307597756792846,-0.08847350103436133,-0.09051049787577564,0.0020369968414143125,-0.10917516218721039,-0.12626418186576274,0.01708901967855235
joint__cxt_bi_zdf::向下::第5层,state,2021,5,16,30,-0.011816098615593379,-0.013063896291882966,0.001247797676289587,-0.019597072942356478,-0.026860145440800696,0.007263072498444219,-0.026169228604557532,-0.03470627142671941,0.008537042822161875
joint__cxt_bi_zdf::向下::第5层,state,2021,20,16,30,0.010324250108938914,-0.015989178672777146,0.02631342878171606,-0.03318746842795297,-0.05747923158614283,0.024291763158189858,-0.04092253189637831,-0.0754117460087075,0.034489214112329185
joint__cxt_bi_zdf::向下::第5层,state,2021,60,16,30,-0.00682825370585783,-0.05627399026099909,0.04944573655514126,-0.044918329726059705,-0.13404650347377836,0.08912817374771866,-0.09018322251736907,-0.15844841401663295,0.06826519149926388
joint__cxt_bi_zdf::向下::第5层,state,2022,5,25,58,-0.004819959945149646,-0.007752523484441195,0.00293256353929155,-0.02695925773078701,-0.020327638382462605,-0.006631619348324406,-0.03601611451414141,-0.028498649921441695,-0.007517464592699717
joint__cxt_bi_zdf::向下::第5层,state,2022,20,25,58,-0.01175178382995561,-0.03088491125914096,0.01913312742918535,-0.08114043742934347,-0.06123939790816364,-0.01990103952117983,-0.10805079064851789,-0.0778293221381653,-0.03022146851035258
joint__cxt_bi_zdf::向下::第5层,state,2022,60,25,58,-0.006137590203032173,-0.06624260782230978,0.06010501761927761,-0.15570255450176432,-0.13184799961159188,-0.023854554890172436,-0.1938585559595818,-0.16597856072113223,-0.027879995238449556
joint__cxt_bi_zdf::向下::第5层,state,2023,5,0,96,,-0.006938455247030343,,,-0.016475963948652726,,,-0.0232600878859905,
joint__cxt_bi_zdf::向下::第5层,state,2023,20,0,87,,-0.013976744244123818,,,-0.04350842713517936,,,-0.06013140578787651,
joint__cxt_bi_zdf::向下::第5层,state,2023,60,0,77,,-0.051439835782667705,,,-0.09037822535360586,,,-0.12515450526325939,
