signal_date,unique_positive_events,entry_date,exit_date,entry_price,exit_price,gross_return,stress_return
2025-03-17,1,2025-03-18,2025-03-20,1.114,1.089,-0.02244165170556567,-0.023614018303560136
2025-04-15,2,2025-04-16,2025-04-18,1.028,1.033,0.004863813229571967,0.0036586997218011064
2025-09-15,1,2025-09-16,2025-09-18,1.393,1.413,0.014357501794687755,0.013141002691995807
2025-10-15,1,2025-10-16,2025-10-20,1.463,1.4044927,-0.039991319207108744,-0.04114263883228497
2026-03-16,3,2026-03-17,2026-03-19,1.4226673,1.3802599,-0.029808374733853893,-0.030971906565074536
2026-04-15,5,2026-04-16,2026-04-20,1.4489195,1.4963754,0.032752613240418116,0.031514053240529805
2026-07-15,4,2026-07-16,2026-07-20,1.9022748,1.7821205,-0.06316348195329091,-0.06428701165712458
2026-08-17,10,2026-08-18,2026-08-20,1.8406831,1.7074027,-0.07240811848601203,-0.07352056127815343
2026-08-18,12,2026-08-19,2026-08-21,1.7962563,1.7084124,-0.04890387858347389,-0.050044509550593363
