factor,year,endpoint,effect,matched_strata,references
cross__cxt_bi_end_V230324__di_1__30m_daily_divergence,2024,return_20,-0.0022658182828056827,2,['target_position']
cross__cxt_bi_end_V230324__di_1__30m_daily_divergence,2025,return_20,-0.008672486653176591,2,['target_position']
cross__cxt_bi_end_V230324__di_1__30m_daily_divergence,2021,max_drawdown_20,-0.01285428490796703,2,['target_position']
cross__cxt_bi_end_V230324__di_1__30m_daily_divergence,2022,max_drawdown_20,-0.0010223429418587432,2,['target_position']
cross__cxt_bi_end_V230324__di_1__30m_daily_divergence,2023,max_drawdown_20,-0.0016499254063469231,2,['target_position']
cross__cxt_bi_end_V230324__di_1__30m_daily_divergence,2024,max_drawdown_20,-0.007335919343629237,2,['target_position']
cross__cxt_bi_end_V230324__di_1__30m_daily_divergence,2025,max_drawdown_20,0.010240322833323446,2,['target_position']
cross__cxt_bi_end_V230324__di_1__daily_weekly_divergence,2021,return_20,-0.020631814179011936,2,['target_position']
cross__cxt_bi_end_V230324__di_1__daily_weekly_divergence,2022,return_20,-0.0198757252662134,2,['target_position']
cross__cxt_bi_end_V230324__di_1__daily_weekly_divergence,2023,return_20,-0.022394400628251626,2,['target_position']
cross__cxt_bi_end_V230324__di_1__daily_weekly_divergence,2024,return_20,-0.019199954306027077,2,['target_position']
cross__cxt_bi_end_V230324__di_1__daily_weekly_divergence,2025,return_20,-0.03405195541437031,2,['target_position']
cross__cxt_bi_end_V230324__di_1__daily_weekly_divergence,2021,max_drawdown_20,-0.005432832062016226,2,['target_position']
cross__cxt_bi_end_V230324__di_1__daily_weekly_divergence,2022,max_drawdown_20,-0.003983631512047498,2,['target_position']
cross__cxt_bi_end_V230324__di_1__daily_weekly_divergence,2023,max_drawdown_20,-0.017358097347664997,2,['target_position']
cross__cxt_bi_end_V230324__di_1__daily_weekly_divergence,2024,max_drawdown_20,-0.012857497772478651,2,['target_position']
cross__cxt_bi_end_V230324__di_1__daily_weekly_divergence,2025,max_drawdown_20,0.0021968847093441213,2,['target_position']
cross__cxt_bi_end_V230618__di_1__30m_daily_divergence,2021,return_20,-0.009812630310006083,2,['target_position']
cross__cxt_bi_end_V230618__di_1__30m_daily_divergence,2022,return_20,-0.005713488336617438,2,['target_position']
cross__cxt_bi_end_V230618__di_1__30m_daily_divergence,2023,return_20,-0.004375364132292021,2,['target_position']
cross__cxt_bi_end_V230618__di_1__30m_daily_divergence,2024,return_20,0.030414457517441363,2,['target_position']
cross__cxt_bi_end_V230618__di_1__30m_daily_divergence,2025,return_20,0.0014399974716590679,2,['target_position']
cross__cxt_bi_end_V230618__di_1__30m_daily_divergence,2021,max_drawdown_20,-0.007202490795399344,2,['target_position']
cross__cxt_bi_end_V230618__di_1__30m_daily_divergence,2022,max_drawdown_20,0.004042973245395214,2,['target_position']
cross__cxt_bi_end_V230618__di_1__30m_daily_divergence,2023,max_drawdown_20,-0.002280554595864916,2,['target_position']
cross__cxt_bi_end_V230618__di_1__30m_daily_divergence,2024,max_drawdown_20,-0.0057268184461013285,2,['target_position']
cross__cxt_bi_end_V230618__di_1__30m_daily_divergence,2025,max_drawdown_20,0.0188708880844537,2,['target_position']
cross__cxt_bi_end_V230618__di_1__daily_weekly_divergence,2021,return_20,-0.006118442940781869,2,['target_position']
cross__cxt_bi_end_V230618__di_1__daily_weekly_divergence,2022,return_20,-0.018575311718235465,2,['target_position']
cross__cxt_bi_end_V230618__di_1__daily_weekly_divergence,2023,return_20,-0.007751935421502728,2,['target_position']
cross__cxt_bi_end_V230618__di_1__daily_weekly_divergence,2024,return_20,0.017248597324806034,2,['target_position']
cross__cxt_bi_end_V230618__di_1__daily_weekly_divergence,2025,return_20,-0.0318317889425239,2,['target_position']
cross__cxt_bi_end_V230618__di_1__daily_weekly_divergence,2021,max_drawdown_20,-0.00016947711438333594,2,['target_position']
cross__cxt_bi_end_V230618__di_1__daily_weekly_divergence,2022,max_drawdown_20,0.0011094689807455511,2,['target_position']
cross__cxt_bi_end_V230618__di_1__daily_weekly_divergence,2023,max_drawdown_20,0.00235962895088414,2,['target_position']
cross__cxt_bi_end_V230618__di_1__daily_weekly_divergence,2024,max_drawdown_20,0.011007994360067915,2,['target_position']
cross__cxt_bi_end_V230618__di_1__daily_weekly_divergence,2025,max_drawdown_20,4.2566731614032295e-05,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向上,2021,return_20,0.01722239732761987,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向上,2022,return_20,-0.015120286829649393,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向上,2023,return_20,0.016185676074007765,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向上,2024,return_20,-0.03780266170948178,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向上,2025,return_20,0.029759682078163662,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向上,2021,max_drawdown_20,0.011121946336129318,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向上,2022,max_drawdown_20,-0.00803454945530419,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向上,2023,max_drawdown_20,0.005601259133477284,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向上,2024,max_drawdown_20,0.005109169242321773,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向上,2025,max_drawdown_20,-0.00425023056777712,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly::向上,2021,return_20,-0.038568337623363924,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly::向上,2022,return_20,0.018554024965807554,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly::向上,2023,return_20,0.09695006985500287,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly::向上,2024,return_20,-0.046780333981488474,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly::向上,2025,return_20,0.038825003019400325,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly::向上,2021,max_drawdown_20,-0.016208629177647163,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly::向上,2022,max_drawdown_20,0.018048676880014082,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly::向上,2023,max_drawdown_20,0.03325610413635324,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly::向上,2024,max_drawdown_20,0.008607097166727197,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly::向上,2025,max_drawdown_20,-0.009091543132235057,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向下,2021,return_20,0.01180928180376304,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向下,2022,return_20,0.015711559251220496,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向下,2023,return_20,-0.022965586036591618,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向下,2024,return_20,0.027238815869096357,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向下,2025,return_20,-0.008800172834093383,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向下,2021,max_drawdown_20,0.01292025394241862,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向下,2022,max_drawdown_20,0.006751869497039938,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向下,2023,max_drawdown_20,-0.009911851479883186,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向下,2024,max_drawdown_20,-0.0073129045274889296,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily::向下,2025,max_drawdown_20,-0.0019903379951077198,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily_divergence,2021,return_20,-0.016595346726188308,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily_divergence,2022,return_20,0.005308355588955391,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily_divergence,2023,return_20,0.010004881663960115,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily_divergence,2024,return_20,-0.0052395791709611466,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily_divergence,2025,return_20,-0.009757155530853554,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily_divergence,2021,max_drawdown_20,-0.01326720659402331,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily_divergence,2022,max_drawdown_20,0.003919113503848513,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily_divergence,2023,max_drawdown_20,0.003133102103533552,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily_divergence,2024,max_drawdown_20,0.003651499982836027,2,['target_position']
cross__cxt_bi_status_V230101__di_1__30m_daily_divergence,2025,max_drawdown_20,0.003535345438789958,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly_divergence,2021,return_20,0.009158109864028374,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly_divergence,2022,return_20,-0.008007138123704183,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly_divergence,2023,return_20,-0.012473440003861538,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly_divergence,2024,return_20,-0.08359006094819742,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly_divergence,2025,return_20,-0.019912018677173453,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly_divergence,2021,max_drawdown_20,-0.004078098675884948,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly_divergence,2022,max_drawdown_20,0.0068661038504627386,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly_divergence,2023,max_drawdown_20,0.001583916529935127,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly_divergence,2024,max_drawdown_20,0.007101518749699108,2,['target_position']
cross__cxt_bi_status_V230101__di_1__daily_weekly_divergence,2025,max_drawdown_20,-0.007682736316032094,2,['target_position']
cross__cxt_bi_status_V230102__di_1__30m_daily_divergence,2021,return_20,-0.009106760365034272,2,['target_position']
cross__cxt_bi_status_V230102__di_1__30m_daily_divergence,2022,return_20,-0.01647137049638645,2,['target_position']
cross__cxt_bi_status_V230102__di_1__30m_daily_divergence,2023,return_20,-0.002414473280321665,2,['target_position']
cross__cxt_bi_status_V230102__di_1__30m_daily_divergence,2024,return_20,-0.0005794413414608365,2,['target_position']
cross__cxt_bi_status_V230102__di_1__30m_daily_divergence,2025,return_20,-0.0036994685074421396,2,['target_position']
cross__cxt_bi_status_V230102__di_1__30m_daily_divergence,2021,max_drawdown_20,-0.009672528170270957,2,['target_position']
cross__cxt_bi_status_V230102__di_1__30m_daily_divergence,2022,max_drawdown_20,-0.010637505035158071,2,['target_position']
cross__cxt_bi_status_V230102__di_1__30m_daily_divergence,2023,max_drawdown_20,-0.004576084076919978,2,['target_position']
cross__cxt_bi_status_V230102__di_1__30m_daily_divergence,2024,max_drawdown_20,0.0046599992542593,2,['target_position']
cross__cxt_bi_status_V230102__di_1__30m_daily_divergence,2025,max_drawdown_20,0.005217915259980594,2,['target_position']
cross__cxt_bi_status_V230102__di_1__daily_weekly_divergence,2021,return_20,-0.0020563245750825827,2,['target_position']
cross__cxt_bi_status_V230102__di_1__daily_weekly_divergence,2022,return_20,-0.022280900999068556,2,['target_position']
cross__cxt_bi_status_V230102__di_1__daily_weekly_divergence,2023,return_20,-0.0062441777261623786,2,['target_position']
cross__cxt_bi_status_V230102__di_1__daily_weekly_divergence,2024,return_20,-0.036823590075710844,2,['target_position']
cross__cxt_bi_status_V230102__di_1__daily_weekly_divergence,2025,return_20,-0.012944872351827055,2,['target_position']
cross__cxt_bi_status_V230102__di_1__daily_weekly_divergence,2021,max_drawdown_20,-0.0015377227772349874,2,['target_position']
cross__cxt_bi_status_V230102__di_1__daily_weekly_divergence,2022,max_drawdown_20,-0.007538296914156031,2,['target_position']
cross__cxt_bi_status_V230102__di_1__daily_weekly_divergence,2023,max_drawdown_20,-0.006378039267072961,2,['target_position']
cross__cxt_bi_status_V230102__di_1__daily_weekly_divergence,2024,max_drawdown_20,-0.006910876099192848,2,['target_position']
cross__cxt_bi_status_V230102__di_1__daily_weekly_divergence,2025,max_drawdown_20,-0.005026760568283658,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly::向下,2021,return_20,-0.044593686622696777,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly::向下,2022,return_20,0.04888018630242666,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly::向下,2023,return_20,0.0028971530577451914,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly::向下,2024,return_20,0.02430795743795833,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly::向下,2025,return_20,-0.05151197201466311,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly::向下,2021,max_drawdown_20,-0.012169853157974754,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly::向下,2022,max_drawdown_20,0.025804146081805045,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly::向下,2023,max_drawdown_20,-7.495095322370728e-05,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly::向下,2024,max_drawdown_20,-0.00288329393942209,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly::向下,2025,max_drawdown_20,-0.030962475711052557,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly_divergence,2021,return_20,0.062419701093744555,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly_divergence,2022,return_20,-0.024378253931718136,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly_divergence,2023,return_20,-0.00635007850305356,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly_divergence,2024,return_20,0.05736646535108148,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly_divergence,2025,return_20,0.011460114242486196,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly_divergence,2021,max_drawdown_20,0.028672684709663773,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly_divergence,2022,max_drawdown_20,-0.014705743814330234,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly_divergence,2023,max_drawdown_20,0.001971541034233375,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly_divergence,2024,max_drawdown_20,-0.0011243743641890893,2,['target_position']
cross__cxt_bi_stop_V230815__di_1__daily_weekly_divergence,2025,max_drawdown_20,0.011376888504883402,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily::横盘,2021,return_20,-0.026377040402089824,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily::横盘,2022,return_20,-0.01941563924518277,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily::横盘,2023,return_20,0.00027207480576643824,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily::横盘,2024,return_20,-0.09523744297479587,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily::横盘,2025,return_20,0.012695010831594853,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily::横盘,2021,max_drawdown_20,-0.01430956557064141,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily::横盘,2022,max_drawdown_20,0.0029053204313201483,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily::横盘,2023,max_drawdown_20,-0.006212791668738957,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily::横盘,2024,max_drawdown_20,0.0013185279621393162,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily::横盘,2025,max_drawdown_20,0.014621873520238363,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily_divergence,2021,return_20,0.01985726012883456,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily_divergence,2022,return_20,-0.0019013603478195411,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily_divergence,2023,return_20,-0.002575005906111781,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily_divergence,2024,return_20,0.01327892274680105,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily_divergence,2025,return_20,-0.002437459563971899,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily_divergence,2021,max_drawdown_20,0.01143857325300498,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily_divergence,2022,max_drawdown_20,0.000644465578323425,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily_divergence,2023,max_drawdown_20,0.006259062896890276,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily_divergence,2024,max_drawdown_20,0.0009648336432370476,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__30m_daily_divergence,2025,max_drawdown_20,-0.00830296534235368,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__daily_weekly_divergence,2021,return_20,0.004900743372343913,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__daily_weekly_divergence,2022,return_20,-0.015340095601905027,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__daily_weekly_divergence,2023,return_20,0.001024852501487145,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__daily_weekly_divergence,2024,return_20,-0.06455362459087799,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__daily_weekly_divergence,2025,return_20,0.05940447989196362,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__daily_weekly_divergence,2021,max_drawdown_20,0.0013585339750450962,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__daily_weekly_divergence,2022,max_drawdown_20,-0.0232376967569017,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__daily_weekly_divergence,2023,max_drawdown_20,0.012962181743282487,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__daily_weekly_divergence,2024,max_drawdown_20,0.006428767586145979,2,['target_position']
cross__cxt_bi_trend_V230824__di_1__daily_weekly_divergence,2025,max_drawdown_20,0.028875614883147962,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily::观望,2021,return_20,0.017139607010895595,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily::观望,2022,return_20,0.006249573859938706,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily::观望,2023,return_20,0.0012168199338443277,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily::观望,2024,return_20,-0.0427171929124694,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily::观望,2025,return_20,0.009879881357040517,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily::观望,2021,max_drawdown_20,0.010905649055255711,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily::观望,2022,max_drawdown_20,-0.004425161352923249,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily::观望,2023,max_drawdown_20,0.003234846749460966,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily::观望,2024,max_drawdown_20,0.0004742401663889301,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily::观望,2025,max_drawdown_20,-0.012685854087762204,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly::观望,2021,return_20,-0.04542094269900177,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly::观望,2022,return_20,0.02455586667721788,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly::观望,2023,return_20,-0.00678528479372796,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly::观望,2024,return_20,-0.028469031717817814,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly::观望,2025,return_20,0.0376698264919768,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly::观望,2021,max_drawdown_20,-0.006186962567956135,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly::观望,2022,max_drawdown_20,-0.0017933792448099123,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly::观望,2023,max_drawdown_20,-0.004022967569976396,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly::观望,2024,max_drawdown_20,-0.012771172026835911,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly::观望,2025,max_drawdown_20,0.01044409127132302,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__all::观望,2021,return_20,-0.04076666854793999,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__all::观望,2022,return_20,0.02378933253173789,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__all::观望,2023,return_20,-0.00908099080172049,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__all::观望,2024,return_20,-0.027701572991839528,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__all::观望,2025,return_20,0.042942978375280536,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__all::观望,2021,max_drawdown_20,-0.005408558948598421,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__all::观望,2022,max_drawdown_20,-0.0027075902310768137,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__all::观望,2023,max_drawdown_20,-0.004619372851969425,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__all::观望,2024,max_drawdown_20,-0.005494296395707957,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__all::观望,2025,max_drawdown_20,0.009384723273771862,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily_divergence,2021,return_20,-0.013271434037134584,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily_divergence,2022,return_20,0.0035746198106806643,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily_divergence,2023,return_20,-0.0008656227858399885,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily_divergence,2024,return_20,0.04434061281211027,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily_divergence,2025,return_20,-0.010687085435027693,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily_divergence,2021,max_drawdown_20,-0.009314427300277083,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily_divergence,2022,max_drawdown_20,0.006857360382174452,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily_divergence,2023,max_drawdown_20,-0.001195335581909966,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily_divergence,2024,max_drawdown_20,-0.0015351926107224718,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__30m_daily_divergence,2025,max_drawdown_20,0.014174746876896117,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly_divergence,2021,return_20,0.05332811142100168,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly_divergence,2022,return_20,-0.0019804976786652623,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly_divergence,2023,return_20,0.006593180136526736,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly_divergence,2024,return_20,0.027197666167776437,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly_divergence,2025,return_20,-0.03291288172331828,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly_divergence,2021,max_drawdown_20,0.018930479550768254,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly_divergence,2022,max_drawdown_20,0.0048073957826865795,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly_divergence,2023,max_drawdown_20,0.0037143534260869688,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly_divergence,2024,max_drawdown_20,0.011153973160201273,2,['target_position']
cross__cxt_bi_trend_V230913__di_1__daily_weekly_divergence,2025,max_drawdown_20,-0.012487102879788842,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily::向下,2021,return_20,0.014986385737268638,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily::向下,2022,return_20,-0.0394638373659206,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily::向下,2023,return_20,-0.012737160626223053,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily::向下,2024,return_20,0.03787461202253577,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily::向下,2025,return_20,-0.008377995752904936,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily::向下,2021,max_drawdown_20,0.010394402212765762,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily::向下,2022,max_drawdown_20,-0.015216443489200615,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily::向下,2023,max_drawdown_20,0.000631453576549255,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily::向下,2024,max_drawdown_20,-0.01345454253402076,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily::向下,2025,max_drawdown_20,0.0018635178496087168,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily_divergence,2021,return_20,-0.005878442989245922,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily_divergence,2022,return_20,0.004767978124510642,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily_divergence,2023,return_20,0.006872390818548655,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily_divergence,2024,return_20,-0.014168822583844354,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily_divergence,2025,return_20,-0.0041727641655555595,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily_divergence,2021,max_drawdown_20,-0.0063720134252356906,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily_divergence,2022,max_drawdown_20,0.006792717754239151,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily_divergence,2023,max_drawdown_20,0.001933881930245605,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily_divergence,2024,max_drawdown_20,0.0022608882182551457,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__30m_daily_divergence,2025,max_drawdown_20,0.001439376424720673,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__daily_weekly_divergence,2021,return_20,-0.01810590217747181,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__daily_weekly_divergence,2022,return_20,0.012519774525297924,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__daily_weekly_divergence,2023,return_20,-0.015532721698908087,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__daily_weekly_divergence,2024,return_20,-0.0015956153966843474,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__daily_weekly_divergence,2025,return_20,0.003735106053666378,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__daily_weekly_divergence,2021,max_drawdown_20,-0.00459123974497647,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__daily_weekly_divergence,2022,max_drawdown_20,0.012426825168265385,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__daily_weekly_divergence,2023,max_drawdown_20,0.001313373321381907,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__daily_weekly_divergence,2024,max_drawdown_20,-0.006020961306130201,2,['target_position']
cross__cxt_bi_zdf_V230601__di_1__daily_weekly_divergence,2025,max_drawdown_20,0.005827106090005549,2,['target_position']
cross__cxt_decision_V240526__di_1__30m_daily_divergence,2021,return_20,-0.021379832008872255,2,['target_position']
cross__cxt_decision_V240526__di_1__30m_daily_divergence,2022,return_20,-0.003469327496932341,2,['target_position']
cross__cxt_decision_V240526__di_1__30m_daily_divergence,2023,return_20,0.004752085719460706,2,['target_position']
cross__cxt_decision_V240526__di_1__30m_daily_divergence,2024,return_20,0.01637680541265276,2,['target_position']
