split_id,training_blocks,validation_blocks,selected_candidate,training_sharpe,validation_sharpe,validation_rank,validation_candidate_count,validation_percentile,logit
16,"[0, 1, 2, 6, 8]","[3, 4, 5, 7, 9]",CORE-H7,1.2214263261780145,0.43260258003035135,7,9,0.25,-1.0986122886681098
17,"[0, 1, 2, 6, 9]","[3, 4, 5, 7, 8]",CORE-H7,1.725161020520742,-0.24985243020457465,9,9,0.0,-2.833213344056216
18,"[0, 1, 2, 7, 8]","[3, 4, 5, 6, 9]",CORE-H5,1.404958014064035,0.8034316292886976,3,9,0.75,1.0986122886681098
19,"[0, 1, 2, 7, 9]","[3, 4, 5, 6, 8]",CORE-H5,1.6964167506384331,0.2694513817424105,5,9,0.5,0.0
20,"[0, 1, 2, 8, 9]","[3, 4, 5, 6, 7]",CORE-H7,1.6243635448601965,-0.1684343071653633,9,9,0.0,-2.833213344056216
21,"[0, 1, 3, 4, 5]","[2, 6, 7, 8, 9]",BOTH-FILTER-H5,0.6585793258855475,1.4275306616504697,4,9,0.625,0.5108256237659907
22,"[0, 1, 3, 4, 6]","[2, 5, 7, 8, 9]",BOTH-FILTER-H5,0.9463685419459371,1.1956990981132976,4,9,0.625,0.5108256237659907
23,"[0, 1, 3, 4, 7]","[2, 5, 6, 8, 9]",PRESSURE-FILTER-H5,1.1876193002068383,0.998605832539404,3,9,0.75,1.0986122886681098
24,"[0, 1, 3, 4, 8]","[2, 5, 6, 7, 9]",PRESSURE-FILTER-H5,0.6793051156031958,1.4176562094857097,1,9,1.0,2.8332133440562157
25,"[0, 1, 3, 4, 9]","[2, 5, 6, 7, 8]",PRESSURE-FILTER-H5,1.1574819843238877,1.018045696023271,1,9,1.0,2.8332133440562157
26,"[0, 1, 3, 5, 6]","[2, 4, 7, 8, 9]",BOTH-FILTER-H5,0.9731598235429507,1.178032475202099,3,9,0.75,1.0986122886681098
27,"[0, 1, 3, 5, 7]","[2, 4, 6, 8, 9]",PRESSURE-FILTER-H5,1.2204368708109012,0.9849100240551635,3,9,0.75,1.0986122886681098
28,"[0, 1, 3, 5, 8]","[2, 4, 6, 7, 9]",PRESSURE-FILTER-H5,0.6916593580416183,1.3936188007266481,1,9,1.0,2.8332133440562157
29,"[0, 1, 3, 5, 9]","[2, 4, 6, 7, 8]",PRESSURE-FILTER-H5,1.1747165373842687,0.9896335970425535,1,9,1.0,2.8332133440562157
30,"[0, 1, 3, 6, 7]","[2, 4, 5, 8, 9]",PRESSURE-FILTER-H5,1.5098414607721604,0.7545093080889315,4,9,0.625,0.5108256237659907
31,"[0, 1, 3, 6, 8]","[2, 4, 5, 7, 9]",PRESSURE-FILTER-H5,1.0028410803694625,1.1722100219215845,1,9,1.0,2.8332133440562157
32,"[0, 1, 3, 6, 9]","[2, 4, 5, 7, 8]",PRESSURE-FILTER-H5,1.4071393271632051,0.7037042948079848,3,9,0.75,1.0986122886681098
33,"[0, 1, 3, 7, 8]","[2, 4, 5, 6, 9]",PRESSURE-FILTER-H5,1.25098530330926,0.9665396294384684,2,9,0.875,1.9459101490553132
34,"[0, 1, 3, 7, 9]","[2, 4, 5, 6, 8]",PRESSURE-FILTER-H5,1.5949165210735214,0.4128429757248475,4,9,0.625,0.5108256237659907
35,"[0, 1, 3, 8, 9]","[2, 4, 5, 6, 7]",CORE-H6,1.2430694976719523,0.5412620767213631,7,9,0.25,-1.0986122886681098
36,"[0, 1, 4, 5, 6]","[2, 3, 7, 8, 9]",TREND-CROSS-H5,0.593652058335987,0.5564364175222992,9,9,0.0,-2.833213344056216
37,"[0, 1, 4, 5, 7]","[2, 3, 6, 8, 9]",CORE-H5,0.840633162864873,1.138524511862983,5,9,0.5,0.0
38,"[0, 1, 4, 5, 8]","[2, 3, 6, 7, 9]",TREND-CROSS-H5,0.564170906010762,0.6472959348664286,9,9,0.0,-2.833213344056216
39,"[0, 1, 4, 5, 9]","[2, 3, 6, 7, 8]",CORE-H4,0.9226644455419699,0.6760107385592048,7,9,0.25,-1.0986122886681098
40,"[0, 1, 4, 6, 7]","[2, 3, 5, 8, 9]",CORE-H5,1.1352451659072145,0.9212600724598463,4,9,0.625,0.5108256237659907
41,"[0, 1, 4, 6, 8]","[2, 3, 5, 7, 9]",TREND-CROSS-H5,0.7328344349470035,0.35234660231679205,9,9,0.0,-2.833213344056216
42,"[0, 1, 4, 6, 9]","[2, 3, 5, 7, 8]",CORE-H7,1.1476482232835425,0.1979828761686657,8,9,0.125,-1.9459101490553135
43,"[0, 1, 4, 7, 8]","[2, 3, 5, 6, 9]",TREND-CROSS-H5,1.1386082061169205,0.4285246497706405,9,9,0.0,-2.833213344056216
44,"[0, 1, 4, 7, 9]","[2, 3, 5, 6, 8]",CORE-H5,1.3011756438419764,0.6422673607173437,5,9,0.5,0.0
45,"[0, 1, 4, 8, 9]","[2, 3, 5, 6, 7]",CORE-H7,1.0557841938735522,0.2849932049491549,9,9,0.0,-2.833213344056216
46,"[0, 1, 5, 6, 7]","[2, 3, 4, 8, 9]",CORE-H5,1.1945639248591453,0.9152747402934155,4,9,0.625,0.5108256237659907
47,"[0, 1, 5, 6, 8]","[2, 3, 4, 7, 9]",TREND-CROSS-H5,0.7271665843984613,0.3500030127465414,9,9,0.0,-2.833213344056216
48,"[0, 1, 5, 6, 9]","[2, 3, 4, 7, 8]",CORE-H4,1.206958720657269,0.3570013662982297,7,9,0.25,-1.0986122886681098
49,"[0, 1, 5, 7, 8]","[2, 3, 4, 6, 9]",TREND-CROSS-H5,0.9975399153158867,0.42192119111942933,9,9,0.0,-2.833213344056216
50,"[0, 1, 5, 7, 9]","[2, 3, 4, 6, 8]",CORE-H5,1.3326866289115114,0.6407211532822071,5,9,0.5,0.0
51,"[0, 1, 5, 8, 9]","[2, 3, 4, 6, 7]",CORE-H4,0.9940821201977521,0.6017151432340918,7,9,0.25,-1.0986122886681098
52,"[0, 1, 6, 7, 8]","[2, 3, 4, 5, 9]",CORE-H5,1.2326003102962082,0.9004754893755401,3,9,0.75,1.0986122886681098
53,"[0, 1, 6, 7, 9]","[2, 3, 4, 5, 8]",CORE-H5,1.5741455860220226,0.3866992418959835,5,9,0.5,0.0
54,"[0, 1, 6, 8, 9]","[2, 3, 4, 5, 7]",CORE-H7,1.4427134735772402,-0.028500016335392803,9,9,0.0,-2.833213344056216
55,"[0, 1, 7, 8, 9]","[2, 3, 4, 5, 6]",CORE-H6,1.4576257180261432,0.3577847192495297,8,9,0.125,-1.9459101490553135
56,"[0, 2, 3, 4, 5]","[1, 6, 7, 8, 9]",BOTH-FILTER-H5,0.9403368770675312,1.2042006148859195,5,9,0.5,0.0
57,"[0, 2, 3, 4, 6]","[1, 5, 7, 8, 9]",BOTH-FILTER-H5,1.2133108365113217,0.963850029477222,4,9,0.625,0.5108256237659907
58,"[0, 2, 3, 4, 7]","[1, 5, 6, 8, 9]",PRESSURE-FILTER-H5,1.4296061071261388,0.7479810509153274,4,9,0.625,0.5108256237659907
59,"[0, 2, 3, 4, 8]","[1, 5, 6, 7, 9]",PRESSURE-FILTER-H5,0.9638854475235973,1.196368410070655,1,9,1.0,2.8332133440562157
60,"[0, 2, 3, 4, 9]","[1, 5, 6, 7, 8]",PRESSURE-FILTER-H5,1.3704551264224416,0.7115087898914967,2,9,0.875,1.9459101490553132
61,"[0, 2, 3, 5, 6]","[1, 4, 7, 8, 9]",BOTH-FILTER-H5,1.2482883725552467,0.9515548456290668,3,9,0.75,1.0986122886681098
62,"[0, 2, 3, 5, 7]","[1, 4, 6, 8, 9]",PRESSURE-FILTER-H5,1.4679740431523722,0.7412227254104181,6,9,0.375,-0.5108256237659907
63,"[0, 2, 3, 5, 8]","[1, 4, 6, 7, 9]",PRESSURE-FILTER-H5,0.9872354302449059,1.1767736050313706,1,9,1.0,2.8332133440562157
64,"[0, 2, 3, 5, 9]","[1, 4, 6, 7, 8]",PRESSURE-FILTER-H5,1.3919694672871794,0.6951066313706143,2,9,0.875,1.9459101490553132
65,"[0, 2, 3, 6, 7]","[1, 4, 5, 8, 9]",PRESSURE-FILTER-H5,1.7427901348010324,0.5021528350716696,4,9,0.625,0.5108256237659907
66,"[0, 2, 3, 6, 8]","[1, 4, 5, 7, 9]",PRESSURE-FILTER-H5,1.2799032843059557,0.9479967516861004,1,9,1.0,2.8332133440562157
67,"[0, 2, 3, 6, 9]","[1, 4, 5, 7, 8]",PRESSURE-FILTER-H5,1.61680018892168,0.39170480935567126,3,9,0.75,1.0986122886681098
68,"[0, 2, 3, 7, 8]","[1, 4, 5, 6, 9]",PRESSURE-FILTER-H5,1.499692719133677,0.7247547405322905,4,9,0.625,0.5108256237659907
69,"[0, 2, 3, 7, 9]","[1, 4, 5, 6, 8]",PRESSURE-FILTER-H5,1.7919682323080235,0.05097764337351444,5,9,0.5,0.0
70,"[0, 2, 3, 8, 9]","[1, 4, 5, 6, 7]",CORE-H6,1.424386471427983,0.26882496865886024,7,9,0.25,-1.0986122886681098
71,"[0, 2, 4, 5, 6]","[1, 3, 7, 8, 9]",CORE-H5,0.8655862068123392,1.1201461590406256,4,9,0.625,0.5108256237659907
72,"[0, 2, 4, 5, 7]","[1, 3, 6, 8, 9]",CORE-H5,1.1150734486545044,0.9139869661212318,5,9,0.5,0.0
73,"[0, 2, 4, 5, 8]","[1, 3, 6, 7, 9]",TOP-FILTER-H5,0.5930033663253995,1.3050379472892926,5,9,0.5,0.0
74,"[0, 2, 4, 5, 9]","[1, 3, 6, 7, 8]",CORE-H5,1.0948619791166425,0.8960823460583823,5,9,0.5,0.0
75,"[0, 2, 4, 6, 7]","[1, 3, 5, 8, 9]",CORE-H5,1.3939828488136254,0.6896418975857784,5,9,0.5,0.0
76,"[0, 2, 4, 6, 8]","[1, 3, 5, 7, 9]",TOP-FILTER-H5,0.8913477872648347,1.088846886330852,4,9,0.625,0.5108256237659907
77,"[0, 2, 4, 6, 9]","[1, 3, 5, 7, 8]",CORE-H7,1.3773729313370728,-0.0836649009117142,9,9,0.0,-2.833213344056216
78,"[0, 2, 4, 7, 8]","[1, 3, 5, 6, 9]",CORE-H5,1.1422063271796832,0.8971068318200563,4,9,0.625,0.5108256237659907
79,"[0, 2, 4, 7, 9]","[1, 3, 5, 6, 8]",CORE-H5,1.5106649995097476,0.3341754552120909,5,9,0.5,0.0
80,"[0, 2, 4, 8, 9]","[1, 3, 5, 6, 7]",CORE-H7,1.288385291867021,0.00619887590992045,9,9,0.0,-2.833213344056216
81,"[0, 2, 5, 6, 7]","[1, 3, 4, 8, 9]",CORE-H5,1.464194734981764,0.6927208764297347,4,9,0.625,0.5108256237659907
82,"[0, 2, 5, 6, 8]","[1, 3, 4, 7, 9]",TOP-FILTER-H5,0.9294116834418266,1.076076712475779,4,9,0.625,0.5108256237659907
83,"[0, 2, 5, 6, 9]","[1, 3, 4, 7, 8]",CORE-H4,1.373565748650663,0.13166789738864754,7,9,0.25,-1.0986122886681098
84,"[0, 2, 5, 7, 8]","[1, 3, 4, 6, 9]",CORE-H5,1.1920842661785098,0.8907134266499176,3,9,0.75,1.0986122886681098
85,"[0, 2, 5, 7, 9]","[1, 3, 4, 6, 8]",CORE-H5,1.5487286935608762,0.3533699938893441,5,9,0.5,0.0
86,"[0, 2, 5, 8, 9]","[1, 3, 4, 6, 7]",CORE-H7,1.2309895731938185,0.08362535640557311,9,9,0.0,-2.833213344056216
87,"[0, 2, 6, 7, 8]","[1, 3, 4, 5, 9]",CORE-H5,1.5031100750298598,0.6794596897376838,3,9,0.75,1.0986122886681098
88,"[0, 2, 6, 7, 9]","[1, 3, 4, 5, 8]",CORE-H5,1.7817697764985336,0.08714831619237502,5,9,0.5,0.0
89,"[0, 2, 6, 8, 9]","[1, 3, 4, 5, 7]",CORE-H7,1.6681707469865925,-0.30820853590157293,9,9,0.0,-2.833213344056216
90,"[0, 2, 7, 8, 9]","[1, 3, 4, 5, 6]",CORE-H6,1.638624510652921,0.09733102642658391,8,9,0.125,-1.9459101490553135
91,"[0, 3, 4, 5, 6]","[1, 2, 7, 8, 9]",BOTH-FILTER-H5,0.8105319094380343,1.323763221482131,5,9,0.5,0.0
92,"[0, 3, 4, 5, 7]","[1, 2, 6, 8, 9]",PRESSURE-FILTER-H5,1.04757397210032,1.1245357634249709,3,9,0.75,1.0986122886681098
93,"[0, 3, 4, 5, 8]","[1, 2, 6, 7, 9]",PRESSURE-FILTER-H5,0.5628859949277807,1.557446712896634,1,9,1.0,2.8332133440562157
94,"[0, 3, 4, 5, 9]","[1, 2, 6, 7, 8]",PRESSURE-FILTER-H5,1.0523112637478231,1.2111913506426009,1,9,1.0,2.8332133440562157
95,"[0, 3, 4, 6, 7]","[1, 2, 5, 8, 9]",PRESSURE-FILTER-H5,1.3018156159465855,0.8689620430580701,4,9,0.625,0.5108256237659907
96,"[0, 3, 4, 6, 8]","[1, 2, 5, 7, 9]",PRESSURE-FILTER-H5,0.8315232673603624,1.313960896204846,1,9,1.0,2.8332133440562157
97,"[0, 3, 4, 6, 9]","[1, 2, 5, 7, 8]",PRESSURE-FILTER-H5,1.265289384215239,0.872264440501052,2,9,0.875,1.9459101490553132
98,"[0, 3, 4, 7, 8]","[1, 2, 5, 6, 9]",PRESSURE-FILTER-H5,1.070073027698034,1.1011296645323279,3,9,0.75,1.0986122886681098
99,"[0, 3, 4, 7, 9]","[1, 2, 5, 6, 8]",PRESSURE-FILTER-H5,1.4492149755165398,0.5541339261320412,3,9,0.75,1.0986122886681098
100,"[0, 3, 4, 8, 9]","[1, 2, 5, 6, 7]",PRESSURE-FILTER-H5,1.0694321496662482,1.1725832703334191,1,9,1.0,2.8332133440562157
101,"[0, 3, 5, 6, 7]","[1, 2, 4, 8, 9]",PRESSURE-FILTER-H5,1.3337823036069911,0.8573659479210979,5,9,0.5,0.0
102,"[0, 3, 5, 6, 8]","[1, 2, 4, 7, 9]",PRESSURE-FILTER-H5,0.8475997518154524,1.289955480526049,1,9,1.0,2.8332133440562157
103,"[0, 3, 5, 6, 9]","[1, 2, 4, 7, 8]",PRESSURE-FILTER-H5,1.2832979417376786,0.8450154517888623,2,9,0.875,1.9459101490553132
104,"[0, 3, 5, 7, 8]","[1, 2, 4, 6, 9]",PRESSURE-FILTER-H5,1.092801560760819,1.0812403076116401,2,9,0.875,1.9459101490553132
105,"[0, 3, 5, 7, 9]","[1, 2, 4, 6, 8]",PRESSURE-FILTER-H5,1.4700150750275158,0.5415515473929823,4,9,0.625,0.5108256237659907
106,"[0, 3, 5, 8, 9]","[1, 2, 4, 6, 7]",PRESSURE-FILTER-H5,1.081957878949165,1.1280087051888745,1,9,1.0,2.8332133440562157
107,"[0, 3, 6, 7, 8]","[1, 2, 4, 5, 9]",PRESSURE-FILTER-H5,1.3627425085578608,0.8391304717304156,4,9,0.625,0.5108256237659907
108,"[0, 3, 6, 7, 9]","[1, 2, 4, 5, 8]",PRESSURE-FILTER-H5,1.6842610033090712,0.2039137713390965,4,9,0.625,0.5108256237659907
109,"[0, 3, 6, 8, 9]","[1, 2, 4, 5, 7]",CORE-H6,1.3276926229809516,0.3903658109759847,7,9,0.25,-1.0986122886681098
110,"[0, 3, 7, 8, 9]","[1, 2, 4, 5, 6]",PRESSURE-FILTER-H5,1.4912824210161273,0.518387376128716,5,9,0.5,0.0
111,"[0, 4, 5, 6, 7]","[1, 2, 3, 8, 9]",CORE-H5,0.9811868714680527,1.02343133723864,5,9,0.5,0.0
112,"[0, 4, 5, 6, 8]","[1, 2, 3, 7, 9]",TREND-CROSS-H5,0.6037029932653811,0.5450825958175325,9,9,0.0,-2.833213344056216
113,"[0, 4, 5, 6, 9]","[1, 2, 3, 7, 8]",CORE-H4,1.0446101885141559,0.5017930020539273,7,9,0.25,-1.0986122886681098
114,"[0, 4, 5, 7, 8]","[1, 2, 3, 6, 9]",TREND-CROSS-H5,0.778357383327404,0.5394181849222992,9,9,0.0,-2.833213344056216
115,"[0, 4, 5, 7, 9]","[1, 2, 3, 6, 8]",CORE-H5,1.1874419361110249,0.7716406952813402,6,9,0.375,-0.5108256237659907
116,"[0, 4, 5, 8, 9]","[1, 2, 3, 6, 7]",CORE-H4,0.8472317930390068,0.7779011465870455,7,9,0.25,-1.0986122886681098
117,"[0, 4, 6, 7, 8]","[1, 2, 3, 5, 9]",CORE-H5,1.0055372369180076,1.0050634985966023,3,9,0.75,1.0986122886681098
118,"[0, 4, 6, 7, 9]","[1, 2, 3, 5, 8]",CORE-H5,1.4033166240226018,0.4725980635417251,5,9,0.5,0.0
119,"[0, 4, 6, 8, 9]","[1, 2, 3, 5, 7]",CORE-H7,1.1300850796877668,0.1624430129466039,9,9,0.0,-2.833213344056216
120,"[0, 4, 7, 8, 9]","[1, 2, 3, 5, 6]",CORE-H5,1.2062526619068628,0.7479804703475564,3,9,0.75,1.0986122886681098
121,"[0, 5, 6, 7, 8]","[1, 2, 3, 4, 9]",CORE-H5,1.0418519184334765,0.9932468611326971,3,9,0.75,1.0986122886681098
122,"[0, 5, 6, 7, 9]","[1, 2, 3, 4, 8]",CORE-H5,1.4352216301435214,0.4807819609498239,5,9,0.5,0.0
123,"[0, 5, 6, 8, 9]","[1, 2, 3, 4, 7]",CORE-H4,1.1144595642336588,0.4278077325318291,7,9,0.25,-1.0986122886681098
124,"[0, 5, 7, 8, 9]","[1, 2, 3, 4, 6]",CORE-H5,1.228845862746616,0.7350705797805288,3,9,0.75,1.0986122886681098
125,"[0, 6, 7, 8, 9]","[1, 2, 3, 4, 5]",CORE-H6,1.5329486185071173,0.20479087511485258,7,9,0.25,-1.0986122886681098
126,"[1, 2, 3, 4, 5]","[0, 6, 7, 8, 9]",BOTH-FILTER-H5,0.6739860556750003,1.4114923262245123,5,9,0.5,0.0
127,"[1, 2, 3, 4, 6]","[0, 5, 7, 8, 9]",BOTH-FILTER-H5,0.9649906415323857,1.1812999389597523,5,9,0.5,0.0
128,"[1, 2, 3, 4, 7]","[0, 5, 6, 8, 9]",PRESSURE-FILTER-H5,1.206510514681981,0.9845101160058871,6,9,0.375,-0.5108256237659907
129,"[1, 2, 3, 4, 8]","[0, 5, 6, 7, 9]",TREND-CROSS-H5,0.8487920841897466,0.5685505068705653,9,9,0.0,-2.833213344056216
130,"[1, 2, 3, 4, 9]","[0, 5, 6, 7, 8]",PRESSURE-FILTER-H5,1.1712699694202706,0.9978357785277571,3,9,0.75,1.0986122886681098
131,"[1, 2, 3, 5, 6]","[0, 4, 7, 8, 9]",BOTH-FILTER-H5,0.993746123875475,1.1643974919803053,5,9,0.5,0.0
132,"[1, 2, 3, 5, 7]","[0, 4, 6, 8, 9]",PRESSURE-FILTER-H5,1.2411222839793652,0.9715935993108977,6,9,0.375,-0.5108256237659907
133,"[1, 2, 3, 5, 8]","[0, 4, 6, 7, 9]",TREND-CROSS-H5,0.7283070657519126,0.5661077778986257,9,9,0.0,-2.833213344056216
134,"[1, 2, 3, 5, 9]","[0, 4, 6, 7, 8]",PRESSURE-FILTER-H5,1.1892947077098603,0.9712832598145861,3,9,0.75,1.0986122886681098
135,"[1, 2, 3, 6, 7]","[0, 4, 5, 8, 9]",PRESSURE-FILTER-H5,1.5337963777080048,0.7427991764812033,4,9,0.625,0.5108256237659907
136,"[1, 2, 3, 6, 8]","[0, 4, 5, 7, 9]",PRESSURE-FILTER-H5,1.0244711487664961,1.1588531766507622,3,9,0.75,1.0986122886681098
137,"[1, 2, 3, 6, 9]","[0, 4, 5, 7, 8]",PRESSURE-FILTER-H5,1.423407156124129,0.688402275342132,4,9,0.625,0.5108256237659907
138,"[1, 2, 3, 7, 8]","[0, 4, 5, 6, 9]",PRESSURE-FILTER-H5,1.2725826430405638,0.9535652788526596,4,9,0.625,0.5108256237659907
139,"[1, 2, 3, 7, 9]","[0, 4, 5, 6, 8]",PRESSURE-FILTER-H5,1.6112008151330979,0.3990129370781461,5,9,0.5,0.0
140,"[1, 2, 3, 8, 9]","[0, 4, 5, 6, 7]",PRESSURE-FILTER-H5,1.2106638542426078,0.9462630039216602,3,9,0.75,1.0986122886681098
141,"[1, 2, 4, 5, 6]","[0, 3, 7, 8, 9]",TREND-CROSS-H5,0.7043158215831528,0.38813104168148355,9,9,0.0,-2.833213344056216
142,"[1, 2, 4, 5, 7]","[0, 3, 6, 8, 9]",TREND-CROSS-H5,0.9791835774912437,0.44605470040314016,9,9,0.0,-2.833213344056216
143,"[1, 2, 4, 5, 8]","[0, 3, 6, 7, 9]",TREND-CROSS-H5,0.7889688178245402,0.5462567678346019,9,9,0.0,-2.833213344056216
144,"[1, 2, 4, 5, 9]","[0, 3, 6, 7, 8]",CORE-H4,0.8722652836962277,0.737567953374646,7,9,0.25,-1.0986122886681098
145,"[1, 2, 4, 6, 7]","[0, 3, 5, 8, 9]",PRESSURE-FILTER-H5,1.1280087051888745,1.081957878949165,1,9,1.0,2.8332133440562157
146,"[1, 2, 4, 6, 8]","[0, 3, 5, 7, 9]",TREND-CROSS-H5,0.8428161304320555,0.18157340403643582,9,9,0.0,-2.833213344056216
147,"[1, 2, 4, 6, 9]","[0, 3, 5, 7, 8]",CORE-H7,1.1170079225213716,0.24277795827879653,8,9,0.125,-1.9459101490553135
148,"[1, 2, 4, 7, 8]","[0, 3, 5, 6, 9]",TREND-CROSS-H5,1.3189339887739011,0.3246986538986253,9,9,0.0,-2.833213344056216
149,"[1, 2, 4, 7, 9]","[0, 3, 5, 6, 8]",PRESSURE-FILTER-H5,1.289955480526049,0.8475997518154524,1,9,1.0,2.8332133440562157
150,"[1, 2, 4, 8, 9]","[0, 3, 5, 6, 7]",CORE-H7,1.0235721201381585,0.32849804252342324,9,9,0.0,-2.833213344056216
151,"[1, 2, 5, 6, 7]","[0, 3, 4, 8, 9]",PRESSURE-FILTER-H5,1.1725832703334191,1.0694321496662482,1,9,1.0,2.8332133440562157
152,"[1, 2, 5, 6, 8]","[0, 3, 4, 7, 9]",TREND-CROSS-H5,0.8336648357386757,0.16331042522426858,9,9,0.0,-2.833213344056216
153,"[1, 2, 5, 6, 9]","[0, 3, 4, 7, 8]",CORE-H4,1.165298560793216,0.42979330889205025,7,9,0.25,-1.0986122886681098
154,"[1, 2, 5, 7, 8]","[0, 3, 4, 6, 9]",TREND-CROSS-H5,1.1705535225283177,0.3148194781034836,9,9,0.0,-2.833213344056216
155,"[1, 2, 5, 7, 9]","[0, 3, 4, 6, 8]",PRESSURE-FILTER-H5,1.313960896204846,0.8315232673603624,1,9,1.0,2.8332133440562157
156,"[1, 2, 5, 8, 9]","[0, 3, 4, 6, 7]",CORE-H7,0.9599255377091087,0.39732709026857604,9,9,0.0,-2.833213344056216
157,"[1, 2, 6, 7, 8]","[0, 3, 4, 5, 9]",PRESSURE-FILTER-H5,1.2111913506426009,1.0523112637478231,1,9,1.0,2.8332133440562157
158,"[1, 2, 6, 7, 9]","[0, 3, 4, 5, 8]",PRESSURE-FILTER-H5,1.557446712896634,0.5628859949277807,1,9,1.0,2.8332133440562157
159,"[1, 2, 6, 8, 9]","[0, 3, 4, 5, 7]",CORE-H7,1.4171706111160134,0.018182593978751015,9,9,0.0,-2.833213344056216
160,"[1, 2, 7, 8, 9]","[0, 3, 4, 5, 6]",CORE-H6,1.4034410372913737,0.4338896490926108,7,9,0.25,-1.0986122886681098
161,"[1, 3, 4, 5, 6]","[0, 2, 7, 8, 9]",TREND-CROSS-H5,0.649297469443899,0.47282036493278773,9,9,0.0,-2.833213344056216
162,"[1, 3, 4, 5, 7]","[0, 2, 6, 8, 9]",TREND-CROSS-H5,0.9106496920800238,0.49989567875922425,9,9,0.0,-2.833213344056216
163,"[1, 3, 4, 5, 8]","[0, 2, 6, 7, 9]",TREND-CROSS-H5,0.7030389646070339,0.5981387640923767,9,9,0.0,-2.833213344056216
164,"[1, 3, 4, 5, 9]","[0, 2, 6, 7, 8]",PRESSURE-FILTER-H5,0.8418525503962104,1.45928436346416,3,9,0.75,1.0986122886681098
165,"[1, 3, 4, 6, 7]","[0, 2, 5, 8, 9]",PRESSURE-FILTER-H5,1.072454163797207,1.1008989612466882,6,9,0.375,-0.5108256237659907
166,"[1, 3, 4, 6, 8]","[0, 2, 5, 7, 9]",TREND-CROSS-H5,0.7896009967670142,0.27203702104453836,9,9,0.0,-2.833213344056216
167,"[1, 3, 4, 6, 9]","[0, 2, 5, 7, 8]",PRESSURE-FILTER-H5,1.0628255647770337,1.1478826569148879,3,9,0.75,1.0986122886681098
168,"[1, 3, 4, 7, 8]","[0, 2, 5, 6, 9]",TREND-CROSS-H5,1.2826884679288169,0.3796792500629577,9,9,0.0,-2.833213344056216
169,"[1, 3, 4, 7, 9]","[0, 2, 5, 6, 8]",PRESSURE-FILTER-H5,1.2600225458320817,0.8805055667652103,4,9,0.625,0.5108256237659907
170,"[1, 3, 4, 8, 9]","[0, 2, 5, 6, 7]",PRESSURE-FILTER-H5,0.8577576046944471,1.42107636500491,3,9,0.75,1.0986122886681098
171,"[1, 3, 5, 6, 7]","[0, 2, 4, 8, 9]",PRESSURE-FILTER-H5,1.0995571345439636,1.0836794270993573,5,9,0.5,0.0
