trade_date,event_time,previous_close,opening_close,opening_return,opening_magnitude,shock_threshold,opening_volume,opening_volume_ratio,shock_side,is_opening_shock
2021-05-06,2021-05-06 09:45:00,2.0212433,2.0285311,0.0036056025516570944,0.0036056025516570944,0.004782127853177427,60789511.23795933,1.0655956406842744,up,False
2021-05-07,2021-05-07 09:45:00,2.0147964,2.0198418,0.0025041736227044975,0.0025041736227044975,0.004782127853177427,165876560.82768464,2.8698899228040275,up,False
2021-05-10,2021-05-10 09:45:00,2.0061071,2.0147964,0.004331423780913779,0.004331423780913779,0.004514512602543214,34035319.3007492,0.5888572767198055,up,False
2021-05-11,2021-05-11 09:45:00,2.0122737,1.9912512,-0.01044713748432935,0.01044713748432935,0.004514512602543214,47152975.38351766,0.8158105533907253,down,True
2021-05-12,2021-05-12 09:45:00,2.0066677,1.9993799,-0.0036317921497415195,0.0036317921497415195,0.004782127853177427,54081855.15519087,0.9480153388287765,down,False
2021-05-13,2021-05-13 09:45:00,2.0288114,2.0195615,-0.00455927051671734,0.00455927051671734,0.004782127853177427,65454669.9964324,1.147372459330988,down,False
2021-05-14,2021-05-14 09:45:00,2.0063874,2.006948,0.0002794076557697256,0.0002794076557697256,0.004783112740460933,35539778.80841955,0.6148864707107219,up,False
2021-05-17,2021-05-17 09:45:00,2.0375007,2.0397431,0.0011005640390699956,0.0011005640390699956,0.004783112740460933,105404923.29646808,1.8476711604359854,up,False
2021-05-18,2021-05-18 09:45:00,2.0478718,2.0481521000000003,0.00013687380235438695,0.00013687380235438695,0.004558285629433834,49339636.1041741,0.8536427554540559,up,False
2021-05-19,2021-05-19 09:45:00,2.0534778,2.040584,-0.0062790062790063494,0.0062790062790063494,0.004558285629433834,57790938.28041384,1.0128593267400476,down,True
2021-05-20,2021-05-20 09:45:00,2.0501142,2.0290917,-0.010254306808859748,0.010254306808859748,0.004558285629433834,59539850.16054228,1.0436736794212143,down,True
2021-05-21,2021-05-21 09:45:00,2.0425461,2.0450688,0.001235076163030202,0.001235076163030202,0.004783112740460933,34561237.95932929,0.6058237346769436,up,False
2021-05-24,2021-05-24 09:45:00,2.0346977,2.0431067,0.004132800661247993,0.004132800661247993,0.004783112740460933,67824017.12450945,1.188886792872297,up,False
2021-05-25,2021-05-25 09:45:00,2.040584,2.037781,-0.0013736263736264798,0.0013736263736264798,0.004783112740460933,31654298.96539422,0.5548680183378417,down,False
2021-05-26,2021-05-26 09:45:00,2.0624474,2.0624474,0.0,0.0,0.004783112740460933,41094541.56261149,0.744549990444916,up,False
2021-05-27,2021-05-27 09:45:00,2.0655307,2.0705761,0.002442665219161144,0.002442665219161144,0.004783112740460933,40581163.03960043,0.735248609778091,up,False
2021-05-28,2021-05-28 09:45:00,2.082629,2.0904774,0.0037685060565277873,0.0037685060565277873,0.004558285629433834,79870139.13663931,1.5445559363737555,up,False
2021-05-31,2021-05-31 09:45:00,2.0817881,2.0840305,0.0010771509357749842,0.0010771509357749842,0.004514512602543214,40390363.8958259,0.7810826048627199,up,False
2021-06-01,2021-06-01 09:45:00,2.0963637,2.0893562,-0.0033426928733787387,0.0033426928733787387,0.004514512602543214,86589368.53371388,1.7947357253308227,down,False
2021-06-02,2021-06-02 09:45:00,2.0997273,2.0991667,-0.00026698705112804255,0.00026698705112804255,0.004410639814523137,60905315.73314306,1.1778077262568576,down,False
2021-06-03,2021-06-03 09:45:00,2.0868335,2.082629,-0.002014775016789927,0.002014775016789927,0.0043306634503406495,19114876.917588297,0.34172521004565853,down,False
2021-06-04,2021-06-04 09:45:00,2.082629,2.0759018,-0.0032301480484521194,0.0032301480484521194,0.0043306634503406495,35450231.89439886,0.6855486507247359,down,False
2021-06-07,2021-06-07 09:45:00,2.0924395,2.0927198,0.0001339584728734522,0.0001339584728734522,0.004241546976733296,65007135.21227257,1.3474013027528982,up,False
2021-06-08,2021-06-08 09:45:00,2.0980455,2.1064545,0.004008016032064132,0.004008016032064132,0.004154144001756221,78673920.79914378,1.5214230590011868,up,False
2021-06-09,2021-06-09 09:45:00,2.0904774,2.0845911,-0.0028157683024940816,0.0028157683024940816,0.004154144001756221,28592986.08633607,0.5111696098443188,down,False
2021-06-10,2021-06-10 09:45:00,2.0885153,2.099447,0.0052341967521138955,0.0052341967521138955,0.004154144001756221,46609347.12807706,0.8701408985403963,up,True
2021-06-11,2021-06-11 09:45:00,2.1151438,2.1117802,-0.0015902464882054934,0.0015902464882054934,0.004154144001756221,31912236.88904745,0.6651917678335719,down,False
2021-06-15,2021-06-15 09:45:00,2.1047727,2.0887956,-0.007590890930882832,0.007590890930882832,0.004051690652278484,55214769.88940421,1.1509193329491159,down,True
2021-06-16,2021-06-16 09:45:00,2.0792654,2.0719776,-0.0035049878673498736,0.0035049878673498736,0.004154144001756221,35088476.63217981,0.7313986130993326,down,False
2021-06-17,2021-06-17 09:45:00,2.0540384,2.0621671,0.00395742358078599,0.00395742358078599,0.004051690652278484,88435604.70924011,2.016686056444593,up,False
2021-06-18,2021-06-18 09:45:00,2.0666519,2.0730988,0.003119490031194827,0.003119490031194827,0.004051690652278484,153031751.69461292,3.489736976984469,up,False
2021-06-21,2021-06-21 09:45:00,2.0873941,2.088235,0.0004028467839398697,0.0004028467839398697,0.00397513093873334,50789867.99857296,1.1582124523052142,up,False
2021-06-22,2021-06-22 09:45:00,2.0955228,2.0958031,0.00013376136971632313,0.00013376136971632313,0.003929313967974963,21450945.41562612,0.4404747078861581,up,False
2021-06-23,2021-06-23 09:45:00,2.107856,2.1030909,-0.002260638297872264,0.002260638297872264,0.003929313967974963,21633606.849803783,0.49333289943620495,down,False
2021-06-24,2021-06-24 09:45:00,2.1249543,2.1173862,-0.0035615354174912683,0.0035615354174912683,0.0038346271900181585,42191223.68890475,0.9621289162605661,down,False
2021-06-25,2021-06-25 09:45:00,2.1173862,2.1176665,0.0001323801959227655,0.0001323801959227655,0.0038346271900181585,50655372.81484124,1.1408794414000354,up,False
2021-06-28,2021-06-28 09:45:00,2.1342042,2.1339239,-0.00013133701076961657,0.00013133701076961657,0.0036796420171167133,22807706.02925437,0.46898209428124643,down,False
2021-06-29,2021-06-29 09:45:00,2.1356057,2.1342042,-0.0006562541015882051,0.0006562541015882051,0.0036147689109866433,87042454.51302177,1.9604030404808204,down,False
2021-06-30,2021-06-30 09:45:00,2.1193483,2.1243937,0.002380637481814718,0.002380637481814718,0.0036147689109866433,22048519.44345344,0.4533713654116938,up,False
2021-07-01,2021-07-01 09:45:00,2.1297194,2.1176665,-0.005659384048433802,0.005659384048433802,0.0035769589144493074,45050660.00713521,1.0146479823870667,down,True
2021-07-02,2021-07-02 09:45:00,2.1058939,2.1002879,-0.002662052442433005,0.002662052442433005,0.0036147689109866433,70134141.99072422,1.6078089793448078,down,False
2021-07-05,2021-07-05 09:45:00,2.0879547,2.1025303,0.006980802792321272,0.006980802792321272,0.0036147689109866433,50201926.5073136,1.0953943399384254,up,True
2021-07-06,2021-07-06 09:45:00,2.1005682,2.0972046,-0.0016012810248199338,0.0016012810248199338,0.0036147689109866433,31509097.39564752,0.6509385986247151,down,False
2021-07-07,2021-07-07 09:45:00,2.1002879,2.0946819,-0.0026691578806887772,0.0026691578806887772,0.0035769589144493074,42130931.14520157,0.9192871015829646,down,False
2021-07-08,2021-07-08 09:45:00,2.1193483,2.1252346,0.0027774103954505414,0.0027774103954505414,0.0035769589144493074,54891188.012843385,1.258367785915539,up,False
2021-07-09,2021-07-09 09:45:00,2.116265,2.1095378,-0.003178807947019746,0.003178807947019746,0.0035769589144493074,41739564.752051376,0.9107475780681372,down,False
2021-07-12,2021-07-12 09:45:00,2.1344845,2.1552267,0.00971766250820738,0.00971766250820738,0.0035769589144493074,89198002.14056368,2.044843562785486,up,True
2021-07-13,2021-07-13 09:45:00,2.1647569,2.1700826,0.0024601838663733666,0.0024601838663733666,0.0035769589144493074,26012486.62147699,0.5461791133100867,up,False
2021-07-14,2021-07-14 09:45:00,2.1852188,2.1815749,-0.0016675218060542285,0.0016675218060542285,0.003524779509899362,45467356.40385301,1.0423286265176515,down,False
2021-07-15,2021-07-15 09:45:00,2.1709235,2.1706432,-0.0001291155584245418,0.0001291155584245418,0.0033994961212686363,33457367.106671423,0.7392421626819906,down,False
2021-07-16,2021-07-16 09:45:00,2.1759689,2.1838173,0.0036068530207393756,0.0036068530207393756,0.0033994961212686363,39603638.95825901,0.9079042606700771,up,True
2021-07-19,2021-07-19 09:45:00,2.1790522,2.1712038,-0.0036017494211475487,0.0036017494211475487,0.003524779509899362,60278630.03924367,1.4297222398510714,down,True
2021-07-20,2021-07-20 09:45:00,2.166719,2.1599918,-0.0031047865459250534,0.0031047865459250534,0.0035756103187709666,79623974.31323582,1.8885659283704594,down,False
2021-07-21,2021-07-21 09:45:00,2.1692417,2.1818552,0.0058147047422147935,0.0058147047422147935,0.003524779509899362,33933999.28647877,0.7779290828865743,up,True
2021-07-22,2021-07-22 09:45:00,2.1967111,2.1961505,-0.00025519969376042173,0.00025519969376042173,0.003524779509899362,29245451.30217624,0.6704452050593157,down,False
2021-07-23,2021-07-23 09:45:00,2.2062413000000003,2.2062413000000003,0.0,0.0,0.003524779509899362,44034099.17945059,1.0101696607603226,up,False
2021-07-26,2021-07-26 09:45:00,2.2020368,2.1885824,-0.006109979633401208,0.006109979633401208,0.0033994961212686363,63647613.27149483,1.4773420964789004,down,True
2021-07-27,2021-07-27 09:45:00,2.1613933,2.1759689,0.006743613020360639,0.006743613020360639,0.003524779509899362,56330959.68605066,1.2646598632672257,up,True
2021-07-28,2021-07-28 09:45:00,2.1201892,2.0652504,-0.025912215758857715,0.025912215758857715,0.0035756103187709666,637083481.983589,14.302861405265375,down,True
2021-07-29,2021-07-29 09:45:00,2.088235,2.113462,0.012080536912751683,0.012080536912751683,0.0036030980168258895,204437745.27292183,4.517061981223544,up,True
2021-07-30,2021-07-30 09:45:00,2.1238331,2.1182271,-0.00263956711099389,0.00263956711099389,0.003606040215835893,76052443.81020336,1.5899030806120205,down,False
2021-08-02,2021-08-02 09:45:00,2.1305603,2.1325224,0.000920931456387386,0.000920931456387386,0.003603535681004688,67262932.57224403,1.4061552574759195,up,False
2021-08-03,2021-08-03 09:45:00,2.1594312,2.161113,0.0007788161993766973,0.0007788161993766973,0.003603535681004688,110765030.32465217,2.207386146709088,up,False
2021-08-04,2021-08-04 09:45:00,2.144295,2.1515828,0.00339869281045746,0.00339869281045746,0.0035756103187709666,37115233.67820193,0.6674072465977203,up,False
2021-08-05,2021-08-05 09:45:00,2.1759689,2.175128,-0.0003864485379363458,0.0003864485379363458,0.003524779509899362,106486621.47698894,1.9148456252665547,down,False
2021-08-06,2021-08-06 09:45:00,2.1734462,2.1717644,-0.0007737941707506302,0.0007737941707506302,0.003435896080369805,37988166.25044596,0.6515444628514249,down,False
2021-08-09,2021-08-09 09:45:00,2.183537,2.175128,-0.0038510911424902705,0.0038510911424902705,0.0033622928513562913,32544416.69639672,0.5581773638525608,down,True
2021-08-10,2021-08-10 09:45:00,2.1922263,2.1944687,0.0010228870988362448,0.0010228870988362448,0.003435896080369805,39279343.56047093,0.7717091022562925,up,False
2021-08-11,2021-08-11 09:45:00,2.2070822,2.2124079,0.0024130048260098125,0.0024130048260098125,0.003435896080369805,35831608.990367465,0.7039725285577928,up,False
2021-08-12,2021-08-12 09:45:00,2.2239002,2.2233396,-0.0002520796571716666,0.0002520796571716666,0.003435896080369805,35947706.02925437,0.7163390613346369,down,False
2021-08-13,2021-08-13 09:45:00,2.2325895,2.2230593,-0.004268675455116111,0.004268675455116111,0.0033622928513562913,39427399.21512665,0.7856797905725961,down,True
2021-08-16,2021-08-16 09:45:00,2.2331501,2.2325895,-0.00025103552152627717,0.00025103552152627717,0.0033622928513562913,32597930.78844096,0.6495872399601796,down,False
2021-08-17,2021-08-17 09:45:00,2.2219381,2.2196957,-0.0010092090324208547,0.0010092090324208547,0.0033622928513562913,41679282.91116661,0.9987667059156141,down,False
2021-08-18,2021-08-18 09:45:00,2.1728856,2.166719,-0.0028379772961815153,0.0028379772961815153,0.0032695387371764364,69798936.8533714,1.7211636581234013,down,False
2021-08-19,2021-08-19 09:45:00,2.1821355,2.1784916,-0.001669877970455813,0.001669877970455813,0.0032695387371764364,39452729.218694255,0.9205733867083757,down,False
2021-08-20,2021-08-20 09:45:00,2.1869006,2.1700826,-0.007690335811330273,0.007690335811330273,0.0032695387371764364,95523353.5497681,2.228901747192281,down,True
2021-08-23,2021-08-23 09:45:00,2.1773704,2.191946,0.006694129763130885,0.006694129763130885,0.0033622928513562913,38435961.46985373,0.7843254021482243,up,True
2021-08-24,2021-08-24 09:45:00,2.208764,2.2138094,0.002284263959390964,0.002284263959390964,0.0033622928513562913,51721823.046735644,1.2750040751842584,up,False
2021-08-25,2021-08-25 09:45:00,2.2320289,2.2300668,-0.0008790656787642792,0.0008790656787642792,0.0033622928513562913,23789511.23795933,0.586439572086085,down,False
2021-08-26,2021-08-26 09:45:00,2.2499681,2.2477257,-0.0009966363523108424,0.0009966363523108424,0.003289138715153989,33179090.26043525,0.8412534543036894,down,False
2021-08-27,2021-08-27 09:45:00,2.2404379,2.2390364000000003,-0.0006255473539344969,0.0006255473539344969,0.003289138715153989,23188697.823760256,0.589242979851778,down,False
2021-08-30,2021-08-30 09:45:00,2.2575362,2.2653846,0.0034765333995530057,0.0034765333995530057,0.003289138715153989,39281840.884766325,1.0109164692704602,up,True
2021-08-31,2021-08-31 09:45:00,2.273233,2.2670664,-0.0027127003699135566,0.0027127003699135566,0.003425937016640901,32113399.92864788,0.8264369525698231,down,False
2021-09-01,2021-09-01 09:45:00,2.2822026,2.2852859,0.001351019405551268,0.001351019405551268,0.003425937016640901,44012486.62147699,1.1517955895435479,up,False
2021-09-02,2021-09-02 09:45:00,2.2628619,2.2698694,0.0030967422271770406,0.0030967422271770406,0.0032557676492229464,30200706.386014983,0.7772138673130243,up,False
2021-09-03,2021-09-03 09:45:00,2.3037857,2.3178007,0.006083465141744515,0.006083465141744515,0.0032557676492229464,48341419.90724224,1.2650826734762155,up,True
2021-09-06,2021-09-06 09:45:00,2.2920131,2.2993009,0.0031796502384737746,0.0031796502384737746,0.0032557676492229464,44200499.46485908,1.1374979342257476,up,False
2021-09-07,2021-09-07 09:45:00,2.3119144,2.3248082,0.005577109602327823,0.005577109602327823,0.003256315138668065,47765251.51623261,1.2160013078603313,up,True
2021-09-08,2021-09-08 09:45:00,2.3626487,2.3674138,0.0020168466010204167,0.0020168466010204167,0.003256315138668065,42081341.41990724,1.0692859279672924,up,False
2021-09-09,2021-09-09 09:45:00,2.3777849,2.3721789,-0.002357656489449411,0.002357656489449411,0.003179102749028656,29247948.62647164,0.7415796400739934,down,False
2021-09-10,2021-09-10 09:45:00,2.3985271,2.404974,0.002687857894121848,0.002687857894121848,0.003140251301733549,49422404.56653585,1.25310152373802,up,False
