segment_id,episodes,gross_mean_return,gross_median_return,gross_win_rate,gross_cumulative_return,baseline_mean_return,baseline_profit_factor,stress_mean_return,stress_profit_factor,break_even_one_way_cost_bp,gross_positive_years,baseline_positive_years,stress_positive_years
OVERNIGHT,1378,-0.0005167507346324989,-0.0004353676119679406,0.3548621190130624,-0.5205392247656013,-0.0007565979327923166,0.6032425848842328,-0.0017154114373293015,0.34291347455431126,0.0,2,0,0
OPEN_TO_1030,1378,0.0006015397283541712,0.0005275714900422335,0.5261248185776488,1.2044097474684414,0.00036142417268613563,1.142903225001531,-0.0005984621182118883,0.8018252141813821,3.0067942886610473,5,4,1
OPEN_TO_1130,1378,0.0008025847833775702,0.0007319263497103101,0.5290275761973875,1.8520951634856537,0.0005624209826857331,1.1824529186424568,-0.0003976581725888802,0.8882774643902672,4.011314207015903,5,5,1
OPEN_TO_CLOSE,1378,0.0008255225967482706,0.0008324742937827478,0.5406386066763426,1.7983285627556493,0.0005853532916417565,1.1393136539336746,-0.0003747478680889001,0.9197709138647547,4.125909967786074,5,4,3
SIGNAL_0935_TO_1030,1378,0.00022860411112409293,0.00017377218950553885,0.5101596516690856,0.3321568248029698,-1.1421950735059628e-05,0.995111485203238,-0.0009709504810539282,0.6594735731288877,1.1428899209532186,2,2,0
SIGNAL_0935_TO_1130,1378,0.0004291391229114285,0.00027924103981291637,0.5152394775036284,0.7235625279684168,0.00018906493842416134,1.0648342683280352,-0.0007706559669821099,0.7746046654713767,2.145235312356951,5,3,0
SIGNAL_1030_TO_CLOSE,1378,0.00021537643341995716,0.00016014609981607197,0.5036284470246735,0.26431998406287005,-2.4646454177459514e-05,0.992608022781921,-0.000984162295063038,0.743962701023245,1.0767662120665948,4,3,0
AFTERNOON_TO_CLOSE,1378,-5.568737673793826e-06,0.00014061250336139253,0.502177068214804,-0.04895297199651838,-0.00024553860479260446,0.9139791752641475,-0.0012048424909366015,0.6432391209369592,0.0,3,3,0
