trade_date,event_time,previous_close,opening_close,opening_return,opening_magnitude,shock_threshold,opening_volume,opening_volume_ratio,shock_side,is_opening_shock
2021-09-22,2021-09-22 09:45:00,2.3267703,2.3144371,-0.005300566196843826,0.005300566196843826,0.003179102749028656,85889760.97038887,2.0280175046225515,down,True
2021-09-23,2021-09-23 09:45:00,2.3497549,2.368535,0.00799236550161031,0.00799236550161031,0.003256315138668065,62569418.48019978,1.4444487637747283,up,True
2021-09-24,2021-09-24 09:45:00,2.3626487,2.3483534,-0.006050539803060695,0.006050539803060695,0.003425937016640901,54584017.124509454,1.2601014676571842,down,True
2021-09-27,2021-09-27 09:45:00,2.3276112,2.2948161,-0.014089595375722741,0.014089595375722741,0.003520359007111096,146288747.77024618,3.3167168295849327,down,True
2021-09-29,2021-09-29 09:45:00,2.264824,2.2496878,-0.0066831683168318,0.0066831683168318,0.003520359007111096,60941491.25936497,1.331499010314423,down,True
2021-09-30,2021-09-30 09:45:00,2.2138094,2.2230593,0.00417827298050133,0.00417827298050133,0.003520359007111096,49859793.0788441,1.0534202805620831,up,True
2021-10-08,2021-10-08 09:45:00,2.2337107,2.2474454,0.00614882670347594,0.00614882670347594,0.003603535681004688,100773464.14555833,2.099337946206271,up,True
2021-10-20,2021-10-20 09:45:00,2.2390364000000003,2.2264229,-0.005633450175262955,0.005633450175262955,0.0035638266735090185,48322868.35533357,0.8365748661285042,down,True
2021-10-26,2021-10-26 09:45:00,2.2337107,2.2466045,0.0057723679257122296,0.0057723679257122296,0.0035271991419899783,43193721.01320014,0.6994316713281195,up,True
2021-11-03,2021-11-03 09:45:00,2.1997944,2.2098852,0.004587155963302836,0.004587155963302836,0.003256315138668065,69995804.49518374,1.4202341018495062,up,True
2021-11-04,2021-11-04 09:45:00,2.2070822,2.2177336,0.004826009652019403,0.004826009652019403,0.003425937016640901,37554049.23296468,0.7619819754605668,up,True
2021-11-09,2021-11-09 09:45:00,2.2135291,2.2224987,0.004052171710776209,0.004052171710776209,0.003491211901968783,50502318.94398858,1.092298017307566,up,True
2021-11-10,2021-11-10 09:45:00,2.2275441,2.2180139,-0.004278344029193359,0.004278344029193359,0.0035271991419899783,58199072.422404565,1.2587685624225962,down,True
2021-11-22,2021-11-22 09:45:00,2.2606195,2.2698694,0.004091754494730537,0.004091754494730537,0.003491211901968783,43021405.63681769,1.1188638209706545,up,True
2021-11-29,2021-11-29 09:45:00,2.2757557,2.2665058,-0.004064539967976288,0.004064539967976288,0.003283559344851506,118091330.71708883,2.9310406735133174,down,True
2021-11-30,2021-11-30 09:45:00,2.2779981,2.2889298,0.0047988187523071435,0.0047988187523071435,0.003491211901968783,46625758.11630396,1.1572567828851168,up,True
2021-12-08,2021-12-08 09:45:00,2.2695891,2.2782784,0.0038285784858589356,0.0038285784858589356,0.003298237847267283,54103877.98787014,1.6028194870873476,up,True
2021-12-16,2021-12-16 09:45:00,2.3009827,2.3127553,0.00511633572907777,0.00511633572907777,0.00327523327174612,62158758.47306457,1.8519658223226343,up,True
2021-12-30,2021-12-30 09:45:00,2.2864071,2.2925737,0.0026970700012260984,0.0026970700012260984,0.002239832006639364,121999286.47877274,3.982115855671532,up,True
2021-12-31,2021-12-31 09:45:00,2.3029448,2.3138765,0.004746835443038,0.004746835443038,0.002239832006639364,47788797.71673208,1.44740211677373,up,True
2022-01-05,2022-01-05 09:45:00,2.3166795,2.3007024,-0.006896551724137834,0.006896551724137834,0.002201250477781758,75101648.23403497,2.089418117031677,down,True
2022-01-06,2022-01-06 09:45:00,2.2712709,2.2634225,-0.003455510304825493,0.003455510304825493,0.002201250477781758,81140206.9211559,2.099086294416243,down,True
2022-01-07,2022-01-07 09:45:00,2.2740739,2.2808011,0.0029582152101566006,0.0029582152101566006,0.002239832006639364,55589368.53371388,1.4380895246885093,up,True
2022-01-10,2022-01-10 09:45:00,2.2625816,2.2457636,-0.007433102081268461,0.007433102081268461,0.002239832006639364,38993046.735640384,0.8855199206011625,down,True
2022-01-12,2022-01-12 09:45:00,2.2496878,2.259218,0.0042362322452031975,0.0042362322452031975,0.002239832006639364,68863360.68498038,1.5638654270725727,up,True
2022-01-13,2022-01-13 09:45:00,2.2651043,2.2561347,-0.003959905952233611,0.003959905952233611,0.002278208540764082,28508027.113806635,0.5515289765295804,down,True
2022-01-14,2022-01-14 09:45:00,2.2398773,2.2250214,-0.006632461519208932,0.006632461519208932,0.002278208540764082,135784516.58936852,2.626947672111233,down,True
2022-01-17,2022-01-17 09:45:00,2.2292259,2.2429606,0.006161197032566346,0.006161197032566346,0.0024809955652804754,68776667.85586871,1.3305840169238254,up,True
2022-01-19,2022-01-19 09:45:00,2.2552938,2.2614604,0.0027342779020631536,0.0027342779020631536,0.0026777481572308305,73698180.52087049,1.2388514404970372,up,True
2022-01-21,2022-01-21 09:45:00,2.2247411,2.2118473,-0.00579564067027849,0.00579564067027849,0.0026777481572308305,97262932.57224403,1.7193616437578636,down,True
2022-01-25,2022-01-25 09:45:00,2.1983929,2.1894233,-0.004080071401249441,0.004080071401249441,0.0027100927665190677,52618622.9040314,0.7726965532777654,down,True
2022-01-26,2022-01-26 09:45:00,2.1263558,2.1333633,0.0032955444239388676,0.0032955444239388676,0.0028126559598958606,78830538.70852658,1.2616198902030644,up,True
2022-02-07,2022-02-07 09:45:00,2.0688943,2.10225,0.01612247662918298,0.01612247662918298,0.0026777481572308305,111841955.04816268,1.6398607525742728,up,True
2022-02-09,2022-02-09 09:45:00,2.1235528,2.1353254,0.0055438225976769395,0.0055438225976769395,0.0027100927665190677,64834106.31466287,0.9337635712487348,up,True
2022-02-10,2022-02-10 09:45:00,2.152704,2.1597115,0.0032552083333332593,0.0032552083333332593,0.0027100927665190677,58088323.22511595,0.8440614818366792,up,True
2022-02-14,2022-02-14 09:45:00,2.1266361,2.1157044,-0.0051403716884144135,0.0051403716884144135,0.0027100927665190677,108594363.18230468,1.5922435731454383,down,True
2022-02-17,2022-02-17 09:45:00,2.1314012,2.1199089,-0.005391899000526057,0.005391899000526057,0.0028126559598958606,73741705.31573315,1.0627173848775964,down,True
2022-02-22,2022-02-22 09:45:00,2.1605524,2.1412117,-0.00895173845355468,0.00895173845355468,0.0030621628032684316,88835354.97681056,1.2868301783434881,down,True
2022-02-23,2022-02-23 09:45:00,2.1364466,2.1510222,0.006822356336919189,0.006822356336919189,0.0030621628032684316,61362112.02283269,0.854024637904239,up,True
2022-02-24,2022-02-24 09:45:00,2.1681205,2.1599918,-0.0037491919844862,0.0037491919844862,0.003269325965045222,77521584.0171245,1.1229438303282118,down,True
2022-02-25,2022-02-25 09:45:00,2.1308406,2.152704,0.010260457774269982,0.010260457774269982,0.0033515324822491867,152112022.83267927,2.1164212888046143,up,True
2022-02-28,2022-02-28 09:45:00,2.1459768,2.1336436,-0.005747126436781658,0.005747126436781658,0.003558298892706741,78407777.3813771,1.090932104954879,down,True
2022-03-01,2022-03-01 09:45:00,2.1569085,2.1681205,0.005198180636777128,0.005198180636777128,0.0037769772599666575,51229040.31394934,0.7127788422400699,up,True
2022-03-04,2022-03-04 09:45:00,2.1608327,2.1445753,-0.00752367362822659,0.00752367362822659,0.00367125802412297,70956831.96575098,0.9872628537958285,down,True
2022-03-07,2022-03-07 09:45:00,2.1459768,2.124674,-0.009926854754440995,0.009926854754440995,0.0037769772599666575,95809846.59293614,1.3593935865961377,down,True
2022-03-08,2022-03-08 09:45:00,2.0969243,2.0845911,-0.005881566635476565,0.005881566635476565,0.0038745430990900723,99846949.69675349,1.4166738376654604,down,True
2022-03-09,2022-03-09 09:45:00,2.0192812,2.0310538,0.005830094392004437,0.005830094392004437,0.004001963859389152,181085608.27684623,2.5029362656870235,up,True
2022-03-10,2022-03-10 09:45:00,1.9842437,2.0201221,0.018081649950558054,0.018081649950558054,0.004134727696633256,282964359.6146985,3.7413487550443283,up,True
2022-03-11,2022-03-11 09:45:00,2.0159176,1.9918118,-0.011957730812013234,0.011957730812013234,0.004414943364445379,215087977.16732076,2.758787379595946,down,True
2022-03-14,2022-03-14 09:45:00,2.0445082,2.0310538,-0.006580751302440402,0.006580751302440402,0.00487616054315192,275611559.04388154,3.364594235499106,down,True
2022-03-15,2022-03-15 09:45:00,1.9909709,1.948085,-0.021540194284105252,0.021540194284105252,0.005124748314845595,294374598.6443097,3.593648543304791,down,True
2022-03-17,2022-03-17 09:45:00,1.9393957,1.970509,0.016042780748663166,0.016042780748663166,0.0051606048203413635,250675490.54584372,2.877060394227104,up,True
2022-03-24,2022-03-24 09:45:00,2.0128343,2.0005011,-0.006127280323074857,0.006127280323074857,0.005265982064089254,32815654.655726008,0.33544098930393523,down,True
2022-03-28,2022-03-28 09:45:00,1.9719105,1.9531304,-0.00952380952380949,0.00952380952380949,0.005445072259528866,73765608.27684624,0.8140436696544529,down,True
2022-03-30,2022-03-30 09:45:00,1.9679863,1.9884482,0.010397379290699504,0.010397379290699504,0.005614978941363591,54912236.88904745,0.6059864463982962,up,True
2022-04-11,2022-04-11 09:45:00,1.9635015,1.9326685,-0.01570306923625986,0.01570306923625986,0.005614978941363591,92267570.4602212,1.3394843286248237,down,True
2022-04-13,2022-04-13 09:45:00,1.9321079,1.9068809,-0.013056724212969772,0.013056724212969772,0.005764106418505549,76410274.7056725,1.195714992657489,down,True
2022-04-14,2022-04-14 09:45:00,1.9040779,1.9155702,0.006035624907993364,0.006035624907993364,0.005764106418505549,55318943.98858366,0.8656648724261015,up,True
2022-04-15,2022-04-15 09:45:00,1.9293049,1.9152899,-0.007264274298997453,0.007264274298997453,0.005807699472882571,42599714.5915091,0.6974585725717423,down,True
2022-04-18,2022-04-18 09:45:00,1.9119263,1.8883811,-0.01231490983726724,0.01231490983726724,0.005848109677219682,62393150.19621834,1.0956247180875056,down,True
2022-04-22,2022-04-22 09:45:00,1.8177455,1.7942003,-0.012952968388589059,0.012952968388589059,0.005807699472882571,94796289.68961827,1.807344628925513,down,True
2022-04-25,2022-04-25 09:45:00,1.8068138,1.7616855,-0.02497672975488674,0.02497672975488674,0.005848109677219682,110875133.78523012,2.011683679744189,down,True
2022-05-06,2022-05-06 09:45:00,1.7913973,1.7563598,-0.01955875449851352,0.01955875449851352,0.00595042180948212,119866214.7698894,1.5727941279731115,down,True
2022-05-09,2022-05-09 09:45:00,1.7513144,1.7628066999999998,0.006562099871958882,0.006562099871958882,0.006067704303271887,102942561.54120584,1.348408698476341,up,True
2022-05-10,2022-05-10 09:45:00,1.7667309,1.7473902,-0.01094716801523088,0.01094716801523088,0.006067704303271887,105849803.78166252,1.2550528337323712,down,True
2022-05-11,2022-05-11 09:45:00,1.7964426999999998,1.8152228,0.010454048993602694,0.010454048993602694,0.006279467165184267,112592936.13985015,1.2037914330396307,up,True
2022-05-16,2022-05-16 09:45:00,1.8306393,1.8449346,0.0078089113458887915,0.0078089113458887915,0.0065686278726274135,60841437.74527292,0.615371611259657,up,True
2022-05-19,2022-05-19 09:45:00,1.8286772,1.8157834,-0.007050889025137952,0.007050889025137952,0.006665313064507978,96627213.69960757,0.9773214833418131,down,True
2022-05-20,2022-05-20 09:45:00,1.8457755,1.8648359,0.010326499620349372,0.010326499620349372,0.006902342777795756,210263674.6343204,2.107169528858797,up,True
2022-06-14,2022-06-14 09:45:00,1.9780771,1.9511683,-0.013603514241179004,0.013603514241179004,0.00595042180948212,55702104.8876204,0.7383184499743415,down,True
2022-06-15,2022-06-15 09:45:00,1.9982587,2.012554,0.007153878524337243,0.007153878524337243,0.00595042180948212,85336068.49803782,1.1311097479617542,up,True
2022-06-16,2022-06-16 09:45:00,1.9898497,2.0083495,0.009297084096351549,0.009297084096351549,0.00595042180948212,82716789.15447734,1.0831312405377034,up,True
2022-06-22,2022-06-22 09:45:00,1.9974178,1.984524,-0.006455234353073269,0.006455234353073269,0.00595042180948212,70102390.29611132,0.9254491958783397,down,True
2022-06-27,2022-06-27 09:45:00,2.0330159,2.0467506,0.006755825175789321,0.006755825175789321,0.00595042180948212,95333214.4131288,1.538627278152286,up,True
2022-06-30,2022-06-30 09:45:00,2.0431067,2.0635686,0.010015091233365414,0.010015091233365414,0.00595042180948212,77455226.54298966,1.3330079204273348,up,True
2022-07-11,2022-07-11 09:45:00,2.0470309,2.0327356,-0.006983431466520695,0.006983431466520695,0.005518790429781829,66247591.86585801,1.20304738487565,down,True
2022-07-20,2022-07-20 09:45:00,2.0268493,2.0492733,0.011063476697552144,0.011063476697552144,0.004930447422787409,52306814.127720304,0.9563626595878331,up,True
2022-08-01,2022-08-01 09:45:00,2.0164782,2.0052662,-0.005560189046427633,0.005560189046427633,0.004299625935138602,55688904.74491616,1.1338324478838646,down,True
2022-08-02,2022-08-02 09:45:00,2.0338568,1.9828422,-0.025082690187431145,0.025082690187431145,0.004299625935138602,107716732.07277916,2.1931249422763894,down,True
2022-08-03,2022-08-03 09:45:00,1.9831225,2.0066677,0.011872791519434545,0.011872791519434545,0.004299625935138602,86288976.0970389,1.712917788756192,up,True
2022-08-04,2022-08-04 09:45:00,1.9665848,1.9758347,0.004703534777651175,0.004703534777651175,0.004299625935138602,49537638.24473778,0.9620144785763259,up,True
2022-08-05,2022-08-05 09:45:00,1.973312,1.9834028,0.005113636363636376,0.005113636363636376,0.004299625935138602,33947235.10524438,0.6592508814719027,up,True
2022-08-11,2022-08-11 09:45:00,2.0274099,2.0397431,0.006083229641919097,0.006083229641919097,0.004162430848368015,23856938.99393507,0.4883786320198358,up,True
2022-08-24,2022-08-24 09:45:00,2.0767427,2.0680534,-0.004184100418409997,0.004184100418409997,0.0038821188245573516,28155904.38815555,0.7495120920448448,down,True
2022-08-26,2022-08-26 09:45:00,2.0282508,2.0389022,0.005251520176893232,0.005251520176893232,0.004008128029675461,39217695.32643596,1.0869446885509713,up,True
2022-08-29,2022-08-29 09:45:00,2.023766,2.0129759,-0.005331693486302469,0.005331693486302469,0.004059196958737266,105034967.29990657,2.9111144565856293,down,True
2022-08-31,2022-08-31 09:45:00,2.0200401,2.0078383,-0.006040375139087617,0.006040375139087617,0.004162430848368015,65230121.45748988,1.807896498292185,down,True
2022-09-01,2022-09-01 09:45:00,1.9770127,1.9882512,0.005684586649342238,0.005684586649342238,0.004182999636459683,40457686.07910308,1.1213118626351486,up,True
2022-09-13,2022-09-13 09:45:00,2.0277465,2.0383428,0.005225653206650804,0.005225653206650804,0.003941526725435718,59956026.16007474,1.5338318550241543,up,True
2022-09-14,2022-09-14 09:45:00,2.0226089000000003,2.003664,-0.00936656612160669,0.00936656612160669,0.004059196958737266,73938025.53721581,1.8915279435595878,down,True
2022-09-16,2022-09-16 09:45:00,1.9612788,1.9529302,-0.004256712508186045,0.004256712508186045,0.004059196958737266,84893836.81096232,2.1566157800425905,down,True
2022-09-20,2022-09-20 09:45:00,1.9005909,1.9108661,0.005406318634904483,0.005406318634904483,0.004162430848368015,45512849.57957023,1.135531786737049,up,True
2022-09-21,2022-09-21 09:45:00,1.9102239,1.8903157,-0.010421919650361433,0.010421919650361433,0.004162430848368015,61284328.86951105,1.425705409416703,down,True
2022-09-26,2022-09-26 09:45:00,1.8941689,1.8861414,-0.004238006441769748,0.004238006441769748,0.004162430848368015,99049392.7125506,1.883519782274011,down,True
2022-09-27,2022-09-27 09:45:00,1.8643066,1.875224,0.005856011023079644,0.005856011023079644,0.004182999636459683,64913285.58081595,1.152888962637241,up,True
2022-09-28,2022-09-28 09:45:00,1.8993065,1.8883891,-0.005748098055790352,0.005748098055790352,0.004196659554569338,36524204.29772656,0.6486861915429075,down,True
2022-09-29,2022-09-29 09:45:00,1.8546736,1.8829304,0.015235457063711877,0.015235457063711877,0.004226291636596114,68726624.1046403,1.3069030765859255,up,True
2022-10-10,2022-10-10 09:45:00,1.8344443,1.8482516,0.007526693506038962,0.007526693506038962,0.004244553565015452,74087819.99377142,1.315832794048508,up,True
2022-10-14,2022-10-14 09:45:00,1.8729763,1.89449,0.011486370649751443,0.011486370649751443,0.004244553565015452,57373379.00965431,0.9011249416882504,up,True
2022-10-17,2022-10-17 09:45:00,1.9204991,1.9121505,-0.004347099147299693,0.004347099147299693,0.004323499683482829,73523201.49486141,1.154779303632123,down,True
2022-10-20,2022-10-20 09:45:00,1.9214624,1.9057285,-0.008188502673796783,0.008188502673796783,0.004288347831875822,58242995.95141701,0.8876826549125542,down,True
2022-10-24,2022-10-24 09:45:00,1.9150404,1.9301321,0.007880617035546544,0.007880617035546544,0.004288347831875822,162830417.31547806,2.4817016154816485,up,True
2022-10-25,2022-10-25 09:45:00,1.8986643,1.8864625,-0.006426517842043067,0.006426517842043067,0.004471851617922713,207123064.46589848,3.0774418534758468,down,True
2022-10-28,2022-10-28 09:45:00,1.9166459,1.9047652,-0.006198693248450349,0.006198693248450349,0.004892398025602152,105701233.26066646,1.5246092894768357,down,True
2022-11-04,2022-11-04 09:45:00,1.9282055,1.9400862,0.006161532056619512,0.006161532056619512,0.004471851617922713,77496524.44721271,0.9556149323437757,up,True
2022-11-08,2022-11-08 09:45:00,1.9718751,1.9628843,-0.004559517993812157,0.004559517993812157,0.004288347831875822,79904440.9841171,0.947774174759175,down,True
2022-11-10,2022-11-10 09:45:00,1.968343,1.9593522,-0.004567699836867778,0.004567699836867778,0.0044214457435790555,56233727.810650885,0.7145283722568306,down,True
2022-11-11,2022-11-11 09:45:00,1.9615999,1.9965998,0.017842527418562737,0.017842527418562737,0.004562381638881624,422443039.5515416,5.367731238419159,up,True
2022-11-14,2022-11-14 09:45:00,1.9731595,1.9860035,0.006509357200976451,0.006509357200976451,0.004562381638881624,117750859.545313,1.3770190087530576,up,True
2022-11-17,2022-11-17 09:45:00,1.9946732,1.9821503,-0.006278171281390854,0.006278171281390854,0.004639649285372205,109860710.0591716,1.204070002152912,down,True
2022-11-21,2022-11-21 09:45:00,1.9949943,1.9815081,-0.006760019314340893,0.006760019314340893,0.004931603920657202,133596979.1342261,1.2594507269220823,down,True
2022-11-25,2022-11-25 09:45:00,1.968343,1.949077,-0.009787928221859699,0.009787928221859699,0.005234706646235654,65753438.18125195,0.759231980518488,down,True
2022-11-28,2022-11-28 09:45:00,1.9580678,1.9246734,-0.017054772056411927,0.017054772056411927,0.005279580835186465,136915714.73061353,1.6903547055932848,down,True
2022-11-29,2022-11-29 09:45:00,1.9493981,1.9628843,0.006918135397792735,0.006918135397792735,0.0053578122883131745,142565341.01526004,1.760104714888313,up,True
2022-12-01,2022-12-01 09:45:00,1.9770127,2.0033429,0.013318174435601682,0.013318174435601682,0.005503712439957698,148062198.69199628,1.7893609835838147,up,True
2022-12-05,2022-12-05 09:45:00,1.9827925,1.9943521,0.00582995951416998,0.00582995951416998,0.005288886106539593,93883189.03768297,1.1345969259035096,up,True
